flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h080_value_mode,h080_alpha,candidate_id,h080_row_expanded
1574,224,id09,2024-09-19,2024-09-18,S4,6,0.6219646773316646,0.6325120130489673,0.0002374553136392,0.6179142857142857,0.4825571428571429,0.5387324,0.1734714285714285,0.1785714285714285,0.5623114285714286,1.0,0.0,0,19.0,16.10663576316056,3.0,1.0,0.045033510540692975,-4.881501799560418e-07,-0.00023630489623155968,1.0,1.0,1.0,0.0,0.0,0.1411895926533927,0.17857142857142858,0.6588571428571428,0.6697142857142857,0.0,0.0,,0.7275057142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1713,244,id10,2024-09-21,2024-09-20,S3,5,0.5003815963354079,0.5100321427072952,0.0001862795954283,0.6028057142857142,0.5386171428571429,0.5578562857142857,0.1873285714285714,0.1785714285714285,0.5940987428571429,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.03922689817813972,-2.523857211046228e-07,-0.0001850315325822492,1.0,1.0,1.0,0.0,0.0,0.15585575132854979,0.17857142857142858,0.6845714285714286,0.6931428571428572,0.0,0.0,,0.7274371428571429,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
18,2,id01,2024-08-02,2024-08-01,S2,4,0.4522512987540221,0.4449546457295745,0.0001075670855377,0.5118742857142857,0.7792171428571428,0.6286654285714286,0.1671,0.1785714285714285,0.5148900000000001,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.03035657630624211,-6.394013584017925e-08,-0.00010719494479792764,1.0,1.0,1.0,0.0,0.0,0.13498980690084056,0.17857142857142858,0.6434285714285715,0.6571428571428571,0.0,0.0,,0.7262485714285716,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1347,192,id08,2024-09-05,2024-09-04,S1,3,0.1333348089171182,0.1284207045293722,0.0001055945803222,0.5535371428571428,0.5613171428571428,0.5440039428571428,0.1908714285714285,0.1785714285714285,0.5131066285714286,1.0,1.0,0,15.0,14.01604773638352,3.0,1.0,-0.04378284809599636,-2.745447151602997e-07,-0.00010501053132721268,1.0,1.0,1.0,0.0,0.0,0.23879732695446226,0.17857142857142858,0.8097142857142857,0.8102857142857143,0.0,0.0,,0.7257057142857142,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
998,142,id06,2024-08-12,2024-08-11,S2,4,0.9999723956511856,0.999999,2.3286729390608137e-05,0.42832,0.8530971428571428,0.6217298857142857,0.0997285714285714,0.1785714285714285,0.509412,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.290575099088482,-5.7292249663530755e-09,-2.327797068947243e-05,1.0,1.0,1.0,0.0,0.0,7.641168157044723,0.17857142857142858,0.9845714285714285,0.9845714285714285,0.0,0.0,,0.7253685714285714,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
997,142,id06,2024-08-12,2024-08-11,S1,3,0.9999759958193288,0.999999,1.982621726175218e-05,0.4334342857142857,0.8530971428571428,0.6239648571428571,0.1085571428571428,0.1785714285714285,0.4983428571428572,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.151981273181857,-7.538992266946443e-09,-1.981824582084496e-05,1.0,1.0,1.0,0.0,0.0,7.362655235452406,0.17857142857142858,0.9822857142857143,0.9822857142857143,0.0,0.0,,0.7250257142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1033,147,id06,2024-08-21,2024-08-20,S2,4,0.99997013173659,0.999999,2.5471883614386965e-05,0.4107885714285714,0.920377142857143,0.6458121714285716,0.0984142857142857,0.1785714285714285,0.500934,1.0,1.0,0,19.0,16.10663576316056,3.0,1.0,3.361484981859884,-4.676064194761354e-09,-2.5458495268896992e-05,1.0,1.0,1.0,0.0,0.0,7.9293484624075266,0.17857142857142858,0.988,0.988,0.0,0.0,,0.7236657142857142,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
984,140,id06,2024-07-21,2024-07-20,S2,4,0.9999673286286056,0.999999,2.8185373741363716e-05,0.4184857142857143,0.846017142857143,0.613983142857143,0.0966714285714285,0.1785714285714285,0.509664,1.0,1.0,0,20.0,17.07462788718024,3.0,1.0,3.45611554137352,-4.059036420586955e-09,-2.8175065718635148e-05,1.0,1.0,1.0,0.0,0.0,8.075019709133773,0.17857142857142858,0.9902857142857143,0.9902857142857143,0.0,0.0,,0.72318,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1604,229,id10,2024-08-06,2024-08-05,Q2,1,0.4379587254019225,0.3979181904817193,0.0032823962964774,0.7283714285714286,0.4097171428571429,0.4638613142857143,0.2531285714285714,0.1785714285714285,0.3622394285714285,1.0,0.0,0,16.0,15.182109962689523,3.0,1.0,-0.16675731827372653,-5.087855639380879e-06,-0.003250315398238549,1.0,1.0,1.0,0.0,0.0,0.124512347140543,0.17857142857142858,0.6257142857142857,0.636,0.0,0.0,,0.7228942857142856,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
467,66,id03,2024-08-25,2024-08-24,S3,5,0.5037672329103787,0.5111808585393713,0.0001099421487116,0.4963142857142857,0.7341371428571428,0.599592057142857,0.2491,0.1785714285714285,0.5225780571428572,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.03053904716974709,-4.397327160829391e-08,-0.00010901159130470163,1.0,1.0,1.0,0.0,0.0,0.29717066612585524,0.17857142857142858,0.8525714285714285,0.8542857142857143,0.0,0.0,,0.722642857142857,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1122,160,id07,2024-07-22,2024-07-21,Q3,2,0.5483114560994912,0.5738251754853934,0.0013191342030502,0.58804,0.3448171428571429,0.4625653142857143,0.2056428571428571,0.1785714285714285,0.531316,1.0,0.0,0,20.0,17.52496284820544,3.0,1.0,0.10677646498570013,-4.3261756567894707e-07,-0.0013077121621902221,1.0,1.0,1.0,0.0,0.0,0.2099582167292024,0.17857142857142858,0.772,0.7731428571428571,0.0,0.0,,0.7214142857142857,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
835,119,id05,2024-11-07,2024-11-06,Q3,2,0.6787493220054776,0.7069057836425379,0.0018477165504814,0.597662857142857,0.3013971428571429,0.4472306857142856,0.1989285714285714,0.1785714285714285,0.5261100000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.13493914421945793,-7.314161684503148e-07,-0.0018365449679153304,1.0,1.0,1.0,0.0,0.0,0.12793749985491865,0.17857142857142858,0.6314285714285715,0.6428571428571429,0.0,0.0,,0.7197285714285714,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
387,55,id02,2024-10-13,2024-10-12,Q3,2,0.7703591925754281,0.7879723772390465,0.0008932519013147,0.6258571428571429,0.6424371428571428,0.5149071999999999,0.3277428571428571,0.3714285714285714,0.5772742857142857,1.0,0.0,0,15.0,12.226251578062799,3.0,1.0,0.10531927390591803,-3.4514914402816444e-07,-0.000888781790951333,1.0,1.0,1.0,0.0,0.00028059295869856116,0.08023597603397124,0.37142857142857144,0.5222857142857142,0.548,0.0,0.0,,0.7195028571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1265,180,id07,2024-09-01,2024-08-31,S3,5,0.7901497735395742,0.8061991052723244,0.0007919016463295,0.7239085714285716,0.4254171428571429,0.4592082857142858,0.2888285714285714,0.5,0.6194633142857143,1.0,0.0,0,10.0,9.25335910739096,3.0,1.0,0.10452081808644327,-2.5972959070378253e-06,-0.0007860143316881328,1.0,1.0,1.0,0.0,0.007757148697246391,0.050208184859118626,0.4714285714285714,0.45085714285714285,0.4685714285714286,0.0,0.0,,0.7189485714285715,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
879,125,id05,2024-11-18,2024-11-17,S2,4,0.1925851798639026,0.1745082852369926,0.0010771184681305,0.7195257142857142,0.3890571428571429,0.421046,0.2676571428571428,0.5674285714285714,0.6273299999999999,1.0,0.0,0,19.0,16.192323443285442,3.0,1.0,-0.11888417020869455,-1.8013791432138731e-06,-0.0010577203601515185,1.0,1.0,1.0,0.0,0.012182369565965245,0.1599365497816095,0.5165714285714286,0.6902857142857143,0.68,0.0,0.0,,0.7182000000000002,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
731,104,id04,2024-10-28,2024-10-27,S1,3,0.5661595078781306,0.55540973361467,0.0002347993956544,0.5297371428571428,0.651837142857143,0.5776194857142858,0.1851285714285714,0.1785714285714285,0.4863301714285714,1.0,0.0,0,7.0,6.37449450225664,2.0,1.0,-0.04364592585521343,-2.8533471143340507e-07,-0.00023479939565440588,1.0,1.0,0.0,0.0,0.0,0.2021530754693303,0.17857142857142858,0.7634285714285715,0.7662857142857142,0.0,0.0,,0.718137142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1230,175,id07,2024-08-26,2024-08-25,S3,5,0.7899941970621206,0.8096740972086045,0.0011954653727372,0.7669314285714287,0.4547771428571429,0.4434650285714286,0.3122,0.5445714285714286,0.6997721142857144,1.0,0.0,0,17.0,15.930570287203523,3.0,1.0,0.12176152979409217,-2.3652413502544403e-06,-0.0011588929780267994,1.0,1.0,1.0,0.0,0.012335080109216273,0.018899579918679216,0.5182857142857142,0.3142857142857143,0.37942857142857145,0.0,0.0,,0.7171599999999999,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1600,228,id10,2024-08-05,2024-08-04,S2,4,0.3520141785973153,0.3668834448115839,0.0004816340617662,0.6366171428571429,0.544837142857143,0.4889098857142858,0.2345142857142857,0.4457142857142857,0.6115500000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.06371019731810257,-4.0782080674052085e-07,-0.00047367413613619964,1.0,1.0,1.0,0.0,0.004639116268027349,0.2218381430224976,0.432,0.7868571428571428,0.7828571428571428,0.0,0.0,,0.7163714285714287,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1525,217,id09,2024-09-08,2024-09-07,S4,6,0.6195970810272577,0.6042501367825317,0.0004971517438243,0.6982400000000001,0.4183571428571428,0.4689905142857143,0.2313428571428571,0.3622857142857142,0.5997658285714287,1.0,0.0,0,19.0,17.03339949582072,3.0,1.0,-0.06500744130097139,-1.4488629113327216e-06,-0.0004950897020471463,1.0,1.0,1.0,0.0,2.8911914529139437e-11,0.08271964103846415,0.3605714285714286,0.5297142857142857,0.5548571428571428,0.0,0.0,,0.7161885714285714,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1187,169,id07,2024-08-17,2024-08-16,S2,4,0.4008156217552586,0.3865669726163243,0.0004244089897591,0.4949142857142857,0.5428571428571428,0.5097104571428572,0.1531571428571428,0.1785714285714285,0.506436,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.06088262627406344,-1.1177078623793412e-07,-0.0004218518212367723,1.0,1.0,1.0,0.0,0.0,0.22734470989448002,0.17857142857142858,0.7914285714285715,0.7931428571428571,0.0,0.0,,0.7160771428571427,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1071,153,id07,2024-07-15,2024-07-14,Q1,0,0.414726237976352,0.398360965398197,0.0005539207628646,0.5213771428571429,0.5406571428571428,0.5219317142857143,0.2370428571428571,0.1785714285714285,0.4685533714285714,1.0,0.0,0,13.0,10.30374906099064,3.0,1.0,-0.06751600235711668,-2.043211910088447e-07,-0.00055378983464835,1.0,1.0,1.0,0.0,0.0,0.20980718097352546,0.17857142857142858,0.7714285714285715,0.7725714285714286,0.0,0.0,,0.7155628571428571,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
375,53,id02,2024-10-10,2024-10-09,S2,4,0.9999707660155708,0.999999,2.485905113312326e-05,0.4081314285714286,0.7900571428571428,0.5819239428571428,0.0970428571428571,0.1785714285714285,0.494496,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.332448294185979,-4.70439717492029e-09,-2.4849058093698325e-05,1.0,1.0,1.0,0.0,0.0,7.890624510210918,0.17857142857142858,0.9868571428571429,0.9868571428571429,0.0,0.0,,0.7149857142857144,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1438,205,id09,2024-08-10,2024-08-09,S1,3,0.999966985574648,0.999999,2.8517993227208515e-05,0.4048514285714286,0.8066571428571427,0.5885797142857143,0.1074714285714285,0.1785714285714285,0.4896641142857142,1.0,1.0,0,19.0,16.10663576316056,3.0,1.0,3.3608528576576058,-3.744298378340519e-09,-2.835039425607743e-05,1.0,1.0,1.0,0.0,0.0,8.089021029784115,0.17857142857142858,0.9914285714285714,0.9914285714285714,0.0,0.0,,0.7145514285714285,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
749,107,id05,2024-09-29,2024-09-28,Q1,0,0.857835928954095,0.8666836215776812,0.0003266891743696,0.73516,0.582877142857143,0.5097821142857143,0.3842571428571428,0.508,0.5844944000000001,1.0,0.0,0,17.0,15.930570287203523,3.0,1.0,0.07594521201924677,-1.7165997487569664e-06,-0.00032418303519910245,1.0,1.0,1.0,0.0,0.01173545872282089,0.07035724320665099,0.5148571428571429,0.49942857142857144,0.5051428571428571,0.0,0.0,,0.7141485714285715,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
37,5,id01,2024-08-06,2024-08-05,Q3,2,0.5251374051887717,0.5393650310295239,0.000406320301139,0.5896228571428571,0.6886171428571428,0.5149366857142856,0.3425714285714286,0.3805714285714285,0.5082337142857143,1.0,0.0,0,20.0,21.330570287203525,4.0,1.0,0.04564780113687585,-4.129851782033786e-07,-0.00033203948001252464,1.0,1.0,1.0,1.0,0.0009107951447705678,0.04790625133270679,0.37942857142857145,0.44285714285714284,0.47828571428571426,1.0,1.0,episode_neighbor_q061,0.7140428571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
230,32,id02,2024-08-31,2024-08-30,S4,6,0.6766718019047666,0.6624318103815139,0.0004599700553649,0.6346799999999999,0.3422571428571428,0.4807045142857142,0.1607571428571428,0.1785714285714285,0.5743474285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.06540095126183851,-6.998879514691747e-07,-0.0004568631783687393,1.0,1.0,1.0,0.0,0.0,0.0940574708243815,0.17857142857142858,0.5565714285714286,0.58,0.0,0.0,,0.7129285714285714,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1662,237,id10,2024-08-20,2024-08-19,S1,3,0.6611860135143813,0.6746433730495769,0.0004068984172861,0.5463028571428572,0.5668571428571428,0.4770304571428572,0.2349428571428571,0.372,0.4944318857142857,1.0,0.0,0,19.0,16.192323443285442,3.0,1.0,0.06201828229466733,-4.5998657567757754e-07,-0.0004041777935637783,1.0,1.0,1.0,0.0,0.0002958389792012822,0.22927710254675687,0.372,0.7937142857142857,0.7954285714285714,0.0,0.0,,0.7104628571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
771,110,id05,2024-10-02,2024-10-01,Q2,1,0.4201425908624313,0.367844397240059,0.005689671259466,0.8101200000000001,0.2593571428571428,0.4317312571428572,0.1695285714285714,0.1785714285714285,0.3945184,1.0,0.0,0,10.0,9.46982028641856,2.0,1.0,-0.22734888863274297,-7.340679466152429e-06,-0.005458474452664386,0.0,1.0,1.0,0.0,0.0,0.1576505328061809,0.17857142857142858,0.6874285714285714,0.6948571428571428,0.0,0.0,,0.7103428571428572,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
14,2,id01,2024-08-02,2024-08-01,Q1,0,0.1032837510399468,0.1001592175335198,5.318279986127328e-05,0.5538514285714286,0.7792171428571428,0.6477150285714286,0.2300714285714285,0.1785714285714285,0.4756925714285714,1.0,1.0,0,8.0,7.62151992583664,2.0,1.0,-0.03483301283608375,-2.010323864050516e-07,-5.310231736729903e-05,1.0,0.0,1.0,0.0,0.0,0.1897430513321884,0.17857142857142858,0.7451428571428571,0.748,0.0,0.0,,0.70988,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1123,160,id07,2024-07-22,2024-07-21,S1,3,0.8683793927817264,0.8768686255452399,0.0003212120887838,0.5856971428571428,0.3448171428571429,0.4576181142857142,0.1632428571428571,0.1785714285714285,0.5313908571428572,1.0,1.0,0,19.0,16.192323443285442,3.0,1.0,0.07891530763730113,-5.536956496989033e-07,-0.0003182510744502513,1.0,1.0,1.0,0.0,0.0,0.2108811485247577,0.17857142857142858,0.7731428571428571,0.7742857142857142,0.0,0.0,,0.7076428571428571,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
899,128,id06,2024-07-07,2024-07-06,S1,3,0.9999771775503488,0.999999,1.869494307915257e-05,0.4072742857142857,0.7328571428571429,0.5535744571428571,0.1040428571428571,0.1785714285714285,0.4754832,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.018949281202326,-7.670509379136171e-09,-1.8583181334302207e-05,1.0,1.0,1.0,0.0,0.0,7.327676372112288,0.17857142857142858,0.9817142857142858,0.9817142857142858,0.0,0.0,,0.7066428571428571,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
918,131,id06,2024-07-10,2024-07-09,Q2,1,0.5368577828514431,0.5525262867052918,0.0004945346619296,0.6682285714285714,0.6308571428571428,0.5358795999999999,0.2507,0.1785714285714285,0.3403729142857142,1.0,0.0,0,17.0,15.454141515568562,3.0,1.0,0.06536355209431612,-1.5053401512364675e-06,-0.0004896640842177602,1.0,1.0,1.0,0.0,0.0,0.15072168059390367,0.17857142857142858,0.6748571428571428,0.6857142857142857,0.0,0.0,,0.7065857142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1373,196,id08,2024-09-11,2024-09-10,Q2,1,0.7398454800831863,0.7731393959840068,0.0029657636146102,0.7185428571428573,0.4365371428571429,0.4717212,0.1939,0.1785714285714285,0.3604113142857143,1.0,0.0,0,10.0,9.46982028641856,2.0,1.0,0.19259407024049227,-2.1261058092002247e-06,-0.0028788341486336326,0.0,1.0,1.0,0.0,0.0,0.23302784939608812,0.17857142857142858,0.8,0.8011428571428572,0.0,0.0,,0.7064057142857145,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
426,60,id03,2024-08-18,2024-08-17,S4,6,0.1203401695589927,0.1084345009038758,0.000689585050348,0.5653771428571428,0.2590971428571428,0.4085879428571428,0.1542714285714286,0.1785714285714285,0.4990364571428571,1.0,1.0,0,9.0,10.976793439002856,3.0,1.0,-0.08639211414715198,-6.929138707484041e-07,-0.0005867944959329818,1.0,1.0,0.0,1.0,0.0,0.2736652701055592,0.17857142857142858,0.8365714285714285,0.8377142857142857,1.0,1.0,seed_q061_companion,0.70586,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
507,72,id03,2024-09-18,2024-09-17,S1,3,0.4865791232661431,0.4705413443847832,0.0005151761022805,0.6745999999999999,0.4994971428571429,0.5051554857142857,0.2548285714285714,0.3777142857142857,0.5431529142857143,1.0,0.0,0,7.0,6.5831027357256,2.0,1.0,-0.06427484646101667,-1.9825112629126687e-06,-0.000515176102280579,1.0,1.0,0.0,0.0,0.0007105027365833317,0.062382460870997136,0.37657142857142856,0.48114285714285715,0.5108571428571429,0.0,0.0,,0.7033971428571428,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
381,54,id02,2024-10-12,2024-10-11,S1,3,0.9999754620986482,0.999999,2.033795945660975e-05,0.42684,0.6424971428571429,0.5197454285714286,0.1068142857142857,0.1785714285714285,0.4984069714285715,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.149637630744856,-7.054020608966644e-09,-2.0322907087525796e-05,1.0,1.0,1.0,0.0,0.0,7.435049443295803,0.17857142857142858,0.9828571428571429,0.9828571428571429,0.0,0.0,,0.6980714285714287,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1098,156,id07,2024-07-18,2024-07-17,S4,6,0.5387292386981507,0.5031515927487954,0.0025395935502284,0.7092,0.2770971428571429,0.3837602285714285,0.2207428571428571,0.4565714285714286,0.6414226285714286,1.0,1.0,0,17.0,15.930570287203523,3.0,1.0,-0.1452094748685492,-1.5410259312678971e-06,-0.002520318875943872,1.0,1.0,1.0,0.0,0.005272983335082184,0.0316279549688309,0.4417142857142857,0.37485714285714283,0.428,0.0,0.0,,0.6978914285714287,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1404,200,id08,2024-09-20,2024-09-19,S2,4,0.5589778589474749,0.5676280121532825,0.0001519793751381,0.4854342857142857,0.5066371428571429,0.4856601714285714,0.1783571428571428,0.1785714285714285,0.4358579999999999,1.0,1.0,0,15.0,16.61386039504142,4.0,1.0,0.029630619299636434,-2.610750713252805e-07,-0.00013623650668174333,1.0,1.0,1.0,1.0,0.0,0.09575356291866483,0.17857142857142858,0.5611428571428572,0.5845714285714285,1.0,1.0,seed_q061_companion,0.6976171428571428,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1344,192,id08,2024-09-05,2024-09-04,Q1,0,0.2078446697905825,0.2019298394949684,0.0001069993861328,0.5079428571428571,0.5613171428571428,0.5221525142857142,0.2331285714285714,0.1785714285714285,0.4444336,1.0,1.0,0,17.0,15.60862380962552,3.0,1.0,-0.037401402903486286,-1.8876287295872593e-07,-0.00010634872653608266,1.0,1.0,1.0,0.0,0.0,0.17502238569385306,0.17857142857142858,0.7182857142857143,0.7211428571428572,0.0,0.0,,0.6935228571428571,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1091,155,id07,2024-07-17,2024-07-16,S4,6,0.4716258789487481,0.4600701202601114,0.0002681933097996,0.5926285714285714,0.3200571428571429,0.4487897714285714,0.1771857142857142,0.1785714285714285,0.5448898285714285,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.04563861607096329,-4.1298291756757203e-07,-0.00026397558123797865,1.0,1.0,1.0,0.0,0.0,0.1721262062292117,0.17857142857142858,0.7131428571428572,0.7154285714285714,0.0,0.0,,0.6931857142857144,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
906,129,id06,2024-07-08,2024-07-07,S1,3,0.9999803025710006,0.999999,1.571711567904178e-05,0.3962228571428571,0.663397142857143,0.5146245142857142,0.1127571428571428,0.1785714285714285,0.4541855999999999,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,2.942614865893405,-1.1424404995454332e-08,-1.5709453864330794e-05,1.0,1.0,1.0,0.0,0.0,6.953941782148902,0.17857142857142858,0.9788571428571429,0.9788571428571429,0.0,0.0,,0.6912142857142858,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
784,112,id05,2024-10-06,2024-10-05,Q1,0,0.6088626388219959,0.5840275727839275,0.0012858007768371,0.6751485714285714,0.4225771428571428,0.4541306285714285,0.2802285714285714,0.392,0.5361339428571429,1.0,0.0,0,14.0,13.439530590522722,2.0,1.0,-0.1066383688278507,-1.5680318009498412e-06,-0.0012785631581060132,1.0,0.0,1.0,0.0,0.0014975739490640377,0.05216091694497118,0.3902857142857143,0.45771428571428574,0.48914285714285716,0.0,0.0,,0.6900485714285715,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1229,175,id07,2024-08-26,2024-08-25,S2,4,0.5897935646921745,0.5740938901070957,0.0005075061445953,0.6833771428571429,0.4547771428571429,0.4657790285714285,0.2556285714285714,0.4542857142857143,0.5986860000000002,1.0,0.0,0,9.0,8.20332937295176,2.0,1.0,-0.06453801969353477,-1.4640778867575345e-06,-0.0005075061445953821,1.0,1.0,0.0,0.0,0.005051916977846162,0.10487969652265847,0.43942857142857145,0.5822857142857143,0.5908571428571429,0.0,0.0,,0.6894657142857143,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
881,125,id05,2024-11-18,2024-11-17,S4,6,0.311661356419362,0.2904164329698482,0.001065666426276,0.4722285714285714,0.3890571428571429,0.4274752571428571,0.1624714285714285,0.1785714285714285,0.4673406857142857,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.09962751413913928,-1.4479886680115353e-07,-0.001048282080066081,1.0,1.0,1.0,0.0,0.0,0.1948799285549782,0.17857142857142858,0.7531428571428571,0.756,0.0,0.0,,0.6888142857142857,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1441,205,id09,2024-08-10,2024-08-09,S4,6,0.6149292248806427,0.6089669502121493,7.49208744059704e-05,0.6227371428571429,0.8066571428571427,0.5935545142857142,0.2904285714285714,0.4382857142857143,0.5823034285714285,1.0,1.0,0,15.0,14.01604773638352,3.0,1.0,-0.02444466848334818,-2.431387827870193e-07,-7.342254774417519e-05,1.0,1.0,1.0,0.0,0.004843855390477304,0.027714458042662482,0.43657142857142855,0.35942857142857143,0.4177142857142857,0.0,0.0,,0.6887199999999999,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
615,87,id04,2024-09-20,2024-09-19,S4,6,0.4057548178150629,0.4188699719536218,0.0003555162637709,0.6036914285714287,0.668777142857143,0.5482551428571429,0.2464285714285714,0.3891428571428571,0.5891112,1.0,0.0,0,11.0,12.854869048437763,3.0,1.0,0.03518045258435739,-1.3702387178385173e-07,-0.00025157963984024116,1.0,1.0,0.0,1.0,0.0013417986991116626,0.03352663745889445,0.388,0.38342857142857145,0.444,1.0,1.0,episode_neighbor_q061,0.6877771428571428,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
870,124,id05,2024-11-17,2024-11-16,Q3,2,0.651458742911112,0.6618306533173752,0.0002380090869432,0.5309314285714285,0.5087771428571428,0.5095915999999998,0.2748142857142857,0.1785714285714285,0.4854934285714286,1.0,1.0,0,14.0,11.27218915886184,3.0,1.0,0.04552633922917297,-1.4559047231534972e-07,-0.00023771291646678495,1.0,1.0,1.0,0.0,0.0,0.13439756280167547,0.17857142857142858,0.6417142857142857,0.6554285714285715,0.0,0.0,,0.6853114285714286,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1573,224,id09,2024-09-19,2024-09-18,S3,5,0.7129285037891734,0.7211878305107203,0.000167629338818,0.5134571428571428,0.4825571428571429,0.4878233714285714,0.2200714285714285,0.1785714285714285,0.5214918857142857,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.04093136827804189,-1.2493271401437097e-07,-0.00016675069692950075,1.0,1.0,1.0,0.0,0.0,0.19737291431019044,0.17857142857142858,0.7588571428571429,0.7605714285714286,0.0,0.0,,0.6840942857142859,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
1186,169,id07,2024-08-17,2024-08-16,S1,3,0.4401726677284749,0.4456627951858518,6.110559031413665e-05,0.4788342857142856,0.5428571428571428,0.4984400571428571,0.2217285714285714,0.1785714285714285,0.4481122285714286,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.022692239828836613,-1.4084522928999332e-07,-6.073522004502898e-05,1.0,1.0,1.0,0.0,0.0,0.22189945195771113,0.17857142857142858,0.7874285714285715,0.788,0.0,0.0,,0.6823571428571429,source_q061_hybrid,1.05,h080_private_safe_outside_c760_481391aa,
