cell_key,row,subject_id,target,expert,expert_family,expert_pred,selection_score,true_gain,row_episode_score,row_episode_route,expert_matches_row_episode_route,family_matches_row_episode,action_space_policy,law_name
269:S4,269,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.26555187022427046,-0.0057737870288393734,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:Q1,270,id06,Q1,subject_prior,prior,0.16216216216216217,-0.010914428630795498,0.10208886362396338,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:Q2,270,id06,Q2,global_prior,prior,0.5603644646924829,-0.010914428630795498,0.44699805074369925,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:Q3,270,id06,Q3,global_prior,prior,0.592255125284738,-0.010914428630795498,0.2413605267091844,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:S1,270,id06,S1,global_prior,prior,0.6742596810933941,-0.010914428630795498,-0.2194187893292932,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:S2,270,id06,S2,global_prior,prior,0.642369020501139,-0.010914428630795498,-0.26547728518955077,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:S3,270,id06,S3,global_prior,prior,0.6537585421412301,-0.010914428630795498,-0.26784393606996626,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
270:S4,270,id06,S4,global_prior,prior,0.5489749430523918,-0.010914428630795498,-0.3008384300837991,-0.0038729589858101376,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:Q1,309,id07,Q1,core_knn_blend,core_geometry,0.6109022556390977,-0.004134223499868055,-0.12413960141121871,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:Q2,309,id07,Q2,core_knn_blend,core_geometry,0.5321428571428571,-0.004134223499868055,0.0,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:Q3,309,id07,Q3,core_knn_blend,core_geometry,0.5433834586466166,-0.004134223499868055,0.0,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:S1,309,id07,S1,core_knn_blend,core_geometry,0.8488721804511278,-0.004134223499868055,-0.3544336280957179,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:S2,309,id07,S2,core_knn_blend,core_geometry,0.8086842105263159,-0.004134223499868055,-0.4730202967694437,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:S3,309,id07,S3,core_knn_blend,core_geometry,0.8054511278195489,-0.004134223499868055,0.15509239108726083,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
309:S4,309,id07,S4,core_knn_blend,core_geometry,0.5048120300751879,-0.004134223499868055,-0.05062498730596121,0.001294291429664772,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:Q1,310,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,-0.16418218303562537,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:Q2,310,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.008541289316469913,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:Q3,310,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,0.05135769600327067,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:S1,310,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1381184437204264,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:S2,310,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,-0.12289395065074327,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:S3,310,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.10450806125638112,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
310:S4,310,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.05877464007602362,-0.002610885800265781,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:Q1,311,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,-0.09599660660380216,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:Q2,311,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.09452185508876743,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:Q3,311,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,-0.2618225540694452,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:S1,311,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1543727819062005,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:S2,311,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,-0.08773950072196707,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:S3,311,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.10450806125638112,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
311:S4,311,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.30481872449022007,-0.014583181845493582,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:Q1,312,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,-0.14196626449227745,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:Q2,312,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.13097661538848582,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:Q3,312,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,-0.2618225540694452,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:S1,312,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1703671368059568,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:S2,312,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.19441331571051657,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:S3,312,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,0.23586762722656296,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
312:S4,312,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.3363043410637865,-0.021502604090570646,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:Q1,313,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,0.13344838310763818,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:Q2,313,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.12091634921170968,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:Q3,313,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,0.25070808496256014,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:S1,313,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,0.5824725252468479,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:S2,313,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.149723360382521,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:S3,313,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.06856283263973767,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
313:S4,313,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.33418573403548285,-0.014547790626320122,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:Q1,314,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,0.07671675430254865,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:Q2,314,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.08018996162263636,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:Q3,314,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,-0.2618225540694452,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:S1,314,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,-0.1543727819062005,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:S2,314,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.2902715542644152,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:S3,314,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.15611359719239942,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
314:S4,314,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.31291495260518043,-0.01928422033976684,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:Q1,315,id07,Q1,global_prior,prior,0.49658314350797267,-0.004418967614394305,0.07671675430254865,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:Q2,315,id07,Q2,global_prior,prior,0.5626423690205011,-0.004418967614394305,0.10526091262402826,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:Q3,315,id07,Q3,global_prior,prior,0.5990888382687927,-0.004418967614394305,0.25070808496256014,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:S1,315,id07,S1,global_prior,prior,0.683371298405467,-0.004418967614394305,0.385170205116526,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:S2,315,id07,S2,global_prior,prior,0.6583143507972665,-0.004418967614394305,0.19441331571051657,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:S3,315,id07,S3,global_prior,prior,0.6560364464692483,-0.004418967614394305,-0.12200748448116266,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
315:S4,315,id07,S4,global_prior,prior,0.5626423690205011,-0.004418967614394305,-0.3550134767469079,-0.0046229701061449874,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:Q1,316,id07,Q1,global_prior,prior,0.49658314350797267,-0.004237203507363705,0.023031547782688122,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:Q2,316,id07,Q2,global_prior,prior,0.5626423690205011,-0.004237203507363705,0.21234678358399228,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:Q3,316,id07,Q3,global_prior,prior,0.5990888382687927,-0.004237203507363705,0.17122375577245807,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:S1,316,id07,S1,global_prior,prior,0.683371298405467,-0.004237203507363705,0.32719769574984525,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:S2,316,id07,S2,global_prior,prior,0.6583143507972665,-0.004237203507363705,0.149723360382521,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:S3,316,id07,S3,global_prior,prior,0.6560364464692483,-0.004237203507363705,-0.012099773324878549,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
316:S4,316,id07,S4,global_prior,prior,0.5626423690205011,-0.004237203507363705,-0.2462452542348057,0.0008262004865027244,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:Q1,317,id07,Q1,global_prior,prior,0.49658314350797267,-0.0001356640786834614,0.0028135009874531436,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:Q2,317,id07,Q2,global_prior,prior,0.5626423690205011,-0.0001356640786834614,-0.05831528569469979,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:Q3,317,id07,Q3,global_prior,prior,0.5990888382687927,-0.0001356640786834614,0.097594642029457,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:S1,317,id07,S1,global_prior,prior,0.683371298405467,-0.0001356640786834614,-0.08770741707011931,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:S2,317,id07,S2,global_prior,prior,0.6583143507972665,-0.0001356640786834614,-0.10547119715110465,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:S3,317,id07,S3,global_prior,prior,0.6560364464692483,-0.0001356640786834614,-0.1392059371554818,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
317:S4,317,id07,S4,global_prior,prior,0.5626423690205011,-0.0001356640786834614,0.21590594804141983,0.019469561525958377,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:Q1,318,id07,Q1,global_prior,prior,0.49658314350797267,0.002992369243966281,0.029120686874026025,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:Q2,318,id07,Q2,global_prior,prior,0.5626423690205011,0.002992369243966281,-0.2200345567284967,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:Q3,318,id07,Q3,global_prior,prior,0.5990888382687927,0.002992369243966281,-0.15787238546249693,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:S1,318,id07,S1,global_prior,prior,0.683371298405467,0.002992369243966281,-0.10479501744798464,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:S2,318,id07,S2,global_prior,prior,0.6583143507972665,0.002992369243966281,-0.10547119715110465,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:S3,318,id07,S3,global_prior,prior,0.6560364464692483,0.002992369243966281,-0.012099773324878549,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
318:S4,318,id07,S4,global_prior,prior,0.5626423690205011,0.002992369243966281,0.08330782659989577,0.03368789481072994,global_prior,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:Q1,319,id07,Q1,core_knn_blend,core_geometry,0.585187969924812,8.431036337287322e-05,-0.08891277644880036,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:Q2,319,id07,Q2,core_knn_blend,core_geometry,0.45500000000000007,8.431036337287322e-05,0.12551270163972927,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:Q3,319,id07,Q3,core_knn_blend,core_geometry,0.5176691729323308,8.431036337287322e-05,0.02515023362277502,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:S1,319,id07,S1,core_knn_blend,core_geometry,0.8103007518796992,8.431036337287322e-05,0.015994354899756313,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:S2,319,id07,S2,core_knn_blend,core_geometry,0.7701127819548872,8.431036337287322e-05,-0.10603077340518685,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:S3,319,id07,S3,core_knn_blend,core_geometry,0.7411654135338347,8.431036337287322e-05,0.01749942322478154,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
319:S4,319,id07,S4,core_knn_blend,core_geometry,0.46624060150375946,8.431036337287322e-05,-0.02380236248817913,0.020469445353487173,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:Q1,363,id08,Q1,core_knn_blend,core_geometry,0.358936877076412,-0.0010823074279932138,0.0,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:Q2,363,id08,Q2,core_knn_blend,core_geometry,0.7178073089700997,-0.0010823074279932138,-0.052341065195092296,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:Q3,363,id08,Q3,core_knn_blend,core_geometry,0.41016611295681066,-0.0010823074279932138,0.09122929860759421,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:S1,363,id08,S1,core_knn_blend,core_geometry,0.423156146179402,-0.0010823074279932138,-0.05899302487019964,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:S2,363,id08,S2,core_knn_blend,core_geometry,0.628139534883721,-0.0010823074279932138,-0.04012147947550837,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:S3,363,id08,S3,core_knn_blend,core_geometry,0.6282059800664452,-0.0010823074279932138,-0.059588163609164024,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
363:S4,363,id08,S4,core_knn_blend,core_geometry,0.7307308970099669,-0.0010823074279932138,-0.13387063180681724,0.006099518295532501,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:Q1,364,id08,Q1,core_knn_blend,core_geometry,0.358936877076412,-0.00034316887751254313,0.040938605796697614,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:Q2,364,id08,Q2,core_knn_blend,core_geometry,0.7049501661129569,-0.00034316887751254313,-0.053270696161816455,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:Q3,364,id08,Q3,core_knn_blend,core_geometry,0.3973089700996678,-0.00034316887751254313,-0.23022602894702682,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:S1,364,id08,S1,core_knn_blend,core_geometry,0.3845847176079734,-0.00034316887751254313,0.15810833186089335,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:S2,364,id08,S2,core_knn_blend,core_geometry,0.6024252491694353,-0.00034316887751254313,0.032873389446529844,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:S3,364,id08,S3,core_knn_blend,core_geometry,0.563920265780731,-0.00034316887751254313,0.046671519309146925,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
364:S4,364,id08,S4,core_knn_blend,core_geometry,0.717873754152824,-0.00034316887751254313,-0.16745257042257333,0.00945923897953555,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:Q1,365,id08,Q1,global_prior,prior,0.494279176201373,-0.002424201453010364,0.1860523910609846,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:Q2,365,id08,Q2,global_prior,prior,0.5537757437070938,-0.002424201453010364,0.25300114808391094,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:Q3,365,id08,Q3,global_prior,prior,0.6041189931350115,-0.002424201453010364,-0.23316213892498971,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:S1,365,id08,S1,global_prior,prior,0.6842105263157895,-0.002424201453010364,0.3390946345358173,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:S2,365,id08,S2,global_prior,prior,0.6567505720823799,-0.002424201453010364,0.024280025670499195,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:S3,365,id08,S3,global_prior,prior,0.6590389016018307,-0.002424201453010364,0.06859324204710854,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
365:S4,365,id08,S4,global_prior,prior,0.5720823798627003,-0.002424201453010364,0.2884318456473488,-0.0629402572310483,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:Q1,366,id08,Q1,core_knn_blend,core_geometry,0.358936877076412,-0.000650458064923683,-0.1946785601211618,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:Q2,366,id08,Q2,core_knn_blend,core_geometry,0.7563787375415283,-0.000650458064923683,0.0704151123679228,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:Q3,366,id08,Q3,core_knn_blend,core_geometry,0.43588039867109635,-0.000650458064923683,-0.05731930875474622,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:S1,366,id08,S1,core_knn_blend,core_geometry,0.4617275747508306,-0.000650458064923683,0.02824077641431355,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:S2,366,id08,S2,core_knn_blend,core_geometry,0.6795681063122925,-0.000650458064923683,-0.14884893654943832,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:S3,366,id08,S3,core_knn_blend,core_geometry,0.6667774086378738,-0.000650458064923683,-0.1435261436829689,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
366:S4,366,id08,S4,core_knn_blend,core_geometry,0.717873754152824,-0.000650458064923683,-0.1281442040254681,0.00806246994584855,core_knn_blend,1.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:Q1,367,id08,Q1,global_prior,prior,0.494279176201373,-0.002424201453010364,0.28476050050751467,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:Q2,367,id08,Q2,global_prior,prior,0.5537757437070938,-0.002424201453010364,-0.1850983738500902,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:Q3,367,id08,Q3,global_prior,prior,0.6041189931350115,-0.002424201453010364,0.3264032962896132,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:S1,367,id08,S1,subject_prior,prior,0.3953488372093023,-0.002424201453010364,-0.0979042149813717,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:S2,367,id08,S2,global_prior,prior,0.6567505720823799,-0.002424201453010364,0.12996308853244892,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:S3,367,id08,S3,global_prior,prior,0.6590389016018307,-0.002424201453010364,0.08970868406032023,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
367:S4,367,id08,S4,global_prior,prior,0.5720823798627003,-0.002424201453010364,0.1748590025540132,-0.015458549071102671,core_knn_blend,0.0,0.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
368:Q1,368,id08,Q1,global_prior,prior,0.494279176201373,-0.002424201453010364,0.250763638686592,-0.04423187535151484,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
368:Q2,368,id08,Q2,global_prior,prior,0.5537757437070938,-0.002424201453010364,-0.16561576713366583,-0.04423187535151484,subject_prior,0.0,1.0,episode_responsibility_score_beta0.22_gamma0.12,route_tree_depth2_leaf28
