candidate_id,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score,h105_seed_priority,term_id,term_sign,term_amp,term_role,greedy_step,objective_gain,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,h105_lagrangian
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_q3_s_stage_frontier_descent,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-4.337101234687098e-05,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.6178604238731884,basis_objective_a042,basis_objective_a042__r146_q3_s_stage_frontier_descent,0.42,0.56,0.01331883772159318,0.01331883772159318,-2.5293638237533804e-05,0.7990611876615539,0.0013214033874120112,6.607016937060056e-05,6.374870229454251e-05,-0.0005814458412445474,0.011623957143349154,0.011574918345152318,0.011560208441054612,182.33743413644552,0.8354352789220325,0.9715573876078836,plus__basis_objective_a042__r146_q3_s_stage_frontier_descent,1,0.68,plus,18,0.006583011302931707,0.0,0.0,-0.025901441062925554,0.17676963325654618,0.1754982431624932,0.17676963325654618,-0.0019979070186168122,0.757121847925169
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_s_stage_frontier_descent,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-4.343941868017239e-05,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.6167847445253622,basis_objective_a042,basis_objective_a042__r146_s_stage_frontier_descent,0.42,0.56,0.01331883772159318,0.01331883772159318,-2.5293638237533804e-05,0.797678925806965,0.001050558832522777,0.00014675981223245832,0.00015875853536949833,-0.01018593141819836,0.019243149481218788,0.019161967065244298,0.01908439094584929,121.20940916356372,0.8832573838834157,0.9702228519902101,plus__basis_objective_a042__r146_s_stage_frontier_descent,1,0.68,plus,19,0.006577395825853705,0.0,0.0,-0.025876908793155427,0.17655743632248666,0.17528758869898753,0.17655743632248666,-0.0020162774705217964,0.7636992437510227
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_s14_edge_frontier_descent,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-4.35078217816188e-05,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.6069332499601449,basis_objective_a042,basis_objective_a042__r146_s14_edge_frontier_descent,0.42,0.56,0.01331883772159318,0.01331883772159318,-2.5293638237533804e-05,0.7821556548666349,0.005327525766908637,0.0006514936689290482,0.000642519426416024,-0.0013250361624347394,0.010300051773482083,0.010256598227146037,0.00965753234706606,16.030699336573196,0.7857699733196488,0.9350650521705527,plus__basis_objective_a042__r146_s14_edge_frontier_descent,1,0.68,plus,20,0.006571840775546844,0.0,0.0,-0.02584837329912947,0.1763180427561431,0.17504993316591203,0.1763180427561431,-0.0020346478961827835,0.7702710845265696
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_q3_quality_conflict_invert,r164_q3_quality,164,id07,2024-07-26,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-4.4025132559149366e-05,2.5076285614245907e-07,8.593018719657175e-07,1.0,1.0,1.0,0.8331428571428572,0.1454114285714285,0.1785714285714285,0.5973442857142858,0.5973442857142858,0.2346059782608695,0.8203553125367085,0.2631340579710144,0.1526268115942029,0.3958333333333333,0,0,1,0,0,0,0,0.6525957411002167,basis_conflict_a052,basis_conflict_a052__r164_q3_quality_conflict_invert,0.52,0.68,0.055798254557179135,0.055798254557179135,-2.426843476258892e-05,0.7877954689442419,0.07277112236406062,0.067700607781258,0.0669686772541209,-0.12683673766386397,0.15857261791338115,0.15790363655759154,0.09160394065926025,2.367862440283767,0.7438882819212093,0.8738838078062605,plus__basis_conflict_a052__r164_q3_quality_conflict_invert,1,0.68,plus,21,0.006316881739094837,0.0,0.0,-0.025754904432366874,0.17438120561569934,0.17312730603201373,0.17438120561569934,-0.002053092761463083,0.7765879662656644
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_q_subjective_conflict_invert,r164_q_subjective,164,id07,2024-07-26,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,2,0,2,-4.454238661350939e-05,1.0272514693902945e-05,1.6397868494738883e-05,1.0,1.0,1.0,0.8621571428571428,0.08647651428571415,0.5595714285714286,0.6359089085714287,0.6744735314285715,0.4678351449275362,1.0761569232079218,0.4266304347826087,0.5849184782608695,0.3165760869565217,1,0,1,0,0,0,0,0.7003941047827287,basis_conflict_a052,basis_conflict_a052__r164_q_subjective_conflict_invert,0.52,0.68,0.3579754254297741,0.40939825455717915,-0.0009947102754284203,0.7879793560512773,0.049695631817453366,0.0433477641612643,0.042781861083409985,-0.0951283228318816,0.13179563835383926,0.13074043927539591,0.08901377727042928,3.080642869094451,0.7446215382976101,0.8603109313409762,plus__basis_conflict_a052__r164_q_subjective_conflict_invert,1,0.68,plus,22,0.0062361016411902614,0.0,0.0,-0.025598881218844616,0.17205373611992547,0.17081684826678808,0.17205373611992547,-0.002071537166127869,0.7828240679068547
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_nonq2_full_hybrid_route,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-4.4600889464114124e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,0,1,0,0,0,0.5934692636998752,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_nonq2_full_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.7912125763264506,0.0,0.0,0.0,-0.007967225787415294,0.02210717642388692,0.02201391133782515,0.02210717642388692,22107176.42388692,0.923674346138875,0.9921254669586497,plus__basis_tail_hybrid_a044__r146_nonq2_full_hybrid_route,1,0.68,plus,23,0.005619817444697528,0.0,0.0,-0.025573168706846717,0.17184432400029695,0.1706089551204204,0.17184432400029695,-0.002087249435410338,0.7884438853515522
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_full_state_hybrid_route,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,1,0,1,-4.465938995047421e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.5965312202216143,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_full_state_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.7951942803684784,0.0013214033874120112,6.607016937060056e-05,6.374870229454251e-05,-0.0005814458412445474,0.011623957143349154,0.011574918345152318,0.011560208441054612,182.33743413644552,0.8379609164921114,0.9698441324230322,plus__basis_tail_hybrid_a044__r146_full_state_hybrid_route,1,0.68,plus,24,0.005616117442951651,0.0,0.0,-0.02554475606998576,0.17161686276838886,0.1703831425796645,0.17161686276838886,-0.002102961685494165,0.7940600027945038
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_s_stage_hybrid_route,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-4.47178880725891e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.5894759213085708,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_s_stage_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.7859929039080948,0.0013214033874120112,6.607016937060056e-05,6.374870229454251e-05,-0.0005814458412445474,0.011623957143349154,0.011574918345152318,0.011560208441054612,182.33743413644552,0.831093272070972,0.9673734381038257,plus__basis_tail_hybrid_a044__r146_s_stage_hybrid_route,1,0.68,plus,25,0.00561246156671702,0.0,0.0,-0.0255136745847116,0.17137157401846959,0.17013963064155216,0.17137157401846959,-0.002118673916379349,0.7996724643612209
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_q3_s_stage_hybrid_route,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,1,0,1,-4.477638383045923e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.590551600656397,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_q3_s_stage_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.7875284570160654,0.059132047413850856,0.055262329544896426,0.054611932614664085,-0.10858120593357952,0.14041730000769082,0.13982491175698553,0.08580536739302673,2.5711834522919506,0.7839384349184256,0.8801777663274506,plus__basis_tail_hybrid_a044__r146_q3_s_stage_hybrid_route,1,0.68,plus,26,0.0056088528913685876,0.0,0.0,-0.02547995784068005,0.17110869468917908,0.16987865453725146,0.17110869468917908,-0.00213438612806589,0.8052813172525894
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_s14_edge_hybrid_route,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-4.483487722408417e-05,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.5796244267433535,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r146_s14_edge_hybrid_route,0.44,0.58,0.011391649056266316,0.011391649056266316,-2.143614433604236e-05,0.773075584275249,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6568700634909744,0.843676413757568,plus__basis_tail_hybrid_a044__r146_s14_edge_hybrid_route,1,0.68,plus,27,0.0056052943705922065,0.0,0.0,-0.025443641651978006,0.17082847645120272,0.1696004641241485,0.17082847645120272,-0.002150098320553788,0.8108866116231817
h105_broad_coeff_transport_c180_s58_7971b5d7,r146_nonq2_full_positive_bridge,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-4.861322302461167e-05,2.253493072841372e-06,3.4867030315337876e-06,0.5,1.0,0.5,0.23207142857142854,0.17248714285714278,0.5727142857142856,0.33130734285714286,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,1,1,0,0,0,0.4486461292608564,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r146_nonq2_full_positive_bridge,0.38,0.52,0.1978447649367236,0.20743824236677544,-1.148864227494919e-05,0.5805181045172372,0.0,0.0,0.0,-0.003617112269379731,0.014726989998960186,0.014664860219772292,0.014726989998960186,14726989.998960186,0.764362453829201,0.8202874558804586,plus__basis_nonq2_positive_a038__r146_nonq2_full_positive_bridge,1,0.68,plus,28,0.004449726135900001,0.0,0.0,-0.025005790913839625,0.17008186424148058,0.16931488848791684,0.17008186424148058,-0.0021620547680316084,0.8153363377590817
h105_broad_coeff_transport_c180_s58_7971b5d7,r164_q1q3_subjective_hybrid_route,r164_q1q3_subjective,164,id07,2024-07-26,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,2,0,2,-4.8932246861195885e-05,5.629280658800807e-06,1.0125790858658152e-05,1.0,1.0,1.0,0.8621571428571428,0.08647651428571415,0.5595714285714286,0.6359089085714287,0.6744735314285715,0.2576132246376811,0.7953458976446404,0.2472826086956521,0.46875,0.1616847826086956,1,0,1,0,0,0,0,0.6772865142864746,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_q1q3_subjective_hybrid_route,0.44,0.58,0.2595307170269341,0.3024139077022285,-0.0007205699360783641,0.7634337795584613,0.005327525766908637,0.0006514936689290482,0.000642519426416024,-0.0013250361624347394,0.010300051773482083,0.010256598227146037,0.00965753234706606,16.030699336573196,0.7311876640180006,0.903484961999227,plus__basis_tail_hybrid_a044__r164_q1q3_subjective_hybrid_route,1,0.68,plus,29,0.003829910976973383,0.0,0.0,-0.024895419625788756,0.16856970869733368,0.16780956802259794,0.16856970869733368,-0.00217343139732631,0.819166248736055
h105_broad_coeff_transport_c180_s58_7971b5d7,r151_recovery_route_hybrid_route,r151_recovery_route,151,id06,2024-08-25,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,2,0,2,-4.991263897133498e-05,4.884761357351468e-07,1.8636384358972643e-06,0.5,1.0,0.5,0.23082857142857144,0.46708079999999996,0.3192857142857143,0.47827882285714296,0.5168146514285716,0.4887137681159419,1.227884638008257,0.5307971014492754,0.8054800724637681,0.2133152173913043,1,0,0,0,1,0,0,0.5508631189972849,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r151_recovery_route_hybrid_route,0.44,0.58,0.1137077115576522,0.1589537094113863,-7.88733786750397e-05,0.6762176486315374,0.000482715370409968,2.4135768520498398e-05,2.336773225956568e-05,-0.0021232097726497563,0.011384047756650107,0.011336021080904755,0.011360680024390541,487.14870923262,0.7728535904821645,0.8589296406028597,plus__basis_tail_hybrid_a044__r151_recovery_route_hybrid_route,1,0.68,plus,30,0.0017647322213246719,0.0,0.0,-0.02450751529413315,0.17850716410762232,0.1777058628324848,0.17850716410762232,-0.0021732856215648,0.8209309809573797
h105_broad_coeff_transport_c180_s58_7971b5d7,r144_nonq2_full_hybrid_route,r144_nonq2_full,144,id06,2024-08-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,4,0,4,-5.4557719907244386e-05,1.5096797822738664e-06,2.5927275576538045e-06,0.75,1.0,0.75,0.7658428571428573,0.27018022857142854,0.3275714285714285,0.5449414085714286,0.7918176,0.6059012681159419,1.4610522351996649,0.6612318840579711,0.9402173913043478,0.3029891304347826,0,0,1,1,1,0,1,0.7262282426797592,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r144_nonq2_full_hybrid_route,0.44,0.58,0.32907692092088453,0.570737433835522,-6.333917324966606e-06,0.7637120654334493,0.10842125291478681,0.10114182145019657,0.10005132279506493,-0.17668056391971856,0.21282065219716115,0.21192281087802078,0.11276932940209622,2.1271148059278215,0.711279972261116,0.8042135823779466,plus__basis_tail_hybrid_a044__r144_nonq2_full_hybrid_route,1,0.68,plus,31,0.0014721570940737783,0.0,0.0,-0.03603574616561047,0.1939043390188809,0.19303996375678625,0.1939043390188809,-0.0021647391058867214,0.8224031380514535
h105_broad_coeff_transport_c180_s58_7971b5d7,r135_s23_core_frontier_descent,r135_s23_core,135,id06,2024-07-14,s23_core,"S2,S3",frontier_descent,objective,2,2,0,2,-5.2948727155068724e-05,9.195855638574194e-07,2.2264467989219586e-06,0.5,0.5,1.0,0.7422142857142857,0.14377297142857146,0.41357142857142853,0.5074890400000001,0.5573068457142858,0.419651268115942,1.1416047128964033,0.4696557971014493,0.3154438405797101,0.5040760869565217,0,0,0,0,1,1,0,0.6116575751925136,basis_objective_a042,basis_objective_a042__r135_s23_core_frontier_descent,0.42,0.56,0.22568991373520803,0.31350433538804734,6.778072435312341e-06,0.5775142606722034,0.0010762895325953867,0.00015128204063682526,0.00016361687714434723,-0.01013973931216982,0.018963633722607242,0.018883630519246006,0.018800016845462893,115.90196654291704,0.6777054112666552,0.7270765941002191,counter__basis_objective_a042__r135_s23_core_frontier_descent,-1,0.26,counter,32,0.0009128353965813796,0.0,0.0,-0.04280148290055374,0.2015977258287391,0.20070101602613935,0.2015977258287391,-0.0021616443913367034,0.8233159734480349
h105_broad_coeff_transport_c180_s58_7971b5d7,r135_nonq2_full_positive_bridge,r135_nonq2_full,135,id06,2024-07-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,4,0,4,-6.943593686160323e-05,7.3252142581551735e-06,1.0462401434573966e-05,1.0,1.0,1.0,0.5790714285714286,-0.07010308571428567,0.8792857142857142,0.46356262000000004,0.5573068457142858,0.3991757246376812,0.967482991686945,0.3446557971014493,0.9026268115942028,0.1897644927536232,1,0,1,0,1,0,1,0.6396699139918999,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r135_nonq2_full_positive_bridge,0.38,0.52,0.3802897669501784,0.7585800556370428,6.844102585302331e-06,0.6423701503137798,0.005770988195809253,0.00028854940979046266,0.0002793673359069817,-0.0007137660356690541,0.008621667567727627,0.008585294737824696,0.008342300231820645,30.86129120444878,0.6811616448565939,0.7710006956073682,plus__basis_nonq2_positive_a038__r135_nonq2_full_positive_bridge,1,0.68,plus,33,0.0009840193646935003,0.0,0.0,-0.042832820607534836,0.20066543532466447,0.20043802756721354,0.20066543532466447,-0.0021606809218956773,0.8242999928127284
h105_objective_coeff_q2zero_c150_s52_127f76c9,r164_q1q3_subjective_conflict_invert,r164_q1q3_subjective,164,id07,2024-07-26,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,2,0,2,-9.894188144406505e-06,1.0272514693902945e-05,1.6397868494738883e-05,1.0,1.0,1.0,0.8621571428571428,0.08647651428571415,0.5595714285714286,0.6359089085714287,0.6744735314285715,0.2576132246376811,0.7953458976446404,0.2472826086956521,0.46875,0.1616847826086956,1,0,1,0,0,0,0,0.6814741319566417,basis_conflict_a052,basis_conflict_a052__r164_q1q3_subjective_conflict_invert,0.52,0.68,0.3579754254297741,0.40939825455717915,-0.0009947102754284203,0.7672198881846133,0.006406430973327159,0.0004052772497575545,0.00039209910244702545,-0.0012208052232461416,0.011757912557137712,0.011708308631899958,0.011365813454690687,29.987017304404453,0.7491317577961792,0.9187509674095066,plus__basis_conflict_a052__r164_q1q3_subjective_conflict_invert,1,0.78,plus,0,0.26878693300991435,0.0,0.0,-0.007992180815729222,0.022090681658271372,0.021997486159827034,0.022090681658271372,-0.0007319445847208849,0.2689662421378496
h105_objective_coeff_q2zero_c150_s52_127f76c9,r151_full_state_conflict_invert,r151_full_state,151,id06,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-2.2377478595401773e-05,4.9180910352975256e-06,7.646105603926661e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.6649864130434783,1.446434171771772,0.6526268115942029,0.9891304347826086,0.192481884057971,1,0,1,0,0,0,0,0.7056124946869105,basis_conflict_a052,basis_conflict_a052__r151_full_state_conflict_invert,0.52,0.68,0.3200673213743467,0.409495655203475,-0.0008588976257082997,0.7949095637566821,0.009371404295081098,0.0023161032286859113,0.0023869435823465597,-0.005254122393292096,0.008691016902785868,0.003953161273622712,0.006304073320439308,3.6410635450287225,0.7592315872043527,0.8738158753059384,plus__basis_conflict_a052__r151_full_state_conflict_invert,1,0.78,plus,1,0.24446070729893699,0.0,0.0,-0.0062027489573777544,0.024032325022901126,0.023930938178260808,0.024032325022901126,-0.001407786043766194,0.5134269494367866
h105_objective_coeff_q2zero_c150_s52_127f76c9,r164_s14_edge_conflict_invert,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",conflict_invert,conflict,2,2,0,2,-2.9613057706004637e-06,7.958970256549165e-06,6.692304785495445e-06,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.35381827326765436,basis_conflict_a052,basis_conflict_a052__r164_s14_edge_conflict_invert,0.52,0.68,0.38649982298578456,0.5407025016007013,-0.00027931332331893185,0.5667852334039977,0.00032822617500416425,2.44476473611229e-05,2.7187119768729645e-05,-0.002021425020597442,0.011845507617313436,0.011795534148689897,0.011818320497544707,435.6868999428758,0.7516471483486323,0.8661284761045985,plus__basis_conflict_a052__r164_s14_edge_conflict_invert,1,0.78,plus,2,0.07917089594404436,0.0,0.0,-0.005818052573447499,0.027440420904026652,0.027324656087746476,0.027440420904026652,-0.001631744711275065,0.5925978453808309
h105_objective_coeff_q2zero_c150_s52_127f76c9,r151_nonq2_full_positive_bridge,r151_nonq2_full,151,id06,2024-08-25,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,3,0,3,-8.608502009858931e-06,2.1871026214653848e-06,4.732239318296267e-06,0.6666666666666666,1.0,0.6666666666666666,0.309,0.31322,0.5202857142857144,0.4697910095238096,0.5168146514285716,0.5160371376811593,1.2361577409129978,0.5357789855072463,0.9685235507246376,0.139945652173913,1,0,1,0,1,0,0,0.6381933263759269,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r151_nonq2_full_positive_bridge,0.38,0.52,0.2904417514183916,0.47435106421888956,-0.0005682374437785063,0.7179669868719178,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.809055743654403,0.8987017596290093,plus__basis_nonq2_positive_a038__r151_nonq2_full_positive_bridge,1,0.78,plus,3,0.05425758681236326,0.0,0.0,-0.005327321645739974,0.08849477894287038,0.08812143985080954,0.08849477894287038,-0.0017508366413241032,0.6468554321931942
h105_objective_coeff_q2zero_c150_s52_127f76c9,r151_recovery_route_conflict_invert,r151_recovery_route,151,id06,2024-08-25,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-1.0295078206001037e-05,7.409641795192602e-07,2.103050012163615e-06,1.0,1.0,1.0,0.4616571428571429,0.2318356571428572,0.46,0.5168146514285716,0.5168146514285716,0.4887137681159419,1.227884638008257,0.5307971014492754,0.8054800724637681,0.2133152173913043,1,0,0,0,0,0,0,0.6442273504128373,basis_conflict_a052,basis_conflict_a052__r151_recovery_route_conflict_invert,0.52,0.68,0.10831198261532259,0.10831198261532259,-9.511860377958866e-05,0.7917878412649385,0.09153233545054507,0.08536764082066206,0.08442630915608787,-0.15177300835880206,0.1833560261219512,0.18258248927453494,0.09892971696586333,2.171787749375301,0.7776306514122174,0.8648952209197474,plus__basis_conflict_a052__r151_recovery_route_conflict_invert,1,0.78,plus,4,0.027237736124420042,0.0,0.0,-0.005108111285452759,0.08428890850351195,0.0839333130102251,0.08428890850351195,-0.0018283514012994518,0.6740931683176142
h105_objective_coeff_q2zero_c150_s52_127f76c9,r144_q3_quality_frontier_descent,r144_q3_quality,144,id06,2024-08-14,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.5273149601467174e-05,1.8860184724129166e-06,2.7122581144961107e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.1986231884057971,0.7375129125367084,0.2105978260869565,0.1526268115942029,0.3826992753623188,0,0,1,0,0,0,0,0.6791045022426838,basis_objective_a042,basis_objective_a042__r144_q3_quality_frontier_descent,0.42,0.56,0.1843660595264805,0.1843660595264805,-6.699277164033213e-05,0.7697382972857147,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6080625908406097,0.8213432745072781,plus__basis_objective_a042__r144_q3_quality_frontier_descent,1,0.78,plus,5,0.02063403733453706,0.0,0.0,-0.006267313794687422,0.08375875266525613,0.08222067401728071,0.08375875266525613,-0.0018843289761175078,0.6947272056521513
h105_objective_coeff_q2zero_c150_s52_127f76c9,r164_s14_edge_hybrid_route,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",hybrid_route,tail,2,2,0,2,-1.1626075447186408e-05,5.550837976966103e-06,4.469994149582569e-06,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.377279328884117,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,0.44,0.58,0.32111178054375095,0.4500992960581902,-0.0002319130988082662,0.5820933303487023,0.004501041104754867,0.0003134185564074471,0.00034681512175089045,-6.606944923299077e-05,0.006883833393695413,0.006854792085950467,0.006537018271944523,19.84865455199312,0.6807364179608958,0.8353800541027953,plus__basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,1,0.78,plus,6,0.01673797874966043,0.0,0.0,-0.0059756847543539085,0.07997494617845717,0.0785260505190311,0.07997494617845717,-0.0019339315274546046,0.7114651844018117
h105_objective_coeff_q2zero_c150_s52_127f76c9,r144_q1q3_subjective_conflict_invert,r144_q1q3_subjective,144,id06,2024-08-14,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,1,0,1,-1.5688997451843265e-05,1.326388282291774e-06,2.0200320326771523e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.2414221014492753,0.7718183936486954,0.2309782608695652,0.46875,0.1526268115942029,0,0,1,0,0,0,0,0.667479241605784,basis_conflict_a052,basis_conflict_a052__r144_q1q3_subjective_conflict_invert,0.52,0.68,0.1547787814335089,0.1547787814335089,-5.602327380920598e-05,0.7708075505803007,0.006406430973327159,0.0004052772497575545,0.00039209910244702545,-0.0012208052232461416,0.011757912557137712,0.011708308631899958,0.011365813454690687,29.987017304404453,0.7523077122778621,0.9227860157155738,plus__basis_conflict_a052__r144_q1q3_subjective_conflict_invert,1,0.78,plus,7,0.016476394846636655,0.0,0.0,-0.00657490892857661,0.07690403141065967,0.07468646882958241,0.07690403141065967,-0.0019801187608053284,0.7279415792484484
