flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h082_action_score,candidate_id,h082_value_mode,h082_alpha
286,40,id02,2024-09-08,2024-09-07,S4,6,0.7532668557163319,0.7501939297727114,2.533334038667956e-05,0.523942857142857,0.5563771428571428,0.3157705714285713,0.4686571428571428,0.6805714285714286,0.4834858285714285,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,-0.0167641339741851,-1.3593221814103006e-07,-2.514070227103867e-05,1.0,1.0,1.0,0.0,0.0302566020687622,0.0021747064110762,0.6462857142857142,0.1828571428571428,0.1788571428571428,0.0,0.0,,0.53588,0.25198732169790994,h082_multifamily_action_c700_a62a3330,source_mean,1.05
464,66,id03,2024-08-25,2024-08-24,Q3,2,0.630338645724282,0.6240944124446438,8.347441313394377e-05,0.4692685714285714,0.7341371428571428,0.5860857714285714,0.3514142857142858,0.1785714285714285,0.4499905714285714,1.0,1.0,0,14.0,13.439530590522722,2.0,1.0,-0.0277654894830612,-3.8092087166373867e-08,-8.252439832181691e-05,1.0,0.0,1.0,0.0,0.0,0.2826337922310437,0.1785714285714285,0.8445714285714285,0.8457142857142858,0.0,0.0,,0.6734114285714285,0.2499599310493429,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1607,229,id10,2024-08-06,2024-08-05,S2,4,0.3015754350880529,0.3071248933420408,7.285473879625748e-05,0.5320971428571429,0.4097171428571429,0.2766953142857143,0.4398285714285714,0.7251428571428571,0.453018,1.0,1.0,0,8.0,7.454869048437761,2.0,1.0,0.0262117147515724,-6.01780296191056e-07,-7.285473879625747e-05,1.0,1.0,0.0,0.0,0.0249539503125752,0.0549272029208016,0.6165714285714285,0.4645714285714286,0.4377142857142857,0.0,0.0,,0.5344714285714286,0.249300986856281,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1682,240,id10,2024-09-17,2024-09-16,Q3,2,0.5047974792425683,0.4997403645486393,5.115109000719542e-05,0.3574228571428571,0.5748171428571428,0.3612611999999999,0.4146,0.4594285714285714,0.3373151428571428,1.0,1.0,0,9.0,8.6001182584472,3.0,1.0,-0.0203716420695571,-1.0200852698243793e-07,-5.087671961211972e-05,1.0,1.0,1.0,0.0,0.0054634442861792,0.1347601854000402,0.444,0.6428571428571429,0.6462857142857142,0.0,0.0,,0.5633542857142858,0.2491321956474898,h082_multifamily_action_c700_a62a3330,source_mean,1.05
888,126,id05,2024-11-19,2024-11-18,S4,6,0.3176043168287008,0.3030178435276199,0.0004949988244659,0.4821257142857142,0.2253771428571428,0.1956631428571428,0.3510571428571428,0.4942857142857143,0.4640708571428572,1.0,1.0,0,13.0,12.187212865688402,3.0,1.0,-0.0660933211860622,-1.484268570177707e-07,-0.0004836904029109,1.0,1.0,1.0,0.0,0.0124913770729627,0.0458768794228988,0.5211428571428571,0.436,0.4485714285714285,0.0,0.0,,0.54572,0.24540572290454649,h082_multifamily_action_c700_a62a3330,source_mean,1.05
886,126,id05,2024-11-19,2024-11-18,S2,4,0.2312675996374871,0.2339025292467734,1.9474698875976415e-05,0.3643142857142857,0.2253771428571428,0.2894393714285714,0.2097857142857142,0.1785714285714285,0.360876,0.0,1.0,0,12.0,9.42129873592936,3.0,1.0,0.0142396434157921,-5.2384085073295546e-08,-1.899352977200514e-05,1.0,1.0,1.0,0.0,0.0,0.1272561667727156,0.1785714285714285,0.6297142857142857,0.6417142857142857,0.0,0.0,,0.5124085714285714,0.24474797672915324,h082_multifamily_action_c700_a62a3330,source_mean,1.05
693,99,id04,2024-10-20,2024-10-19,Q1,0,0.8439381118435093,0.8324807375027609,0.0004887720858324,0.7134685714285715,0.850937142857143,0.5602804,0.4651714285714285,0.656,0.6186816,1.0,1.0,0,8.0,9.31228967627096,2.0,1.0,-0.0570701112989476,-4.581136870229311e-07,-0.0003547505438669,1.0,0.0,0.0,1.0,0.0339683614838036,0.0362731779047922,0.6645714285714286,0.3954285714285714,0.3645714285714285,1.0,1.0,episode_neighbor_q061,0.6531857142857145,0.24433170437405727,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1012,144,id06,2024-08-14,2024-08-13,S2,4,0.9999959292610848,0.999999,1.666919095250906e-06,0.2473999999999999,0.670817142857143,0.4452796,0.1277285714285714,0.1785714285714285,0.36927,1.0,1.0,0,6.0,4.40455491164904,2.0,1.0,1.4038276053337364,-3.885961219697539e-10,-1.666919095250906e-06,1.0,1.0,0.0,0.0,0.0,9.635517453110577,0.1785714285714285,0.9965714285714286,0.9965714285714286,0.0,0.0,,0.6091914285714287,0.24189784960137908,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1014,144,id06,2024-08-14,2024-08-13,S4,6,0.9998058840987556,0.999999,0.0001878660951298,0.4405142857142857,0.670817142857143,0.5434293142857143,0.1422142857142857,0.1785714285714285,0.4980106285714286,1.0,0.0,0,6.0,4.40455491164904,2.0,1.0,5.268648544483414,-3.5150398796986695e-08,-0.0001878660951298,1.0,1.0,0.0,0.0,0.0,6.034330388536917,0.1785714285714285,0.9782857142857144,0.9782857142857144,0.0,0.0,,0.7044885714285714,0.23970914889032538,h082_multifamily_action_c700_a62a3330,source_mean,1.05
546,78,id03,2024-10-06,2024-10-05,Q1,0,0.9999954459625952,0.999999,2.0380295391830365e-06,0.2264571428571428,0.5812571428571428,0.392331257142857,0.1325285714285714,0.1785714285714285,0.3167113142857142,1.0,1.0,0,5.0,4.37501815796056,2.0,1.0,1.516017735251047,-3.816473037047983e-10,-2.0380295391830365e-06,1.0,1.0,0.0,0.0,0.0,9.851850671673578,0.1785714285714285,0.9988571428571428,0.9988571428571428,0.0,0.0,,0.5800885714285714,0.23545952165481576,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1430,204,id09,2024-08-09,2024-08-08,Q3,2,0.511603140455164,0.530775865240358,0.0007362007384967,0.5664285714285715,0.4888771428571428,0.3362454857142857,0.4509714285714286,0.6342857142857142,0.5018442857142857,1.0,1.0,0,6.0,5.73253962416352,3.0,1.0,0.0752648644319275,-3.610192470719765e-07,-0.0007343936745405,1.0,1.0,1.0,0.0,0.0167230277651417,0.0773118503215139,0.5617142857142857,0.5165714285714286,0.5091428571428571,0.0,0.0,,0.6149599999999998,0.23529235078646848,h082_multifamily_action_c700_a62a3330,source_mean,1.05
420,60,id03,2024-08-18,2024-08-17,Q1,0,0.9144373509585748,0.918385658061945,0.000101043891584,0.4215428571428571,0.2590971428571428,0.1902894857142857,0.4504571428571428,0.592,0.3542946285714285,1.0,1.0,0,5.0,7.093338633427018,2.0,1.0,0.0303719911597384,-2.420416504580028e-07,-7.757992945481106e-05,0.0,1.0,0.0,1.0,0.0192763967120311,0.110816235890823,0.5822857142857143,0.596,0.5765714285714286,1.0,1.0,seed_q061_companion,0.4704657142857142,0.23487431157078212,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1234,176,id07,2024-08-27,2024-08-26,Q3,2,0.5320332229377811,0.5129637635558847,0.0007292712817482,0.5764228571428571,0.2976571428571429,0.2168662857142857,0.4846857142857143,0.6565714285714286,0.4882945714285714,1.0,1.0,0,9.0,11.112289676270962,2.0,1.0,-0.0454862459936858,-4.643201313064571e-07,-0.0004827141858862,1.0,0.0,0.0,1.0,0.0381709170616159,0.0184190081983838,0.6817142857142857,0.3108571428571428,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.5119000000000001,0.2339014436543848,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1283,183,id08,2024-08-03,2024-08-02,Q3,2,0.2625966946161113,0.2546033679953636,0.0001660776390161,0.4241942857142857,0.5767371428571428,0.2770424571428572,0.5875714285714285,0.6925714285714286,0.3954062857142856,1.0,1.0,0,14.0,13.106950929569518,3.0,1.0,-0.0433896360205234,-1.1404538802953757e-07,-0.0001641593859979,1.0,1.0,1.0,0.0,0.0223981436876484,0.0741045955009705,0.6011428571428571,0.5097142857142857,0.4931428571428571,0.0,0.0,,0.5340914285714287,0.23150486533074766,h082_multifamily_action_c700_a62a3330,source_mean,1.05
48,6,id01,2024-08-07,2024-08-06,S4,6,0.6328214697458728,0.6515798395043015,0.0007628522522955,0.6298457142857143,0.6720971428571428,0.4229825714285714,0.3741428571428571,0.6994285714285714,0.5863309714285715,0.0,1.0,0,14.0,13.26758741186952,3.0,1.0,0.081476194010388,-5.957652592820024e-07,-0.0007583833074915,1.0,1.0,1.0,0.0,0.0456498793456429,0.0450799731789986,0.7085714285714285,0.4314285714285714,0.1788571428571428,0.0,0.0,,0.6272857142857143,0.22826455505279034,h082_multifamily_action_c700_a62a3330,source_mean,1.05
139,19,id01,2024-09-08,2024-09-07,S4,6,0.6116864391533945,0.6129663007207709,3.4495258107725135e-06,0.1476342857142857,0.5559771428571428,0.3426240571428571,0.2853285714285714,0.1785714285714285,0.19176,1.0,1.0,0,11.0,8.46508252903368,2.0,1.0,0.0053915554621988,-5.553354733702559e-09,-3.449525810772513e-06,1.0,1.0,0.0,0.0,0.0,0.1630817880110935,0.1785714285714285,0.6971428571428572,0.7028571428571428,0.0,0.0,,0.5145714285714287,0.22607295841413494,h082_multifamily_action_c700_a62a3330,source_mean,1.05
44,6,id01,2024-08-07,2024-08-06,Q3,2,0.6207118969909945,0.6262374788190724,6.496777761422212e-05,0.3646342857142856,0.6720971428571428,0.4015053142857143,0.4353428571428571,0.4948571428571429,0.370130857142857,1.0,1.0,0,9.0,8.433140807570801,3.0,1.0,0.0232104157397716,-2.704745964975017e-08,-6.485943920440162e-05,1.0,1.0,1.0,0.0,0.007592684309586,0.1640928559142003,0.468,0.7005714285714286,0.6937142857142857,0.0,0.0,,0.5801314285714286,0.22330168498168504,h082_multifamily_action_c700_a62a3330,source_mean,1.05
961,137,id06,2024-07-17,2024-07-16,Q3,2,0.7591588705141316,0.7735408076507487,0.0005736017697584,0.5715828571428572,0.600277142857143,0.4703884,0.3508285714285714,0.4954285714285714,0.5338402857142858,1.0,0.0,0,13.0,10.2939173997288,2.0,1.0,0.0803400946071793,-1.965327682447806e-07,-0.0005736017697584,1.0,1.0,0.0,0.0,0.0075958108708668,0.1674723212257859,0.4685714285714286,0.7074285714285714,0.6977142857142857,0.0,0.0,,0.6582714285714286,0.22201767722473603,h082_multifamily_action_c700_a62a3330,source_mean,1.05
38,5,id01,2024-08-06,2024-08-05,S1,3,0.452157785185675,0.4520686735910804,1.6028685712043966e-08,0.1854685714285714,0.6886171428571428,0.3083858857142857,0.4493714285714285,0.532,0.2560724571428571,1.0,1.0,0,7.0,9.08945607468528,3.0,1.0,-0.0001816433527848,-1.89430806453338e-10,-9.404804490885677e-09,1.0,1.0,0.0,1.0,0.0099533587906848,0.0418068826859605,0.4977142857142857,0.4222857142857142,0.4422857142857143,1.0,1.0,episode_neighbor_q061,0.4693542857142857,0.22047457013574667,h082_multifamily_action_c700_a62a3330,source_mean,1.05
483,69,id03,2024-08-29,2024-08-28,Q1,0,0.8863098445563374,0.883384033941979,4.216347583113622e-05,0.3977657142857143,0.4190971428571428,0.2128473714285714,0.5336857142857143,0.7811428571428571,0.3315259428571428,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,-0.01454585731642,-1.9090213152669546e-07,-3.0235304266062653e-05,0.0,1.0,0.0,1.0,0.0295693996409818,0.1483610948656477,0.6417142857142857,0.672,0.6268571428571429,1.0,1.0,seed_q061_companion,0.4646428571428572,0.21956025856496444,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1684,240,id10,2024-09-17,2024-09-16,S2,4,0.3827356879589614,0.3917679176748255,0.0001721553267106,0.3473085714285714,0.5748171428571428,0.2956227428571428,0.3964285714285714,0.5422857142857143,0.377862,1.0,1.0,0,9.0,8.6001182584472,3.0,1.0,0.0383340928524755,-4.006788458414319e-08,-0.000171229096374,1.0,1.0,1.0,0.0,0.0107033628595576,0.1355088688102508,0.5022857142857143,0.6445714285714286,0.6382857142857142,0.0,0.0,,0.5602057142857144,0.21339325145442795,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1655,236,id10,2024-08-19,2024-08-18,S1,3,0.1123932384923438,0.1148977244687375,3.123572850816103e-05,0.5743314285714286,0.8643771428571428,0.4752900285714285,0.4823142857142857,0.8371428571428572,0.5312742857142858,1.0,1.0,0,13.0,12.50857210009008,2.0,1.0,0.0257970314835796,-2.0261405251924485e-07,-3.099490116808942e-05,1.0,0.0,1.0,0.0,0.0381184753356451,0.1153071468311406,0.6811428571428572,0.6068571428571429,0.5394285714285715,0.0,0.0,,0.6001628571428572,0.2104139366515837,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1529,218,id09,2024-09-09,2024-09-08,S1,3,0.2192574811720112,0.2181770003979207,3.413940811047844e-06,0.1676971428571428,0.4294971428571429,0.2915184571428572,0.3122142857142857,0.1785714285714285,0.225828,1.0,1.0,0,9.0,6.528504425976319,2.0,1.0,-0.0063230481583262,-3.641899108778157e-09,-3.4139408110478446e-06,1.0,1.0,0.0,0.0,0.0,0.1606847692211116,0.1785714285714285,0.6937142857142857,0.6994285714285714,0.0,0.0,,0.4865257142857143,0.20525156647274295,h082_multifamily_action_c700_a62a3330,source_mean,1.05
102,14,id01,2024-09-02,2024-09-01,S2,4,0.5626228819694493,0.5554837984438739,0.0001034358412489,0.4313542857142857,0.6055571428571429,0.2340197714285714,0.5030285714285714,0.8537142857142858,0.430368,1.0,1.0,0,15.0,14.035299496952,3.0,1.0,-0.0299291639212983,-9.237003928005917e-08,-0.0001027294965018,1.0,1.0,1.0,0.0,0.0848535077072467,0.0376730902695286,0.7948571428571428,0.4045714285714286,0.1788571428571428,0.0,0.0,,0.5121314285714286,0.204882266752855,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1559,222,id09,2024-09-14,2024-09-13,S3,5,0.6809500606847912,0.6908892809745605,0.0002286358011904,0.4774971428571428,0.8168171428571429,0.4418654857142857,0.4602285714285714,0.5668571428571428,0.5130061714285715,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.0474337584790384,-3.5282113480126754e-08,-0.000227564854335,1.0,1.0,1.0,0.0,0.0452485607537415,0.0227396248996058,0.7068571428571429,0.3348571428571428,0.1788571428571428,0.0,0.0,,0.5865942857142858,0.2022599870717518,h082_multifamily_action_c700_a62a3330,source_mean,1.05
728,104,id04,2024-10-28,2024-10-27,Q1,0,0.5340852995482154,0.5080131083996174,0.0013632426472328,0.6123485714285715,0.651837142857143,0.4370745142857143,0.4142,0.6388571428571429,0.5279485714285715,1.0,0.0,0,9.0,8.20332937295176,2.0,1.0,-0.1044978139223464,-5.914497452471084e-07,-0.0013632426472328,1.0,1.0,0.0,0.0,0.0168726713190286,0.0317844133747091,0.5634285714285714,0.376,0.4,0.0,0.0,,0.6528257142857145,0.20187713854772682,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1309,187,id08,2024-08-09,2024-08-08,Q1,0,0.2916653546167345,0.2817695282604741,0.0002386131554147,0.4302057142857142,0.6206971428571427,0.3897039999999999,0.3377142857142857,0.4331428571428571,0.3796656,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,-0.0483915019360208,-2.0838120365486138e-07,-0.0002386131554147,1.0,1.0,0.0,0.0,0.0039422525597481,0.0175468718765251,0.4234285714285714,0.3034285714285714,0.3977142857142857,0.0,0.0,,0.5847171428571429,0.19042625296272359,h082_multifamily_action_c700_a62a3330,source_mean,1.05
257,36,id02,2024-09-04,2024-09-03,S3,5,0.8929273399075288,0.8940993025372943,7.206143164240064e-06,0.3296342857142857,0.4225371428571429,0.2611340571428571,0.4049714285714286,0.4537142857142857,0.3809808,1.0,1.0,0,10.0,7.4702980420948,2.0,1.0,0.0123174660372051,-9.961503064583548e-09,-7.206143164240063e-06,1.0,1.0,0.0,0.0,0.0098234815723021,0.2680100025501669,0.496,0.8314285714285714,0.8274285714285714,0.0,0.0,,0.4848771428571429,0.18448655031243266,h082_multifamily_action_c700_a62a3330,source_mean,1.05
854,122,id05,2024-11-14,2024-11-13,Q1,0,0.4563077897776951,0.4467275317877156,0.0001851950303743,0.3632799999999999,0.6462571428571428,0.3289391428571428,0.5121142857142857,0.6177142857142857,0.3617755428571428,1.0,1.0,0,10.0,12.86304893753118,2.0,1.0,-0.0267812789900636,-3.242832975870895e-08,-0.0001526385405336,1.0,0.0,0.0,1.0,0.0176365024002849,0.1073686879738288,0.572,0.588,0.5731428571428572,1.0,1.0,seed_q061_companion,0.5186314285714286,0.183307149321267,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1683,240,id10,2024-09-17,2024-09-16,S1,3,0.4145540466263149,0.4162836753781024,6.160734383642286e-06,0.1926171428571428,0.5748171428571428,0.3736311428571429,0.3508142857142857,0.1785714285714285,0.2472072,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.0071223347980301,-5.685281930080116e-09,-6.160734383642286e-06,1.0,1.0,0.0,0.0,0.0,0.0729839254158806,0.1785714285714285,0.5057142857142857,0.532,0.0,0.0,,0.5132171428571429,0.17690622710622708,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1353,193,id08,2024-09-07,2024-09-06,Q3,2,0.2227177459704556,0.2301960454983208,0.0001602597157641,0.3714,0.4034171428571428,0.2889330857142857,0.3821142857142857,0.3645714285714285,0.3536605714285714,0.0,1.0,0,7.0,6.604305936875679,3.0,1.0,0.0419348408112159,-1.258698749631561e-07,-0.0001599155477177,1.0,1.0,1.0,0.0,6.3998889521244e-11,0.1007902788539303,0.3645714285714285,0.5702857142857143,0.5942857142857143,0.0,0.0,,0.5102171428571427,0.17441726352079295,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1225,175,id07,2024-08-26,2024-08-25,Q1,0,0.5949564471468871,0.5895407853933219,6.076842419588946e-05,0.3325428571428571,0.4547771428571429,0.3188089714285713,0.3991142857142857,0.3662857142857142,0.32844,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,-0.0224262701108404,-4.0642355403888674e-08,-6.076842419588945e-05,1.0,1.0,0.0,0.0,9.362025136724211e-05,0.1763149226246058,0.3662857142857142,0.7188571428571429,0.7217142857142858,0.0,0.0,,0.5178542857142857,0.17377453135100196,h082_multifamily_action_c700_a62a3330,source_mean,1.05
188,26,id01,2024-09-15,2024-09-14,S4,6,0.5016021338009496,0.4835067636753458,0.0006549839358395,0.40044,0.660397142857143,0.3568846857142857,0.4843714285714286,0.5708571428571428,0.4351728,1.0,1.0,0,14.0,13.26758741186952,3.0,1.0,-0.0740377667117824,-3.2318920043266675e-08,-0.0006524203061394,1.0,1.0,1.0,0.0,0.0148304587441977,0.0220879450509918,0.54,0.332,0.3822857142857143,0.0,0.0,,0.5751771428571428,0.1721388235294118,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1335,190,id08,2024-08-13,2024-08-12,S3,5,0.6181145205664608,0.610396786380787,0.0001258491970785,0.5381428571428571,0.4378571428571429,0.2476071428571428,0.4488285714285714,0.6617142857142857,0.4836672000000001,0.0,1.0,0,10.0,9.51985632232832,3.0,1.0,-0.031880192603934,-4.243419988518116e-07,-0.0001225410817573,1.0,1.0,1.0,0.0,0.1015343721655742,0.0031451743458178,0.8171428571428572,0.1954285714285714,0.1788571428571428,0.0,0.0,,0.4778285714285713,0.17084364576599875,h082_multifamily_action_c700_a62a3330,source_mean,1.05
380,54,id02,2024-10-12,2024-10-11,Q3,2,0.6711727488501606,0.6509663690398746,0.0009157660535688,0.7321257142857144,0.6424971428571429,0.4083640285714286,0.5520285714285715,0.8502857142857143,0.6618025714285714,1.0,0.0,0,7.0,6.690561435404001,2.0,1.0,-0.0886215890745491,-6.4011848044899e-07,-0.0009138218802928,1.0,0.0,1.0,0.0,0.0783013409783879,0.0288865040721917,0.784,0.3651428571428571,0.1788571428571428,0.0,0.0,,0.621642857142857,0.17030623572505926,h082_multifamily_action_c700_a62a3330,source_mean,1.05
965,137,id06,2024-07-17,2024-07-16,S4,6,0.9056573114219448,0.9039266415260168,1.743262396486367e-05,0.4391257142857142,0.600277142857143,0.4074559428571428,0.3443428571428572,0.3822857142857143,0.4353068571428571,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,-0.0200910568427321,-4.184173675578384e-08,-1.7432623964863666e-05,1.0,1.0,0.0,0.0,0.0009794795535192,0.0351492291645347,0.3811428571428571,0.388,0.4508571428571428,0.0,0.0,,0.5682028571428572,0.1697786339151045,h082_multifamily_action_c700_a62a3330,source_mean,1.05
119,17,id01,2024-09-05,2024-09-04,Q1,0,0.6344447465080856,0.6409275526052017,9.083500263118438e-05,0.3564171428571429,0.3673371428571429,0.2422356,0.3594285714285714,0.528,0.3091410285714285,1.0,1.0,0,6.0,5.85721157491,2.0,1.0,0.0295096659781672,-1.5972047435385148e-07,-9.01029920071212e-05,1.0,0.0,1.0,0.0,0.009556847512335,0.0284066789983714,0.4942857142857143,0.3628571428571429,0.4097142857142857,0.0,0.0,,0.4788485714285714,0.16631419952596427,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1668,238,id10,2024-08-23,2024-08-22,Q3,2,0.515135789011768,0.5275379430343281,0.0003080950640441,0.4081085714285714,0.4493171428571429,0.3136562285714286,0.3959714285714286,0.4657142857142857,0.3765962857142856,1.0,1.0,0,5.0,4.86172656470888,2.0,1.0,0.0492016459534258,-2.088375279553454e-07,-0.0003079401960435,1.0,0.0,1.0,0.0,0.0110070062055662,0.0688297859766576,0.5057142857142857,0.4942857142857143,0.5034285714285714,0.0,0.0,,0.5349342857142859,0.16382262443438916,h082_multifamily_action_c700_a62a3330,source_mean,1.05
56,8,id01,2024-08-10,2024-08-09,Q1,0,0.4871969586270964,0.4876846669858097,4.760231503420087e-07,0.1650114285714285,0.695977142857143,0.4174208571428572,0.3653571428571429,0.1785714285714285,0.2129458285714285,1.0,1.0,0,6.0,5.626034177742639,2.0,1.0,0.001952065211853,-8.84148391312694e-10,-4.7602315034200886e-07,1.0,1.0,0.0,0.0,0.0,0.0771080801011368,0.1785714285714285,0.5154285714285715,0.5388571428571428,0.0,0.0,,0.5162457142857143,0.1622752337858221,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1395,199,id08,2024-09-18,2024-09-17,Q3,2,0.2282897672931714,0.222197349901652,0.0001060136542141,0.4283314285714286,0.5206771428571428,0.2379315714285713,0.5926285714285715,0.8062857142857143,0.3789414285714285,1.0,1.0,0,4.0,5.54687670251848,2.0,1.0,-0.0158796383288713,-1.24333971485566e-07,-5.7403998315536594e-05,1.0,0.0,0.0,1.0,0.0534676713167239,0.0494752700541966,0.7274285714285714,0.4474285714285714,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.4623685714285714,0.15833913380736914,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1677,239,id10,2024-09-16,2024-09-15,S2,4,0.3316693412039975,0.3344400783082481,1.7292512193622933e-05,0.2008342857142857,0.6965371428571427,0.3308533142857142,0.3594285714285714,0.5011428571428571,0.270546,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.0124735884130288,-3.918986617874839e-09,-1.7292512193622933e-05,1.0,1.0,0.0,0.0,0.0079567970583508,0.1381271351447774,0.4731428571428571,0.6525714285714286,0.648,0.0,0.0,,0.5023057142857144,0.14765564318034907,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1570,224,id09,2024-09-19,2024-09-18,Q3,2,0.6256686893077605,0.6401619057473537,0.0004508459137919,0.5212057142857143,0.4825571428571429,0.3578965714285715,0.4045142857142857,0.5588571428571428,0.4898579999999999,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,0.0612925658292632,-1.354168550575527e-07,-0.0004499013734804,1.0,0.0,1.0,0.0,0.0124611871398127,0.0865825342135984,0.52,0.5382857142857143,0.5342857142857143,0.0,0.0,,0.5759628571428573,0.14737301443654383,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1011,144,id06,2024-08-14,2024-08-13,S1,3,0.9371612173475234,0.938050068105242,6.737603625239785e-06,0.4181828571428572,0.670817142857143,0.3955945714285715,0.6061428571428571,0.5925714285714285,0.4131582857142857,1.0,1.0,0,6.0,4.40455491164904,2.0,1.0,0.0151939330276178,-6.324202084681502e-08,-6.737603625239785e-06,1.0,1.0,0.0,0.0,0.0138457385950436,0.1370545027048125,0.5348571428571428,0.6497142857142857,0.6337142857142857,0.0,0.0,,0.5285085714285714,0.1449399956905839,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1550,221,id09,2024-09-13,2024-09-12,S1,3,0.640568011851968,0.6401482812930374,3.825208262364655e-07,0.2433885714285714,0.740097142857143,0.3373849142857143,0.4919714285714286,0.5697142857142857,0.3132973714285714,1.0,1.0,0,13.0,10.2939173997288,2.0,1.0,-0.0018225416449251,-2.0162448158927671e-10,-3.825208262364655e-07,1.0,1.0,0.0,0.0,0.0170708917125344,0.0937848260121076,0.5645714285714286,0.556,0.5382857142857143,0.0,0.0,,0.4656657142857143,0.14323411333764274,h082_multifamily_action_c700_a62a3330,source_mean,1.05
730,104,id04,2024-10-28,2024-10-27,Q3,2,0.8379839668924812,0.8480143560918246,0.0003768955841229,0.4634399999999999,0.651837142857143,0.3817684571428572,0.4818857142857142,0.4805714285714286,0.4370379999999999,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,0.075807829011095,-1.255223502029631e-07,-0.0003768955841229,1.0,1.0,0.0,0.0,0.0158337540725933,0.0486862977408955,0.5497142857142857,0.4468571428571428,0.4468571428571428,0.0,0.0,,0.57226,0.141212212885154,h082_multifamily_action_c700_a62a3330,source_mean,1.05
1206,172,id07,2024-08-21,2024-08-20,Q3,2,0.4927908978103396,0.4840450865943473,0.0001530437835906,0.4593085714285714,0.4837171428571428,0.2349403428571428,0.5831142857142858,0.6965714285714286,0.4162411428571428,1.0,1.0,0,4.0,6.337160055929497,2.0,1.0,-0.0189059403256908,-1.1596263951306362e-07,-0.0001130330893967,1.0,0.0,0.0,1.0,0.0378086220295081,0.0109715399799337,0.6788571428571428,0.2565714285714285,0.1788571428571428,1.0,1.0,seed_q061_companion,0.4647114285714286,0.13884576599870718,h082_multifamily_action_c700_a62a3330,source_mean,1.05
597,85,id04,2024-09-16,2024-09-15,Q3,2,0.7887204466768212,0.7995616830007364,0.0003571968743401,0.3384742857142856,0.4877171428571429,0.2044892571428571,0.6120857142857143,0.6137142857142858,0.3389817142857142,1.0,1.0,0,4.0,6.37827175913304,2.0,1.0,0.0183112963910416,-3.6721442288655445e-08,-0.0001465108402053,0.0,0.0,1.0,1.0,0.0256192029163909,0.0811609422650933,0.6194285714285714,0.5257142857142857,0.4982857142857143,1.0,1.0,episode_neighbor_q061,0.4445057142857143,0.138013023055376,h082_multifamily_action_c700_a62a3330,source_mean,1.05
605,86,id04,2024-09-19,2024-09-18,S1,3,0.5868808062671268,0.5896514975109239,1.5842033863289195e-05,0.4001885714285714,0.4614571428571429,0.1963769142857143,0.4829142857142857,0.5931428571428572,0.3592206857142856,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.0057944874383676,-1.355768507502636e-07,-1.1375079310486208e-05,0.0,1.0,0.0,1.0,0.0955008029009381,0.0,0.8102857142857143,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.4084828571428572,0.13619288084464554,h082_multifamily_action_c700_a62a3330,source_mean,1.05
