date,records,home_records,unique_cells,home_share,subject_id,precision
2024-06-08,1182,1050,52,0.8883248730964467,id06,3
2024-06-09,1431,1299,52,0.9077568134171907,id06,3
2024-06-10,1439,802,40,0.5573314801945796,id06,3
2024-06-11,1416,783,27,0.5529661016949152,id06,3
2024-06-12,1377,1352,9,0.9818445896877269,id06,3
2024-06-13,1017,761,51,0.7482792527040315,id06,3
2024-06-14,1423,946,25,0.6647926914968376,id06,3
2024-06-16,1440,88,114,0.06111111111111111,id06,3
2024-06-18,1428,840,16,0.5882352941176471,id06,3
2024-06-19,1440,1255,28,0.8715277777777778,id06,3
2024-06-20,1439,694,42,0.48227936066712995,id06,3
2024-06-21,1416,1165,87,0.8227401129943502,id06,3
2024-06-23,1341,774,142,0.5771812080536913,id06,3
2024-06-24,1213,401,102,0.3305853256389118,id06,3
2024-06-25,1384,658,31,0.4754335260115607,id06,3
2024-06-26,1423,618,80,0.4342937456078707,id06,3
2024-06-27,1344,1322,16,0.9836309523809523,id06,3
2024-06-28,1415,599,99,0.423321554770318,id06,3
2024-06-29,1440,1225,51,0.8506944444444444,id06,3
2024-06-30,1052,533,75,0.5066539923954373,id06,3
2024-07-01,1397,792,19,0.5669291338582677,id06,3
2024-07-02,1378,817,27,0.5928882438316401,id06,3
2024-07-03,1435,693,136,0.48292682926829267,id06,3
2024-07-04,1409,895,24,0.6352022711142654,id06,3
2024-07-05,1424,1412,7,0.9915730337078652,id06,3
2024-07-06,1410,1052,97,0.7460992907801418,id06,3
2024-07-07,833,768,44,0.921968787515006,id06,3
2024-07-08,1350,754,21,0.5585185185185185,id06,3
2024-07-09,1380,895,20,0.6485507246376812,id06,3
2024-07-10,1440,923,45,0.6409722222222223,id06,3
2024-07-11,1423,1402,14,0.9852424455375967,id06,3
2024-07-12,1342,849,30,0.6326378539493294,id06,3
2024-07-13,1387,627,247,0.4520547945205479,id06,3
2024-07-14,1431,1046,119,0.7309573724668065,id06,3
2024-07-15,1380,634,40,0.45942028985507244,id06,3
2024-07-16,1305,748,25,0.5731800766283525,id06,3
2024-07-17,1440,936,24,0.65,id06,3
2024-07-18,166,165,2,0.9939759036144579,id06,3
2024-07-20,1439,724,199,0.5031271716469771,id06,3
2024-07-21,1392,1238,42,0.889367816091954,id06,3
2024-07-24,1402,626,98,0.44650499286733236,id06,3
2024-07-25,1408,926,18,0.6576704545454546,id06,3
2024-07-26,1362,1194,44,0.8766519823788547,id06,3
2024-07-27,1211,915,51,0.7555739058629232,id06,3
2024-07-28,1359,1301,24,0.9573215599705666,id06,3
2024-07-29,1314,840,26,0.639269406392694,id06,3
2024-07-30,1440,1417,13,0.9840277777777777,id06,3
2024-07-31,1432,693,93,0.48393854748603354,id06,3
2024-08-01,1440,845,27,0.5868055555555556,id06,3
2024-08-02,1434,794,67,0.5536959553695955,id06,3
2024-08-03,1306,884,77,0.6768759571209801,id06,3
2024-08-04,416,366,26,0.8798076923076923,id06,3
2024-08-05,1440,869,15,0.6034722222222222,id06,3
2024-08-09,829,320,14,0.38600723763570566,id06,3
2024-08-10,1440,839,92,0.5826388888888889,id06,3
2024-08-11,1361,1316,30,0.9669360764144012,id06,3
2024-08-12,1384,850,26,0.6141618497109826,id06,3
2024-08-13,1405,587,56,0.41779359430604984,id06,3
2024-08-14,1328,782,13,0.588855421686747,id06,3
2024-08-15,1404,1311,60,0.9337606837606838,id06,3
2024-08-18,1440,784,149,0.5444444444444444,id06,3
2024-08-19,1426,846,16,0.5932678821879382,id06,3
2024-08-20,1391,820,14,0.5895039539899353,id06,3
2024-08-21,1407,902,21,0.6410803127221038,id06,3
2024-08-22,1326,1062,29,0.8009049773755657,id06,3
2024-08-23,1425,1248,83,0.8757894736842106,id06,3
2024-08-24,1399,1390,5,0.993566833452466,id06,3
2024-06-09,508,280,16,0.5511811023622047,id07,3
2024-06-10,614,237,44,0.38599348534201955,id07,3
2024-06-11,1040,525,36,0.5048076923076923,id07,3
2024-06-12,630,151,59,0.2396825396825397,id07,3
2024-06-13,1066,541,38,0.5075046904315197,id07,3
2024-06-14,814,239,50,0.2936117936117936,id07,3
2024-06-15,457,364,5,0.7964989059080962,id07,3
2024-06-16,806,683,29,0.847394540942928,id07,3
2024-06-17,789,239,25,0.302915082382763,id07,3
2024-06-18,1183,513,48,0.43364327979712597,id07,3
2024-06-19,785,155,42,0.19745222929936307,id07,3
2024-06-20,857,296,35,0.3453908984830805,id07,3
2024-06-21,443,134,28,0.30248306997742663,id07,3
2024-06-22,384,174,55,0.453125,id07,3
2024-06-23,651,590,17,0.9062980030721967,id07,3
2024-06-24,1167,591,46,0.506426735218509,id07,3
2024-06-25,1030,510,34,0.49514563106796117,id07,3
2024-06-26,819,221,47,0.2698412698412698,id07,3
2024-06-27,943,356,63,0.37751855779427357,id07,3
2024-06-28,1083,557,62,0.5143120960295475,id07,3
2024-06-29,468,351,12,0.75,id07,3
2024-06-30,369,245,28,0.6639566395663956,id07,3
2024-07-01,1187,573,48,0.4827295703454086,id07,3
2024-07-02,1129,479,77,0.4242692648361382,id07,3
2024-07-03,1082,577,41,0.533271719038817,id07,3
2024-07-05,948,438,33,0.4620253164556962,id07,3
2024-07-06,980,672,44,0.6857142857142857,id07,3
2024-07-07,553,462,14,0.8354430379746836,id07,3
2024-07-08,729,215,30,0.29492455418381347,id07,3
2024-07-09,1042,506,46,0.4856046065259117,id07,3
2024-07-10,725,212,37,0.2924137931034483,id07,3
2024-07-11,667,154,26,0.23088455772113944,id07,3
2024-07-12,902,393,43,0.4356984478935698,id07,3
2024-07-13,794,597,66,0.7518891687657431,id07,3
2024-07-14,610,547,4,0.8967213114754098,id07,3
2024-07-15,837,239,38,0.2855436081242533,id07,3
2024-07-16,682,146,35,0.21407624633431085,id07,3
2024-07-17,820,258,36,0.3146341463414634,id07,3
2024-07-18,698,170,46,0.24355300859598855,id07,3
2024-07-19,694,91,37,0.13112391930835735,id07,3
2024-07-20,630,487,40,0.773015873015873,id07,3
2024-07-21,355,307,12,0.8647887323943662,id07,3
2024-07-22,703,177,35,0.25177809388335703,id07,3
2024-07-23,759,224,35,0.2951251646903821,id07,3
2024-07-24,811,659,16,0.812577065351418,id07,3
2024-07-25,905,370,29,0.4088397790055249,id07,3
2024-07-26,914,558,49,0.6105032822757112,id07,3
2024-07-27,413,370,4,0.8958837772397095,id07,3
2024-07-28,969,850,7,0.8771929824561403,id07,3
2024-07-29,566,140,24,0.24734982332155478,id07,3
2024-07-31,586,158,14,0.2696245733788396,id07,3
2024-08-01,1086,510,46,0.4696132596685083,id07,3
2024-08-02,1093,510,32,0.46660567246111617,id07,3
2024-08-03,685,505,11,0.7372262773722628,id07,3
2024-08-04,662,546,6,0.824773413897281,id07,3
2024-08-05,850,511,29,0.6011764705882353,id07,3
2024-08-06,700,173,34,0.24714285714285714,id07,3
2024-08-07,965,481,36,0.49844559585492226,id07,3
2024-08-08,921,508,26,0.5515743756786102,id07,3
2024-08-09,929,469,28,0.5048439181916039,id07,3
2024-08-10,662,507,18,0.7658610271903323,id07,3
2024-08-11,792,720,5,0.9090909090909091,id07,3
2024-08-12,537,216,108,0.4022346368715084,id07,3
2024-08-13,592,210,38,0.3547297297297297,id07,3
2024-08-14,214,133,36,0.6214953271028038,id07,3
2024-08-15,876,801,9,0.9143835616438356,id07,3
2024-08-16,1044,478,36,0.4578544061302682,id07,3
2024-08-17,1032,853,21,0.8265503875968992,id07,3
2024-08-19,788,305,41,0.3870558375634518,id07,3
2024-08-20,1027,473,76,0.4605647517039922,id07,3
2024-08-22,832,307,42,0.36899038461538464,id07,3
2024-08-24,688,623,4,0.9055232558139535,id07,3
2024-08-25,943,833,27,0.8833510074231177,id07,3
2024-08-26,721,204,29,0.2829403606102635,id07,3
2024-08-27,695,182,35,0.26187050359712233,id07,3
2024-08-28,657,154,33,0.2343987823439878,id07,3
2024-08-29,913,380,68,0.41621029572836804,id07,3
2024-08-31,799,631,37,0.7897371714643304,id07,3
2024-09-01,567,538,3,0.9488536155202821,id07,3
2024-06-25,850,82,49,0.09647058823529411,id08,3
2024-06-26,1425,270,61,0.18947368421052632,id08,3
2024-06-27,1271,349,70,0.2745869394177813,id08,3
2024-06-28,1424,412,72,0.2893258426966292,id08,3
2024-06-29,967,419,10,0.4332988624612203,id08,3
2024-06-30,487,171,2,0.351129363449692,id08,3
2024-07-01,1211,330,75,0.27250206440957886,id08,3
2024-07-02,1434,574,64,0.400278940027894,id08,3
2024-07-03,1102,576,55,0.5226860254083484,id08,3
2024-07-04,1401,778,61,0.5553176302640971,id08,3
2024-07-05,1251,291,56,0.23261390887290168,id08,3
2024-07-06,1366,1362,2,0.9970717423133236,id08,3
2024-07-07,1096,1086,2,0.9908759124087592,id08,3
2024-07-08,936,399,65,0.42628205128205127,id08,3
2024-07-09,1042,503,57,0.48272552783109407,id08,3
2024-07-11,1242,681,64,0.5483091787439613,id08,3
2024-07-12,1436,599,65,0.4171309192200557,id08,3
2024-07-13,1359,1261,10,0.927888153053716,id08,3
2024-07-14,1379,1358,3,0.9847715736040609,id08,3
2024-07-15,1056,492,74,0.4659090909090909,id08,3
2024-07-16,1371,773,61,0.5638220277169949,id08,3
2024-07-17,1397,804,56,0.5755189692197566,id08,3
2024-07-18,1438,866,56,0.6022253129346314,id08,3
2024-07-22,441,0,2,0.0,id08,3
2024-08-15,1266,307,18,0.2424960505529226,id08,3
2024-08-19,55,26,4,0.4727272727272727,id08,3
2024-08-22,2,0,2,0.0,id08,3
2024-08-28,461,88,2,0.19088937093275488,id08,3
2024-08-29,3,0,1,0.0,id08,3
2024-09-04,530,7,6,0.013207547169811321,id08,3
2024-09-05,2,0,1,0.0,id08,3
2024-09-09,2,0,2,0.0,id08,3
2024-09-13,1438,19,77,0.01321279554937413,id08,3
2024-09-14,885,47,6,0.05310734463276836,id08,3
2024-09-15,1,0,1,0.0,id08,3
2024-07-01,1440,625,60,0.4340277777777778,id09,3
2024-07-03,1331,708,65,0.531930879038317,id09,3
2024-07-04,1430,622,60,0.43496503496503497,id09,3
2024-07-05,1440,698,3,0.4847222222222222,id09,3
2024-07-06,1438,821,4,0.5709318497913769,id09,3
2024-07-08,1387,274,74,0.19754866618601297,id09,3
2024-07-09,1438,855,62,0.5945757997218358,id09,3
2024-07-10,1440,573,72,0.39791666666666664,id09,3
2024-07-11,1437,625,68,0.4349338900487126,id09,3
2024-07-13,1334,0,39,0.0,id09,3
2024-07-14,1440,1079,8,0.7493055555555556,id09,3
2024-07-15,1405,621,68,0.4419928825622776,id09,3
2024-07-16,1436,949,53,0.6608635097493036,id09,3
2024-07-17,1222,597,43,0.4885433715220949,id09,3
2024-07-18,1371,562,54,0.4099197665937272,id09,3
2024-07-19,1425,799,59,0.5607017543859649,id09,3
2024-07-20,1440,1398,4,0.9708333333333333,id09,3
2024-07-21,1440,1426,4,0.9902777777777778,id09,3
2024-07-22,1440,760,61,0.5277777777777778,id09,3
2024-07-23,1294,647,40,0.5,id09,3
2024-07-25,1330,401,71,0.3015037593984962,id09,3
2024-07-26,1235,652,53,0.5279352226720648,id09,3
2024-07-27,1440,1438,2,0.9986111111111111,id09,3
2024-07-29,1437,774,40,0.5386221294363257,id09,3
2024-07-30,1166,1036,8,0.888507718696398,id09,3
2024-08-01,1440,353,77,0.24513888888888888,id09,3
2024-08-03,1440,335,75,0.2326388888888889,id09,3
2024-08-04,1213,0,5,0.0,id09,3
2024-08-05,1440,337,40,0.23402777777777778,id09,3
2024-08-06,1428,496,64,0.3473389355742297,id09,3
2024-08-07,1221,1177,7,0.963963963963964,id09,3
2024-08-08,1440,1419,6,0.9854166666666667,id09,3
2024-08-09,1019,997,3,0.9784102060843964,id09,3
2024-08-10,1438,1350,4,0.9388038942976356,id09,3
2024-08-11,1440,1409,3,0.9784722222222222,id09,3
2024-08-12,1440,824,56,0.5722222222222222,id09,3
2024-08-13,1439,506,89,0.3516330785267547,id09,3
2024-08-14,1433,921,41,0.6427076064200977,id09,3
2024-08-15,1440,1112,12,0.7722222222222223,id09,3
2024-08-16,1419,1340,4,0.9443269908386187,id09,3
2024-08-18,1435,1402,3,0.9770034843205575,id09,3
2024-08-20,1398,951,48,0.6802575107296137,id09,3
2024-08-21,1384,807,54,0.583092485549133,id09,3
2024-08-22,1332,808,45,0.6066066066066066,id09,3
2024-08-23,1432,1416,3,0.9888268156424581,id09,3
2024-08-24,1439,1090,29,0.7574704656011119,id09,3
2024-08-26,1440,342,77,0.2375,id09,3
2024-08-27,1166,593,62,0.5085763293310464,id09,3
2024-08-28,909,314,27,0.34543454345434543,id09,3
2024-08-29,1389,768,19,0.5529157667386609,id09,3
2024-08-30,1404,0,5,0.0,id09,3
2024-08-31,1300,0,14,0.0,id09,3
2024-09-01,1440,1418,8,0.9847222222222223,id09,3
2024-09-02,1440,975,55,0.6770833333333334,id09,3
2024-09-03,1439,918,55,0.6379430159833217,id09,3
2024-09-04,1439,891,149,0.6191799861014593,id09,3
2024-09-06,902,494,27,0.5476718403547672,id09,3
2024-09-07,1440,826,242,0.5736111111111111,id09,3
2024-09-08,1440,1414,5,0.9819444444444444,id09,3
2024-09-09,1440,921,59,0.6395833333333333,id09,3
2024-09-10,1440,807,46,0.5604166666666667,id09,3
2024-09-12,687,165,37,0.24017467248908297,id09,3
2024-09-13,459,68,37,0.14814814814814814,id09,3
2024-09-15,1214,535,18,0.44069192751235586,id09,3
2024-09-18,1418,232,88,0.16361071932299012,id09,3
2024-09-19,833,423,29,0.5078031212484994,id09,3
2024-09-20,1431,1161,6,0.8113207547169812,id09,3
2024-09-21,1431,746,9,0.5213137665967854,id09,3
2024-07-06,1014,0,1,0.0,id10,3
2024-07-07,1269,0,11,0.0,id10,3
2024-07-08,884,492,92,0.5565610859728507,id10,3
2024-07-09,986,655,70,0.6643002028397565,id10,3
2024-07-11,977,315,84,0.3224155578300921,id10,3
2024-07-12,912,474,80,0.5197368421052632,id10,3
2024-07-13,1148,413,37,0.3597560975609756,id10,3
2024-07-14,905,0,5,0.0,id10,3
2024-07-15,1065,262,103,0.2460093896713615,id10,3
2024-07-17,964,323,74,0.3350622406639004,id10,3
2024-07-19,1034,375,94,0.36266924564796904,id10,3
2024-07-20,1328,1102,81,0.8298192771084337,id10,3
2024-07-21,872,0,3,0.0,id10,3
2024-07-22,845,264,92,0.31242603550295855,id10,3
2024-07-23,908,618,88,0.6806167400881057,id10,3
2024-07-26,844,321,68,0.3803317535545024,id10,3
2024-07-27,1302,1302,1,1.0,id10,3
2024-07-28,1189,1189,1,1.0,id10,3
2024-07-29,1001,800,69,0.7992007992007992,id10,3
2024-07-31,715,0,54,0.0,id10,3
2024-08-01,743,416,68,0.5598923283983849,id10,3
2024-08-02,665,416,44,0.6255639097744361,id10,3
2024-08-04,1108,791,5,0.7138989169675091,id10,3
2024-08-05,892,458,93,0.5134529147982063,id10,3
2024-08-06,922,0,54,0.0,id10,3
2024-08-07,793,48,73,0.0605296343001261,id10,3
2024-08-10,1311,398,37,0.30358504958047294,id10,3
2024-08-13,1152,512,104,0.4444444444444444,id10,3
2024-08-16,1164,0,2,0.0,id10,3
2024-08-17,1209,1107,15,0.9156327543424317,id10,3
2024-08-18,1331,1331,1,1.0,id10,3
2024-08-19,1086,842,77,0.7753222836095764,id10,3
2024-08-22,1003,776,86,0.773678963110668,id10,3
2024-08-27,773,530,79,0.685640362225097,id10,3
2024-08-29,1089,430,62,0.3948576675849403,id10,3
2024-08-30,1069,733,87,0.6856875584658559,id10,3
2024-08-31,803,627,5,0.7808219178082192,id10,3
2024-09-01,1366,1366,1,1.0,id10,3
2024-09-02,1143,862,73,0.7541557305336833,id10,3
2024-09-05,928,93,98,0.10021551724137931,id10,3
2024-09-07,1402,1402,1,1.0,id10,3
2024-09-08,1172,134,16,0.11433447098976109,id10,3
2024-09-11,1132,0,50,0.0,id10,3
2024-09-14,1239,185,18,0.1493139628732849,id10,3
2024-09-15,1282,1282,1,1.0,id10,3
2024-09-16,1371,1371,1,1.0,id10,3
2024-09-17,1428,1428,1,1.0,id10,3
2024-09-18,1256,1205,6,0.9593949044585988,id10,3
2024-09-19,915,420,94,0.45901639344262296,id10,3
2024-09-20,1107,0,2,0.0,id10,3
2024-09-21,1113,404,20,0.36298292902066487,id10,3
2024-09-22,1158,1039,64,0.8972366148531952,id10,3
2024-09-24,1186,420,64,0.35413153456998314,id10,3
2024-09-25,935,580,93,0.6203208556149733,id10,3
2024-09-26,895,425,65,0.4748603351955307,id10,3
2024-06-26,707,90,106,0.1272984441301273,id01,4
2024-06-27,1439,579,160,0.40236275191104937,id01,4
2024-06-28,1418,334,175,0.23554301833568406,id01,4
2024-06-29,1440,842,92,0.5847222222222223,id01,4
2024-06-30,1440,922,99,0.6402777777777777,id01,4
2024-07-01,1428,577,148,0.40406162464985995,id01,4
2024-07-02,1436,518,157,0.3607242339832869,id01,4
2024-07-03,1439,492,149,0.3419041000694927,id01,4
2024-07-04,1436,842,196,0.5863509749303621,id01,4
2024-07-05,1439,317,172,0.22029186935371786,id01,4
2024-07-06,1440,960,216,0.6666666666666666,id01,4
2024-07-07,1440,1050,71,0.7291666666666666,id01,4
2024-07-08,1440,724,97,0.5027777777777778,id01,4
2024-07-09,1436,561,127,0.3906685236768802,id01,4
2024-07-10,1440,503,170,0.34930555555555554,id01,4
2024-07-12,1440,542,188,0.3763888888888889,id01,4
2024-07-13,1426,1121,64,0.7861150070126227,id01,4
2024-07-14,1440,1032,73,0.7166666666666667,id01,4
2024-07-15,1440,578,122,0.4013888888888889,id01,4
2024-07-16,1440,538,155,0.3736111111111111,id01,4
2024-07-17,1440,506,123,0.35138888888888886,id01,4
2024-07-19,1423,533,147,0.37456078706957135,id01,4
2024-07-21,1440,988,69,0.6861111111111111,id01,4
2024-07-22,1440,596,111,0.41388888888888886,id01,4
2024-07-23,1437,598,157,0.41614474599860823,id01,4
2024-07-26,1420,459,192,0.3232394366197183,id01,4
2024-07-27,1431,1240,6,0.8665269042627534,id01,4
2024-07-28,1440,666,69,0.4625,id01,4
2024-07-30,1433,372,184,0.2595952547103978,id01,4
2024-07-31,1440,439,129,0.30486111111111114,id01,4
2024-08-01,1429,486,148,0.34009797060881736,id01,4
2024-08-02,1431,475,101,0.33193570929419985,id01,4
2024-08-03,1440,1041,117,0.7229166666666667,id01,4
2024-08-05,1439,484,165,0.33634468380820015,id01,4
2024-08-06,1433,431,216,0.3007676203768318,id01,4
2024-08-08,1438,613,315,0.42628650904033377,id01,4
2024-08-09,1417,539,202,0.3803810868031052,id01,4
2024-08-11,1431,859,65,0.6002795248078266,id01,4
2024-08-12,1437,429,165,0.2985386221294363,id01,4
2024-08-13,1406,530,203,0.37695590327169276,id01,4
2024-08-14,1440,278,138,0.19305555555555556,id01,4
2024-08-16,933,637,105,0.6827438370846731,id01,4
2024-08-17,428,286,68,0.6682242990654206,id01,4
2024-08-18,911,712,39,0.7815587266739846,id01,4
2024-08-19,635,211,75,0.33228346456692914,id01,4
2024-08-20,682,122,142,0.17888563049853373,id01,4
2024-08-21,690,128,86,0.1855072463768116,id01,4
2024-08-23,867,75,451,0.08650519031141868,id01,4
2024-08-24,737,657,66,0.8914518317503393,id01,4
2024-08-25,522,429,47,0.8218390804597702,id01,4
2024-08-26,744,200,104,0.26881720430107525,id01,4
2024-08-27,693,242,54,0.3492063492063492,id01,4
2024-08-28,960,436,92,0.45416666666666666,id01,4
2024-08-29,727,225,104,0.30949105914718017,id01,4
2024-08-31,731,651,32,0.8905608755129959,id01,4
2024-09-01,603,423,44,0.7014925373134329,id01,4
2024-09-02,664,144,98,0.21686746987951808,id01,4
2024-09-03,797,229,99,0.28732747804265996,id01,4
2024-09-04,1426,591,265,0.41444600280504906,id01,4
2024-09-06,1430,829,148,0.5797202797202797,id01,4
2024-09-07,1440,1022,122,0.7097222222222223,id01,4
2024-09-08,1438,1057,63,0.7350486787204451,id01,4
2024-09-09,1429,329,148,0.23023093072078377,id01,4
2024-09-10,1367,670,143,0.49012435991221653,id01,4
2024-09-11,1439,584,179,0.4058373870743572,id01,4
2024-09-12,1382,720,194,0.5209840810419681,id01,4
2024-09-13,1430,734,112,0.5132867132867133,id01,4
2024-09-14,1440,1337,30,0.9284722222222223,id01,4
2024-07-17,715,45,199,0.06293706293706294,id02,4
2024-07-18,1425,1,236,0.0007017543859649122,id02,4
2024-07-20,1390,13,233,0.00935251798561151,id02,4
2024-07-21,1423,9,202,0.006324666198172874,id02,4
2024-07-22,1440,3,256,0.0020833333333333333,id02,4
2024-07-23,1440,0,399,0.0,id02,4
2024-07-25,1440,82,268,0.05694444444444444,id02,4
2024-07-28,1440,30,526,0.020833333333333332,id02,4
2024-07-29,1440,13,305,0.009027777777777777,id02,4
2024-07-30,1393,97,234,0.06963388370423547,id02,4
2024-07-31,1423,97,281,0.06816584680252986,id02,4
2024-08-03,1414,139,157,0.0983026874115983,id02,4
2024-08-04,1291,446,29,0.34546862896979086,id02,4
2024-08-05,1406,112,263,0.07965860597439545,id02,4
2024-08-06,1423,183,246,0.1286015460295151,id02,4
2024-08-07,1440,198,33,0.1375,id02,4
2024-08-09,1377,226,28,0.16412490922294845,id02,4
2024-08-10,1406,327,158,0.232574679943101,id02,4
2024-08-11,1403,382,186,0.2722736992159658,id02,4
2024-08-12,1425,197,239,0.13824561403508773,id02,4
2024-08-13,1386,27,205,0.01948051948051948,id02,4
2024-08-14,1234,68,213,0.055105348460291734,id02,4
2024-08-15,1431,35,290,0.02445842068483578,id02,4
2024-08-16,1385,28,70,0.020216606498194945,id02,4
2024-08-17,1434,99,44,0.06903765690376569,id02,4
2024-08-18,1407,290,229,0.20611229566453448,id02,4
2024-08-19,1395,98,212,0.07025089605734768,id02,4
2024-08-20,1434,196,293,0.13668061366806136,id02,4
2024-08-21,1440,93,120,0.06458333333333334,id02,4
2024-08-22,1419,45,315,0.03171247357293869,id02,4
2024-08-23,1355,11,218,0.008118081180811807,id02,4
2024-08-24,1331,34,110,0.025544703230653644,id02,4
2024-08-25,1440,45,147,0.03125,id02,4
2024-08-26,1440,3,275,0.0020833333333333333,id02,4
2024-08-27,1440,61,219,0.04236111111111111,id02,4
2024-08-28,1404,99,439,0.07051282051282051,id02,4
2024-08-29,1424,73,428,0.051264044943820225,id02,4
2024-08-30,1394,230,285,0.1649928263988522,id02,4
2024-08-31,1378,186,84,0.13497822931785197,id02,4
2024-09-01,1272,64,256,0.050314465408805034,id02,4
2024-09-02,1282,234,235,0.18252730109204368,id02,4
2024-09-03,1434,183,268,0.12761506276150628,id02,4
2024-09-04,1414,300,307,0.21216407355021216,id02,4
2024-09-05,1440,623,409,0.4326388888888889,id02,4
2024-09-06,1440,378,193,0.2625,id02,4
2024-09-07,1418,609,216,0.4294781382228491,id02,4
2024-09-08,1370,799,109,0.5832116788321168,id02,4
2024-09-09,1327,345,278,0.25998492840994725,id02,4
2024-09-10,1440,261,242,0.18125,id02,4
2024-09-11,1230,335,149,0.27235772357723576,id02,4
2024-09-12,1427,135,279,0.09460406447091801,id02,4
2024-09-13,1399,337,134,0.24088634739099357,id02,4
2024-09-15,1436,633,34,0.44080779944289694,id02,4
2024-09-16,1440,465,163,0.3229166666666667,id02,4
2024-09-18,1440,197,137,0.13680555555555557,id02,4
2024-09-19,1424,296,73,0.20786516853932585,id02,4
2024-09-20,1403,151,28,0.10762651461154668,id02,4
2024-09-21,1439,202,404,0.14037526059763725,id02,4
2024-09-22,1440,256,13,0.17777777777777778,id02,4
2024-09-23,1397,339,243,0.24266284896206156,id02,4
2024-09-24,1438,181,272,0.1258692628650904,id02,4
2024-09-25,1349,163,288,0.12083024462564863,id02,4
2024-09-26,1420,118,214,0.08309859154929577,id02,4
2024-09-27,1371,20,333,0.014587892049598834,id02,4
2024-09-28,1333,229,136,0.17179294823705926,id02,4
2024-09-29,1398,367,88,0.2625178826895565,id02,4
2024-09-30,1440,370,287,0.2569444444444444,id02,4
2024-10-02,1440,513,190,0.35625,id02,4
2024-10-03,1440,398,520,0.2763888888888889,id02,4
2024-10-04,1418,936,69,0.6600846262341326,id02,4
2024-10-05,1355,1004,105,0.7409594095940959,id02,4
2024-10-06,1428,703,157,0.49229691876750703,id02,4
2024-10-07,1334,242,253,0.18140929535232383,id02,4
2024-10-08,1435,490,314,0.34146341463414637,id02,4
2024-10-09,879,503,72,0.5722411831626849,id02,4
2024-10-11,1393,533,222,0.3826274228284279,id02,4
2024-10-12,1414,433,280,0.30622347949080625,id02,4
2024-10-13,1425,855,20,0.6,id02,4
2024-10-14,1279,180,224,0.14073494917904614,id02,4
2024-10-15,1434,396,314,0.27615062761506276,id02,4
2024-07-17,677,235,72,0.34711964549483015,id03,4
2024-07-18,1144,580,217,0.506993006993007,id03,4
2024-07-19,945,406,214,0.42962962962962964,id03,4
2024-07-21,1431,1020,245,0.7127882599580713,id03,4
2024-07-22,1371,1226,77,0.8942377826404084,id03,4
2024-07-23,1440,1054,137,0.7319444444444444,id03,4
2024-07-24,1368,884,133,0.6461988304093568,id03,4
2024-07-25,1365,1112,69,0.8146520146520146,id03,4
2024-07-27,1420,683,113,0.48098591549295777,id03,4
2024-07-28,1292,1097,31,0.8490712074303406,id03,4
2024-07-29,1194,905,98,0.7579564489112228,id03,4
2024-07-30,1263,1238,2,0.9802058590657166,id03,4
2024-08-02,1426,732,231,0.5133239831697055,id03,4
2024-08-03,1013,718,99,0.7087857847976308,id03,4
2024-08-05,1387,581,93,0.41888968997837056,id03,4
2024-08-07,1397,757,120,0.5418754473872585,id03,4
2024-08-10,944,431,145,0.4565677966101695,id03,4
2024-08-11,1419,1258,49,0.8865398167723749,id03,4
2024-08-12,1318,671,86,0.5091047040971168,id03,4
2024-08-13,1137,584,89,0.51363236587511,id03,4
2024-08-14,1088,658,61,0.6047794117647058,id03,4
2024-08-15,1116,532,67,0.4767025089605735,id03,4
2024-08-16,1366,477,156,0.349194729136164,id03,4
2024-08-17,906,418,292,0.4613686534216336,id03,4
2024-08-18,1417,885,9,0.6245589273112209,id03,4
2024-08-19,1433,529,129,0.369155617585485,id03,4
2024-08-20,1440,706,116,0.49027777777777776,id03,4
2024-08-22,1155,231,93,0.2,id03,4
2024-08-23,1302,563,159,0.4324116743471582,id03,4
2024-08-24,898,536,63,0.5968819599109132,id03,4
2024-08-26,1110,0,15,0.0,id03,4
2024-08-27,1004,267,132,0.26593625498007967,id03,4
2024-08-28,1374,1085,162,0.789665211062591,id03,4
2024-08-29,1120,585,175,0.5223214285714286,id03,4
2024-08-31,1009,99,134,0.0981169474727453,id03,4
2024-09-01,1401,1184,128,0.8451106352605282,id03,4
2024-09-02,1429,802,117,0.5612316305108468,id03,4
2024-09-04,1270,602,99,0.47401574803149604,id03,4
2024-09-05,1440,598,118,0.4152777777777778,id03,4
2024-09-06,1219,647,132,0.5307629204265791,id03,4
2024-09-07,1412,642,253,0.4546742209631728,id03,4
2024-09-09,1440,884,90,0.6138888888888889,id03,4
2024-09-11,1253,721,112,0.5754189944134078,id03,4
2024-09-12,1430,739,145,0.5167832167832168,id03,4
2024-09-15,997,210,175,0.21063189568706117,id03,4
2024-09-16,1398,664,25,0.474964234620887,id03,4
2024-09-17,1037,419,149,0.40405014464802314,id03,4
2024-09-18,1277,861,78,0.6742364917776038,id03,4
2024-09-20,1430,744,107,0.5202797202797202,id03,4
2024-09-21,1240,890,36,0.717741935483871,id03,4
2024-10-03,1429,1086,125,0.7599720083974808,id03,4
2024-10-04,1440,715,109,0.4965277777777778,id03,4
2024-10-05,1127,870,27,0.771960958296362,id03,4
2024-10-09,1049,638,4,0.6081982840800763,id03,4
2024-07-31,722,555,79,0.7686980609418282,id04,4
2024-08-01,1293,561,86,0.43387470997679817,id04,4
2024-08-02,1432,508,72,0.3547486033519553,id04,4
