row,subject_id,sleep_date,lifelog_date,target,h042_prob,h057_prob,q061,q055,gain061_h057_vs_h042,gain055_h057_vs_h042,feedback_lift,direction_agreement,abs_h057_move,abs_q061_move,support_score
101,id04,2024-10-24,2024-10-23,S1,0.9999701869447448,0.9999955296275088,0.999999,0.999999,2.3445617189771668e-05,2.3445617189771668e-05,0.0,1.0,2.534268276399576e-05,2.881305525515021e-05,0.2947222222222222
103,id04,2024-10-26,2024-10-25,S1,0.9999715639572778,0.9999957361111348,0.999999,0.999999,2.2275049078449197e-05,2.2275049078449197e-05,0.0,1.0,2.417215385697169e-05,2.7436042722150944e-05,0.2915740740740741
97,id04,2024-10-18,2024-10-17,S1,0.9999721312885276,0.9999958211825608,0.999999,0.999999,2.179277364167309e-05,2.179277364167309e-05,0.0,1.0,2.368989403322974e-05,2.6868711472394224e-05,0.2891666666666667
148,id06,2024-08-22,2024-08-21,S2,0.9999726413510028,0.9999958976664536,0.999999,0.999999,2.1359181290770438e-05,2.1359181290770438e-05,0.0,1.0,2.3256315450748133e-05,2.6358648997137912e-05,0.28675925925925927
242,id10,2024-09-19,2024-09-18,S2,0.3058150119389916,0.3083050702729131,0.3080394619313384,0.3079796430084582,1.1473001685802231e-05,1.077294856965949e-05,7.000531161427404e-07,1.0,0.0024900583339215188,0.002224449992346833,0.28629629629629627
110,id05,2024-10-02,2024-10-01,S3,0.108818885161944,0.1128446788230897,0.11198469330623831,0.112312296199136,4.7538100797384075e-05,6.092233536891811e-05,-1.3384234571534037e-05,1.0,0.0040257936611456935,0.003165808144294305,0.28555555555555556
135,id06,2024-07-14,2024-07-13,S1,0.9731372321669404,0.9734003575300472,0.973869257464141,0.9733661795219692,6.0708417692345584e-06,9.828070848955095e-07,5.088034684339049e-06,1.0,0.00026312536310679757,0.0007320252972006225,0.2853703703703704
144,id06,2024-08-14,2024-08-13,S2,0.9999728520521736,0.9999959292610848,0.999999,0.999999,2.118006913795698e-05,2.118006913795698e-05,0.0,1.0,2.307720891125964e-05,2.6147947826404838e-05,0.28435185185185186
139,id06,2024-07-19,2024-07-18,S2,0.9999732361447288,0.9999959868557176,0.999999,0.999999,2.0853561094433016e-05,2.0853561094433016e-05,0.0,1.0,2.2750710988783673e-05,2.5763855271199176e-05,0.28194444444444444
50,id02,2024-10-07,2024-10-06,Q1,0.2118751213208823,0.2129363154887272,0.21331384806521428,0.2127976792767829,5.76273914909553e-06,2.488438447079133e-06,3.2743007020163972e-06,1.0,0.00106119416784492,0.0014387267443319862,0.28074074074074074
48,id02,2024-10-05,2024-10-04,S1,0.9999740196267,0.9999961043386288,0.999999,0.999999,2.0187541836484048e-05,2.0187541836484048e-05,0.0,1.0,2.2084711928882506e-05,2.4980373300009795e-05,0.27953703703703703
168,id07,2024-08-16,2024-08-15,S3,0.745851270701018,0.7431536737216731,0.7435108192474427,0.7435065945857287,1.4085402938235347e-05,1.4145315692326577e-05,-5.99127540912292e-08,1.0,0.0026975969793449073,0.0023404514535753096,0.2794444444444445
174,id07,2024-08-25,2024-08-24,S2,0.576429395367996,0.5794121972442836,0.5789802553779875,0.5790234599321922,1.2949516339455514e-05,1.3477831544705943e-05,-5.283152052504292e-07,1.0,0.002982801876287633,0.0025508600099914958,0.2777777777777778
10,id01,2024-08-13,2024-08-12,Q3,0.6561743656712474,0.6540271650616462,0.6541952273622312,0.654307593192862,8.610590312096988e-06,7.542746823130386e-06,1.0678434889666022e-06,1.0,0.002147200609601274,0.001979138309016193,0.27722222222222226
78,id03,2024-10-06,2024-10-05,S3,0.4252141792468104,0.4287262596848446,0.42811618791176465,0.4282677470093602,1.645874850242368e-05,1.8634321555022204e-05,-2.175573052598523e-06,1.0,0.0035120804380342485,0.00290200866495427,0.2768518518518519
216,id09,2024-09-07,2024-09-06,Q3,0.5652126475696383,0.561573107889705,0.562248903897868,0.5620482150034695,1.693473491037878e-05,1.9904141766335925e-05,-2.9694068559571463e-06,1.0,0.003639539679933246,0.0029637436717703247,0.2761111111111111
50,id02,2024-10-07,2024-10-06,Q3,0.7034642922560164,0.7015589614700929,0.7016866848970348,0.7018078815882344,7.5262725341973535e-06,6.421332378159228e-06,1.1049401560381256e-06,1.0,0.0019053307859234758,0.001777607358981581,0.27444444444444444
136,id06,2024-07-16,2024-07-15,S1,0.999977469907649,0.999996621705469,0.999999,0.999999,1.7254545919834676e-05,1.7254545919834676e-05,0.0,1.0,1.9151797819971783e-05,2.1530092350952046e-05,0.27064814814814814
97,id04,2024-10-18,2024-10-17,Q1,0.833406658466897,0.8315105165518514,0.8317575530197151,0.8317588118728393,9.550218342202488e-06,9.533103812131571e-06,1.7114530070916345e-08,1.0,0.0018961419150456127,0.0016491054471818867,0.2675925925925926
44,id02,2024-09-30,2024-09-29,S3,0.8880305842599856,0.8891773332710436,0.889145543058902,0.8890283424279143,6.264253439858258e-06,4.906491164080595e-06,1.357762275777663e-06,1.0,0.0011467490110580458,0.0011149587989164322,0.2670370370370371
143,id06,2024-08-13,2024-08-12,S1,0.9999783354391726,0.9999967514907456,0.999999,0.999999,1.6518780976504065e-05,1.6518780976504065e-05,0.0,1.0,1.841605157304471e-05,2.06645608273881e-05,0.2665740740740741
48,id02,2024-10-05,2024-10-04,Q1,0.7063117262610005,0.7073216653974341,0.7074669070062333,0.7071900497050357,3.1680395002897654e-06,1.8187489654319933e-06,1.3492905348577722e-06,1.0,0.0010099391364336574,0.0011551807452327978,0.25851851851851854
136,id06,2024-07-16,2024-07-15,Q1,0.284663070170539,0.2872048413358952,0.2867910072991353,0.2868725383134133,1.068348981370093e-05,1.169846950554998e-05,-1.0149796918490495e-06,1.0,0.002541771165356199,0.0021279371285963244,0.2574074074074074
174,id07,2024-08-25,2024-08-24,Q3,0.6678892861135776,0.6651946129113373,0.6656664407492187,0.6655467082157974,1.0625497442573462e-05,1.2077112129804668e-05,-1.4516146872312063e-06,1.0,0.002694673202240261,0.0022228453643589052,0.25537037037037036
144,id06,2024-08-14,2024-08-13,S1,0.9404157407107504,0.9371612173475234,0.9380500681052419,0.9375949434255236,4.259305529913382e-05,6.837483899840846e-05,-2.578178369927464e-05,1.0,0.0032545233632269577,0.002365672605508462,0.25074074074074076
78,id03,2024-10-06,2024-10-05,Q3,0.7948638112780951,0.7936544401585863,0.7937688832623561,0.793812482945891,3.631427780037555e-06,3.30875588006041e-06,3.2267189997714496e-07,1.0,0.0012093711195088064,0.0010949280157390717,0.24851851851851853
164,id07,2024-07-26,2024-07-25,Q3,0.4298957930891294,0.4259565486750093,0.42699318807343917,0.4264698416406048,1.500076960969654e-05,2.3422159157848732e-05,-8.421389548152192e-06,1.0,0.00393924441412008,0.0029026050156902294,0.2477777777777778
143,id06,2024-08-13,2024-08-12,S3,0.9497379015144696,0.9498499518075147,0.950198499626301,0.9498353499810928,9.506117841229234e-07,9.728938099584639e-08,8.53322403127077e-07,1.0,0.00011205029304517389,0.00046059811183141175,0.24185185185185187
35,id02,2024-09-03,2024-09-02,Q3,0.6778649996388983,0.6783313627495755,0.678418939877536,0.6782705529106161,6.852461633677365e-07,3.682135103488804e-07,3.170326530188561e-07,1.0,0.0004663631106771593,0.0005539402386376402,0.23629629629629628
226,id09,2024-09-21,2024-09-20,S4,0.7129828787402035,0.7104535414465696,0.7110198835302667,0.710784203150271,8.622354282561417e-06,1.1527761453633545e-05,-2.9054071710721274e-06,1.0,0.0025293372936339154,0.001962995209936813,0.23462962962962963
97,id04,2024-10-18,2024-10-17,Q3,0.7641557977520532,0.7661938153111348,0.7657773226844266,0.765928682327045,6.822387636273852e-06,8.539168287802212e-06,-1.7167806515283601e-06,1.0,0.0020380175590816174,0.0016215249323733305,0.23444444444444446
152,id07,2024-07-14,2024-07-13,Q3,0.656244961067767,0.6543444854197256,0.6546871637883329,0.6545926548533385,5.115205032657499e-06,5.9103593141873745e-06,-7.951542815298751e-07,1.0,0.001900475648041411,0.0015577972794340589,0.23444444444444446
225,id09,2024-09-20,2024-09-19,S1,0.8242869589054703,0.8266301418917917,0.8261007055754286,0.82632591548863,1.0410162335938722e-05,1.4072895616723535e-05,-3.6627332807848134e-06,1.0,0.0023431829863214126,0.0018137466699582605,0.23370370370370372
0,id01,2024-07-31,2024-07-30,S4,0.5111230093690158,0.5084298008946088,0.5091151839410136,0.5087811200493267,7.12647733491778e-06,1.0726677270200824e-05,-3.600199935283044e-06,1.0,0.002693208474407016,0.0020078254280021524,0.22925925925925927
143,id06,2024-08-13,2024-08-12,Q3,0.7981923877756806,0.7974211568605402,0.7976028404050293,0.7975218767488081,9.75877496145472e-07,1.3629663316860885e-06,-3.8708883554061657e-07,1.0,0.0007712309151404195,0.000589547370651311,0.22462962962962962
35,id02,2024-09-03,2024-09-02,S2,0.880586967760273,0.8823122084998396,0.881625272331127,0.8820884082364469,2.870706919455568e-06,1.0517236676221842e-05,-7.646529756766274e-06,1.0,0.0017252407395665914,0.001038304570853965,0.19074074074074077
135,id06,2024-07-14,2024-07-13,S3,0.9999726209453156,0.9998174319302912,0.9999690243965154,0.9965710571251954,-9.642910017786089e-05,0.006351213797153515,-0.006447642897331376,1.0,0.00015518901502442617,3.596548800222088e-06,0.10666666666666667
56,id02,2024-10-14,2024-10-13,S1,0.92268719678897,0.9224736104990258,0.9227099123637964,0.9225015002003064,-3.8713874295215334e-07,2.3608151228371455e-07,-6.232202552358679e-07,-1.0,0.00021358628994427864,2.2715574826359664e-05,0.10666666666666666
146,id06,2024-08-20,2024-08-19,S1,0.8958165777565278,0.8954549884000682,0.8959698352864354,0.8955022150139855,-1.2918955163976342e-06,5.170534022602702e-07,-1.8089489186579044e-06,-1.0,0.00036158935645957957,0.00015325752990758001,0.10277777777777777
144,id06,2024-08-14,2024-08-13,S4,0.999970888874143,0.9998058840987556,0.999999,0.998319791325706,-0.00016312569458035977,0.003023172764891646,-0.0031862984594720058,-1.0,0.00016500477538738956,2.8111125856988828e-05,0.01425925925925926
139,id06,2024-07-19,2024-07-18,S3,0.9999748387283898,0.9998322183658211,0.999999,0.9974164914478192,-0.0001407366229314346,0.004759573354834894,-0.004900309977766328,-1.0,0.00014262036256862398,2.4161271610201318e-05,0.008888888888888889
