flat_idx,row,target,target_idx,candidate_sign,teacher_has_action,teacher_logit_move,teacher_sign,lrj_has_cell,lrj_sign,lrj_teacher_sign_match,responsibility_score,selection_score,source_consensus_rank,listener_benefit_rank,human_state_responsibility,h088_safe_rank,source_support,source_move_abs_mean,sign_margin,base_prob,toxic_same_weight,toxic_opp_weight,toxic_abs_weight,toxic_same_rank,toxic_opp_rank,toxic_safety_rank,hardworld_same_weight,hardworld_active,hardworld_toxic_rank,hardworld_safe_rank,broad_same_weight_ex_hardworld,broad_toxic_rank_ex_hardworld,broad_safe_rank_ex_hardworld,joint_safety_min_rank,broad_safe_hardworld_toxic,broad_toxic_hardworld_safe,hardworld_top_toxic,broad_top_toxic,selected_by_existing_decoder,amp,decoded_logit_move,action_source,factorized_expansion_score
1271,181,S2,4,1,False,0.0,0,True,1,False,0.6429841294822138,0.8888760139049825,0.7503509781357882,0.8582911392405064,0.4089293849658314,0.6789413118527042,9.0,0.0460482172723089,0.6429841294822138,0.6993015587560818,0.0386361132123025,2.5676663194950264,2.606302432707329,0.082271147161066,0.5585168018539977,0.917728852838934,0.0386361132123025,True,0.3163383545770568,0.6836616454229432,0.0,0.2004634994206257,0.7995365005793743,0.6836616454229432,False,False,False,False,True,,0.6451396717179205,dual_safe_lrj_expansion,0.7659513745425406
1576,225,Q2,1,1,False,0.0,0,True,1,False,0.5194716074694494,0.7526071842410196,0.6688780207134638,0.3112945914844649,0.5591799544419134,0.9234752589182968,5.0,0.1659847741985939,0.5194716074694494,0.5141995124977706,0.0,3.563905049713197,3.563905049713197,0.0220162224797219,0.6917728852838934,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,,0.5727435701217117,dual_safe_lrj_expansion,0.7467897056363888
1184,169,Q2,1,-1,False,0.0,0,True,-1,False,0.5853209228638626,0.8252607184241019,0.6193958573072498,0.8957940161104718,0.3977107061503417,0.6317606444188723,6.0,0.0280417718749727,0.5853209228638626,0.279365532705393,0.0955460849875962,0.9622409887580572,1.0577870737456532,0.2410196987253766,0.3244495944380069,0.7589803012746235,0.0458733076926358,True,0.3638470451911935,0.6361529548088065,0.0496727772949603,0.4959443800695249,0.5040556199304751,0.6361529548088065,False,False,False,False,True,,-0.6222389680093334,dual_safe_lrj_expansion,0.7312109195318596
1009,144,Q2,1,1,False,0.0,0,True,1,False,0.5557677388391397,0.8550405561993046,0.7485500575373992,0.525264672036824,0.4960820045558086,0.6467203682393556,8.0,0.3808335147308775,0.5557677388391397,0.7177693067748002,0.0439147281052163,5.348210707090093,5.392125435195309,0.0938586326767091,0.8238702201622248,0.9061413673232908,0.0439147281052163,True,0.3487833140208575,0.6512166859791425,0.0,0.2004634994206257,0.7995365005793743,0.6512166859791425,False,False,False,False,True,,0.5505943009729473,dual_safe_lrj_expansion,0.7125144759465811
662,94,S2,4,-1,False,0.0,0,True,-1,False,0.5908496214961827,0.8600231749710313,0.7349136939010357,0.7865247410817031,0.3762870159453303,0.5914844649021864,8.0,0.062858964439086,0.5908496214961827,0.6523945331552778,0.0518158464521862,2.370533292126526,2.4223491385787126,0.1170336037079953,0.5318655851680185,0.8829663962920047,0.0518158464521862,True,0.4044032444959444,0.5955967555040556,0.0,0.2004634994206257,0.7995365005793743,0.5955967555040556,False,False,False,False,True,,-0.5936844962746157,dual_safe_lrj_expansion,0.7114752935533946
1131,161,S2,4,1,False,0.0,0,True,1,False,0.5653387814918522,0.7976825028968713,0.651403912543153,0.7392750287686997,0.4932232346241458,0.6018411967779056,8.0,0.0338672676893219,0.5653387814918522,0.6750899464867767,0.0498841843261422,2.2708491486788813,2.3207333330050237,0.1112398609501738,0.5121668597914253,0.8887601390498262,0.0498841843261422,True,0.3939745075318656,0.6060254924681344,0.0,0.2004634994206257,0.7995365005793743,0.6060254924681344,False,False,False,False,True,,0.5802377676676366,dual_safe_lrj_expansion,0.7111474857884643
1318,188,Q3,2,1,False,0.0,0,True,1,False,0.5201708214190135,0.740324449594438,0.6681300345224395,0.3721806674338319,0.4671412300683372,0.9234752589182968,4.0,0.1215499999999998,0.5201708214190135,0.6598227977319086,0.0,25.208867582091564,25.208867582091564,0.0220162224797219,0.9524913093858632,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,,0.583912827977467,dual_safe_lrj_expansion,0.68798871791192
464,66,Q3,2,-1,False,0.0,0,True,-1,False,0.5415654541693518,0.7342989571263034,0.5299597238204833,0.7430609896432683,0.6332687927107061,0.6098964326812428,5.0,0.0170916492364653,0.5415654541693518,0.630338645724282,0.048859481553426,4.455796958979502,4.504656440532928,0.1089223638470451,0.7728852838933952,0.8910776361529548,0.048859481553426,True,0.3858632676709154,0.6141367323290846,0.0,0.2004634994206257,0.7995365005793743,0.6141367323290846,False,False,False,False,True,,-0.5758961647921558,dual_safe_lrj_expansion,0.6831530340566239
238,34,Q1,0,-1,False,0.0,0,True,-1,False,0.5252656021346128,0.7281575898030127,0.5517548906789413,0.6538952819332566,0.6129271070615033,0.6260069044879171,4.0,0.0665664422964229,0.5252656021346128,0.2688514858550227,0.0468351807886617,2.8375005201121946,2.884335700900857,0.0996523754345307,0.6025492468134415,0.9003476245654694,0.0468351807886617,True,0.369640787949015,0.6303592120509849,0.0,0.2004634994206257,0.7995365005793743,0.6303592120509849,False,False,False,False,True,,-0.5591742265216262,dual_safe_lrj_expansion,0.6670361412589177
697,99,S2,4,-1,False,0.0,0,True,-1,False,0.5079748224749515,0.6852838933951333,0.6047698504027618,0.5341657077100116,0.6293963553530751,0.5788262370540851,9.0,0.058427947498014,0.5079748224749515,0.6648680330297183,0.0530615558715515,3.685552888609,3.738614444480552,0.1228273464658169,0.7010428736964078,0.8771726535341831,0.0530615558715515,True,0.4171494785631518,0.5828505214368482,0.0,0.2004634994206257,0.7995365005793743,0.5828505214368482,False,False,False,False,True,,-0.520083409703868,dual_safe_lrj_expansion,0.6620993405286442
1344,192,Q1,0,-1,False,-4.440892098500626e-16,0,True,-1,False,0.522718077034082,0.7041714947856313,0.6129171461449942,0.6632738780207135,0.408371298405467,0.6524741081703107,9.0,0.0436939400581998,0.522718077034082,0.2078446697905825,0.0427992946119057,2.7741739147524664,2.816973209364372,0.0915411355735805,0.593279258400927,0.9084588644264194,0.0427992946119057,True,0.3429895712630359,0.657010428736964,0.0,0.2004634994206257,0.7995365005793743,0.657010428736964,False,False,False,False,True,,-0.5670274326255637,dual_safe_lrj_expansion,0.6341962476315676
1664,237,S3,5,1,False,0.0,0,True,1,False,0.5849298386777056,0.8253765932792583,0.600897583429229,0.6841542002301497,0.6393052391799546,0.7525891829689297,8.0,0.0295003527824718,0.5849298386777056,0.5130951210745207,0.0793073346992758,0.3590842668883525,0.4383916015876283,0.1946697566628041,0.1877172653534183,0.8053302433371958,0.0287133440427663,True,0.2421784472769409,0.7578215527230591,0.0505939906565094,0.4982618771726535,0.5017381228273465,0.7578215527230591,False,False,False,False,True,,0.615660311352734,dual_safe_lrj_expansion,0.5854277975874457
1574,224,S4,6,1,False,0.0,0,True,1,False,0.5617675195343025,0.7982618771726535,0.6749136939010357,0.7409666283084004,0.4149886104783599,0.6006904487917146,8.0,0.047969810443405,0.5617675195343025,0.6219646773316646,0.0499961575622232,2.143169528754299,2.1931656863165223,0.1123986095017381,0.4913093858632676,0.8876013904982619,0.0499961575622232,True,0.3951332560834299,0.60486674391657,0.0,0.2004634994206257,0.7995365005793743,0.60486674391657,False,False,False,False,True,,0.5791696023741111,dual_safe_lrj_expansion,0.5171495791345717
885,126,S1,3,-1,False,0.0,0,True,-1,False,0.5255955019792593,0.7099652375434531,0.6151841196777905,0.677698504027618,0.3609339407744875,0.6858457997698504,6.0,0.0378946145842534,0.5255955019792593,0.1813087773312729,0.0391610707426521,3.4222222433555536,3.4613833140982058,0.0834298957126303,0.6732329084588644,0.9165701042873696,0.037554564042175,True,0.3093858632676709,0.6906141367323291,0.0016065067004771,0.4090382387022016,0.5909617612977984,0.6906141367323291,False,False,False,False,True,,-0.5792240568691546,dual_safe_lrj_expansion,0.48799903125789
1284,183,S1,3,1,False,0.0,0,True,1,False,0.5005979187728011,0.6545538818076477,0.5547756041426928,0.5877215189873417,0.6149202733485195,0.5845799769850403,8.0,0.0460682595900499,0.5005979187728011,0.7197862760896163,0.0523194700354349,1.2767666021526929,1.3290860721881277,0.1205098493626883,0.3707995365005794,0.8794901506373117,0.0523194700354349,True,0.4113557358053302,0.5886442641946698,0.0,0.2004634994206257,0.7995365005793743,0.5886442641946698,False,False,False,False,False,,0.529016757740176,dual_safe_lrj_expansion,0.4829978864675002
