prior,outcome,sub_idx,target,subject_id,hidden_block_id,lifelog_date,edge_distance,flip_rank,flip_benefit,support_label,subject_prior_y1,global_prior_y1,posterior_support_rate,posterior_label1_rate,support_rate_lift_vs_subject_prior
subject,small_win,120,S3,id05,id05_b6,2024-11-07,0,8,0.0178216646478344,0,0.13636363636363635,0.6622222222222223,0.9194486404833837,0.08055135951661631,0.05581227684702006
subject,small_win,241,S3,id10,id10_b4,2024-09-17,2,9,0.017224091702018,0,0.48484848484848486,0.6622222222222223,0.6338746223564955,0.36612537764350456,0.11872310720498036
subject,small_win,8,S3,id01,id01_b2,2024-08-09,5,10,0.0163443551421569,1,0.8536585365853658,0.6622222222222223,0.9091389728096677,0.9091389728096677,0.05548043622430188
subject,small_win,57,S3,id02,id02_b4,2024-10-14,1,11,0.015987119957691,1,0.8958333333333334,0.6622222222222223,0.9348187311178248,0.9348187311178248,0.038985397784491393
subject,small_win,12,S3,id01,id01_b2,2024-08-14,1,12,0.015941887666894,1,0.8536585365853658,0.6622222222222223,0.9107250755287009,0.9107250755287009,0.05706653894333502
subject,small_win,129,S3,id06,id06_b2,2024-07-07,1,13,0.0155335426296066,1,0.9583333333333334,0.6622222222222223,0.9732628398791541,0.9732628398791541,0.014929506545820703
subject,small_win,86,S3,id04,id04_b6,2024-09-18,0,14,0.0154193822289822,0,0.543859649122807,0.6622222222222223,0.5540030211480362,0.44599697885196377,0.09786267027084328
subject,small_win,144,S3,id06,id06_b8,2024-08-13,1,15,0.0151067564332048,1,0.9583333333333334,0.6622222222222223,0.9749622356495469,0.9749622356495469,0.0166289023162135
subject,small_win,180,S3,id07,id07_b4,2024-08-31,1,16,0.0149298280822646,1,0.7959183673469388,0.6622222222222223,0.8652945619335347,0.8652945619335347,0.06937619458659594
subject,small_win,25,S3,id01,id01_b4,2024-09-13,1,17,0.014681064665221,0,0.8536585365853658,0.6622222222222223,0.18976586102719034,0.8102341389728097,0.043424397612556176
subject,small_win,115,S3,id05,id05_b4,2024-10-13,1,18,0.0142140988965649,0,0.13636363636363635,0.6622222222222223,0.9130287009063444,0.08697129909365559,0.04939233726998071
subject,small_win,47,S3,id02,id02_b4,2024-10-03,4,19,0.0139132396855474,1,0.8958333333333334,0.6622222222222223,0.9311555891238671,0.9311555891238671,0.03532225579053372
subject,small_win,22,S3,id01,id01_b4,2024-09-10,4,20,0.0137434348998359,0,0.8536585365853658,0.6622222222222223,0.18621601208459215,0.8137839879154078,0.03987454866995799
subject,small_win,158,S3,id07,id07_b2,2024-07-19,6,21,0.013228254321624,1,0.7959183673469388,0.6622222222222223,0.8521525679758308,0.8521525679758308,0.05623420062889206
subject,small_win,49,S3,id02,id02_b4,2024-10-05,6,22,0.0130886753760049,0,0.8958333333333334,0.6622222222222223,0.13119335347432023,0.8688066465256797,0.027026686807653605
subject,small_win,147,S3,id06,id06_b10,2024-08-20,1,23,0.0130679630311271,1,0.9583333333333334,0.6622222222222223,0.971487915407855,0.971487915407855,0.013154582074521581
subject,small_win,91,S3,id04,id04_b6,2024-09-24,2,24,0.0130519590848491,0,0.543859649122807,0.6622222222222223,0.540558912386707,0.45944108761329305,0.08441856150951399
subject,small_win,103,S3,id04,id04_b12,2024-10-25,0,25,0.0123828864054221,1,0.543859649122807,0.6622222222222223,0.6209214501510574,0.6209214501510574,0.07706180102825033
subject,small_win,27,S3,id02,id02_b2,2024-08-25,0,26,0.0111248125617892,1,0.8958333333333334,0.6622222222222223,0.9243957703927492,0.9243957703927492,0.028562437059415857
subject,small_win,70,S3,id03,id03_b4,2024-09-15,0,27,0.0094149078800982,0,0.48484848484848486,0.6622222222222223,0.5773036253776435,0.4226963746223565,0.06215211022612832
subject,small_win,43,S3,id02,id02_b4,2024-09-28,0,28,0.0087484489279774,0,0.8958333333333334,0.6622222222222223,0.12318731117824773,0.8768126888217522,0.0190206445115811
subject,small_win,246,S3,id10,id10_b4,2024-09-22,3,29,0.0085882613175965,0,0.48484848484848486,0.6622222222222223,0.5733761329305136,0.4266238670694864,0.058224617778998455
subject,small_win,1,S3,id01,id01_b2,2024-07-31,1,30,0.0075946099922705,0,0.8536585365853658,0.6622222222222223,0.16767371601208458,0.8323262839879154,0.02133225259745042
subject,small_win,30,S3,id02,id02_b2,2024-08-28,3,31,0.0075840321756504,0,0.8958333333333334,0.6622222222222223,0.12628398791540785,0.8737160120845922,0.022117321248741217
subject,small_win,94,S3,id04,id04_b8,2024-10-14,0,32,0.0073348302301466,0,0.543859649122807,0.6622222222222223,0.5010574018126889,0.4989425981873112,0.04491705093549592
subject,small_win,187,S3,id08,id08_b4,2024-08-08,2,33,0.0068725401000828,0,0.6607142857142857,0.6622222222222223,0.3717900302114804,0.6282099697885196,0.03250431592576608
subject,small_win,15,S3,id01,id01_b4,2024-09-02,1,34,0.006833954425664,0,0.8536585365853658,0.6622222222222223,0.1637462235649547,0.8362537764350453,0.017404760150320525
subject,small_win,197,S3,id08,id08_b12,2024-09-13,0,35,0.00648936910177,1,0.6607142857142857,0.6622222222222223,0.697583081570997,0.697583081570997,0.03686879585671132
subject,small_win,194,S3,id08,id08_b10,2024-09-08,1,36,0.0063866947355517,0,0.6607142857142857,0.6622222222222223,0.37009063444108764,0.6299093655589124,0.03080492015537334
subject,small_win,105,S3,id04,id04_b14,2024-10-28,1,37,0.0063059582876027,0,0.543859649122807,0.6622222222222223,0.4974320241691843,0.5025679758308157,0.04129167329199135
subject,small_win,89,S3,id04,id04_b6,2024-09-22,3,38,0.0062187749395397,0,0.543859649122807,0.6622222222222223,0.4997356495468278,0.5002643504531722,0.04359529866963485
subject,small_win,92,S3,id04,id04_b6,2024-09-25,1,39,0.0061788863185001,0,0.543859649122807,0.6622222222222223,0.49898036253776434,0.5010196374622357,0.04284001166057139
subject,small_win,63,Q2,id03,id03_b2,2024-08-20,4,40,0.0049456624993669,1,0.8181818181818182,0.5622222222222222,0.8408987915407855,0.8408987915407855,0.022716973358967274
subject,small_win,132,Q2,id06,id06_b2,2024-07-10,3,41,0.0035131753426055,1,0.3958333333333333,0.5622222222222222,0.41570996978851965,0.41570996978851965,0.019876636455186336
subject,small_win,169,Q2,id07,id07_b4,2024-08-16,2,42,0.0034918463581064,0,0.5102040816326531,0.5622222222222222,0.5120468277945619,0.48795317220543805,0.02225090942721497
subject,small_win,191,Q2,id08,id08_b6,2024-08-13,0,43,0.0034443853008933,1,0.7857142857142857,0.5622222222222222,0.8007175226586103,0.8007175226586103,0.015003236944324594
subject,small_win,176,Q2,id07,id07_b4,2024-08-26,5,44,0.0032842308337376,0,0.5102040816326531,0.5622222222222222,0.5138595166163142,0.4861404833836858,0.02406359824896731
subject,small_win,248,Q2,id10,id10_b4,2024-09-25,1,45,0.0028640210398831,0,0.5454545454545454,0.5622222222222222,0.471261329305136,0.528738670694864,0.016715874759681393
subject,small_win,94,Q2,id04,id04_b8,2024-10-14,0,46,0.0026729584572725,1,0.49122807017543857,0.5622222222222222,0.5120468277945619,0.5120468277945619,0.02081875761912333
subject,small_win,105,Q2,id04,id04_b14,2024-10-28,1,47,0.0026655947710544,1,0.49122807017543857,0.5622222222222222,0.5079305135951662,0.5079305135951662,0.016702443419727597
subject,small_win,99,Q2,id04,id04_b8,2024-10-19,0,48,0.0026613411155921,0,0.49122807017543857,0.5622222222222222,0.5213746223564955,0.47862537764350455,0.012602692531934023
subject,small_win,174,Q2,id07,id07_b4,2024-08-24,7,49,0.0026234314969043,0,0.5102040816326531,0.5622222222222222,0.5089123867069486,0.49108761329305134,0.019116468339601678
subject,small_win,136,Q2,id06,id06_b4,2024-07-15,0,50,0.0024434527633965,1,0.3958333333333333,0.5622222222222222,0.4137839879154079,0.4137839879154079,0.017950654582074566
subject,tie,133,S3,id06,id06_b2,2024-07-11,2,1,0.020333589154941,1,0.9583333333333334,0.6622222222222223,0.9734693064573955,0.9734693064573955,0.015135973124062119
subject,tie,145,S3,id06,id06_b8,2024-08-14,0,2,0.0197199567616581,1,0.9583333333333334,0.6622222222222223,0.972433573676453,0.972433573676453,0.01410024034311963
subject,tie,141,S3,id06,id06_b6,2024-08-09,0,3,0.0193484331585298,1,0.9583333333333334,0.6622222222222223,0.9717563637812213,0.9717563637812213,0.013423030447887951
subject,tie,39,S3,id02,id02_b2,2024-09-06,3,4,0.0188805364597103,1,0.8958333333333334,0.6622222222222223,0.9278970640959248,0.9278970640959248,0.03206373076259139
subject,tie,215,S3,id09,id09_b4,2024-09-04,0,5,0.018486072142399,1,0.7073170731707317,0.6622222222222223,0.7691909333545791,0.7691909333545791,0.06187386018384744
subject,tie,146,S3,id06,id06_b10,2024-08-19,0,6,0.0184824717931251,1,0.9583333333333334,0.6622222222222223,0.9734693064573955,0.9734693064573955,0.015135973124062119
subject,tie,235,S3,id10,id10_b2,2024-08-17,3,7,0.0184045224551778,1,0.48484848484848486,0.6622222222222223,0.5393777636139107,0.5393777636139107,0.05452927876542579
subject,tie,120,S3,id05,id05_b6,2024-11-07,0,8,0.0178216646478344,0,0.13636363636363635,0.6622222222222223,0.9018842369437916,0.09811576305620842,0.03824787330742796
subject,tie,241,S3,id10,id10_b4,2024-09-17,2,9,0.017224091702018,0,0.48484848484848486,0.6622222222222223,0.574871529299287,0.4251284707007131,0.05972001414777184
subject,tie,8,S3,id01,id01_b2,2024-08-09,5,10,0.0163443551421569,1,0.8536585365853658,0.6622222222222223,0.8891367565629607,0.8891367565629607,0.035478219977594816
subject,tie,57,S3,id02,id02_b4,2024-10-14,1,11,0.015987119957691,1,0.8958333333333334,0.6622222222222223,0.922638728438832,0.922638728438832,0.02680539510549862
subject,tie,12,S3,id01,id01_b2,2024-08-14,1,12,0.015941887666894,1,0.8536585365853658,0.6622222222222223,0.8879416802772577,0.8879416802772577,0.03428314369189189
subject,tie,129,S3,id06,id06_b2,2024-07-07,1,13,0.0155335426296066,1,0.9583333333333334,0.6622222222222223,0.9718758714097917,0.9718758714097917,0.013542538076458333
subject,tie,86,S3,id04,id04_b6,2024-09-18,0,14,0.0154193822289822,0,0.543859649122807,0.6622222222222223,0.5030076086523523,0.49699239134764767,0.04686725777515932
subject,tie,144,S3,id06,id06_b8,2024-08-13,1,15,0.0151067564332048,1,0.9583333333333334,0.6622222222222223,0.9676134326574513,0.9676134326574513,0.009280099324117885
subject,tie,180,S3,id07,id07_b4,2024-08-31,1,16,0.0149298280822646,1,0.7959183673469388,0.6622222222222223,0.8367924152491734,0.8367924152491734,0.04087404790223459
subject,tie,25,S3,id01,id01_b4,2024-09-13,1,17,0.014681064665221,0,0.8536585365853658,0.6622222222222223,0.15731187507469227,0.8426881249253078,0.010970411660058105
subject,tie,115,S3,id05,id05_b4,2024-10-13,1,18,0.0142140988965649,0,0.13636363636363635,0.6622222222222223,0.8886188901724893,0.11138110982751065,0.02498252653612565
subject,tie,47,S3,id02,id02_b4,2024-10-03,4,19,0.0139132396855474,1,0.8958333333333334,0.6622222222222223,0.9154682707246146,0.9154682707246146,0.019634937391281193
subject,tie,22,S3,id01,id01_b4,2024-09-10,4,20,0.0137434348998359,0,0.8536585365853658,0.6622222222222223,0.15169501653188863,0.8483049834681113,0.005353553117254467
subject,tie,158,S3,id07,id07_b2,2024-07-19,6,21,0.013228254321624,1,0.7959183673469388,0.6622222222222223,0.8336453810301557,0.8336453810301557,0.03772701368321696
subject,tie,49,S3,id02,id02_b4,2024-10-05,6,22,0.0130886753760049,0,0.8958333333333334,0.6622222222222223,0.11412978528462733,0.8858702147153726,0.009963118617960703
subject,tie,147,S3,id06,id06_b10,2024-08-20,1,23,0.0130679630311271,1,0.9583333333333334,0.6622222222222223,0.9695255547145759,0.9695255547145759,0.01119222138124254
subject,tie,91,S3,id04,id04_b6,2024-09-24,2,24,0.0130519590848491,0,0.543859649122807,0.6622222222222223,0.49523961279528345,0.5047603872047166,0.03909926191809049
subject,tie,103,S3,id04,id04_b12,2024-10-25,0,25,0.0123828864054221,1,0.543859649122807,0.6622222222222223,0.5847906624706211,0.5847906624706211,0.040931013347814016
subject,tie,27,S3,id02,id02_b2,2024-08-25,0,26,0.0111248125617892,1,0.8958333333333334,0.6622222222222223,0.9132772975341593,0.9132772975341593,0.017443964200825945
subject,tie,70,S3,id03,id03_b4,2024-09-15,0,27,0.0094149078800982,0,0.48484848484848486,0.6622222222222223,0.5433613512329204,0.45663864876707966,0.02820983608140526
subject,tie,43,S3,id02,id02_b4,2024-09-28,0,28,0.0087484489279774,0,0.8958333333333334,0.6622222222222223,0.11189897621798192,0.888101023782018,0.007732309551315292
subject,tie,246,S3,id10,id10_b4,2024-09-22,3,29,0.0085882613175965,0,0.48484848484848486,0.6622222222222223,0.5478628052424013,0.45213719475759867,0.032711290090886136
subject,tie,1,S3,id01,id01_b2,2024-07-31,1,30,0.0075946099922705,0,0.8536585365853658,0.6622222222222223,0.15763056208421306,0.842369437915787,0.01128909866957889
subject,tie,30,S3,id02,id02_b2,2024-08-28,3,31,0.0075840321756504,0,0.8958333333333334,0.6622222222222223,0.11313388837987491,0.8868661116201251,0.008967221713208282
subject,tie,94,S3,id04,id04_b8,2024-10-14,0,32,0.0073348302301466,0,0.543859649122807,0.6622222222222223,0.4779906784049715,0.5220093215950284,0.021850327527778546
subject,tie,187,S3,id08,id08_b4,2024-08-08,2,33,0.0068725401000828,0,0.6607142857142857,0.6622222222222223,0.35557503087280407,0.6444249691271959,0.016289316587089764
subject,tie,15,S3,id01,id01_b4,2024-09-02,1,34,0.006833954425664,0,0.8536585365853658,0.6622222222222223,0.1568338445604111,0.843166155439589,0.010492381145776941
subject,tie,197,S3,id08,id08_b12,2024-09-13,0,35,0.00648936910177,1,0.6607142857142857,0.6622222222222223,0.6850177269649046,0.6850177269649046,0.024303441250618896
subject,tie,194,S3,id08,id08_b10,2024-09-08,1,36,0.0063866947355517,0,0.6607142857142857,0.6622222222222223,0.35465880572043185,0.6453411942795682,0.015373091434717545
subject,tie,105,S3,id04,id04_b14,2024-10-28,1,37,0.0063059582876027,0,0.543859649122807,0.6622222222222223,0.4729713580050193,0.5270286419949807,0.01683100712782637
subject,tie,89,S3,id04,id04_b6,2024-09-22,3,38,0.0062187749395397,0,0.543859649122807,0.6622222222222223,0.46986415966219175,0.5301358403378083,0.013723808784998792
subject,tie,92,S3,id04,id04_b6,2024-09-25,1,39,0.0061788863185001,0,0.543859649122807,0.6622222222222223,0.47528183882404496,0.524718161175955,0.019141487946852
subject,tie,63,Q2,id03,id03_b2,2024-08-20,4,40,0.0049456624993669,1,0.8181818181818182,0.5622222222222222,0.8278293431064017,0.8278293431064017,0.009647524924583428
subject,tie,132,Q2,id06,id06_b2,2024-07-10,3,41,0.0035131753426055,1,0.3958333333333333,0.5622222222222222,0.40923395610086444,0.40923395610086444,0.013400622767531123
subject,tie,169,Q2,id07,id07_b4,2024-08-16,2,42,0.0034918463581064,0,0.5102040816326531,0.5622222222222222,0.4955981356809943,0.5044018643190057,0.005802217313647384
subject,tie,191,Q2,id08,id08_b6,2024-08-13,0,43,0.0034443853008933,1,0.7857142857142857,0.5622222222222222,0.7923754132972155,0.7923754132972155,0.0066611275829298044
subject,tie,176,Q2,id07,id07_b4,2024-08-26,5,44,0.0032842308337376,0,0.5102040816326531,0.5622222222222222,0.5018125323666494,0.4981874676333506,0.012016613999302428
subject,tie,248,Q2,id10,id10_b4,2024-09-25,1,45,0.0028640210398831,0,0.5454545454545454,0.5622222222222222,0.4617774767956021,0.5382225232043979,0.007232022250147518
subject,tie,94,Q2,id04,id04_b8,2024-10-14,0,46,0.0026729584572725,1,0.49122807017543857,0.5622222222222222,0.4944030593952914,0.4944030593952914,0.0031749892198528196
subject,tie,105,Q2,id04,id04_b14,2024-10-28,1,47,0.0026655947710544,1,0.49122807017543857,0.5622222222222222,0.49770943711906945,0.49770943711906945,0.006481366943630884
subject,tie,99,Q2,id04,id04_b8,2024-10-19,0,48,0.0026613411155921,0,0.49122807017543857,0.5622222222222222,0.5130462494522567,0.4869537505477433,0.004274319627695311
subject,tie,174,Q2,id07,id07_b4,2024-08-24,7,49,0.0026234314969043,0,0.5102040816326531,0.5622222222222222,0.49878500577620205,0.501214994223798,0.008989087408855123
subject,tie,136,Q2,id06,id06_b4,2024-07-15,0,50,0.0024434527633965,1,0.3958333333333333,0.5622222222222222,0.3996733458152412,0.3996733458152412,0.0038400124819079062
subject,small_loss,133,S3,id06,id06_b2,2024-07-11,2,1,0.020333589154941,1,0.9583333333333334,0.6622222222222223,0.9606444350640214,0.9606444350640214,0.0023111017306880477
subject,small_loss,145,S3,id06,id06_b8,2024-08-14,0,2,0.0197199567616581,1,0.9583333333333334,0.6622222222222223,0.9595187842971719,0.9595187842971719,0.0011854509638384858
subject,small_loss,141,S3,id06,id06_b6,2024-08-09,0,3,0.0193484331585298,1,0.9583333333333334,0.6622222222222223,0.9586041930491065,0.9586041930491065,0.0002708597157731196
subject,small_loss,39,S3,id02,id02_b2,2024-09-06,3,4,0.0188805364597103,1,0.8958333333333334,0.6622222222222223,0.8918531025749261,0.8918531025749261,-0.003980230758407255
subject,small_loss,215,S3,id09,id09_b4,2024-09-04,0,5,0.018486072142399,1,0.7073170731707317,0.6622222222222223,0.6881243844097369,0.6881243844097369,-0.01919268876099478
subject,small_loss,146,S3,id06,id06_b10,2024-08-19,0,6,0.0184824717931251,1,0.9583333333333334,0.6622222222222223,0.9584212747994935,0.9584212747994935,8.79414661600908e-05
subject,small_loss,235,S3,id10,id10_b2,2024-08-17,3,7,0.0184045224551778,1,0.48484848484848486,0.6622222222222223,0.44561699732657944,0.44561699732657944,-0.03923148752190542
subject,small_loss,120,S3,id05,id05_b6,2024-11-07,0,8,0.0178216646478344,0,0.13636363636363635,0.6622222222222223,0.8606866469677783,0.13931335303222175,-0.002949716668585345
subject,small_loss,241,S3,id10,id10_b4,2024-09-17,2,9,0.017224091702018,0,0.48484848484848486,0.6622222222222223,0.4784578584494161,0.521542141550584,-0.036693656702099064
subject,small_loss,8,S3,id01,id01_b2,2024-08-09,5,10,0.0163443551421569,1,0.8536585365853658,0.6622222222222223,0.850330659912762,0.850330659912762,-0.0033278766726038134
subject,small_loss,57,S3,id02,id02_b4,2024-10-14,1,11,0.015987119957691,1,0.8958333333333334,0.6622222222222223,0.8928099057267482,0.8928099057267482,-0.0030234276065851384
subject,small_loss,12,S3,id01,id01_b2,2024-08-14,1,12,0.015941887666894,1,0.8536585365853658,0.6622222222222223,0.847375826649782,0.847375826649782,-0.006282709935583886
subject,small_loss,129,S3,id06,id06_b2,2024-07-07,1,13,0.0155335426296066,1,0.9583333333333334,0.6622222222222223,0.9573096946672295,0.9573096946672295,-0.0010236386661038877
subject,small_loss,86,S3,id04,id04_b6,2024-09-18,0,14,0.0154193822289822,0,0.543859649122807,0.6622222222222223,0.42327282960461515,0.5767271703953848,-0.032867521272577804
subject,small_loss,144,S3,id06,id06_b8,2024-08-13,1,15,0.0151067564332048,1,0.9583333333333334,0.6622222222222223,0.9575629660897707,0.9575629660897707,-0.0007703672435627196
subject,small_loss,180,S3,id07,id07_b4,2024-08-31,1,16,0.0149298280822646,1,0.7959183673469388,0.6622222222222223,0.7880258899676376,0.7880258899676376,-0.00789247737930121
subject,small_loss,25,S3,id01,id01_b4,2024-09-13,1,17,0.014681064665221,0,0.8536585365853658,0.6622222222222223,0.12608695652173912,0.8739130434782608,-0.02025450689289504
subject,small_loss,115,S3,id05,id05_b4,2024-10-13,1,18,0.0142140988965649,0,0.13636363636363635,0.6622222222222223,0.8578584494160687,0.14214155058393133,-0.005777914220294944
subject,small_loss,47,S3,id02,id02_b4,2024-10-03,4,19,0.0139132396855474,1,0.8958333333333334,0.6622222222222223,0.8912480652877445,0.8912480652877445,-0.004585268045588897
subject,small_loss,22,S3,id01,id01_b4,2024-09-10,4,20,0.0137434348998359,0,0.8536585365853658,0.6622222222222223,0.1260728858871535,0.8739271141128465,-0.020268577527480652
subject,small_loss,158,S3,id07,id07_b2,2024-07-19,6,21,0.013228254321624,1,0.7959183673469388,0.6622222222222223,0.7856901646264246,0.7856901646264246,-0.010228202720514168
subject,small_loss,49,S3,id02,id02_b4,2024-10-05,6,22,0.0130886753760049,0,0.8958333333333334,0.6622222222222223,0.08782890108343887,0.9121710989165611,-0.016337765583227762
subject,small_loss,147,S3,id06,id06_b10,2024-08-20,1,23,0.0130679630311271,1,0.9583333333333334,0.6622222222222223,0.9571971295905445,0.9571971295905445,-0.0011362037427888882
subject,small_loss,91,S3,id04,id04_b6,2024-09-24,2,24,0.0130519590848491,0,0.543859649122807,0.6622222222222223,0.4278739271141129,0.5721260728858871,-0.028266423763080084
subject,small_loss,103,S3,id04,id04_b12,2024-10-25,0,25,0.0123828864054221,1,0.543859649122807,0.6622222222222223,0.5207541860137892,0.5207541860137892,-0.023105463109017843
subject,small_loss,27,S3,id02,id02_b2,2024-08-25,0,26,0.0111248125617892,1,0.8958333333333334,0.6622222222222223,0.8898410018291825,0.8898410018291825,-0.005992331504150905
subject,small_loss,70,S3,id03,id03_b4,2024-09-15,0,27,0.0094149078800982,0,0.48484848484848486,0.6622222222222223,0.4981426762346982,0.5018573237653018,-0.017008838916816926
subject,small_loss,43,S3,id02,id02_b4,2024-09-28,0,28,0.0087484489279774,0,0.8958333333333334,0.6622222222222223,0.0969466722949205,0.9030533277050795,-0.007219994371746127
subject,small_loss,246,S3,id10,id10_b4,2024-09-22,3,29,0.0085882613175965,0,0.48484848484848486,0.6622222222222223,0.4980723230617701,0.5019276769382299,-0.017079192089745066
subject,small_loss,1,S3,id01,id01_b2,2024-07-31,1,30,0.0075946099922705,0,0.8536585365853658,0.6622222222222223,0.13534543407907695,0.864654565920923,-0.010996029335557211
subject,small_loss,30,S3,id02,id02_b2,2024-08-28,3,31,0.0075840321756504,0,0.8958333333333334,0.6622222222222223,0.09627128183481075,0.9037287181651893,-0.007895384831855881
subject,small_loss,94,S3,id04,id04_b8,2024-10-14,0,32,0.0073348302301466,0,0.543859649122807,0.6622222222222223,0.438342479245814,0.5616575207541861,-0.01779787163137897
subject,small_loss,187,S3,id08,id08_b4,2024-08-08,2,33,0.0068725401000828,0,0.6607142857142857,0.6622222222222223,0.3254537779653862,0.6745462220346138,-0.013831936320328087
subject,small_loss,15,S3,id01,id01_b4,2024-09-02,1,34,0.006833954425664,0,0.8536585365853658,0.6622222222222223,0.13821584353454341,0.8617841564654566,-0.008125619880090751
subject,small_loss,197,S3,id08,id08_b12,2024-09-13,0,35,0.00648936910177,1,0.6607142857142857,0.6622222222222223,0.6520613479667933,0.6520613479667933,-0.008652937747492428
subject,small_loss,194,S3,id08,id08_b10,2024-09-08,1,36,0.0063866947355517,0,0.6607142857142857,0.6622222222222223,0.32762065569157167,0.6723793443084283,-0.01166505859414263
subject,small_loss,105,S3,id04,id04_b14,2024-10-28,1,37,0.0063059582876027,0,0.543859649122807,0.6622222222222223,0.4416912902771915,0.5583087097228085,-0.014449060600001451
subject,small_loss,89,S3,id04,id04_b6,2024-09-22,3,38,0.0062187749395397,0,0.543859649122807,0.6622222222222223,0.4439707330800619,0.556029266919938,-0.01216961779713105
subject,small_loss,92,S3,id04,id04_b6,2024-09-25,1,39,0.0061788863185001,0,0.543859649122807,0.6622222222222223,0.44463205290558605,0.555367947094414,-0.011508297971606907
subject,small_loss,63,Q2,id03,id03_b2,2024-08-20,4,40,0.0049456624993669,1,0.8181818181818182,0.5622222222222222,0.8087660053468412,0.8087660053468412,-0.009415812834977055
subject,small_loss,132,Q2,id06,id06_b2,2024-07-10,3,41,0.0035131753426055,1,0.3958333333333333,0.5622222222222222,0.3915576192486281,0.3915576192486281,-0.004275714084705229
subject,small_loss,169,Q2,id07,id07_b4,2024-08-16,2,42,0.0034918463581064,0,0.5102040816326531,0.5622222222222222,0.48262276628675954,0.5173772337132405,-0.007173152080587386
subject,small_loss,191,Q2,id08,id08_b6,2024-08-13,0,43,0.0034443853008933,1,0.7857142857142857,0.5622222222222222,0.7800196988884198,0.7800196988884198,-0.005694586825865877
subject,small_loss,176,Q2,id07,id07_b4,2024-08-26,5,44,0.0032842308337376,0,0.5102040816326531,0.5622222222222222,0.48533839876178414,0.5146616012382158,-0.0044575196055627875
subject,small_loss,248,Q2,id10,id10_b4,2024-09-25,1,45,0.0028640210398831,0,0.5454545454545454,0.5622222222222222,0.4473054734768538,0.5526945265231462,-0.007239981068600798
subject,small_loss,94,Q2,id04,id04_b8,2024-10-14,0,46,0.0026729584572725,1,0.49122807017543857,0.5622222222222222,0.48801181933305193,0.48801181933305193,-0.0032162508423866365
subject,small_loss,105,Q2,id04,id04_b14,2024-10-28,1,47,0.0026655947710544,1,0.49122807017543857,0.5622222222222222,0.48533839876178414,0.48533839876178414,-0.005889671413654429
subject,small_loss,99,Q2,id04,id04_b8,2024-10-19,0,48,0.0026613411155921,0,0.49122807017543857,0.5622222222222222,0.5030673983396651,0.49693260166033487,-0.005704531484896358
subject,small_loss,174,Q2,id07,id07_b4,2024-08-24,7,49,0.0026234314969043,0,0.5102040816326531,0.5622222222222222,0.485085127339243,0.514914872660757,-0.0047107910281039
subject,small_loss,136,Q2,id06,id06_b4,2024-07-15,0,50,0.0024434527633965,1,0.3958333333333333,0.5622222222222222,0.3938229914169129,0.3938229914169129,-0.0020103419164204106
subject,large_loss,133,S3,id06,id06_b2,2024-07-11,2,1,0.020333589154941,1,0.9583333333333334,0.6622222222222223,0.9210967873951299,0.9210967873951299,-0.03723654593820347
subject,large_loss,145,S3,id06,id06_b8,2024-08-14,0,2,0.0197199567616581,1,0.9583333333333334,0.6622222222222223,0.9211786372007367,0.9211786372007367,-0.0371546961325967
subject,large_loss,141,S3,id06,id06_b6,2024-08-09,0,3,0.0193484331585298,1,0.9583333333333334,0.6622222222222223,0.9233476570493145,0.9233476570493145,-0.03498567628401883
subject,large_loss,39,S3,id02,id02_b2,2024-09-06,3,4,0.0188805364597103,1,0.8958333333333334,0.6622222222222223,0.811438510333538,0.811438510333538,-0.0843948229997954
subject,large_loss,215,S3,id09,id09_b4,2024-09-04,0,5,0.018486072142399,1,0.7073170731707317,0.6622222222222223,0.5339676693267853,0.5339676693267853,-0.17334940384394637
subject,large_loss,146,S3,id06,id06_b10,2024-08-19,0,6,0.0184824717931251,1,0.9583333333333334,0.6622222222222223,0.9245754041334152,0.9245754041334152,-0.03375792919991816
subject,large_loss,235,S3,id10,id10_b2,2024-08-17,3,7,0.0184045224551778,1,0.48484848484848486,0.6622222222222223,0.295170861469204,0.295170861469204,-0.18967762337928085
subject,large_loss,120,S3,id05,id05_b6,2024-11-07,0,8,0.0178216646478344,0,0.13636363636363635,0.6622222222222223,0.7662574176386331,0.23374258236136689,-0.09737894599773056
subject,large_loss,241,S3,id10,id10_b4,2024-09-17,2,9,0.017224091702018,0,0.48484848484848486,0.6622222222222223,0.3375281358706773,0.6624718641293227,-0.17762337928083782
subject,large_loss,8,S3,id01,id01_b2,2024-08-09,5,10,0.0163443551421569,1,0.8536585365853658,0.6622222222222223,0.757622263147125,0.757622263147125,-0.09603627343824084
subject,large_loss,57,S3,id02,id02_b4,2024-10-14,1,11,0.015987119957691,1,0.8958333333333334,0.6622222222222223,0.8293226928586045,0.8293226928586045,-0.06651064047472888
subject,large_loss,12,S3,id01,id01_b2,2024-08-14,1,12,0.015941887666894,1,0.8536585365853658,0.6622222222222223,0.7608757929199919,0.7608757929199919,-0.09278274366537398
subject,large_loss,129,S3,id06,id06_b2,2024-07-07,1,13,0.0155335426296066,1,0.9583333333333334,0.6622222222222223,0.9296910169838347,0.9296910169838347,-0.028642316349498653
subject,large_loss,86,S3,id04,id04_b6,2024-09-18,0,14,0.0154193822289822,0,0.543859649122807,0.6622222222222223,0.30568856148966644,0.6943114385103335,-0.1504517893875265
