pair_group,new,base,sub_idx,target,target_idx,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,p_y1_focus_mean,p_y1_subject,p_y1_nearest_hard085,swing_rank
post_e95_live_vs_e95,e143,e95,57,S2,4,6.955843832830711e-07,-1.0732987045288768e-05,1.1428571428571839e-05,0,-1.0732987045288768e-05,6.955843832830711e-07,0.8059259259259259,0.9166666666666666,0.85,5
post_e95_live_vs_e95,e143,e95,55,S2,4,-1.1075332260093163e-06,1.0321038202562504e-05,1.142857142857182e-05,1,-1.1075332260093163e-06,1.0321038202562504e-05,0.8059259259259259,0.9166666666666666,0.85,6
post_e95_live_vs_e95,e143,e95,69,Q1,0,1.123990506269125e-06,-1.030458092230267e-05,1.1428571428571795e-05,0,-1.030458092230267e-05,1.123990506269125e-06,0.7313468013468013,0.8484848484848485,0.85,7
post_e95_live_vs_e95,e143,e95,168,Q1,0,-3.045483766616635e-06,8.383087661955153e-06,1.1428571428571788e-05,1,-3.045483766616635e-06,8.383087661955153e-06,0.3852532123960695,0.5102040816326531,0.15,8
post_e95_live_vs_e95,e143,e95,248,S2,4,7.959359579147395e-06,-3.4692118494243917e-06,1.1428571428571786e-05,0,-3.4692118494243917e-06,7.959359579147395e-06,0.38824915824915823,0.3636363636363636,0.15,9
post_e95_live_vs_e95,e143,e95,241,Q1,0,-4.589075397603004e-06,6.839496030968752e-06,1.1428571428571756e-05,1,-4.589075397603004e-06,6.839496030968752e-06,0.6101346801346801,0.4848484848484848,0.85,10
post_e95_live_vs_e95,e143,e95,160,S4,6,-4.856285361810185e-06,6.572286066761571e-06,1.1428571428571756e-05,1,-4.856285361810185e-06,6.572286066761571e-06,0.6264625850340136,0.4693877551020408,0.85,11
post_e95_live_vs_e95,e143,e95,117,Q3,2,3.2372806966115076e-06,-8.191290731960216e-06,1.1428571428571724e-05,0,-8.191290731960216e-06,3.2372806966115076e-06,0.47727272727272724,0.6818181818181818,0.15,12
post_e95_live_vs_e95,e143,e95,225,Q1,0,-2.2842548636909457e-06,9.144316564880762e-06,1.1428571428571707e-05,1,-2.2842548636909457e-06,9.144316564880762e-06,0.6192502258355916,0.5121951219512195,0.85,13
post_e95_live_vs_e95,e143,e95,214,Q3,2,6.543800823718891e-06,-4.884770604852801e-06,1.1428571428571693e-05,0,-4.884770604852801e-06,6.543800823718891e-06,0.3963414634146341,0.4390243902439024,0.15,14
post_e95_live_vs_e95,e143,e95,61,S4,6,-1.0264103477433497e-05,1.1644679511381707e-06,1.1428571428571668e-05,1,-1.0264103477433497e-05,1.1644679511381707e-06,0.2871717171717172,0.1515151515151515,0.15,15
post_e95_live_vs_e95,e143,e95,164,Q1,0,-4.375689286188684e-06,7.052882142382977e-06,1.1428571428571661e-05,1,-4.375689286188684e-06,7.052882142382977e-06,0.3852532123960695,0.5102040816326531,0.15,16
post_e95_live_vs_e95,e143,e95,46,Q1,0,-4.1886231348037736e-06,7.239948293767855e-06,1.1428571428571629e-05,1,-4.1886231348037736e-06,7.239948293767855e-06,0.6290740740740741,0.5416666666666666,0.85,17
post_e95_live_vs_e95,e143,e95,180,Q1,0,-4.723675783459986e-06,6.704895645111643e-06,1.1428571428571629e-05,1,-4.723675783459986e-06,6.704895645111643e-06,0.3852532123960695,0.5102040816326531,0.15,18
post_e95_live_vs_e95,e143,e95,211,Q3,2,6.433362045430499e-06,-4.99520938314113e-06,1.1428571428571629e-05,0,-4.99520938314113e-06,6.433362045430499e-06,0.3963414634146341,0.4390243902439024,0.15,19
post_e95_live_vs_e95,e143,e95,204,Q1,0,6.583623819530958e-06,-4.844947609040671e-06,1.1428571428571629e-05,0,-4.844947609040671e-06,6.583623819530958e-06,0.3859168925022583,0.5121951219512195,0.15,20
post_e95_live_vs_e95,e144,e95,47,S2,4,-8.619315649433444e-07,1.0566639863628728e-05,1.1428571428572073e-05,1,-8.619315649433444e-07,1.0566639863628728e-05,0.8059259259259259,0.9166666666666666,0.85,1
post_e95_live_vs_e95,e144,e95,59,Q1,0,1.002223016934042e-06,-1.0426348411638031e-05,1.1428571428572073e-05,0,-1.0426348411638031e-05,1.002223016934042e-06,0.7313468013468013,0.8484848484848485,0.85,2
post_e95_live_vs_e95,e144,e95,66,Q1,0,6.384806938734793e-07,-1.0790090734698562e-05,1.142857142857204e-05,0,-1.0790090734698562e-05,6.384806938734793e-07,0.7313468013468013,0.8484848484848485,0.85,3
post_e95_live_vs_e95,e144,e95,55,Q3,2,2.6396672626941722e-06,-8.788904165877805e-06,1.1428571428571978e-05,0,-8.788904165877805e-06,2.6396672626941722e-06,0.7263888888888889,0.7291666666666666,0.85,4
post_e95_live_vs_e95,e144,e95,57,S2,4,6.955843832830711e-07,-1.0732987045288768e-05,1.1428571428571839e-05,0,-1.0732987045288768e-05,6.955843832830711e-07,0.8059259259259259,0.9166666666666666,0.85,5
post_e95_live_vs_e95,e144,e95,55,S2,4,-1.1075332260093163e-06,1.0321038202562504e-05,1.142857142857182e-05,1,-1.1075332260093163e-06,1.0321038202562504e-05,0.8059259259259259,0.9166666666666666,0.85,6
post_e95_live_vs_e95,e144,e95,69,Q1,0,1.123990506269125e-06,-1.030458092230267e-05,1.1428571428571795e-05,0,-1.030458092230267e-05,1.123990506269125e-06,0.7313468013468013,0.8484848484848485,0.85,7
post_e95_live_vs_e95,e144,e95,168,Q1,0,-3.045483766616635e-06,8.383087661955153e-06,1.1428571428571788e-05,1,-3.045483766616635e-06,8.383087661955153e-06,0.3852532123960695,0.5102040816326531,0.15,8
post_e95_live_vs_e95,e144,e95,248,S2,4,7.959359579147395e-06,-3.4692118494243917e-06,1.1428571428571786e-05,0,-3.4692118494243917e-06,7.959359579147395e-06,0.38824915824915823,0.3636363636363636,0.15,9
post_e95_live_vs_e95,e144,e95,160,S4,6,-4.856285361810185e-06,6.572286066761571e-06,1.1428571428571756e-05,1,-4.856285361810185e-06,6.572286066761571e-06,0.6264625850340136,0.4693877551020408,0.85,10
post_e95_live_vs_e95,e144,e95,241,Q1,0,-4.589075397603004e-06,6.839496030968752e-06,1.1428571428571756e-05,1,-4.589075397603004e-06,6.839496030968752e-06,0.6101346801346801,0.4848484848484848,0.85,11
post_e95_live_vs_e95,e144,e95,117,Q3,2,3.2372806966115076e-06,-8.191290731960216e-06,1.1428571428571724e-05,0,-8.191290731960216e-06,3.2372806966115076e-06,0.47727272727272724,0.6818181818181818,0.15,12
post_e95_live_vs_e95,e144,e95,225,Q1,0,-2.2842548636909457e-06,9.144316564880762e-06,1.1428571428571707e-05,1,-2.2842548636909457e-06,9.144316564880762e-06,0.6192502258355916,0.5121951219512195,0.85,13
post_e95_live_vs_e95,e144,e95,214,Q3,2,6.543800823718891e-06,-4.884770604852801e-06,1.1428571428571693e-05,0,-4.884770604852801e-06,6.543800823718891e-06,0.3963414634146341,0.4390243902439024,0.15,14
post_e95_live_vs_e95,e144,e95,61,S4,6,-1.0264103477433497e-05,1.1644679511381707e-06,1.1428571428571668e-05,1,-1.0264103477433497e-05,1.1644679511381707e-06,0.2871717171717172,0.1515151515151515,0.15,15
post_e95_live_vs_e95,e144,e95,164,Q1,0,-4.375689286188684e-06,7.052882142382977e-06,1.1428571428571661e-05,1,-4.375689286188684e-06,7.052882142382977e-06,0.3852532123960695,0.5102040816326531,0.15,16
post_e95_live_vs_e95,e144,e95,180,Q1,0,-4.723675783459986e-06,6.704895645111643e-06,1.1428571428571629e-05,1,-4.723675783459986e-06,6.704895645111643e-06,0.3852532123960695,0.5102040816326531,0.15,17
post_e95_live_vs_e95,e144,e95,211,Q3,2,6.433362045430499e-06,-4.99520938314113e-06,1.1428571428571629e-05,0,-4.99520938314113e-06,6.433362045430499e-06,0.3963414634146341,0.4390243902439024,0.15,18
post_e95_live_vs_e95,e144,e95,204,Q1,0,6.583623819530958e-06,-4.844947609040671e-06,1.1428571428571629e-05,0,-4.844947609040671e-06,6.583623819530958e-06,0.3859168925022583,0.5121951219512195,0.15,19
post_e95_live_vs_e95,e144,e95,212,Q3,2,7.058050542720399e-06,-4.37052088585123e-06,1.1428571428571629e-05,0,-4.37052088585123e-06,7.058050542720399e-06,0.3963414634146341,0.4390243902439024,0.15,20
post_e95_live_vs_e95,e154,e95,66,Q3,2,-5.175279731137009e-06,1.0164353921687384e-05,1.5339633652824394e-05,1,-5.175279731137009e-06,1.0164353921687384e-05,0.4924242424242424,0.7272727272727273,0.15,1
post_e95_live_vs_e95,e154,e95,7,Q3,2,5.7536738614670315e-06,-8.665838538130506e-06,1.4419512399597536e-05,0,-8.665838538130506e-06,5.7536738614670315e-06,0.6784552845528454,0.5853658536585366,0.85,2
post_e95_live_vs_e95,e154,e95,180,Q3,2,6.21726983411719e-06,-7.651005523912132e-06,1.3868275358029321e-05,0,-7.651005523912132e-06,6.21726983411719e-06,0.6534013605442177,0.5102040816326531,0.85,3
post_e95_live_vs_e95,e154,e95,212,Q3,2,8.298170772174667e-06,-5.129461816873031e-06,1.3427632589047698e-05,0,-5.129461816873031e-06,8.298170772174667e-06,0.3963414634146341,0.4390243902439024,0.15,4
post_e95_live_vs_e95,e154,e95,14,Q1,0,-9.492054471236244e-06,3.913089401492011e-06,1.3405143872728255e-05,1,-9.492054471236244e-06,3.913089401492011e-06,0.5948599819331526,0.4390243902439024,0.85,5
post_e95_live_vs_e95,e154,e95,211,Q3,2,7.482734838191364e-06,-5.800581994981283e-06,1.3283316833172648e-05,0,-5.800581994981283e-06,7.482734838191364e-06,0.3963414634146341,0.4390243902439024,0.15,6
post_e95_live_vs_e95,e154,e95,18,Q3,2,-5.340900587316494e-06,7.91513536719998e-06,1.3256035954516474e-05,1,-5.340900587316494e-06,7.91513536719998e-06,0.6784552845528454,0.5853658536585366,0.85,7
post_e95_live_vs_e95,e154,e95,3,Q3,2,5.588138762506301e-06,-7.5541173871513935e-06,1.3142256149657695e-05,0,-7.5541173871513935e-06,5.588138762506301e-06,0.6784552845528454,0.5853658536585366,0.85,8
post_e95_live_vs_e95,e154,e95,164,Q1,0,-4.852384667193827e-06,7.829812518760487e-06,1.2682197185954314e-05,1,-4.852384667193827e-06,7.829812518760487e-06,0.3852532123960695,0.5102040816326531,0.15,9
post_e95_live_vs_e95,e154,e95,48,Q3,2,2.738359458044967e-06,-9.86898056955773e-06,1.2607340027602698e-05,0,-9.86898056955773e-06,2.738359458044967e-06,0.7263888888888889,0.7291666666666666,0.85,10
post_e95_live_vs_e95,e154,e95,68,S3,5,6.936971238691938e-06,-5.638896121524414e-06,1.2575867360216352e-05,0,-5.638896121524414e-06,6.936971238691938e-06,0.6656902356902358,0.4848484848484848,0.85,11
post_e95_live_vs_e95,e154,e95,62,S3,5,6.786189830343403e-06,-5.779816255936852e-06,1.2566006086280254e-05,0,-5.779816255936852e-06,6.786189830343403e-06,0.6656902356902358,0.4848484848484848,0.85,12
post_e95_live_vs_e95,e154,e95,55,Q3,2,2.870016929644503e-06,-9.547583428703099e-06,1.2417600358347601e-05,0,-9.547583428703099e-06,2.870016929644503e-06,0.7263888888888889,0.7291666666666666,0.85,13
post_e95_live_vs_e95,e154,e95,227,Q1,0,-4.82008834114876e-06,7.595900336191872e-06,1.2415988677340631e-05,1,-4.82008834114876e-06,7.595900336191872e-06,0.6192502258355916,0.5121951219512195,0.85,14
post_e95_live_vs_e95,e154,e95,243,S4,6,2.7780743788002405e-06,-9.613009653179968e-06,1.2391084031980209e-05,0,-9.613009653179968e-06,2.7780743788002405e-06,0.6922222222222222,0.6666666666666666,0.85,15
post_e95_live_vs_e95,e154,e95,154,Q1,0,-9.358161565778035e-06,3.007348527905248e-06,1.2365510093683283e-05,1,-9.358161565778035e-06,3.007348527905248e-06,0.3852532123960695,0.5102040816326531,0.15,16
post_e95_live_vs_e95,e154,e95,176,Q3,2,5.5919083249519175e-06,-6.770000959295887e-06,1.2361909284247805e-05,0,-6.770000959295887e-06,5.5919083249519175e-06,0.6534013605442177,0.5102040816326531,0.85,17
post_e95_live_vs_e95,e154,e95,239,S4,6,2.7814278186855746e-06,-9.578712637800127e-06,1.2360140456485701e-05,0,-9.578712637800127e-06,2.7814278186855746e-06,0.6922222222222222,0.6666666666666666,0.85,18
post_e95_live_vs_e95,e154,e95,161,S3,5,2.427402665611827e-06,-9.886653293609271e-06,1.2314055959221097e-05,0,-9.886653293609271e-06,2.427402665611827e-06,0.7693801965230537,0.7959183673469388,0.85,19
post_e95_live_vs_e95,e154,e95,118,Q3,2,3.858462258153831e-06,-8.379600255353686e-06,1.2238062513507517e-05,0,-8.379600255353686e-06,3.858462258153831e-06,0.47727272727272724,0.6818181818181818,0.15,20
post_e95_live_vs_e95,e155,e95,66,Q3,2,-4.192757299168142e-06,8.213579685466576e-06,1.2406336984634719e-05,1,-4.192757299168142e-06,8.213579685466576e-06,0.4924242424242424,0.7272727272727273,0.15,1
post_e95_live_vs_e95,e155,e95,180,Q3,2,5.392195786768322e-06,-6.646301624167541e-06,1.2038497410935863e-05,0,-6.646301624167541e-06,5.392195786768322e-06,0.6534013605442177,0.5102040816326531,0.85,2
post_e95_live_vs_e95,e155,e95,212,Q3,2,7.3679261772575825e-06,-4.560410541433064e-06,1.1928336718690646e-05,0,-4.560410541433064e-06,7.3679261772575825e-06,0.3963414634146341,0.4390243902439024,0.15,3
post_e95_live_vs_e95,e155,e95,14,Q1,0,-8.445561072979604e-06,3.4771534666306257e-06,1.192271453961023e-05,1,-8.445561072979604e-06,3.4771534666306257e-06,0.5948599819331526,0.4390243902439024,0.85,4
post_e95_live_vs_e95,e155,e95,211,Q3,2,6.695566583563422e-06,-5.196691196158478e-06,1.1892257779721899e-05,0,-5.196691196158478e-06,6.695566583563422e-06,0.3963414634146341,0.4390243902439024,0.15,5
post_e95_live_vs_e95,e155,e95,18,Q3,2,-4.792108993308477e-06,7.093328566749348e-06,1.1885437560057825e-05,1,-4.792108993308477e-06,7.093328566749348e-06,0.6784552845528454,0.5853658536585366,0.85,6
post_e95_live_vs_e95,e155,e95,3,Q3,2,5.038379188389769e-06,-6.818613420453281e-06,1.185699260884305e-05,0,-6.818613420453281e-06,5.038379188389769e-06,0.6784552845528454,0.5853658536585366,0.85,7
post_e95_live_vs_e95,e155,e95,164,Q1,0,-4.49492389613994e-06,7.247053971777336e-06,1.1741977867917277e-05,1,-4.49492389613994e-06,7.247053971777336e-06,0.3852532123960695,0.5102040816326531,0.15,8
post_e95_live_vs_e95,e155,e95,48,Q3,2,2.5447902155254814e-06,-9.17847336280391e-06,1.172326357832939e-05,0,-9.17847336280391e-06,2.5447902155254814e-06,0.7263888888888889,0.7291666666666666,0.85,9
post_e95_live_vs_e95,e155,e95,68,S3,5,6.460145567530289e-06,-5.255249843952584e-06,1.1715395411482872e-05,0,-5.255249843952584e-06,6.460145567530289e-06,0.6656902356902358,0.4848484848484848,0.85,10
post_e95_live_vs_e95,e155,e95,62,S3,5,6.323320525358905e-06,-5.389609567639754e-06,1.1712930092998659e-05,0,-5.389609567639754e-06,6.323320525358905e-06,0.6656902356902358,0.4848484848484848,0.85,11
post_e95_live_vs_e95,e155,e95,55,Q3,2,2.6972260098308635e-06,-8.978602651184886e-06,1.167582866101575e-05,0,-8.978602651184886e-06,2.6972260098308635e-06,0.7263888888888889,0.7291666666666666,0.85,12
post_e95_live_vs_e95,e155,e95,227,Q1,0,-4.5343853526509384e-06,7.141040388112633e-06,1.1675425740763572e-05,1,-4.5343853526509384e-06,7.141040388112633e-06,0.6192502258355916,0.5121951219512195,0.85,13
post_e95_live_vs_e95,e155,e95,243,S4,6,2.614943983626621e-06,-9.054255595797121e-06,1.1669199579423742e-05,0,-9.054255595797121e-06,2.614943983626621e-06,0.6922222222222222,0.6666666666666666,0.85,14
post_e95_live_vs_e95,e155,e95,154,Q1,0,-8.827680424367276e-06,2.835125670481783e-06,1.166280609484906e-05,1,-8.827680424367276e-06,2.835125670481783e-06,0.3852532123960695,0.5102040816326531,0.15,15
post_e95_live_vs_e95,e155,e95,176,Q3,2,5.273491823014747e-06,-6.388414069475752e-06,1.16619058924905e-05,0,-6.388414069475752e-06,5.273491823014747e-06,0.6534013605442177,0.5102040816326531,0.85,16
post_e95_live_vs_e95,e155,e95,239,S4,6,2.622957700391369e-06,-9.03850598515835e-06,1.1661463685549718e-05,0,-9.03850598515835e-06,2.622957700391369e-06,0.6922222222222222,0.6666666666666666,0.85,17
post_e95_live_vs_e95,e155,e95,161,S3,5,2.2954161140545463e-06,-9.354526447179521e-06,1.1649942561234066e-05,0,-9.354526447179521e-06,2.2954161140545463e-06,0.7693801965230537,0.7959183673469388,0.85,18
post_e95_live_vs_e95,e155,e95,118,Q3,2,3.6657122897554296e-06,-7.96523191004983e-06,1.163094419980526e-05,0,-7.96523191004983e-06,3.6657122897554296e-06,0.47727272727272724,0.6818181818181818,0.15,19
post_e95_live_vs_e95,e155,e95,63,Q3,2,-2.908711958309488e-06,8.721584887339365e-06,1.1630296845648853e-05,1,-2.908711958309488e-06,8.721584887339365e-06,0.7257575757575757,0.7272727272727273,0.85,20
post_e95_live_vs_e95,e156,e95,67,S2,4,-6.81065307078242e-06,5.200282816086421e-06,1.2010935886868842e-05,1,-6.81065307078242e-06,5.200282816086421e-06,0.43875420875420873,0.5151515151515151,0.15,1
post_e95_live_vs_e95,e156,e95,14,Q1,0,-8.445561072979604e-06,3.4771534666306257e-06,1.192271453961023e-05,1,-8.445561072979604e-06,3.4771534666306257e-06,0.5948599819331526,0.4390243902439024,0.85,2
post_e95_live_vs_e95,e156,e95,164,Q1,0,-4.49492389613994e-06,7.247053971777336e-06,1.1741977867917277e-05,1,-4.49492389613994e-06,7.247053971777336e-06,0.3852532123960695,0.5102040816326531,0.15,3
post_e95_live_vs_e95,e156,e95,227,Q1,0,-4.5343853526509384e-06,7.141040388112633e-06,1.1675425740763572e-05,1,-4.5343853526509384e-06,7.141040388112633e-06,0.6192502258355916,0.5121951219512195,0.85,4
post_e95_live_vs_e95,e156,e95,243,S4,6,2.614943983626621e-06,-9.054255595797121e-06,1.1669199579423742e-05,0,-9.054255595797121e-06,2.614943983626621e-06,0.6922222222222222,0.6666666666666666,0.85,5
post_e95_live_vs_e95,e156,e95,154,Q1,0,-8.827680424367276e-06,2.835125670481783e-06,1.166280609484906e-05,1,-8.827680424367276e-06,2.835125670481783e-06,0.3852532123960695,0.5102040816326531,0.15,6
post_e95_live_vs_e95,e156,e95,239,S4,6,2.622957700391369e-06,-9.03850598515835e-06,1.1661463685549718e-05,0,-9.03850598515835e-06,2.622957700391369e-06,0.6922222222222222,0.6666666666666666,0.85,7
post_e95_live_vs_e95,e156,e95,15,Q1,0,-8.789454878257123e-06,2.840206272568345e-06,1.1629661150825468e-05,1,-8.789454878257123e-06,2.840206272568345e-06,0.5948599819331526,0.4390243902439024,0.85,8
post_e95_live_vs_e95,e156,e95,66,S4,6,-1.0090984866805691e-05,1.5382234203994904e-06,1.1629208287205182e-05,1,-1.0090984866805691e-05,1.5382234203994904e-06,0.2871717171717172,0.1515151515151515,0.15,9
post_e95_live_vs_e95,e156,e95,239,Q1,0,3.4071885047888274e-06,-8.217931765084659e-06,1.1625120269873485e-05,0,-8.217931765084659e-06,3.4071885047888274e-06,0.6101346801346801,0.4848484848484848,0.85,10
post_e95_live_vs_e95,e156,e95,215,Q1,0,-4.313293738149593e-06,7.309554338054105e-06,1.1622848076203696e-05,1,-4.313293738149593e-06,7.309554338054105e-06,0.6192502258355916,0.5121951219512195,0.85,11
post_e95_live_vs_e95,e156,e95,4,Q1,0,5.255353332142729e-06,-6.353457626570691e-06,1.1608810958713418e-05,0,-6.353457626570691e-06,5.255353332142729e-06,0.36152664859981926,0.4390243902439024,0.15,12
post_e95_live_vs_e95,e156,e95,241,Q1,0,-4.658340745307323e-06,6.943781847992841e-06,1.1602122593300164e-05,1,-4.658340745307323e-06,6.943781847992841e-06,0.6101346801346801,0.4848484848484848,0.85,13
post_e95_live_vs_e95,e156,e95,52,S4,6,1.8395353686601691e-06,-9.694989720432875e-06,1.1534525089093044e-05,0,-9.694989720432875e-06,1.8395353686601691e-06,0.48666666666666664,0.75,0.15,14
post_e95_live_vs_e95,e156,e95,24,Q1,0,-8.571379815632797e-06,2.952765306391912e-06,1.1524145122024708e-05,1,-8.571379815632797e-06,2.952765306391912e-06,0.5948599819331526,0.4390243902439024,0.85,15
post_e95_live_vs_e95,e156,e95,168,Q1,0,-3.0698697904218655e-06,8.450893965740137e-06,1.1520763756162003e-05,1,-3.0698697904218655e-06,8.450893965740137e-06,0.3852532123960695,0.5102040816326531,0.15,16
post_e95_live_vs_e95,e156,e95,60,S4,6,-9.910196194726772e-06,1.5863827557717361e-06,1.1496578950498509e-05,1,-9.910196194726772e-06,1.5863827557717361e-06,0.2871717171717172,0.1515151515151515,0.15,17
post_e95_live_vs_e95,e156,e95,173,S4,6,5.5400803854896986e-06,-5.955837712345805e-06,1.1495918097835503e-05,0,-5.955837712345805e-06,5.5400803854896986e-06,0.3931292517006802,0.4693877551020408,0.15,18
post_e95_live_vs_e95,e156,e95,216,Q1,0,-3.535786927202197e-06,7.942523697486794e-06,1.1478310624688991e-05,1,-3.535786927202197e-06,7.942523697486794e-06,0.6192502258355916,0.5121951219512195,0.85,19
post_e95_live_vs_e95,e156,e95,49,S4,6,2.5116008207309223e-06,-8.958051204131273e-06,1.1469652024862196e-05,0,-8.958051204131273e-06,2.5116008207309223e-06,0.48666666666666664,0.75,0.15,20
post_e95_live_vs_e95,e157,e95,66,Q3,2,-4.192757299168142e-06,8.213579685466576e-06,1.2406336984634719e-05,1,-4.192757299168142e-06,8.213579685466576e-06,0.4924242424242424,0.7272727272727273,0.15,1
post_e95_live_vs_e95,e157,e95,180,Q3,2,5.392195786768322e-06,-6.646301624167541e-06,1.2038497410935863e-05,0,-6.646301624167541e-06,5.392195786768322e-06,0.6534013605442177,0.5102040816326531,0.85,2
post_e95_live_vs_e95,e157,e95,212,Q3,2,7.3679261772575825e-06,-4.560410541433064e-06,1.1928336718690646e-05,0,-4.560410541433064e-06,7.3679261772575825e-06,0.3963414634146341,0.4390243902439024,0.15,3
post_e95_live_vs_e95,e157,e95,14,Q1,0,-8.445561072979604e-06,3.4771534666306257e-06,1.192271453961023e-05,1,-8.445561072979604e-06,3.4771534666306257e-06,0.5948599819331526,0.4390243902439024,0.85,4
post_e95_live_vs_e95,e157,e95,243,S4,6,2.66930305913344e-06,-9.240524671142225e-06,1.1909827730275665e-05,0,-9.240524671142225e-06,2.66930305913344e-06,0.6922222222222222,0.6666666666666666,0.85,5
post_e95_live_vs_e95,e157,e95,239,S4,6,2.6757644280441173e-06,-9.218591514484358e-06,1.1894355942528476e-05,0,-9.218591514484358e-06,2.6757644280441173e-06,0.6922222222222222,0.6666666666666666,0.85,6
post_e95_live_vs_e95,e157,e95,211,Q3,2,6.695566583563422e-06,-5.196691196158478e-06,1.1892257779721899e-05,0,-5.196691196158478e-06,6.695566583563422e-06,0.3963414634146341,0.4390243902439024,0.15,7
post_e95_live_vs_e95,e157,e95,18,Q3,2,-4.792108993308477e-06,7.093328566749348e-06,1.1885437560057825e-05,1,-4.792108993308477e-06,7.093328566749348e-06,0.6784552845528454,0.5853658536585366,0.85,8
post_e95_live_vs_e95,e157,e95,3,Q3,2,5.038379188389769e-06,-6.818613420453281e-06,1.185699260884305e-05,0,-6.818613420453281e-06,5.038379188389769e-06,0.6784552845528454,0.5853658536585366,0.85,9
post_e95_live_vs_e95,e157,e95,66,S4,6,-1.0264844020733323e-05,1.565001125106253e-06,1.1829845145839576e-05,1,-1.0264844020733323e-05,1.565001125106253e-06,0.2871717171717172,0.1515151515151515,0.15,10
post_e95_live_vs_e95,e157,e95,67,S2,4,-6.7010718655420935e-06,5.115742535227571e-06,1.1816814400769665e-05,1,-6.7010718655420935e-06,5.115742535227571e-06,0.43875420875420873,0.5151515151515151,0.15,11
post_e95_live_vs_e95,e157,e95,164,Q1,0,-4.49492389613994e-06,7.247053971777336e-06,1.1741977867917277e-05,1,-4.49492389613994e-06,7.247053971777336e-06,0.3852532123960695,0.5102040816326531,0.15,12
post_e95_live_vs_e95,e157,e95,48,Q3,2,2.5447902155254814e-06,-9.17847336280391e-06,1.172326357832939e-05,0,-9.17847336280391e-06,2.5447902155254814e-06,0.7263888888888889,0.7291666666666666,0.85,13
post_e95_live_vs_e95,e157,e95,55,Q3,2,2.6972260098308635e-06,-8.978602651184886e-06,1.167582866101575e-05,0,-8.978602651184886e-06,2.6972260098308635e-06,0.7263888888888889,0.7291666666666666,0.85,14
post_e95_live_vs_e95,e157,e95,227,Q1,0,-4.5343853526509384e-06,7.141040388112633e-06,1.1675425740763572e-05,1,-4.5343853526509384e-06,7.141040388112633e-06,0.6192502258355916,0.5121951219512195,0.85,15
post_e95_live_vs_e95,e157,e95,154,Q1,0,-8.827680424367276e-06,2.835125670481783e-06,1.166280609484906e-05,1,-8.827680424367276e-06,2.835125670481783e-06,0.3852532123960695,0.5102040816326531,0.15,16
post_e95_live_vs_e95,e157,e95,176,Q3,2,5.273491823014747e-06,-6.388414069475752e-06,1.16619058924905e-05,0,-6.388414069475752e-06,5.273491823014747e-06,0.6534013605442177,0.5102040816326531,0.85,17
post_e95_live_vs_e95,e157,e95,52,S4,6,1.8565779416351213e-06,-9.783900807979609e-06,1.164047874961473e-05,0,-9.783900807979609e-06,1.8565779416351213e-06,0.48666666666666664,0.75,0.15,18
post_e95_live_vs_e95,e157,e95,118,Q3,2,3.6657122897554296e-06,-7.96523191004983e-06,1.163094419980526e-05,0,-7.96523191004983e-06,3.6657122897554296e-06,0.47727272727272724,0.6818181818181818,0.15,19
post_e95_live_vs_e95,e157,e95,63,Q3,2,-2.908711958309488e-06,8.721584887339365e-06,1.1630296845648853e-05,1,-2.908711958309488e-06,8.721584887339365e-06,0.7257575757575757,0.7272727272727273,0.85,20
repaired_sibling,e154,e144,7,Q3,2,5.7536738614670315e-06,-8.665838538130506e-06,1.4419512399597536e-05,0,-8.665838538130506e-06,5.7536738614670315e-06,0.6784552845528454,0.5853658536585366,0.85,1
repaired_sibling,e154,e144,43,S3,5,1.628378427048771e-06,-7.109836010126714e-06,8.738214437175485e-06,0,-7.109836010126714e-06,1.628378427048771e-06,0.8026851851851853,0.8958333333333334,0.85,2
repaired_sibling,e154,e144,246,S3,5,4.785530397971361e-06,-3.9526840392037755e-06,8.738214437175136e-06,0,-3.9526840392037755e-06,4.785530397971361e-06,0.43235690235690233,0.4848484848484848,0.15,3
repaired_sibling,e154,e144,242,Q3,2,2.0159233712368416e-06,-2.860947498957029e-06,4.876870870193871e-06,0,-2.860947498957029e-06,2.0159233712368416e-06,0.4621212121212121,0.6363636363636364,0.15,4
repaired_sibling,e154,e144,57,Q3,2,1.6237288621921182e-06,-2.5749426893644235e-06,4.198671551556542e-06,0,-2.5749426893644235e-06,1.6237288621921182e-06,0.7263888888888889,0.7291666666666666,0.85,5
repaired_sibling,e154,e144,166,Q1,0,-1.4976167563758936e-06,2.480016354785405e-06,3.977633111161299e-06,1,-1.4976167563758936e-06,2.480016354785405e-06,0.3852532123960695,0.5102040816326531,0.15,6
repaired_sibling,e154,e144,66,Q3,2,-1.3107756348539493e-06,2.6002865893988465e-06,3.911062224252796e-06,1,-1.3107756348539493e-06,2.6002865893988465e-06,0.4924242424242424,0.7272727272727273,0.15,7
repaired_sibling,e154,e144,16,Q3,2,1.4029418269621325e-06,-1.962799727362479e-06,3.3657415543246114e-06,0,-1.962799727362479e-06,1.4029418269621325e-06,0.6784552845528454,0.5853658536585366,0.85,8
repaired_sibling,e154,e144,51,Q3,2,1.4469841498357156e-06,-1.5719148927747664e-06,3.0188990426104818e-06,0,-1.5719148927747664e-06,1.4469841498357156e-06,0.7263888888888889,0.7291666666666666,0.85,9
