cell_id,sub_idx,target,target_idx,component,p_from,p_to,p_e95,p_e144,p_e154,delta_prob_segment,delta_prob_e154_minus_e95,delta_prob_e144_minus_e95,delta_prob_e154_minus_e144,delta_y1,delta_y0,support_label,support_y_for_e154,support_y_for_e144,support_delta,adverse_delta,flip_benefit,segment_better_if_y1,segment_better_if_y0,moves_prob_up,moves_prob_down,is_inherited_e144_cell,is_e154_extra_cell,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,flip_rank,segment_id,unique_cell_idx,unique_cell_count,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,hard_support_global,hard_support_subject,hard_support_prev_beta,hard_support_next_beta,hard_support_nearest_beta,hard_support_both_equal_beta,hard_support_both_distance_beta,hard_support_edge_endpoint_beta,hard_support_nearest_hard085,hard_support_conflict_flat
227:Q1,227,Q1,0,inherited_e144_body,0.6092014577866036,0.6139524240057239,0.6092014577866036,0.6139524240057239,0.6143619002307852,0.004750966219120301,0.005160442444181568,0.004750966219120301,0.00040947622506126713,-0.007768425841755633,0.012231574158244496,1,1,1,-0.007768425841755633,0.012231574158244496,0.02000000000000013,True,False,True,False,True,False,id09_b4,id09,2024-09-21,2024-09-22,644,67,1.0,5,1,13,11-16,12,1.0,0,right_edge,2024-09-04,2024-09-21,after_train_run,True,False,13.0,,18.0,,True,54,424,133,294,0.4955555555555556,0.5121951219512195,41,1.0,,True,False,False,True,False,False,False,18.0,0.4955555555555556,0.4955555555555556,0.002320463047133321,0.5121951219512195,0.5121951219512195,0.00198767171922004,0.5253790375741596,0.5253790375741596,0.0017239934067612367,0.5121951219512195,0.5121951219512195,0.00198767171922004,0.6747967479674797,0.6747967479674797,-0.0012643608011051848,0.6747967479674797,0.6747967479674797,-0.0012643608011051848,0.5253790375741596,0.5253790375741596,0.0017239934067612367,0.6747967479674797,0.6747967479674797,-0.0012643608011051848,0.85,0.85,-0.004768425841755613,0.5253790375741596,0.5253790375741596,0.0017239934067612367,False,True,True,True,True,True,True,True,True,True
227:Q1,227,Q1,0,e154_adjustment_on_e144_body,0.6139524240057239,0.6143619002307852,0.6092014577866036,0.6139524240057239,0.6143619002307852,0.00040947622506126713,0.005160442444181568,0.004750966219120301,0.00040947622506126713,-0.0006667287552546974,0.0010612514300912812,1,1,1,-0.0006667287552546974,0.0010612514300912812,0.0017279801853459786,True,False,True,False,True,False,id09_b4,id09,2024-09-21,2024-09-22,644,67,1.0,5,1,13,11-16,12,1.0,0,right_edge,2024-09-04,2024-09-21,after_train_run,True,False,13.0,,18.0,,True,257,425,133,294,0.4955555555555556,0.5121951219512195,41,1.0,,True,False,False,True,False,False,False,18.0,0.4955555555555556,0.4955555555555556,0.00020494124935316294,0.5121951219512195,0.5121951219512195,0.0001761884083287067,0.5253790375741596,0.5253790375741596,0.00015340686336699305,0.5121951219512195,0.5121951219512195,0.0001761884083287067,0.6747967479674797,0.6747967479674797,-0.00010478397953242799,0.6747967479674797,0.6747967479674797,-0.00010478397953242799,0.5253790375741596,0.5253790375741596,0.00015340686336699305,0.6747967479674797,0.6747967479674797,-0.00010478397953242799,0.85,0.85,-0.0004075317274528006,0.5253790375741596,0.5253790375741596,0.00015340686336699305,False,True,True,True,True,True,True,True,True,True
227:Q3,227,Q3,2,e154_extra_body,0.5193577044369979,0.5191312034102536,0.5193577044369979,0.5193577044369979,0.5191312034102536,-0.00022650102674426353,-0.00022650102674426353,0.0,-0.00022650102674426353,0.00043621270987925786,-0.00047113555482103386,0,0,0,-0.00047113555482103386,0.00043621270987925786,0.0009073482647002917,False,True,False,True,False,True,id09_b4,id09,2024-09-21,2024-09-22,644,67,1.0,5,1,13,11-16,12,1.0,0,right_edge,2024-09-04,2024-09-21,after_train_run,True,False,13.0,,18.0,,True,369,426,134,294,0.6,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,18.0,0.6,0.4,7.327340399914114e-05,0.43902439024390244,0.5609756097560976,-7.278753617212535e-05,0.4541858932102835,0.5458141067897164,-5.9030772765331064e-05,0.43902439024390244,0.5609756097560976,-7.278753617212535e-05,0.6260162601626016,0.3739837398373984,9.687921251166906e-05,0.6260162601626016,0.3739837398373984,9.687921251166906e-05,0.4541858932102835,0.5458141067897164,-5.9030772765331064e-05,0.6260162601626016,0.3739837398373984,9.687921251166906e-05,0.85,0.15000000000000002,0.00030011047017421404,0.4541858932102835,0.5458141067897164,-5.9030772765331064e-05,False,True,True,True,False,False,True,False,False,True
231:Q3,231,Q3,2,e154_extra_body,0.5221080332652508,0.5219291610512993,0.5221080332652508,0.5221080332652508,0.5219291610512993,-0.00017887221395151975,-0.00017887221395151975,0.0,-0.00017887221395151975,0.00034265487221218915,-0.0003742242166234755,0,0,0,-0.0003742242166234755,0.00034265487221218915,0.0007168790888356646,False,True,False,True,False,True,id10_b2,id10,2024-08-07,2024-08-08,670,25,0.46296296296296297,2,0,11,11-16,3,0.3,3,interior,2024-08-04,2024-08-22,between_train_runs,True,True,4.0,8.0,5.0,20.0,False,394,427,135,294,0.6,0.6363636363636364,33,0.0,1.0,True,True,True,False,False,True,False,5.0,0.6,0.4,5.5903236677923296e-05,0.6363636363636364,0.36363636363636365,8.197156718103837e-05,0.5785123966942148,0.42148760330578516,4.0499223198809823e-05,0.6452328159645233,0.3547671840354767,8.832969657204207e-05,0.42424242424242425,0.5757575757575757,-7.00936940871329e-05,0.5681818181818181,0.4318181818181819,3.309344748769755e-05,0.5878787878787879,0.4121212121212121,4.721379317688493e-05,0.42424242424242425,0.5757575757575757,-7.00936940871329e-05,0.15,0.85,-0.00026669235329812574,0.5,0.5,-1.578467220564317e-05,False,False,False,False,True,False,False,True,True,True
232:Q3,232,Q3,2,e154_extra_body,0.5655738892707672,0.5651906742648446,0.5655738892707672,0.5655738892707672,0.5651906742648446,-0.00038321500592264357,-0.00038321500592264357,0.0,-0.00038321500592264357,0.0006777980721213162,-0.0008817289647297111,0,0,0,-0.0008817289647297111,0.0006777980721213162,0.0015595270368510272,False,True,False,True,False,True,id10_b2,id10,2024-08-10,2024-08-11,671,26,0.48148148148148145,5,1,11,11-16,4,0.4,4,interior,2024-08-04,2024-08-22,between_train_runs,True,True,5.0,7.0,8.0,17.0,False,268,428,136,294,0.6,0.6363636363636364,33,0.0,1.0,True,True,True,False,False,True,False,8.0,0.6,0.4,5.398725738090524e-05,0.6363636363636364,0.36363636363636365,0.00011069733144821532,0.5989304812834224,0.4010695187165776,5.2319314025984305e-05,0.6467532467532469,0.35324675324675314,0.00012690020975316123,0.42424242424242425,0.5757575757575757,-0.00022011143394442677,0.5681818181818181,0.4318181818181819,4.365942572008878e-06,0.6097337006427916,0.39026629935720836,6.916722670195308e-05,0.42424242424242425,0.5757575757575757,-0.00022011143394442677,0.15,0.85,-0.000647799909202057,0.5,0.5,-0.00010196544630419746,False,False,False,False,True,False,False,True,True,True
237:Q3,237,Q3,2,inherited_e144_body,0.5274992842895743,0.5225118317220929,0.5274992842895743,0.5225118317220929,0.5225588242343959,-0.004987452567481343,-0.004940460055178342,-0.004987452567481343,4.699251230300128e-05,0.0094998805255041,-0.010500119474496139,0,0,0,-0.010500119474496139,0.0094998805255041,0.02000000000000024,False,True,False,True,True,False,id10_b2,id10,2024-08-19,2024-08-20,676,31,0.5740740740740741,0,0,11,11-16,9,0.9,1,near_edge,2024-08-04,2024-08-22,between_train_runs,True,True,10.0,2.0,17.0,8.0,True,33,429,137,294,0.6,0.6363636363636364,33,0.0,1.0,True,True,True,False,False,True,False,8.0,0.6,0.4,0.0014998805255040043,0.6363636363636364,0.36363636363636365,0.002227153252776741,0.6181818181818183,0.3818181818181817,0.001863516889140375,0.6577540106951871,0.34224598930481287,0.002654960739407761,0.7575757575757575,0.24242424242424254,0.004651395677019192,0.5681818181818181,0.4318181818181819,0.0008635168891403594,0.6400367309458219,0.3599632690541781,0.0023006151444204524,0.7575757575757575,0.24242424242424254,0.004651395677019192,0.85,0.15000000000000002,0.006499880525504063,0.5,0.5,-0.0005001194744960191,False,False,False,False,False,False,False,False,False,True
237:Q3,237,Q3,2,e154_adjustment_on_e144_body,0.5225118317220929,0.5225588242343959,0.5274992842895743,0.5225118317220929,0.5225588242343959,4.699251230300128e-05,-0.004940460055178342,-0.004987452567481343,4.699251230300128e-05,-8.993174206328725e-05,9.842092011103087e-05,1,1,1,-8.993174206328725e-05,9.842092011103087e-05,0.00018835266217431812,True,False,True,False,True,False,id10_b2,id10,2024-08-19,2024-08-20,676,31,0.5740740740740741,0,0,11,11-16,9,0.9,1,near_edge,2024-08-04,2024-08-22,between_train_runs,True,True,10.0,2.0,17.0,8.0,True,453,430,137,294,0.6,0.6363636363636364,33,0.0,1.0,True,True,True,False,False,True,False,8.0,0.6,0.6,-1.4590677193559998e-05,0.6363636363636364,0.6363636363636364,-2.1439864908989748e-05,0.6181818181818183,0.6181818181818183,-1.8015271051274893e-05,0.6577540106951871,0.6577540106951871,-2.5468798859242538e-05,0.7575757575757575,0.7575757575757575,-4.427049062708889e-05,0.5681818181818181,0.5681818181818181,-8.597637942558953e-06,0.6400367309458219,0.6400367309458219,-2.2131702051962458e-05,0.7575757575757575,0.7575757575757575,-4.427049062708889e-05,0.85,0.85,-6.167884273713953e-05,0.5,0.5,4.244589023871814e-06,True,True,True,True,True,True,True,True,True,True
238:Q3,238,Q3,2,e154_extra_body,0.5271336980031562,0.5266887672524866,0.5271336980031562,0.5271336980031562,0.5266887672524866,-0.0004449307506696476,-0.0004449307506696476,0.0,-0.0004449307506696476,0.00084441315644046,-0.0009404805485793144,0,0,0,-0.0009404805485793144,0.00084441315644046,0.0017848937050197744,False,True,False,True,False,True,id10_b2,id10,2024-08-22,2024-08-23,677,32,0.5925925925925926,3,0,11,11-16,10,1.0,0,right_edge,2024-08-04,2024-08-22,between_train_runs,True,True,11.0,1.0,20.0,5.0,True,254,431,138,294,0.6,0.6363636363636364,33,0.0,1.0,True,True,True,False,False,True,False,5.0,0.6,0.4,0.00013045567443255014,0.6363636363636364,0.36363636363636365,0.00019536090006963292,0.6208425720620843,0.37915742793791574,0.0001676574501025855,0.6694214876033057,0.33057851239669434,0.0002543656506487989,0.7575757575757575,0.24242424242424254,0.0004117116521932418,0.5681818181818181,0.4318181818181819,7.366360200010278e-05,0.6545454545454545,0.34545454545454546,0.0002278135128881743,0.7575757575757575,0.24242424242424254,0.0004117116521932418,0.85,0.15000000000000002,0.0005766791006874938,0.5,0.5,-4.80336960694272e-05,False,False,False,False,False,False,False,False,False,True
239:Q1,239,Q1,0,inherited_e144_body,0.7090160840957881,0.7048726558142755,0.7090160840957881,0.7048726558142755,0.7045863626324781,-0.004143428281512596,-0.004429721463309999,-0.004143428281512596,-0.0002862931817974035,0.0058610554363893175,-0.014138944563610423,0,0,0,-0.014138944563610423,0.0058610554363893175,0.01999999999999974,False,True,False,True,True,False,id10_b4,id10,2024-09-15,2024-09-16,689,44,0.8148148148148148,6,1,11,11-16,0,0.0,0,left_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,True,120,432,139,294,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,1.0,0.4955555555555556,0.5044444444444445,-0.004227833452499441,0.48484848484848486,0.5151515151515151,-0.004441974866640851,0.6565656565656566,0.3434343434343434,-0.0010076314322974614,0.48484848484848486,0.5151515151515151,-0.004441974866640851,0.6565656565656566,0.3434343434343434,-0.0010076314322974614,0.6565656565656566,0.3434343434343434,-0.0010076314322974614,0.6565656565656566,0.3434343434343434,-0.0010076314322974614,0.6565656565656566,0.3434343434343434,-0.0010076314322974614,0.85,0.15000000000000002,0.002861055436389356,0.6565656565656566,0.3434343434343434,-0.0010076314322974614,True,True,False,True,False,False,False,False,False,False
239:Q1,239,Q1,0,e154_adjustment_on_e144_body,0.7048726558142755,0.7045863626324781,0.7090160840957881,0.7048726558142755,0.7045863626324781,-0.0002862931817974035,-0.004429721463309999,-0.004143428281512596,-0.0002862931817974035,0.0004062454913379421,-0.0009695963977758293,0,0,0,-0.0009695963977758293,0.0004062454913379421,0.0013758418891137714,False,True,False,True,True,False,id10_b4,id10,2024-09-15,2024-09-16,689,44,0.8148148148148148,6,1,11,11-16,0,0.0,0,left_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,True,280,433,139,294,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,1.0,0.4955555555555556,0.5044444444444445,-0.0002877903060594493,0.48484848484848486,0.5151515151515151,-0.0003025215424479401,0.6565656565656566,0.3434343434343434,-6.626586451931272e-05,0.48484848484848486,0.5151515151515151,-0.0003025215424479401,0.6565656565656566,0.3434343434343434,-6.626586451931272e-05,0.6565656565656566,0.3434343434343434,-6.626586451931272e-05,0.6565656565656566,0.3434343434343434,-6.626586451931272e-05,0.6565656565656566,0.3434343434343434,-6.626586451931272e-05,0.85,0.15000000000000002,0.00019986920797087637,0.6565656565656566,0.3434343434343434,-6.626586451931272e-05,True,True,False,True,False,False,False,False,False,False
239:S2,239,S2,4,e154_extra_body,0.3323735588482773,0.3316693412039975,0.3323735588482773,0.3323735588482773,0.3316693412039975,-0.0007042176442798032,-0.0007042176442798032,0.0,-0.0007042176442798032,0.0021210012432224534,-0.0010542519808942608,0,0,0,-0.0010542519808942608,0.0021210012432224534,0.003175253224116714,False,True,False,True,False,True,id10_b4,id10,2024-09-15,2024-09-16,689,44,0.8148148148148148,6,1,11,11-16,0,0.0,0,left_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,True,191,434,140,294,0.6511111111111111,0.36363636363636365,33,0.0,,True,False,False,True,False,False,False,1.0,0.6511111111111111,0.3488888888888889,0.0010131906739195107,0.36363636363636365,0.6363636363636364,0.00010038555514818082,0.24242424242424243,0.7575757575757576,-0.000284493623532633,0.36363636363636365,0.6363636363636364,0.00010038555514818082,0.24242424242424243,0.7575757575757576,-0.000284493623532633,0.24242424242424243,0.7575757575757576,-0.000284493623532633,0.24242424242424243,0.7575757575757576,-0.000284493623532633,0.24242424242424243,0.7575757575757576,-0.000284493623532633,0.15,0.85,-0.0005779639972767537,0.24242424242424243,0.7575757575757576,-0.000284493623532633,False,True,True,True,True,True,True,True,True,True
239:S4,239,S4,6,inherited_e144_body,0.7768502697721187,0.7733640039449681,0.7768502697721187,0.7733640039449681,0.7730781399733706,-0.003486265827150614,-0.0037721297987480806,-0.003486265827150614,-0.00028586397159746646,0.004497793322589483,-0.015502206677409536,0,0,0,-0.015502206677409536,0.004497793322589483,0.01999999999999902,False,True,False,True,True,False,id10_b4,id10,2024-09-15,2024-09-16,689,44,0.8148148148148148,6,1,11,11-16,0,0.0,0,left_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,True,152,435,141,294,0.56,0.6666666666666666,33,1.0,,True,False,False,True,False,False,False,1.0,0.56,0.43999999999999995,-0.004302206677410084,0.6666666666666666,0.33333333333333337,-0.0021688733440768573,0.7777777777777777,0.22222222222222232,5.33488781452548e-05,0.6666666666666666,0.33333333333333337,-0.0021688733440768573,0.7777777777777777,0.22222222222222232,5.33488781452548e-05,0.7777777777777777,0.22222222222222232,5.33488781452548e-05,0.7777777777777777,0.22222222222222232,5.33488781452548e-05,0.7777777777777777,0.22222222222222232,5.33488781452548e-05,0.85,0.15000000000000002,0.0014977933225896298,0.7777777777777777,0.22222222222222232,5.33488781452548e-05,False,False,False,False,False,False,False,False,False,False
239:S4,239,S4,6,e154_adjustment_on_e144_body,0.7733640039449681,0.7730781399733706,0.7768502697721187,0.7733640039449681,0.7730781399733706,-0.00028586397159746646,-0.0037721297987480806,-0.003486265827150614,-0.00028586397159746646,0.0003697053601102729,-0.001260540438740687,0,0,0,-0.001260540438740687,0.0003697053601102729,0.00163024579885096,False,True,False,True,True,False,id10_b4,id10,2024-09-15,2024-09-16,689,44,0.8148148148148148,6,1,11,11-16,0,0.0,0,left_edge,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,True,263,436,141,294,0.56,0.6666666666666666,33,1.0,,True,False,False,True,False,False,False,1.0,0.56,0.43999999999999995,-0.0003476027913841494,0.6666666666666666,0.33333333333333337,-0.0001737099061733805,0.7777777777777777,0.22222222222222232,7.4285159211705015e-06,0.6666666666666666,0.33333333333333337,-0.0001737099061733805,0.7777777777777777,0.22222222222222232,7.4285159211705015e-06,0.7777777777777777,0.22222222222222232,7.4285159211705015e-06,0.7777777777777777,0.22222222222222232,7.4285159211705015e-06,0.7777777777777777,0.22222222222222232,7.4285159211705015e-06,0.85,0.15000000000000002,0.00012516849028262886,0.7777777777777777,0.22222222222222232,7.4285159211705015e-06,False,False,False,False,False,False,False,False,False,False
240:Q1,240,Q1,0,inherited_e144_body,0.6225110824541771,0.6271992598025251,0.6225110824541771,0.6271992598025251,0.6271757072195158,0.004688177348348033,0.004664624765338687,0.004688177348348033,-2.3552583009345263e-05,-0.0075028575540824205,0.012497142445917708,1,1,1,-0.0075028575540824205,0.012497142445917708,0.02000000000000013,True,False,True,False,True,False,id10_b4,id10,2024-09-16,2024-09-17,690,45,0.8333333333333334,0,0,11,11-16,1,0.1,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,2.0,,2.0,,True,55,437,142,294,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,2.0,0.4955555555555556,0.4955555555555556,0.002586031334806533,0.48484848484848486,0.48484848484848486,0.0028001727489479484,0.5878787878787879,0.5878787878787879,0.0007395666883418753,0.48484848484848486,0.48484848484848486,0.0028001727489479484,0.6565656565656566,0.6565656565656566,-0.0006341706853955076,0.6565656565656566,0.6565656565656566,-0.0006341706853955076,0.5878787878787879,0.5878787878787879,0.0007395666883418753,0.6565656565656566,0.6565656565656566,-0.0006341706853955076,0.85,0.85,-0.0045028575540824005,0.5878787878787879,0.5878787878787879,0.0007395666883418753,False,False,True,False,True,True,True,True,True,True
240:Q1,240,Q1,0,e154_adjustment_on_e144_body,0.6271992598025251,0.6271757072195158,0.6225110824541771,0.6271992598025251,0.6271757072195158,-2.3552583009345263e-05,0.004664624765338687,0.004688177348348033,-2.3552583009345263e-05,3.755269936234207e-05,-6.31754084841063e-05,0,0,0,-6.31754084841063e-05,3.755269936234207e-05,0.00010072810784644837,False,True,False,True,True,False,id10_b4,id10,2024-09-16,2024-09-17,690,45,0.8333333333333334,0,0,11,11-16,1,0.1,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,2.0,,2.0,,True,465,438,142,294,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,2.0,0.4955555555555556,0.5044444444444445,-1.3259035040199667e-05,0.48484848484848486,0.5151515151515151,-1.4337538013101025e-05,0.5878787878787879,0.4121212121212121,-3.959490538012408e-06,0.48484848484848486,0.5151515151515151,-1.4337538013101025e-05,0.6565656565656566,0.3434343434343434,2.9592077787133394e-06,0.6565656565656566,0.3434343434343434,2.9592077787133394e-06,0.5878787878787879,0.4121212121212121,-3.959490538012408e-06,0.6565656565656566,0.3434343434343434,2.9592077787133394e-06,0.85,0.15000000000000002,2.244348318537481e-05,0.5878787878787879,0.4121212121212121,-3.959490538012408e-06,True,True,False,True,False,False,False,False,False,False
240:Q3,240,Q3,2,e154_extra_body,0.5457782782425048,0.5452822955156983,0.5457782782425048,0.5457782782425048,0.5452822955156983,-0.0004959827268065098,-0.0004959827268065098,0.0,-0.0004959827268065098,0.0009091754809964492,-0.0010913439591565544,0,0,0,-0.0010913439591565544,0.0009091754809964492,0.0020005194401530035,False,True,False,True,False,True,id10_b4,id10,2024-09-16,2024-09-17,690,45,0.8333333333333334,0,0,11,11-16,1,0.1,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,2.0,,2.0,,True,248,439,143,294,0.6,0.6363636363636364,33,0.0,,True,False,False,True,False,False,False,2.0,0.6,0.4,0.00010896770493524772,0.6363636363636364,0.36363636363636365,0.000181713866395357,0.509090909090909,0.49090909090909096,-7.289769871502539e-05,0.6363636363636364,0.36363636363636365,0.000181713866395357,0.42424242424242425,0.5757575757575757,-0.00024263874212194668,0.42424242424242425,0.5757575757575757,-0.00024263874212194668,0.509090909090909,0.49090909090909096,-7.289769871502539e-05,0.42424242424242425,0.5757575757575757,-0.00024263874212194668,0.15,0.85,-0.0007912660431336038,0.509090909090909,0.49090909090909096,-7.289769871502539e-05,False,False,False,False,True,True,False,True,True,False
240:S2,240,S2,4,e154_extra_body,0.3834352976938155,0.3827356879589614,0.3834352976938155,0.3834352976938155,0.3827356879589614,-0.0006996097348541119,-0.0006996097348541119,0.0,-0.0006996097348541119,0.0018262501253614172,-0.001134046616990514,0,0,0,-0.001134046616990514,0.0018262501253614172,0.002960296742351931,False,True,False,True,False,True,id10_b4,id10,2024-09-16,2024-09-17,690,45,0.8333333333333334,0,0,11,11-16,1,0.1,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,2.0,,2.0,,True,218,440,144,294,0.6511111111111111,0.36363636363636365,33,0.0,,True,False,False,True,False,False,False,2.0,0.6511111111111111,0.3488888888888889,0.0007934354841408545,0.36363636363636365,0.6363636363636364,-5.757507431708442e-05,0.2909090909090909,0.7090909090909091,-0.0002728693828517704,0.36363636363636365,0.6363636363636364,-5.757507431708442e-05,0.24242424242424243,0.7575757575757576,-0.0004163989218748942,0.24242424242424243,0.7575757575757576,-0.0004163989218748942,0.2909090909090909,0.7090909090909091,-0.0002728693828517704,0.24242424242424243,0.7575757575757576,-0.0004163989218748942,0.15,0.85,-0.0006900021056377242,0.2909090909090909,0.7090909090909091,-0.0002728693828517704,False,True,True,True,True,True,True,True,True,True
240:S3,240,S3,5,e154_extra_body,0.5148079349550155,0.5141355858222892,0.5148079349550155,0.5148079349550155,0.5141355858222892,-0.0006723491327262909,-0.0006723491327262909,0.0,-0.0006723491327262909,0.0013068729523879608,-0.0013847788559252505,0,0,0,-0.0013847788559252505,0.0013068729523879608,0.0026916518083132113,False,True,False,True,False,True,id10_b4,id10,2024-09-16,2024-09-17,690,45,0.8333333333333334,0,0,11,11-16,1,0.1,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,2.0,,2.0,,True,226,441,145,294,0.6622222222222223,0.48484848484848486,33,0.0,,True,False,False,True,False,False,False,2.0,0.6622222222222223,0.33777777777777773,0.0003976927860243873,0.48484848484848486,0.5151515151515151,-7.973555492490556e-05,0.3878787878787879,0.6121212121212121,-0.0003407442151249746,0.48484848484848486,0.5151515151515151,-7.973555492490556e-05,0.32323232323232326,0.6767676767676767,-0.0005147499885916871,0.32323232323232326,0.6767676767676767,-0.0005147499885916871,0.3878787878787879,0.6121212121212121,-0.0003407442151249746,0.32323232323232326,0.6767676767676767,-0.0005147499885916871,0.15,0.85,-0.0009810310846782688,0.3878787878787879,0.6121212121212121,-0.0003407442151249746,False,True,True,True,True,True,True,True,True,True
241:Q1,241,Q1,0,inherited_e144_body,0.5960512803187006,0.600857370525391,0.5960512803187006,0.600857370525391,0.6011486915417613,0.004806090206690428,0.005097411223060733,0.004806090206690428,0.00029132101637030505,-0.008030881945805257,0.011969118054195316,1,1,1,-0.008030881945805257,0.011969118054195316,0.020000000000000573,True,False,True,False,True,False,id10_b4,id10,2024-09-17,2024-09-18,691,46,0.8518518518518519,1,0,11,11-16,2,0.2,2,interior,2024-09-15,2024-09-26,after_train_run,True,False,3.0,,3.0,,False,12,442,146,294,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,3.0,0.4955555555555556,0.4955555555555556,0.002058006943083921,0.48484848484848486,0.48484848484848486,0.0022721483572253403,0.5584415584415584,0.5584415584415584,0.0008002868853638281,0.48484848484848486,0.48484848484848486,0.0022721483572253403,0.6565656565656566,0.6565656565656566,-0.0011621950771181916,0.6565656565656566,0.6565656565656566,-0.0011621950771181916,0.5584415584415584,0.5584415584415584,0.0008002868853638281,0.6565656565656566,0.6565656565656566,-0.0011621950771181916,0.85,0.85,-0.005030881945805171,0.5584415584415584,0.5584415584415584,0.0008002868853638281,False,False,True,False,True,True,True,True,True,True
241:Q1,241,Q1,0,e154_adjustment_on_e144_body,0.600857370525391,0.6011486915417613,0.5960512803187006,0.600857370525391,0.6011486915417613,0.00029132101637030505,0.005097411223060733,0.004806090206690428,0.00029132101637030505,-0.00048472471357308144,0.000730133439526548,1,1,1,-0.00048472471357308144,0.000730133439526548,0.0012148581530996294,True,False,True,False,True,False,id10_b4,id10,2024-09-17,2024-09-18,691,46,0.8518518518518519,1,0,11,11-16,2,0.2,2,interior,2024-09-15,2024-09-26,after_train_run,True,False,3.0,,3.0,,False,287,443,146,294,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,3.0,0.4955555555555556,0.4955555555555556,0.00012810373254606495,0.48484848484848486,0.48484848484848486,0.00014111130469036397,0.5584415584415584,0.5584415584415584,5.1706159224157563e-05,0.48484848484848486,0.48484848484848486,0.00014111130469036397,0.6565656565656566,0.6565656565656566,-6.750070139745115e-05,0.6565656565656566,0.6565656565656566,-6.750070139745115e-05,0.5584415584415584,0.5584415584415584,5.1706159224157563e-05,0.6565656565656566,0.6565656565656566,-6.750070139745115e-05,0.85,0.85,-0.00030249599060813703,0.5584415584415584,0.5584415584415584,5.1706159224157563e-05,False,False,True,False,True,True,True,True,True,True
241:Q3,241,Q3,2,e154_extra_body,0.5152540939776624,0.5147223519352293,0.5152540939776624,0.5152540939776624,0.5147223519352293,-0.0005317420424331143,-0.0005317420424331143,0.0,-0.0005317420424331143,0.0010325325239912697,-0.001096348832880678,0,0,0,-0.001096348832880678,0.0010325325239912697,0.002128881356871948,False,True,False,True,False,True,id10_b4,id10,2024-09-17,2024-09-18,691,46,0.8518518518518519,1,0,11,11-16,2,0.2,2,interior,2024-09-15,2024-09-26,after_train_run,True,False,3.0,,3.0,,False,240,444,147,294,0.6,0.6363636363636364,33,0.0,,True,False,False,True,False,False,False,3.0,0.6,0.4,0.00018097998124249058,0.6363636363636364,0.36363636363636365,0.0002583938487651068,0.5454545454545454,0.4545454545454546,6.485917995856607e-05,0.6363636363636364,0.36363636363636365,0.0002583938487651068,0.42424242424242425,0.5757575757575757,-0.0001931870451168214,0.42424242424242425,0.5757575757575757,-0.0001931870451168214,0.5454545454545454,0.4545454545454546,6.485917995856607e-05,0.42424242424242425,0.5757575757575757,-0.0001931870451168214,0.15,0.85,-0.0007770166293498858,0.5454545454545454,0.4545454545454546,6.485917995856607e-05,False,False,False,False,True,True,False,True,True,False
