method,block_idx,subject_id,n_rows,pattern_nll,margin_only_pattern_nll,joint_gain_vs_own_margins,pair_mse,pred_entropy,pred_top_mass,true_top_pattern,pred_top_pattern
struct_raw_subject_fbraw_k4_a4_w0.35,285,id08,1,4.347611731259216,5.2361906949174415,-0.8885789636582251,0.10786537059529684,4.5959064687450955,0.03000908916261367,32,121
struct_raw_subject_fbraw_k4_a4_w0.35,204,id06,1,4.207962146233118,5.0894008280738845,-0.8814386818407662,0.3603209378790868,3.7438129791158326,0.10062525979692027,95,124
struct_raw_subject_fbraw_k4_a4_w0.35,317,id08,2,3.70271096369889,4.435721937961551,-0.7330109742626609,0.09797380742958772,4.608942074970063,0.030298818818225593,118,121
struct_raw_subject_fbraw_k4_a4_w0.35,132,id05,2,4.0194213769906595,4.683546821415137,-0.6641254444244771,0.084712925884344,4.567724289384132,0.03745125356608902,70,15
struct_raw_subject_fbraw_k4_a4_w0.35,189,id06,1,5.422660056692944,6.003693149758708,-0.5810330930657637,0.2279079947085142,3.4748716663904626,0.12232786510431493,40,124
struct_raw_subject_fbraw_k4_a4_w0.35,273,id08,1,4.3767267514815416,4.948675132675551,-0.5719483811940096,0.15314798188498194,4.569885177438026,0.029450497909584393,112,54
struct_raw_subject_fbraw_k4_a4_w0.35,201,id06,1,2.4031182826982733,2.9547515573799967,-0.5516332746817234,0.30564918181225814,3.546785175707564,0.10412242217659756,127,124
struct_raw_subject_fbraw_k4_a4_w0.65,52,id04,1,3.909888406628764,5.418470217642033,-1.5085818110132694,0.18462354548822302,4.365026815178895,0.043343504323383714,38,123
struct_raw_subject_fbraw_k4_a4_w0.65,204,id06,1,3.748085675041068,4.888702390608518,-1.1406167155674503,0.3389989498017662,3.6913192839376143,0.1176018478553301,95,127
struct_raw_subject_fbraw_k4_a4_w0.65,285,id08,1,3.8777484587716624,5.005839007288421,-1.128090548516759,0.1050883845642263,4.462038897205106,0.05149734864342525,32,121
struct_raw_subject_fbraw_k4_a4_w0.65,132,id05,2,3.6242237483047104,4.5690190953562375,-0.9447953470515271,0.07755211147291481,4.475562761371966,0.04730113106293073,70,15
struct_raw_subject_fbraw_k4_a4_w0.65,273,id08,1,4.047965383896827,4.947231804370846,-0.8992664204740191,0.14939670191699633,4.465876038749933,0.0412855119311948,112,121
struct_raw_subject_fbraw_k4_a4_w0.65,317,id08,2,3.535418683882832,4.427640198607162,-0.89222151472433,0.09673877256598426,4.477383350389669,0.05174114757884141,118,121
struct_raw_subject_fbraw_k4_a4_w0.65,189,id06,1,5.031282371071775,5.89240620206043,-0.8611238309886549,0.23595219336346487,3.480040455824491,0.11189448112199148,40,127
struct_raw_subject_fbraw_k4_a4_w0.65,108,id05,2,3.4643197238102443,4.203477732160635,-0.7391580083503904,0.07549796221931865,4.4042724070073085,0.07127170375364907,6,64
struct_raw_subject_fbraw_k4_a4_w1.00,52,id04,1,3.5357132326159815,5.276878941484689,-1.7411657088687078,0.18141047129346327,4.176549962351624,0.06079640145249645,38,123
struct_raw_subject_fbraw_k4_a4_w1.00,204,id06,1,3.390356619705543,4.67740973265975,-1.2870531129542067,0.31600728508113163,3.5691686596175654,0.16082075393849496,95,127
struct_raw_subject_fbraw_k4_a4_w1.00,285,id08,1,3.5149141680708302,4.771199369160747,-1.2562852010899164,0.10271383256773929,4.225468539250041,0.07656698470437208,32,121
struct_raw_subject_fbraw_k4_a4_w1.00,273,id08,1,3.7651329735355805,4.972011542091091,-1.2068785685555108,0.14568116044922957,4.270580464720427,0.060633857926054455,112,121
struct_raw_subject_fbraw_k4_a4_w1.00,132,id05,2,3.301612721289394,4.467604117496432,-1.1659913962070378,0.07074499884910175,4.282922528965051,0.058792654809246066,70,15
struct_raw_subject_fbraw_k4_a4_w1.00,189,id06,1,4.710754818043835,5.844894592111156,-1.1341397740673207,0.24825199851945864,3.4165638558976106,0.15724122116928468,40,127
struct_raw_subject_fbraw_k4_a4_w1.00,108,id05,2,3.201077845162527,4.1983411079389095,-0.9972632627763827,0.07710915313917073,4.120756254861947,0.10538106249462299,6,64
struct_raw_subject_fbraw_k4_a4_w1.00,317,id08,2,3.4881676140333147,4.447645948263588,-0.9594783342302735,0.09626877224987378,4.240500791358823,0.07675719779955985,118,121
struct_raw_subject_fbraw_k4_a12_w0.35,52,id04,1,4.866637378357884,5.657357726978648,-0.7907203486207646,0.19186394419832217,4.483933196281788,0.033155235633346554,38,127
struct_raw_subject_fbraw_k4_a12_w0.35,285,id08,1,4.7781931438886165,5.386265855811518,-0.6080727119229019,0.10980143364718051,4.638469358752325,0.026629089234922874,32,126
struct_raw_subject_fbraw_k4_a12_w0.35,204,id06,1,4.624380551802834,5.216179976807546,-0.5917994250047123,0.37344714450153443,3.7470721594385332,0.10794673163530544,95,124
struct_raw_subject_fbraw_k4_a12_w0.35,317,id08,2,3.918546290727967,4.45262075714613,-0.5340744664181631,0.09904898674368551,4.64856411077513,0.02607063719347817,118,126
struct_raw_subject_fbraw_k4_a12_w0.35,132,id05,2,4.3520115522085785,4.763702077547133,-0.4116905253385541,0.08945538005256676,4.583747861247639,0.031705491692931353,70,15
struct_raw_subject_fbraw_k4_a12_w0.35,201,id06,1,2.75900537602289,3.128853115306821,-0.369847739283931,0.3283145003458792,3.573836264984177,0.11167113687152719,127,124
struct_raw_subject_fbraw_k4_a12_w0.35,189,id06,1,5.750368035700835,6.105491267315902,-0.35512323161506654,0.22428060758333612,3.43894257041955,0.13188512719184012,40,124
struct_raw_subject_fbraw_k4_a12_w0.35,273,id08,1,4.634281044195062,4.960653379636955,-0.32637233544189304,0.15557773016251414,4.598657118332582,0.0283878669572488,112,54
struct_raw_subject_fbraw_k4_a12_w0.65,52,id04,1,4.456994435289151,5.5758825776736405,-1.1188881423844892,0.18921925011547996,4.46609499725364,0.03343942488898409,38,127
struct_raw_subject_fbraw_k4_a12_w0.65,285,id08,1,4.398885328029029,5.256847791995129,-0.8579624639660999,0.10812768842073477,4.603801063357764,0.028218400872546033,32,121
struct_raw_subject_fbraw_k4_a12_w0.65,204,id06,1,4.257842257030657,5.107045947845091,-0.8492036908144334,0.3621650555058721,3.745680155155369,0.10167118434526098,95,124
struct_raw_subject_fbraw_k4_a12_w0.65,317,id08,2,3.7255883141172514,4.437550796870891,-0.7119624827536395,0.0981114010619628,4.616505230077248,0.028511958088174277,118,121
struct_raw_subject_fbraw_k4_a12_w0.65,132,id05,2,4.06066528271241,4.694359415352807,-0.6336941326403966,0.08536491652063644,4.571943596153002,0.03663043044135221,70,15
struct_raw_subject_fbraw_k4_a12_w0.65,189,id06,1,5.463396723033115,6.016405853461145,-0.5530091304280305,0.22734174867178963,3.4714708248831356,0.1236931881703187,40,124
struct_raw_subject_fbraw_k4_a12_w0.65,273,id08,1,4.409701689219791,4.949850605002756,-0.5401489157829653,0.15348419397141702,4.575601678419437,0.02929869348782216,112,54
struct_raw_subject_fbraw_k4_a12_w0.65,201,id06,1,2.4468385635625234,2.9788704714553838,-0.5320319078928604,0.30883107620339983,3.552050983501063,0.10520080999015895,127,124
struct_raw_subject_fbraw_k4_a12_w1.00,52,id04,1,4.1261583823398595,5.487944829529227,-1.3617864471893677,0.1865517348012329,4.4211907223661315,0.035863691268049676,38,123
struct_raw_subject_fbraw_k4_a12_w1.00,204,id06,1,3.9518178324192315,4.9865872506772195,-1.034769418257988,0.349473615353326,3.724141183396789,0.09907945953397371,95,127
struct_raw_subject_fbraw_k4_a12_w1.00,285,id08,1,4.085333837849987,5.117176702563364,-1.0318428647133766,0.1063913019164884,4.537548600166121,0.04075321890301946,32,121
struct_raw_subject_fbraw_k4_a12_w1.00,317,id08,2,3.598865854510403,4.4285777480546,-0.8297118935441974,0.09726026952280972,4.552088646415184,0.0410199831985335,118,121
struct_raw_subject_fbraw_k4_a12_w1.00,132,id05,2,3.802399568169026,4.622871979516896,-0.8204724113478701,0.08097950178076468,4.530738616702267,0.04237619231450987,70,15
struct_raw_subject_fbraw_k4_a12_w1.00,273,id08,1,4.198895972808593,4.945125955532022,-0.7462299827234293,0.15120697303885774,4.525687859586139,0.032993363647683516,112,121
struct_raw_subject_fbraw_k4_a12_w1.00,189,id06,1,5.207945118505166,5.938978193100482,-0.7310330745953157,0.23164180663092174,3.4851462038395677,0.11413592597823936,40,124
struct_raw_subject_fbraw_k4_a12_w1.00,201,id06,1,2.1746529488121014,2.81481323423773,-0.6401602854256288,0.2869498732610374,3.506709256356232,0.11364758835798189,127,127
struct_raw_subject_fbraw_k4_a24_w0.35,52,id04,1,5.158514813328035,5.700279344509463,-0.5417645311814274,0.19331030168067584,4.484013715299661,0.03301314100552779,38,127
struct_raw_subject_fbraw_k4_a24_w0.35,285,id08,1,5.040384723413357,5.454816485238573,-0.4144317618252158,0.11070248800785827,4.646181014642597,0.026114854856338812,32,126
struct_raw_subject_fbraw_k4_a24_w0.35,204,id06,1,4.87459450277037,5.272958573597614,-0.39836407082724357,0.37922793536469107,3.7403219911514323,0.11108450528032766,95,124
struct_raw_subject_fbraw_k4_a24_w0.35,317,id08,2,4.07769382246575,4.462953092835581,-0.385259270369831,0.09958979494077906,4.654445833677583,0.025508968084283025,118,126
struct_raw_subject_fbraw_k4_a24_w0.35,132,id05,2,4.537457743711311,4.8013996981166915,-0.2639419544053805,0.09161537449193043,4.579372506823976,0.032079941340237554,70,13
struct_raw_subject_fbraw_k4_a24_w0.35,22,id03,11,4.499136152022967,4.7575590146782565,-0.2584228626552898,0.02218984126727133,3.952354297978097,0.0787924265739942,6,31
struct_raw_subject_fbraw_k4_a24_w0.35,201,id06,1,2.961355739131757,3.2075167902878685,-0.24616105115611164,0.338308249571452,3.5773536062719264,0.11490630031221132,127,124
struct_raw_subject_fbraw_k4_a24_w0.35,189,id06,1,5.932121347547135,6.159031512939686,-0.22691016539255138,0.22296625265406683,3.413125234577611,0.13598109668974234,40,124
struct_raw_subject_fbraw_k4_a24_w0.65,52,id04,1,4.8311130584137425,5.651346465766943,-0.8202334073532009,0.19166407056837687,4.483392835326237,0.033175534865892094,38,127
struct_raw_subject_fbraw_k4_a24_w0.65,285,id08,1,4.745776240629093,5.37669246388536,-0.6309162232562668,0.10967620447987037,4.636787799333648,0.026702551289006313,32,126
struct_raw_subject_fbraw_k4_a24_w0.65,204,id06,1,4.593246593505446,5.208192716742427,-0.6149461232369804,0.37262892247974067,3.7475871297424908,0.10749847825744513,95,124
struct_raw_subject_fbraw_k4_a24_w0.65,317,id08,2,3.900417068575859,4.451302356707254,-0.5508852881313953,0.09897564763287525,4.647110345065687,0.026150875637648906,118,126
struct_raw_subject_fbraw_k4_a24_w0.65,132,id05,2,4.328128948809411,4.7584864060950816,-0.43035745728567054,0.08915305500603989,4.583751766279059,0.032057273032104275,70,15
struct_raw_subject_fbraw_k4_a24_w0.65,201,id06,1,2.7331717697588274,3.1178245250231384,-0.3846527552643111,0.32690053819280185,3.572892173986682,0.11120897066571517,127,124
struct_raw_subject_fbraw_k4_a24_w0.65,189,id06,1,5.726903633230958,6.098357579303515,-0.371453946072557,0.22448013941792944,3.44204141156371,0.1312999886665345,40,124
struct_raw_subject_fbraw_k4_a24_w0.65,273,id08,1,4.616455436886868,4.95966056480768,-0.3432051279208119,0.15542385617331483,4.597705571429914,0.0284529259951469,112,54
struct_raw_subject_fbraw_k4_a24_w1.00,52,id04,1,4.549142102879007,5.5966677542172905,-1.0475256513382831,0.18987994470304373,4.47278515299359,0.03336499436965045,38,127
struct_raw_subject_fbraw_k4_a24_w1.00,285,id08,1,4.485177892203892,5.289816155510113,-0.804638263306221,0.10854950757801463,4.615056818412009,0.0273881971271184,32,126
struct_raw_subject_fbraw_k4_a24_w1.00,204,id06,1,4.341627013473283,5.135080803695126,-0.793453790221843,0.36508386905569906,3.7477262904236657,0.10331478006408217,95,124
struct_raw_subject_fbraw_k4_a24_w1.00,317,id08,2,3.765840082623069,4.440809076328075,-0.6749689937050061,0.09833839743553933,4.627186318576641,0.026899767783242438,118,126
struct_raw_subject_fbraw_k4_a24_w1.00,132,id05,2,4.129131610526816,4.71177092810141,-0.5826393175745945,0.08640664860089717,4.577351536284894,0.03534056553105151,70,15
struct_raw_subject_fbraw_k4_a24_w1.00,189,id06,1,5.530965458586278,6.037569730205986,-0.5066042716197074,0.22648429221557068,3.465044420773735,0.125838695972618,40,124
struct_raw_subject_fbraw_k4_a24_w1.00,201,id06,1,2.5196536850772637,3.017261045099493,-0.4976073600222293,0.31386891580713494,3.559436467045732,0.10689541941146967,127,124
struct_raw_subject_fbraw_k4_a24_w1.00,273,id08,1,4.46382168186988,4.9520497946777935,-0.48822811280791356,0.1540198645713604,4.583558842604695,0.029060143682195807,112,54
struct_raw_subject_fbraw_k8_a4_w0.35,273,id08,1,3.8017091849953895,4.799007722276979,-0.9972985372815897,0.14960926631410237,4.569066133614607,0.029841004029938514,112,54
struct_raw_subject_fbraw_k8_a4_w0.35,131,id05,2,3.8490845201604684,4.778316360987303,-0.929231840826835,0.1371643167175798,4.491751641745651,0.03280882214191557,13,64
struct_raw_subject_fbraw_k8_a4_w0.35,285,id08,1,4.261629034459437,5.1812178621750675,-0.9195888277156303,0.1049977059819387,4.611626422285065,0.02849248526881902,32,121
struct_raw_subject_fbraw_k8_a4_w0.35,132,id05,2,3.7144898078873907,4.619282379069604,-0.9047925711822136,0.07533007658771125,4.561675968225215,0.031015293119869777,70,15
struct_raw_subject_fbraw_k8_a4_w0.35,67,id04,3,5.3774154889654495,6.274146976667204,-0.8967314877017545,0.1288729935748127,4.584118129654609,0.034096842754124654,0,127
struct_raw_subject_fbraw_k8_a4_w0.35,189,id06,1,4.947081636378023,5.795528021188101,-0.8484463848100781,0.21896997343287283,3.5414769600147653,0.11604946518918222,40,124
struct_raw_subject_fbraw_k8_a4_w0.35,52,id04,1,4.678410569554013,5.491617863598554,-0.813207294044541,0.1862590236063856,4.4808433160334395,0.03666868349148973,38,127
struct_raw_subject_fbraw_k8_a4_w0.35,204,id06,1,4.331001026704688,5.047599069712902,-0.7165980430082142,0.359792313529729,3.791419631554129,0.09590690650371694,95,124
struct_raw_subject_fbraw_k8_a4_w0.65,273,id08,1,3.3355505573312283,4.684592071782368,-1.3490415144511396,0.14316076563759902,4.4449346941239725,0.04494345636779974,112,121
struct_raw_subject_fbraw_k8_a4_w0.65,132,id05,2,3.2805446466443655,4.471852743472069,-1.1913080968277034,0.061805315807455734,4.418346278954189,0.04765976261841529,70,64
struct_raw_subject_fbraw_k8_a4_w0.65,67,id04,3,4.9233305727849705,6.0712765380270595,-1.147945965242089,0.12449004640281981,4.469997081238604,0.040369383578013375,0,127
struct_raw_subject_fbraw_k8_a4_w0.65,285,id08,1,3.7785981803897504,4.921466497555602,-1.1428683171658514,0.10016628682246304,4.475052029622272,0.04868079855494947,32,121
struct_raw_subject_fbraw_k8_a4_w0.65,189,id06,1,4.463342756005029,5.591165766697079,-1.1278230106920502,0.22015407667750367,3.5631727727852356,0.11936549833289223,40,127
struct_raw_subject_fbraw_k8_a4_w0.65,45,id04,1,5.098710916673013,6.212184196174006,-1.113473279500993,0.17365987031022143,4.307014404392541,0.06644366910413167,6,123
struct_raw_subject_fbraw_k8_a4_w0.65,52,id04,1,4.229580430313868,5.296023091976339,-1.066442661662471,0.1801700283480747,4.37212254776787,0.05483454791233504,38,123
struct_raw_subject_fbraw_k8_a4_w0.65,280,id08,1,4.402531259285309,5.367233365383159,-0.9647021060978496,0.21826897018652358,4.458356640863004,0.052668716835026566,15,121
struct_raw_subject_fbraw_k8_a4_w1.00,273,id08,1,2.9746010929265005,4.586216962886999,-1.6116158699604983,0.13669042475417045,4.196826202126392,0.06626146475160051,112,121
struct_raw_subject_fbraw_k8_a4_w1.00,45,id04,1,4.820498382630577,6.407478829993927,-1.5869804473633504,0.1790241636264416,4.064947147537085,0.0965429386189889,6,123
struct_raw_subject_fbraw_k8_a4_w1.00,132,id05,2,2.939811522893672,4.349993446482839,-1.4101819235891666,0.049531844286347236,4.113872707446383,0.07002244041012802,70,64
struct_raw_subject_fbraw_k8_a4_w1.00,189,id06,1,4.093541565506596,5.48531743350631,-1.3917758679997139,0.22538501382760082,3.4829892307087515,0.16873509380006538,40,127
struct_raw_subject_fbraw_k8_a4_w1.00,280,id08,1,4.13827179161299,5.497754828533149,-1.3594830369201594,0.21666253828119508,4.19041126304652,0.07772783020060794,15,121
struct_raw_subject_fbraw_k8_a4_w1.00,108,id05,2,3.5577513215580727,4.8969590319031155,-1.3392077103450428,0.10285911029490816,4.227312000809883,0.07431782093103804,6,64
struct_raw_subject_fbraw_k8_a4_w1.00,67,id04,3,4.570754123609337,5.892104379608874,-1.321350255999537,0.12092253678656319,4.223501107425374,0.05728600865523411,0,64
struct_raw_subject_fbraw_k8_a4_w1.00,285,id08,1,3.4091489866244724,4.662371907699765,-1.253222921075293,0.09586572213972196,4.206898513979851,0.07223383072210166,32,121
struct_raw_subject_fbraw_k8_a12_w0.35,131,id05,2,4.022159607134027,4.855247058446777,-0.8330874513127497,0.14679886636563916,4.537026573957168,0.031870616823464495,13,6
struct_raw_subject_fbraw_k8_a12_w0.35,273,id08,1,4.126241397170079,4.86467934485224,-0.7384379476821605,0.15290366223507354,4.597660546836156,0.02883469681992839,112,54
struct_raw_subject_fbraw_k8_a12_w0.35,285,id08,1,4.603824497344729,5.318567833242637,-0.7147433358979081,0.1076141405895658,4.644095201271137,0.02602915187196217,32,126
struct_raw_subject_fbraw_k8_a12_w0.35,67,id04,3,5.69485656287883,6.387098074318389,-0.6922415114395584,0.13133695886049346,4.604789150419608,0.031169657036309924,0,127
struct_raw_subject_fbraw_k8_a12_w0.35,132,id05,2,4.014727767945032,4.704190379855462,-0.6894626119104306,0.0825907904274675,4.587951313685372,0.029041735381792673,70,13
struct_raw_subject_fbraw_k8_a12_w0.35,189,id06,1,5.290031781294196,5.940105684540736,-0.6500739032465397,0.21945971356463334,3.4971573142086947,0.1262066348243085,40,124
struct_raw_subject_fbraw_k8_a12_w0.35,52,id04,1,4.985420435984616,5.593481245661879,-0.6080608096772631,0.18964331986414207,4.498877361492337,0.035130682695601614,38,127
struct_raw_subject_fbraw_k8_a12_w0.35,204,id06,1,4.626419761046234,5.161697530349682,-0.5352777693034474,0.3704368473988896,3.783374176049404,0.10365142529170641,95,124
struct_raw_subject_fbraw_k8_a12_w0.65,273,id08,1,3.725506479526145,4.781815680154054,-1.0563092006279087,0.14870133319963563,4.557268819651663,0.030128520375655693,112,54
struct_raw_subject_fbraw_k8_a12_w0.65,285,id08,1,4.182081228544299,5.144074217901,-0.961992989356701,0.10429243831480954,4.598463017073983,0.031184260373636405,32,121
struct_raw_subject_fbraw_k8_a12_w0.65,132,id05,2,3.643916252185659,4.5970380297696245,-0.9531217775839655,0.07336652755921899,4.549056140753717,0.0315930717827379,70,15
struct_raw_subject_fbraw_k8_a12_w0.65,131,id05,2,3.8166165668438565,4.759012275036353,-0.9423957081924965,0.1346126984328717,4.473157516592021,0.03543668389184232,13,64
struct_raw_subject_fbraw_k8_a12_w0.65,67,id04,3,5.303165570096985,6.244146325998866,-0.9409807559018812,0.12821792958992673,4.574166095191368,0.034933181530643155,0,127
struct_raw_subject_fbraw_k8_a12_w0.65,189,id06,1,4.867392463387351,5.760698162748288,-0.893305699360937,0.21895187748336242,3.5497059212443656,0.11314741662769312,40,124
struct_raw_subject_fbraw_k8_a12_w0.65,52,id04,1,4.605596565952682,5.463781788915107,-0.8581852229624243,0.18535552189942786,4.471597614485458,0.03727312118084218,38,123
struct_raw_subject_fbraw_k8_a12_w0.65,204,id06,1,4.260467979706597,5.016620883638229,-0.7561529039316319,0.356817329694743,3.790146124757013,0.09369418685000566,95,124
struct_raw_subject_fbraw_k8_a12_w1.00,273,id08,1,3.399661125266793,4.701493539720339,-1.3018324144535458,0.14417766355772182,4.471209548310375,0.04189802659868534,112,121
struct_raw_subject_fbraw_k8_a12_w1.00,132,id05,2,3.3405972505929817,4.493464310507802,-1.1528670599148203,0.06386683732637069,4.449776230867457,0.04446509436245632,70,64
struct_raw_subject_fbraw_k8_a12_w1.00,285,id08,1,3.8445758185380488,4.961986432849265,-1.1174106143112166,0.10089811175545363,4.503726097062556,0.045316079673927714,32,121
struct_raw_subject_fbraw_k8_a12_w1.00,67,id04,3,4.985819885741719,6.101698515409237,-1.1158786296675176,0.12513559645798342,4.495184493422623,0.03932396010736526,0,127
struct_raw_subject_fbraw_k8_a12_w1.00,189,id06,1,4.529398130501988,5.616895565664503,-1.0874974351625148,0.21974521607447445,3.565614755736142,0.11231269922527945,40,127
struct_raw_subject_fbraw_k8_a12_w1.00,45,id04,1,5.145617886462256,6.189638469077071,-1.0440205826148148,0.17311358142206543,4.332324863707152,0.06214377345915208,6,123
struct_raw_subject_fbraw_k8_a12_w1.00,52,id04,1,4.291744080488236,5.326545327379743,-1.034801246891507,0.18107472186165985,4.396361632383436,0.05145735046397103,38,123
struct_raw_subject_fbraw_k8_a12_w1.00,131,id05,2,3.718306932877526,4.67606526574879,-0.9577583328712636,0.12268313087894869,4.339729671863209,0.049232958078957764,13,64
struct_raw_subject_fbraw_k8_a24_w0.35,131,id05,2,4.19234256095784,4.905264653492479,-0.7129220925346385,0.15269947237480822,4.546481059513912,0.03304036149623636,13,5
struct_raw_subject_fbraw_k8_a24_w0.35,285,id08,1,4.864566030701736,5.401518945509425,-0.5369529148076886,0.10918705540877041,4.651871978841456,0.025804173301811378,32,126
struct_raw_subject_fbraw_k8_a24_w0.35,273,id08,1,4.369145333544656,4.905792052485183,-0.5366467189405268,0.154836487493585,4.604050082201766,0.028268649014297695,112,54
struct_raw_subject_fbraw_k8_a24_w0.35,67,id04,3,5.935532549628626,6.456474365187552,-0.5209418155589258,0.13283999884248385,4.60552210328642,0.029523115070039133,0,127
struct_raw_subject_fbraw_k8_a24_w0.35,132,id05,2,4.241257569698617,4.757189972444838,-0.5159324027462207,0.08694037611079065,4.588646616201131,0.030814022194876774,70,13
struct_raw_subject_fbraw_k8_a24_w0.35,189,id06,1,5.551549690404717,6.039404358234686,-0.48785466782996867,0.22002667971132228,3.4594598103887897,0.1319200427697981,40,124
struct_raw_subject_fbraw_k8_a24_w0.35,52,id04,1,5.211238609338091,5.6539046829848205,-0.4426660736467296,0.19169877185911377,4.497864475371575,0.034265557247914545,38,127
struct_raw_subject_fbraw_k8_a24_w0.35,204,id06,1,4.8412541795059845,5.230013519311672,-0.3887593398056879,0.3765830532790978,3.7688463048753897,0.1080077171099505,95,124
struct_raw_subject_fbraw_k8_a24_w0.65,131,id05,2,3.969379581103505,4.835331379914186,-0.8659517988106815,0.1443760894185885,4.529161890802848,0.03196901444761293,13,6
struct_raw_subject_fbraw_k8_a24_w0.65,273,id08,1,4.037843437796046,4.848019372901854,-0.810175935105808,0.15209288115636507,4.592672338193246,0.02907728873662726,112,54
struct_raw_subject_fbraw_k8_a24_w0.65,285,id08,1,4.51000115113638,5.2843375614398385,-0.7743364103034587,0.10696233301003065,4.638318041422078,0.026125571259169655,32,126
struct_raw_subject_fbraw_k8_a24_w0.65,67,id04,3,5.608087360057631,6.358692366668528,-0.7506050066108969,0.13071859973953817,4.601937501232243,0.0318753178789974,0,127
struct_raw_subject_fbraw_k8_a24_w0.65,132,id05,2,3.9328732775522033,4.682671919734951,-0.749798642182748,0.08078518613060187,4.584340971271752,0.029480568546626323,70,15
struct_raw_subject_fbraw_k8_a24_w0.65,189,id06,1,5.195975146876534,5.901759656299614,-0.7057845094230801,0.21928097425618387,3.5102541881893607,0.12375803138368027,40,124
struct_raw_subject_fbraw_k8_a24_w0.65,52,id04,1,4.902339204308408,5.5682831961842645,-0.6659439918758565,0.18879586659649755,4.496699466209617,0.035501450744610356,38,127
struct_raw_subject_fbraw_k8_a24_w0.65,204,id06,1,4.546820008450773,5.133355134238239,-0.5865351257874662,0.3678377281492309,3.7872315880099134,0.10178444308388751,95,124
struct_raw_subject_fbraw_k8_a24_w1.00,273,id08,1,3.7534064563052993,4.788185935682925,-1.034779479377626,0.1490400725517818,4.561872195789132,0.03002070174601175,112,54
struct_raw_subject_fbraw_k8_a24_w1.00,285,id08,1,4.2111751821244265,5.157901829166171,-0.9467266470417446,0.10455471134217535,4.603590643729364,0.030174844709329886,32,121
struct_raw_subject_fbraw_k8_a24_w1.00,131,id05,2,3.828133935858072,4.766115905347656,-0.9379819694895835,0.13555908080077445,4.480402866223404,0.03445123573561979,13,64
struct_raw_subject_fbraw_k8_a24_w1.00,132,id05,2,3.6697665901995267,4.605279748612415,-0.9355131584128884,0.07409708028656975,4.554037656894158,0.03137640478416236,70,15
struct_raw_subject_fbraw_k8_a24_w1.00,67,id04,3,5.330344808412923,6.2552833070021245,-0.924938498589202,0.1284610303500538,4.5780975622507345,0.03461955448944872,0,127
struct_raw_subject_fbraw_k8_a24_w1.00,189,id06,1,4.896536817036679,5.773450511917429,-0.8769136948807494,0.2189523181615416,3.546831138198387,0.114235684766391,40,124
struct_raw_subject_fbraw_k8_a24_w1.00,52,id04,1,4.632284383055793,5.474155433129011,-0.8418710500732187,0.18569103086865302,4.4752652157555515,0.03694332649075546,38,127
struct_raw_subject_fbraw_k8_a24_w1.00,204,id06,1,4.286338398318513,5.028156530834564,-0.7418181325160509,0.3579294949059772,3.790796220719135,0.09452395672014738,95,124
struct_raw_subject_fbraw_k16_a4_w0.35,204,id06,1,4.018364023513054,5.038717540792977,-1.020353517279923,0.3586131942838858,3.865689515715594,0.08776102842860996,95,124
struct_raw_subject_fbraw_k16_a4_w0.35,273,id08,1,3.8683848199406445,4.792632503398787,-0.9242476834581423,0.15035671211739954,4.568675047786801,0.02896805095069724,112,127
struct_raw_subject_fbraw_k16_a4_w0.35,285,id08,1,4.295655449677825,5.213712478828488,-0.9180570291506633,0.10951697097056169,4.603780077704671,0.028566220348411005,32,121
struct_raw_subject_fbraw_k16_a4_w0.35,108,id05,2,3.7596117056286804,4.676482226291713,-0.916870520663033,0.09715418693928946,4.595988057709207,0.027827916671721374,6,126
struct_raw_subject_fbraw_k16_a4_w0.35,52,id04,1,4.59752414810577,5.493647416777925,-0.896123268672155,0.187956493869248,4.461247346001082,0.03936712147211587,38,127
struct_raw_subject_fbraw_k16_a4_w0.35,131,id05,2,3.7396824127428934,4.611220943280982,-0.8715385305380883,0.12548238164087488,4.537933149833722,0.03278760792730317,13,125
struct_raw_subject_fbraw_k16_a4_w0.35,300,id08,1,4.82411210850328,5.643124750608398,-0.8190126421051183,0.17793282775543773,4.566825514949729,0.030038548552406466,41,127
struct_raw_subject_fbraw_k16_a4_w0.35,67,id04,3,5.643033411590337,6.439185492434073,-0.7961520808437363,0.13638666784113548,4.553124020966246,0.04326019639287297,0,127
struct_raw_subject_fbraw_k16_a4_w0.65,108,id05,2,3.45980698228782,5.08582116770586,-1.62601418541804,0.12327230099570145,4.387866337818393,0.0492023740433575,6,126
struct_raw_subject_fbraw_k16_a4_w0.65,204,id06,1,3.529125687488832,4.8397563783134405,-1.3106306908246084,0.33679739879573106,3.854100311683129,0.10793863881042248,95,127
struct_raw_subject_fbraw_k16_a4_w0.65,273,id08,1,3.413680894221255,4.679235008989999,-1.2655541147687441,0.1447934296985657,4.432502237614933,0.044434162373506544,112,121
struct_raw_subject_fbraw_k16_a4_w0.65,285,id08,1,3.8176800163857774,4.98352114397847,-1.1658411275926923,0.10867324010824647,4.450604568092161,0.04881773513133458,32,121
struct_raw_subject_fbraw_k16_a4_w0.65,52,id04,1,4.13437922252207,5.297995975795571,-1.1636167532735007,0.18370246597714188,4.320173150688344,0.0534423932376458,38,123
struct_raw_subject_fbraw_k16_a4_w0.65,67,id04,3,5.251265255231526,6.381660082417713,-1.130394827186187,0.1387170822439383,4.39708242828051,0.05738704033568881,0,127
