basename,target,feature,actual_abs_weighted_mean,actual_signed_weighted_mean,abs_z_worst_abs,abs_z_max_abs,signed_z_worst_abs,signed_z_max_abs,abs_worst_mode_dominance,signed_worst_mode_dominance,row_abs_z,subject_abs_z,dateblock_abs_z,row_signed_z,subject_signed_z,dateblock_signed_z,source,family,human_story
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay15_near3_money_rumination,0.21663410585922394,0.18922782832144955,0.11250711722745198,0.7011060893828942,1.2495467588085523,1.679515475248614,0.53125,0.875,0.5250396646134963,0.11250711722745198,0.7011060893828942,1.2495467588085523,1.3643817209323004,1.679515475248614,cashflow,cashflow_transition,Near anchor 15: finance/shopping/search rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__charge_bed_anchor,-0.049526539122491456,-0.21798929499337563,0.4140301560922218,1.8684313078319108,1.2325406019187493,1.7764807679586785,0.671875,0.875,-0.4140301560922218,-1.8684313078319108,-1.6393575506265299,-1.592196814544192,-1.7764807679586785,-1.2325406019187493,human_social,routine_anchor,Phone is on charger near bedtime with low mobility.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,e280__screen_fragmentation,-0.2440937038706002,-0.22309633749322733,0.005546136386578826,0.7123096057306312,1.2235782045659092,1.7618035624017054,0.515625,0.8828125,0.3037347495310897,-0.005546136386578826,-0.7123096057306312,-1.7618035624017054,-1.7194492532087033,-1.2235782045659092,human_social,bedtime_phone,Many short screen sessions late.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay20_post3_late_shopping,-0.07593282695468648,-0.20225635440855305,0.6725009530346723,2.207497035113647,1.211780646887101,1.8300278753274535,0.7265625,0.875,-0.6725009530346723,-1.8523159724256493,-2.207497035113647,-1.8300278753274535,-1.211780646887101,-1.4773173345858908,cashflow,post_pay_spend,After anchor 20: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,cash__pay25_post3_spend_outing,-0.1792830701121633,-0.122086952797995,0.3265843777824822,1.1282576131442255,1.20099386612897,1.6163131404215179,0.59375,0.8671875,-0.3265843777824822,0.7488054973104717,1.1282576131442255,-1.6163131404215179,-1.20099386612897,-1.2340680197662066,cashflow,post_pay_spend,First 3 days after anchor 25: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay15_post3_spend_outing,-0.15627287683837332,-0.20128805046445572,0.45186664029220225,1.5774434994207653,1.199750844531594,1.5262831898417206,0.65625,0.875,-1.5774434994207653,-0.45186664029220225,-1.482564515751076,-1.210151051467022,-1.5262831898417206,-1.199750844531594,cashflow,post_pay_spend,First 3 days after anchor 15: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,cash__pay20_pre3_cash_stress,0.022277509405124057,-0.1539903389845737,0.2378949820722529,1.424503593293701,1.1929236695157437,1.9672620764883209,0.5703125,0.8671875,-1.424503593293701,-1.1831897904408502,-0.2378949820722529,-1.1929236695157437,-1.24629553929077,-1.9672620764883209,cashflow,pre_pay_stress,Last 3 days before anchor 20: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,episode__social_overload,-0.052864001558682185,0.1318062533424686,0.17516309127824253,1.2649278053614381,1.1905953748699978,1.3754301263750102,0.5546875,0.8828125,-0.17516309127824253,0.5544242299352503,1.2649278053614381,1.1905953748699978,1.2977439010092704,1.3754301263750102,episode,social_overload,"late communication, public social evening, night-out mobility, less isolation"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay15_near7_calendar_only,0.13380262791851907,-0.13732052631143782,1.6052436309466864,2.744935527473421,1.1882395854941297,2.91978174301997,0.953125,0.859375,-1.6052436309466864,-2.744935527473421,-2.2230877664584714,-1.7281361360146872,-1.1882395854941297,-2.91978174301997,cashflow,calendar_only,Near anchor 15: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__night_out_mobility,0.0569413140473122,-0.09451875447538871,0.10347655119023934,0.3671099835513811,1.188042932504578,2.1533612404188065,0.5390625,0.859375,-0.3088942984054563,-0.3671099835513811,0.10347655119023934,-1.3583918207154952,-1.188042932504578,-2.1533612404188065,human_social,mobility_context,"Late/deepnight movement, public ambience, weak charging."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__commute_workday,-0.04421644056793873,0.19284646231569266,0.378766027129391,0.8343107686661472,1.1756514678072245,1.6795777155850236,0.640625,0.875,0.378766027129391,0.8343107686661472,0.546724652601838,1.6795777155850236,1.6203642646502812,1.1756514678072245,human_social,workday_commute,Morning/evening movement and WiFi variety consistent with commute.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay15_post7_spend_outing,0.37189343110505035,-0.1840920574772993,0.6634421629969344,1.8908450184748573,1.161728644081047,1.486020751382183,0.7265625,0.890625,1.8908450184748573,0.6634421629969344,0.8716386183894621,-1.486020751382183,-1.161728644081047,-1.2588571454216966,cashflow,post_pay_spend,First week after anchor 15: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay25_near3_money_rumination,-0.09400926623746786,0.10240019299048164,0.04880484015293645,2.8043663267470453,1.1513960611611729,2.3654077401177482,0.53125,0.8671875,-0.04880484015293645,1.0267701786772383,2.8043663267470453,1.1513960611611729,1.3127318420438607,2.3654077401177482,cashflow,cashflow_transition,Near anchor 25: finance/shopping/search rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,calendar__lifelog_dom,-0.15429662708715558,-0.14410873655408354,0.5054442425669925,0.6808913364834427,1.1475467092030773,2.040345387432848,0.671875,0.875,-0.5054442425669925,-0.5168308679527309,0.6808913364834427,-1.7734301416299745,-2.040345387432848,-1.1475467092030773,calendar,calendar,lifelog_dom
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__paymonth_start_post7_spend_outing,0.6841696501531076,0.335975901997072,0.2974698740280753,0.704947033801747,1.1432078940118946,1.1978117997884052,0.609375,0.84375,-0.704947033801747,-0.6445302857228585,-0.2974698740280753,1.1432078940118946,1.1978117997884052,1.1640043570365204,cashflow,cognitive_money,First week after anchor month_start: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,e280__commute_workday,-0.08900367881422154,0.12343343621101863,0.31689527977396736,0.7094135246510439,1.1285686417350191,1.6309276010952423,0.609375,0.875,0.31689527977396736,0.7094135246510439,0.3459556462166465,1.6309276010952423,1.5244671693155856,1.1285686417350191,human_social,mobility_context,Morning/evening movement and WiFi variety consistent with commute.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__outdoor_nature_day,-0.07849436741726776,-0.09824330287646961,0.2805791575338548,0.8921013396437423,1.1284934173563885,1.8466666594310057,0.5859375,0.859375,-0.8189574406650307,-0.8921013396437423,-0.2805791575338548,-1.1284934173563885,-1.2527730139693634,-1.8466666594310057,human_social,environment,Outdoor/nature ambience and movement.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,calendar__pre25_cash_window,-0.13357064894007314,0.10279262786369071,0.13991652076599198,1.2911311359950375,1.1193407176026529,1.7309416961363804,0.5703125,0.859375,-1.2911311359950375,0.2845101296757932,0.13991652076599198,1.1193407176026529,1.7309416961363804,1.605832763566789,calendar,cashflow_calendar,pre25 cash window
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__quiet_dark_bedtime,-0.013440989583980203,0.15375698316840603,0.26616584869945964,0.731193446874866,1.1179947138140665,1.429534870805775,0.5859375,0.859375,-0.26616584869945964,0.276317926955943,0.731193446874866,1.429534870805775,1.2986827699653558,1.1179947138140665,human_social,routine_anchor,Low late light/screen/mobility with charging.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__afterwork_recovery,-0.25526240160136776,0.0922773084654387,0.016718006295215037,0.4891013086440265,1.1177870709085187,1.3151988679342377,0.5,0.8671875,-0.4891013086440265,0.11532619360406383,-0.016718006295215037,1.1729631456458653,1.1177870709085187,1.3151988679342377,human_social,mobility_context,Commute signal followed by quiet/charging at night.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__bright_light_late,0.09449327175046297,-0.09566592417334034,0.17472179110510735,0.48577591614971205,1.1135599548728725,1.160328351430476,0.5546875,0.8359375,-0.21308796197162727,-0.17472179110510735,-0.48577591614971205,-1.160328351430476,-1.1135599548728725,-1.1209957212035422,human_social,bedtime_phone,Phone/wearable light exposure near sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__payeom_pre3_cash_stress,-0.21156023867439833,-0.11094975469205191,0.11643468597197051,0.48902396511466256,1.1131984713432341,1.4627206977606835,0.5,0.7890625,-0.48902396511466256,-0.11643468597197051,-0.12209836650455687,-1.4627206977606835,-1.3700242939908327,-1.1131984713432341,cashflow,pre_pay_stress,Last 3 days before anchor eom: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay25_post3_spend_outing,-0.20812270550895823,0.08689407124893246,0.43706577919942446,1.484221005010846,1.111039495192016,1.719661221523298,0.625,0.8671875,-0.43706577919942446,0.9672657169511636,1.484221005010846,1.111039495192016,1.1386686506165147,1.719661221523298,cashflow,post_pay_spend,First 3 days after anchor 25: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__ritual_anchor,-0.03398604903971895,0.153319867249589,0.06726142898672906,0.46883311150066864,1.1079158480495102,2.0151974355470097,0.5078125,0.84375,-0.06726142898672906,-0.44417187231773075,0.46883311150066864,1.2274445479318514,1.1079158480495102,2.0151974355470097,human_social,routine_anchor,Religious/routine app use and charging before sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__vehicle_noise_day,-0.0708838751331713,0.15872233725703763,0.1104467068896352,0.6178934746735466,1.107103012366004,1.5449939387557858,0.5234375,0.84375,-0.1104467068896352,-0.3080615680964427,0.6178934746735466,1.107103012366004,1.5449939387557858,1.3166893049235602,human_social,environment,Vehicle ambience and GPS speed.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__vehicle_noise_day,0.12757762173169018,0.13873003703535397,0.024546734810155946,0.500103082873231,1.1056769884301154,1.4821211775237986,0.5,0.859375,-0.024546734810155946,-0.500103082873231,0.40547327177900677,1.1056769884301154,1.4821211775237986,1.2740305315419211,human_social,mobility_context,Vehicle ambience and GPS speed.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__payeom_near7_calendar_only,-0.10011528516608788,0.13865584770550773,1.68281399204761,2.9079943292729893,1.0994370283697363,2.379257281690655,0.9609375,0.828125,1.68281399204761,2.9079943292729893,2.375176058722415,1.6816322809871374,1.0994370283697363,2.379257281690655,cashflow,calendar_only,Near anchor eom: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__payeom_post3_spend_outing,0.2034556154457901,0.24970663506481353,0.7007551898421492,1.2057681972498577,1.0892315925663016,1.7685418492011775,0.7578125,0.8359375,1.2057681972498577,0.9472523618201563,0.7007551898421492,1.7685418492011775,1.4151847692904285,1.0892315925663016,cashflow,post_pay_spend,First 3 days after anchor eom: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__paymonth_start_post7_spend_outing,-0.0541429913753631,0.1729685032342411,0.4288438308091986,0.9059669492900907,1.0878748571145829,1.1690333593915605,0.671875,0.8359375,-0.7098039523362666,-0.9059669492900907,-0.4288438308091986,1.1637951217289717,1.1690333593915605,1.0878748571145829,cashflow,post_pay_spend,First week after anchor month_start: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__night_out_mobility,-0.052821121296554946,-0.1095173437763734,0.030323103787548534,0.4594572150178748,1.0728220966188593,2.0667643472365396,0.515625,0.8515625,-0.3582777132674656,-0.4594572150178748,-0.030323103787548534,-1.2258938104677648,-1.0728220966188593,-2.0667643472365396,human_social,nightlife_mobility,"Late/deepnight movement, public ambience, weak charging."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__payeom_post3_late_shopping,0.14755748080878872,0.18178958439054288,0.987189332076023,1.3817405263706826,1.0516520025825828,1.280543262829972,0.8125,0.828125,1.3817405263706826,0.987189332076023,1.2551430170428999,1.1790396652029458,1.0516520025825828,1.280543262829972,cashflow,post_pay_spend,After anchor eom: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__screen_fragmentation,0.06772396199639467,-0.15626847826484877,0.3147397335280164,0.7606281463287129,1.0503182905274726,1.5253550837336551,0.625,0.828125,0.7606281463287129,0.3147397335280164,-0.5196527395171316,-1.5253550837336551,-1.5232915460684635,-1.0503182905274726,human_social,sleep_fragment,Many short screen sessions late.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__media_binge_late,-0.004541577518019151,0.11441987118017795,0.011448889534747597,0.22125191393174473,1.0269868049526802,1.263085170640837,0.5078125,0.8515625,0.22125191393174473,0.011448889534747597,-0.04829371036650311,1.1329056169549907,1.0269868049526802,1.263085170640837,human_social,media_binge,Late video/music/game consumption.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__afterwork_recovery,-0.19063469490904952,0.13118894982330995,0.036440963422869774,0.6025374958366924,1.0189932541964255,1.2304414772297134,0.5078125,0.859375,-0.6025374958366924,0.1228440457259979,-0.036440963422869774,1.1385278980529954,1.0189932541964255,1.2304414772297134,human_social,workday_commute,Commute signal followed by quiet/charging at night.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay10_post3_late_shopping,0.3425979088613019,0.24953107462425464,0.4061060856903189,1.619230716420602,1.0070270547473485,1.4951693512726623,0.6328125,0.84375,1.335908925018836,1.619230716420602,0.4061060856903189,1.4951693512726623,1.4165293563241892,1.0070270547473485,cashflow,post_pay_spend,After anchor 10: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,cash__pay25_post7_spend_outing,-0.21492745601217472,-0.14177233247671991,0.20978702695070975,1.264633296016103,1.0040800736784148,1.5946371511655142,0.578125,0.828125,0.20978702695070975,0.7325646765051439,1.264633296016103,-1.5946371511655142,-1.0040800736784148,-1.5813575436197804,cashflow,post_pay_spend,First week after anchor 25: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay20_post3_relief_home,0.10984857905703058,0.18504352887573888,0.1488604236135455,1.5188442066600714,1.0014226031572362,1.449023823024143,0.6171875,0.8515625,0.1488604236135455,1.3332307550775773,1.5188442066600714,1.0014226031572362,1.2687292080796595,1.449023823024143,cashflow,post_pay_relief,After anchor 20: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,episode__cashflow_relief_spend,-0.2843105507841265,-0.16427973184965483,1.243516256168935,2.2262963446921504,0.994711801122576,1.4772216145108683,0.9140625,0.8515625,-2.2262963446921504,-1.243516256168935,-1.900730004748338,-0.994711801122576,-1.3155882648299466,-1.4772216145108683,episode,cashflow_relief_spend,"payday/month-start relief, spending/outings, reset energy"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,calendar__month_start_reset,-0.12075997344437324,0.08914099022695947,0.4606813083819506,1.8705602692152261,0.9887033639749064,1.6486889463742347,0.65625,0.8359375,0.4606813083819506,1.061632724505326,1.8705602692152261,0.9887033639749064,1.1397458193730667,1.6486889463742347,calendar,cashflow_calendar,month start reset
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__vehicle_noise_day,-0.09228734630469702,0.1058808610242261,0.2872085713580721,1.1002330573135661,0.9739379808571796,1.831841788503609,0.640625,0.8359375,-0.2872085713580721,0.8565154862401085,1.1002330573135661,0.9739379808571796,1.0366437817027103,1.831841788503609,human_social,environment,Vehicle ambience and GPS speed.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,episode__home_recovery,-0.011456312500391502,0.17438567590119838,0.09873332019483232,0.8660823270930212,0.9698728168202275,1.334852393699999,0.5390625,0.8125,-0.8660823270930212,0.48399102459634935,0.09873332019483232,1.334852393699999,0.9698728168202275,1.2755678498309002,episode,home_recovery,"home stability, afterwork recovery, low HR recovery, quiet/dark bedtime"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,e280__pay20_post3_relief_home,0.8219617015765681,-0.14418750987156814,0.8814241277040923,1.5004022082618074,0.9681882116796975,1.4291819365024014,0.8203125,0.8125,0.8814241277040923,-1.2988088209408641,-1.5004022082618074,-1.4291819365024014,-0.9977475964757853,-0.9681882116796975,cashflow,routine_calendar,After anchor 20: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__overtraining_arousal,0.11282794752151296,0.12530721368796022,0.3597018231568046,1.2098062273471655,0.9675166043840676,1.2230831124884953,0.6328125,0.8359375,1.2098062273471655,-0.3597018231568046,-0.3804388965082513,0.9675166043840676,1.0673632600753975,1.2230831124884953,human_social,physical_fatigue,Physical load plus high evening/presleep heart rate.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__weekend_social_jetlag,0.04822143617713011,-0.08845371114190229,0.4808001441488896,2.033780829983285,0.9662313303836794,1.3901939677982615,0.671875,0.8515625,-0.4808001441488896,-1.5470718572894104,-2.033780829983285,-1.2217591035211064,-0.9662313303836794,-1.3901939677982615,human_social,calendar_social,Weekend late social/media/deepnight phone.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,cash__pay20_near7_calendar_only,-0.12088951412668404,-0.10636454184730262,1.876841789961346,3.585078219687116,0.9524738165367822,0.9880751118982282,0.96875,0.8203125,-3.585078219687116,-1.876841789961346,-2.5344172980328814,-0.9880751118982282,-0.9524738165367822,0.9612649384300802,cashflow,calendar_only,Near anchor 20: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__media_binge_late,0.026904545401975982,0.08984903605966914,0.7486257365492737,2.1938954269289828,0.9495800771727072,1.2252504723346807,0.8046875,0.8515625,0.7486257365492737,2.1938954269289828,1.874512076565738,1.1947460904049299,1.2252504723346807,0.9495800771727072,human_social,media_binge,Late video/music/game consumption.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__overtraining_arousal,-0.006160425338337445,0.07974539002560843,0.5444157001981668,0.9849571680127102,0.9363751319552653,0.9992773376866797,0.71875,0.8125,0.9849571680127102,-0.5444157001981668,-0.5914080771529929,0.9363751319552653,0.9746227680227262,0.9992773376866797,human_social,physiology_activity,Physical load plus high evening/presleep heart rate.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,cash__pay25_pre7_budget_squeeze,-0.055821854454365605,0.09493364851519072,0.5238600950332541,1.4250758735546933,0.9313339471705266,1.2352513982281783,0.71875,0.828125,-1.4250758735546933,-0.9720854794310115,-0.5238600950332541,0.9313339471705266,1.0461481272364899,1.2352513982281783,cashflow,pre_pay_stress,Week before anchor 25: budget squeeze and late money rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,calendar__month_end_bill_window,-0.09299534044848817,-0.06603952266577874,1.147771462224027,2.6538403824817967,0.9298039360276619,1.09526264772606,0.8828125,0.7890625,2.6538403824817967,1.147771462224027,1.7552074556429678,-0.9478977007951158,-1.09526264772606,-0.9298039360276619,calendar,cashflow_calendar,month end bill window
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay15_post7_spend_outing,0.18986485677798537,-0.10824497701749365,0.25960731448584934,1.4726862970207188,0.925453455182122,1.2959313905846948,0.5546875,0.8359375,0.4690030614046516,-0.25960731448584934,-1.4726862970207188,-1.0119302272951927,-0.925453455182122,-1.2959313905846948,cashflow,post_pay_spend,First week after anchor 15: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__vehicle_noise_day,0.0745131068360299,-0.07671453925370496,0.03992747621801356,0.840767540329298,0.9201409203710037,1.7899522037679028,0.5234375,0.8125,-0.840767540329298,-0.6566106337377723,-0.03992747621801356,-0.9623970460030539,-0.9201409203710037,-1.7899522037679028,human_social,mobility_context,Vehicle ambience and GPS speed.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__home_stability,0.10151653294773633,0.11267930378980497,0.18328259714071,0.8744790437270429,0.9160764330995161,1.6188837614118545,0.609375,0.796875,0.18328259714071,0.3333570513848539,0.8744790437270429,0.9160764330995161,1.2739968780400792,1.6188837614118545,human_social,routine_anchor,"Low GPS range, stable WiFi, charge, and low public ambience."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__paymonth_start_pre3_cash_stress,-0.15854964836063076,0.050259156273193294,0.1504552435034276,1.3055253845996255,0.9147642764162116,1.322184974744575,0.5234375,0.8203125,-0.1504552435034276,1.3055253845996255,0.6425221336920012,1.045664209347179,1.322184974744575,0.9147642764162116,cashflow,pre_pay_stress,Last 3 days before anchor month_start: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__paymonth_start_near7_calendar_only,-0.1382158555336557,0.13112070920835184,0.925006717521452,3.043401349799954,0.9113063416523162,2.0815248714093317,0.8359375,0.8125,0.925006717521452,3.043401349799954,1.8468637393354388,1.5167424419172686,0.9113063416523162,2.0815248714093317,cashflow,calendar_only,Near anchor month_start: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay20_post3_relief_home,0.05219194672288865,-0.19251124408084433,0.2615936548540184,1.3048159758956432,0.9018893128821248,1.3681214086104185,0.6015625,0.8359375,-0.2615936548540184,-1.124889103600433,-1.3048159758956432,-1.3681214086104185,-0.9018893128821248,-0.9738498056579395,cashflow,post_pay_relief,After anchor 20: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__late_msg_call,-0.1575490787171242,-0.11053205515538118,1.269400746789735,1.7359728522673101,0.9004831870020216,1.1397786477985943,0.8828125,0.8125,-1.7359728522673101,-1.269400746789735,-1.7255442479915049,-1.1243293537214685,-0.9004831870020216,-1.1397786477985943,human_social,social_overstim,Late Kakao/message/call load before sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,e280__vehicle_noise_day,0.10844224770090351,0.112231441114093,0.21159520273869284,1.0382631288893613,0.8990946929095847,1.7128865773319566,0.625,0.8359375,-0.21159520273869284,0.7599198849079507,1.0382631288893613,0.8990946929095847,0.9426670878115546,1.7128865773319566,human_social,mobility_context,Vehicle ambience and GPS speed.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__media_binge_late,0.01467373135723606,0.10296127864080587,0.01057056737417937,0.6301425181752719,0.8979583639102159,1.1637158501017837,0.515625,0.8359375,0.6301425181752719,0.01057056737417937,-0.10787811800053025,1.0744111617157324,0.8979583639102159,1.1637158501017837,human_social,media_game,Late video/music/game consumption.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__monthstart_spending_reset,0.4298396358531727,0.2021213066695878,0.03221796459481939,0.4706291134252111,0.8972905152367511,1.197121613305115,0.515625,0.8125,-0.03221796459481939,-0.4706291134252111,-0.11070848480015678,1.197121613305115,1.0746394936038846,0.8972905152367511,cashflow,cognitive_money,Month-start spending reset: finance/shopping/social usage after new month starts.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__weekend_social_jetlag,0.2198374233727045,0.10268674326822327,0.055572713577739734,1.4246073455698822,0.8941945165271333,0.940808577139738,0.5234375,0.7890625,1.4246073455698822,0.14316456989708556,-0.055572713577739734,0.8941945165271333,0.940808577139738,0.9167049887174729,human_social,calendar_social,Weekend late social/media/deepnight phone.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__sedentary_screen_day,0.01881208234626372,-0.08049543034799747,0.22512217005325785,1.0846015701277336,0.8921593638805997,1.3472149505300874,0.5703125,0.8125,-0.6686283526914618,0.22512217005325785,1.0846015701277336,-1.258992058727837,-0.8921593638805997,-1.3472149505300874,human_social,sedentary_screen,Low movement but high screen/media/social day.
