sub_idx,target,target_idx,component,p_e95,p_e143,p_e144,delta_prob_e144_minus_e95,delta_prob_e144_minus_e143,delta_y1,delta_y0,support_label,support_y_for_e144,support_delta,adverse_delta,flip_benefit,e144_better_if_y1,e144_better_if_y0,differs_from_e143,moves_prob_up,moves_prob_down,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,flip_rank,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,hard_support_global,hard_support_subject,hard_support_prev_beta,hard_support_next_beta,hard_support_nearest_beta,hard_support_both_equal_beta,hard_support_both_distance_beta,hard_support_edge_endpoint_beta,hard_support_nearest_hard085,hard_support_conflict_flat
69,S4,6,inherited_e143_body,0.1567326374322122,0.1541073977656317,0.1541073977656317,-0.0026252396665804867,0.0,0.016891659955255545,-0.0031083400447446397,0,0,-0.0031083400447446397,0.016891659955255545,0.020000000000000184,False,True,False,False,True,id03_b2,id03,2024-08-28,2024-08-29,180,32,0.6037735849056604,2,0,11,11-16,10,1.0,0,right_edge,2024-08-16,2024-08-28,between_train_runs,True,True,11.0,1.0,13.0,1.0,True,37,0.56,0.15151515151515152,33,0.0,0.0,True,True,True,False,False,False,True,1.0,0.56,0.43999999999999995,0.008091659955255464,0.15151515151515152,0.8484848484848485,-7.80370144415816e-05,0.14590347923681257,0.8540965207631874,-0.00019027046000836103,0.10101010101010101,0.898989898989899,-0.001088138024542601,0.10101010101010101,0.898989898989899,-0.001088138024542601,0.07575757575757576,0.9242424242424242,-0.0015931885295931102,0.0984848484848485,0.9015151515151515,-0.0011386430750476514,0.10101010101010101,0.898989898989899,-0.001088138024542601,0.15,0.85,-0.00010834004474461227,0.0984848484848485,0.9015151515151515,-0.0011386430750476514,False,True,True,True,True,True,True,True,True,True
72,Q3,2,inherited_e143_body,0.6995715418247509,0.7037581158464382,0.7037581158464382,0.004186574021687317,0.0,-0.00596664713707179,0.014033352862928172,1,1,-0.00596664713707179,0.014033352862928172,0.019999999999999962,True,False,False,True,False,id03_b4,id03,2024-09-17,2024-09-18,194,46,0.8679245283018868,1,0,10,6-10,2,0.2222222222222222,2,interior,2024-09-15,2024-10-09,after_train_run,True,False,3.0,,5.0,,False,79,0.6,0.7272727272727273,33,1.0,,True,False,False,True,False,False,False,5.0,0.6,0.6,0.0020333528629281955,0.7272727272727273,0.7272727272727273,-0.0005121016825263463,0.7520661157024793,0.7520661157024793,-0.001007969451121385,0.7272727272727273,0.7272727272727273,-0.0005121016825263463,0.8181818181818182,0.8181818181818182,-0.0023302835007081614,0.8181818181818182,0.8181818181818182,-0.0023302835007081614,0.7520661157024793,0.7520661157024793,-0.001007969451121385,0.8181818181818182,0.8181818181818182,-0.0023302835007081614,0.85,0.85,-0.002966647137071795,0.7520661157024793,0.7520661157024793,-0.001007969451121385,True,True,True,True,True,True,True,True,True,True
73,Q3,2,inherited_e143_body,0.7934543655941747,0.7901574348102283,0.7901574348102283,-0.003296930783946439,0.0,0.004163817857947311,-0.01583618214205229,0,0,-0.01583618214205229,0.004163817857947311,0.0199999999999996,False,True,False,False,True,id03_b4,id03,2024-09-18,2024-09-19,195,47,0.8867924528301887,2,0,10,6-10,3,0.3333333333333333,3,interior,2024-09-15,2024-10-09,after_train_run,True,False,4.0,,6.0,,False,133,0.6,0.7272727272727273,33,1.0,,True,False,False,True,False,False,False,6.0,0.6,0.4,-0.003836182142052531,0.7272727272727273,0.2727272727272727,-0.001290727596598035,0.7482517482517483,0.25174825174825166,-0.000871147177017622,0.7272727272727273,0.2727272727272727,-0.001290727596598035,0.8181818181818182,0.18181818181818177,0.0005274542215837476,0.8181818181818182,0.18181818181818177,0.0005274542215837476,0.7482517482517483,0.25174825174825166,-0.000871147177017622,0.8181818181818182,0.18181818181818177,0.0005274542215837476,0.85,0.15000000000000002,0.00116381785794737,0.7482517482517483,0.25174825174825166,-0.000871147177017622,False,False,False,False,False,False,False,False,False,False
79,Q3,2,inherited_e143_body,0.7572494192606769,0.7535540752099696,0.7535540752099696,-0.003695344050707261,0.0,0.004891902134961046,-0.015108097865038639,0,0,-0.015108097865038639,0.004891902134961046,0.019999999999999685,False,True,False,False,True,id03_b4,id03,2024-10-09,2024-10-10,201,53,1.0,2,0,10,6-10,9,1.0,0,right_edge,2024-09-15,2024-10-09,after_train_run,True,False,10.0,,27.0,,True,125,0.6,0.7272727272727273,33,1.0,,True,False,False,True,False,False,False,27.0,0.6,0.4,-0.003108097865038828,0.7272727272727273,0.2727272727272727,-0.0005626433195843224,0.7322314049586777,0.26776859504132233,-0.0004634697658653158,0.7272727272727273,0.2727272727272727,-0.0005626433195843224,0.8181818181818182,0.18181818181818177,0.0012555384985974676,0.8181818181818182,0.18181818181818177,0.0012555384985974676,0.7322314049586777,0.26776859504132233,-0.0004634697658653158,0.8181818181818182,0.18181818181818177,0.0012555384985974676,0.85,0.15000000000000002,0.0018919021349610922,0.7322314049586777,0.26776859504132233,-0.0004634697658653158,False,False,False,False,False,False,False,False,False,False
81,Q3,2,inherited_e143_body,0.6801355597465082,0.6844708201498995,0.6844708201498995,0.004335260403391272,0.0,-0.006353883511686809,0.013646116488313265,1,1,-0.006353883511686809,0.013646116488313265,0.020000000000000073,True,False,False,True,False,id04_b4,id04,2024-09-11,2024-09-12,238,36,0.43373493975903615,2,0,5,3-5,0,0.0,0,left_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,5.0,1.0,5.0,True,61,0.6,0.7719298245614035,57,1.0,0.0,True,True,True,False,False,True,False,1.0,0.6,0.6,0.001646116488313221,0.7719298245614035,0.7719298245614035,-0.0017924800029148614,0.847953216374269,0.847953216374269,-0.003312947839172178,0.7017543859649121,0.7017543859649121,-0.0003889712309850298,0.847953216374269,0.847953216374269,-0.003312947839172178,0.6359649122807017,0.6359649122807017,0.0009268182426991831,0.7949561403508771,0.7949561403508771,-0.002253006318704336,0.847953216374269,0.847953216374269,-0.003312947839172178,0.85,0.85,-0.0033538835116867973,0.5,0.5,0.003646116488313228,True,True,True,True,True,True,True,True,True,True
85,Q3,2,inherited_e143_body,0.7895615283591103,0.7928653673643282,0.7928653673643282,0.0033038390052179123,0.0,-0.004175666900855607,0.015824333099143884,1,1,-0.004175666900855607,0.015824333099143884,0.01999999999999949,True,False,False,True,False,id04_b4,id04,2024-09-15,2024-09-16,242,40,0.4819277108433735,6,1,5,3-5,4,1.0,0,right_edge,2024-09-11,2024-09-15,between_train_runs,True,True,5.0,1.0,5.0,1.0,True,143,0.6,0.7719298245614035,57,1.0,0.0,True,True,True,False,False,True,False,1.0,0.6,0.6,0.00382433309914419,0.7719298245614035,0.7719298245614035,0.00038573660791620763,0.7926634768740031,0.7926634768740031,-2.8936438335774167e-05,0.5146198830409356,0.5146198830409356,0.005531935438325433,0.5146198830409356,0.5146198830409356,0.005531935438325433,0.6359649122807017,0.6359649122807017,0.0031050348535301728,0.5449561403508771,0.5449561403508771,0.004925210292126618,0.5146198830409356,0.5146198830409356,0.005531935438325433,0.15,0.15,0.01282433309914396,0.5,0.5,0.005824333099144138,True,True,True,True,True,True,True,True,False,True
117,Q3,2,inherited_e143_body,0.7187652384530272,0.7147047726165553,0.7147047726165553,-0.004060465836471905,0.0,0.0056652412190701384,-0.014334758780930379,0,0,-0.014334758780930379,0.0056652412190701384,0.020000000000000517,False,True,False,False,True,id05_b4,id05,2024-10-16,2024-10-17,323,37,0.578125,2,0,5,3-5,3,0.75,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,4.0,2.0,7.0,2.0,True,12,0.6,0.6818181818181818,44,0.0,0.0,True,True,True,False,False,False,True,2.0,0.6,0.4,-0.002334758780930069,0.6818181818181818,0.31818181818181823,-0.0006983951445663906,0.6363636363636364,0.36363636363636365,-0.0016074860536573225,0.5454545454545454,0.4545454545454546,-0.0034256678718391884,0.45454545454545453,0.5454545454545454,-0.0052438496900210525,0.3409090909090909,0.6590909090909092,-0.007516576962748385,0.5159705159705159,0.4840294840294841,-0.004015348461519794,0.45454545454545453,0.5454545454545454,-0.0052438496900210525,0.15,0.85,-0.011334758780930302,0.5159705159705159,0.4840294840294841,-0.004015348461519794,False,False,False,False,True,True,False,True,True,False
118,Q3,2,inherited_e143_body,0.6870248891019479,0.6827084535474278,0.6827084535474278,-0.004316435554520104,0.0,0.006302613375270827,-0.013697386624728969,0,0,-0.013697386624728969,0.006302613375270827,0.019999999999999796,False,True,False,False,True,id05_b4,id05,2024-10-17,2024-10-18,324,38,0.59375,3,0,5,3-5,4,1.0,0,right_edge,2024-10-10,2024-10-17,between_train_runs,True,True,5.0,1.0,8.0,1.0,True,108,0.6,0.6818181818181818,44,0.0,0.0,True,True,True,False,False,False,True,1.0,0.6,0.4,-0.0016973866247290918,0.6818181818181818,0.31818181818181823,-6.1022988365472784e-05,0.641711229946524,0.35828877005347604,-0.0008631620257986208,0.45454545454545453,0.5454545454545454,-0.00460647753381997,0.45454545454545453,0.5454545454545454,-0.00460647753381997,0.3409090909090909,0.6590909090909092,-0.006879204806547221,0.43636363636363634,0.5636363636363637,-0.004970113897456332,0.45454545454545453,0.5454545454545454,-0.00460647753381997,0.15,0.85,-0.010697386624729,0.43636363636363634,0.5636363636363637,-0.004970113897456332,False,False,False,True,True,True,True,True,True,True
152,Q3,2,inherited_e143_body,0.6614025347459491,0.6569091953600513,0.6569091953600513,-0.004493339385897799,0.0,0.006816835022313172,-0.013183164977687012,0,0,-0.013183164977687012,0.006816835022313172,0.020000000000000184,False,True,False,False,True,id07_b2,id07,2024-07-13,2024-07-14,456,33,0.4230769230769231,5,1,15,11-16,0,0.0,0,left_edge,2024-07-13,2024-07-27,between_train_runs,True,True,1.0,15.0,1.0,15.0,True,38,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,1.0,0.6,0.4,-0.0011831649776869015,0.5102040816326531,0.4897959183673469,-0.002979083345033856,0.673469387755102,0.326530612244898,0.00028622277741515226,0.49374588545095455,0.5062541145490455,-0.0033082472686678304,0.673469387755102,0.326530612244898,0.00028622277741515226,0.5051020408163265,0.4948979591836735,-0.003081124161360389,0.6588287488908606,0.3411712511091394,-6.589999869677926e-06,0.673469387755102,0.326530612244898,0.00028622277741515226,0.85,0.15000000000000002,0.003816835022313144,0.5,0.5,-0.0031831649776869197,False,False,False,True,False,False,False,False,False,True
152,S3,5,inherited_e143_body,0.7767104905276834,0.7732226784146603,0.7732226784146603,-0.00348781211302307,0.0,0.00450060437465849,-0.015499395625341306,0,0,-0.015499395625341306,0.00450060437465849,0.019999999999999796,False,True,False,False,True,id07_b2,id07,2024-07-13,2024-07-14,456,33,0.4230769230769231,5,1,15,11-16,0,0.0,0,left_edge,2024-07-13,2024-07-27,between_train_runs,True,True,1.0,15.0,1.0,15.0,True,109,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6622222222222223,0.33777777777777773,-0.0022549511808969956,0.7959183673469388,0.20408163265306123,0.00041897172159730727,0.8639455782312925,0.13605442176870752,0.0017795159392843675,0.802501645819618,0.19749835418038197,0.0005506372910508909,0.8639455782312925,0.13605442176870752,0.0017795159392843675,0.8979591836734694,0.10204081632653061,0.002459788048127899,0.8669032830523515,0.13309671694764846,0.001838670035705548,0.8639455782312925,0.13605442176870752,0.0017795159392843675,0.85,0.15000000000000002,0.0015006043746585204,0.8669032830523515,0.13309671694764846,0.001838670035705548,False,False,False,False,False,False,False,False,False,False
153,Q1,0,inherited_e143_body,0.4508104610744781,0.4458638845704064,0.4458638845704064,-0.004946576504071709,0.0,0.011033273580716374,-0.008966726419283422,0,0,-0.008966726419283422,0.011033273580716374,0.019999999999999796,False,True,False,False,True,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,110,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,2.0,0.4955555555555556,0.5044444444444445,0.0009443846918275878,0.5102040816326531,0.4897959183673469,0.0012373552133695355,0.40816326530612246,0.5918367346938775,-0.0008034611131610562,0.4926108374384236,0.5073891625615764,0.0008854903294849498,0.3401360544217687,0.6598639455782314,-0.002164005330848118,0.25510204081632654,0.7448979591836735,-0.003864685602956944,0.39682539682539686,0.6031746031746031,-0.0010302184827755655,0.3401360544217687,0.6598639455782314,-0.002164005330848118,0.15,0.85,-0.005966726419283453,0.39682539682539686,0.6031746031746031,-0.0010302184827755655,True,False,True,True,True,True,True,True,True,True
153,S3,5,inherited_e143_body,0.8237103602786635,0.8265958151179301,0.8265958151179301,0.00288545483926661,0.0,-0.0034968756980924,0.016503124301907368,1,1,-0.0034968756980924,0.016503124301907368,0.019999999999999768,True,False,False,True,False,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,115,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.6622222222222223,0.0032586798574630762,0.7959183673469388,0.7959183673469388,0.0005847569549687773,0.8367346938775511,0.8367346938775511,-0.00023156957564345916,0.8029556650246304,0.8029556650246304,0.00044401100141494565,0.8639455782312925,0.8639455782312925,-0.0007757872627182807,0.8979591836734694,0.8979591836734694,-0.0014560593715618113,0.8412698412698414,0.8412698412698414,-0.0003222725234892643,0.8639455782312925,0.8639455782312925,-0.0007757872627182807,0.85,0.85,-0.000496875698092434,0.8412698412698414,0.8412698412698414,-0.0003222725234892643,True,True,True,True,True,True,True,True,True,True
154,Q1,0,inherited_e143_body,0.2412168158792422,0.2448963625971446,0.2448963625971446,0.003679546717902382,0.0,-0.015138931244762288,0.00486106875523723,1,1,-0.015138931244762288,0.00486106875523723,0.019999999999999518,True,False,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,141,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.4955555555555556,-0.005050042355873642,0.5102040816326531,0.5102040816326531,-0.005343012877415586,0.43731778425655976,0.43731778425655976,-0.0038852869298937544,0.491307634164777,0.491307634164777,-0.0049650839280580734,0.3401360544217687,0.3401360544217687,-0.0019416523331979795,0.25510204081632654,0.25510204081632654,-0.00024097206108917744,0.42336083369518024,0.42336083369518024,-0.0036061479186661706,0.3401360544217687,0.3401360544217687,-0.0019416523331979795,0.15,0.15,0.0018610687552373024,0.42336083369518024,0.42336083369518024,-0.0036061479186661706,False,True,False,False,False,False,False,False,False,False
154,Q3,2,inherited_e143_body,0.4215730058034267,0.4264574886261637,0.4264574886261637,0.004884482822737013,0.0,-0.011519719799103934,0.008480280200896195,1,1,-0.011519719799103934,0.008480280200896195,0.02000000000000013,True,False,False,True,False,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,48,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,3.0,0.6,0.6,-0.0035197197991038817,0.5102040816326531,0.5102040816326531,-0.001723801431756932,0.5801749271137026,0.5801749271137026,-0.003123218341377931,0.491307634164777,0.491307634164777,-0.0013458724823994092,0.673469387755102,0.673469387755102,-0.004989107554205931,0.5051020408163265,0.5051020408163265,-0.0016217606154303992,0.5616587060356057,0.5616587060356057,-0.0027528939198159918,0.673469387755102,0.673469387755102,-0.004989107554205931,0.85,0.85,-0.008519719799103913,0.5,0.5,-0.0015197197991038691,True,True,True,False,True,True,True,True,True,True
154,S3,5,inherited_e143_body,0.8287368426269375,0.8258795098939138,0.8258795098939138,-0.0028573327330236875,0.0,0.003453774125936754,-0.016546225874062737,0,0,-0.016546225874062737,0.003453774125936754,0.01999999999999949,False,True,False,False,True,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,144,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.33777777777777773,-0.0033017814296186286,0.7959183673469388,0.20408163265306123,-0.0006278585271243665,0.825072886297376,0.17492711370262404,-4.476814811563796e-05,0.8034769463340891,0.19652305366591094,-0.0004766869473813648,0.8639455782312925,0.13605442176870752,0.0007326856905626724,0.8979591836734694,0.10204081632653061,0.0014129577994061934,0.8306556665219279,0.1693443334780721,6.688745637539826e-05,0.8639455782312925,0.13605442176870752,0.0007326856905626724,0.85,0.15000000000000002,0.0004537741259368301,0.8306556665219279,0.1693443334780721,6.688745637539826e-05,False,False,False,False,False,False,False,False,False,False
155,S3,5,e144_fine_tail_delta,0.7896800498609943,0.7896800498609943,0.7901778732652388,0.0004978234042445351,0.0004978234042445351,-0.0006302128988106559,0.0023697871011902905,1,1,-0.0006302128988106559,0.0023697871011902905,0.0030000000000009464,True,False,True,True,False,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,162,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.6622222222222223,0.6622222222222223,0.00038312043452299693,0.7959183673469388,0.7959183673469388,-1.796800085127905e-05,0.81859410430839,0.81859410430839,-8.599521173565419e-05,0.8040816326530611,0.8040816326530611,-4.245779676965376e-05,0.8639455782312925,0.8639455782312925,-0.00022204963350440452,0.8979591836734694,0.8979591836734694,-0.0003240904498309675,0.825072886297376,0.825072886297376,-0.0001054315577026182,0.8639455782312925,0.8639455782312925,-0.00022204963350440452,0.85,0.85,-0.00018021289881051388,0.825072886297376,0.825072886297376,-0.0001054315577026182,True,True,True,True,True,True,True,True,True,True
155,S4,6,inherited_e143_body,0.502326438661078,0.5073259311458506,0.5073259311458506,0.004999492484772605,0.0,-0.009903474693344294,0.010096525306655835,1,1,-0.009903474693344294,0.010096525306655835,0.02000000000000013,True,False,False,True,False,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,49,0.56,0.46938775510204084,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.56,0.56,-0.001103474693344239,0.46938775510204084,0.46938775510204084,0.000708770204614957,0.5283446712018142,0.5283446712018142,-0.0004703681173805164,0.4906122448979592,0.4906122448979592,0.0002842804086965883,0.6462585034013606,0.6462585034013606,-0.0028286447613714606,0.7346938775510204,0.7346938775510204,-0.00459735224436467,0.5451895043731778,0.5451895043731778,-0.0008072647808077919,0.6462585034013606,0.6462585034013606,-0.0028286447613714606,0.85,0.85,-0.006903474693344275,0.5451895043731778,0.5451895043731778,-0.0008072647808077919,True,False,True,False,True,True,True,True,True,True
156,Q3,2,inherited_e143_body,0.4208196192829468,0.4257017973453071,0.4257017973453071,0.004882178062360298,0.0,-0.011534810811031027,0.00846518918896888,1,1,-0.011534810811031027,0.00846518918896888,0.019999999999999907,True,False,False,True,False,id07_b2,id07,2024-07-17,2024-07-18,460,37,0.47435897435897434,2,0,15,11-16,4,0.2857142857142857,4,interior,2024-07-13,2024-07-27,between_train_runs,True,True,5.0,11.0,5.0,11.0,False,85,0.6,0.5102040816326531,49,1.0,0.0,True,True,True,False,False,True,False,5.0,0.6,0.6,-0.0035348108110310633,0.5102040816326531,0.5102040816326531,-0.0017388924436841334,0.5547309833024118,0.5547309833024118,-0.002629430477079304,0.4880212954747117,0.4880212954747117,-0.0012952367205253078,0.673469387755102,0.673469387755102,-0.0050041985661330975,0.5051020408163265,0.5051020408163265,-0.0016368516273576024,0.5327178490443796,0.5327178490443796,-0.0021891677919186623,0.673469387755102,0.673469387755102,-0.0050041985661330975,0.85,0.85,-0.008534810811031041,0.5,0.5,-0.0015348108110310732,True,True,True,False,True,True,True,True,True,True
156,S3,5,e144_fine_tail_delta,0.7109464598083407,0.7109464598083407,0.7115625742180772,0.0006161144097365234,0.0006161144097365234,-0.0008662362537248947,0.0021337637462752745,1,1,-0.0008662362537248947,0.0021337637462752745,0.003000000000000169,True,False,True,True,False,id07_b2,id07,2024-07-17,2024-07-18,460,37,0.47435897435897434,2,0,15,11-16,4,0.2857142857142857,4,interior,2024-07-13,2024-07-27,between_train_runs,True,True,5.0,11.0,5.0,11.0,False,174,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,5.0,0.6622222222222223,0.6622222222222223,0.0001470970796084957,0.7959183673469388,0.7959183673469388,-0.00025399135576567643,0.8144712430426715,0.8144712430426715,-0.00030964998285287775,0.8047914818101153,0.8047914818101153,-0.00028061069915520745,0.8639455782312925,0.8639455782312925,-0.0004580729884187491,0.8979591836734694,0.8979591836734694,-0.0005601138047452855,0.8218334953028831,0.8218334953028831,-0.0003317367396335138,0.8639455782312925,0.8639455782312925,-0.0004580729884187491,0.85,0.85,-0.0004162362537248692,0.8218334953028831,0.8218334953028831,-0.0003317367396335138,True,True,True,True,True,True,True,True,True,True
157,S3,5,inherited_e143_body,0.8052917649727719,0.802136666867829,0.802136666867829,-0.003155098104942855,0.0,0.003925651798003804,-0.016074348201996047,0,0,-0.016074348201996047,0.003925651798003804,0.01999999999999985,False,True,False,False,True,id07_b2,id07,2024-07-18,2024-07-19,461,38,0.48717948717948717,3,0,15,11-16,5,0.35714285714285715,5,interior,2024-07-13,2024-07-27,between_train_runs,True,True,6.0,10.0,6.0,10.0,False,97,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,6.0,0.6622222222222223,0.33777777777777773,-0.0028299037575517,0.7959183673469388,0.20408163265306123,-0.00015598085505738992,0.8116169544740974,0.18838304552590257,0.00015799088748578083,0.8056365403304179,0.19436345966958213,3.8382604612190174e-05,0.8639455782312925,0.13605442176870752,0.0012045633626296742,0.8979591836734694,0.10204081632653061,0.0018848354714732073,0.8199279711884754,0.18007202881152462,0.0003242112217733389,0.8639455782312925,0.13605442176870752,0.0012045633626296742,0.85,0.15000000000000002,0.0009256517980038262,0.8199279711884754,0.18007202881152462,0.0003242112217733389,False,False,False,False,False,False,False,False,False,False
159,S3,5,inherited_e143_body,0.8172695237747635,0.8202373935395674,0.8202373935395674,0.0029678697648038987,0.0,-0.0036248677586115385,0.01637513224138809,1,1,-0.0036248677586115385,0.01637513224138809,0.01999999999999963,True,False,False,True,False,id07_b2,id07,2024-07-20,2024-07-21,463,40,0.5128205128205128,5,1,15,11-16,7,0.5,7,interior,2024-07-13,2024-07-27,between_train_runs,True,True,8.0,8.0,8.0,8.0,False,131,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,8.0,0.6622222222222223,0.6622222222222223,0.0031306877969438903,0.7959183673469388,0.7959183673469388,0.0004567648944496104,0.8079231692677071,0.8079231692677071,0.00021666885603424755,0.8079231692677071,0.8079231692677071,0.00021666885603424755,0.8639455782312925,0.8639455782312925,-0.0009037793232374385,0.8979591836734694,0.8979591836734694,-0.0015840514320809643,0.81859410430839,0.81859410430839,3.2501552205948386e-06,0.8639455782312925,0.8639455782312925,-0.0009037793232374385,0.85,0.85,-0.000624867758611594,0.81859410430839,0.81859410430839,3.2501552205948386e-06,True,True,True,True,True,True,True,True,True,True
160,Q1,0,inherited_e143_body,0.4272394427640535,0.4223525990210221,0.4223525990210221,-0.004886843743031388,0.0,0.011504104083137623,-0.008495895916862062,0,0,-0.008495895916862062,0.011504104083137623,0.019999999999999685,False,True,False,False,True,id07_b2,id07,2024-07-21,2024-07-22,464,41,0.5256410256410257,6,1,15,11-16,8,0.5714285714285714,6,interior,2024-07-13,2024-07-27,between_train_runs,True,True,9.0,7.0,9.0,7.0,False,126,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,7.0,0.4955555555555556,0.5044444444444445,0.001415215194248893,0.5102040816326531,0.4897959183673469,0.001708185715790839,0.4833512352309345,0.5166487647690655,0.001171128787756475,0.4761904761904762,0.5238095238095237,0.0010279136069473128,0.3401360544217687,0.6598639455782314,-0.0016931748284267955,0.25510204081632654,0.7448979591836735,-0.0033938551005356114,0.45271629778672035,0.5472837022132797,0.0005584300388722018,0.3401360544217687,0.6598639455782314,-0.0016931748284267955,0.15,0.85,-0.005495895916862109,0.45271629778672035,0.5472837022132797,0.0005584300388722018,True,False,True,True,True,True,True,True,True,True
160,S4,6,inherited_e143_body,0.57263019032164,0.5775174253078262,0.5775174253078262,0.004887234986186262,0.0,-0.008498499383167823,0.01150150061683275,1,1,-0.008498499383167823,0.01150150061683275,0.020000000000000573,True,False,False,True,False,id07_b2,id07,2024-07-21,2024-07-22,464,41,0.5256410256410257,6,1,15,11-16,8,0.5714285714285714,6,interior,2024-07-13,2024-07-27,between_train_runs,True,True,9.0,7.0,9.0,7.0,False,10,0.56,0.46938775510204084,49,1.0,1.0,True,True,True,False,False,False,True,7.0,0.56,0.56,0.0003015006168324277,0.46938775510204084,0.46938775510204084,0.0021137455147916626,0.49731471535982813,0.49731471535982813,0.0015552063096359028,0.5047619047619049,0.5047619047619049,0.0014062625215943625,0.6462585034013606,0.6462585034013606,-0.001423669451194833,0.7346938775510204,0.7346938775510204,-0.0031923769341880804,0.5291750503018109,0.5291750503018109,0.0009179996107962279,0.6462585034013606,0.6462585034013606,-0.001423669451194833,0.85,0.85,-0.0054984993831677376,0.5291750503018109,0.5291750503018109,0.0009179996107962279,True,False,False,True,True,True,True,True,True,True
