target,view_id,split,method,rep,gate_spearman_null,abs_delta_spearman_null,signed_delta_spearman_null
S1,story_bundle,dateblock,knn32_train_residual,48,0.017151253713100435,0.023003303240366386,0.018509381348812408
S1,story_bundle,dateblock,knn32_train_residual,49,-0.10126666370982063,-0.03638281365823018,-0.07531001340821272
S1,story_bundle,dateblock,knn32_train_residual,50,-0.020352713551138196,0.16199041808293024,0.03882042166451833
S1,story_bundle,dateblock,knn32_train_residual,51,-0.16809872185450733,-0.1415157693563473,-0.09220061538402062
S1,story_bundle,dateblock,knn32_train_residual,52,-0.059505987520951036,0.025283988756414303,0.0022877647261339428
S1,story_bundle,dateblock,knn32_train_residual,53,0.06234916955775462,-0.018730213374551483,-0.07694609751698309
S1,story_bundle,dateblock,knn32_train_residual,54,-0.002657323027374508,0.009728604460720694,0.0048506354219998256
S1,story_bundle,dateblock,knn32_train_residual,55,0.153336754828737,-0.02633151520442148,0.071176148007423
S1,story_bundle,dateblock,knn32_train_residual,56,-0.05716201356732472,-0.006463908742715217,-0.05321009603271305
S1,story_bundle,dateblock,knn32_train_residual,57,0.11874240267698633,0.027801827810344074,0.054614532655890696
S1,story_bundle,dateblock,knn32_train_residual,58,0.020219847399769467,-0.027327520734580363,0.01193338511306845
S1,story_bundle,dateblock,knn32_train_residual,59,0.015786879621155117,-0.09535027393812817,0.007823313723956747
S1,story_bundle,dateblock,knn32_train_residual,60,-0.021339993537175743,-0.07565374838683418,-0.05843062018170772
S1,story_bundle,dateblock,knn32_train_residual,61,-0.013063891530531902,-0.038070222040124224,-0.12359317586577656
S1,story_bundle,dateblock,knn32_train_residual,62,0.007271541740804001,0.03769286081359414,0.03509518400147196
S1,story_bundle,dateblock,knn32_train_residual,63,0.02917948047414837,-0.05675678028581188,0.012544163627712771
S1,story_bundle,dateblock,knn32_train_residual,64,-0.07447032582351709,0.03317573484453597,-0.003801535816195753
S1,story_bundle,dateblock,knn32_train_residual,65,0.028159175953377552,0.00153540200976911,-0.06709459010338001
S1,story_bundle,dateblock,knn32_train_residual,66,0.13097645677079042,0.082313908564712,-0.017458511940486827
S1,story_bundle,dateblock,knn32_train_residual,67,0.0358784689441698,0.08816310589829067,0.08736630147416356
S1,story_bundle,dateblock,knn32_train_residual,68,0.05338339238389045,-0.09603479422450194,-0.003309530715216973
S1,story_bundle,dateblock,knn32_train_residual,69,-0.04508271397930558,0.14092308215636726,-0.032119949318095094
S1,story_bundle,dateblock,knn32_train_residual,70,-0.07245736522965912,0.019064116116942358,-0.06696264149316547
S1,story_bundle,dateblock,knn32_train_residual,71,-0.11128692195784239,0.007967847596546437,-0.03514178880120497
S1,story_bundle,dateblock,knn32_train_residual,72,-0.015838720460561985,-0.01552333120558188,-0.09210602927148233
S1,story_bundle,dateblock,knn32_train_residual,73,0.1054212269805092,0.054279646689876754,-0.026934034640632102
S1,story_bundle,dateblock,knn32_train_residual,74,0.07505516729327019,-0.02215124164862336,0.021036266060074325
S1,story_bundle,dateblock,knn32_train_residual,75,-0.07370116136920624,-0.08276068537903007,-0.02617223297748591
S1,story_bundle,dateblock,knn32_train_residual,76,0.03796823078159351,-0.04863535315934362,-0.021149140132001514
S1,story_bundle,dateblock,knn32_train_residual,77,0.01954399645639098,0.01182994998792263,-0.0022445028867193423
S1,story_bundle,dateblock,knn32_train_residual,78,0.07645256591994877,0.042476637029225946,-0.09667880569760565
S1,story_bundle,dateblock,knn32_train_residual,79,0.004260548986809273,0.019730741733376436,-0.16949300426104513
S1,story_bundle,dateblock,knn32_train_residual,80,-0.04929987026350021,0.04409325331025974,-0.055804626529241445
S1,story_bundle,dateblock,knn32_train_residual,81,0.02357145366897824,0.023868540028658406,-0.017884641058720646
S1,story_bundle,dateblock,knn32_train_residual,82,0.03439812497444022,-0.08771731230759566,0.1083813299039798
S1,story_bundle,dateblock,knn32_train_residual,83,0.035834308229119496,0.05245340713240676,0.05342070253277232
S1,story_bundle,dateblock,knn32_train_residual,84,-0.010299430768383189,-0.0032530936792533804,-0.06597568162033875
S1,story_bundle,dateblock,knn32_train_residual,85,0.029815394770872673,0.013449712584550213,0.07723850822248088
S1,story_bundle,dateblock,knn32_train_residual,86,0.009655068334866655,-0.06911609787238954,0.05700868217803963
S1,story_bundle,dateblock,knn32_train_residual,87,0.09731984780297741,-0.04906718497459118,0.03102247511003651
S1,story_bundle,dateblock,knn32_train_residual,88,0.05090924032242023,0.00712109541236793,-0.049735187104097536
S1,story_bundle,dateblock,knn32_train_residual,89,-0.005983968892424416,-0.04710467062296519,0.05828765946691493
S1,story_bundle,dateblock,knn32_train_residual,90,0.11311363953605344,-0.02857778789366233,-0.04290689568667661
S1,story_bundle,dateblock,knn32_train_residual,91,-0.01981587285861369,-0.09589419324640447,0.08175917379658207
S1,story_bundle,dateblock,knn32_train_residual,92,0.04797543281820907,-0.03496067900983748,-0.08792949196545183
S1,story_bundle,dateblock,knn32_train_residual,93,0.07246965342862964,-0.014247893521749603,-0.010104392529453889
S1,story_bundle,dateblock,knn32_train_residual,94,0.04165545848518455,0.024647843072295058,0.13124934157381327
S1,story_bundle,dateblock,knn32_train_residual,95,0.036087752332886434,-0.11245856162408135,0.0266461467638004
S1,story_bundle,dateblock,knn32_train_residual,96,-0.06615390316400124,0.0522195965548433,0.033450840814267906
S1,story_bundle,dateblock,knn32_train_residual,97,0.09395019324153069,-0.011150935753838008,0.06339118000476554
S1,story_bundle,dateblock,knn32_train_residual,98,0.06985994717226589,-0.08118516784544015,-0.06946120936408329
S1,story_bundle,dateblock,knn32_train_residual,99,-0.04529967749237879,0.06455610335336599,0.015383320161658264
S1,story_bundle,dateblock,knn32_train_residual,100,0.012513226614165566,-0.019070015458680714,-0.026667384394058476
S1,story_bundle,dateblock,knn32_train_residual,101,0.02437210663315105,-0.0978938734509821,0.0397479948305123
S1,story_bundle,dateblock,knn32_train_residual,102,0.04139971034411065,0.03226271338816328,-0.06952688870210365
S1,story_bundle,dateblock,knn32_train_residual,103,-0.1054842040002331,-0.0810947112721187,-0.041110152837898394
S1,story_bundle,dateblock,knn32_train_residual,104,-0.012962897895242957,0.11489557969619565,0.029159856278513325
S1,story_bundle,dateblock,knn32_train_residual,105,0.06355226103821189,-0.0752083480855884,0.05369974139699649
S1,story_bundle,dateblock,knn32_train_residual,106,0.008768781984118049,-0.1278312629706106,-0.09402115224447687
S1,story_bundle,dateblock,knn32_train_residual,107,0.009210773140838865,-0.02294765278330124,0.009091278908253779
S1,story_bundle,dateblock,knn32_train_residual,108,-0.032806035195322485,0.10167672801833973,-0.07527284755526109
S1,story_bundle,dateblock,knn32_train_residual,109,0.04288159033871155,-0.12187469761739385,0.06940890186733653
S1,story_bundle,dateblock,knn32_train_residual,110,-0.1214715348670948,0.04722482054970301,-0.049378473573651695
S1,story_bundle,dateblock,knn32_train_residual,111,0.07968666628650198,0.10643415384087355,-0.04353930512102823
S1,story_bundle,dateblock,knn32_train_residual,112,0.07670370598640874,-0.0577917214714439,-0.029375575541412496
S1,story_bundle,dateblock,knn32_train_residual,113,0.014078435958035292,0.056203815320203444,-0.03333442713729771
S1,story_bundle,dateblock,knn32_train_residual,114,0.038457454703107255,0.004173194345712098,-0.0016994037100953702
S1,story_bundle,dateblock,knn32_train_residual,115,0.1009245141697353,0.023504157353952698,0.07760938017309878
S1,story_bundle,dateblock,knn32_train_residual,116,-0.04427399688455836,0.031197685559665643,-0.14086408873898373
S1,story_bundle,dateblock,knn32_train_residual,117,0.05611252457399893,0.052356854572622354,0.05883256199881427
S1,story_bundle,dateblock,knn32_train_residual,118,0.03990131808214312,-0.014511987386903279,0.009994468128395878
S1,story_bundle,dateblock,knn32_train_residual,119,0.05192992884940888,0.04350449900477194,-0.0867915089441232
S1,story_bundle,dateblock,knn32_train_residual,120,0.021169878782677638,0.0229985837669757,-0.07948537084589556
S1,story_bundle,dateblock,knn32_train_residual,121,0.027924932160502056,0.10327938252392607,0.06425012416187
S1,story_bundle,dateblock,knn32_train_residual,122,0.024463884119212107,-0.04319989632634823,0.07466462542203672
S1,story_bundle,dateblock,knn32_train_residual,123,-0.08880258989153714,-0.017390276221046524,-0.028821234062731765
S1,story_bundle,dateblock,knn32_train_residual,124,0.0426546426639748,0.032701821058221475,0.03134733219509524
S1,story_bundle,dateblock,knn32_train_residual,125,-0.014646381154203917,-0.010754303344295961,0.0678247319658637
S1,story_bundle,dateblock,knn32_train_residual,126,-0.03354716719573185,0.05477676455369544,0.06535762725088377
S1,story_bundle,dateblock,knn32_train_residual,127,0.10878588946112414,0.09456566148692701,-0.014667336719346618
S1,story_bundle,dateblock,knn32_train_residual,128,0.08970692453452371,-0.03710784275787397,0.04488848457658995
S1,story_bundle,dateblock,knn32_train_residual,129,0.013492058463410887,0.09886765812725985,0.06555289546242331
S1,story_bundle,dateblock,knn32_train_residual,130,-0.06046062697847314,-0.02835715251264787,-0.03543105319110895
S1,story_bundle,dateblock,knn32_train_residual,131,-0.12968350783536126,-0.1145203815616363,0.01864270647209922
S1,story_bundle,dateblock,knn32_train_residual,132,0.009956513215862174,-0.1139746924508385,0.02070236331768345
S1,story_bundle,dateblock,knn32_train_residual,133,0.032753810349697786,0.15568107209375995,0.011808712357664555
S1,story_bundle,dateblock,knn32_train_residual,134,0.05222100556252303,0.05252518245689008,-0.0538112389558514
S1,story_bundle,dateblock,knn32_train_residual,135,-0.04080411670025836,-0.05691409606550135,-0.03492331651216123
S1,story_bundle,dateblock,knn32_train_residual,136,-0.05057361888803796,0.011127928321058425,-0.03577164185413663
S1,story_bundle,dateblock,knn32_train_residual,137,-0.04134364543630766,0.12848805635081406,-0.010026521218507606
S1,story_bundle,dateblock,knn32_train_residual,138,-0.002868142440962457,-0.04126746861758785,-0.101887334518399
S1,story_bundle,dateblock,knn32_train_residual,139,-0.027664191938596375,0.04979831006069794,-0.01199709800384268
S1,story_bundle,dateblock,knn32_train_residual,140,-0.09169454071800498,0.01951344931268037,-0.0017994958749227878
S1,story_bundle,dateblock,knn32_train_residual,141,0.03848011106995915,0.062493300192187975,0.042745450367770305
S1,story_bundle,dateblock,knn32_train_residual,142,-0.04340115075143376,0.10929730103122168,0.020888389227166234
S1,story_bundle,dateblock,knn32_train_residual,143,-0.020054724726103132,-0.01953075404844621,-0.0616701453749629
S1,story_bundle,dateblock,knn32_train_residual,144,0.04039975815288475,-0.042115400670114024,-0.011895629325942979
S1,story_bundle,dateblock,knn32_train_residual,145,-0.10543236316082623,0.05279281592708677,0.025082821203136412
S1,story_bundle,dateblock,knn32_train_residual,146,-0.002059041339997415,0.052178104517950206,0.16010715155532282
S1,story_bundle,dateblock,knn32_train_residual,147,0.00233514181061624,-0.039999110143841596,0.07019017135821931
S1,story_bundle,dateblock,knn32_train_residual,148,-0.03288360445132388,0.1096386762731478,0.04698766701182116
S1,story_bundle,dateblock,knn32_train_residual,149,-0.0676150468228394,0.03998337856587265,-0.04443384197328742
S1,story_bundle,dateblock,knn32_train_residual,150,-0.1472514082948058,-0.03609315597887696,0.04705885240213064
S1,story_bundle,dateblock,knn32_train_residual,151,-0.010093987441844842,-0.08336930080170366,0.029102632663651287
S1,story_bundle,dateblock,knn32_train_residual,152,0.051457217195261765,0.05796555540800075,-0.0316743523721247
S1,story_bundle,dateblock,knn32_train_residual,153,0.0026369706978295873,0.045703773604830564,-0.010450487244770695
S1,story_bundle,dateblock,knn32_train_residual,154,-0.0485702584496257,-0.07763592721092136,-0.05944786334212467
S1,story_bundle,dateblock,knn32_train_residual,155,0.0641520787504603,0.04251085321130841,-0.030082513326391995
S1,story_bundle,dateblock,knn32_train_residual,156,-0.08489763066243723,0.0648123314295352,0.025209853695235644
S1,story_bundle,dateblock,knn32_train_residual,157,-0.03937791760724262,-0.012830674991472196,-0.08296460595845254
S1,story_bundle,dateblock,knn32_train_residual,158,0.04522172423015956,-0.025123723305855668,0.03302372847241103
S1,story_bundle,dateblock,knn32_train_residual,159,0.13799839447000578,0.0021605355893100937,0.018325125241851127
S1,raw_day,dateblock,knn8_train_residual,0,-0.08148234194055685,-7.865795025504777e-07,-0.14805805640995207
S1,raw_day,dateblock,knn8_train_residual,1,0.006626800390537677,0.03541180920482251,-0.04836126755531101
S1,raw_day,dateblock,knn8_train_residual,2,0.1429951931985425,-0.04861021996786825,0.06242412919165974
S1,raw_day,dateblock,knn8_train_residual,3,0.13138245224645062,-0.08563746682605379,-0.08716815053801702
S1,raw_day,dateblock,knn8_train_residual,4,-0.02565893117548456,0.09399349752652315,-0.14257717043618032
S1,raw_day,dateblock,knn8_train_residual,5,-0.00659262381090287,0.027232758892427,0.07939595847331575
S1,raw_day,dateblock,knn8_train_residual,6,0.13769398329002003,-0.007959987920935196,-0.08800153152096926
S1,raw_day,dateblock,knn8_train_residual,7,0.020457946966789983,0.09291037755151114,-0.07489574049434883
S1,raw_day,dateblock,knn8_train_residual,8,-0.04229793337296949,0.06775989124721091,-0.07011609014710085
S1,raw_day,dateblock,knn8_train_residual,9,0.017257636689526207,0.016842043663735193,0.01677498776114276
S1,raw_day,dateblock,knn8_train_residual,10,0.036137316888911086,-0.00999014961701798,-0.02167026529526566
S1,raw_day,dateblock,knn8_train_residual,11,-0.03633431222995216,0.02771866838012756,0.05951555483610371
S1,raw_day,dateblock,knn8_train_residual,12,-0.12930574502549522,0.04074580145649293,0.05469775538298203
S1,raw_day,dateblock,knn8_train_residual,13,0.009474592689096374,-0.01814894550722281,-0.07995973933176881
S1,raw_day,dateblock,knn8_train_residual,14,-0.06545890218301118,0.09368987783853867,-0.08266144327815406
S1,raw_day,dateblock,knn8_train_residual,15,-0.014205552926184173,0.03725476497929828,-0.10309363243640526
S1,raw_day,dateblock,knn8_train_residual,16,0.09635145812077411,-0.12497312787934936,-0.04270143474470906
S1,raw_day,dateblock,knn8_train_residual,17,0.08531011885965516,-0.08292573399101102,0.01970027693112799
S1,raw_day,dateblock,knn8_train_residual,18,0.056495806168898655,0.008033729749299303,0.026376370459025168
S1,raw_day,dateblock,knn8_train_residual,19,-0.07822443068638048,0.05120121284926951,-0.08517141847079263
S1,raw_day,dateblock,knn8_train_residual,20,-0.060318975009843956,0.13258662752941108,0.10955577633960871
S1,raw_day,dateblock,knn8_train_residual,21,0.024743075642574296,-0.007539757821697603,-0.049724409833230995
S1,raw_day,dateblock,knn8_train_residual,22,0.08666143777802464,-0.0019312493236370602,-0.08230551605324996
S1,raw_day,dateblock,knn8_train_residual,23,-0.12494957514485201,-0.04093300737809994,0.009463337995184796
S1,raw_day,dateblock,knn8_train_residual,24,-0.0007645569668865106,0.022923876377455486,0.05109915415881359
S1,raw_day,dateblock,knn8_train_residual,25,-0.04463154095095509,-0.06546386567926607,-0.15943887858747927
S1,raw_day,dateblock,knn8_train_residual,26,-0.07708777140863862,-0.07132427626301839,0.05639106440709757
S1,raw_day,dateblock,knn8_train_residual,27,0.05508611826059108,-0.018892656426884286,0.06367892014310338
S1,raw_day,dateblock,knn8_train_residual,28,-0.00502126916072728,0.11156666683787901,0.04380834874967321
S1,raw_day,dateblock,knn8_train_residual,29,-0.08620754207995339,-0.07178088566424894,-0.07089146089173999
S1,raw_day,dateblock,knn8_train_residual,30,-0.08062331937153369,-0.049319124744541865,0.05161672347149181
S1,raw_day,dateblock,knn8_train_residual,31,0.020774368333296506,0.11394744634722367,0.024463409108822408
S1,raw_day,dateblock,knn8_train_residual,32,-0.025000360006117224,-0.07231634966061018,0.03467812717381855
S1,raw_day,dateblock,knn8_train_residual,33,-0.012415698570253472,-0.09635539912780659,-0.1281495325555238
S1,raw_day,dateblock,knn8_train_residual,34,-0.05830831690908164,0.04039872325099253,0.0139336659530548
S1,raw_day,dateblock,knn8_train_residual,35,-0.1303636829681232,-0.05137091737694478,-0.0555376256468303
S1,raw_day,dateblock,knn8_train_residual,36,-0.04995348721116612,-0.010082769353443299,-0.12134443998920837
S1,raw_day,dateblock,knn8_train_residual,37,0.1337037716160282,-0.06703427165610808,0.03070531075131172
S1,raw_day,dateblock,knn8_train_residual,38,-0.04807031927263701,0.019714632007049534,-0.09912258581777918
S1,raw_day,dateblock,knn8_train_residual,39,0.05917770765394907,0.00843547523022696,0.016696329810887717
S1,raw_day,dateblock,knn8_train_residual,40,-0.011295551572559875,0.009191771421929245,0.04287546545964835
S1,raw_day,dateblock,knn8_train_residual,41,0.033988416443558545,-0.0032953748259352262,-0.037220352126061694
S1,raw_day,dateblock,knn8_train_residual,42,-0.03474452526716454,0.020903153635403307,-0.028604356899999395
S1,raw_day,dateblock,knn8_train_residual,43,-0.01878406257770997,0.04418217065826033,0.02336101793599791
S1,raw_day,dateblock,knn8_train_residual,44,-0.014283890254785301,0.043622912631946946,-0.04508732702082029
S1,raw_day,dateblock,knn8_train_residual,45,0.07571802017765711,0.032965743596766156,0.013849108656530624
S1,raw_day,dateblock,knn8_train_residual,46,-0.1991718899553454,0.10313158489740332,-0.06418882030563174
S1,raw_day,dateblock,knn8_train_residual,47,-0.09224335644736785,0.1442852278259687,-0.04455854895023073
S1,raw_day,dateblock,knn8_train_residual,48,-0.03233066032801406,-0.08334911040825882,0.10276169588632897
S1,raw_day,dateblock,knn8_train_residual,49,0.04077726758247699,0.09099446652817382,-0.05944712241938181
S1,raw_day,dateblock,knn8_train_residual,50,-0.011404609422181054,-0.01442665465627831,-0.06554036053588908
S1,raw_day,dateblock,knn8_train_residual,51,-0.15433029744191573,0.027355465294824875,0.043571588319405524
S1,raw_day,dateblock,knn8_train_residual,52,-0.08209675236095787,0.03297341274691602,0.04752592012360241
S1,raw_day,dateblock,knn8_train_residual,53,-0.001334806638321201,-0.04827120420226899,-0.07255232351137532
S1,raw_day,dateblock,knn8_train_residual,54,-0.0005710176844601916,0.024460262790812204,-0.0034190644527112885
S1,raw_day,dateblock,knn8_train_residual,55,0.05609106330445949,0.026044827198700143,0.14301470528447402
S1,raw_day,dateblock,knn8_train_residual,56,0.022932868941467812,0.01097475050933554,0.06711568263462206
S1,raw_day,dateblock,knn8_train_residual,57,0.009753765423866082,0.06439628064942943,-0.013298503004745289
S1,raw_day,dateblock,knn8_train_residual,58,-0.02861194125853693,0.0772033681099563,0.07875804249674731
S1,raw_day,dateblock,knn8_train_residual,59,-0.07733967968100303,-0.004511426736878265,0.0339633230508758
S1,raw_day,dateblock,knn8_train_residual,60,0.024297628087783563,0.002983889342925237,-0.0700264200838101
S1,raw_day,dateblock,knn8_train_residual,61,0.027178444946438816,0.07374300823336111,-0.08741926604420627
S1,raw_day,dateblock,knn8_train_residual,62,0.03323461165902905,0.04797466372980746,0.043902541645103633
S1,raw_day,dateblock,knn8_train_residual,63,-0.0035347799498695784,-0.0962498008295892,0.043406799913621195
S1,raw_day,dateblock,knn8_train_residual,64,-0.04765213618025157,-0.016877243096474325,0.021285824563394114
S1,raw_day,dateblock,knn8_train_residual,65,0.08366964303718445,-0.04902474736571234,0.02771493212749044
S1,raw_day,dateblock,knn8_train_residual,66,-0.0437268216069146,0.014805982621383277,0.05313698500504624
S1,raw_day,dateblock,knn8_train_residual,67,0.002340519695215109,-0.05937770677828173,-0.07249097031017637
S1,raw_day,dateblock,knn8_train_residual,68,-0.06726296477991366,-0.05290061786452983,0.03748287303503791
S1,raw_day,dateblock,knn8_train_residual,69,0.14924259515448257,-0.03148127143057777,-0.057609869346299525
S1,raw_day,dateblock,knn8_train_residual,70,-0.08830997773726311,-0.03073716722116502,-0.06798917917220436
S1,raw_day,dateblock,knn8_train_residual,71,-0.1148505878660231,-0.017105744441965238,-0.08852460689016532
S1,raw_day,dateblock,knn8_train_residual,72,0.0008398222433856347,-0.0490961294555688,-0.009462748060557883
S1,raw_day,dateblock,knn8_train_residual,73,-0.01568935409145262,-0.020256388639431175,-0.07940854374535655
S1,raw_day,dateblock,knn8_train_residual,74,-0.02823062279137555,0.03846452425422091,0.039196239836468486
S1,raw_day,dateblock,knn8_train_residual,75,0.05606725490066894,-0.08428828633430409,0.09455924483373258
S1,raw_day,dateblock,knn8_train_residual,76,0.06499847837422316,-0.03800358866572633,-0.10127348746750346
S1,raw_day,dateblock,knn8_train_residual,77,-0.015194369696517055,0.06324335174356606,0.057163288833726504
S1,raw_day,dateblock,knn8_train_residual,78,-0.03751666828271136,-0.07736795987086498,0.03723431391223196
S1,raw_day,dateblock,knn8_train_residual,79,0.03552521050758658,-0.07229511201404132,0.06298791005011278
S1,raw_day,dateblock,knn8_train_residual,80,0.08102806223597285,-0.04632245348470018,0.06309370499320582
S1,raw_day,dateblock,knn8_train_residual,81,-0.06723147624586812,0.04288215138542002,-0.08081632441004627
S1,raw_day,dateblock,knn8_train_residual,82,0.06549576680823524,-0.06251261938569666,-0.044939843364092076
S1,raw_day,dateblock,knn8_train_residual,83,-0.06454496668266467,0.0016907526407322518,-0.029002169483414296
S1,raw_day,dateblock,knn8_train_residual,84,0.03319045091006273,0.06458093018765314,-0.06538088154174698
S1,raw_day,dateblock,knn8_train_residual,85,0.12428217182569143,0.05022900058411713,0.09032449743687646
S1,raw_day,dateblock,knn8_train_residual,86,0.0015721226632010924,-0.03320702685917352,-0.047249437428455915
S1,raw_day,dateblock,knn8_train_residual,87,0.04820433754558698,0.10151575395428901,-0.026189951116920705
S1,raw_day,dateblock,knn8_train_residual,88,-0.1091949399462318,0.05339085353949441,-0.011785124041838168
S1,raw_day,dateblock,knn8_train_residual,89,-0.01371248856381236,0.028158366322053274,-0.061407278539737604
S1,raw_day,dateblock,knn8_train_residual,90,0.050707291995695604,-0.12199041840567795,-0.016786393163929745
S1,raw_day,dateblock,knn8_train_residual,91,-0.0049252675325396214,-0.07082715801740648,-0.06910730193507987
S1,raw_day,dateblock,knn8_train_residual,92,-0.05691706131338609,-0.08020180917367871,0.019342776547218797
S1,raw_day,dateblock,knn8_train_residual,93,0.04089861364050618,-0.036417254453957645,0.034760521376710714
S1,raw_day,dateblock,knn8_train_residual,94,-0.02682477494819548,0.10605707071226421,0.10399288945269611
S1,raw_day,dateblock,knn8_train_residual,95,-0.009713060733514516,0.06528236245905253,-0.10839439170409294
S1,raw_day,dateblock,knn8_train_residual,96,0.014967805853994182,0.07506819805028302,0.11641809256473473
S1,raw_day,dateblock,knn8_train_residual,97,0.042214603959702605,0.101899408106658,0.07833171640636495
S1,raw_day,dateblock,knn8_train_residual,98,0.027986778655778897,-0.017905892440934712,-0.06232148056657689
S1,raw_day,dateblock,knn8_train_residual,99,-0.022999302068173674,0.09056322431590053,0.052363777354039125
S1,raw_day,dateblock,knn8_train_residual,100,-0.06966607753670712,0.02457805307131914,0.03804311428572949
S1,raw_day,dateblock,knn8_train_residual,101,-0.028174557840513956,-0.07983604970499274,0.003999166835842265
S1,raw_day,dateblock,knn8_train_residual,102,0.04202221669681454,-0.040392037325220856,0.03798608727179458
S1,raw_day,dateblock,knn8_train_residual,103,0.09778879449799974,-0.02345206451341813,-0.034359169185534326
S1,raw_day,dateblock,knn8_train_residual,104,0.13750006000108095,0.05781595317596776,0.050552284759665375
S1,raw_day,dateblock,knn8_train_residual,105,-0.06765887549455957,-0.09712447723642534,-0.00865925709870257
S1,raw_day,dateblock,knn8_train_residual,106,0.10864350659392188,0.11191885781014599,-0.045248379173967505
S1,raw_day,dateblock,knn8_train_residual,107,0.04545638694034345,-0.04677139373578087,-0.11115508911316947
S1,raw_day,dateblock,knn8_train_residual,108,0.014899452694724565,-0.009549271805838436,0.08437245034107699
S1,raw_day,dateblock,knn8_train_residual,109,-0.04380055085736272,0.059230813056180436,0.05773001936531412
S1,raw_day,dateblock,knn8_train_residual,110,-0.024878629941575272,-0.07785504922781937,-0.059904321755239284
S1,raw_day,dateblock,knn8_train_residual,111,0.134335462329503,0.11975417287992694,-0.04952540521908572
S1,raw_day,dateblock,knn8_train_residual,112,0.06311723046825783,0.14279387308913297,0.08545793005459665
S1,raw_day,dateblock,knn8_train_residual,113,0.021238248200699267,-0.003946466009171383,0.03165412227626324
S1,raw_day,dateblock,knn8_train_residual,114,0.04404708303854862,-0.044059464255862456,0.09321419388437127
S1,raw_day,dateblock,knn8_train_residual,115,-0.10980935036663281,-0.05200588368037866,-0.006130993932629699
S1,raw_day,dateblock,knn8_train_residual,116,0.09884289237550023,0.006183301469549305,0.0830301524199746
S1,raw_day,dateblock,knn8_train_residual,117,-0.01451314214289743,0.02241456614955405,0.09479797171275665
S1,raw_day,dateblock,knn8_train_residual,118,0.04343728069630062,-0.033209779887432435,0.06313736015559739
S1,raw_day,dateblock,knn8_train_residual,119,0.042413519333307434,0.0013267629759270182,0.004333659769301857
S1,raw_day,dateblock,knn8_train_residual,120,0.08145584549117706,0.03839786164137975,-0.0012530211475629109
S1,raw_day,dateblock,knn8_train_residual,121,0.05197028941613244,0.004644948607436208,0.13515677605399476
S1,raw_day,dateblock,knn8_train_residual,122,-0.012332753163499336,-0.08695144788506437,0.026617063786805614
S1,raw_day,dateblock,knn8_train_residual,123,0.036688750241221,0.05243102990150719,0.016693970072380066
S1,raw_day,dateblock,knn8_train_residual,124,0.018809023001038764,-0.04350177938855417,-0.005967778685850474
S1,raw_day,dateblock,knn8_train_residual,125,0.095672534606231,0.06680930991837866,0.01767109845942339
S1,raw_day,dateblock,knn8_train_residual,126,-0.04447256225467632,-0.10690775644427253,-0.023144708572796532
S1,raw_day,dateblock,knn8_train_residual,127,-0.11105391547445762,-0.07543828370623303,-0.02093835306814244
S1,raw_day,dateblock,knn8_train_residual,128,0.1070145509668337,0.00021041001693225276,-0.07438761013570122
S1,raw_day,dateblock,knn8_train_residual,129,-0.038757009318895905,0.046852608069419203,-0.05756700076341053
S1,raw_day,dateblock,knn8_train_residual,130,-0.06453383049379492,-0.1265195431813636,0.05564460045917717
S1,raw_day,dateblock,knn8_train_residual,131,-0.02891377037755892,0.06260858208500783,0.04034464591019219
S1,raw_day,dateblock,knn8_train_residual,132,0.06705291321743906,0.04360206827512935,-0.022677480348281546
S1,raw_day,dateblock,knn8_train_residual,133,0.053925650579058675,-0.04424883327110149,0.09161370124155668
S1,raw_day,dateblock,knn8_train_residual,134,0.05228018267192221,0.057339875932049075,0.12904878957181465
S1,raw_day,dateblock,knn8_train_residual,135,-0.00790861413009929,0.054547715342870534,-0.025206726738732605
S1,raw_day,dateblock,knn8_train_residual,136,0.017020704671159063,0.03512864058390434,0.038541805690346494
S1,raw_day,dateblock,knn8_train_residual,137,-0.11844220077977978,-0.04131921791385223,-0.011365287232351851
S1,raw_day,dateblock,knn8_train_residual,138,-0.06611670533935303,0.0415809522433259,-0.030906281814213368
S1,raw_day,dateblock,knn8_train_residual,139,0.016033807933389935,-0.028224439000267516,0.033324227205053535
S1,raw_day,dateblock,knn8_train_residual,140,-0.01904864306499516,-0.06990685999942244,-0.043017836349609984
S1,raw_day,dateblock,knn8_train_residual,141,0.03974044999805028,-0.04094126646287673,-0.047048073075803
S1,raw_day,dateblock,knn8_train_residual,142,-0.015038847058853048,0.026380106711662285,-0.023564545382282847
S1,raw_day,dateblock,knn8_train_residual,143,-0.011287487435792113,-0.010775352605438993,0.0514928371998401
S1,raw_day,dateblock,knn8_train_residual,144,0.010705717568974902,0.07553778601330567,0.011744615197456818
S1,raw_day,dateblock,knn8_train_residual,145,-0.013581926349477146,-0.06036997682074917,-0.010602895049504802
S1,raw_day,dateblock,knn8_train_residual,146,-0.029102701581832237,0.12110119027804463,0.06683978987410248
S1,raw_day,dateblock,knn8_train_residual,147,-0.05724500287527514,0.03778550949864421,0.017290197335313322
S1,raw_day,dateblock,knn8_train_residual,148,0.00488225880311155,0.09951056615741222,0.017093552459675705
S1,raw_day,dateblock,knn8_train_residual,149,-0.06395705271164345,-0.0409202254611835,-0.005228590598328663
S1,raw_day,dateblock,knn8_train_residual,150,-0.06733861406292553,0.06344864899373173,-0.05175122856642794
