pool,base_agg,delta_agg,gate,n,pool_size,pool_support_mean,strict_unified_gate,deployable_unified_gate,loose_unified_gate,all_margin_vs_mixmin,best_all_delta_vs_mixmin,best_all_minus_base,best_worst_set_delta,best_sets_beating_base,best_sets_tail_neutral,best_hidden_q2s3_minus_base,best_world_support_minus_base,best_block_win_rate
translator_tail_p90_nonpos_m1.00,mean,median,none,7,31,1.3225806451612903,0,0,0,0,-7.207705397860309e-06,-2.549064363810416e-06,4.688640784844544e-06,3,3,-0.00017163448039519968,-0.000166974293307831,0.5
high_hidden,median,median,none,7,37,1.4324324324324325,0,0,0,0,-7.197310492257358e-06,-2.3883483305509046e-06,6.085117047693878e-06,3,3,-0.00017480763095299723,-0.00016449714812009084,0.5277777777777778
translator_tail_p90_nonpos_m1.00,mean,signed_p75,agree75,7,31,1.3225806451612903,0,0,0,0,-7.192286958668248e-06,-2.533645924618355e-06,5.138198145848705e-06,3,3,-0.00021277469360296564,-0.00020779172486480309,0.5
translator_tail_p90_nonpos_m0.50,median,median,agree60,7,12,1.4166666666666667,0,0,0,0,-7.18400442178968e-06,-2.386651652752647e-06,7.607174583701415e-06,3,3,-0.00021674385062075974,-0.00021421083283194582,0.5
translator_tail_p90_nonpos_m0.50,median,median,agree75,7,12,1.4166666666666667,0,0,0,0,-7.18400442178968e-06,-2.386651652752647e-06,7.607174583701415e-06,3,3,-0.00021674385062075974,-0.00021421083283194582,0.5
high_world,median,mean,agree60,7,37,1.3243243243243243,0,0,0,0,-7.183689325618303e-06,-2.3742463671760916e-06,6.388965209991326e-06,3,3,-0.00017029203453929054,-0.00016205679928985028,0.5
high_world,median,mean,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-7.183689325618303e-06,-2.3742463671760916e-06,6.388965209991326e-06,3,3,-0.00017029203453929054,-0.00016205679928985028,0.5
all_unique,median,signed_p75,agree60,7,104,1.4903846153846154,0,0,0,0,-7.174764498740771e-06,-2.4723836343776284e-06,7.202491401292477e-06,3,3,-0.00027055432443544303,-0.00026629110251485955,0.5
all_unique,median,signed_p75,agree60_top50,7,104,1.4903846153846154,0,0,0,0,-7.174764498740771e-06,-2.4723836343776284e-06,7.202491401292477e-06,3,3,-0.00027055432443544303,-0.00026629110251485955,0.5
all_unique,median,signed_p75,agree75,7,104,1.4903846153846154,0,0,0,0,-7.174764498740771e-06,-2.4723836343776284e-06,7.202491401292477e-06,3,3,-0.00027055432443544303,-0.00026629110251485955,0.5
high_hidden,median,mean,agree60,7,37,1.4324324324324325,0,0,0,0,-7.16301108139028e-06,-2.3540489196838266e-06,6.173583199542421e-06,3,3,-0.00016537115576510664,-0.00015977135381556318,0.5
high_hidden,median,mean,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-7.16301108139028e-06,-2.3540489196838266e-06,6.173583199542421e-06,3,3,-0.00016537115576510664,-0.00015977135381556318,0.5
high_hidden,median,mean,agree75,7,37,1.4324324324324325,0,0,0,0,-7.16301108139028e-06,-2.3540489196838266e-06,6.173583199542421e-06,3,3,-0.00016537115576510664,-0.00015977135381556318,0.5
translator_tail_p90_nonpos_m0.50,mean,median,agree60,7,12,1.4166666666666667,0,0,0,0,-7.162822698525417e-06,-2.432290659659664e-06,8.239676727028744e-06,3,3,-0.00021674385062075974,-0.0002132142696295359,0.5
translator_tail_p90_nonpos_m0.50,mean,median,agree75,7,12,1.4166666666666667,0,0,0,0,-7.162822698525417e-06,-2.432290659659664e-06,8.239676727028744e-06,3,3,-0.00021674385062075974,-0.0002132142696295359,0.5
translator_tail_p90_nonpos_m1.00,mean,weighted_mean,agree60,7,31,1.3225806451612903,0,0,0,0,-7.158608174684389e-06,-2.499967140634496e-06,5.049022829606287e-06,3,3,-0.00019866070103912586,-0.00019192908055042915,0.5
translator_tail_p90_nonpos_m1.00,median,signed_p75,agree75,7,31,1.3225806451612903,0,0,0,0,-7.1568919777220685e-06,-2.5333203197419607e-06,4.447981863608952e-06,3,3,-0.00021277469360296564,-0.00020867718815690823,0.5
translator_tail_p90_nonpos_m1.00,median,median,none,7,31,1.3225806451612903,0,0,0,0,-7.155447579676455e-06,-2.531875921696347e-06,3.998403839466924e-06,3,3,-0.0001716344803951858,-0.00016756539669808817,0.5
high_world,mean,median,agree60,7,37,1.3243243243243243,0,0,0,0,-7.140830298624223e-06,-2.2189694772745128e-06,7.0228241911829414e-06,3,3,-0.00016801466261060632,-0.00016625787953777893,0.5
high_world,median,mean,agree75,7,37,1.3243243243243243,0,0,0,0,-7.127327314337961e-06,-2.3178843558957496e-06,6.424764153689644e-06,3,3,-0.0001687584322967936,-0.00016359473672856182,0.5
translator_tail_p90_nonpos_m1.00,median,weighted_mean,agree60,7,31,1.3225806451612903,0,0,0,0,-7.115126983148201e-06,-2.4915553251680933e-06,4.3588377683922985e-06,3,3,-0.0001986607010390981,-0.00019308397830479214,0.5
translator_tail_p90_nonpos_m1.00,mean,weighted_mean,agree75,7,31,1.3225806451612903,0,0,0,0,-7.0985844244919605e-06,-2.4399433904420675e-06,5.082107595644203e-06,3,3,-0.00019725935889872842,-0.00019333015878892908,0.5
high_world,mean,median,agree75,7,37,1.3243243243243243,0,0,0,0,-7.084461307149681e-06,-2.1626004857999703e-06,7.05863341665669e-06,3,3,-0.00016648049120487896,-0.0001677964077533567,0.5
high_hidden,mean,median,agree60,7,37,1.4324324324324325,0,0,0,0,-7.071241917122606e-06,-2.1847422382315074e-06,7.061912797645675e-06,3,3,-0.0001673254541709468,-0.0001672585199529676,0.5
high_hidden,mean,median,agree75,7,37,1.4324324324324325,0,0,0,0,-7.071241917122606e-06,-2.1847422382315074e-06,7.061912797645675e-06,3,3,-0.0001673254541709468,-0.0001672585199529676,0.5
translator_tail_p90_nonpos_m1.00,median,weighted_mean,agree75,7,31,1.3225806451612903,0,0,0,0,-7.063220834768735e-06,-2.4396491767886275e-06,4.391938079773006e-06,3,3,-0.00019725935889871454,-0.00019448505654329207,0.5
high_world,median,median,agree60,7,37,1.3243243243243243,0,0,0,0,-7.027768896161746e-06,-2.218325937719534e-06,6.457427992656584e-06,3,3,-0.0001680146626105855,-0.00016563763135907803,0.5
translator_tail_p90_nonpos_m1.00,mean,mean,agree60,7,31,1.3225806451612903,0,0,0,0,-7.024949738365649e-06,-2.366308704315756e-06,5.019194986077835e-06,3,3,-0.000183842426329274,-0.0001794001286800405,0.5
high_hidden,median,median,agree60,7,37,1.4324324324324325,0,0,0,0,-7.00508036755032e-06,-2.1961182058438666e-06,6.24160721018896e-06,3,3,-0.00016732545417093292,-0.00016747951028176509,0.5
high_hidden,median,median,agree75,7,37,1.4324324324324325,0,0,0,0,-7.00508036755032e-06,-2.1961182058438666e-06,6.24160721018896e-06,3,3,-0.00016732545417093292,-0.00016747951028176509,0.5
translator_tail_p90_nonpos_m1.00,mean,signed_p75,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.99389401459527e-06,-2.335252980545377e-06,5.1939099808828715e-06,3,3,-0.0001745096959165568,-0.00019057042396144466,0.4166666666666667
translator_tail_p90_nonpos_m1.00,median,mean,agree60,7,31,1.3225806451612903,0,0,0,0,-6.988306176292092e-06,-2.364734518311984e-06,4.3289948986613425e-06,3,3,-0.00018384242632926012,-0.00018035971654448688,0.5
high_world,median,median,agree75,7,37,1.3243243243243243,0,0,0,0,-6.971393770038858e-06,-2.161950811596647e-06,6.493232446724839e-06,3,3,-0.00016648049120485814,-0.0001671761595746558,0.5
translator_tail_p90_nonpos_m1.00,mean,mean,agree75,7,31,1.3225806451612903,0,0,0,0,-6.966894547266733e-06,-2.3082535132168402e-06,5.056037527206847e-06,3,3,-0.00018225998831493395,-0.0001809888135871295,0.5
translator_tail_p90_nonpos_m1.00,median,signed_p75,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.955937079888841e-06,-2.332365421908733e-06,4.503657265009231e-06,3,3,-0.00017450969591654292,-0.00019180343984744313,0.4166666666666667
translator_tail_p90_nonpos_m1.00,median,mean,agree75,7,31,1.3225806451612903,0,0,0,0,-6.9302280873984046e-06,-2.3066564294182967e-06,4.365854759047494e-06,3,3,-0.00018225998831492007,-0.00018194840145156484,0.5
translator_tail_p90_nonpos_m1.00,mean,median,agree60,7,31,1.3225806451612903,0,0,0,0,-6.896072090145644e-06,-2.237431056095751e-06,5.018566765158106e-06,3,3,-0.00017220866505840426,-0.0001706163471607402,0.5
high_world,mean,signed_p75,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-6.869490061123251e-06,-1.9476292397735406e-06,6.997036495315356e-06,3,3,-0.00018964875006766135,-0.000195918485773361,0.4166666666666667
translator_tail_p90_nonpos_m1.00,median,median,agree60,7,31,1.3225806451612903,0,0,0,0,-6.858310811597157e-06,-2.234739153617049e-06,4.3283632591428756e-06,3,3,-0.0001722086650583904,-0.00017156221361497846,0.5
high_hidden,mean,signed_p75,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-6.839678787118331e-06,-1.953179108227232e-06,7.015807976684663e-06,3,3,-0.00018964875006766135,-0.00019729662935974446,0.4166666666666667
translator_tail_p90_nonpos_m1.00,mean,median,agree75,7,31,1.3225806451612903,0,0,0,0,-6.839654024815012e-06,-2.1810129907651188e-06,5.0544146947828494e-06,3,3,-0.00017067449365268383,-0.00017215487537629022,0.5
translator_tail_p90_nonpos_m1.00,median,median,agree75,7,31,1.3225806451612903,0,0,0,0,-6.801870485850792e-06,-2.178298827870684e-06,4.364228048392427e-06,3,3,-0.00017067449365266996,-0.00017310074183055622,0.5
high_hidden,median,signed_p75,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-6.74481460838372e-06,-1.9358524466772664e-06,6.206169766875824e-06,3,3,-0.00018964875006764748,-0.00019640290758217156,0.4166666666666667
high_world,median,signed_p75,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-6.727691090779864e-06,-1.918248132337652e-06,6.431643067683623e-06,3,3,-0.00018964875006764748,-0.00019697556251129802,0.4166666666666667
translator_tail_p90_nonpos_m0.50,median,mean,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.714041739463994e-06,-1.9166889704269607e-06,7.469501400514389e-06,3,3,-0.00020551888538840324,-0.00021357794952928653,0.4166666666666667
translator_tail_p90_nonpos_m0.50,median,median,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.699879248284191e-06,-1.9025264792471575e-06,7.5223527152834535e-06,3,3,-0.00018334319392934034,-0.00021639813784647948,0.3888888888888889
translator_tail_p90_nonpos_m0.50,median,weighted_mean,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.696640853842695e-06,-1.8992880848056615e-06,7.46046315369675e-06,3,3,-0.00021056678682770946,-0.0002193743455764451,0.4166666666666667
translator_tail_p90_nonpos_m0.50,mean,mean,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.671592893803258e-06,-1.941060854937504e-06,8.101986093578262e-06,3,3,-0.00020551888538840324,-0.00021353713565801517,0.4166666666666667
translator_tail_p90_nonpos_m0.50,mean,median,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.657422959910342e-06,-1.9268909210445884e-06,8.154831431239629e-06,3,3,-0.0001833431939293334,-0.0002149931042122633,0.3888888888888889
translator_tail_p90_nonpos_m0.50,mean,weighted_mean,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.657239893126388e-06,-1.926707854260634e-06,8.092944846493921e-06,3,3,-0.00021056678682768865,-0.00021941980909373493,0.4166666666666667
translator_tail_p90_nonpos_m1.00,mean,weighted_mean,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.520276338073394e-06,-1.8616353040235012e-06,4.949705379564406e-06,3,3,-0.00017863192523306926,-0.0001876727228931395,0.4166666666666667
high_world,mean,median,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-6.47792874119979e-06,-1.5560679198500793e-06,6.977847368361267e-06,3,3,,,
translator_tail_p90_nonpos_m0.50,median,signed_p75,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.476711084335562e-06,-1.6793583152985292e-06,7.695726704670669e-06,3,3,,,
translator_tail_p90_nonpos_m0.50,mean,signed_p75,agree60_top50,7,12,1.4166666666666667,0,0,0,0,-6.469885636128936e-06,-1.7393535972631824e-06,8.328210495234245e-06,3,3,,,
translator_tail_p90_nonpos_m1.00,median,weighted_mean,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.467116889119495e-06,-1.8435452311393874e-06,4.259535470785281e-06,3,3,,,
translator_tail_p90_nonpos_m1.00,mean,mean,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.458175718204728e-06,-1.7995346841548354e-06,4.935439021025445e-06,3,3,,,
high_hidden,mean,median,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-6.445493541895608e-06,-1.5589938630045097e-06,6.996672293757555e-06,3,3,,,
translator_tail_p90_nonpos_m1.00,median,mean,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.420226032588516e-06,-1.7966543746084085e-06,4.245257078316911e-06,3,3,,,
high_hidden,median,median,agree60_top50,7,37,1.4324324324324325,0,0,0,0,-6.375977371964048e-06,-1.567015210257594e-06,6.176330724194656e-06,3,3,,,
high_world,median,median,agree60_top50,7,37,1.3243243243243243,0,0,0,0,-6.362047170194174e-06,-1.5526042117519623e-06,6.412403741551387e-06,3,3,,,
translator_tail_p90_nonpos_m1.00,mean,median,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.224021457779116e-06,-1.5653804237292235e-06,4.970837412354712e-06,3,3,,,
translator_tail_p90_nonpos_m1.00,median,median,agree60_top50,7,31,1.3225806451612903,0,0,0,0,-6.1863362843528336e-06,-1.5627646263727257e-06,4.2819763803603195e-06,3,3,,,
