pair,sub_idx,target_idx,target,target_group,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,e72_active,e101_active,all_veto_null,all_safe_density,broad_low_alpha_mass,e101_plausible_mass,benefit_rank,swing_rank,between_train_runs,context_high,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,p_y1_focus_mean,p_y1_flank_mean,p_y1_visible_mean,support_probability_focus_mean,expected_delta_focus_mean,support_probability_flank_mean,expected_delta_flank_mean,support_probability_visible_mean,expected_delta_visible_mean,support_prob_min,support_prob_max,support_prob_range,n_priors_support_ge_05,all_prior_support,all_prior_adverse,prior_split,ambiguous_visible_mean,expected_rank_focus
e176_vs_e95,38,1,Q2,Q,6.434573219278e-08,-9.215623510851399e-08,1.5650196730129398e-07,0,-9.215623510851399e-08,6.434573219278e-08,id02_b2,id02,2024-09-05,2024-09-06,111,43,0.5443037974683544,3,0,16,11-16,11,0.7333333333333333,4,interior,2024-08-25,2024-09-09,between_train_runs,True,True,12.0,5.0,12.0,5.0,False,False,False,True,0.1848158755156593,0.0,0.0,1119,724,True,True,0.5622222222222222,0.6666666666666666,48,1.0,1.0,True,True,True,False,False,False,True,5.0,0.5622222222222222,0.4377777777777778,-4.167351270230936e-09,0.6666666666666666,0.33333333333333337,1.2178409759015331e-08,0.6799999999999998,0.3200000000000002,1.4265102656365892e-08,0.6969696969696969,0.3030303030303031,1.692089361663029e-08,0.7777777777777777,0.22222222222222232,2.9567517236936872e-08,0.8333333333333333,0.16666666666666674,3.8262070975897646e-08,0.708029197080292,0.291970802919708,1.8651727141307307e-08,0.7777777777777777,0.22222222222222232,2.9567517236936872e-08,0.85,0.15000000000000002,4.087043709758589e-08,0.708029197080292,0.291970802919708,1.8651727141307307e-08,0.6929629629629629,0.7429034874290348,0.7215004055150039,0.3070370370370371,1.629383186212342e-08,0.2570965125709652,2.410962218912208e-08,0.27849959448499606,2.075999776326551e-08,0.15000000000000002,0.4377777777777778,0.2877777777777778,0,False,True,False,False,744
e176_vs_e95,196,3,S1,S,-6.272685495537341e-08,9.283645839154784e-08,1.5556331334692124e-07,1,-6.272685495537341e-08,9.283645839154784e-08,id08_b10,id08,2024-09-10,2024-09-11,569,67,0.9054054054054054,1,0,4,3-5,3,1.0,0,right_edge,2024-09-06,2024-09-10,between_train_runs,True,True,4.0,1.0,5.0,1.0,True,False,False,True,0.4210136533641106,0.0,0.0,934,725,True,True,0.6822222222222222,0.44642857142857145,56,0.0,0.0,True,True,True,False,False,False,True,1.0,0.6822222222222222,0.6822222222222222,-1.3292290936240651e-08,0.44642857142857145,0.44642857142857145,2.3388550647386564e-08,0.40584415584415584,0.40584415584415584,2.970199680594668e-08,0.2976190476190476,0.2976190476190476,4.653785322877366e-08,0.2976190476190476,0.2976190476190476,4.653785322877366e-08,0.22321428571428573,0.22321428571428573,5.81125045194672e-08,0.27901785714285715,0.27901785714285715,4.943151605144704e-08,0.2976190476190476,0.2976190476190476,4.653785322877366e-08,0.15,0.15,6.950196138950965e-08,0.27901785714285715,0.27901785714285715,4.943151605144704e-08,0.4262169312169312,0.2883184523809524,0.3474178004535147,0.4262169312169312,2.6532740366885177e-08,0.2883184523809524,4.798468464011036e-08,0.3474178004535147,3.879099423729957e-08,0.15,0.6822222222222222,0.5322222222222222,1,False,False,True,False,789
e176_vs_e95,82,5,S3,S,-8.601095589514226e-08,6.887302516656036e-08,1.548839810617026e-07,1,-8.601095589514226e-08,6.887302516656036e-08,id04_b4,id04,2024-09-12,2024-09-13,239,37,0.4457831325301205,3,0,5,3-5,1,0.25,1,near_edge,2024-09-11,2024-09-15,between_train_runs,True,True,2.0,4.0,2.0,4.0,True,False,False,True,0.1848158755156593,0.0,0.0,1022,726,True,True,0.6622222222222223,0.543859649122807,57,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.6622222222222223,-3.369458895874494e-08,0.543859649122807,0.543859649122807,-1.536212242840072e-08,0.6350877192982456,0.6350877192982456,-2.949188912174902e-08,0.594541910331384,0.594541910331384,-2.3211992813594224e-08,0.6959064327485379,0.6959064327485379,-3.891173358398122e-08,0.7719298245614035,0.7719298245614035,-5.068653916177148e-08,0.6682615629984051,0.6682615629984051,-3.4629986101148415e-08,0.6959064327485379,0.6959064327485379,-3.891173358398122e-08,0.85,0.85,-6.277835873588687e-08,0.6682615629984051,0.6682615629984051,-3.4629986101148415e-08,0.6853606237816764,0.6820839978734715,0.6834882661198449,0.6853606237816764,-3.72783567076775e-08,0.6820839978734715,-3.677085984256482e-08,0.6834882661198449,-3.6988358499041665e-08,0.543859649122807,0.85,0.30614035087719293,10,True,False,False,False,401
e176_vs_e95,119,6,S4,S,-1.0779614285422972e-07,4.335559165439103e-08,1.5115173450862075e-07,1,-1.0779614285422972e-07,4.335559165439103e-08,id05_b6,id05,2024-11-06,2024-11-07,338,52,0.8125,2,0,2,1-2,0,0.0,0,left_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,2.0,1.0,3.0,True,False,False,True,0.4210136533641106,0.0,0.0,983,727,True,True,0.56,0.4090909090909091,44,0.0,0.0,True,True,True,False,False,False,True,1.0,0.56,0.56,-4.128937967043659e-08,0.4090909090909091,0.4090909090909091,-1.8479208826408373e-08,0.27272727272727276,0.27272727272727276,2.1323913338580935e-09,0.35064935064935066,0.35064935064935066,-9.64566590057988e-09,0.27272727272727276,0.27272727272727276,2.1323913338580935e-09,0.20454545454545456,0.20454545454545456,1.243819141399133e-08,0.24545454545454548,0.24545454545454548,6.25471136591139e-09,0.27272727272727276,0.27272727272727276,2.1323913338580935e-09,0.15,0.15,2.068283147809792e-08,0.24545454545454548,0.24545454545454548,6.25471136591139e-09,0.37303030303030305,0.25909090909090915,0.3079220779220779,0.37303030303030305,-1.302858567291568e-08,0.25909090909090915,4.19355134988474e-09,0.3079220779220779,-3.187364517029716e-09,0.15,0.56,0.41000000000000003,1,False,False,True,False,470
e176_vs_e95,181,1,Q2,Q,-8.542468608390458e-08,6.437680956501117e-08,1.4980149564891575e-07,1,-8.542468608390458e-08,6.437680956501117e-08,id07_b4,id07,2024-09-01,2024-09-02,501,78,1.0,6,1,15,11-16,14,1.0,0,right_edge,2024-08-14,2024-09-01,after_train_run,True,False,15.0,,19.0,,True,False,False,True,0.1848158755156593,0.0,0.0,832,728,False,True,0.5622222222222222,0.5102040816326531,49,0.0,,True,False,False,True,False,False,False,19.0,0.5622222222222222,0.5622222222222222,-1.984492021093479e-08,0.5102040816326531,0.5102040816326531,-1.2052524949741763e-08,0.4971219256933542,0.4971219256933542,-1.0092798423722453e-08,0.5102040816326531,0.5102040816326531,-1.2052524949741763e-08,0.3401360544217687,0.3401360544217687,1.3423919888509221e-08,0.3401360544217687,0.3401360544217687,1.3423919888509221e-08,0.4971219256933542,0.4971219256933542,-1.0092798423722453e-08,0.3401360544217687,0.3401360544217687,1.3423919888509221e-08,0.15,0.15,4.1906585217673805e-08,0.4971219256933542,0.4971219256933542,-1.0092798423722453e-08,0.40747543461829167,0.4186289900575615,0.413848894869303,0.40747543461829167,3.336380018999101e-09,0.4186289900575615,1.6655607323933792e-09,0.413848894869303,2.3816261409386866e-09,0.15,0.5622222222222222,0.41222222222222216,2,False,False,True,False,603
e176_vs_e95,37,1,Q2,Q,6.263122441125495e-08,-8.691031290242179e-08,1.4954153731367675e-07,0,-8.691031290242179e-08,6.263122441125495e-08,id02_b2,id02,2024-09-04,2024-09-05,110,42,0.5316455696202531,2,0,16,11-16,10,0.6666666666666666,5,interior,2024-08-25,2024-09-09,between_train_runs,True,True,11.0,6.0,11.0,6.0,False,False,False,True,0.1848158755156593,0.0,0.0,1159,729,True,True,0.5622222222222222,0.6666666666666666,48,1.0,1.0,True,True,True,False,False,False,True,6.0,0.5622222222222222,0.4377777777777778,-2.8347374793990992e-09,0.6666666666666666,0.33333333333333337,1.2784045306696027e-08,0.681159420289855,0.318840579710145,1.495131396341598e-08,0.6923076923076924,0.3076923076923076,1.661844369935443e-08,0.7777777777777777,0.22222222222222232,2.939977167488233e-08,0.8333333333333333,0.16666666666666674,3.770763485897548e-08,0.7046979865771811,0.2953020134228189,1.8471307352182604e-08,0.7777777777777777,0.22222222222222232,2.939977167488233e-08,0.85,0.15000000000000002,4.0199993814203436e-08,0.7046979865771811,0.2953020134228189,1.8471307352182604e-08,0.6929629629629629,0.7412378821774794,0.7205486310855437,0.3070370370370371,1.6716433880500117e-08,0.25876211782252057,2.393553951353247e-08,0.2794513689144563,2.0841637099375737e-08,0.15000000000000002,0.4377777777777778,0.2877777777777778,0,False,True,False,False,747
e176_vs_e95,90,6,S4,S,-6.488386452836131e-08,8.362073928707454e-08,1.4850460381543585e-07,1,-6.488386452836131e-08,8.362073928707454e-08,id04_b6,id04,2024-09-23,2024-09-24,249,47,0.5662650602409639,0,0,8,6-10,4,0.5714285714285714,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,5.0,4.0,6.0,4.0,False,False,False,True,0.4210136533641106,0.0,0.0,1433,730,True,True,0.56,0.5087719298245614,57,0.0,0.0,True,True,True,False,False,False,True,4.0,0.56,0.56,4.5816115043045564e-10,0.5087719298245614,0.5087719298245614,8.065765416063314e-09,0.4696356275303644,0.4696356275303644,1.3877686483064173e-08,0.45224171539961017,0.45224171539961017,1.6460762512842346e-08,0.33918128654970764,0.33918128654970764,3.325075670640038e-08,0.2543859649122807,0.2543859649122807,4.584325235156892e-08,0.4210526315789474,0.4210526315789474,2.1092485048996287e-08,0.33918128654970764,0.33918128654970764,3.325075670640038e-08,0.15,0.15,6.134504871475916e-08,0.4210526315789474,0.4210526315789474,2.1092485048996287e-08,0.4062573099415205,0.3801169590643275,0.39131996658312446,0.4062573099415205,2.3289658427084308e-08,0.3801169590643275,2.7171620877698334e-08,0.39131996658312446,2.5507922684578054e-08,0.15,0.56,0.41000000000000003,2,False,False,True,False,778
e176_vs_e95,89,6,S4,S,5.864092352471571e-08,-8.9478550497584e-08,1.481194740222997e-07,0,-8.9478550497584e-08,5.864092352471571e-08,id04_b6,id04,2024-09-22,2024-09-23,248,46,0.5542168674698795,6,1,8,6-10,3,0.42857142857142855,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,4.0,5.0,5.0,5.0,False,False,False,True,0.4210136533641106,0.0,0.0,1199,731,True,True,0.56,0.5087719298245614,57,0.0,0.0,True,True,True,False,False,False,True,5.0,0.56,0.43999999999999995,-6.531645045096158e-09,0.5087719298245614,0.49122807017543857,-1.4119519854659578e-08,0.4625199362041467,0.5374800637958532,-2.0970340822198167e-08,0.4625199362041467,0.5374800637958532,-2.0970340822198167e-08,0.33918128654970764,0.6608187134502923,-3.923919673563438e-08,0.2543859649122807,0.7456140350877193,-5.1799035176121795e-08,0.42397660818713456,0.5760233918128654,-2.6679358295146978e-08,0.33918128654970764,0.6608187134502923,-3.923919673563438e-08,0.15,0.85,-6.726062939423904e-08,0.42397660818713456,0.5760233918128654,-2.6679358295146978e-08,0.4062573099415205,0.38157894736842113,0.392155388471178,0.5937426900584795,-2.930393143133159e-08,0.6184210526315789,-3.295927751539068e-08,0.6078446115288221,-3.139270062222251e-08,0.43999999999999995,0.85,0.41000000000000003,8,False,False,True,False,415
e176_vs_e95,105,4,S2,S,4.909254397324401e-08,-9.78128005968415e-08,1.469053445700855e-07,0,-9.78128005968415e-08,4.909254397324401e-08,id04_b14,id04,2024-10-28,2024-10-29,284,82,0.9879518072289156,0,0,3,3-5,1,0.5,1,near_edge,2024-10-27,2024-10-29,after_train_run,True,False,2.0,,2.0,,True,False,False,True,0.4210136533641106,0.0,0.0,1240,732,False,True,0.6511111111111111,0.7017543859649122,57,0.0,,True,False,False,True,False,False,False,2.0,0.6511111111111111,0.3488888888888889,-2.1610984656524916e-09,0.7017543859649122,0.29824561403508776,5.278669276902711e-09,0.5614035087719298,0.4385964912280702,-1.533962469784613e-08,0.7017543859649122,0.29824561403508776,5.278669276902711e-09,0.4678362573099415,0.5321637426900585,-2.9085154014345355e-08,0.4678362573099415,0.5321637426900585,-2.9085154014345355e-08,0.5614035087719298,0.4385964912280702,-1.533962469784613e-08,0.4678362573099415,0.5321637426900585,-2.9085154014345355e-08,0.15,0.85,-7.577699891132867e-08,0.5614035087719298,0.4385964912280702,-1.533962469784613e-08,0.5009551656920078,0.5146198830409356,0.5087635756056809,0.4990448343079922,-2.421980936669281e-08,0.48538011695906436,-2.221238935609574e-08,0.49123642439431914,-2.3072712217780203e-08,0.29824561403508776,0.85,0.5517543859649122,3,False,False,True,True,433
e176_vs_e95,211,0,Q1,Q,-1.0819777463856792e-07,3.8438439269729484e-08,1.466362139082974e-07,1,-1.0819777463856792e-07,3.8438439269729484e-08,id09_b2,id09,2024-08-15,2024-08-16,615,38,0.5671641791044776,3,0,14,11-16,10,0.7692307692307693,3,interior,2024-08-05,2024-08-20,between_train_runs,True,True,11.0,4.0,11.0,6.0,False,False,False,True,0.4210136533641106,0.0,0.0,1020,733,True,True,0.4955555555555556,0.5121951219512195,41,0.0,0.0,True,True,True,False,False,False,True,6.0,0.4955555555555556,0.4955555555555556,-3.422795117816012e-08,0.5121951219512195,0.5121951219512195,-3.666791419549602e-08,0.48992576882290567,0.48992576882290567,-3.340242056657318e-08,0.47279549718574115,0.47279549718574115,-3.0890502390478677e-08,0.34146341463414637,0.34146341463414637,-1.1632463040420856e-08,0.25609756097560976,0.25609756097560976,8.852625371167326e-10,0.45375675233262397,0.45375675233262397,-2.8098732927651498e-08,0.34146341463414637,0.34146341463414637,-1.1632463040420856e-08,0.15,0.15,1.6443007183484875e-08,0.45375675233262397,0.45375675233262397,-2.8098732927651498e-08,0.3859168925022583,0.39761008348338517,0.3925987159200451,0.3859168925022583,-1.815095273005708e-08,0.39761008348338517,-1.986559798403617e-08,0.3925987159200451,-1.913075001804513e-08,0.15,0.5121951219512195,0.3621951219512195,1,False,False,True,False,451
e176_vs_e95,100,3,S1,S,3.454410718146355e-08,-1.0943285022995447e-07,1.43976957411418e-07,0,-1.0943285022995447e-07,3.454410718146355e-08,id04_b10,id04,2024-10-21,2024-10-22,277,75,0.9036144578313253,0,0,1,1-2,0,0.0,0,single,2024-10-21,2024-10-21,between_train_runs,True,True,1.0,1.0,1.0,1.0,True,True,False,True,0.4650448611276244,0.0653257437112517,0.0057977817311286,960,734,True,True,0.6822222222222222,0.7543859649122807,57,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6822222222222222,0.3177777777777778,-1.120857039594263e-08,0.7543859649122807,0.24561403508771928,-8.186542880075417e-10,0.8362573099415206,0.1637426900584794,1.0968932868482838e-08,0.8362573099415206,0.1637426900584794,1.0968932868482838e-08,0.8362573099415206,0.1637426900584794,1.0968932868482838e-08,0.8771929824561404,0.12280701754385959,1.6862726446728008e-08,0.8771929824561404,0.12280701754385959,1.6862726446728008e-08,0.8362573099415206,0.1637426900584794,1.0968932868482838e-08,0.85,0.15000000000000002,1.294756356975084e-08,0.8771929824561404,0.12280701754385959,1.6862726446728008e-08,0.7622027290448342,0.8567251461988306,0.8162155388471177,0.23779727095516578,3.0677962860020966e-10,0.14327485380116944,1.3915829657605433e-08,0.18378446115288227,8.083379645174605e-09,0.12280701754385959,0.3177777777777778,0.19497076023391824,0,False,True,False,False,544
e176_vs_e95,14,1,Q2,Q,-6.019278387446393e-08,8.362605704467389e-08,1.4381884091913782e-07,1,-6.019278387446393e-08,8.362605704467389e-08,id01_b4,id01,2024-09-01,2024-09-02,55,55,0.8208955223880597,6,1,13,11-16,0,0.0,0,left_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,True,False,False,True,0.1848158755156593,0.0,0.0,1296,735,False,True,0.5622222222222222,0.5609756097560976,41,1.0,,True,False,False,True,False,False,False,1.0,0.5622222222222222,0.5622222222222222,2.7679087056919665e-09,0.5609756097560976,0.5609756097560976,2.9471950656453437e-09,0.7073170731707318,0.7073170731707318,-1.8099464581057754e-08,0.5609756097560976,0.5609756097560976,2.9471950656453437e-09,0.7073170731707318,0.7073170731707318,-1.8099464581057754e-08,0.7073170731707318,0.7073170731707318,-1.8099464581057754e-08,0.7073170731707318,0.7073170731707318,-1.8099464581057754e-08,0.7073170731707318,0.7073170731707318,-1.8099464581057754e-08,0.85,0.85,-3.861995773659326e-08,0.7073170731707318,0.7073170731707318,-1.8099464581057754e-08,0.65773261065944,0.7073170731707318,0.6860665892373211,0.65773261065944,-1.096828465508533e-08,0.7073170731707318,-1.8099464581057754e-08,0.6860665892373211,-1.504324461278387e-08,0.5609756097560976,0.85,0.28902439024390236,10,True,False,False,False,479
e176_vs_e95,200,5,S3,S,4.3221177649829404e-08,-9.940630086534088e-08,1.4262747851517027e-07,0,-9.940630086534088e-08,4.3221177649829404e-08,id08_b14,id08,2024-09-19,2024-09-20,576,74,1.0,3,0,2,1-2,1,1.0,0,right_edge,2024-09-17,2024-09-19,after_train_run,True,False,2.0,,3.0,,True,False,False,True,0.1848158755156593,0.0,0.0,1097,736,False,True,0.6622222222222223,0.6607142857142857,56,1.0,,True,False,False,True,False,False,False,3.0,0.6622222222222223,0.33777777777777773,-4.955215093072549e-09,0.6607142857142857,0.3392857142857143,-5.170288274960512e-09,0.7091836734693877,0.2908163265306123,1.7427782857237576e-09,0.6607142857142857,0.3392857142857143,-5.170288274960512e-09,0.7738095238095237,0.22619047619047628,1.0960200366636115e-08,0.7738095238095237,0.22619047619047628,1.0960200366636115e-08,0.7091836734693877,0.2908163265306123,1.7427782857237576e-09,0.7738095238095237,0.22619047619047628,1.0960200366636115e-08,0.85,0.15000000000000002,2.182705587255386e-08,0.7091836734693877,0.2908163265306123,1.7427782857237576e-09,0.7243121693121694,0.7414965986394557,0.7341318432134758,0.27568783068783065,3.9005175015069375e-09,0.2585034013605443,6.351489326179933e-09,0.2658681567865242,5.301072829891504e-09,0.15000000000000002,0.3392857142857143,0.18928571428571428,0,False,True,False,False,614
e176_vs_e95,83,5,S3,S,-7.369916056904862e-08,6.860524688028541e-08,1.4230440744933403e-07,1,-7.369916056904862e-08,6.860524688028541e-08,id04_b4,id04,2024-09-13,2024-09-14,240,38,0.4578313253012048,4,0,5,3-5,2,0.5,2,interior,2024-09-11,2024-09-15,between_train_runs,True,True,3.0,3.0,3.0,3.0,False,False,False,True,0.1848158755156593,0.0,0.0,1065,737,True,True,0.6622222222222223,0.543859649122807,57,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.6622222222222223,-2.563189405282913e-08,0.543859649122807,0.543859649122807,-8.78837822373836e-09,0.6090225563909774,0.6090225563909774,-1.8061347130211242e-08,0.6090225563909774,0.6090225563909774,-1.8061347130211242e-08,0.6959064327485379,0.6959064327485379,-3.0425305672175096e-08,0.7719298245614035,0.7719298245614035,-4.1243769396393484e-08,0.6578947368421053,0.6578947368421053,-2.501607381006593e-08,0.6959064327485379,0.6959064327485379,-3.0425305672175096e-08,0.85,0.85,-5.235349945164852e-08,0.6578947368421053,0.6578947368421053,-2.501607381006593e-08,0.6853606237816764,0.6769005847953216,0.6805263157894735,0.6853606237816764,-2.8924590576071995e-08,0.6769005847953216,-2.7720689741120507e-08,0.6805263157894735,-2.8236647241813987e-08,0.543859649122807,0.85,0.30614035087719293,10,True,False,False,False,417
e176_vs_e95,238,5,S3,S,7.005205504479711e-08,-7.16257115684904e-08,1.4167776661328751e-07,0,-7.16257115684904e-08,7.005205504479711e-08,id10_b2,id10,2024-08-22,2024-08-23,677,32,0.5925925925925926,3,0,11,11-16,10,1.0,0,right_edge,2024-08-04,2024-08-22,between_train_runs,True,True,11.0,1.0,20.0,5.0,True,False,False,True,0.1848158755156593,0.0,0.0,1725,738,True,True,0.6622222222222223,0.48484848484848486,33,0.0,1.0,True,True,True,False,False,True,False,5.0,0.6622222222222223,0.33777777777777773,2.219645387764222e-08,0.48484848484848486,0.5151515151515151,-2.933461089320698e-09,0.47302291204730235,0.5269770879526976,-4.6088818327150764e-09,0.5316804407713498,0.4683195592286502,3.701585831962728e-09,0.6565656565656566,0.3434343434343434,2.1395044288718567e-08,0.49242424242424243,0.5075757575757576,-1.8601446755836694e-09,0.5198653198653198,0.4801346801346802,2.027645889730435e-09,0.6565656565656566,0.3434343434343434,2.1395044288718567e-08,0.85,0.15000000000000002,4.880039005280398e-08,0.5,0.5,-7.868282618466472e-10,0.6656902356902358,0.5832491582491582,0.6185810485810486,0.3343097643097642,2.268779428037518e-08,0.41675084175084176,1.1007726551330232e-08,0.38141895141895144,1.601346986377806e-08,0.15000000000000002,0.5151515151515151,0.3651515151515151,2,False,False,True,False,775
e176_vs_e95,200,3,S1,S,6.275168777105021e-08,-7.788795219835062e-08,1.4063963996940081e-07,0,-7.788795219835062e-08,6.275168777105021e-08,id08_b14,id08,2024-09-19,2024-09-20,576,74,1.0,3,0,2,1-2,1,1.0,0,right_edge,2024-09-17,2024-09-19,after_train_run,True,False,2.0,,3.0,,True,True,False,True,0.5384415668368375,0.15560319697967,0.0373447672751208,1663,739,False,True,0.6822222222222222,0.44642857142857145,56,1.0,,True,False,False,True,False,False,False,3.0,0.6822222222222222,0.3177777777777778,1.8059535514107274e-08,0.44642857142857145,0.5535714285714286,-1.5102398640582394e-08,0.5255102040816326,0.4744897959183674,-3.98038629606345e-09,0.44642857142857145,0.5535714285714286,-1.5102398640582394e-08,0.6309523809523809,0.36904761904761907,1.0848963496628475e-08,0.6309523809523809,0.36904761904761907,1.0848963496628475e-08,0.5255102040816326,0.4744897959183674,-3.98038629606345e-09,0.6309523809523809,0.36904761904761907,1.0848963496628475e-08,0.85,0.15000000000000002,4.165574177564008e-08,0.5255102040816326,0.4744897959183674,-3.98038629606345e-09,0.6595502645502646,0.5782312925170068,0.61308228053126,0.34044973544973545,1.4870959549721655e-08,0.4217687074829932,3.434288600282511e-09,0.38691771946874,8.335719007184992e-09,0.15000000000000002,0.5535714285714286,0.4035714285714286,1,False,False,True,False,730
e176_vs_e95,109,4,S2,S,-1.1392822626023401e-07,2.509204024189352e-08,1.3902026650212753e-07,1,-1.1392822626023401e-07,2.509204024189352e-08,id05_b2,id05,2024-09-30,2024-10-01,314,28,0.4375,0,0,7,6-10,2,0.3333333333333333,2,interior,2024-09-28,2024-10-06,between_train_runs,True,True,3.0,5.0,3.0,9.0,False,False,False,True,0.4210136533641106,0.0,0.0,881,740,True,True,0.6511111111111111,0.25,44,0.0,0.0,True,True,True,False,False,False,True,3.0,0.6511111111111111,0.6511111111111111,-6.542559994726951e-08,0.25,0.25,-9.663026383638365e-09,0.21428571428571427,0.21428571428571427,-4.698016865705238e-09,0.23684210526315788,0.23684210526315788,-7.833812350715628e-09,0.16666666666666666,0.16666666666666666,1.9219958248722665e-09,0.125,0.125,7.714506929127579e-09,0.20454545454545453,0.20454545454545453,-3.3439233608143852e-09,0.16666666666666666,0.16666666666666666,1.9219958248722665e-09,0.15,0.15,4.23900026657439e-09,0.20454545454545453,0.20454545454545453,-3.3439233608143852e-09,0.3503703703703704,0.1856060606060606,0.25621933621933624,0.3503703703703704,-2.3616542021444504e-08,0.1856060606060606,-7.10963767971061e-10,0.25621933621933624,-1.0527640162316822e-08,0.15,0.6511111111111111,0.5011111111111111,1,False,False,True,False,436
e176_vs_e95,212,3,S1,S,-6.58268744036913e-08,7.269594982428629e-08,1.385228242279776e-07,1,-6.58268744036913e-08,7.269594982428629e-08,id09_b2,id09,2024-08-16,2024-08-17,616,39,0.582089552238806,4,0,14,11-16,11,0.8461538461538461,2,interior,2024-08-05,2024-08-20,between_train_runs,True,True,12.0,3.0,12.0,5.0,False,True,False,True,0.4234130055952375,0.003079010160562,0.0004618515240843,810,741,True,True,0.6822222222222222,0.5609756097560976,41,0.0,0.0,True,True,True,False,False,False,True,5.0,0.6822222222222222,0.6822222222222222,-2.1807399149022857e-08,0.5609756097560976,0.5609756097560976,-5.011975962140166e-09,0.5385365853658537,0.5385365853658537,-1.903658930683114e-09,0.5099778270509978,0.5099778270509978,2.0523809275349647e-09,0.3739837398373984,0.3739837398373984,2.089066596666865e-08,0.2804878048780488,0.2804878048780488,3.384198693107306e-08,0.4913654975965819,0.4913654975965819,4.630613369022234e-09,0.3739837398373984,0.3739837398373984,2.089066596666865e-08,0.15,0.15,5.1917526190089655e-08,0.4913654975965819,0.4913654975965819,4.630613369022234e-09,0.4643992773261066,0.4326746187169901,0.44627090097804,0.4643992773261066,8.366050359642215e-09,0.4326746187169901,1.2760639667845452e-08,0.44627090097804,1.0877244250044064e-08,0.15,0.6822222222222222,0.5322222222222222,2,False,False,True,False,671
e176_vs_e95,86,2,Q3,Q,-2.209124297290556e-08,1.1639099002382279e-07,1.3848223299672834e-07,1,-2.209124297290556e-08,1.1639099002382279e-07,id04_b6,id04,2024-09-18,2024-09-19,245,43,0.5180722891566265,2,0,8,6-10,0,0.0,0,left_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,8.0,1.0,9.0,True,False,False,True,0.4210136533641106,0.0,0.0,1419,742,True,True,0.6,0.7719298245614035,57,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6,0.6,3.330165022578578e-08,0.7719298245614035,0.7719298245614035,9.492424201786875e-09,0.847953216374269,0.847953216374269,-1.0354648564439412e-09,0.7839335180055401,0.7839335180055401,7.830125929434643e-09,0.847953216374269,0.847953216374269,-1.0354648564439412e-09,0.8859649122807017,0.8859649122807017,-6.299409385559343e-09,0.8533834586466165,0.8533834586466165,-1.7874569320318444e-09,0.847953216374269,0.847953216374269,-1.0354648564439412e-09,0.85,0.85,-1.3189080233963046e-09,0.8533834586466165,0.8533834586466165,-1.7874569320318444e-09,0.7406432748538011,0.8506683375104427,0.8035147392290248,0.7406432748538011,1.3825055468058794e-08,0.8506683375104427,-1.4114608942378879e-09,0.8035147392290248,5.118474689603551e-09,0.6,0.8533834586466165,0.2533834586466165,10,True,False,False,False,720
