policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_focus_vs_e174,delta_p95_delta_norm_visible_mean_vs_e174,delta_worse_than_e101_norm_visible_mean_vs_e174,delta_bad_span_energy_vs_e174,delta_max_bad_cos_vs_e174,delta_q2s3_share_vs_e95_vs_e174,delta_mean_abs_logit_move_vs_e95_vs_e174,broad_retained,visible_tail_guard,geometry_guard,material_vs_e172,near_e174_edge,risk_reduced_vs_e174,e176_gate,dominance_score
ablate_s3s2_to0p75,371,-0.00012239761442075746,904,193,33,0.047647642348757846,1,4,0.4639303417321188,0.26676867388322784,0.9637605898949095,q2_bad,0.16328064182663707,0.0008146296813062394,0.010205926073456162,0.3345275882445568,0.08432211090166036,-0.027581036454879325,-0.008844779609302095,-7.774736041625369e-05,1.7703383941233322e-05,-0.00010686683570130577,-4.8627885131201603e-05,0.9999943757459171,0.9997897092389222,4.741147241471566e-07,7.340636876129736e-08,-5.1008143051812404e-05,1.6722633728250524e-05,-7.85144277919063e-05,-2.350185831171851e-05,0.998856729202304,0.9836063509423265,0.00016495675184580172,3.6573053029842484e-05,-3.067722659662191e-05,1.6376143447043656e-05,-5.7613585540969246e-05,-3.74086765227457e-06,0.9694856599707372,0.8259672808427537,0.007652547197653847,0.002490755699698477,-3.095373002848142e-05,1.5731073089818942e-05,-5.682904265610881e-05,-5.078417400854031e-06,0.9754476101727718,0.8399867039831668,0.0055094630877438044,0.0016359928725616646,-7.497865556549692e-05,1.3981310316198614e-05,-9.797586454863025e-05,-5.1981446582363594e-05,0.9999999590240221,0.9999901248049319,9.328773309391636e-10,5.3096638197303037e-11,0.067326822344813,0.04632592742884677,0.08152033472027763,-0.07535029336136838,0.0591879202259195,0.06342631626285763,0.16328064182663707,0.018931819843153674,0.1283790314261113,0.3652439024390244,75,0.9705470887893983,-9.70239264487699e-06,1.9694397926086564e-06,-7.923633175436614e-07,-5.50556438126959e-05,0.002772611792438706,5.206782032124435e-05,-0.005069073174505445,-1.432049755664645e-05,True,True,True,True,True,True,True,-0.00012139268284977098
ablate_top_swing20_to0p75,355,-0.00012245785611474588,904,193,33,0.04762420265464011,1,4,0.46357096383445257,0.26517468692948437,0.9642003865441301,q2_bad,0.16152422199773764,0.0008152047951439703,0.010205926073456162,0.33908262869456857,0.08838245646250692,-0.02674917017154457,-0.004518175844201273,-7.779792672408874e-05,1.7628513486204177e-05,-0.00010679425106963463,-4.880160237854286e-05,0.9999949070031575,0.9998034460128388,4.2012886136699734e-07,6.399320773287087e-08,-5.098549190469822e-05,1.6650970265340807e-05,-7.837390073790516e-05,-2.3597083071491276e-05,0.9989007314697959,0.9839235783435631,0.00015625904532767798,3.423779924416337e-05,-3.0526427314545794e-05,1.629673363481236e-05,-5.733216874122895e-05,-3.720685887862638e-06,0.9694770128215928,0.824762231468056,0.007598678067853193,0.0024566990292753665,-3.087616579015532e-05,1.566204849027787e-05,-5.66379430548787e-05,-5.1143885254319354e-06,0.9756609418615281,0.8398479914379084,0.005411706402269845,0.0015941895568821751,-7.515131816131724e-05,1.3922426285676224e-05,-9.805167153327629e-05,-5.225096478935818e-05,0.9999999662799087,0.9999913883572714,7.382972011527045e-10,4.081235349673307e-11,0.06655650074721929,0.04577537239423367,0.08108916649488332,-0.07478111424765622,0.058765877271095245,0.06732598819751379,0.16152422199773764,0.018043730803013667,0.12587813197084124,0.375,75,0.9733776082400885,-9.762634338865404e-06,1.9091980986202424e-06,-8.875880773164274e-07,-6.375335033081964e-05,0.0011786248386952414,-0.001704352008578186,-0.0005140327244936849,-1.3745383718915486e-05,True,True,True,True,True,True,True,-0.00012137970235256682
ablate_support_low_lt0p50_to0p25,337,-0.0001244820143386137,904,193,33,0.04684980225655276,1,4,0.4619105054936362,0.26425173950847136,0.9644537408122519,q2_bad,0.1636650312087144,0.0008273434382577575,0.010205926073456162,0.3383141264876256,0.087859976251549,-0.026202766195581925,-0.00973000019488062,-7.812357359383799e-05,1.7960583174054248e-05,-0.0001076661039698447,-4.858104321783128e-05,0.9999931845402852,0.9997649704532463,6.085401406119573e-07,9.847958959419145e-08,-5.065361742140692e-05,1.694750923989467e-05,-7.852978946244125e-05,-2.2777445380372586e-05,0.9985998668648874,0.9814850529060735,0.00021411919059455276,4.965488606178958e-05,-3.070941197609575e-05,1.6612626243430617e-05,-5.803475050579181e-05,-3.3840734463996885e-06,0.9677392073764925,0.823018096438807,0.00836714623438406,0.0028011899721508415,-3.0051150292083582e-05,1.5925739745336524e-05,-5.624666107408558e-05,-3.855639510081585e-06,0.9704167940726948,0.8226662891340002,0.007056963223067592,0.0021974281682143326,-7.361820125353785e-05,1.421274941495034e-05,-9.699609367767134e-05,-5.024030882940437e-05,0.99999988889622,0.9999795626222262,3.0224460711991696e-09,1.9625079339391505e-10,0.07142883488970207,0.05087174059688237,0.08471729247068395,-0.07340397221977285,0.055521610198122094,0.06129253213552019,0.1636650312087144,0.021431621619224836,0.13108367067161145,0.38353658536585367,73,0.959538412501042,-1.1786792562733215e-05,-1.1496012524756893e-07,-6.795038619773671e-08,-5.893205063944862e-06,0.00025567741768223184,0.00043645720239857133,-0.0012825349314366519,-1.606740605128356e-06,True,True,True,True,True,False,False,-0.00012335892461813255
ablate_support_low_lt0p50_to0p5,337,-0.0001244438073367327,904,193,33,0.04686418618228799,1,4,0.46197540020443495,0.26421147762059516,0.9644647713076626,q2_bad,0.1635481084999692,0.0008278790184594669,0.010205926073456162,0.33874219127209565,0.0878368222136177,-0.026195860891616664,-0.009727436014884272,-7.812392997036345e-05,1.7965975758591065e-05,-0.00010767533035860419,-4.857252958212271e-05,0.9999931444686413,0.9997640614042567,6.129659164688661e-07,9.930000821611884e-08,-5.064695516504223e-05,1.6953303923488656e-05,-7.853265861240317e-05,-2.276125171768129e-05,0.9985933711786277,0.9814348533586077,0.000215412569623874,5.0008892606423494e-05,-3.063276702916441e-05,1.6618908820872138e-05,-5.796843947915176e-05,-3.2970945791770562e-06,0.967353580211401,0.821726815440267,0.00849375767016014,0.002850245868569301,-3.0039224061051283e-05,1.593196428336127e-05,-5.624497329699938e-05,-3.833474825103185e-06,0.9703167240448222,0.8223775517395862,0.007090545866413223,0.0022103160965069035,-7.373412233192654e-05,1.4216495936406473e-05,-9.711817723546559e-05,-5.035006742838749e-05,0.9999998928692533,0.999980178585755,2.905073737125008e-09,1.8823254066546724e-10,0.07170798251568185,0.051143308309967744,0.0848887255502092,-0.07340548907432935,0.055401329371075565,0.061276379506365046,0.1635481084999692,0.02112700755330878,0.13103679566917137,0.3847560975609756,75,0.9594743069200143,-1.1748585560852217e-05,-7.675312336657145e-08,-5.17567235064409e-08,-4.599826034623611e-06,0.00021541552980602896,0.0003195344936533784,-0.0008544701469666016,-1.071160403418904e-06,True,True,True,True,True,False,False,-0.00012329362959746668
ablate_support_low_lt0p50_to0p65,337,-0.0001244208288701891,904,193,33,0.046872841221352275,1,4,0.4620142967434781,0.2641657025411473,0.9644773100498228,q2_bad,0.16346421160325222,0.0008282003665804926,0.010205926073456162,0.3389987643948843,0.08781553665826593,-0.026189512831282243,-0.00972507875886672,-7.812408953086372e-05,1.797093550720024e-05,-0.00010768364797959303,-4.856453108213441e-05,0.9999931071423862,0.9997632146051536,6.17090533894249e-07,1.0006500361647852e-07,-5.064290354580841e-05,1.6958633283645466e-05,-7.853737301055262e-05,-2.274843408106421e-05,0.9985879420778616,0.9813941869285532,0.00021650782854643058,5.0310982131929194e-05,-3.058672579559058e-05,1.6624686695201223e-05,-5.7931902003124195e-05,-3.2415495880569673e-06,0.9671039676814042,0.8209197856370145,0.00857726615719645,0.0028830036229222644,-3.0032014057016903e-05,1.5937688711265457e-05,-5.6247179138965426e-05,-3.816848975068383e-06,0.9702404563194331,0.8221733584585684,0.007116867523158543,0.0022205756700349744,-7.380362071354478e-05,1.4219941864344493e-05,-9.71933436641509e-05,-5.041389776293866e-05,0.9999998949372115,0.999980509936194,2.8452359357444834e-09,1.8420587277745426e-10,0.07186934505382016,0.05130185775277677,0.0849843815860362,-0.07340021439190057,0.055324529874275205,0.06126153036070074,0.16346421160325222,0.020942551630027523,0.13099764518187626,0.3854878048780488,75,0.9593550283304628,-1.1725607094308622e-05,-5.377465682297614e-08,-3.893908688936201e-08,-3.5045671120670363e-06,0.0001696404503581661,0.00023563759693639996,-0.0005978970241779513,-7.498122823932328e-07,True,True,True,True,True,False,False,-0.00012325796101626073
ablate_support_low_lt0p50_to0p75,337,-0.00012440548728563959,904,193,33,0.046878621542400516,1,4,0.4620402110047804,0.26412619696356987,0.9644881295679907,q2_bad,0.16340257214210374,0.0008284145986611764,0.010205926073456162,0.3391697025582956,0.08779827279615725,-0.02618436417359115,-0.009723166882847077,-7.81241732976768e-05,1.7974959804365368e-05,-0.0001076903511261941,-4.85579954691595e-05,0.9999930766488458,0.9997625235202865,6.204630855766169e-07,1.0069096079146078e-07,-5.064017985946544e-05,1.6962957330566225e-05,-7.854176174847035e-05,-2.2738597970460523e-05,0.9985836794453629,0.9813626700611687,0.00021737257016585243,5.0550291971984684e-05,-3.055600903302096e-05,1.6629374508702925e-05,-5.7908896007595324e-05,-3.203122058446595e-06,0.9669298723964578,0.8203683703815234,0.008636142459746532,0.002906262131430304,-3.0027184780806882e-05,1.5942333112705894e-05,-5.624998922330972e-05,-3.80438033830404e-06,0.9701828323483073,0.822024366150196,0.007137003521229923,0.002228478125627986,-7.384993036110313e-05,1.422273794572196e-05,-9.724425245630423e-05,-5.045560826590203e-05,0.9999998961914118,0.999980715620782,2.8094923054666765e-09,1.818276640364047e-10,0.07197435238570966,0.0514057118193723,0.08504514385906146,-0.07339412531063619,0.05527141243060146,0.06124948681290772,0.16340257214210374,0.02081890052112474,0.13096696218141274,0.38597560975609757,75,0.9592418992741629,-1.1710265509759111e-05,-3.843307227346547e-08,-2.9102976285673784e-08,-2.639825492645187e-06,0.00013013487278074054,0.00017399813578791723,-0.00042695886076665746,-5.35580201709452e-07,True,True,True,True,True,False,False,-0.00012323564011924268
baseline_e174,335,-0.00012436705421336612,904,193,33,0.04689310841322989,1,4,0.4621049380573146,0.26399606209078913,0.9645237577170177,q2_bad,0.16322857400631582,0.0008289501788628858,0.010205926073456162,0.33959666141906225,0.08774438878072623,-0.0261682941685871,-0.009717199529986158,-7.812430360380982e-05,1.7987529930007823e-05,-0.00010771115744908135,-4.853744975853829e-05,0.9999929804254868,0.9997603482002746,6.311253298862951e-07,1.0267282779530262e-07,-5.0633291532708294e-05,1.697646287851562e-05,-7.855708807124175e-05,-2.270949499417485e-05,0.9985707493457823,0.9812684098658504,0.00022001239565849762,5.1283753533581944e-05,-3.0479138015697128e-05,1.6644015415957487e-05,-5.785610713967102e-05,-3.1021688917232404e-06,0.9664674170092534,0.8189431534363868,0.008794774870158228,0.002969510059868563,-3.0015032479382126e-05,1.5956838154431803e-05,-5.626169559237691e-05,-3.7683693663873383e-06,0.9700149779301577,0.8216070146494754,0.007196470901195351,0.0022519959861148076,-7.396562536909943e-05,1.4231472159289216e-05,-9.73743139671652e-05,-5.0556936771033664e-05,0.9999998989131434,0.9999811788261306,2.7338744601479448e-09,1.7689461007108775e-10,0.0722278378542136,0.05165883706539516,0.08518650452509402,-0.07336992078367904,0.055131953119353386,0.0612118964573408,0.16322857400631582,0.020507471930054796,0.13087426734983315,0.3871951219512195,75,0.9588417545084673,-1.1671832437485646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,False,False,-0.0001231849244617494
ablate_not_top_focus50_to0p75,360,-0.00012391829852194148,904,193,33,0.04706292634601327,1,4,0.4620987981027122,0.26322304531221297,0.9647350042454994,q2_bad,0.16184484579914854,0.0008251131133024892,0.010205926073456162,0.33834903433684493,0.08814412394338902,-0.026245049332658938,-0.009034935644961795,-7.811281532930174e-05,1.7934074105052998e-05,-0.00010761174216701464,-4.861388849158884e-05,0.9999933634387919,0.9997689645957745,5.886810571231749e-07,9.479021900737905e-08,-5.076578272731839e-05,1.6923502770224247e-05,-7.860246763964503e-05,-2.292909781499175e-05,0.9986488639360601,0.9819154083228875,0.0002049203987971593,4.722558310277236e-05,-3.0533284618275014e-05,1.6586158302957992e-05,-5.7815087260086744e-05,-3.251481976463287e-06,0.9671811230797871,0.8206351864323538,0.008523483494478401,0.0028549597478595423,-3.0255508275830852e-05,1.5903932097137114e-05,-5.641514866859677e-05,-4.095867883064935e-06,0.9714400167601565,0.8263123846937064,0.006744977854329259,0.00208444894596016,-7.434459680258513e-05,1.4189851396198823e-05,-9.768482533752517e-05,-5.100436826764508e-05,0.9999999193976122,0.9999841078121363,2.1003920824824718e-09,1.3225476269695946e-10,0.07227823007970886,0.05163650462975284,0.08528887451437203,-0.0732313633821911,0.05619969732135588,0.06216306009103398,0.16184484579914854,0.02050920430465796,0.12975332127872724,0.3719512195121951,75,0.9607540075150623,-1.1223076746061001e-05,4.4875569142464487e-07,-2.1960282081690064e-07,-1.509199686133833e-05,-0.0007730167785761632,-0.001383728207167284,-0.0012476270822173174,-3.837065560396654e-06,True,True,True,True,True,False,False,-0.00012307660597712084
ablate_not_top_focus50_to0p65,360,-0.00012373866212730521,904,193,33,0.04713124948984306,1,4,0.46209632610142426,0.2628570171986911,0.9648347985584925,q2_bad,0.16125149036268951,0.0008235782870783308,0.010205926073456162,0.3378467283828466,0.08828409584608353,-0.026269753993109112,-0.008758866376677091,-7.810808590143224e-05,1.791693455736126e-05,-0.00010757882069196008,-4.8637351110904404e-05,0.9999934806884586,0.9997716260050276,5.757826743169048e-07,9.24088180420668e-08,-5.081864508709621e-05,1.6906520497760676e-05,-7.862739664696727e-05,-2.300989352722515e-05,0.9986758484354431,0.9821466385256133,0.00019980528743057668,4.5868056106290744e-05,-3.055480914123996e-05,1.656760135438172e-05,-5.780608831888085e-05,-3.303529963599066e-06,0.9674266881680487,0.8212438342059583,0.00843188450391541,0.0028167379058743336,-3.035156447634416e-05,1.5886964948494908e-05,-5.6483296393126914e-05,-4.219832559561404e-06,0.9719636152043113,0.8281149889071505,0.006582941775210793,0.0020252821313506697,-7.449605125791324e-05,1.4176506944603518e-05,-9.781433012324707e-05,-5.117777239257941e-05,0.9999999259454081,0.9999850934694721,1.904268853714086e-09,1.187477893793698e-10,0.07228162058544188,0.051615503065021745,0.08531010458913796,-0.07315865886962987,0.0566153535335686,0.06253051350368913,0.16125149036268951,0.02050512024409474,0.12927296521282647,0.36585365853658536,75,0.961297969407395,-1.104344035142474e-05,6.28392086060906e-07,-3.0039853305030125e-07,-2.0207108227920934e-05,-0.00113904489209804,-0.0019770836436263095,-0.0017499330362156784,-5.371891784555056e-06,True,True,True,True,True,False,False,-0.00012304313853288252
ablate_not_top_focus50_to0p5,360,-0.00012346906385721085,904,193,33,0.04723416193554317,1,4,0.4620926007754192,0.26224699747729996,0.9650007835821384,q2_bad,0.16031907625369377,0.0008212760477420926,0.010205926073456162,0.33708974923313173,0.0884723179741212,-0.026300289816763,-0.008341690575202872,-7.810084808148747e-05,1.7895793612513505e-05,-0.0001075368091122053,-4.8664887050769644e-05,0.9999936206012688,0.9997748098080346,5.604370082457066e-07,8.958296504602004e-08,-5.089779494862225e-05,1.6885572424991188e-05,-7.867208999502078e-05,-2.312349990222373e-05,0.9987120380857613,0.9824647948097511,0.00019304009717246995,4.408933823785155e-05,-3.058695224754671e-05,1.6544707920299884e-05,-5.7800575077104727e-05,-3.373329417988699e-06,0.9677527058218696,0.8220827971415663,0.008312132509086023,0.0027672301082184436,-3.0495505098973327e-05,1.586603404567904e-05,-5.659280874434404e-05,-4.398201453602617e-06,0.9727010373199849,0.8307324455387703,0.0063585769967647865,0.0019442953385157002,-7.472308926276445e-05,1.4160047380123254e-05,-9.801429455376487e-05,-5.143188397176403e-05,0.9999999343551887,0.9999864030643575,1.6575213424019353e-09,1.0200129629822641e-10,0.07226855934897802,0.051570968200169064,0.08532058617373214,-0.07303099454018017,0.057225927946747635,0.06306714559819401,0.16031907625369377,0.020493830215012377,0.12851844017236602,0.3567073170731707,75,0.9618741441889589,-1.0773842081330379e-05,8.979903561552669e-07,-4.1400490804888163e-07,-2.6972298486027668e-05,-0.0017490646134891707,-0.002909497752622059,-0.002506912185930521,-7.6741311207932e-06,True,True,True,True,True,False,False,-0.00012300348156079832
only_top_focus50_reopened,360,-0.00012301935031813757,904,193,33,0.04740683267453065,1,4,0.4620863452675115,0.26106806434826346,0.9653203954011591,q2_bad,0.15865335386767737,0.0008174389821816965,0.010205926073456162,0.33581864193936506,0.08872722713620816,-0.026333602007191797,-0.007639092310971884,-7.80884019593309e-05,1.7872785961661576e-05,-0.0001074865187720973,-4.869028514656449e-05,0.9999937626780875,0.9997780225586254,5.448492438331343e-07,8.671504614365944e-08,-5.102932829558389e-05,1.6862773264891035e-05,-7.876612206080023e-05,-2.3292534530367553e-05,0.99876156444556,0.982920687324202,0.0001840064752836046,4.17525273798125e-05,-3.064014100247606e-05,1.6519787768563627e-05,-5.781277383006651e-05,-3.4675081748856073e-06,0.968184311962858,0.823281738606775,0.008158507713161067,0.002704886148047425,-3.073502304777361e-05,1.584325170069659e-05,-5.6794853070369483e-05,-4.675193025177746e-06,0.9738067595837763,0.8348619537969848,0.006031530475274827,0.0018284757863699097,-7.510110284860176e-05,1.4142134821306618e-05,-9.836284460226465e-05,-5.183936109493886e-05,0.9999999453226216,0.9999882016868153,1.3455860869981962e-09,8.128842043930717e-11,0.07219808874965061,0.05146184703985738,0.08528066275502079,-0.07276854130453977,0.05820750255140648,0.06392125135254845,0.15865335386767737,0.02046117195235772,0.12717132736583053,0.34146341463414637,50,0.9621892654721478,-1.0324128542257098e-05,1.3477038952285482e-06,-5.830395361927038e-07,-3.600592037489303e-05,-0.0029279977425256676,-0.004575220138638453,-0.003778019479697192,-1.1511196681189312e-05,True,True,True,True,True,False,False,-0.00012283067968937473
ablate_not_top_focus50_to0p25,360,-0.00012301935031813757,904,193,33,0.04740683267453065,1,4,0.4620863452675115,0.26106806434826346,0.9653203954011591,q2_bad,0.15865335386767737,0.0008174389821816965,0.010205926073456162,0.33581864193936506,0.08872722713620816,-0.026333602007191797,-0.007639092310971884,-7.80884019593309e-05,1.7872785961661576e-05,-0.0001074865187720973,-4.869028514656449e-05,0.9999937626780875,0.9997780225586254,5.448492438331343e-07,8.671504614365944e-08,-5.102932829558389e-05,1.6862773264891035e-05,-7.876612206080023e-05,-2.3292534530367553e-05,0.99876156444556,0.982920687324202,0.0001840064752836046,4.17525273798125e-05,-3.064014100247606e-05,1.6519787768563627e-05,-5.781277383006651e-05,-3.4675081748856073e-06,0.968184311962858,0.823281738606775,0.008158507713161067,0.002704886148047425,-3.073502304777361e-05,1.584325170069659e-05,-5.6794853070369483e-05,-4.675193025177746e-06,0.9738067595837763,0.8348619537969848,0.006031530475274827,0.0018284757863699097,-7.510110284860176e-05,1.4142134821306618e-05,-9.836284460226465e-05,-5.183936109493886e-05,0.9999999453226216,0.9999882016868153,1.3455860869981962e-09,8.128842043930717e-11,0.07219808874965061,0.05146184703985738,0.08528066275502079,-0.07276854130453977,0.05820750255140648,0.06392125135254845,0.15865335386767737,0.02046117195235772,0.12717132736583053,0.34146341463414637,50,0.9621892654721478,-1.0324128542257098e-05,1.3477038952285482e-06,-5.830395361927038e-07,-3.600592037489303e-05,-0.0029279977425256676,-0.004575220138638453,-0.003778019479697192,-1.1511196681189312e-05,True,True,True,True,True,False,False,-0.00012283067968937473
ablate_e72_active_to0p75,341,-0.0001239231862520111,904,193,33,0.047061070108393645,1,4,0.4621562363402815,0.2638942328889388,0.9645516232156567,q2_bad,0.1634849652253551,0.0008266994544338407,0.010205926073456162,0.34001257600869517,0.08796126763220256,-0.027163189046240068,-0.010286621361474478,-7.805757425587239e-05,1.794621709784011e-05,-0.00010757647453931321,-4.853867397243156e-05,0.999993178457663,0.9997641956447486,6.079046995788318e-07,9.822190649710905e-08,-5.070686620439574e-05,1.6939692470766056e-05,-7.857018080437783e-05,-2.2843551604413646e-05,0.9986204512772647,0.9816704326010719,0.00021029973245600964,4.8653294637546196e-05,-3.0506631948625762e-05,1.660501923988233e-05,-5.7819458070945185e-05,-3.193805826306336e-06,0.9669093260307349,0.8199411622790426,0.008623995219462666,0.0028967457647917083,-3.0193835165788246e-05,1.5924474256867114e-05,-5.6387264404491466e-05,-4.000405927085025e-06,0.9710242620676519,0.8250047276298552,0.006879282901602335,0.0021348153295662753,-7.418181135371356e-05,1.4196382790754527e-05,-9.753278307667761e-05,-5.083083963074951e-05,0.9999999131115722,0.9999831503235312,2.2877747474225885e-09,1.45128242756698e-10,0.07203757504327839,0.05132119825826459,0.08513096111098067,-0.07291677015279846,0.05621862084036916,0.06093695651234177,0.1634849652253551,0.020768522012117978,0.13016359718837464,0.38353658536585367,75,0.960453008586556,-1.1227964476130613e-05,4.4386796135503326e-07,-1.3405661023879728e-07,-9.712663202487981e-06,-0.00010182920185031197,0.0002563912190392814,0.0004159145896329153,-2.2507244290451535e-06,True,True,False,True,True,False,False,-0.00012268400883971219
ablate_not_top_swing40_to0p75,370,-0.00012352117142135988,904,193,33,0.04721423614391765,1,4,0.4621587921417723,0.26410613408356126,0.9644936235867171,q2_bad,0.16277853114095694,0.0008244261715839919,0.010205926073456162,0.3382606700476204,0.0881514428856393,-0.02622235517262521,-0.009574188524005023,-7.800995208577077e-05,1.7950888178585443e-05,-0.00010753653561331734,-4.84833685582242e-05,0.9999930597590195,0.999761027257146,6.200273543477408e-07,1.0036251141265495e-07,-5.077034251098709e-05,1.694308017203598e-05,-7.863922938369005e-05,-2.2901455638284138e-05,0.9986346152725711,0.9818195623829121,0.00020789715774305328,4.806083191077892e-05,-3.0509077219315474e-05,1.660907751634389e-05,-5.782857861239187e-05,-3.1895758262390802e-06,0.9668870601841372,0.8199211149937025,0.008634177234952856,0.002901420703752655,-3.0340635329899297e-05,1.5926659021118136e-05,-5.653765818600485e-05,-4.1436124737937455e-06,0.9716113922924519,0.8273376658797987,0.006710741478337057,0.0020761924520836805,-7.448174570201212e-05,1.4202132015400267e-05,-9.784217405798687e-05,-5.1121317346037375e-05,0.9999999216066737,0.999984524197128,2.043137548035645e-09,1.2871381738221999e-10,0.07239720040964641,0.051727438493721536,0.08547792808777852,-0.07327306201404775,0.056639030372870054,0.06160151621795646,0.16277853114095694,0.01955045239489217,0.1304654228620898,0.36585365853658536,75,0.9601883386977793,-1.0825949645479406e-05,8.458827920062402e-07,-1.9196064410928926e-07,-1.2115237915444332e-05,0.00011007199277213164,-0.0004500428653588795,-0.001335991371441858,-4.524007278893958e-06,True,True,True,True,True,False,False,-0.00012250663789414602
ablate_e72_active_to0p65,341,-0.00012374554280048102,904,193,33,0.047128628832025676,1,4,0.46217683394931797,0.2638062587234959,0.9645756879884085,q2_bad,0.16355571534636298,0.0008257991646622223,0.010205926073456162,0.3401795766491518,0.0880310092426167,-0.02755710662172459,-0.010513111745446514,-7.803078624970938e-05,1.7932976890844717e-05,-0.00010752790833065225,-4.853366416876651e-05,0.9999932316830731,0.9997651550759858,6.015301282635832e-07,9.698835568006103e-08,-5.073619980608269e-05,1.6927909071366465e-05,-7.858013243882455e-05,-2.2892267173340835e-05,0.9986376064167483,0.9818132538282367,0.00020699805255897097,4.776817644003284e-05,-3.051753325480919e-05,1.6592521107105346e-05,-5.7809801778100274e-05,-3.2252647315181033e-06,0.9670596310843914,0.8202942917235978,0.008566780503052707,0.00287258831807935,-3.0265259973362667e-05,1.5914103909058438e-05,-5.644163150786004e-05,-4.088888438865295e-06,0.9714005955428666,0.8263155011245426,0.006763223445115152,0.002092484030290942,-7.42681894805712e-05,1.418513586076473e-05,-9.760066164994946e-05,-5.093571731119293e-05,0.9999999177905675,0.9999838268960581,2.1443697928447136e-09,1.3509571239467277e-10,0.07194705863118472,0.05117561175238779,0.08509193430618,-0.0727205822684268,0.05664365512675434,0.060814641003190784,0.16355571534636298,0.020869200016754942,0.1298528102069889,0.38207317073170727,75,0.9609107891111787,-1.105032102460055e-05,6.215114128850963e-07,-1.8277217916598559e-07,-1.3014343099526648e-05,-0.00018980336729323977,0.0003271413400471601,0.0005829152300895757,-3.151014200663497e-06,True,True,False,True,True,False,False,-0.00012249138772857995
ablate_s1_to0p75,342,-0.0001238776009710324,904,193,33,0.04707838794541368,1,4,0.4627724826063841,0.2641723336687829,0.9644754937913091,q2_bad,0.16365544301037174,0.0008250104643664539,0.010205926073456162,0.3412183546553535,0.0882497519148625,-0.026319010258126288,-0.00648719247344888,-7.803324153781841e-05,1.79007665762623e-05,-0.00010747738236599515,-4.8589100709641674e-05,0.9999934734277403,0.9997707534412127,5.751662250919054e-07,9.214590424022617e-08,-5.072887004994791e-05,1.6899645008944322e-05,-7.852631243710233e-05,-2.29314276627935e-05,0.9986579314547376,0.9819497535990143,0.00020275707366435025,4.6580015676478403e-05,-3.050598519193122e-05,1.6559683332306895e-05,-5.774424038224405e-05,-3.267730001618383e-06,0.9672758866707649,0.820587734942547,0.008473426232930792,0.002830812670804428,-3.025059143404501e-05,1.5888844932281748e-05,-5.6385415648978164e-05,-4.115767219111857e-06,0.9715376558086763,0.8264618654631052,0.006706669539578769,0.0020686322581378036,-7.415504523722489e-05,1.414997548402684e-05,-9.742968373340085e-05,-5.088040674104893e-05,0.9999999199932927,0.9999839910711821,2.0606459871785887e-09,1.285339612522307e-10,0.07084457822745154,0.050265068888185556,0.08474845486628858,-0.07278020639903517,0.056278273273212456,0.06461451748633529,0.16365544301037174,0.02021035186379961,0.12847124115813904,0.3829268292682927,75,0.9625991256994322,-1.1182379195151925e-05,4.894532423337214e-07,-2.2193266861864986e-07,-1.7255321994147366e-05,0.00017627157799376958,0.00042686900405591865,0.001621693236291244,-3.939714496431967e-06,True,True,False,True,True,False,False,-0.00012247298783758158
