sub_idx,target,active,prob_e101,prob_e95,prob_mixmin,prob_e72,prob_e89,delta_prob_e101_minus_e95,delta_logit_e101_minus_e95,abs_delta_logit_e101_minus_e95,logit_gap_e95_minus_mixmin,abs_logit_gap_e95_minus_mixmin,rollback_shrink_fraction_to_mixmin,delta_logit_e89_minus_e95,delta_logit_e72_minus_mixmin,active_e95_vs_mixmin,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days
71,Q2,False,0.7930787475960722,0.7930787475960722,0.7930787475960722,0.7930787475960722,0.7930787475960722,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-16,2024-09-17,193,45,0.8490566037735849,0,0,10,6-10,1,0.1111111111111111,1,near_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
71,S3,False,0.5130220185912734,0.5130220185912734,0.5130220185912734,0.5130220185912734,0.5130220185912734,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-16,2024-09-17,193,45,0.8490566037735849,0,0,10,6-10,1,0.1111111111111111,1,near_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
72,Q2,False,0.7535018094626947,0.7535018094626947,0.7535018094626947,0.7535018094626947,0.7535018094626947,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-17,2024-09-18,194,46,0.8679245283018868,1,0,10,6-10,2,0.2222222222222222,2,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
72,S3,False,0.491723758522598,0.491723758522598,0.491723758522598,0.491723758522598,0.491723758522598,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-17,2024-09-18,194,46,0.8679245283018868,1,0,10,6-10,2,0.2222222222222222,2,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
73,Q2,False,0.8055725517887249,0.8055725517887249,0.8055725517887249,0.8055725517887249,0.8055725517887249,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-18,2024-09-19,195,47,0.8867924528301887,2,0,10,6-10,3,0.3333333333333333,3,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
73,S3,False,0.4267077599274199,0.42670775992742,0.4267077599274197,0.4267077599274197,0.42670775992742,-1.1102230246251565e-16,-6.106226635438361e-16,6.106226635438361e-16,1.2212453270876722e-15,1.2212453270876722e-15,,0.0,0.0,False,id03_b4,id03,2024-09-18,2024-09-19,195,47,0.8867924528301887,2,0,10,6-10,3,0.3333333333333333,3,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
74,Q2,False,0.6930482934936636,0.6930482934936636,0.6930482934936633,0.6930482934936634,0.6930482934936636,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,,0.0,3.3306690738754696e-16,False,id03_b4,id03,2024-09-20,2024-09-21,196,48,0.9056603773584906,4,0,10,6-10,4,0.4444444444444444,4,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
74,S3,False,0.4588514612953366,0.4588514612953366,0.4588514612953366,0.4588514612953366,0.4588514612953366,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-20,2024-09-21,196,48,0.9056603773584906,4,0,10,6-10,4,0.4444444444444444,4,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
75,Q2,False,0.8204924886775754,0.8204924886775754,0.8204924886775753,0.8204924886775754,0.8204924886775754,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,,0.0,8.881784197001252e-16,False,id03_b4,id03,2024-09-21,2024-09-22,197,49,0.9245283018867925,5,1,10,6-10,5,0.5555555555555556,4,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
75,S3,False,0.4122457385315194,0.4122457385315194,0.4122457385315194,0.4122457385315194,0.4122457385315194,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-09-21,2024-09-22,197,49,0.9245283018867925,5,1,10,6-10,5,0.5555555555555556,4,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
76,Q2,False,0.6862311485048098,0.6862311485048098,0.6862311485048098,0.6862311485048098,0.6862311485048098,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-10-03,2024-10-04,198,50,0.9433962264150944,3,0,10,6-10,6,0.6666666666666666,3,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
76,S3,False,0.4632577915863407,0.4632577915863407,0.4632577915863407,0.4632577915863407,0.4632577915863407,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-10-03,2024-10-04,198,50,0.9433962264150944,3,0,10,6-10,6,0.6666666666666666,3,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
77,Q2,False,0.7132533795287157,0.7132533795287157,0.7132533795287156,0.7132533795287157,0.7132533795287157,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,,0.0,5.551115123125783e-16,False,id03_b4,id03,2024-10-04,2024-10-05,199,51,0.9622641509433962,4,0,10,6-10,7,0.7777777777777778,2,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
77,S3,False,0.4696364539329959,0.469636453932996,0.4696364539329959,0.4696364539329959,0.469636453932996,-1.1102230246251565e-16,-4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,,0.0,0.0,False,id03_b4,id03,2024-10-04,2024-10-05,199,51,0.9622641509433962,4,0,10,6-10,7,0.7777777777777778,2,interior,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
78,Q2,False,0.8202047107634389,0.8202047107634389,0.8202047107634389,0.8202047107634389,0.8202047107634389,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-10-05,2024-10-06,200,52,0.9811320754716981,5,1,10,6-10,8,0.8888888888888888,1,near_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
78,S3,False,0.3908704914967241,0.3908704914967241,0.3908704914967241,0.390870491496724,0.3908704914967241,0.0,0.0,0.0,0.0,0.0,,0.0,-3.3306690738754696e-16,False,id03_b4,id03,2024-10-05,2024-10-06,200,52,0.9811320754716981,5,1,10,6-10,8,0.8888888888888888,1,near_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
79,Q2,False,0.8147202948633827,0.8147202948633827,0.8147202948633827,0.8147202948633827,0.8147202948633827,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-10-09,2024-10-10,201,53,1.0,2,0,10,6-10,9,1.0,0,right_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
79,S3,False,0.4343101018477257,0.4343101018477257,0.4343101018477257,0.4343101018477257,0.4343101018477257,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id03_b4,id03,2024-10-09,2024-10-10,201,53,1.0,2,0,10,6-10,9,1.0,0,right_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,
80,Q2,False,0.4772491992071193,0.4772491992071193,0.4772491992071193,0.4772491992071193,0.4772491992071193,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b2,id04,2024-09-09,2024-09-10,236,34,0.40963855421686746,0,0,1,1-2,0,0.0,0,single,2024-09-09,2024-09-09,between_train_runs,True,True,1.0,1.0,1.0,1.0
80,S3,False,0.4995340980276135,0.4995340980276135,0.4995340980276135,0.4995340980276135,0.4995340980276135,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b2,id04,2024-09-09,2024-09-10,236,34,0.40963855421686746,0,0,1,1-2,0,0.0,0,single,2024-09-09,2024-09-09,between_train_runs,True,True,1.0,1.0,1.0,1.0
81,Q2,False,0.4783389967186034,0.4783389967186034,0.4783389967186034,0.4783389967186034,0.4783389967186034,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-11,2024-09-12,238,36,0.43373493975903615,2,0,5,3-5,0,0.0,0,left_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
81,S3,False,0.5046243414104215,0.5046243414104215,0.5046243414104213,0.5046243414104215,0.5046243414104215,0.0,0.0,0.0,4.371503159461554e-16,4.371503159461554e-16,,0.0,4.371503159461554e-16,False,id04_b4,id04,2024-09-11,2024-09-12,238,36,0.43373493975903615,2,0,5,3-5,0,0.0,0,left_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
82,Q2,False,0.5649988488464768,0.5649988488464768,0.5649988488464768,0.5649988488464768,0.5649988488464768,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-12,2024-09-13,239,37,0.4457831325301205,3,0,5,3-5,1,0.25,1,near_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
82,S3,False,0.4446414752837989,0.4446414752837989,0.4446414752837989,0.4446414752837989,0.4446414752837989,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-12,2024-09-13,239,37,0.4457831325301205,3,0,5,3-5,1,0.25,1,near_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
83,Q2,False,0.4168166313164011,0.4168166313164011,0.4168166313164009,0.4168166313164009,0.4168166313164011,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,,0.0,0.0,False,id04_b4,id04,2024-09-13,2024-09-14,240,38,0.4578313253012048,4,0,5,3-5,2,0.5,2,interior,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
83,S3,False,0.4820709631273253,0.4820709631273253,0.4820709631273253,0.4820709631273253,0.4820709631273253,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-13,2024-09-14,240,38,0.4578313253012048,4,0,5,3-5,2,0.5,2,interior,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
84,Q2,False,0.5261754441756927,0.5261754441756927,0.5261754441756927,0.5261754441756927,0.5261754441756927,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-14,2024-09-15,241,39,0.46987951807228917,5,1,5,3-5,3,0.75,1,near_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
84,S3,False,0.5294279995999946,0.5294279995999946,0.5294279995999946,0.5294279995999946,0.5294279995999946,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-14,2024-09-15,241,39,0.46987951807228917,5,1,5,3-5,3,0.75,1,near_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
85,Q2,False,0.4429620945485297,0.4429620945485297,0.4429620945485297,0.4429620945485297,0.4429620945485297,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-15,2024-09-16,242,40,0.4819277108433735,6,1,5,3-5,4,1.0,0,right_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
85,S3,False,0.4912504640204692,0.4912504640204692,0.4912504640204692,0.4912504640204692,0.4912504640204692,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b4,id04,2024-09-15,2024-09-16,242,40,0.4819277108433735,6,1,5,3-5,4,1.0,0,right_edge,2024-09-11,2024-09-15,between_train_runs,True,True,1.0,1.0,1.0,1.0
86,Q2,False,0.5136220809207379,0.5136220809207379,0.5136220809207379,0.5136220809207379,0.5136220809207379,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-18,2024-09-19,245,43,0.5180722891566265,2,0,8,6-10,0,0.0,0,left_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
86,S3,True,0.5085228093312917,0.5123759521423337,0.496959135738496,0.5072381807122792,0.5123759521423337,-0.0038531428110419874,-0.01541938222898203,0.01541938222898203,0.06167752891592869,0.06167752891592869,0.2499999999999977,0.0,0.041118352610619316,True,id04_b6,id04,2024-09-18,2024-09-19,245,43,0.5180722891566265,2,0,8,6-10,0,0.0,0,left_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
87,Q2,False,0.5702206586680426,0.5702206586680426,0.5702206586680426,0.5702206586680427,0.5702206586680426,0.0,0.0,0.0,0.0,0.0,,0.0,3.3306690738754696e-16,False,id04_b6,id04,2024-09-19,2024-09-20,246,44,0.5301204819277109,3,0,8,6-10,1,0.14285714285714285,1,near_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
87,S3,False,0.4736161167241594,0.4736161167241594,0.4736161167241594,0.4736161167241594,0.4736161167241594,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-19,2024-09-20,246,44,0.5301204819277109,3,0,8,6-10,1,0.14285714285714285,1,near_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
88,Q2,False,0.5012629663352591,0.5012629663352591,0.5012629663352591,0.5012629663352591,0.5012629663352591,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-20,2024-09-21,247,45,0.5421686746987951,4,0,8,6-10,2,0.2857142857142857,2,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
88,S3,False,0.5769619274623236,0.5769619274623236,0.5769619274623236,0.5769619274623236,0.5769619274623236,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-20,2024-09-21,247,45,0.5421686746987951,4,0,8,6-10,2,0.2857142857142857,2,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
89,Q2,False,0.4475338923013969,0.4475338923013969,0.4475338923013969,0.4475338923013969,0.4475338923013969,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-22,2024-09-23,248,46,0.5542168674698795,6,1,8,6-10,3,0.42857142857142855,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
89,S3,True,0.4770509879999925,0.4786026230132194,0.4723988589980022,0.4765338732609327,0.4786026230132194,-0.0015516350132268597,-0.006218774939539748,0.006218774939539748,0.024875099758159783,0.024875099758159783,0.24999999999999206,0.0,0.016583399838773258,True,id04_b6,id04,2024-09-22,2024-09-23,248,46,0.5542168674698795,6,1,8,6-10,3,0.42857142857142855,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
90,Q2,False,0.5045816279498606,0.5045816279498606,0.5045816279498606,0.5045816279498606,0.5045816279498606,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-23,2024-09-24,249,47,0.5662650602409639,0,0,8,6-10,4,0.5714285714285714,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
90,S3,False,0.5999563408833998,0.5999563408833998,0.5999563408833998,0.5999563408833998,0.5999563408833998,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-23,2024-09-24,249,47,0.5662650602409639,0,0,8,6-10,4,0.5714285714285714,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
91,Q2,False,0.5839593852819657,0.5839593852819657,0.5839593852819657,0.5839593852819657,0.5839593852819657,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-24,2024-09-25,250,48,0.5783132530120482,1,0,8,6-10,5,0.7142857142857143,2,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
91,S3,True,0.4855870964643209,0.488847942056729,0.475813025821146,0.4845004068317346,0.488847942056729,-0.0032608455924080793,-0.01305195908484906,0.01305195908484906,0.05220783633939731,0.05220783633939731,0.2499999999999949,0.0,0.03480522422626502,True,id04_b6,id04,2024-09-24,2024-09-25,250,48,0.5783132530120482,1,0,8,6-10,5,0.7142857142857143,2,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
92,Q2,False,0.4923225764470937,0.4923225764470937,0.4923225764470937,0.4923225764470937,0.4923225764470937,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-25,2024-09-26,251,49,0.5903614457831325,2,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
92,S3,True,0.5173480037310796,0.5188906954835348,0.5127180613633391,0.5168336981952532,0.5188906954835348,-0.0015426917524552497,-0.006178886318500207,0.006178886318500207,0.02471554527400084,0.02471554527400084,0.24999999999999986,0.0,0.01647703018266726,True,id04_b6,id04,2024-09-25,2024-09-26,251,49,0.5903614457831325,2,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
93,Q2,False,0.5673877900759114,0.5673877900759114,0.5673877900759112,0.5673877900759113,0.5673877900759114,0.0,0.0,0.0,8.326672684688674e-16,8.326672684688674e-16,,0.0,3.3306690738754696e-16,False,id04_b6,id04,2024-09-26,2024-09-27,252,50,0.6024096385542169,3,0,8,6-10,7,1.0,0,right_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
93,S3,False,0.5240354713243677,0.5240354713243677,0.5240354713243677,0.5240354713243677,0.5240354713243677,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b6,id04,2024-09-26,2024-09-27,252,50,0.6024096385542169,3,0,8,6-10,7,1.0,0,right_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0
94,Q2,True,0.5585062668004468,0.5578470739828967,0.5604825993718098,0.5560124923812536,0.5604825993718098,0.0006591928175501138,0.002672958457272695,0.002672958457272695,-0.010691833829090891,0.010691833829090891,0.2499999999999974,0.010691833829090891,-0.018126552716869276,True,id04_b8,id04,2024-10-14,2024-10-15,270,68,0.8192771084337349,0,0,6,6-10,0,0.0,0,left_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
94,S3,True,0.4494338545107738,0.4512494726457319,0.4439952667564715,0.448828945306893,0.4512494726457319,-0.001815618134958119,-0.007334830230146694,0.007334830230146694,0.02933932092058661,0.02933932092058661,0.25000000000000144,0.0,0.019559547280391193,True,id04_b8,id04,2024-10-14,2024-10-15,270,68,0.8192771084337349,0,0,6,6-10,0,0.0,0,left_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
95,Q2,False,0.5704407044368025,0.5704407044368025,0.5704407044368025,0.5627581829616268,0.5704407044368025,0.0,0.0,0.0,0.0,0.0,,0.0,-0.03128581709453737,False,id04_b8,id04,2024-10-15,2024-10-16,271,69,0.8313253012048193,1,0,6,6-10,1,0.2,1,near_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
95,S3,False,0.5011681072183096,0.5011681072183096,0.5011681072183096,0.5011681072183096,0.5011681072183096,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-15,2024-10-16,271,69,0.8313253012048193,1,0,6,6-10,1,0.2,1,near_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
96,Q2,False,0.5230317764604155,0.5230317764604155,0.5230317764604155,0.5230317764604155,0.5230317764604155,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-16,2024-10-17,272,70,0.8433734939759037,2,0,6,6-10,2,0.4,2,interior,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
96,S3,False,0.5246229769499934,0.5246229769499934,0.5246229769499934,0.5246229769499934,0.5246229769499934,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-16,2024-10-17,272,70,0.8433734939759037,2,0,6,6-10,2,0.4,2,interior,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
97,Q2,False,0.5354989837709478,0.5354989837709478,0.5354989837709478,0.5354989837709478,0.5354989837709478,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-17,2024-10-18,273,71,0.8554216867469879,3,0,6,6-10,3,0.6,2,interior,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
97,S3,False,0.4707405031861626,0.4707405031861626,0.4707405031861627,0.4707405031861626,0.4707405031861626,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-17,2024-10-18,273,71,0.8554216867469879,3,0,6,6-10,3,0.6,2,interior,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
98,Q2,False,0.5335404485956066,0.5335404485956066,0.5335404485956066,0.5335404485956066,0.5335404485956066,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-18,2024-10-19,274,72,0.8674698795180723,4,0,6,6-10,4,0.8,1,near_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
98,S3,False,0.4181627898380382,0.4181627898380382,0.4181627898380382,0.4181627898380382,0.4181627898380382,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-18,2024-10-19,274,72,0.8674698795180723,4,0,6,6-10,4,0.8,1,near_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
99,Q2,True,0.4349000923521072,0.4355542618234986,0.4329389525282936,0.437374979462135,0.4329389525282936,-0.0006541694713914081,-0.0026613411155921862,0.0026613411155921862,0.01064536446236719,0.01064536446236719,0.2500000000000365,-0.01064536446236719,0.018047770214344894,True,id04_b8,id04,2024-10-19,2024-10-20,275,73,0.8795180722891566,5,1,6,6-10,5,1.0,0,right_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
99,S3,False,0.4620905862944654,0.4620905862944654,0.4620905862944654,0.4620905862944654,0.4620905862944654,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b8,id04,2024-10-19,2024-10-20,275,73,0.8795180722891566,5,1,6,6-10,5,1.0,0,right_edge,2024-10-14,2024-10-19,between_train_runs,True,True,1.0,1.0,1.0,1.0
100,Q2,False,0.4624356628609619,0.4624356628609619,0.4624356628609619,0.4624356628609619,0.4624356628609619,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b10,id04,2024-10-21,2024-10-22,277,75,0.9036144578313253,0,0,1,1-2,0,0.0,0,single,2024-10-21,2024-10-21,between_train_runs,True,True,1.0,1.0,1.0,1.0
100,S3,False,0.4114064750050954,0.4114064750050954,0.4114064750050955,0.4114064750050954,0.4114064750050954,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b10,id04,2024-10-21,2024-10-22,277,75,0.9036144578313253,0,0,1,1-2,0,0.0,0,single,2024-10-21,2024-10-21,between_train_runs,True,True,1.0,1.0,1.0,1.0
101,Q2,False,0.5041576896673077,0.5041576896673077,0.5041576896673077,0.5041576896673077,0.5041576896673077,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b12,id04,2024-10-23,2024-10-24,279,77,0.927710843373494,2,0,3,3-5,0,0.0,0,left_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0
101,S3,False,0.5683992077358286,0.5683992077358286,0.5683992077358286,0.5683992077358286,0.5683992077358286,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b12,id04,2024-10-23,2024-10-24,279,77,0.927710843373494,2,0,3,3-5,0,0.0,0,left_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0
102,Q2,False,0.4597383530095764,0.4597383530095764,0.4597383530095764,0.4597383530095764,0.4597383530095764,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b12,id04,2024-10-24,2024-10-25,280,78,0.9397590361445783,3,0,3,3-5,1,0.5,1,near_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0
102,S3,False,0.5394981346850619,0.5394981346850619,0.5394981346850619,0.5394981346850619,0.5394981346850619,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b12,id04,2024-10-24,2024-10-25,280,78,0.9397590361445783,3,0,3,3-5,1,0.5,1,near_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0
103,Q2,False,0.5122371488088239,0.5122371488088239,0.5122371488088239,0.5122371488088239,0.5122371488088239,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b12,id04,2024-10-25,2024-10-26,281,79,0.9518072289156626,4,0,3,3-5,2,1.0,0,right_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0
103,S3,True,0.5720332578284405,0.5689991208087246,0.581102354743281,0.5730434458389219,0.5689991208087246,0.003034137019715888,0.012382886405422067,0.012382886405422067,-0.0495315456216886,0.0495315456216886,0.2499999999999983,0.0,-0.03302103041445914,True,id04_b12,id04,2024-10-25,2024-10-26,281,79,0.9518072289156626,4,0,3,3-5,2,1.0,0,right_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0
104,Q2,False,0.6437736099563462,0.6437736099563462,0.6437736099563462,0.6437736099563462,0.6437736099563462,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b14,id04,2024-10-27,2024-10-28,283,81,0.9759036144578314,6,1,3,3-5,0,0.0,0,left_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,
104,S3,False,0.512384197859817,0.512384197859817,0.512384197859817,0.512384197859817,0.512384197859817,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b14,id04,2024-10-27,2024-10-28,283,81,0.9759036144578314,6,1,3,3-5,0,0.0,0,left_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,
105,Q2,True,0.5947788154602073,0.5941361998977501,0.5967047062888176,0.5923471023007724,0.5967047062888176,0.0006426155624571495,0.002665594771054325,0.002665594771054325,-0.010662379084216411,0.010662379084216411,0.2500000000000208,0.010662379084216411,-0.018076616195757955,True,id04_b14,id04,2024-10-28,2024-10-29,284,82,0.9879518072289156,0,0,3,3-5,1,0.5,1,near_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,
105,S3,True,0.5022545822121062,0.5038310120934478,0.4975251489882786,0.5017290940759721,0.5038310120934478,-0.0015764298813416566,-0.006305958287602824,0.006305958287602824,0.025223833150411396,0.025223833150411396,0.249999999999999,0.0,0.01681588876694066,True,id04_b14,id04,2024-10-28,2024-10-29,284,82,0.9879518072289156,0,0,3,3-5,1,0.5,1,near_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,
106,Q2,False,0.6337837709214179,0.6337837709214179,0.6337837709214179,0.6337837709214179,0.6337837709214179,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b14,id04,2024-10-29,2024-10-30,285,83,1.0,1,0,3,3-5,2,1.0,0,right_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,
