flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score
717,102,id04,2024-10-25,2024-10-24,S1,3,0.9999704219951868,0.999999,2.5191382167977616e-05,0.2859885714285714,0.2560971428571428,0.2670284,0.1369285714285714,0.1785714285714285,0.3761177142857143,1.0,1.0,0,6.0,5.73253962416352,3.0,1.0,3.387059582885936,-4.42519640842679e-09,-2.5191382167977613e-05,1.0,1.0,1.0,0.0,0.0,7.945731402367253,0.1785714285714285,0.9891428571428572,0.9891428571428572,0.0,0.0,,0.5663628571428572,0.999999,3.387059582885936,1.7136802069023225e-05,3.387059582885936,1.0,1.0,1.0,0.5503654285714286,0.999999,1,0.999999,1.841103517427407e-08,0.5231371428571429,3.387059582885936,0.0,0.000696698706419,1.2192227362333363,0.98,0.9397387987089018,0.7029854857142858,2.5,2.4650462899217234e-05,0.9999957917100624,1.9500000000253621,1.0,-2.342014345839666e-05,0.0,0.4542857142857143,0.9988571428571429,0.6302571428571428,0.0,0.0,0.2966862857142857
718,102,id04,2024-10-25,2024-10-24,S2,4,0.6455501287256127,0.6519753487564365,9.046090908138016e-05,0.5353428571428572,0.2560971428571428,0.2372722857142858,0.3771142857142857,0.568,0.4936799999999999,1.0,1.0,0,6.0,5.73253962416352,3.0,1.0,0.0286690747320888,-2.8985332234056124e-07,-9.031310877395432e-05,1.0,1.0,1.0,0.0,0.0194646670115724,0.046709369379515,0.584,0.4382857142857143,0.4308571428571429,0.0,0.0,,0.5390457142857144,0.6519790925126713,0.02821400086344439,8.243160458731857e-05,0.02821400086344439,1.0,1.0,1.0,0.4339729142857144,0.6543799683996446,1,0.6543799683996446,9.638661280376277e-08,0.4319771428571429,0.0388122402326955,0.0022657757379163,0.0005616604174767,0.9829057305842472,0.2514285714285714,0.2481435169063894,0.2434337142857143,0.03881224023269558,0.00017102046281136651,0.6541978999372537,0.03800732179468502,1.0,-7.96963282881924e-05,0.0,0.4542857142857143,0.624,0.5267142857142858,0.0,0.0,0.21668994285714283
719,102,id04,2024-10-25,2024-10-24,S3,5,0.5394981346850619,0.5444144687437416,4.867039888534208e-05,0.4672228571428571,0.2560971428571428,0.1205952571428571,0.4787714285714285,0.7662857142857142,0.4566733714285714,1.0,1.0,0,1.0,0.8708130594546399,1.0,1.0,0.0198049534401414,-1.270628606632857e-07,-4.867039888534208e-05,0.0,1.0,0.0,0.0,0.056009361490095,0.0068359375352062,0.736,0.2217142857142857,0.1788571428571428,0.0,0.0,,0.40722,0.5444086482896501,0.01978148648011177,4.418695305163922e-05,0.01978148648011177,1.0,1.0,1.0,0.3406573142857143,0.5343908751578641,1,0.5343908751578641,2.9520498110227943e-08,0.2217714285714286,-0.0205413679934586,0.0009981918212403,0.000567981290876,0.9939672590331032,0.5291428571428571,0.1969621603077069,0.3425107428571428,-0.020541367993458626,5.246831809391228e-05,0.537813602644501,-0.006778651437841343,1.0,3.899558918551982e-05,3.899558918551982e-05,0.9468571428571428,0.484,0.7502285714285714,0.0,0.0,0.09872754285714287
720,102,id04,2024-10-25,2024-10-24,S4,6,0.4329433049192344,0.4417408921404099,0.000157386603884,0.2188685714285714,0.2560971428571428,0.0501364,0.5680000000000001,0.6931428571428572,0.3279037714285714,1.0,1.0,0,1.0,0.8708130594546399,1.0,1.0,0.0357527938466736,3.5488556117781935e-08,-0.000157386603884,0.0,1.0,0.0,0.0,0.0573105215671437,0.0162000163518681,0.7422857142857143,0.2942857142857142,0.1788571428571428,0.0,0.0,,0.23206,0.4417263515656482,0.035693830836830365,0.00014273474498516237,0.035693830836830365,0.0,1.0,1.0,0.2872112571428571,0.4390093527523606,0,0.5609906472476394,4.2012678896580474e-08,0.2087657142857142,0.0246689898571893,0.0002283227147195,0.0005633786355772,0.9859126122602684,0.2971428571428571,0.5142625163898088,0.1662110857142857,0.02466898985718935,7.486102809339812e-05,0.4408788881982527,0.032256606286049816,1.0,-0.00015541060749357793,0.0,0.4542857142857143,0.5982857142857143,0.5265428571428571,0.0,0.0,0.08464331428571424
721,103,id04,2024-10-26,2024-10-25,Q1,0,0.8396585392561969,0.8366908806629645,3.2545956291374356e-05,0.33824,0.3766971428571429,-0.0595072857142857,0.9348857142857144,0.9034285714285716,0.3544102857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008549296209867,0.0,0.9091428571428573,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7873742857142858,0.8367457680105526,-0.021478046203824652,2.8524459108836275e-05,0.021478046203824652,0.0,0.0,0.0,0.049918971428571435,0.8257178316882403,1,0.8257178316882403,2.286333278112643e-07,0.5619542857142856,0.0746405745742231,0.00085843290798,0.0005478286585273,0.9587001524228448,0.0914285714285714,0.2271569546603009,-0.0077643428571428,-0.10011217312408482,0.000705565332484337,0.8396585392561969,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.9698342857142858,0.17475274769830795,0.1248192
722,103,id04,2024-10-26,2024-10-25,Q2,1,0.4785400070354418,0.435714220943095,0.003688476872547,0.7937542857142859,0.3466971428571429,0.4651984571428572,0.1639857142857142,0.1785714285714285,0.3897532571428571,0.0,1.0,0,8.0,7.727240914251761,1.0,1.0,-0.1812365397002452,-4.21637973156581e-06,-0.0035436860001539,0.0,0.0,1.0,0.0,0.0,0.1635830499027502,0.1785714285714285,0.6982857142857143,0.704,0.0,0.0,,0.6588742857142856,0.4356687154322442,-0.17286659597886994,0.003365022103580806,0.17286659597886994,1.0,1.0,1.0,0.7252929714285715,0.4811518974555832,1,0.5188481025444168,9.54762179048351e-08,0.2383085714285714,-0.0370453100989657,9.628311504578102e-05,0.0005993180596295,1.048806604351631,0.9062857142857144,0.7808344232811455,0.8297373714285714,0.010464587893247737,1.3667139187711896e-05,0.4785400070354418,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.6426713142857142
723,103,id04,2024-10-26,2024-10-25,Q3,2,0.8256287934529843,0.8250778793967117,1.0532168085441995e-06,0.2485085714285714,0.3766971428571429,-0.1802202285714285,0.9081142857142858,0.9605714285714284,0.2937345714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401661102020091,0.0,0.9674285714285714,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.81758,0.825192361497316,-0.003028508327651558,6.015609058662719e-07,0.003028508327651558,0.0,0.0,0.0,-0.050820400000000016,0.838556107421136,1,0.838556107421136,6.695412133801928e-07,0.7712571428571429,0.1297547987326921,0.0016143363777361,0.0006258600526775,1.0952550921857431,0.9405714285714286,0.613833029204155,0.4277535999999999,0.0925649529947834,0.0005921768250143344,0.8256287934529843,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.9010000000000001,0.03718984573790873,0.023784685714285755
724,103,id04,2024-10-26,2024-10-25,S1,3,0.9999957361111348,0.999999,1.813712568651167e-06,0.2447657142857142,0.3766971428571429,0.3028882857142857,0.1203,0.1785714285714285,0.3562014857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843971119946652,0.1785714285714285,0.9982857142857144,0.9982857142857144,0.0,0.0,,-0.502,0.999999,1.450184886886019,1.6616057678443772e-06,1.450184886886019,0.0,0.0,0.0,0.2802216,0.999999,1,0.999999,1.707946836537779e-08,0.5197771428571429,3.34768488688154,0.0,0.000666171163054,1.1657995353446626,0.9668571428571427,0.9494773599800328,0.5639044571428572,1.450184886886019,1.8137125686511667e-06,0.9999973577727098,0.47856101269202966,1.0,-1.1431061620296904e-06,0.0,0.4542857142857143,0.9748571428571429,0.6108,0.9318514285714287,1.8974999999955209,0.1728528
725,103,id04,2024-10-26,2024-10-25,S2,4,0.5476055168499279,0.5506891227915583,1.9198931059616345e-05,0.34272,0.3766971428571429,-0.0960969428571428,0.936,0.9,0.3845339999999999,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384657756248836,0.0,0.9542857142857144,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7890885714285715,0.5505937110196579,0.012069198347364418,1.6406836275129066e-05,0.012069198347364418,0.0,0.0,0.0,0.013615657142857174,0.5583269183745833,1,0.5583269183745833,2.423537096628479e-07,0.6117257142857142,-0.058886428786548,0.005148558610977,0.0005346901736546,0.9357078038955828,0.0582857142857142,0.8016745241976755,-0.0259124571428571,0.04337407354251602,0.00023233736086314405,0.5476055168499279,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.9465828571428573,-0.10226050232906408,0.08864525714285716
726,103,id04,2024-10-26,2024-10-25,S3,5,0.5411460084992773,0.5448461371194715,2.7580126963688834e-05,0.2295314285714285,0.3766971428571429,0.0315163428571428,0.7653142857142857,0.7428571428571429,0.3397433142857143,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111061997820279,0.0,0.8291428571428572,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7677971428571428,0.5448151888390838,0.014786048644734207,2.4680474398075525e-05,0.014786048644734207,0.0,0.0,0.0,0.046986857142857164,0.5485389143848414,1,0.5485389143848414,4.726823499897066e-07,0.5196114285714286,-0.0829997148964741,0.000757217397197,0.0005614274719721,0.9824980759512296,0.2457142857142857,-0.105134226624567,0.0485049142857142,0.02981197348438666,0.00011014944964959916,0.5411460084992773,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.9550571428571429,-0.11281168838086084,0.12022057142857143
727,103,id04,2024-10-26,2024-10-25,S4,6,0.525862009148877,0.5207592701744552,5.219807916501118e-05,0.4248057142857142,0.3766971428571429,-0.0290546857142856,0.9382857142857144,0.8765714285714286,0.4305041142857142,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910632141402543,0.0,0.9411428571428572,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7614371428571429,0.5208614213134424,-0.020046282514288624,4.5616825461225474e-05,0.020046282514288624,0.0,0.0,0.0,0.06506965714285719,0.4971412366804039,1,0.5028587633195961,2.0721511467876065e-07,0.4963657142857143,0.0536135492804949,0.0017649458268516,0.0005130930769979,0.8979128847463547,0.0348571428571428,0.5385348836420594,-0.0146393142857143,-0.11497561691764821,0.0016518223926983433,0.5163937430406034,-0.03794195358282422,1.0,-1.0157814277489408e-05,0.0,0.4542857142857143,0.6234285714285714,0.5113714285714286,0.9764285714285715,0.16858916619814293,0.006743771428571424
728,104,id04,2024-10-28,2024-10-27,Q1,0,0.5340852995482154,0.5080131083996174,0.0013632426472328,0.6123485714285715,0.651837142857143,0.4370745142857143,0.4142,0.6388571428571429,0.5279485714285715,1.0,0.0,0,9.0,8.20332937295176,2.0,1.0,-0.1044978139223464,-5.914497452471084e-07,-0.0013632426472328,1.0,1.0,0.0,0.0,0.0168726713190286,0.0317844133747091,0.5634285714285714,0.376,0.4,0.0,0.0,,0.6528257142857145,0.5080281549683486,-0.10443761215617045,0.0012390218165062583,0.10443761215617045,1.0,0.0,1.0,0.5997298571428573,0.523415966853038,1,0.523415966853038,1.286485823638535e-07,0.4185371428571428,-0.0428205589239838,0.0024503772415203,0.000554834252865,0.970959942513812,0.1388571428571428,0.3200219995048936,0.3143226857142857,-0.04282055892398387,0.00022852714321319745,0.5152341546839945,-0.07559750662562584,1.0,-0.0012577482514074534,0.0,0.4542857142857143,0.7748571428571429,0.6117428571428571,0.0,0.0,0.41419200000000006
729,104,id04,2024-10-28,2024-10-27,Q2,1,0.6106389100995935,0.5744517708427551,0.0027258867872378,0.7404171428571429,0.651837142857143,0.5102878285714285,0.3103714285714286,0.3937142857142857,0.3773178285714286,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,-0.151298796778249,-3.116591663366559e-06,-0.0026764579705193,1.0,1.0,1.0,0.0,0.0015906325475832,0.108692676032754,0.3914285714285714,0.5914285714285714,0.6057142857142858,0.0,0.0,,0.7290742857142857,0.5744423811003793,-0.14999919305898102,0.002480355804093781,0.14999919305898102,1.0,0.0,1.0,0.7173016285714284,0.5936068321423589,0,0.5936068321423589,3.385137948203552e-07,0.5612571428571429,-0.0711025211963143,0.0024919222803587,0.000568398642408,0.9946976242141246,0.556,0.4460227504630381,0.5845994857142858,-0.07110252119631438,0.0006069776530822635,0.5829110723350003,-0.11526345263480009,1.0,-0.002580077937714975,0.0,0.4542857142857143,0.8674285714285714,0.6504,0.0,0.0,0.4985950857142857
730,104,id04,2024-10-28,2024-10-27,Q3,2,0.8379839668924812,0.8480143560918246,0.0003768955841229,0.4634399999999999,0.651837142857143,0.3817684571428572,0.4818857142857142,0.4805714285714286,0.4370379999999999,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,0.075807829011095,-1.255223502029631e-07,-0.0003768955841229,1.0,1.0,0.0,0.0,0.0158337540725933,0.0486862977408955,0.5497142857142857,0.4468571428571428,0.4468571428571428,0.0,0.0,,0.57226,0.8480016549604006,0.07570928692679457,0.0003425113196666163,0.07570928692679457,1.0,0.0,1.0,0.49222317142857147,0.8461524928279625,1,0.8461524928279625,1.397753438107195e-07,0.4824457142857142,0.0614340286946373,0.0007188374361017,0.0005714959275108,1.0001178731440523,0.6765714285714286,0.3007529778687401,0.5858193714285715,0.06143402869463732,0.00024915504983630266,0.8478093524129119,0.07421812731030464,1.0,-0.00037579001262610934,0.0,0.4542857142857143,0.768,0.5898,0.0,0.0,0.3181424
731,104,id04,2024-10-28,2024-10-27,S1,3,0.5661595078781306,0.55540973361467,0.0002347993956544,0.5297371428571428,0.651837142857143,0.5776194857142858,0.1851285714285714,0.1785714285714285,0.4863301714285714,1.0,0.0,0,7.0,6.37449450225664,2.0,1.0,-0.0436459258552134,-2.853347114334051e-07,-0.0002347993956544,1.0,1.0,0.0,0.0,0.0,0.2021530754693303,0.1785714285714285,0.7634285714285715,0.7662857142857142,0.0,0.0,,0.718137142857143,0.5553562531908339,-0.04386250478009193,0.00021577112470050341,0.04386250478009193,1.0,0.0,1.0,0.5369646571428572,0.5591773116764072,1,0.5591773116764072,5.5902573100475684e-08,0.41592,-0.0283750276988073,0.0080838510822139,0.0005544140357728,0.970224562602495,0.1354285714285714,0.6843794920288165,0.3276150285714286,-0.028375027698807342,9.911872360690577e-05,0.5661595078781306,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.5109260571428571
732,104,id04,2024-10-28,2024-10-27,S2,4,0.593602286728058,0.6157925380737759,0.0010268452214882,0.2169485714285714,0.651837142857143,0.2962345714285714,0.3825428571428571,0.5108571428571429,0.366966,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.0928501711429006,3.871944828622033e-06,-0.0010268452214882,1.0,1.0,0.0,0.0,0.0182362570705064,0.0111909247746928,0.576,0.2571428571428571,0.1788571428571428,0.0,0.0,,0.4139400000000001,0.6157887844621794,0.09283430584186475,0.0009345466383412493,0.09283430584186475,0.0,1.0,1.0,0.5158535714285715,0.6036715530800341,0,0.6036715530800341,1.1827254927757693e-07,0.4164457142857143,0.0419097101476619,0.002039172084041,0.000569614652491,0.9968256418593828,0.6131428571428571,0.0406446061900255,0.4238289714285714,0.04190971014766198,0.00021070925397415063,0.593602286728058,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.42412285714285725
733,104,id04,2024-10-28,2024-10-27,S3,5,0.512384197859817,0.4932538206849065,0.0007321079123281,0.7969600000000001,0.651837142857143,0.6002884571428573,0.2884857142857143,0.4634285714285714,0.7035613714285716,1.0,0.0,0,15.0,14.1017354165084,3.0,1.0,-0.0761475505130224,-2.867387142505432e-06,-0.0007100717318024,1.0,1.0,1.0,0.0,0.0113349730998849,0.0304053716439803,0.5108571428571429,0.3702857142857143,0.4102857142857143,0.0,0.0,,0.7704857142857144,0.4932477842421161,-0.07655743008162716,0.0006666399304547932,0.07655743008162716,1.0,0.0,1.0,0.6068807714285714,0.5183377357680404,0,0.5183377357680404,3.9840184469431314e-08,0.2292914285714285,0.0238369325139253,0.0010609581312663,0.0005661978450101,0.9908462287677318,0.4228571428571429,0.404380405961961,0.4554132,0.02383693251392536,7.094838000099024e-05,0.512384197859817,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.5626670857142857
734,104,id04,2024-10-28,2024-10-27,S4,6,0.5342462178925947,0.5502468746458121,0.0005153011296532,0.1901771428571428,0.651837142857143,0.246712,0.5622285714285715,0.4965714285714285,0.3275482285714285,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.0644685336365908,3.56873404443227e-06,-0.0005153011296532,1.0,1.0,0.0,0.0,0.0180864116538245,0.001563818834774,0.5748571428571428,0.1777142857142857,0.1788571428571428,0.0,0.0,,0.3563514285714286,0.5502442319628498,0.06445785506761292,0.0004688318284248316,0.06445785506761292,0.0,1.0,1.0,0.43977900000000014,0.5353333995618026,0,0.5353333995618026,1.3277016857246742e-09,0.2163885714285714,0.0043698844548571,0.0047260264688501,0.0005636883701585,0.986454647777509,0.3074285714285714,-0.2217126783363834,0.2500621142857143,0.0043698844548571425,2.37530876101566e-06,0.5342462178925947,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.35291600000000006
735,105,id04,2024-10-29,2024-10-28,Q1,0,0.8565551307248552,0.8561593279668989,6.370229692631568e-07,0.1417428571428571,0.2264171428571428,-0.1688333714285714,0.8784857142857142,0.788,0.0024550857142857,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038695058277347,0.0776902993626076,0.6851428571428572,0.5177142857142857,0.4645714285714286,0.0,0.0,,-0.8790342857142858,0.8561411317119357,-0.0033654096044670734,6.341590186309531e-07,0.0033654096044670734,0.0,0.0,0.0,-0.4443449142857143,0.8536434870604028,0,0.8536434870604028,1.9350043346386314e-08,0.3909371428571428,-0.0234997784725985,0.0030171978641501,0.0006336503533418,1.1088881183483053,0.948,0.3426658680122374,0.3161137142857143,-0.023499778472598543,3.430665314929637e-05,0.8565551307248552,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.9355142857142857,0.05227974784756173,-0.1075396571428572
736,105,id04,2024-10-29,2024-10-28,Q2,1,0.5941361998977501,0.6232555980766226,0.0017727395083922,0.5318057142857143,0.2264171428571428,0.0205193142857142,0.7223714285714286,0.3851428571428571,0.1662202285714285,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011393494771364,0.0337646326919673,0.3828571428571428,0.384,0.4462857142857143,0.0,0.0,,-0.8095714285714286,0.6232581398792808,0.12230960069523894,0.001614512550869751,0.12230960069523894,0.0,0.0,0.0,-0.03296817142857142,0.6044262287970551,0,0.6044262287970551,1.235863843453825e-07,0.4519999999999999,0.0428513793899738,0.0030543568582674,0.0005678559059958,0.993747835492691,0.52,0.2803439425247295,0.2615441142857144,0.0428513793899738,0.000220158295548889,0.5941361998977501,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.2061353142857143
737,105,id04,2024-10-29,2024-10-28,Q3,2,0.6964978275551837,0.7075516374606597,0.0002910385906145,0.3632971428571429,0.2264171428571428,-0.0034479999999999,0.7894285714285715,0.6062857142857143,0.1938597142857142,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015915142965615,0.1838734958581056,0.5502857142857143,0.7302857142857143,0.7114285714285714,0.0,0.0,,-0.7890514285714286,0.7075945886726952,0.05305417484244046,0.00026704802432464536,0.05305417484244046,0.0,0.0,0.0,-0.21160571428571429,0.7066303992145537,1,0.7066303992145537,1.400803683410979e-07,0.5868914285714286,0.0483985999319876,0.0046161557237549,0.0006196716892022,1.0844254561039923,0.9348571428571428,0.2127001194127385,0.4520430857142856,0.048398599931987696,0.00024440374715584134,0.6964978275551837,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.0375485714285714
738,105,id04,2024-10-29,2024-10-28,S1,3,0.9411523640586764,0.9491242959894616,0.0005998178081756,0.4869085714285714,0.2264171428571428,0.2068391428571428,0.4849285714285715,0.1785714285714285,0.3028583999999999,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387565476276714,0.1785714285714285,0.9422857142857144,0.9422857142857144,0.0,0.0,,-0.6344542857142857,0.9492741485650122,0.15710858585944143,0.0005688806881566366,0.15710858585944143,0.0,0.0,0.0,-0.028727657142857105,0.9507529304376934,1,0.9507529304376934,5.208720608852055e-07,0.7644228571428572,0.1882509827954699,0.000675657307023,0.0005792247166677,1.0136432541685905,0.812,0.6756171844505455,0.4700878857142856,0.18825098279546992,0.0008783761466057138,0.9411523640586764,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.20735908571428568
739,105,id04,2024-10-29,2024-10-28,S2,4,0.6325855430873351,0.6262581172860475,8.592478644653401e-05,0.3574342857142857,0.2264171428571428,0.1407927428571428,0.5742428571428572,0.1785714285714285,0.182766,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479288150620752,0.1785714285714285,0.6702857142857143,0.6811428571428572,0.0,0.0,,-0.7043114285714286,0.6262156960029784,-0.027308965898112603,7.922946154259591e-05,0.027308965898112603,0.0,0.0,0.0,-0.20916502857142855,0.6205973873571793,1,0.6205973873571793,1.704175570189169e-07,0.4580685714285714,-0.0512403377792609,0.0026866053176295,0.0005636260286257,0.9863455500950788,0.304,0.5426420536836305,0.0932538285714285,-0.0512403377792609,0.00030780272095831673,0.6325855430873351,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.037159314285714284
740,105,id04,2024-10-29,2024-10-28,S3,5,0.5229112319168371,0.5502041768543778,0.0014961937756565,0.730817142857143,0.2264171428571428,0.2530232571428572,0.5521142857142858,0.3885714285714285,0.4578274285714285,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012968177027366,0.0641954826617274,0.3862857142857143,0.4857142857142857,0.5131428571428571,0.0,0.0,,-0.6417428571428572,0.5502237293025863,0.10986554233460935,0.001363776397791061,0.10986554233460935,0.0,0.0,0.0,-0.0026852571428570837,0.5303369029225328,0,0.5303369029225328,6.081197435378417e-08,0.2093485714285714,0.0297876967209866,0.0007339329309747,0.0005796805601362,1.0144409802383962,0.8165714285714286,0.3355151386054429,0.4792712,0.02978769672098662,0.00011056758007954581,0.5229112319168371,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.23307382857142855
741,105,id04,2024-10-29,2024-10-28,S4,6,0.5966244791122062,0.6139590682929419,0.0006273392690526,0.4499371428571429,0.2264171428571428,-0.0350245999999999,0.7868857142857143,0.8434285714285714,0.2707779428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391515738488818,0.0977381535791244,0.6874285714285714,0.564,0.5045714285714286,0.0,0.0,,-0.7984228571428572,0.6139871236247519,0.07268326866532349,0.0005729410231127829,0.07268326866532349,0.0,0.0,0.0,-0.17259394285714277,0.6101203611095187,1,0.6101203611095187,2.1380568233415793e-07,0.5884,0.0563982171630129,0.005026446979123,0.0005646745516379,0.9881804653663414,0.3445714285714286,0.3918619691003899,0.1069884571428571,0.056398217163012965,0.00037983218795034634,0.5966244791122062,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.07495108571428574
742,106,id04,2024-10-30,2024-10-29,Q1,0,0.8152222692822607,0.8473520931574181,0.0035960736178126,0.6318285714285714,0.3561971428571427,0.3435749142857142,0.3724142857142857,0.1785714285714285,0.4047684571428571,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5582399118633914,0.1785714285714285,0.9457142857142856,0.9457142857142856,0.0,0.0,,-0.5518028571428572,0.8475135458525377,0.23092390366172633,0.003318132662194717,0.23092390366172633,0.0,0.0,0.0,0.11971477142857134,0.8427869513517583,1,0.8427869513517583,1.5851889601931797e-06,0.8797942857142856,0.1948051641627544,0.0030552531170023,0.0005209768064218,0.9117094112382204,0.0428571428571428,0.8541636272267018,0.1324391428571428,0.1948051641627544,0.002627486458592121,0.8152222692822607,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.6514171428571429,-0.02825871398822033,0.399516457142857
743,106,id04,2024-10-30,2024-10-29,Q2,1,0.6088586907008383,0.6300169671235101,0.000946318363813,0.1016571428571428,0.3561971428571427,-0.2219232571428571,0.8495142857142858,0.5845714285714285,0.0134203428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860258165706574,0.0073213693770291,0.7954285714285714,0.2285714285714285,0.1788571428571428,0.0,0.0,,-0.9484571428571428,0.6299874363399447,0.08964560970933594,0.0008591764430356807,0.08964560970933594,0.0,0.0,0.0,-0.18793608571428574,0.6027851720640268,1,0.6027851720640268,4.3207378652273715e-08,0.3499885714285714,-0.0254337008764753,0.0047935524885324,0.0005660946677146,0.9906656685006106,0.416,-0.2233608195179997,0.0814814285714284,-0.02543370087647534,7.73053216633901e-05,0.6088586907008383,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.06190822857142847
744,106,id04,2024-10-30,2024-10-29,Q3,2,0.7781979224101078,0.780380727204549,1.3834616963359636e-05,0.1936285714285714,0.3561971428571427,0.0393434857142856,0.71,0.4194285714285714,0.0818194285714285,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029591826850219,0.1459820771711105,0.4091428571428571,0.6685714285714286,0.6737142857142857,0.0,0.0,,-0.7756228571428572,0.7804174441855951,0.012905242093548042,1.301928634334093e-05,0.012905242093548042,0.0,0.0,0.0,-0.32310551428571427,0.7836615874623588,1,0.7836615874623588,4.8486964074446226e-08,0.3292685714285714,0.0319379231706031,0.0013591044276006,0.0005963741648066,1.0436547884115728,0.9005714285714286,0.3750725636774125,0.3875065714285713,0.03193792317060318,8.698811071528034e-05,0.7781979224101078,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.9005771428571429,-0.031641402709746025,0.0025223999999999525
