hypothesis_id,top_frac,amp,selected_rows,subject5_delta,dateblock5_delta,avg_delta,worst_delta,subject5_opposite_delta,dateblock5_opposite_delta,opposite_avg_delta,direction_support_mean,direction_support_rate,null_median,null_dominance,expected_beats_opposite,verdict,hidden_human_state,priority,route_key,active_targets,n_route_targets,gate_tags,gate_relaxed,train_gate_rows,test_gate_rows,score_source,matched_feature_count,matched_features,fallback_episodes,human_story,observable_log_pattern,expected_target_route,likely_row_condition,minimal_experiment,prediction_role,risk_of_being_spurious_leakage_public_overfit,is_testable,verdict_rank
H0092,0.25,0.015,79,-5.321142122851802e-05,-7.293607590360211e-05,-6.307374856606006e-05,-5.321142122851802e-05,5.7280273512218056e-05,7.662827944057134e-05,6.69542764763947e-05,0.03331172449873191,0.6666666666666666,-7.622042264665849e-06,0.8888888888888888,True,survives_both_splits,forced_commute_after_badnight,high,Q3_up|S4_up|Q1_down,"Q3,S4,Q1",3,weekday,False,315,182,observable_features+episode_fallback,8,"commute_workday,deepnight_phone_awake,morning_after_badnight,quiet_dark_bedtime,ritual_anchor,vehicle_noise_day,weekday_routine_pressure,weekend_ritual_rest","badnight_aftereffect,bedtime_arousal,routine_fragmentation,commute_pressure",평일 의무가 있는 맥락에서는 나쁜 밤에도 출근 압박 때문에 강제로 이동하면 피로와 이동 스트레스가 겹친다.,morning_after_badnight + commute/vehicle exposure high + work/study present + weekday_routine_pressure or commute/work expectation,Q3 up; S4 up; Q1 down; weekday gate required,weekday; commute/work/study pressure present or expected; not a holiday-like row,OOF subject-date block split에서 condition row만 선택해 Q1/Q3/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare weekday-only residual against all-day route. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"two-route direct: Q3 and S4, small independent deltas",medium: commute baseline leakage  Weekday may proxy subject/date block.,True,0
H0048,0.18,0.015,37,-6.453568537132807e-05,-5.304953508690345e-05,-5.879261022911576e-05,-5.304953508690345e-05,6.634787485288642e-05,5.47811975770231e-05,6.056453621495476e-05,0.1018694239033222,0.6666666666666666,-1.1958229475718732e-05,1.0,True,survives_both_splits,daytime_fatigue_after_badnight,medium,Q3_up|Q1_down|S1_down,"Q3,Q1,S1",3,cashflow_calendar,False,203,144,observable_features+episode_fallback,8,"app_entropy_scattered_day,deepnight_phone_awake,late_msg_call,media_binge_late,morning_after_badnight,presleep_msg_drag,public_social_evening,social_isolation_media","badnight_aftereffect,bedtime_arousal,social_overload,physiology_strain,cashflow_stress,cashflow_relief_spend",월급·월말·월초 리듬과 겹칠 때 잠을 망친 날 오후에 집중이 끊겨 짧은 미디어 휴식이 반복된다.,"afternoon media/social short bursts, app_entropy_scattered_day high, work/study continuity low + payday/eom/monthstart proximity with behavioral corroboration",Q3 up; Q1 down; S1 down; calendar gate only with behavior corroboration,near payday/eom/month-start or subject-specific cashflow anchor; calendar-only action avoided,OOF subject-date block split에서 condition row만 선택해 Q1/Q3/S1 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; test behavior∩calendar interaction against calendar-only feature. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,"calendar gate plus sparse route, never broad move",medium: app entropy may be a generic stress proxy  High public overfit/calendar leakage risk.,True,0
H0884,0.25,0.015,113,-6.230566296823904e-05,-5.3046809529970226e-05,-5.767623624910464e-05,-5.3046809529970226e-05,6.774193938655606e-05,5.7929243522125575e-05,6.283559145434082e-05,0.012989854958290692,0.6666666666666666,-3.311968760717556e-06,1.0,True,survives_both_splits,budget_squeeze_isolation,low,Q1_down|S3_down|Q2_up,"Q1,S3,Q2",3,subject_residual,False,450,250,observable_features+episode_fallback,42,"finance_shopping_stress,late_msg_call,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination,pay25_post3_late_shopping,pay25_post3_spend_outing","social_overload,cashflow_stress,cashflow_relief_spend",개인 baseline에서 벗어날 때만 예산 압박 때문에 사회 활동을 줄이고 집에서 고립형 미디어 소비가 늘어난다.,"pre7 budget squeeze, social low, media high, shopping low, finance checks + subject-normalized z-score/residual trigger",Q1 down; S3 down; Q2 up; use subject residual not global level,subject-specific residual: above/below that subject's rolling or median baseline,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global threshold vs per-subject residual threshold. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate plus sparse direct route,high: economic signal sparse and calendar-risky  10 subjects only; subject overfit risk.,True,0
H0889,0.25,0.015,113,-6.230566296823904e-05,-5.3046809529970226e-05,-5.767623624910464e-05,-5.3046809529970226e-05,6.774193938655606e-05,5.7929243522125575e-05,6.283559145434082e-05,0.012989854958290692,0.6666666666666666,-3.7161246778683256e-06,1.0,True,survives_both_splits,budget_squeeze_isolation,low,Q1_down|S3_down|Q2_up,"Q1,S3,Q2",3,block_stress_required,False,450,250,observable_features+episode_fallback,42,"finance_shopping_stress,late_msg_call,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination,pay25_post3_late_shopping,pay25_post3_spend_outing","social_overload,cashflow_stress,cashflow_relief_spend",공개 subset에만 맞는 착시를 피하려면 예산 압박 때문에 사회 활동을 줄이고 집에서 고립형 미디어 소비가 늘어난다.,"pre7 budget squeeze, social low, media high, shopping low, finance checks + date-block and row-order hardtail diagnostics",Q1 down; S3 down; Q2 up; require block-stable calibration,date-block/public-private sensitivity check; route must survive block split and hardtail validation,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; block-bootstrap public/private-like splits; require same sign. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,calibration/gate only until block-stable,high: economic signal sparse and calendar-risky  Explicit public overfit risk; use as guardrail.,True,0
H0890,0.25,0.015,113,-6.230566296823904e-05,-5.3046809529970226e-05,-5.767623624910464e-05,-5.3046809529970226e-05,6.774193938655606e-05,5.7929243522125575e-05,6.283559145434082e-05,0.012989854958290692,0.6666666666666666,-1.572560828169636e-07,1.0,True,survives_both_splits,budget_squeeze_isolation,low,Q1_down|S3_down|Q2_up,"Q1,S3,Q2",3,subject_sign_flip,False,450,250,observable_features+episode_fallback,42,"finance_shopping_stress,late_msg_call,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination,pay25_post3_late_shopping,pay25_post3_spend_outing","social_overload,cashflow_stress,cashflow_relief_spend",어떤 subject에게는 반대 의미일 수 있으므로 예산 압박 때문에 사회 활동을 줄이고 집에서 고립형 미디어 소비가 늘어난다.,"pre7 budget squeeze, social low, media high, shopping low, finance checks + subject cluster interaction and sign-flip candidate",Q1 down; S3 down; Q2 up; allow sign flip by subject cluster,subject-specific opposite direction possible; split by id cluster or personal response style,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global sign vs two-cluster sign-flip with strong regularization. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific sign/gate; no global direct move,high: economic signal sparse and calendar-risky  Very high small-N subject overfit risk.,True,0
H0716,0.35,0.015,71,-5.9923870966447126e-05,-5.258897127144912e-05,-5.625642111894812e-05,-5.258897127144912e-05,6.114033307949228e-05,5.363928148572676e-05,5.7389807282609524e-05,0.1879668512393623,1.0,-2.3149174110109856e-05,1.0,True,survives_both_splits,commute_adaptation,high,S4_up,S4,1,late_arousal,False,203,106,observable_features+episode_fallback,11,"bright_light_late,commute_workday,deepnight_phone_awake,late_msg_call,late_search_spiral,media_binge_late,phone_in_bed,presleep_msg_drag,quiet_dark_bedtime,social_isolation_media,vehicle_noise_day",commute_pressure,수면 직전·야간 신호가 강할 때 일부 subject는 매일 이동에 적응해 commute 자체보다 deviation만 의미가 있다.,subject baseline commute high; only residual commute above personal median matters + late/deepnight/presleep co-occurrence,S4 up only for positive residual; no global Q route; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,confidence/gate plus residual direct route,medium: subject-specific overfit  Late-night rows may include shift-like subjects.,True,0
H0566,0.35,0.015,71,-8.020170699658899e-05,-5.258031626270875e-05,-6.639101162964887e-05,-5.258031626270875e-05,8.358559625699111e-05,5.5729247947428744e-05,6.965742210220993e-05,0.07169844042265909,1.0,-4.54958372883002e-05,0.8888888888888888,True,survives_both_splits,errand_fragmentation,medium,S1_down|S4_up|Q1_down,"S1,S4,Q1",3,late_arousal,False,203,106,observable_features+episode_fallback,12,"app_entropy_scattered_day,bright_light_late,deepnight_phone_awake,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,phone_in_bed,presleep_msg_drag,quiet_dark_bedtime,vehicle_noise_day",routine_fragmentation,수면 직전·야간 신호가 강할 때 짧은 이동이 여러 번 발생해 하루가 자잘한 일정으로 쪼개진다.,"fragmented mobility pockets, many gps transitions, short errands, app entropy high + late/deepnight/presleep co-occurrence",S1 down; S4 up; Q1 down; late-night gate required,late/presleep/deepnight signals active; bedtime window reliable,OOF subject-date block split에서 condition row만 선택해 Q1/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; ablate late-window features and compare route loss. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S1/S4 with activity-type gate,medium: active day vs fragmented day 혼동  Late-night rows may include shift-like subjects.,True,0
H0767,0.18,0.015,37,-5.23593434137291e-05,-6.504471285103731e-05,-5.8702028132383204e-05,-5.23593434137291e-05,5.415460391967546e-05,6.66347606903805e-05,6.039468230502798e-05,0.11744432083415134,1.0,1.1473722565829139e-05,1.0,True,survives_both_splits,physiology_recovery,high,Q1_up|S3_up|Q2_down,"Q1,S3,Q2",3,badnight_residue,False,203,100,observable_features+episode_fallback,6,"afterwork_recovery,deepnight_phone_awake,heart_stress_late,home_stability,low_hr_recovery,morning_after_badnight","badnight_aftereffect,bedtime_arousal,home_recovery,routine_anchor_recovery,physiology_strain",나쁜 밤의 잔상이 보이는 row에서는 회복 심박/몸 상태가 안정적이면 잠을 잘 잤다고 느낄 가능성이 높다.,"low HR recovery strain, calm evening, home recovery, no deepnight awake + morning_after_badnight/deepnight residue markers",Q1 up; S3 up; Q2 down; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/Q3/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q1/S3 gated by wear confidence,low-medium: measurement confounding  Temporal alignment/leakage risk.,True,0
H0584,0.35,0.015,158,-8.065058130022976e-05,-5.217802911035996e-05,-6.641430520529487e-05,-5.217802911035996e-05,8.833247127184141e-05,5.914523313969752e-05,7.373885220576947e-05,0.04382694641928216,1.0,-6.503299708525951e-06,1.0,True,survives_both_splits,unplanned_errand_day,medium,S1_down|S4_up|Q2_up,"S1,S4,Q2",3,subject_residual,False,450,250,observable_features+episode_fallback,28,"afterwork_recovery,bright_light_late,finance_shopping_stress,home_stability,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing","home_recovery,routine_anchor_recovery,routine_fragmentation",개인 baseline에서 벗어날 때만 예상 밖 심부름·외출이 이어져 집/일/이동의 경계가 흐려진다.,home/utility + shopping + gps transitions + late catch-up app usage + subject-normalized z-score/residual trigger,S1 down; S4 up; Q2 up; use subject residual not global level,subject-specific residual: above/below that subject's rolling or median baseline,OOF subject-date block split에서 condition row만 선택해 Q2/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global threshold vs per-subject residual threshold. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate plus sparse direct route,medium: category semantics ambiguous  10 subjects only; subject overfit risk.,True,0
H0589,0.35,0.015,158,-8.065058130022976e-05,-5.217802911035996e-05,-6.641430520529487e-05,-5.217802911035996e-05,8.833247127184141e-05,5.914523313969752e-05,7.373885220576947e-05,0.04382694641928216,1.0,-3.8384298259060994e-05,1.0,True,survives_both_splits,unplanned_errand_day,low,S1_down|S4_up|Q2_up,"S1,S4,Q2",3,block_stress_required,False,450,250,observable_features+episode_fallback,28,"afterwork_recovery,bright_light_late,finance_shopping_stress,home_stability,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing","home_recovery,routine_anchor_recovery,routine_fragmentation",공개 subset에만 맞는 착시를 피하려면 예상 밖 심부름·외출이 이어져 집/일/이동의 경계가 흐려진다.,home/utility + shopping + gps transitions + late catch-up app usage + date-block and row-order hardtail diagnostics,S1 down; S4 up; Q2 up; require block-stable calibration,date-block/public-private sensitivity check; route must survive block split and hardtail validation,OOF subject-date block split에서 condition row만 선택해 Q2/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; block-bootstrap public/private-like splits; require same sign. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,calibration/gate only until block-stable,medium: category semantics ambiguous  Explicit public overfit risk; use as guardrail.,True,0
H0590,0.35,0.015,158,-8.065058130022976e-05,-5.217802911035996e-05,-6.641430520529487e-05,-5.217802911035996e-05,8.833247127184141e-05,5.914523313969752e-05,7.373885220576947e-05,0.04382694641928216,1.0,-3.6301845908405046e-05,0.8888888888888888,True,survives_both_splits,unplanned_errand_day,low,S1_down|S4_up|Q2_up,"S1,S4,Q2",3,subject_sign_flip,False,450,250,observable_features+episode_fallback,28,"afterwork_recovery,bright_light_late,finance_shopping_stress,home_stability,late_msg_call,late_search_spiral,media_binge_late,night_out_mobility,outdoor_nature_day,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay25_post3_late_shopping,pay25_post3_spend_outing,pay25_post7_spend_outing,payeom_post3_late_shopping,payeom_post3_spend_outing,payeom_post7_spend_outing","home_recovery,routine_anchor_recovery,routine_fragmentation",어떤 subject에게는 반대 의미일 수 있으므로 예상 밖 심부름·외출이 이어져 집/일/이동의 경계가 흐려진다.,home/utility + shopping + gps transitions + late catch-up app usage + subject cluster interaction and sign-flip candidate,S1 down; S4 up; Q2 up; allow sign flip by subject cluster,subject-specific opposite direction possible; split by id cluster or personal response style,OOF subject-date block split에서 condition row만 선택해 Q2/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global sign vs two-cluster sign-flip with strong regularization. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific sign/gate; no global direct move,medium: category semantics ambiguous  Very high small-N subject overfit risk.,True,0
H0279,0.25,0.015,113,-6.637351081405532e-05,-5.0447090178216314e-05,-5.841030049613582e-05,-5.0447090178216314e-05,7.180784217024566e-05,5.53095561869222e-05,6.355869917858393e-05,0.016928827149147025,0.6666666666666666,-7.91947174552605e-06,1.0,True,survives_both_splits,financial_rumination_arousal,low,S3_down|Q2_up|Q1_down,"S3,Q2,Q1",3,block_stress_required,False,450,250,observable_features+episode_fallback,41,"bright_light_late,finance_shopping_stress,late_msg_call,late_search_spiral,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination","bedtime_arousal,cashflow_stress,cashflow_relief_spend",공개 subset에만 맞는 착시를 피하려면 돈 걱정이 밤에 올라와 금융 앱 확인과 계산이 반복된다.,"late finance, near payday/eom, search 'budget-like' proxy, late shopping absent or anxious + date-block and row-order hardtail diagnostics",S3 down; Q2 up; Q1 down; require block-stable calibration,date-block/public-private sensitivity check; route must survive block split and hardtail validation,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; block-bootstrap public/private-like splits; require same sign. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,calibration/gate only until block-stable,high: payday calendar overfit and semantic ambiguity  Explicit public overfit risk; use as guardrail.,True,0
H0280,0.25,0.015,113,-6.637351081405532e-05,-5.0447090178216314e-05,-5.841030049613582e-05,-5.0447090178216314e-05,7.180784217024566e-05,5.53095561869222e-05,6.355869917858393e-05,0.016928827149147025,0.6666666666666666,-4.751651216991334e-06,1.0,True,survives_both_splits,financial_rumination_arousal,low,S3_down|Q2_up|Q1_down,"S3,Q2,Q1",3,subject_sign_flip,False,450,250,observable_features+episode_fallback,41,"bright_light_late,finance_shopping_stress,late_msg_call,late_search_spiral,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination","bedtime_arousal,cashflow_stress,cashflow_relief_spend",어떤 subject에게는 반대 의미일 수 있으므로 돈 걱정이 밤에 올라와 금융 앱 확인과 계산이 반복된다.,"late finance, near payday/eom, search 'budget-like' proxy, late shopping absent or anxious + subject cluster interaction and sign-flip candidate",S3 down; Q2 up; Q1 down; allow sign flip by subject cluster,subject-specific opposite direction possible; split by id cluster or personal response style,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global sign vs two-cluster sign-flip with strong regularization. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific sign/gate; no global direct move,high: payday calendar overfit and semantic ambiguity  Very high small-N subject overfit risk.,True,0
H0274,0.25,0.015,113,-6.637351081405532e-05,-5.0447090178216314e-05,-5.841030049613582e-05,-5.0447090178216314e-05,7.180784217024566e-05,5.53095561869222e-05,6.355869917858393e-05,0.016928827149147025,0.6666666666666666,-1.5205196188414582e-05,0.8888888888888888,True,survives_both_splits,financial_rumination_arousal,medium,S3_down|Q2_up|Q1_down,"S3,Q2,Q1",3,subject_residual,False,450,250,observable_features+episode_fallback,41,"bright_light_late,finance_shopping_stress,late_msg_call,late_search_spiral,media_binge_late,pay10_near3_money_rumination,pay10_post3_late_shopping,pay10_post3_spend_outing,pay10_post7_spend_outing,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_post3_late_shopping,pay15_post3_spend_outing,pay15_post7_spend_outing,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_post3_late_shopping,pay20_post3_spend_outing,pay20_post7_spend_outing,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination","bedtime_arousal,cashflow_stress,cashflow_relief_spend",개인 baseline에서 벗어날 때만 돈 걱정이 밤에 올라와 금융 앱 확인과 계산이 반복된다.,"late finance, near payday/eom, search 'budget-like' proxy, late shopping absent or anxious + subject-normalized z-score/residual trigger",S3 down; Q2 up; Q1 down; use subject residual not global level,subject-specific residual: above/below that subject's rolling or median baseline,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/S3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; compare global threshold vs per-subject residual threshold. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,subject-specific gate plus sparse direct route,high: payday calendar overfit and semantic ambiguity  10 subjects only; subject overfit risk.,True,0
H0891,0.35,0.015,87,-5.021244754643299e-05,-5.051436736414408e-05,-5.0363407455288536e-05,-5.021244754643299e-05,5.46206427630869e-05,5.467008224388146e-05,5.464536250348418e-05,0.028498147620404663,0.6666666666666666,4.1966544275664244e-06,1.0,True,survives_both_splits,money_worry_after_badnight,medium,Q3_up|Q2_up|Q1_down,"Q3,Q2,Q1",3,high_sensor,False,247,150,observable_features+episode_fallback,27,"bright_light_late,deepnight_phone_awake,finance_shopping_stress,high_sensor_wear_day,late_msg_call,late_search_spiral,media_binge_late,morning_after_badnight,pay10_near3_money_rumination,pay10_pre3_cash_stress,pay10_pre7_budget_squeeze,pay15_near3_money_rumination,pay15_pre3_cash_stress,pay15_pre7_budget_squeeze,pay20_near3_money_rumination,pay20_pre3_cash_stress,pay20_pre7_budget_squeeze,pay25_near3_money_rumination,pay25_pre3_cash_stress,pay25_pre7_budget_squeeze,payeom_near3_money_rumination,payeom_pre3_cash_stress,payeom_pre7_budget_squeeze,paymonth_start_near3_money_rumination","badnight_aftereffect,bedtime_arousal,cashflow_stress,cashflow_relief_spend,measurement_wear_confidence",측정이 깨끗한 row에서는 잠을 못 잔 아침에 금융 앱을 확인하며 전날 밤 불안을 역추적할 수 있다.,morning finance/search spike + badnight_aftereffect markers + late finance previous window + high_sensor_wear_day/measurement_wear_confidence positive,Q3 up; Q2 up; Q1 down; direct tiny delta allowed if OOF stable,high sensor confidence; subject-normal weekday/weekend baseline known; no obvious missingness,OOF subject-date block split에서 condition row만 선택해 Q1/Q2/Q3 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; high-confidence rows only. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct Q3 with late/morning interaction,high: temporal and payday leakage risk  Clean subset reduces noise but may select healthier days.,True,0
H0647,0.35,0.015,71,-5.294904374470969e-05,-4.9552741834450886e-05,-5.125089278958029e-05,-4.9552741834450886e-05,5.440297765630082e-05,5.084304704283859e-05,5.2623012349569705e-05,0.09764391095915859,1.0,-1.9113903115995777e-05,1.0,True,survives_both_splits,high_confidence_vehicle_exposure,high,S4_up|S1_down,"S4,S1",2,badnight_residue,False,203,100,observable_features+episode_fallback,6,"commute_workday,deepnight_phone_awake,morning_after_badnight,night_out_mobility,outdoor_nature_day,vehicle_noise_day","badnight_aftereffect,bedtime_arousal,commute_pressure,measurement_wear_confidence",나쁜 밤의 잔상이 보이는 row에서는 속도와 위치점이 촘촘한 날은 휴대폰이 몸과 함께 많이 이동했다는 신뢰 가능한 노출이다.,high gps speed + dense gps_points + commute timing; measurement_wear_confidence high + morning_after_badnight/deepnight residue markers,S4 up; S1 neutral/down; Q no_direct; lag-safe Q3 check,morning_after_badnight or previous-night residue markers present; lag alignment verified,OOF subject-date block split에서 condition row만 선택해 Q3/S1/S4 logit delta ±0.002/±0.005/±0.01를 route-only로 적용; sign flip과 no-move를 비교하고 target별 logloss를 본다; run same route with +1/-1 day shifted markers as negative controls. 최종 채택은 E247 prior/smoothing 위에 sparse add로만 한다.,direct S4 and confidence gate,low-medium: GPS sampling artifact  Temporal alignment/leakage risk.,True,0
