route_id,row,subject_id,route_name,targets,value_mode,raw_head,raw_latent_score,raw_overall_oof,raw_head_score,raw_transition_q,raw_phone_arousal,raw_mobility_load,raw_body_load,h088_cell_overlap_ratio,h087_cell_overlap_ratio,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r218_recovery_route,218,id09,recovery_route,"Q1,S2,S3,S4",triad_consensus,private,0.7073255324212654,0.6957149619555029,0.762291409482418,0.836,0.056,0.136,0.116,1.0,1.0,-0.0029432556159313394,-0.002165236257645531,-3.4530699819546564e-06,1.0
r128_s23_core,128,id06,s23_core,"S2,S3",hard_q,private,0.707259067604041,0.7669447510146411,0.8330203384736147,0.248,0.868,0.092,0.112,1.0,1.0,-0.009201820633974844,-0.0031433523120860812,-4.0010159622716295e-06,1.0
r128_s23_core,128,id06,s23_core,"S2,S3",hard_source_bridge,private,0.7072321419146453,0.7669791160578755,0.8327787660069349,0.248,0.868,0.092,0.112,1.0,1.0,-0.011846213320680171,-0.002319839732148235,-6.4649368729036e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",triad_consensus,private,0.7072177606165582,0.7053798939258568,0.8121349580768044,0.716,0.188,0.372,0.248,1.0,1.0,-0.002193383286456907,-0.0012669726986752061,-2.169161273621102e-06,1.0
r162_nonq2_full,162,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,public,0.7072078258352488,0.7472695293304815,0.8094130306894244,0.54,0.204,0.808,0.98,1.0,1.0,-0.011891280102411028,-0.003740030716536058,-1.753748163091714e-05,1.0
r036_q3_s_stage,36,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,private,0.7071973550858552,0.777042750707257,0.8439931114850074,0.308,0.168,0.964,0.864,1.0,1.0,-0.006491729006366784,-0.0038944955381138777,-3.975460494489008e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",h085_hard_bridge,private,0.707185301237832,0.7053188314263217,0.8121179747094369,0.716,0.188,0.372,0.248,1.0,1.0,-0.0021796164185322597,-0.0012902085058428825,-2.078929366394889e-06,1.0
r036_q3_s_stage,36,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.7071438549372322,0.7769681602424585,0.8437187504852391,0.308,0.168,0.964,0.864,1.0,1.0,-0.007451013478356319,-0.003640698633814596,-4.6614093868224435e-06,1.0
r142_nonq2_full,142,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7069207587168357,0.730556825468977,0.8127905084808251,0.904,0.856,0.048,0.012,1.0,1.0,-0.0005675891685233351,-0.004501064992134451,-1.215151847444142e-06,1.0
r112_q3_s_stage,112,id05,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,private,0.7068968009030634,0.6890058795077522,0.721662994640518,0.936,0.388,0.796,0.824,1.0,1.0,-0.002103417710465849,-0.0017473471580155553,-2.982923894954902e-06,1.0
r006_s23_core,6,id01,s23_core,"S2,S3",hard_binary_edge,private,0.7068501903967016,0.6759656646076723,0.766970631434936,0.86,0.556,0.884,0.596,1.0,1.0,-0.0011741202299974107,-0.0005372072839028297,-5.277312411471616e-07,1.0
r228_q3_s_stage,228,id10,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7068427211816555,0.8042904715891557,0.867393815491937,0.028,0.04,0.148,0.176,1.0,0.8,-0.011606623359338708,-0.00692557470737748,-3.5475846033031953e-06,1.0
r221_s23_core,221,id09,s23_core,"S2,S3",hard_binary_edge,private,0.7067356224443468,0.6848958133659591,0.7826734521792048,0.72,0.412,0.84,0.8,1.0,1.0,-0.007483316530049577,-0.003966265620993503,-1.7168925763198201e-06,1.0
r249_full_state,249,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7067213479600833,0.8070554670877438,0.8747757160830754,0.128,0.74,0.644,0.708,0.8571428571428571,0.8571428571428571,-0.011125570363960224,-0.003508579529056255,-5.328786927896385e-06,1.0
r122_s14_edge,122,id05,s14_edge,"S1,S4",hard_q,private,0.706671921981621,0.6787180209189785,0.7823936113314777,0.892,0.924,0.924,0.992,1.0,1.0,-0.0012392345606629385,-0.0004632967568612978,-1.9184159732301972e-06,1.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,public,0.7065282605841832,0.654270598484383,0.786163043855831,1.0,0.98,0.988,0.964,0.8571428571428571,0.8571428571428571,-0.008439750076461472,0.0045356542900322205,-5.6191019983774234e-06,0.0
r122_s14_edge,122,id05,s14_edge,"S1,S4",hard_source_bridge,private,0.7065054858132714,0.678705913554252,0.7815701856700606,0.892,0.924,0.924,0.992,1.0,1.0,-0.0015421191594077732,-0.0004066008648554442,-3.2592380125327734e-06,1.0
r028_s14_edge,28,id02,s14_edge,"S1,S4",hard_q,private,0.7064884064345153,0.7260853531511512,0.7700369058657623,0.696,0.496,0.892,0.74,1.0,1.0,-0.002829761364978256,-0.000531067351042358,-1.3516688069989011e-06,1.0
r219_q3_s_stage,219,id09,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,public,0.7064674350962674,0.7217580132111445,0.8492402016517774,0.532,0.088,0.704,0.852,1.0,1.0,-0.009592739635991498,-0.0006369807113600912,-7.344419545151144e-06,1.0
r219_q3_s_stage,219,id09,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,public,0.7064674350962674,0.7217580132111445,0.8492402016517774,0.532,0.088,0.704,0.852,1.0,1.0,-0.009362153984318389,-0.00015752490038789535,-7.329994768595653e-06,1.0
r219_q3_s_stage,219,id09,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,public,0.7064674350962674,0.7217580132111445,0.8492402016517774,0.532,0.088,0.704,0.852,1.0,1.0,-0.009495637708094917,-0.00037281624781349,-7.337928395701173e-06,1.0
r219_q3_s_stage,219,id09,q3_s_stage,"Q3,S1,S2,S3,S4",q061,public,0.7064658902094595,0.7218168987298922,0.8491199117659851,0.532,0.088,0.704,0.852,1.0,1.0,-0.009592710184656905,-0.0006503331088220099,-7.337089582182375e-06,1.0
r014_s14_edge,14,id01,s14_edge,"S1,S4",triad_consensus,private,0.7064344943189038,0.7001269382407408,0.775153573907814,0.732,0.516,0.296,0.26,1.0,1.0,-0.00392991884447369,-0.0013846831695987216,-2.701635109480742e-06,1.0
r249_nonq2_full,249,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,public,0.7064022447481405,0.8079320837752085,0.8573487822338485,0.128,0.74,0.644,0.708,1.0,1.0,-0.017109585347921508,-1.960554200292064e-05,-9.872604708299781e-06,1.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,public,0.7063837323148825,0.6540228752592167,0.7861375368010843,1.0,0.98,0.988,0.964,0.8571428571428571,0.8571428571428571,-0.008451123015375095,0.004591868465013138,-5.611539515547704e-06,0.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,public,0.7063468108667179,0.65416405519519,0.7855388774458407,1.0,0.98,0.988,0.964,0.8571428571428571,0.8571428571428571,-0.00842409320659554,0.004530493072863351,-5.628345032947082e-06,0.0
r084_full_state,84,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7063306198620375,0.821301730062545,0.892855971632217,0.164,0.34,0.624,0.316,1.0,1.0,-0.004028800916773545,-0.004064845593313715,-5.108005199895547e-06,1.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",q061,public,0.7062417354160261,0.6658273123988608,0.7646331661419613,1.0,0.98,0.988,0.964,1.0,1.0,-0.00663119658702116,0.0045628929337333535,-4.145949995673243e-06,0.0
r239_full_state,239,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.70623716090338,0.7142786931271465,0.7944693593020742,0.664,0.58,0.096,0.404,1.0,1.0,-0.0009695773472745417,-0.0009749675395570034,-1.4526276476633868e-06,1.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",h085_q,public,0.7062171295180308,0.6656539455821979,0.765163061541861,1.0,0.98,0.988,0.964,1.0,1.0,-0.006631201857566271,0.004572745533562461,-4.150297069691914e-06,0.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",q_source_bridge,public,0.7062171295180308,0.6656539455821979,0.765163061541861,1.0,0.98,0.988,0.964,1.0,1.0,-0.00663116893732163,0.004597564614190475,-4.159163900461248e-06,0.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",source_mean,public,0.7062171295180308,0.6656539455821979,0.765163061541861,1.0,0.98,0.988,0.964,1.0,1.0,-0.006631039285127982,0.004627988462408528,-4.170001138068212e-06,0.0
r229_full_state,229,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.7062005238334104,0.7663110686691116,0.8383548221523419,0.344,0.864,0.584,0.828,1.0,1.0,-0.0024948700939739776,-0.0007920830832966463,-1.6601393921350778e-06,1.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,public,0.7061754341434531,0.6534779457143866,0.7856798879126147,1.0,0.98,0.988,0.964,0.8571428571428571,0.8571428571428571,-0.008451111067126593,0.004581465248338024,-5.604609579341104e-06,0.0
r142_nonq2_full,142,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,private,0.7060494689207066,0.7394528654028631,0.7869285122148917,0.904,0.856,0.048,0.012,1.0,1.0,-0.0020386459894431103,-0.004196052335061839,-9.450105593655035e-07,1.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,public,0.7060034017268014,0.6271575945345655,0.8345341621508658,0.924,0.772,0.852,0.452,1.0,1.0,-0.011737821438319723,-0.0006662503398552344,-6.787380818974721e-06,1.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,public,0.7059912050409619,0.6272254198751195,0.8339727821016175,0.924,0.772,0.852,0.452,1.0,1.0,-0.011370402774606214,-0.0006394409505645071,-6.7008363881123536e-06,1.0
r142_nonq2_full,142,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.7059400137289936,0.7390708286608717,0.7871030008481743,0.904,0.856,0.048,0.012,1.0,1.0,-0.0019860373499950785,-0.0042658922238722,-1.0245408107251332e-06,1.0
r019_nonq2_full,19,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.705907931027063,0.6695522767021366,0.7510134653426714,0.852,0.316,0.072,0.012,1.0,1.0,-0.007446752085666086,-0.0005876766850911319,-3.667853962097967e-06,1.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,public,0.7059010457849744,0.6268836694069889,0.8344925228164366,0.924,0.772,0.852,0.452,1.0,1.0,-0.012003714579231745,-0.00042143090804516725,-6.858189898771203e-06,1.0
r213_full_state,213,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.7058924930137571,0.7817359820929745,0.8623491641685962,0.284,0.02,0.116,0.3,0.7142857142857143,0.7142857142857143,-0.004849975995349087,-0.0052088059834466405,-3.5568868829058317e-06,1.0
r138_q_subjective,138,id06,q_subjective,"Q1,Q2,Q3",h085_q,public,0.705873610059261,0.7003718414846647,0.8464030208591309,0.588,0.704,0.54,0.448,1.0,1.0,-0.011071432387523616,-0.006526821734305299,-6.238160153409511e-06,1.0
r128_s23_core,128,id06,s23_core,"S2,S3",hard_binary_edge,private,0.7058618740140095,0.7632105014487562,0.8340650150748561,0.248,0.868,0.092,0.112,1.0,1.0,-0.010306543947832564,-0.0030363819615660537,-4.801219154725956e-06,1.0
r138_q_subjective,138,id06,q_subjective,"Q1,Q2,Q3",q061,public,0.7058570825292444,0.7003969326185686,0.8463095160474644,0.588,0.704,0.54,0.448,1.0,1.0,-0.011071346017777484,-0.006532402209902366,-6.2199207828205925e-06,1.0
r138_q_subjective,138,id06,q_subjective,"Q1,Q2,Q3",source_mean,public,0.7058530025886057,0.7003082777680091,0.8464078669236026,0.588,0.704,0.54,0.448,1.0,1.0,-0.011070162650296811,-0.006515264107254004,-6.296797313188424e-06,1.0
r138_q_subjective,138,id06,q_subjective,"Q1,Q2,Q3",q_source_bridge,public,0.705842666554775,0.7003082777680091,0.8463937072199624,0.588,0.704,0.54,0.448,1.0,1.0,-0.011071175245735532,-0.006521935042096194,-6.264546875310022e-06,1.0
r154_nonq2_full,154,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7058424580438726,0.7592671249675315,0.8291586089910454,0.472,0.508,0.676,0.924,1.0,1.0,-0.004820434230303594,-0.0018200447344818849,-3.0527419488380456e-06,1.0
r217_s_stage,217,id09,s_stage,"S1,S2,S3,S4",q061,public,0.705833611516212,0.6552094215757237,0.7676872123578593,1.0,0.98,0.988,0.964,1.0,1.0,-0.007515338945357275,0.004405184291560893,-5.057183984300005e-06,0.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,public,0.7058115868502399,0.6267651678840832,0.834455103116287,0.924,0.772,0.852,0.452,1.0,1.0,-0.01200279459337883,-0.000491082797839909,-6.804389555675483e-06,1.0
r249_full_state,249,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.705811365958337,0.8093588994181511,0.8745951529686194,0.128,0.74,0.644,0.708,0.8571428571428571,0.8571428571428571,-0.01916016794282782,-0.0004022312187050847,-8.84001919134629e-06,1.0
r122_s14_edge,122,id05,s14_edge,"S1,S4",hard_binary_edge,private,0.7057728933935871,0.6772296714451054,0.7817722080422895,0.892,0.924,0.924,0.992,1.0,1.0,-0.0006551671981703255,-0.00019808156055611814,-1.6733101669862277e-06,1.0
r217_s_stage,217,id09,s_stage,"S1,S2,S3,S4",source_mean,public,0.705770893729288,0.6548919433711905,0.7682488486986279,1.0,0.98,0.988,0.964,1.0,1.0,-0.007515181244852287,0.004472344744546053,-5.08383576476527e-06,0.0
r217_s_stage,217,id09,s_stage,"S1,S2,S3,S4",q_source_bridge,public,0.705770893729288,0.6548919433711905,0.7682488486986279,1.0,0.98,0.988,0.964,1.0,1.0,-0.0075153126673408455,0.004441354145387488,-5.072261973510702e-06,0.0
r217_s_stage,217,id09,s_stage,"S1,S2,S3,S4",h085_q,public,0.705770893729288,0.6548919433711905,0.7682488486986279,1.0,0.98,0.988,0.964,1.0,1.0,-0.007515346037101245,0.004416072358351841,-5.062792507938783e-06,0.0
r055_nonq2_full,55,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q061,public,0.7057537128250876,0.6644237308706783,0.807373160907742,0.912,0.024,1.0,0.996,1.0,1.0,-0.006175715527376962,-0.0008967321076514701,6.213918358766917e-06,0.0
r028_s14_edge,28,id02,s14_edge,"S1,S4",hard_source_bridge,private,0.705752928785532,0.7257761542841044,0.7670286889189518,0.696,0.496,0.892,0.74,1.0,1.0,-0.005262313995318846,0.0001078433920966293,-2.7182243349436837e-06,0.0
r246_recovery_route,246,id10,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,private,0.705682912432695,0.7497115284652631,0.835256341927437,0.412,0.876,0.812,0.892,1.0,1.0,-0.009854101269874738,-0.0017293101223809781,-3.5474689432866597e-06,1.0
r246_recovery_route,246,id10,recovery_route,"Q1,S2,S3,S4",hard_q,private,0.7056325482435014,0.7493675072537066,0.8357469709996524,0.412,0.876,0.812,0.892,1.0,1.0,-0.0073642113517208285,-0.0023998371434743593,-2.4397809730989896e-06,1.0
r019_nonq2_full,19,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,private,0.7056078366336446,0.6692582717610355,0.7500306669933632,0.852,0.316,0.072,0.012,1.0,1.0,-0.007331408297308328,-0.0004896145340532732,-4.10872282703794e-06,1.0
r055_nonq2_full,55,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",source_mean,public,0.7056069155193668,0.6645345555080118,0.8071024764000183,0.912,0.024,1.0,0.996,1.0,1.0,-0.006173661121433598,-0.0008514941428556955,6.118480561543035e-06,0.0
r055_nonq2_full,55,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q_source_bridge,public,0.7055561721809572,0.6643887942857766,0.8071363849459193,0.912,0.024,1.0,0.996,1.0,1.0,-0.00617543009232409,-0.0008774793072644105,6.162903244792714e-06,0.0
r145_nonq2_full,145,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7054762936209464,0.7997082063202687,0.8920255761639755,0.12,0.736,0.472,0.356,1.0,1.0,-0.0051776324938928395,-0.0032811779133270855,-3.614978256242593e-06,1.0
r055_nonq2_full,55,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_q,public,0.7054134008944374,0.6640375566427418,0.8071042260251622,0.912,0.024,1.0,0.996,1.0,1.0,-0.00617587938502258,-0.0008977418492051737,6.199249076542451e-06,0.0
r213_full_state,213,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.705406457236232,0.7794181190407473,0.8630053293022656,0.284,0.02,0.116,0.3,0.7142857142857143,0.7142857142857143,-0.005603481924137954,-0.0041425194297795565,-3.804196126336065e-06,1.0
r019_full_state,19,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.7053954928542635,0.6677293825530537,0.7668731822675199,0.852,0.316,0.072,0.012,0.8571428571428571,0.8571428571428571,-0.004812583886588506,-0.0018404356501489638,-2.4048565158899775e-06,1.0
r236_q1q3_subjective,236,id10,q1q3_subjective,"Q1,Q3",hard_q,private,0.7052046969168992,0.6961362807353836,0.7531635961666003,0.864,0.364,0.044,0.152,1.0,1.0,-0.0023684211442581704,-0.0004369326485963443,-8.818811284631474e-07,1.0
r075_full_state,75,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.7052001867627538,0.7624091768961513,0.8372433392953856,0.52,0.764,0.18,0.188,0.7142857142857143,1.0,-0.004373600194377214,-0.0026284824626920944,-2.0477282348942737e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,public,0.7051511595787661,0.6757314147855666,0.8283816262412971,0.904,0.856,0.048,0.012,1.0,1.0,-0.007080481140635996,-0.0012245216299643165,-1.9487512338424274e-05,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,public,0.7051276798534384,0.6756887979680609,0.8283618886118655,0.904,0.856,0.048,0.012,1.0,1.0,-0.00708290678558015,-0.0013370819682078723,-1.9160172380195746e-05,1.0
r236_q1q3_subjective,236,id10,q1q3_subjective,"Q1,Q3",hard_source_bridge,private,0.7051146929710709,0.6964260137615922,0.7521429033274003,0.864,0.364,0.044,0.152,1.0,1.0,-0.0046278680906971514,0.00018214937520866226,-2.062642958020255e-06,0.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,public,0.7050966633681899,0.6757548818289972,0.8281492954045561,0.904,0.856,0.048,0.012,1.0,1.0,-0.007073069224741623,-0.001063815567559322,-1.988759450959248e-05,1.0
r028_s14_edge,28,id02,s14_edge,"S1,S4",hard_binary_edge,private,0.7050677704599424,0.7231087452623334,0.7693998947814008,0.696,0.496,0.892,0.74,1.0,1.0,-0.003267846577818201,-0.00050941376109509,-1.6220025683986814e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,public,0.7050250078889801,0.6760877781719333,0.8278140919658284,0.904,0.856,0.048,0.012,1.0,1.0,-0.0070806984672402646,-0.0012583054449099092,-1.9144392520848654e-05,1.0
r036_q3_s_stage,36,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7050228439039224,0.7722400987635615,0.8431545550213206,0.308,0.168,0.964,0.864,1.0,1.0,-0.007045392101974225,-0.003424872182625445,-3.883053754497044e-06,1.0
r237_recovery_route,237,id10,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,public,0.7049760382920285,0.6675236339398865,0.6913238505986101,0.976,0.9,0.692,0.936,1.0,1.0,-0.0011011326253962395,-0.0010600053289889777,-9.575432937256779e-07,1.0
r213_s_stage,213,id09,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.7049496257363866,0.7727853961270714,0.8443044626356007,0.284,0.02,0.116,0.3,1.0,1.0,-0.003245866224577343,-0.00451912913640079,-2.463411527258384e-06,1.0
r246_s_stage,246,id10,s_stage,"S1,S2,S3,S4",hard_q,private,0.7049476855909541,0.7446691723286407,0.8075636342371748,0.412,0.876,0.812,0.892,0.75,1.0,-0.006780059426557683,-0.0021235909956576204,-1.371993067118642e-06,1.0
r213_full_state,213,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,q2,0.7049327379721634,0.7803140248986851,0.8609593253669959,0.284,0.02,0.116,0.3,0.7142857142857143,0.7142857142857143,-0.0025270545262636723,-0.005947998356021833,-2.872591771847543e-06,1.0
r246_s_stage,246,id10,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.7049114110566939,0.7447981275002146,0.8067807626162372,0.412,0.876,0.812,0.892,0.75,1.0,-0.009363900753136645,-0.001428040475517367,-2.4737231934773025e-06,1.0
r237_recovery_route,237,id10,recovery_route,"Q1,S2,S3,S4",triad_consensus,public,0.7048265372834577,0.6666767210491281,0.6924700608450306,0.976,0.9,0.692,0.936,1.0,1.0,-0.0010746722195484892,-0.001146549658241014,-9.354107333427457e-07,1.0
r040_q3_s_stage,40,id02,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,public,0.7048104005130053,0.7551486991270943,0.8639244706076407,0.304,0.004,0.216,0.14,1.0,1.0,-0.007001831465678426,0.0002744889233695577,-1.4891117739782024e-05,0.0
r040_q3_s_stage,40,id02,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,public,0.7048104005130053,0.7551486991270943,0.8639244706076407,0.304,0.004,0.216,0.14,1.0,1.0,-0.006998876317024252,0.00026516310808041843,-1.494426189663624e-05,0.0
r040_q3_s_stage,40,id02,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,public,0.7048104005130053,0.7551486991270943,0.8639244706076407,0.304,0.004,0.216,0.14,1.0,1.0,-0.006987044478567878,0.00026198487949488647,-1.5009215866124729e-05,0.0
r040_q3_s_stage,40,id02,q3_s_stage,"Q3,S1,S2,S3,S4",q061,public,0.7047806871215717,0.7551761691891438,0.8636250834785875,0.304,0.004,0.216,0.14,1.0,1.0,-0.006983063923303855,0.0001220867308307505,-1.4710045012392283e-05,0.0
r087_nonq2_full,87,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,private,0.7047798842046435,0.7975327659377985,0.8545225738142591,0.204,0.568,0.036,0.04,0.3333333333333333,0.3333333333333333,-0.03289774755917135,-0.023566137302012402,7.846148400104524e-07,1.0
r107_s_stage,107,id05,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.7047661426515998,0.7775792171289001,0.8470037009376443,0.28,0.424,0.512,0.184,1.0,1.0,-0.006025048525301058,-0.0022347858322022685,-3.730536797177497e-06,1.0
r019_recovery_route,19,id01,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,private,0.7047638927443258,0.6617484556984757,0.7269130220520819,0.852,0.316,0.072,0.012,1.0,1.0,-0.004396967718437839,-0.000648067000535768,-2.573872042910205e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,public,0.7047588525980099,0.6565939277794657,0.8539824305619008,0.836,0.056,0.136,0.116,1.0,1.0,-0.0078082291938573745,0.0004905648883536395,-8.631560361537522e-06,0.0
r133_recovery_route,133,id06,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,private,0.7047529683519093,0.805608821508018,0.8544616912690035,0.268,0.48,0.156,0.164,1.0,1.0,-0.0041358574731425735,-0.0004145695620073331,-5.0154060180452315e-06,1.0
r147_full_state,147,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.7047493037257693,0.8357058150484745,0.9040447793250449,0.06,0.464,0.42,0.32,1.0,1.0,-0.01148575998803155,-0.007996059897020284,-3.83283764675967e-06,1.0
r249_nonq2_full,249,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.7047431714061836,0.8003800722739397,0.8715088155181866,0.128,0.74,0.644,0.708,1.0,1.0,-0.0026420597746577013,-0.0012495370861578814,-1.0657573855792769e-06,1.0
r236_s14_edge,236,id10,s14_edge,"S1,S4",hard_q,private,0.7047401750694022,0.6880780271693001,0.7579269190610953,0.864,0.364,0.044,0.152,1.0,1.0,-0.0013555057740765042,-0.0005157047903254774,-9.979418178220444e-07,1.0
r006_s23_core,6,id01,s23_core,"S2,S3",h085_hard_bridge,private,0.7046865346101272,0.6798295929216508,0.7447034379782403,0.86,0.556,0.884,0.596,1.0,1.0,-0.004686796881185007,-0.0011041847916201109,-2.6103599326915494e-06,1.0
r236_s14_edge,236,id10,s14_edge,"S1,S4",hard_source_bridge,private,0.7046360039361683,0.6883718424224899,0.7569644035108007,0.864,0.364,0.044,0.152,1.0,1.0,-0.0021336701666760938,-0.00029420984619288326,-1.286010963984042e-06,1.0
r133_recovery_route,133,id06,recovery_route,"Q1,S2,S3,S4",hard_q,private,0.7046286619538326,0.8054783550228478,0.8545215863990793,0.268,0.48,0.156,0.164,1.0,1.0,-0.002824323149772101,-0.0007852365117302085,1.1431988539478607e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,public,0.7046206285735815,0.6563569261420112,0.8540798269475195,0.836,0.056,0.136,0.116,1.0,1.0,-0.007798914860624007,0.00080679050222765,-8.927948969426087e-06,0.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,public,0.7046116151697429,0.6563569261420112,0.8540602332809917,0.836,0.056,0.136,0.116,1.0,1.0,-0.007808249973061621,0.0004898180269271579,-8.640315506831743e-06,0.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,public,0.7046065856942488,0.6563569261420112,0.8540848989044604,0.836,0.056,0.136,0.116,1.0,1.0,-0.007806359423065179,0.0006301453902118892,-8.769750564999199e-06,0.0
r099_q_subjective,99,id04,q_subjective,"Q1,Q2,Q3",h085_hard_bridge,q2,0.7045955347440683,0.666967524690175,0.781608197883054,0.792,0.236,0.12,0.068,1.0,1.0,-0.002773912540682988,-0.0037423709165443353,-3.4285155506454935e-06,1.0
r087_nonq2_full,87,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,private,0.7045578077125279,0.7966012147157451,0.8549533839859548,0.204,0.568,0.036,0.04,0.3333333333333333,0.3333333333333333,-0.03176224769554187,-0.023790054553718132,-1.3942421800926108e-06,1.0
r006_s23_core,6,id01,s23_core,"S2,S3",triad_consensus,private,0.7045517883701536,0.6797388147706034,0.744160709312159,0.86,0.556,0.884,0.596,1.0,1.0,-0.004819239638178707,-0.0008802311016016806,-2.904684364030705e-06,1.0
r215_recovery_route,215,id09,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,private,0.7045242054913536,0.7030337987199529,0.7508303045454431,0.756,0.404,0.828,0.832,1.0,1.0,-0.00424491251109782,-0.0011149177188450876,-3.4157771941157467e-06,1.0
r075_full_state,75,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,q2,0.7044825414056333,0.7613024753472301,0.8363944202056007,0.52,0.764,0.18,0.188,0.7142857142857143,1.0,-0.004537294798295788,-0.0023622104120709086,-2.091956785337985e-06,1.0
