source_file,flat_idx,row,subject_id,sleep_date,lifelog_date,target_index,target,h057_prob,source_prob,source_move,pos_frac,mean_benefit,min_benefit,all_full_benefit,no_pre_h_benefit,frontier_only_benefit,human_social_only_benefit,h088_same_direction,h088_abs,source_bonus,h088_rank,abs_move_rank,mean_rank,min_rank,score,variant,amp,new_prob
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1448,206,id09,2024-08-11,2024-08-10,6,S4,0.607805760468041,0.6047028936538553,-0.012998529522881552,0.8,4.1395119553525665e-07,-8.436836112971152e-07,5.471468291510386e-07,1.593138826185611e-07,2.3711708822048458e-07,1.0584794085981892e-06,True,0.011441734432461048,0.45,0.12242703533026114,0.04055299539170507,0.3563748079877112,0.7597542242703533,1.8456144393241165,tomography_antitoxic,0.72,0.6063591538374393
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,482,68,id03,2024-08-28,2024-08-27,6,S4,0.1972551728460799,0.1946677896312449,-0.01642170834045764,0.9,4.72259648038792e-08,-2.554333375640889e-07,8.160918285354493e-08,1.1501976774786892e-07,3.6615408618987537e-09,-2.554333375640889e-07,True,0.03603206422191629,0.45,0.24623655913978496,0.05898617511520737,0.3176651305683564,0.8854070660522273,1.845076804915515,tomography_antitoxic,0.72,0.19604478811786566
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,28,4,id01,2024-08-04,2024-08-03,0,Q1,0.5445439902464404,0.5374420567606785,-0.02860047194397708,0.7,4.599447823556905e-06,-7.889046043420245e-06,9.851553102527587e-07,5.877500731259871e-06,4.038925834472006e-06,3.044840774631828e-05,True,0.03308147903875178,0.45,0.2162826420890937,0.1250384024577573,0.6221198156682027,0.3514592933947773,1.8321198156682028,tomography_antitoxic,0.72,0.5412325884776764
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1525,217,id09,2024-09-08,2024-09-07,6,S4,0.6195970810272577,0.6091406575398574,-0.044136944907187836,0.7,1.004936856579028e-06,-2.389655230401603e-06,1.3993084324447874e-06,8.017608656501505e-07,4.7566698721064984e-07,-1.762314189323557e-07,True,4.5134558919135426e-05,0.45,0.07050691244239632,0.2205837173579109,0.41013824884792627,0.5812596006144394,1.8289477726574501,tomography_antitoxic,0.72,0.6147316816744508
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,163,23,id01,2024-09-12,2024-09-11,2,Q3,0.5989945577777649,0.5888274852776475,-0.0421571375144697,0.9,3.188841684964553e-06,-4.580775239338051e-06,4.062495884875077e-06,1.8680143236637263e-06,1.1686648519841381e-05,-4.580775239338051e-06,True,0.059070480805202386,0.45,0.40860215053763443,0.20706605222734256,0.5514592933947773,0.44208909370199695,1.8251459293394776,tomography_antitoxic,0.72,0.5942610382365605
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,372,53,id02,2024-10-10,2024-10-09,1,Q2,0.7124645921500611,0.7113345177504683,-0.00550991385271471,0.8,4.6351806305933283e-07,-9.925555806754104e-07,5.384314719601351e-07,5.306788689752495e-07,1.0373676016547064e-06,-9.925555806754104e-07,True,0.026055313615900744,0.45,0.1738863287250384,0.01566820276497696,0.3582181259600614,0.7345622119815668,1.7865284178187406,tomography_antitoxic,0.72,0.711937673028156
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1291,184,id08,2024-08-06,2024-08-05,3,S1,0.6767161751229748,0.6805352642600664,0.017511453666749,0.8,9.892663727709349e-07,-1.480570688723141e-06,4.1159655405250207e-07,1.8476783493097352e-06,9.74721144077103e-07,1.6038529007857412e-07,True,0.03604625526505034,0.45,0.24869431643625192,0.06482334869431644,0.40860215053763443,0.6721966205837173,1.767626728110599,tomography_antitoxic,0.72,0.6785009820454957
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1284,183,id08,2024-08-03,2024-08-02,3,S1,0.7197862760896163,0.726811229866681,0.03510204809385131,0.8,2.207015351643148e-06,-2.658940903819419e-06,1.0261124578411058e-06,4.036996066556392e-06,1.3571791579474694e-06,1.4406031522270286e-06,True,0.05231947003543491,0.45,0.3534562211981567,0.1622119815668203,0.49370199692780337,0.5533026113671276,1.7515437788018433,tomography_antitoxic,0.72,0.7230775408549246
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1404,200,id08,2024-09-20,2024-09-19,4,S2,0.5589778589474749,0.567245123738326,0.03360528183866357,0.7,5.905652672863341e-07,-2.8209667408573866e-07,2.906349575903175e-08,1.1884679489786016e-06,7.278107447605857e-07,2.550047633093018e-07,True,0.03584004453643996,0.45,0.24254992319508448,0.15514592933947774,0.3689708141321045,0.8789554531490016,1.7509139784946237,tomography_antitoxic,0.72,0.562839391903211
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,599,85,id04,2024-09-16,2024-09-15,4,S2,0.6440818296441913,0.6219141297988225,-0.09544424825972397,0.8,8.705799771307512e-06,-4.358244075199343e-06,5.749395092374443e-06,2.334975139042158e-05,6.0782359139528645e-06,-1.5779718156471193e-06,True,0.14305144432949668,0.45,0.7946236559139785,0.5164362519201229,0.7686635944700461,0.45130568356374806,1.749162826420891,tomography_antitoxic,0.72,0.63380943548815
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,426,60,id03,2024-08-18,2024-08-17,6,S4,0.1203401695589927,0.1084552224118242,-0.11740547452101535,1.0,9.126358154409686e-07,2.6695821438833498e-08,1.126719421640988e-06,1.4016059652076707e-06,1.1875527304798968e-07,2.6695821438833498e-08,True,0.10670667496898445,0.35,0.6620583717357911,0.623963133640553,0.4006144393241167,0.9317972350230415,1.7432872503840247,tomography_antitoxic,0.72,0.11404472277777103
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,35,5,id01,2024-08-06,2024-08-05,0,Q1,0.1250884806363739,0.1070602647052843,-0.17602576694196226,0.9,9.158607006310487e-06,-4.112172501258979e-05,5.967589934835579e-06,2.5881572263147363e-05,4.380897177200543e-07,-4.112172501258979e-05,True,0.16542532252719533,0.45,0.8459293394777265,0.7883256528417819,0.7732718894009216,0.11459293394777266,1.7175345622119815,tomography_antitoxic,0.72,0.11637366509910968
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1032,147,id06,2024-08-21,2024-08-20,3,S1,0.8197434756711621,0.7984373987578312,-0.138053928503848,0.8,3.664722821520142e-06,-4.024541077415506e-07,6.5760792417879795e-06,2.642750821191972e-06,1.9109576478952303e-08,-4.024541077415506e-07,True,0.1588010935609543,0.45,0.8284178187403994,0.6949308755760368,0.5751152073732719,0.8454685099846391,1.7101766513056837,tomography_antitoxic,0.72,0.8100292190992108
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1473,210,id09,2024-08-15,2024-08-14,3,S1,0.590184416103402,0.5772189677496155,-0.05336049733470227,0.7,4.958440704229105e-07,-8.307493976402459e-07,9.817769799568039e-07,9.326828746153066e-08,2.408449287958826e-07,-1.5555624947597494e-07,True,0.039139933823578166,0.45,0.2631336405529954,0.2817204301075269,0.36282642089093703,0.7609831029185868,1.704600614439324,tomography_antitoxic,0.72,0.5841496939480496
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1323,189,id08,2024-08-11,2024-08-10,0,Q1,0.2316076574283067,0.2119351839117995,-0.11404419162310875,0.9,4.923303258112731e-06,-7.279052750991099e-06,4.374315782939051e-06,8.626533639952077e-06,9.174976033018027e-06,-7.279052750991099e-06,True,0.1323798925247901,0.45,0.7589861751152074,0.6082949308755761,0.6423963133640553,0.3631336405529954,1.7012211981566823,tomography_antitoxic,0.72,0.2222738801740219
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,112,16,id01,2024-09-04,2024-09-03,0,Q1,0.4910111852448078,0.4692474482323047,-0.08720653764900536,0.7,1.4325554807848024e-05,-2.4054721619555093e-05,3.265525793175423e-06,1.8031019054571943e-05,1.185640993794729e-05,9.493676560164602e-05,True,0.11817588332775271,0.45,0.706605222734255,0.47956989247311826,0.8473118279569892,0.17419354838709677,1.6944393241167433,tomography_antitoxic,0.72,0.48084782122394376
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1018,145,id06,2024-08-15,2024-08-14,3,S1,0.5079862798158347,0.4801073890893698,-0.11156030294054103,0.8,1.97210548213454e-06,-3.252200257239407e-07,3.1964745927109007e-06,1.5813881027803118e-06,5.2814413780028904e-08,-3.252200257239407e-07,True,0.11522953367301934,0.45,0.6981566820276498,0.5984639016897081,0.48110599078341015,0.8642089093701997,1.6924039938556068,tomography_antitoxic,0.72,0.4949747345614051
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,697,99,id04,2024-10-20,2024-10-19,4,S2,0.6648680330297183,0.6507553026886721,-0.06270331140752805,0.8,1.8187557634964308e-06,-7.11938445886477e-06,1.0844781648241118e-06,5.0847166935885686e-06,1.337059923022773e-06,-8.054830127864156e-07,True,0.05306155587155159,0.45,0.3617511520737327,0.34316436251920124,0.4734254992319508,0.3655913978494624,1.6809293394777265,tomography_antitoxic,0.72,0.6583183856743863
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,920,131,id06,2024-07-10,2024-07-09,3,S1,0.4449659218740104,0.4306126952700088,-0.05831999676705113,0.8,9.022807871201236e-07,-7.219457306223946e-07,1.5553817162496339e-06,7.016664183163903e-07,1.0136466920726908e-07,-7.219457306223946e-07,True,0.07027802593311111,0.45,0.4686635944700461,0.31582181259600617,0.4,0.7772657450076805,1.680360983102919,tomography_antitoxic,0.72,0.4382563503671293
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1534,219,id09,2024-09-10,2024-09-09,1,Q2,0.5764198708519599,0.5906356744626379,0.05850020578078696,0.9,2.6144124293264827e-05,-2.719821816904846e-07,3.38048874672083e-05,3.362896752842018e-05,-2.719821816904846e-07,3.7156847406532845e-05,True,0.06453699750730069,0.45,0.43533026113671275,0.31797235023041476,0.922273425499232,0.8832565284178188,1.673655913978495,tomography_antitoxic,0.72,0.5830696559408782
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1209,172,id07,2024-08-21,2024-08-20,5,S3,0.790695451601993,0.8068645478393213,0.10064152423136918,0.9,3.1267930792443113e-06,-4.88752485672712e-07,3.888633170640441e-06,3.5848894947994754e-06,-4.88752485672712e-07,5.351675390064731e-07,False,0.0,0.45,0.034869431643625194,0.5431643625192012,0.5480798771121351,0.8242703533026113,1.6244086021505375,tomography_antitoxic,0.72,0.8012839128047471
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,926,132,id06,2024-07-11,2024-07-10,2,Q3,0.7307932218606301,0.7202752960079529,-0.05282319821056003,0.7,1.3486438036999267e-05,-7.565783716547928e-06,1.786186191877893e-05,-1.3609179120768582e-07,1.6309561139126158e-05,-7.565783716547928e-06,True,0.02414939670282057,0.45,0.1672811059907834,0.2780337941628264,0.8356374807987711,0.3588325652841782,1.621559139784946,tomography_antitoxic,0.72,0.7259171748618839
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,147,21,id01,2024-09-10,2024-09-09,0,Q1,0.2288550606198644,0.2226055651127828,-0.035758956135840014,0.9,1.5630386037512535e-06,-9.100110434304277e-06,9.674040567810988e-07,4.751821844402264e-06,1.8020597714537408e-07,-9.100110434304277e-06,True,0.06784830845023504,0.45,0.452073732718894,0.16559139784946236,0.4519201228878648,0.3278033794162826,1.6069508448540708,tomography_antitoxic,0.72,0.22592404149598666
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,860,122,id05,2024-11-14,2024-11-13,6,S4,0.4996549110062109,0.5191783661666,0.07813147538378577,0.9,4.8325068725791844e-06,-0.0001063437955375286,1.6113975450086014e-05,2.4252866802080593e-05,1.1396785447840935e-06,-0.0001063437955375286,True,0.08312622969775148,0.35,0.543010752688172,0.4368663594470046,0.6377880184331797,0.055299539170506916,1.597887864823349,tomography_antitoxic,0.72,0.5097795028099111
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,729,104,id04,2024-10-28,2024-10-27,1,Q2,0.6106389100995935,0.5861386389479322,-0.10197333213324067,0.9,6.433806927278389e-06,-7.891837423785218e-05,1.679947931486514e-05,1.8537414355457103e-06,6.034319749801645e-06,-7.891837423785218e-05,True,0.11526345263480009,0.35,0.7,0.5539170506912442,0.7038402457757297,0.07188940092165899,1.5804377880184333,tomography_antitoxic,0.72,0.5979992781383198
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,927,132,id06,2024-07-11,2024-07-10,3,S1,0.9088797406235304,0.8987628520009688,-0.11647917700122656,0.8,2.835023087247919e-06,-1.4419007065164092e-06,5.317446818066459e-06,1.980031722241625e-06,1.6342991585779954e-07,-1.4419007065164092e-06,True,0.18329065693073687,0.45,0.867741935483871,0.6187403993855607,0.5317972350230414,0.6764976958525346,1.5296850998463902,tomography_antitoxic,0.72,0.9042779496435571
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1455,207,id09,2024-08-12,2024-08-11,6,S4,0.5473135038659307,0.5306047713990061,-0.06724963142358638,0.8,2.1416318882912942e-06,-4.36491003062888e-06,2.830737317649637e-06,8.242316846608717e-07,1.2267569773174342e-06,5.476184823243299e-06,True,0.09867682987960495,0.45,0.6271889400921659,0.3708141321044547,0.49185867895545315,0.45069124423963136,1.5226344086021508,tomography_antitoxic,0.72,0.5395288263396065
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,199,28,id02,2024-08-27,2024-08-26,3,S1,0.9040746555877932,0.8910542001942734,-0.14178696674304359,0.7,2.8517077193426095e-06,-2.57189229205849e-06,5.918832909636892e-06,1.554436825521838e-06,1.3705834620514206e-07,-2.57189229205849e-06,True,0.12631172478119002,0.45,0.740552995391705,0.7029185867895545,0.5327188940092166,0.5622119815668203,1.518517665130568,tomography_antitoxic,0.72,0.8981823449746843
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1504,214,id09,2024-08-21,2024-08-20,6,S4,0.5041038035168963,0.4894155368569327,-0.05875976115303404,0.7,1.0976448943842356e-06,-3.504147054564342e-06,1.6180972366121136e-06,8.165139302319016e-07,5.843838457685904e-07,-9.139854145874997e-07,True,0.06507674385310626,0.45,0.4394777265745008,0.3216589861751152,0.4181259600614439,0.498310291858679,1.5128494623655913,tomography_antitoxic,0.72,0.49725018485446204
submission_h075_antibad_transport_f6863945_uploadsafe.csv,1177,168,id07,2024-08-16,2024-08-15,1,Q2,0.427742815510214,0.3437415385368895,-0.3555982770343327,0.8,1.049338112570858e-05,-3.800790986957736e-05,1.4362517245075798e-05,-2.660620225151555e-05,8.173999497461602e-06,-3.800790986957736e-05,False,0.0,0.1,0.034869431643625194,0.938863287250384,0.7923195084485407,0.12258064516129032,1.5106605222734253,tomography_antitoxic,0.72,0.36653815275740137
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,588,84,id04,2024-09-15,2024-09-14,0,Q1,0.3172888088415995,0.337050483072515,0.08979336542706906,0.7,1.5641391869232228e-06,-1.2833669808305689e-06,9.886213185953333e-07,5.456733869456115e-06,1.7171048178063316e-06,2.2119214747509513e-07,True,0.11204895447673524,0.45,0.6811059907834102,0.490937019969278,0.4522273425499232,0.6964669738863287,1.4798771121351768,tomography_antitoxic,0.72,0.326432396247187
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,766,109,id05,2024-10-01,2024-09-30,3,S1,0.1835054750871709,0.1752228046927318,-0.056279246968603536,0.7,4.953037801929927e-06,-2.2416709685314312e-06,9.49244083539182e-06,-2.6506412207869417e-07,1.1930096596991207e-06,-2.2416709685314312e-06,True,0.034809905072087144,0.45,0.23087557603686637,0.30414746543778803,0.6439324116743471,0.5895545314900154,1.447811059907834,tomography_antitoxic,0.72,0.17960390789685948
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,60,8,id01,2024-08-10,2024-08-09,4,S2,0.571821952388274,0.5736065414392416,0.00729259905045887,0.9,1.4450218171705602e-06,-2.4070080978212116e-07,2.432307730069698e-06,4.4035280125189907e-07,-2.4070080978212116e-07,1.7571593260718477e-07,False,0.006331322569800957,0.45,0.09462365591397849,0.01935483870967742,0.4380952380952381,0.8894009216589862,1.3907834101382492,tomography_antitoxic,0.72,0.5729785821966036
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,1042,148,id06,2024-08-22,2024-08-21,6,S4,0.9974938621405658,0.9983096980148298,0.39465321560672706,0.9,4.0216282778603675e-06,-8.346071940628872e-07,4.0530477268758165e-06,4.58640723767547e-06,-8.346071940628872e-07,6.1386785073066855e-06,False,0.0,0.08,0.034869431643625194,0.9448540706605223,0.595852534562212,0.7605222734254993,1.3834715821812595,tomography_antitoxic,0.72,0.9981125765819432
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,213,30,id02,2024-08-29,2024-08-28,3,S1,0.8584733563433176,0.8370046779890047,-0.16655949258390734,0.7,3.153276786472645e-06,-4.891405945640278e-06,6.749092363279184e-06,1.523339611663151e-06,1.4229742827516992e-06,-4.891405945640278e-06,True,0.19470344763776848,0.45,0.8745007680491551,0.7714285714285715,0.5490015360983103,0.43195084485407065,1.382711213517665,tomography_antitoxic,0.72,0.8487663119664646
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,915,130,id06,2024-07-09,2024-07-08,5,S3,0.9541874079464956,0.9612838092441882,0.1757107064928256,0.9,2.6895249848939012e-06,-7.493628360161095e-07,2.814669537229162e-06,2.267081318588977e-06,-7.493628360161095e-07,7.235489050858494e-06,True,0.04502324428688986,0.45,0.3019969278033794,0.7877112135176652,0.5265745007680491,0.7741935483870968,1.3805069124423965,tomography_antitoxic,0.72,0.9576405391559097
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,39,5,id01,2024-08-06,2024-08-05,4,S2,0.5497473648760006,0.5531091999358821,0.013591181165016814,0.8,2.5806678500683862e-06,-5.130451139795844e-07,4.458282449353217e-06,7.965054234684096e-07,-4.206349935996864e-07,-5.130451139795844e-07,False,0.010096801700222036,0.45,0.11474654377880185,0.04362519201228879,0.5195084485407067,0.819047619047619,1.3728878648233487,tomography_antitoxic,0.72,0.5519263716758536
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,919,131,id06,2024-07-10,2024-07-09,2,Q3,0.7359383285255177,0.7330935736099189,-0.014588424391218213,0.7,3.7246113123510404e-06,-2.089477113241213e-06,4.932992149581616e-06,-3.758509279170985e-08,4.5042861392767265e-06,-2.089477113241213e-06,True,0.023241699252612102,0.45,0.16374807987711212,0.047311827956989246,0.5788018433179724,0.6049155145929339,1.369416282642089,tomography_antitoxic,0.72,0.7346135020777921
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,220,31,id02,2024-08-30,2024-08-29,3,S1,0.9042222823169216,0.8895300305237993,-0.15909559870825074,0.7,3.01197158116922e-06,-4.672211384497972e-06,6.446650824973325e-06,1.4550754435773252e-06,1.3592077037985557e-06,-4.672211384497972e-06,True,0.2019136467864988,0.45,0.8824884792626728,0.7514592933947772,0.543778801843318,0.4390168970814132,1.36784178187404,tomography_antitoxic,0.72,0.897598132940224
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,179,25,id01,2024-09-14,2024-09-13,4,S2,0.6409082270461411,0.6514199446922844,0.04597830846163009,0.9,5.586863124760815e-06,-9.90793803257505e-07,1.0205666573731116e-05,1.7955837421545305e-06,-9.90793803257505e-07,7.855104717840557e-07,True,0.05135669368818685,0.45,0.3423963133640553,0.23348694316436253,0.6731182795698925,0.7348694316436252,1.365768049155146,tomography_antitoxic,0.72,0.6458301455977495
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1016,145,id06,2024-08-15,2024-08-14,1,Q2,0.7232347955238022,0.7348134029089102,0.05861846349533062,0.7,9.931655534345499e-07,-1.8685055825088056e-06,2.814039651773592e-07,3.0695464885379236e-06,5.185215336778293e-07,6.2653995283799664e-06,True,0.11247615908128461,0.45,0.6857142857142857,0.3207373271889401,0.4095238095238095,0.6334869431643625,1.3538248847926266,tomography_antitoxic,0.72,0.7286755911406912
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,160,22,id01,2024-09-11,2024-09-10,6,S4,0.5468883897300478,0.5704748823557056,0.09568265460220152,0.8,1.5461010446812936e-05,-5.877641431966183e-06,2.3101459677063982e-05,2.133265333129792e-05,-4.436645712109648e-07,-5.877641431966183e-06,True,0.06345988608719397,0.45,0.4291858678955453,0.5176651305683564,0.8577572964669739,0.40184331797235023,1.344746543778802,tomography_antitoxic,0.72,0.5579257327796365
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1571,224,id09,2024-09-19,2024-09-18,3,S1,0.34474666938798,0.324534016779857,-0.090800369789512,0.8,1.0137156430396519e-05,-6.47897738673848e-07,1.4961751623122109e-05,3.854474087295325e-06,-6.464843610197939e-07,-6.47897738673848e-07,True,0.08184752901413328,0.45,0.5334869431643625,0.49585253456221196,0.7864823348694316,0.7874039938556068,1.3386098310291865,tomography_antitoxic,0.72,0.33524077776662176
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,936,133,id06,2024-07-12,2024-07-11,5,S3,0.943247383559343,0.9447356808465543,0.028150883540934313,0.9,5.305227434979864e-07,-2.1507481905786076e-07,5.769229242377466e-07,4.4850968639290826e-07,-2.1507481905786076e-07,1.5282415301732417e-06,False,0.008119459922939942,0.45,0.10491551459293395,0.12196620583717357,0.3640552995391705,0.8918586789554531,1.3286943164362521,tomography_antitoxic,0.72,0.9442160386574373
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,719,102,id04,2024-10-25,2024-10-24,5,S3,0.5394981346850619,0.5424489193566773,0.011882972064084923,0.9,6.652399463823359e-07,-2.7787535522066985e-07,6.918922023907368e-07,7.080643626623496e-07,-2.7787535522066985e-07,1.5768839176709508e-06,False,0.006778651437841343,0.45,0.09646697388632873,0.03533026113671275,0.3781874039938556,0.8811059907834101,1.3191551459293394,tomography_antitoxic,0.72,0.5414105720079637
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,397,56,id02,2024-10-14,2024-10-13,5,S3,0.8958213060093945,0.8976317166333815,0.019549615519156127,0.9,3.6895876761300454e-07,-2.0429124632395935e-07,4.437046627670897e-07,4.146879706725915e-07,-2.0429124632395935e-07,3.3232577521707616e-07,False,0.0,0.45,0.034869431643625194,0.07526881720430108,0.35391705069124424,0.8943164362519201,1.3059600614439326,tomography_antitoxic,0.72,0.8969976531250151
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1398,199,id08,2024-09-18,2024-09-17,5,S3,0.615057413970097,0.6265302815485108,0.048738757927342724,0.9,4.720648620170872e-06,-8.884885749577318e-07,6.275540533196635e-06,4.9673110870725636e-06,-8.884885749577318e-07,4.648593379302858e-07,True,0.054563212396476546,0.45,0.3737327188940092,0.2543778801843318,0.6307219662058372,0.7502304147465437,1.300391705069124,tomography_antitoxic,0.72,0.6204269916311426
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1054,150,id06,2024-08-24,2024-08-23,4,S2,0.997425887183088,0.9974733905097608,0.018674280877488236,0.9,1.1044273703023384e-07,-6.297702410792695e-09,9.043567649420683e-08,1.9123975325623698e-07,-6.297702410792695e-09,2.402288835430463e-07,False,0.0,0.45,0.034869431643625194,0.07127496159754225,0.32688172043010755,0.9210445468509985,1.284546850998464,tomography_antitoxic,0.72,0.9974567699011923
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,413,59,id03,2024-08-17,2024-08-16,0,Q1,0.9999686570433794,0.9999689674691574,0.009953846784148013,0.9,1.980187271748302e-07,-9.266675142943075e-08,1.7956546330236391e-07,2.6965044629326447e-07,-9.266675142943075e-08,5.583547850396271e-07,False,0.0,0.45,0.034869431643625194,0.027035330261136713,0.33947772657450076,0.9056835637480799,1.281689708141321,tomography_antitoxic,0.72,0.9999688585514883
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1030,147,id06,2024-08-21,2024-08-20,1,Q2,0.7460696818773138,0.761461671743105,0.08295072369332179,0.7,1.4054241017633772e-06,-2.6441138346531994e-06,3.982134837685004e-07,4.34370141166866e-06,7.337574870513838e-07,8.866138655243235e-06,True,0.15337786922988306,0.45,0.8153609831029186,0.4629800307219662,0.4362519201228879,0.554531490015361,1.2757296466973886,tomography_antitoxic,0.72,0.753331604342815
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1488,212,id09,2024-08-17,2024-08-16,4,S2,0.8546059985834432,0.8599821394897436,0.04394839761128111,0.9,9.628551838566708e-07,-2.1965641840694687e-07,1.3015413590305611e-06,8.506221435742819e-07,-2.1965641840694687e-07,5.653590925898075e-07,True,0.020166461603090546,0.45,0.15591397849462366,0.21996927803379415,0.4061443932411674,0.8915514592933947,1.2710368663594471,tomography_antitoxic,0.72,0.8571353054256738
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,553,79,id03,2024-10-10,2024-10-09,0,Q1,0.999965092483008,0.9999652583026494,0.00476174012924524,0.9,8.817489374741941e-08,-3.528442130098856e-08,7.868090735453772e-08,1.1627378047202161e-07,-3.528442130098856e-08,2.508999275255186e-07,False,0.0,0.45,0.034869431643625194,0.013517665130568356,0.3241167434715822,0.9130568356374807,1.2631950844854074,tomography_antitoxic,0.72,0.9999652000241593
submission_h075_antibad_transport_f6863945_uploadsafe.csv,885,126,id05,2024-11-19,2024-11-18,3,S1,0.1813087773312729,0.1703668356943398,-0.07552419775379882,0.8,1.4290851369384302e-05,-2.1232512293325355e-05,1.2763770071520929e-05,-9.61345418874484e-06,1.3389072029184786e-06,0.00010327809459272009,True,0.037554564042175054,0.1,0.25483870967741934,0.4165898617511521,0.8463901689708141,0.1913978494623656,1.2593317972350229,tomography_antitoxic,0.72,0.17556959546403708
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1342,191,id08,2024-08-14,2024-08-13,5,S3,0.6100110608464467,0.6132057907229158,0.013449085818806328,0.9,1.8445480805888183e-06,-4.6285271137542145e-07,2.5308343548929102e-06,1.6732520066034524e-06,-4.6285271137542145e-07,7.15163469006169e-08,True,0.028218287374095485,0.45,0.18571428571428572,0.04208909370199693,0.47557603686635946,0.8288786482334869,1.2563517665130568,tomography_antitoxic,0.72,0.6115027871700492
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1411,201,id09,2024-08-06,2024-08-05,4,S2,0.6740743567667979,0.6784586387103985,0.020026171808292137,0.8,1.2958853752790763e-06,-7.559556063019536e-07,2.3340668450054275e-06,5.512634325524838e-07,-2.1859601359963853e-07,-7.559556063019536e-07,False,0.013960755685570203,0.45,0.1339477726574501,0.0771121351766513,0.4291858678955453,0.7726574500768049,1.2519969278033793,tomography_antitoxic,0.72,0.6769189046865688
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1574,224,id09,2024-09-19,2024-09-18,6,S4,0.6219646773316646,0.632852869939241,0.04657963030355289,0.9,2.524553337548063e-06,-3.512205256441005e-07,3.5414386409733527e-06,2.5060477217099547e-06,-3.512205256441005e-07,9.21104172172359e-07,True,0.04999615756222325,0.45,0.337173579109063,0.23901689708141322,0.5158218125960061,0.8574500768049155,1.2379953917050688,tomography_antitoxic,0.72,0.6270607427443852
