route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,family_badnight_aftereffect,family_nocturnal_awake,family_bedtime_arousal,family_social_load,family_routine_pressure,family_recovery_rest,family_cashflow_stress,family_measurement_confidence,family_weekend_rhythm,family_body_fatigue,family_isolation_cocoon,family_routine_anchor,family_max_score,family_top,human_route_support,human_route_support_rank,human_best_family,human_best_family_contrib,h071_selected_route,h071_row_route_overlap,assignment_rank_h072,public_rank_h072,invariant_rank_h072,gain_rank_h072,shortcut_avoid_rank_h072,novelty_h071_rank,h072_route_score
r162_q3_quality,162,id07,2024-07-24,q3_quality,Q3,1,0,0,1.521213598250994,0.8900542857142857,0.8900542857142857,0.916694505372875,0.885817142857143,0.1170428571428571,0.9641142857142858,0.6345771428571428,0.0065655413443055,0.0065655413443055,0,1,0,0,0010000,2,0.6961050724637681,0.033740942028985504,0.9692028985507246,0.651838768115942,0.5410848,0.6759584000000001,0.6534724000000001,0.6955184,0.6617552,0.40445279999999995,0.5909849600000001,0.565071488,0.43006992,0.6796280000000001,0.35045040000000005,0.4199024,0.6955184,social_load,0.0506189696199308,0.10009057971014493,bedtime_arousal,0.042867789440000005,0.0,1.0,0.686141304347826,1.0,0.713088768115942,0.833786231884058,0.9692028985507246,0.15511775362318841,0.4345398969855072
r211_q_subjective,211,id09,2024-08-16,q_subjective,"Q1,Q2,Q3",3,1,0,1.0077817371228215,0.8755485714285711,0.2918495238095237,0.33130387091398944,0.4172723809523809,0.4805809523809524,0.4139428571428571,0.3382371428571429,0.0005083615744468152,0.0015250847233404456,3,3,0,0,1110000,"0,1,2",0.3713768115942029,0.6632699275362319,0.38858695652173914,0.4277672101449275,0.3961072,0.38287679999999996,0.40910720000000006,0.553272,0.39942240000000007,0.46227840000000003,0.3516729599999999,0.678014208,0.39050659200000004,0.4703112,0.5047456,0.4375808,0.678014208,measurement_confidence,0.500869794009473,0.5362318840579711,social_load,0.13215657376532067,0.0,1.0,0.4134963768115942,0.39356884057971014,0.1297554347826087,0.45063405797101447,0.38858695652173914,0.6283967391304348,0.4343347406817391
r014_s14_edge,14,id01,2024-09-02,s14_edge,"S1,S4",2,0,2,1.82416521893924,1.6299685714285714,0.8149842857142857,0.8269361217996756,0.8360171428571429,0.1353785714285714,0.7269171428571428,0.6055571428571429,0.0019788740383388497,0.003957748076677699,0,2,1,0,0001001,"3,6",0.8301630434782609,0.1526268115942029,0.9578804347826086,0.7297327898550724,0.5146368,0.5607872,0.6241944,0.41967999999999994,0.34835839999999996,0.5094016,0.6661798399999999,0.30995648,0.731923072,0.500208,0.5342503999999999,0.5817824,0.731923072,weekend_rhythm,0.04364398572363637,0.07291666666666667,measurement_confidence,0.04364398572363637,0.0,1.0,0.7875905797101449,0.9003623188405797,0.6659873188405797,0.6784420289855072,0.9578804347826086,0.41394927536231885,0.4340881897008696
r010_q2_hardtail,10,id01,2024-08-13,q2_hardtail,Q2,1,1,0,1.185064171278839,0.7093857142857144,0.7093857142857144,0.852799999935829,0.8691771428571429,0.1500142857142857,0.7820800000000001,0.572737142857143,0.0066387386534229,0.0066387386534229,0,1,0,0,0100000,1,0.4995471014492754,0.033740942028985504,0.9501811594202898,0.5331476449275362,0.5019856,0.4586736,0.6453688,0.6236368000000001,0.5374384,0.45360960000000006,0.5762323199999999,0.6723553280000001,0.47501260799999995,0.5500032,0.395836,0.460336,0.6723553280000001,measurement_confidence,0.15020248319999996,0.2617753623188406,routine_pressure,0.07932590783999999,0.0,1.0,0.5394021739130435,0.9506340579710145,0.6272644927536232,0.8369565217391305,0.9501811594202898,0.15511775362318841,0.43359429858898557
r035_s_stage,35,id02,2024-09-03,s_stage,"S1,S2,S3,S4",4,0,4,0.6445822165758857,0.5810485714285712,0.1452621428571428,0.11621519485905298,0.24938857142857143,0.8291464285714285,0.3885085714285714,0.3170571428571428,5.487572663492378e-05,0.00021950290653969512,4,3,3,1,0001111,"3,4,5,6",0.16077898550724637,0.7373188405797102,0.08650362318840579,0.2586141304347826,0.5651616,0.36470719999999995,0.32197120000000007,0.44342560000000003,0.6644976,0.6092392000000001,0.5370112,0.7491547519999999,0.283854816,0.45902400000000004,0.47416400000000003,0.5818144000000001,0.7491547519999999,measurement_confidence,0.8223178026882016,0.8514492753623188,measurement_confidence,0.2433152477029818,0.0,0.0,0.20018115942028986,0.3374094202898551,0.10869565217391304,0.24094202898550723,0.08650362318840579,0.6283967391304348,0.4334907943153623
r027_q2_s3_tail,27,id02,2024-08-26,q2_s3_tail,"Q2,S3",2,1,1,0.8544975283829424,0.7324571428571429,0.36622857142857146,0.39920998225597526,0.42408,0.5740571428571428,0.5955485714285713,0.4152571428571429,0.0019532818875658076,0.003906563775131615,2,2,2,0,0100010,"1,5",0.2803442028985507,0.46875,0.2749094202898551,0.36329257246376806,0.45381440000000006,0.396712,0.3800228,0.41033280000000005,0.3775968,0.6211768,0.5126489599999999,0.644575488,0.6948609280000001,0.5736687999999999,0.7391752,0.5833168,0.7391752,isolation_cocoon,0.33251299792621586,0.43478260869565216,cashflow_stress,0.11770420121599999,0.0,0.0,0.328804347826087,0.7237318840579711,0.259963768115942,0.6721014492753623,0.2749094202898551,0.41394927536231885,0.4331213663188406
r086_q_subjective,86,id04,2024-09-19,q_subjective,"Q1,Q2,Q3",3,1,0,0.8801991461714279,0.7874571428571431,0.2624857142857144,0.3108791090092276,0.35890285714285713,0.5599238095238096,0.42560761904761896,0.46145714285714295,0.0003640624244368603,0.0010921872733105809,3,2,1,1,1110000,"0,1,2",0.29528985507246375,0.5849184782608695,0.28894927536231885,0.3546965579710144,0.36680080000000004,0.40825040000000007,0.4640072,0.5398544000000001,0.5521904000000001,0.5748616,0.4401984,0.360835136,0.31781164800000006,0.49566400000000005,0.6731872,0.5521328,0.6731872,isolation_cocoon,0.5576570916086043,0.5860507246376812,social_load,0.12895159674831355,0.0,1.0,0.31567028985507245,0.41440217391304346,0.3713768115942029,0.3944746376811594,0.28894927536231885,0.41394927536231885,0.43263946863768116
r219_s14_edge,219,id09,2024-09-10,s14_edge,"S1,S4",2,0,2,1.7052347340636038,1.614671428571429,0.8073357142857145,0.7782904075139614,0.8268742857142857,0.1425071428571428,0.7688257142857143,0.4856171428571429,0.00178448599557715,0.0035689719911543,1,2,0,0,0001001,"3,6",0.78125,0.31544384057971014,0.9542572463768116,0.726231884057971,0.5202224,0.5213039999999999,0.39917959999999997,0.41140160000000003,0.4195888,0.7744312000000001,0.35151424,0.63449888,0.372446592,0.37215280000000006,0.6070215999999999,0.7065552,0.7744312000000001,recovery_rest,0.08934176843272729,0.1480978260869565,measurement_confidence,0.08934176843272729,0.0,1.0,0.7835144927536232,0.9397644927536232,0.4180253623188406,0.644927536231884,0.9542572463768116,0.41394927536231885,0.432087355884058
r004_s23_core,4,id01,2024-08-04,s23_core,"S2,S3",2,0,2,1.7562506538156315,1.5477142857142856,0.7738571428571428,0.7741514107755735,0.8425771428571429,0.11091428571428565,0.6084657142857144,0.5410571428571428,0.0013902470617105,0.002780494123421,0,2,1,0,0000110,"4,5",0.8029891304347826,0.1526268115942029,0.9737318840579711,0.7002173913043478,0.36713680000000004,0.4221256,0.6269760000000001,0.5926160000000001,0.4198624000000001,0.5078176,0.80282688,0.22270553599999998,0.7175570560000001,0.5252728,0.5201608,0.5606048,0.80282688,cashflow_stress,0.1259908682624,0.2078804347826087,body_fatigue,0.0430723696,0.0,1.0,0.7518115942028986,0.7463768115942029,0.5486865942028986,0.5769927536231884,0.9737318840579711,0.41394927536231885,0.43205970788985526
r207_s23_core,207,id09,2024-08-12,s23_core,"S2,S3",2,0,2,1.6868885847911363,1.466582857142857,0.7332914285714285,0.7042114107755734,0.812257142857143,0.12844285714285708,0.59086,0.4920571428571429,0.0024425477596817,0.0048850955193634,1,1,1,1,0000110,"4,5",0.7749094202898551,0.1526268115942029,0.9646739130434783,0.6946875,0.4821984,0.5100912,0.6344563999999999,0.592248,0.5487328,0.5106544000000001,0.67405952,0.552734208,0.742011136,0.43972560000000005,0.7285272,0.5716976,0.742011136,weekend_rhythm,0.15740745662720002,0.2776268115942029,measurement_confidence,0.0543890460672,0.0,1.0,0.7409420289855072,0.7169384057971014,0.43568840579710144,0.7445652173913043,0.9646739130434783,0.15511775362318841,0.4319756393866666
r024_q_subjective,24,id01,2024-09-13,q_subjective,"Q1,Q2,Q3",3,1,0,1.012428022343011,0.9697685714285713,0.3232561904761904,0.37303910900922754,0.49825523809523814,0.4165857142857143,0.3496209523809523,0.40193714285714294,0.00014388399258313334,0.0004316519777494,3,3,1,0,1110000,"0,1,2",0.375,0.6632699275362319,0.5009057971014492,0.42472826086956517,0.46901440000000005,0.586408,0.4336024,0.5757536000000001,0.45988,0.5347376,0.37514559999999997,0.341561152,0.415615872,0.3975296,0.42248,0.479384,0.586408,nocturnal_awake,0.5305784965601146,0.5606884057971014,social_load,0.13752661097805227,0.0,1.0,0.40896739130434784,0.2545289855072464,0.22644927536231885,0.2907608695652174,0.5009057971014492,0.6283967391304348,0.43191158391304346
r109_recovery_route,109,id05,2024-10-01,recovery_route,"Q1,S2,S3,S4",4,0,3,1.0252207094368286,1.2310885714285713,0.3077721428571428,0.2781812244525184,0.4137085714285714,0.32579642857142854,0.23249714285714282,0.2486171428571428,8.455127005403177e-05,0.0003382050802161271,4,4,0,0,1000111,"0,4,5,6",0.384963768115942,0.8054800724637681,0.7051630434782609,0.46912590579710145,0.7282736,0.6413776,0.5886784,0.6003696000000001,0.798056,0.519068,0.6812281600000001,0.614705152,0.317549568,0.7328936000000001,0.4240528,0.4747584000000001,0.798056,routine_pressure,0.5398499981080108,0.5674818840579711,recovery_rest,0.1331374505112108,0.0,1.0,0.46195652173913043,0.06974637681159421,0.035326086956521736,0.2726449275362319,0.7051630434782609,0.7701539855072463,0.4314434569565218
r110_q2_s3_tail,110,id05,2024-10-02,q2_s3_tail,"Q2,S3",2,1,1,0.9276356571555231,0.6706771428571429,0.33533857142857143,0.3730499822559753,0.49704000000000004,0.46976428571428563,0.5819685714285715,0.2743571428571428,0.0028466866327786443,0.005693373265557289,1,1,2,1,0100010,"1,5",0.31929347826086957,0.1526268115942029,0.40625,0.36105978260869565,0.4785792,0.6258927999999999,0.6273991999999999,0.5446832,0.501912,0.4844072000000001,0.6161427199999999,0.406832128,0.455665728,0.62112,0.47861200000000004,0.469192,0.6273991999999999,bedtime_arousal,0.44122129555890643,0.4954710144927536,cashflow_stress,0.14146636851199998,0.0,0.0,0.3269927536231884,0.698822463768116,0.05615942028985507,0.7961956521739131,0.40625,0.15511775362318841,0.43144064704347823
r035_nonq2_full,35,id02,2024-09-03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,0.5777560111443376,0.5901799999999998,0.0983633333333333,0.09141730346896333,0.2268780952380952,0.8389404761904763,0.3591371428571429,0.31705714285714276,4.134484538766273e-05,0.0002480690723259764,6,5,3,1,1011111,"0,2,3,4,5,6",0.12545289855072464,0.9402173913043478,0.07744565217391304,0.26743659420289856,0.5651616,0.36470719999999995,0.32197120000000007,0.44342560000000003,0.6644976,0.6092392000000001,0.5370112,0.7491547519999999,0.283854816,0.45902400000000004,0.47416400000000003,0.5818144000000001,0.7491547519999999,measurement_confidence,0.7886620772992001,0.8188405797101449,routine_anchor,0.11636288,0.0,0.0,0.20878623188405798,0.2776268115942029,0.1068840579710145,0.2536231884057971,0.07744565217391304,0.8845108695652174,0.430866247213913
r032_q2_s3_tail,32,id02,2024-08-31,q2_s3_tail,"Q2,S3",2,1,1,0.9511046189848695,0.7302285714285714,0.3651142857142857,0.3872428393988324,0.4728971428571428,0.49225714285714284,0.5094942857142858,0.3422571428571428,0.00275571731722405,0.0055114346344481,2,1,1,1,0100010,"1,5",0.33469202898550726,0.31544384057971014,0.37318840579710144,0.38416666666666666,0.5032776,0.2970728,0.46381240000000007,0.64256,0.6916912000000001,0.4758624,0.7763967999999999,0.725775168,0.330057504,0.5130584,0.536772,0.42013920000000005,0.7763967999999999,cashflow_stress,0.4466179760414388,0.4986413043478261,cashflow_stress,0.17826070527999996,0.0,1.0,0.3500905797101449,0.5697463768115942,0.14175724637681159,0.7821557971014492,0.37318840579710144,0.15511775362318841,0.4306841860000001
r061_nonq2_full,61,id03,2024-08-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,0.762567889452929,0.8832285714285714,0.1472047619047619,0.1322782558499157,0.27875047619047616,0.603804761904762,0.24581523809523806,0.3370171428571429,4.975260929465872e-06,2.9851565576795232e-05,6,4,2,2,1011111,"0,2,3,4,5,6",0.2223731884057971,0.9026268115942029,0.2463768115942029,0.31547554347826084,0.4941952,0.5405776,0.5411111999999999,0.386544,0.369056,0.5425,0.68530112,0.48678969599999994,0.7102577919999999,0.6038887999999999,0.5254704,0.574528,0.7102577919999999,weekend_rhythm,0.8301602746176,0.8596014492753623,isolation_cocoon,0.126112896,0.0,0.0,0.2617753623188406,0.0792572463768116,0.1252264492753623,0.07608695652173914,0.2463768115942029,0.7701539855072463,0.4301834167095652
r149_recovery_route,149,id06,2024-08-23,recovery_route,"Q1,S2,S3,S4",4,0,3,0.8674526808654004,1.0265714285714287,0.2566428571428572,0.2938640815953756,0.28972571428571425,0.9582428571428572,0.4097585714285714,0.7814571428571429,4.155856108833608e-05,0.00016623424435334433,4,4,3,0,1000111,"0,4,5,6",0.2871376811594203,0.8054800724637681,0.007699275362318841,0.3321965579710145,0.42268160000000005,0.4011712,0.5114124000000001,0.5598256,0.5147856000000001,0.3700816,0.50674496,0.397253056,0.367159296,0.4002656,0.45822240000000003,0.35410400000000003,0.5598256,social_load,0.4356467477114834,0.4895833333333333,isolation_cocoon,0.12830227200000002,0.0,1.0,0.2817028985507246,0.3822463768115942,0.9334239130434783,0.20833333333333334,0.007699275362318841,0.7701539855072463,0.43008917504347816
r122_s14_edge,122,id05,2024-11-14,s14_edge,"S1,S4",2,0,2,1.680165449209832,1.5756142857142859,0.7878071428571429,0.8062561217996755,0.7960914285714284,0.18926428571428572,0.7309285714285715,0.6462571428571428,0.0009085364234420999,0.0018170728468841998,0,2,0,0,0001001,"3,6",0.7730978260869565,0.1526268115942029,0.9134963768115942,0.675643115942029,0.6037888,0.49918239999999997,0.661624,0.7215616000000001,0.6411376000000001,0.45196,0.4961055999999999,0.54421888,0.5949713279999999,0.7652656,0.422696,0.4789584,0.7652656,body_fatigue,0.07662972888727274,0.13451086956521738,measurement_confidence,0.07662972888727274,0.0,1.0,0.7160326086956522,0.9053442028985508,0.7447916666666666,0.485054347826087,0.9134963768115942,0.41394927536231885,0.42912551127536236
r050_q3_s_stage,50,id02,2024-10-07,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,0.5183393482375473,0.36956857142857125,0.07391371428571425,0.08444991410467453,0.21258971428571427,0.7255485714285714,0.2041394285714285,0.3565371428571429,3.646394278300491e-06,1.8231971391502455e-05,5,5,3,0,0011111,"2,3,4,5,6",0.10371376811594203,0.9026268115942029,0.15760869565217392,0.23164402173913043,0.39662240000000004,0.5258512000000001,0.2782624,0.38056960000000006,0.5827264,0.4346936,0.37943744,0.31538911999999997,0.66988672,0.45440559999999997,0.33648959999999994,0.4294368,0.66988672,weekend_rhythm,1.332400375072919,0.9293478260869565,nocturnal_awake,0.22401261120000002,0.0,0.0,0.17481884057971014,0.051177536231884056,0.1754981884057971,0.050271739130434784,0.15760869565217392,0.8845108695652174,0.42907934671884057
r004_q2_s3_tail,4,id01,2024-08-04,q2_s3_tail,"Q2,S3",2,1,1,1.0109015141487636,0.7884599999999999,0.39422999999999997,0.45357998225597534,0.5121657142857142,0.39382142857142854,0.32664571428571426,0.5410571428571428,0.00047401794120785,0.0009480358824157,1,2,0,0,0100010,"1,5",0.3740942028985507,0.31544384057971014,0.5471014492753623,0.3786005434782609,0.36713680000000004,0.4221256,0.6269760000000001,0.5926160000000001,0.4198624000000001,0.5078176,0.80282688,0.22270553599999998,0.7175570560000001,0.5252728,0.5201608,0.5606048,0.80282688,cashflow_stress,0.4407771909009497,0.495018115942029,cashflow_stress,0.184329051648,0.0,1.0,0.34375,0.19701086956521738,0.5486865942028986,0.37726449275362317,0.5471014492753623,0.41394927536231885,0.4289165919478261
r019_q2_s3_tail,19,id01,2024-09-08,q2_s3_tail,"Q2,S3",2,1,1,0.9324665180273717,0.7850714285714285,0.39253571428571427,0.4626285536845467,0.5168742857142857,0.3709142857142857,0.4237914285714285,0.5559771428571428,0.0007651228228054279,0.0015302456456108557,1,1,1,1,0100010,"1,5",0.32065217391304346,0.1526268115942029,0.5982789855072463,0.3448052536231884,0.3188832,0.3897648,0.5369376,0.43604319999999996,0.431408,0.42933440000000006,0.54537152,0.16505536,0.6887457280000001,0.3650248,0.511916,0.39496800000000004,0.6887457280000001,weekend_rhythm,0.35332601574768346,0.4447463768115942,cashflow_stress,0.12521730099199999,0.0,1.0,0.3020833333333333,0.40942028985507245,0.5885416666666666,0.4519927536231884,0.5982789855072463,0.15511775362318841,0.42823596528463775
r242_q3_s_stage,242,id10,2024-09-19,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,0.490151544017744,0.18171714285714283,0.03634342857142857,0.05426477124753174,0.17857142857142852,0.7696085714285715,0.17698514285714284,0.3657171428571429,7.0672494041024155e-06,3.533624702051208e-05,5,4,1,1,0011111,"2,3,4,5,6",0.08922101449275362,0.8591485507246377,0.12409420289855072,0.21368659420289857,0.5606191999999999,0.6511343999999999,0.5025756,0.4408304,0.4523664,0.5761080000000001,0.4754816,0.590286272,0.39372681600000003,0.47611359999999997,0.5321128,0.5691936,0.6511343999999999,nocturnal_awake,1.587412674795967,0.9705615942028986,nocturnal_awake,0.27738325439999995,0.0,0.0,0.14945652173913043,0.029891304347826088,0.18048007246376813,0.08559782608695653,0.12409420289855072,0.7701539855072463,0.4273795720579711
r181_q1q3_subjective,181,id07,2024-09-02,q1q3_subjective,"Q1,Q3",2,0,0,1.0787343572484114,0.8208457142857144,0.4104228571428572,0.46411009211735554,0.5237485714285715,0.5605,0.3408485714285714,0.6189571428571429,0.0027003496314743003,0.0054006992629486005,2,1,1,1,1010000,"0,2",0.4288949275362319,0.31544384057971014,0.2884963768115942,0.4102355072463768,0.4923824,0.480648,0.5647616,0.4930000000000001,0.32449920000000004,0.677972,0.67007616,0.6434971519999999,0.8224925439999999,0.3044672000000001,0.7055568,0.674816,0.8224925439999999,weekend_rhythm,0.31105135366089964,0.42391304347826086,isolation_cocoon,0.127000224,0.0,1.0,0.3822463768115942,0.22871376811594202,0.6890851449275363,0.7758152173913043,0.2884963768115942,0.15511775362318841,0.42705220595246374
r069_recovery_route,69,id03,2024-08-29,recovery_route,"Q1,S2,S3,S4",4,0,3,1.1350460594368288,1.4471914285714287,0.36179785714285717,0.3600983673096613,0.46474,0.43771785714285716,0.3598057142857143,0.4190971428571428,0.00013228723828360907,0.0005291489531344363,4,3,3,1,1000111,"0,4,5,6",0.46693840579710144,0.7373188405797102,0.46105072463768115,0.4873414855072464,0.40738160000000007,0.4187352000000001,0.5984456,0.5066144,0.4475088,0.3310120000000001,0.49681856,0.383679424,0.28999824,0.5804832,0.32057680000000005,0.3238016,0.5984456,bedtime_arousal,0.3938113640058834,0.4673913043478261,routine_anchor,0.090664448,0.0,1.0,0.483695652173913,0.27943840579710144,0.27853260869565216,0.3079710144927536,0.46105072463768115,0.6283967391304348,0.4267537851884058
r215_s23_core,215,id09,2024-09-05,s23_core,"S2,S3",2,0,2,1.2351926880283537,0.9729200000000001,0.48646000000000006,0.4635285536327163,0.5260285714285715,0.4095571428571429,0.6002457142857143,0.4037371428571428,0.0005705720265763137,0.0011411440531526275,2,1,2,1,0000110,"4,5",0.5344202898550725,0.31544384057971014,0.5131340579710145,0.49574275362318837,0.6446128,0.5091504,0.5465564,0.5267600000000001,0.6888624000000001,0.6387616,0.6844793600000001,0.655170304,0.43420607999999994,0.577012,0.5304344,0.6132911999999999,0.6888624000000001,routine_pressure,0.1870867691136,0.33061594202898553,measurement_confidence,0.0644687579136,0.0,1.0,0.4941123188405797,0.7314311594202898,0.2463768115942029,0.4003623188405797,0.5131340579710145,0.15511775362318841,0.4267505269855073
r023_q2_s3_tail,23,id01,2024-09-12,q2_s3_tail,"Q2,S3",2,1,1,1.067937157674586,0.8458600000000001,0.42293000000000003,0.43565998225597524,0.5290285714285714,0.35387857142857143,0.5112142857142858,0.2820971428571429,0.00041624932998185,0.0008324986599637,2,2,1,0,0100010,"1,5",0.4221014492753623,0.46875,0.6331521739130435,0.4593523550724637,0.47716559999999997,0.40815599999999996,0.4306336,0.44932000000000005,0.4938928,0.5207704000000001,0.37803584,0.39913503999999994,0.36944073600000005,0.4060488,0.3807144,0.4783392,0.5207704000000001,recovery_rest,0.32801186946946764,0.43070652173913043,cashflow_stress,0.08679702886400001,0.0,1.0,0.452445652173913,0.5720108695652174,0.06589673913043478,0.35778985507246375,0.6331521739130435,0.41394927536231885,0.4266133246666667
r143_q2_hardtail,143,id06,2024-08-13,q2_hardtail,Q2,1,1,0,1.1876633712788385,0.7135571428571428,0.7135571428571428,0.866982857078686,0.8829942857142857,0.1686714285714285,0.7098000000000001,0.6939771428571428,0.0041653897702176,0.0041653897702176,0,1,1,0,0100000,1,0.5027173913043478,0.033740942028985504,0.9329710144927537,0.5182155797101449,0.5812896,0.5127088,0.5439148,0.5001296000000001,0.5773968,0.43075120000000006,0.49526336,0.47576947199999997,0.43166726400000005,0.40267840000000005,0.46590640000000005,0.38260000000000005,0.5812896,badnight_aftereffect,0.14614116096,0.2536231884057971,routine_pressure,0.08522376767999999,0.0,1.0,0.5203804347826086,0.8831521739130435,0.8134057971014492,0.697463768115942,0.9329710144927537,0.15511775362318841,0.425935121710145
r158_s_stage,158,id07,2024-07-20,s_stage,"S1,S2,S3,S4",4,0,4,0.794939538004457,0.7551914285714283,0.18879785714285707,0.16974233771619587,0.28855142857142857,0.8560214285714285,0.39251285714285716,0.4115171428571429,4.578217906174883e-05,0.00018312871624699532,4,3,3,1,0001111,"3,4,5,6",0.24682971014492755,0.7373188405797102,0.06431159420289854,0.3043025362318841,0.4466656000000001,0.4369696,0.4491780000000001,0.4380416,0.5810768000000001,0.38754720000000004,0.5298752,0.6735539199999999,0.296929248,0.49233279999999996,0.40114479999999997,0.3666,0.6735539199999999,measurement_confidence,0.7264093941162404,0.7468297101449275,measurement_confidence,0.21876112838981818,0.0,0.0,0.25226449275362317,0.34692028985507245,0.25747282608695654,0.21829710144927536,0.06431159420289854,0.6283967391304348,0.4254502450666666
r027_nonq2_full,27,id02,2024-08-26,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,0.42988497741218656,0.19626571428571404,0.03271095238095234,0.05669444632610621,0.17144380952380947,0.887652380952381,0.2994019047619047,0.43025714285714295,9.317575667957175e-06,5.590545400774305e-05,6,4,5,2,1011111,"0,2,3,4,5,6",0.06521739130434782,0.9026268115942029,0.04755434782608696,0.20444746376811593,0.45381440000000006,0.396712,0.3800228,0.41033280000000005,0.3775968,0.6211768,0.5126489599999999,0.644575488,0.6948609280000001,0.5736687999999999,0.7391752,0.5833168,0.7391752,isolation_cocoon,0.8860454770208002,0.8903985507246377,isolation_cocoon,0.177402048,0.0,0.0,0.13858695652173914,0.14719202898550723,0.31544384057971014,0.1082427536231884,0.04755434782608696,0.7701539855072463,0.4254085039999999
r000_s_stage,0,id01,2024-07-31,s_stage,"S1,S2,S3,S4",4,0,4,0.612014188004457,0.40424285714285696,0.10106071428571424,0.12046662343048158,0.21169714285714286,0.7754035714285714,0.20174142857142854,0.5036571428571429,7.510610502942106e-06,3.0042442011768425e-05,4,3,2,1,0001111,"3,4,5,6",0.1453804347826087,0.7373188405797102,0.12047101449275362,0.22652173913043477,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.7590720000000002,cashflow_stress,0.8385249228220439,0.8645833333333334,measurement_confidence,0.1805503712721455,0.0,0.0,0.16757246376811594,0.04891304347826087,0.453125,0.07653985507246377,0.12047101449275362,0.6283967391304348,0.4250772733333333
r087_q3_quality,87,id04,2024-09-20,q3_quality,Q3,1,0,0,1.5276844553938513,0.89874,0.89874,0.9316659339443036,0.9029371428571428,0.1240714285714285,0.9348114285714284,0.668777142857143,0.0304304469211165,0.0304304469211165,0,1,1,0,0010000,2,0.6992753623188406,0.033740942028985504,0.9664855072463768,0.6659375000000001,0.3327504,0.340648,0.3432976,0.4899184,0.506744,0.48212079999999996,0.5334476800000001,0.26360992,0.31758182400000007,0.4379512000000001,0.4207576,0.45244959999999995,0.5334476800000001,cashflow_stress,0.027287058393910033,0.009510869565217392,bedtime_arousal,0.02252032256,0.0,1.0,0.7019927536231884,0.998641304347826,0.7789855072463768,0.9923007246376812,0.9664855072463768,0.15511775362318841,0.4248016528753623
r093_full_state,93,id04,2024-09-27,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.7391536712658829,1.1021342857142855,0.1574477551020408,0.16915034173974003,0.28571591836734683,0.7528469387755103,0.3757902040816327,0.35083142857142857,6.15700189698397e-05,0.00043099013278887795,7,7,5,0,1111111,"0,1,2,3,4,5,6",0.2115036231884058,0.9977355072463768,0.1358695652173913,0.33870923913043477,0.4432784,0.4404352,0.4833759999999999,0.36169280000000004,0.404888,0.5486096,0.5398745600000001,0.2617216,0.32325686400000003,0.3925008,0.5195464000000001,0.5576576,0.5576576,routine_anchor,0.6647946356352,0.6770833333333334,cashflow_stress,0.08853942784000002,0.0,0.0,0.28894927536231885,0.31023550724637683,0.16259057971014493,0.29030797101449274,0.1358695652173913,0.9925271739130435,0.42479672084057973
r172_q1q3_subjective,172,id07,2024-08-21,q1q3_subjective,"Q1,Q3",2,0,0,1.0931318477281569,0.9289885714285716,0.4644942857142858,0.4817786635459269,0.5105485714285714,0.5246857142857143,0.6119114285714287,0.4837171428571428,0.00034979816955515,0.0006995963391103,2,2,2,0,1010000,"0,2",0.43976449275362317,0.46875,0.3292572463768116,0.4374048913043478,0.523432,0.3747888,0.4404456000000001,0.5268111999999999,0.6358192,0.42374720000000005,0.49102592,0.6079631999999999,0.333072096,0.5760160000000001,0.39135359999999997,0.35823520000000003,0.6358192,routine_pressure,0.19887596003875432,0.3401268115942029,isolation_cocoon,0.070443648,0.0,1.0,0.42346014492753625,0.7545289855072463,0.40625,0.3351449275362319,0.3292572463768116,0.41394927536231885,0.424573268057971
r158_nonq2_full,158,id07,2024-07-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,0.6955610702525286,0.9388885714285711,0.15648142857142852,0.15318206537372525,0.27123619047619046,0.893447619047619,0.41338761904761906,0.4115171428571429,6.457200857692828e-05,0.00038743205146156965,6,4,5,2,1011111,"0,2,3,4,5,6",0.18931159420289856,0.9026268115942029,0.042119565217391304,0.301580615942029,0.4466656000000001,0.4369696,0.4491780000000001,0.4380416,0.5810768000000001,0.38754720000000004,0.5298752,0.6735539199999999,0.296929248,0.49233279999999996,0.40114479999999997,0.3666,0.6735539199999999,measurement_confidence,0.682793161744,0.6983695652173914,measurement_confidence,0.09941655859199999,0.0,0.0,0.24909420289855072,0.391304347826087,0.25747282608695654,0.27898550724637683,0.042119565217391304,0.7701539855072463,0.4243632885449275
