row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health,h063_row_score,context_consensus,human_social_context,raw_context,h063_episode_near,h064_row_score,graph_consensus,contrast_consensus,seed_context,null_context,null_avoidance,h067_public_weight,h067_public_responsibility_rank,h067_seed_responsibility_score,h067_extension_score,h067_context_overlap,h066_emission,row_top4_gain_rank,h067_is_h057_seed,h067_is_h050_null,bad_pressure_raw,bad_pressure_rank,bad_top90_rate,bad_same_direction_rate,bad_pressure_submission_h010_object,bad_pressure_submission_e216_maskfa,bad_pressure_submission_e323_5508f9,bad_pressure_submission_jepa_latent,bad_pressure_submission_lejepa_targ,bad_pressure_submission_ordinal_q_c,h050_route_cell,h057_support_cell_recalc,target_is_q2,target_is_s,target_is_nonq2,public_score,invariant_score,shortcut_score,public_only_gap,private_safe_score,factor_action_score
239,id10,2024-09-16,2024-09-15,S1,3,1676,0.5012128623676527,0.5012128623676527,0.4903791829224487,0,0,0,0.0017230569973269,0.184,0.0,0.56016,0.4,0,0,1,0,0.0,0.0016657255198023,-0.0003811855700239,-0.0002347487457063,0.0002347487457063,0.0001391872155025,-3.267402425758273e-08,0.010833679445204,0.0433394777063484,-1,0.3314285714285714,0.4588571428571428,0.1822857142857142,0.7142857142857143,0.3965714285714286,0.25,1.02,0.3790844571428571,0.6011000000000001,0.7878536721586149,0.825,0.74,1.0,0.5023852213939957,0.622472776570903,0.5744699473760211,0.812438555030846,0.7489660611357867,0.2510339388642133,0.0017230569973269,0.184,0.0,0.56016,0.4,0.5313599999999998,0.236,0,0,0.15842138503380507,0.6691428571428572,0.0,0.375,0.0,0.0,0.15842138503380507,0.0,0.07727041746478719,0.0,0,0,0.0,1.0,1.0,0.34772,0.6965371428571427,0.3242885714285714,-0.34881714285714277,0.3312698857142856,0.5500285714285714
62,id03,2024-08-20,2024-08-19,Q3,2,436,0.71933771203656,0.71933771203656,0.7253224150899201,0,0,0,0.0027226439491669,0.444,0.0,0.8098400000000003,0.8,1,1,1,1,0.0,0.0105296835002546,-0.0015050060206373,-8.909267876067162e-05,8.909267876067162e-05,0.0019212238920938,-1.7116698304564494e-07,0.00598470305336,0.0298394552037751,1,0.4702857142857143,0.3325714285714286,0.4422857142857143,0.9302857142857144,0.2965714285714286,1.0,0.95,0.4852925714285714,0.53226,0.3371419528995625,0.289,0.096,1.0,0.6002641156037234,0.4770037974359037,0.577922619877056,0.2553977702133277,0.20125343751919,0.79874656248081,0.0027226439491669,0.444,0.0,0.8098400000000003,0.8,0.8516799999999999,0.872,0,0,0.21970620678025965,0.7645714285714286,0.0,0.875,0.07859180564143842,0.1427606216712346,0.07859180564143842,0.1812447995782892,0.0,0.21970620678025965,0,0,0.0,0.0,1.0,0.5442457142857143,0.5570171428571429,0.43403142857142857,-0.012771428571428545,0.27742291428571436,0.5495657142857143
89,id04,2024-09-23,2024-09-22,Q3,2,625,0.8278811022976053,0.8278811022976053,0.821055467654451,0,0,0,0.0006512495782288,0.036,0.0,0.55644,0.2,0,0,1,0,0.0,0.0026940148574843,-0.0005843794702934,-0.0001618013476601,0.0001618013476601,0.0014050867532208,-2.2734493025062917e-07,0.0068256346431542,0.0471692584996896,-1,0.5051428571428571,0.4011428571428571,0.0342857142857142,0.7062857142857143,0.4182857142857142,0.25,0.95,0.3859062857142857,0.5979,0.6373333333333333,0.8280000000000001,0.472,1.0,0.5934738283810616,0.7325005711579613,0.8886529865166962,0.7572481156739155,0.3452237484626522,0.6547762515373479,0.0006512495782288,0.036,0.0,0.55644,0.2,0.6,0.296,0,0,0.4994618298383062,0.9268571428571428,0.125,0.375,0.0,0.0,0.0,0.0972214005799017,0.4994618298383062,0.0,0,0,0.0,0.0,1.0,0.4314971428571429,0.7767571428571429,0.45220142857142853,-0.34526,0.3153330000000001,0.5491714285714285
60,id03,2024-08-18,2024-08-17,S4,6,426,0.1203401695589927,0.1203401695589927,0.1084345009038758,0,0,0,0.0010712711332765,0.08,0.0,0.386,0.0,0,0,0,0,0.0,0.0023836426827559,-0.0004101359715444,-0.000689585050348,0.000689585050348,0.0011808458933253,-8.142936748020793e-07,0.0119056686551169,0.117619795246908,-1,0.6708571428571428,0.62,0.0782857142857142,0.5502857142857143,0.7222857142857143,0.0,1.02,0.4990364571428571,0.31118,0.1531546123056874,0.371,0.108,1.0,0.3424684242721784,0.3303663203072102,0.3419024008182515,0.3169288207197603,0.3994500006380219,0.6005499993619781,0.0010712711332765,0.08,0.0,0.386,0.0,0.34752,0.288,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,1.0,0.5653771428571428,0.25909714285714286,0.07724285714285714,0.30627999999999994,0.4085879428571428,0.5489828571428572
76,id03,2024-10-04,2024-10-03,S1,3,535,0.4363117488699673,0.4363117488699673,0.4029502205245258,0,0,1,0.0054823007530403,0.808,0.0,0.1207200000000001,0.2,0,0,0,0,0.0,0.0213407512893966,-0.0031677159458387,-0.0022775862295787,0.0022775862295787,0.0008126892844077,-1.850969923093359e-06,0.0333615283454415,0.1370431163104482,-1,0.8348571428571429,0.848,0.8062857142857143,0.3822857142857143,0.776,0.0,1.02,0.5159509714285714,0.5871400000000001,0.3360651587079958,0.264,0.612,1.0,0.1887639692767921,0.134,0.2646544058036004,0.332878567645631,0.5833248484462366,0.4166751515537634,0.0054823007530403,0.808,0.0,0.1207200000000001,0.2,-0.04292,0.988,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.7528628571428572,0.30499714285714286,0.2726828571428571,0.4478657142857143,0.3759874857142858,0.5481942857142857
143,id06,2024-08-13,2024-08-12,Q3,2,1003,0.7974211568605402,0.7981923877756806,0.7976028404050293,1,1,0,0.0076371803121133,0.888,0.9001599999999998,0.12776,0.0,0,0,0,0,0.3980246913580247,0.0001997654190682,-0.0006235935984694,-1.0219184443105435e-07,1.0219184443105435e-07,0.0005281613063848,-5.397377805658778e-11,0.0001816835444891,0.0011250688438861,1,0.1074285714285714,0.0165714285714285,0.8862857142857142,0.4022857142857143,0.0182857142857142,0.0,0.95,0.2734751428571428,0.5239,0.7702189332588663,0.8085,0.682,1.0,0.5218081334930842,0.912,0.77303697042311,0.7896363107754442,0.5179819627426189,0.4820180372573811,0.0076371803121133,0.888,0.9001599999999998,0.12776,0.0,-0.0919999999999999,0.144,1,0,0.02949591953283459,0.428,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.02949591953283459,0,0,0.0,0.0,1.0,0.1975142857142857,0.7239771428571429,0.20408857142857145,-0.5264628571428571,0.36129034285714284,0.5481428571428572
240,id10,2024-09-17,2024-09-16,Q3,2,1682,0.5047974792425683,0.5047974792425683,0.4997403645486393,0,0,0,0.0022665152382534,0.312,0.0,0.51488,0.0,0,0,0,0,0.0,0.0037308270720206,-0.0005880652030919,-5.115109000719542e-05,5.115109000719542e-05,0.0020050138405176,-1.0255864342199303e-07,0.005057114693929,0.0202290477968284,-1,0.4165714285714286,0.2788571428571428,0.3102857142857143,0.6622857142857143,0.232,0.0,0.95,0.3373151428571428,0.58874,0.6734681187750163,0.5780000000000001,0.764,1.0,0.4425309854983943,0.6307719460967767,0.4705427348607333,0.6296764259301758,0.6724393776163493,0.3275606223836507,0.0022665152382534,0.312,0.0,0.51488,0.0,0.48668,0.4,0,0,0.04370755428943389,0.4594285714285714,0.0,0.125,0.0,0.0,0.0,0.0,0.04370755428943389,0.0,0,0,0.0,0.0,1.0,0.35742285714285715,0.5748171428571428,0.21110000000000004,-0.21739428571428565,0.36126119999999995,0.5480228571428571
34,id02,2024-09-02,2024-09-01,S3,5,243,0.8800644664728577,0.8800644664728577,0.8842896637248383,0,0,0,0.0002098830692227,0.008,0.0,0.3584,0.0,0,0,0,0,0.0,0.0022204633407148,-0.0004702670270792,-8.544063602372587e-05,8.544063602372587e-05,0.0042735745172481,-3.651369248484726e-07,0.0042251972519805,0.0406539314634706,1,0.5674285714285714,0.3285714285714285,0.0062857142857142,0.5262857142857142,0.3754285714285714,0.0,1.08,0.4026425142857142,0.4575,0.4920748394303267,0.512,0.26,1.0,0.3126281276091279,0.4104918245925757,0.2180935465061602,0.4716913467441173,0.6900085631980297,0.3099914368019703,0.0002098830692227,0.008,0.0,0.3584,0.0,0.3186399999999999,0.284,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.4476571428571428,0.3529371428571429,0.08307142857142857,0.09471999999999992,0.39281239999999995,0.5477371428571428
156,id07,2024-07-18,2024-07-17,S4,6,1098,0.5387292386981507,0.5387292386981507,0.5031515927487954,0,0,0,0.0024566599845305,0.364,0.0,0.54216,0.0,0,0,0,0,0.0,0.0091872296651711,-0.0017266487553814,-0.0025395935502284,0.0025395935502284,0.0006114408561459,-1.5528112546144129e-06,0.0355776459493553,0.14262136137186,-1,0.7954285714285714,0.8651428571428571,0.3622857142857142,0.6982857142857143,0.7857142857142857,0.0,1.02,0.6414226285714286,0.46254,0.2494290235502187,0.314,0.204,1.0,0.3818526816407888,0.3409073177577407,0.1465476650612116,0.2880628489392167,0.5993126894380011,0.4006873105619989,0.0024566599845305,0.364,0.0,0.54216,0.0,0.48264,0.72,0,0,0.04130283835368852,0.4565714285714286,0.0,0.25,0.04130283835368852,0.0,0.0,0.0,0.0,0.0008810283269689578,0,0,0.0,1.0,1.0,0.7092,0.2770971428571429,0.21576000000000004,0.4321028571428572,0.38376022857142855,0.5477142857142857
238,id10,2024-08-23,2024-08-22,S4,6,1672,0.7306259968373535,0.7306259968373535,0.7164619847951693,0,0,0,0.000875840196974,0.056,0.0,0.52652,0.0,0,0,0,0,0.0,0.0065026848493572,-0.0009448623821251,-0.0005042086909458,0.0005042086909458,0.0013234614095031,-6.673007448028936e-07,0.0141640120421842,0.0708219538545114,-1,0.6457142857142857,0.5605714285714286,0.0542857142857142,0.6782857142857143,0.5377142857142857,0.0,1.02,0.4786830857142856,0.5524600000000001,0.4452644512705948,0.213,0.608,1.0,0.4844155814959037,0.6261240480416598,0.3056289412882083,0.289910120061849,0.4647182870432633,0.5352817129567367,0.000875840196974,0.056,0.0,0.52652,0.0,0.54796,0.596,0,0,0.0362827651150428,0.44114285714285717,0.0,0.5,0.0362827651150428,0.0,1.897935142380902e-10,0.0,0.0,0.001795564790026849,0,0,0.0,1.0,1.0,0.5394457142857143,0.4493171428571429,0.25083428571428573,0.09012857142857139,0.35898880000000005,0.5472
234,id10,2024-08-17,2024-08-16,S1,3,1641,0.2801739693898705,0.2801739693898705,0.2964357238140738,0,0,0,0.002011994445454,0.244,0.0,0.48492,0.0,0,0,0,0,0.0,0.0019014866938089,-0.0003973802699368,-0.0006481405359973,0.0006481405359973,0.0032769305078887,-2.123911495809184e-06,0.0162617544242033,0.0792700023574977,1,0.8628571428571429,0.6091428571428571,0.2422857142857143,0.6182857142857143,0.5748571428571428,0.0,1.02,0.587426742857143,0.36858,0.3372387601228707,0.354,0.6,1.0,0.4585125157509714,0.5938762493298163,0.5673165497819387,0.4099870736577554,0.3468215367110282,0.6531784632889718,0.002011994445454,0.244,0.0,0.48492,0.0,0.47376,0.252,0,0,0.25635875914298445,0.7994285714285714,0.0,0.125,0.0,0.0,0.0,0.0,0.25635875914298445,0.0,0,0,0.0,1.0,1.0,0.7096914285714286,0.4175771428571428,0.33709428571428574,0.2921142857142858,0.3616391428571428,0.5467885714285714
204,id09,2024-08-09,2024-08-08,Q3,2,1430,0.511603140455164,0.511603140455164,0.530775865240358,0,0,0,0.0021569892349567,0.272,0.0,0.5845600000000002,0.2,0,0,1,1,0.0,0.0043733255593806,-0.0006247755663521,-0.0007362007384967,0.0007362007384967,0.0004915881761888,-3.6190757834648803e-07,0.019172724785194,0.0768383831552817,1,0.5662857142857143,0.632,0.2702857142857143,0.7422857142857143,0.5651428571428572,0.5,0.95,0.5018442857142857,0.37282,0.2641511682025504,0.453,0.36,1.0,0.4988853407172493,0.6222914921217335,0.587717695821497,0.4369677016660049,0.3359604973316035,0.6640395026683965,0.0021569892349567,0.272,0.0,0.5845600000000002,0.2,0.5838400000000001,0.44,0,0,0.13378422158281147,0.6342857142857142,0.0,0.5,1.79440802494657e-10,0.0,1.79440802494657e-10,0.0,0.0,0.13378422158281147,0,0,0.0,0.0,1.0,0.5664285714285715,0.48887714285714284,0.3247314285714285,0.07755142857142866,0.33624548571428575,0.54672
122,id05,2024-11-14,2024-11-13,Q1,0,854,0.4563077897776951,0.4563077897776951,0.4467275317877156,0,0,0,0.001570316275746,0.148,0.0,0.6235200000000001,0.4,0,0,1,1,0.0,0.0055662107029724,-0.0009634473256007,-0.0001851950303743,0.0001851950303743,0.0002124517808236,-3.934501400273736e-08,0.0095802579899794,0.0386859919339609,-1,0.3491428571428571,0.4245714285714285,0.1462857142857143,0.7902857142857143,0.3594285714285714,0.5,0.92,0.3617755428571428,0.70746,0.7195476123987712,0.344,0.816,1.0,0.5291705152591115,0.4356836717060238,0.536933698851384,0.4497036308379183,0.4250184831995958,0.5749815168004042,0.001570316275746,0.148,0.0,0.6235200000000001,0.4,0.6504000000000001,0.484,0,0,0.12640148136567528,0.6177142857142857,0.0,0.375,0.0,0.0,0.0,0.012550363659018321,0.002140174177586357,0.12640148136567528,1,1,0.0,0.0,1.0,0.36327999999999994,0.6462571428571428,0.30491714285714283,-0.2829771428571428,0.3289391428571428,0.5460114285714286
240,id10,2024-09-17,2024-09-16,Q2,1,1681,0.3708766185136111,0.3708766185136111,0.3574959675070172,0,0,0,0.0022665152382534,0.312,0.0,0.51488,0.0,0,0,0,0,0.0,0.0037308270720206,-0.0005880652030919,-0.0003856293496231,0.0003856293496231,0.0041588056986414,-1.6037575367762211e-06,0.0133806510065939,0.0577910608248855,-1,0.8034285714285714,0.52,0.3102857142857143,0.6622857142857143,0.4771428571428571,0.0,0.62,0.2775297142857142,0.58874,0.6734681187750163,0.5780000000000001,0.764,1.0,0.4425309854983943,0.6307719460967767,0.4705427348607333,0.6296764259301758,0.6724393776163493,0.3275606223836507,0.0022665152382534,0.312,0.0,0.51488,0.0,0.48668,0.4,0,0,0.020407490800191663,0.40914285714285714,0.0,0.625,5.833478144978699e-11,0.0,5.833478144978699e-11,0.0,0.020407490800191663,0.0068315250724103604,0,0,1.0,0.0,0.0,0.5741371428571428,0.5748171428571428,0.29666571428571425,-0.0006800000000000139,0.33196542857142863,0.5454057142857143
57,id02,2024-10-15,2024-10-14,Q3,2,401,0.5487222091441514,0.5487222091441514,0.5218587543607259,0,0,0,0.001792693407414,0.204,0.0,0.51668,0.4,0,0,1,0,0.0,0.0039770615333184,-0.0007481086596072,-0.001452718554489,0.001452718554489,0.0005866426887968,-8.522267188705018e-07,0.0268634547834254,0.1080184411026786,-1,0.6794285714285714,0.7691428571428571,0.2022857142857143,0.6662857142857143,0.6937142857142857,0.25,0.95,0.5340954285714286,0.64966,0.6830635762822304,0.41,0.9,1.0,0.4293314505637535,0.3909835547586736,0.2995290188006885,0.5021862660531045,0.664041339437818,0.335958660562182,0.001792693407414,0.204,0.0,0.51668,0.4,0.46548,0.372,0,0,0.30683379184792026,0.8394285714285714,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.30683379184792026,0,0,0.0,0.0,1.0,0.6228742857142856,0.5128371428571429,0.37574428571428575,0.11003714285714272,0.33709071428571424,0.5453657142857145
25,id01,2024-09-14,2024-09-13,S2,4,179,0.6409082270461411,0.6409082270461411,0.6496734586041758,0,0,0,0.0013623264686563,0.112,0.0,0.29544,0.0,0,0,0,0,0.0,0.0051178941540852,-0.0007315611981741,-0.0001675248584502,0.0001675248584502,0.0006497340858365,-1.0884661076009249e-07,0.0087652315580346,0.0382958859840928,1,0.4228571428571429,0.4097142857142857,0.1102857142857142,0.4942857142857143,0.356,0.0,1.05,0.360054,0.51678,0.5227586335288095,0.6619999999999999,0.98,0.0,0.3834119272448905,0.4534571777891932,0.3703398814006024,0.7071353127050284,0.8110659300113572,0.1889340699886428,0.0013623264686563,0.112,0.0,0.29544,0.0,0.21744,0.488,0,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.36003999999999997,0.43457714285714294,0.08144857142857143,-0.07453714285714297,0.3911442857142858,0.5449714285714286
216,id09,2024-09-07,2024-09-06,Q1,0,1512,0.7242336572718125,0.6941527606483747,0.7203594422654565,1,1,0,0.0121545998832124,0.956,0.94792,0.10792,0.0,0,0,0,1,0.5847222222222223,0.0001161768608358,-0.0004016216344581,-3.746857113984259e-05,3.746857113984259e-05,0.0007201171096986,-2.6981759153762035e-08,0.003874215006356,0.0193148918215047,-1,0.3182857142857143,0.2542857142857143,0.9542857142857144,0.3662857142857142,0.2234285714285714,0.25,0.92,0.4042112,0.5301,0.8059028204412175,0.7639999999999999,0.666,1.0,0.4995947559903841,0.912,0.6737034363199281,0.7497239102576014,0.5719100113594656,0.4280899886405344,0.0121545998832124,0.956,0.94792,0.10792,0.0,-0.1277199999999999,0.076,1,0,0.15447246095082534,0.6628571428571428,0.0,0.75,0.14595385574514153,0.14595385551728635,0.14595385574514153,0.0,0.0833047244365075,0.0,0,0,0.0,0.0,1.0,0.4156571428571429,0.7008571428571428,0.3784285714285714,-0.28519999999999995,0.32588971428571434,0.5447771428571428
43,id02,2024-09-29,2024-09-28,Q3,2,303,0.707699737905288,0.707699737905288,0.6711859482569252,0,0,1,0.0055282390129346,0.824,0.0,0.0489599999999999,0.2,0,0,0,0,0.0,0.0069145954672166,-0.0009878045847213,-0.0031497818878424,0.0031497818878424,0.0008255514104019,-2.6003068799668695e-06,0.0365137896483627,0.1706845149890251,-1,0.896,0.9034285714285716,0.8222857142857143,0.2942857142857142,0.8462857142857143,0.0,0.95,0.5075008571428571,0.6547000000000001,0.6649933910453318,0.551,0.544,1.0,0.1284765475415195,0.134,0.4864388524614527,0.5429984115738551,0.5244310713897367,0.4755689286102633,0.0055282390129346,0.824,0.0,0.0489599999999999,0.2,-0.1192,0.652,0,1,0.12519193825027086,0.6165714285714285,0.0,0.25,0.0,0.0,0.0,0.0,0.028842670416243776,0.12519193825027086,1,0,0.0,0.0,1.0,0.7901085714285716,0.5027571428571428,0.4773942857142857,0.2873514285714288,0.3373037714285715,0.5442857142857144
137,id06,2024-07-17,2024-07-16,Q1,0,959,0.2728610911604159,0.2728610911604159,0.2713466087992117,0,0,0,0.0046529490931253,0.72,0.0,0.69584,0.2,0,0,1,1,0.0,0.0051283910683559,-0.00086934642542,-5.786858355394386e-06,5.786858355394386e-06,0.0029707770676932,-1.7191466096194433e-08,0.0015144823612042,0.0076464696545038,-1,0.2742857142857143,0.1062857142857142,0.7182857142857143,0.8502857142857143,0.0931428571428571,0.5,0.92,0.3493634285714286,0.50866,0.5108610257842315,0.69,0.708,1.0,0.504670942630492,0.7190112503467255,0.5410343978476102,0.6732594250165483,0.6596172800595947,0.3403827199404052,0.0046529490931253,0.72,0.0,0.69584,0.2,0.6195599999999999,0.516,0,0,0.09091553469443714,0.5537142857142857,0.0,0.25,0.0,0.0,0.09091553469443714,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.3501828571428572,0.600277142857143,0.26882285714285714,-0.25009428571428577,0.32729188571428575,0.5442285714285714
127,id05,2024-11-20,2024-11-19,S2,4,893,0.1994905692451392,0.1994905692451392,0.1765771899817589,0,0,1,0.0025270077766472,0.38,0.0,-0.14336,0.2,0,0,0,0,0.0,0.011754144760852,-0.0016862036227411,-0.0016942458812822,0.0016942458812822,0.0010143562286331,-1.7185688625146526e-06,0.0229133792633803,0.150230343218678,-1,0.8205714285714286,0.796,0.3782857142857143,0.0782857142857142,0.804,0.0,1.05,0.428412,0.56926,0.4046817462533742,0.158,0.84,0.0,0.1800595633089622,0.134,0.4627252877680106,0.2846214777922693,0.3316553991098994,0.6683446008901006,0.0025270077766472,0.38,0.0,-0.14336,0.2,-0.2142,0.88,0,1,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.6714342857142858,0.3549171428571428,0.2737228571428571,0.31651714285714294,0.3600937714285714,0.5440457142857142
163,id07,2024-07-25,2024-07-24,Q2,1,1142,0.3046541713287892,0.3046541713287892,0.2792171845436523,0,1,0,0.0062643356979046,0.868,0.766,0.11416,0.0,0,0,0,0,0.6345061728395062,0.0001747467356908,-0.0002467457437307,-0.0015524734704245,0.0015524734704245,0.000221596696411,-3.440229923118507e-07,0.0254369867851368,0.1231158986440927,-1,0.5622857142857143,0.7788571428571428,0.8662857142857143,0.3742857142857143,0.736,0.0,0.62,0.2859723428571428,0.27202,0.2845817741785348,0.385,0.112,1.0,0.5233512953143241,0.912,0.6475058877923823,0.3300858613711142,0.2041312086184104,0.7958687913815895,0.0062643356979046,0.868,0.766,0.11416,0.0,-0.10876,0.112,1,0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.5128742857142857,0.4528971428571429,0.1140657142857143,0.05997714285714284,0.3791616571428571,0.5431771428571428
18,id01,2024-09-07,2024-09-06,S3,5,131,0.8056351431520742,0.8056351431520742,0.8215818423148614,0,0,1,0.0035945619620726,0.64,0.0,-0.0004799999999999,0.4,0,0,0,0,0.0,0.0148534923561653,-0.0021491674402355,-0.0008296305828899,0.0008296305828899,0.0020370651503776,-1.6900115480927225e-06,0.0159466991627872,0.1052076963864261,1,0.8154285714285714,0.66,0.6382857142857142,0.2342857142857143,0.6851428571428572,0.0,1.08,0.4608020571428571,0.7807399999999999,0.7245078655868937,0.8119999999999999,0.996,0.0,0.2912352647841267,0.134,0.6642512035642121,0.8368070486390731,0.7114362888229345,0.2885637111770655,0.0035945619620726,0.64,0.0,-0.0004799999999999,0.4,-0.10552,0.94,0,1,0.24224374004761673,0.7834285714285715,0.0,0.375,0.0,0.0,0.06475822562147737,0.0,0.0,0.24224374004761673,0,0,0.0,1.0,1.0,0.6968114285714286,0.6109371428571428,0.5648371428571429,0.08587428571428579,0.2797398285714285,0.5429371428571428
131,id06,2024-07-10,2024-07-09,Q3,2,919,0.7359383285255177,0.7359383285255177,0.7311862789370379,0,0,0,0.0041104299536358,0.664,0.0,0.62016,0.4,0,0,1,1,0.0,0.0076000305567917,-0.0011563664598173,-5.7880121925424355e-05,5.7880121925424355e-05,0.0014436092416985,-8.355627892218073e-08,0.0047520495884797,0.0243140406520299,-1,0.404,0.2908571428571428,0.6622857142857143,0.7822857142857143,0.2611428571428571,0.5,0.95,0.429372857142857,0.59926,0.643311551708089,0.4689999999999999,0.94,0.0,0.537322276451023,0.6632706262222506,0.4947322208379449,0.5581226495766296,0.6194167143158461,0.3805832856841539,0.0041104299536358,0.664,0.0,0.62016,0.4,0.5968800000000001,0.684,0,0,0.3162863047138642,0.848,0.125,0.25,0.0,0.0,0.0,0.0,0.3162863047138642,0.004397112921030288,0,0,0.0,0.0,1.0,0.4679542857142857,0.6308571428571428,0.4061528571428572,-0.16290285714285707,0.29687637142857126,0.5427428571428572
222,id09,2024-09-14,2024-09-13,S1,3,1557,0.5780757773958867,0.5780757773958867,0.6070186039665277,0,0,0,0.002422749913403,0.356,0.0,0.7492000000000001,0.8,1,1,1,1,0.0,0.0056420402959386,-0.0008060204083616,-0.0017289592826738,0.0017289592826738,-0.0009310087639938,1.6096762447577464e-06,0.028942826570641,0.1199179349998744,1,0.0485714285714285,0.8005714285714286,0.3542857142857142,0.8902857142857142,0.7262857142857143,1.0,1.02,0.4531248,0.7189800000000001,0.7498244438238852,0.6259999999999999,0.944,1.0,0.6475206340169939,0.6034697938251764,0.8362713448610954,0.6774946433858399,0.3929136743676657,0.6070863256323342,0.002422749913403,0.356,0.0,0.7492000000000001,0.8,0.7417599999999999,0.496,0,0,0.3879792937266445,0.8788571428571429,0.125,0.75,0.0,0.0,1.6864676322114747e-11,0.3879792937266445,0.010168244922959313,0.10146167940001855,0,0,0.0,1.0,1.0,0.31980571428571425,0.8168171428571429,0.4779928571428572,-0.49701142857142866,0.26186425714285716,0.5417485714285715
75,id03,2024-09-22,2024-09-21,S3,5,530,0.443100534291953,0.443100534291953,0.4429553410222183,0,0,0,0.0029393787162849,0.508,0.0,0.7605200000000001,0.8,1,1,1,1,0.0,0.0046282292690122,-0.0006722540355858,-4.271629738816785e-08,4.271629738816785e-08,0.0016605035449316,-7.093056323940582e-11,0.0001451932697347,0.0005884125991422,-1,0.1085714285714285,0.0125714285714285,0.5062857142857143,0.8982857142857142,0.0102857142857142,1.0,1.08,0.3427488000000001,0.6216200000000001,0.8562449967420646,0.7619999999999999,0.772,1.0,0.5841523449634378,0.7183449506245431,0.8301311808003407,0.7771316345642035,0.406887198776001,0.593112801223999,0.0029393787162849,0.508,0.0,0.7605200000000001,0.8,0.7338399999999999,0.464,0,0,0.21282320858859852,0.7588571428571429,0.0,1.0,0.12610126653111317,0.12610126640102834,0.12610126653111317,0.20201359758905343,0.21282320858859852,0.026143447539926784,1,1,0.0,1.0,1.0,0.2651885714285714,0.820937142857143,0.4557028571428572,-0.5557485714285717,0.2541202285714285,0.541462857142857
159,id07,2024-07-21,2024-07-20,Q3,2,1115,0.619072808164707,0.619072808164707,0.6255559317603426,0,0,0,0.0019266184287912,0.228,0.0,0.7262400000000002,0.8,1,1,1,1,0.0,0.0072126160620535,-0.0010338787212586,-8.931362786623875e-05,8.931362786623875e-05,0.0005306816820558,-4.7397106266564165e-08,0.0064831235956356,0.0275836751973781,1,0.3634285714285714,0.3331428571428571,0.2262857142857142,0.8742857142857143,0.2817142857142857,1.0,0.95,0.4159914285714285,0.6115800000000001,0.5225817741785348,0.393,0.484,1.0,0.5758830336224536,0.539559426377385,0.5339782077692647,0.4054080332902804,0.4269823037302341,0.573017696269766,0.0019266184287912,0.228,0.0,0.7262400000000002,0.8,0.7737600000000001,0.656,0,0,0.2034312258696097,0.744,0.0,0.875,0.06701566427296324,0.13338869090422212,0.06701566427296324,0.16925764985593428,0.0,0.062466437829045374,0,0,0.0,0.0,1.0,0.43914857142857144,0.6217971428571429,0.4259971428571429,-0.1826485714285715,0.26401605714285714,0.5411314285714287
3,id01,2024-08-03,2024-08-02,S2,4,25,0.5721461430128739,0.5522444759551001,0.5692474001812561,1,1,0,0.0103404578750104,0.932,0.74536,0.04604,0.0,0,0,0,0,0.5226543209876543,8.632188589347001e-05,-0.0004988741934136,-1.715308439897978e-05,1.715308439897978e-05,-0.0019350633089836,3.319230425636581e-08,0.0028987428316178,0.0118315450035398,-1,0.0891428571428571,0.1674285714285714,0.9302857142857144,0.2862857142857143,0.1354285714285714,0.0,1.05,0.3218999999999999,0.5277000000000001,0.8328219305594341,0.8395,0.986,1.0,0.4573196070589336,0.912,0.5208163957224259,0.8669416514039915,0.8620563976060875,0.1379436023939124,0.0103404578750104,0.932,0.74536,0.04604,0.0,-0.2096,0.04,1,0,0.0014970035821831318,0.36914285714285716,0.0,0.125,0.0,0.0,0.0,0.0,0.0014970035821831318,0.0,0,0,0.0,1.0,1.0,0.21809714285714288,0.6352171428571428,0.1781171428571429,-0.41711999999999994,0.3477841714285714,0.5407714285714286
