flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,subject_id,release_head,release_sign,supported_release,support_signs,scalar_grad,bad_mode_grad,residual_grad,total_mode_grad,scalar_stability,mode_confidence,residual_share,scalar_bad_agree,scalar_residual_agree,mode_conflict,prototype_predicted_scalar_delta,prototype_predicted_bad_delta,prototype_predicted_residual_delta,prototype_predicted_total_mode_delta,prototype_energy_delta,prototype_subject_delta,scalar_abs_rank,bad_abs_rank,residual_abs_rank,total_mode_abs_rank,head_abs_grad,head_abs_rank,agreement_score,conflict_score,mixture_score
1295,185,Q1,0,185:Q1,-1,public_loss_tomography,1,1,0.5430629179331308,0.5430629179331308,0.32978723404255317,0.7430920261705206,0.7430920261705206,0.002151634377886786,0.002151634377886786,0.7589928057553957,-1,True,False,0.4489475122104602,0.591832195009105,0.35996237658770674,id08,residual,-1,True,-1,0.39859091239499495,0.16893907912948686,0.03953033888233646,0.2084694180118233,1.0,0.7094414943678751,0.1896217644734101,True,True,False,-0.039859091239499496,-0.016893907912948685,-0.003953033888233646,-0.020846941801182333,0.01743687945691408,0.0016600233119950757,0.6313043478260869,0.7878260869565218,0.43130434782608695,0.7965217391304348,0.03953033888233646,0.31565217391304345,1.0,0.03792435289468202,0.5639781193724099
1295,185,Q1,0,185:Q1,-1,public_loss_tomography,1,1,0.5430629179331308,0.5430629179331308,0.32978723404255317,0.7430920261705206,0.7430920261705206,0.002151634377886786,0.002151634377886786,0.7589928057553957,-1,True,False,0.4489475122104602,0.591832195009105,0.35996237658770674,id08,target_split,-1,True,-1,0.39859091239499495,0.16893907912948686,0.03953033888233646,0.2084694180118233,1.0,0.7094414943678751,0.1896217644734101,True,True,False,-0.039859091239499496,-0.016893907912948685,-0.003953033888233646,-0.020846941801182333,0.01743687945691408,0.0016600233119950757,0.6313043478260869,0.7878260869565218,0.43130434782608695,0.7965217391304348,0.03953033888233646,0.31565217391304345,1.0,0.03792435289468202,0.5639781193724099
946,135,Q2,1,135:Q2,1,public_loss_tomography,1,1,0.7513297872340425,0.7513297872340425,0.574468085106383,0.645963121454503,0.645963121454503,-0.005436779027335611,0.005436779027335611,0.9424460431654677,1,True,False,0.5991039985326486,0.7141749444464971,0.4248204545094666,id06,consensus,1,True,1,0.03973940747221142,-0.14092432996151577,-0.03642187819522439,-0.17734620815674015,0.9615384615384616,0.7587233910264067,0.20537162070490414,False,False,False,0.003973940747221142,-0.014092432996151578,-0.0036421878195224393,-0.017734620815674017,0.017933322169039867,0.007174754957835233,0.10086956521739131,0.7182608695652174,0.38782608695652177,0.7095652173913043,0.17734620815674015,0.8095652173913044,0.3333333333333333,0.20774099080764752,0.5626729518920295
766,109,S1,3,109:S1,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,5,0.6204529620876598,0.7703242323290846,0.48382867813911884,0.7905199475958277,0.22923862143182666,0.003713647373499302,0.003713647373499302,0.8705035971223022,-1,True,False,0.742134437364105,0.8195186794254822,0.600803018541076,id05,residual,-1,True,-1,0.09544036067427525,0.14707892834525776,0.07935363937897996,0.22643256772423773,1.0,0.6495484718599719,0.35045152813561176,True,True,False,-0.009544036067427526,-0.014707892834525777,-0.007935363937897996,-0.022643256772423775,0.05401339743761335,0.0057570760916672015,0.22260869565217392,0.7269565217391304,0.7269565217391304,0.8573913043478261,0.07935363937897996,0.4852173913043478,1.0,0.07009030562712236,0.5617668315875669
612,87,S1,3,87:S1,-1,public_loss_tomography,1,1,0.9837765957446807,0.9837765957446807,0.9787234042553191,0.8,0.8,0.0005497101105928823,0.0005497101105928823,0.1510791366906475,-1,True,False,0.782433785766691,0.41754772148825325,0.7442671313807354,id04,scalar,1,False,-1,-0.7962906561875067,0.04362960792886003,-0.0651031767613815,-0.021473568832521467,1.0,0.18729191542817616,0.5987446835492073,False,True,True,-0.07962906561875067,0.004362960792886003,-0.0065103176761381505,-0.0021473568832521468,0.0145587292366115,0.0017101061606014933,0.8573913043478261,0.15304347826086956,0.6313043478260869,0.1617391304347826,0.021473568832521467,0.2,0.3333333333333333,0.8364156033765082,0.5609129224519476
612,87,S1,3,87:S1,-1,public_loss_tomography,1,1,0.9837765957446807,0.9837765957446807,0.9787234042553191,0.8,0.8,0.0005497101105928823,0.0005497101105928823,0.1510791366906475,-1,True,False,0.782433785766691,0.41754772148825325,0.7442671313807354,id04,consensus,1,False,-1,-0.7962906561875067,0.04362960792886003,-0.0651031767613815,-0.021473568832521467,1.0,0.18729191542817616,0.5987446835492073,False,True,True,-0.07962906561875067,0.004362960792886003,-0.0065103176761381505,-0.0021473568832521468,0.0145587292366115,0.0017101061606014933,0.8573913043478261,0.15304347826086956,0.6313043478260869,0.1617391304347826,0.021473568832521467,0.2,0.3333333333333333,0.8364156033765082,0.5609129224519476
612,87,S1,3,87:S1,-1,public_loss_tomography,1,1,0.9837765957446807,0.9837765957446807,0.9787234042553191,0.8,0.8,0.0005497101105928823,0.0005497101105928823,0.1510791366906475,-1,True,False,0.782433785766691,0.41754772148825325,0.7442671313807354,id04,target_split,1,False,-1,-0.7962906561875067,0.04362960792886003,-0.0651031767613815,-0.021473568832521467,1.0,0.18729191542817616,0.5987446835492073,False,True,True,-0.07962906561875067,0.004362960792886003,-0.0065103176761381505,-0.0021473568832521468,0.0145587292366115,0.0017101061606014933,0.8573913043478261,0.15304347826086956,0.6313043478260869,0.1617391304347826,0.021473568832521467,0.2,0.3333333333333333,0.8364156033765082,0.5609129224519476
1642,234,S2,4,234:S2,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4624670380541702,0.5272136141625107,0.3222666921077679,0.5351337929710048,0.36761901654449036,0.00061761293795063,0.00061761293795063,0.22661870503597123,-1,True,False,0.5554702732130086,0.4059465859513913,0.6049927861878805,id10,scalar,-1,True,-1,0.46871247513103387,0.10968576923470497,-0.06364962073068137,0.0460361485040236,1.0,0.3736392924688323,0.36720499341204627,True,False,True,-0.04687124751310339,-0.010968576923470497,0.006364962073068137,-0.00460361485040236,0.05305117037514395,0.0019169673423936606,0.6747826086956522,0.5704347826086956,0.6052173913043478,0.28347826086956524,0.0460361485040236,0.3408695652173913,0.3333333333333333,0.7901076653490761,0.5591050641659803
1642,234,S2,4,234:S2,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4624670380541702,0.5272136141625107,0.3222666921077679,0.5351337929710048,0.36761901654449036,0.00061761293795063,0.00061761293795063,0.22661870503597123,-1,True,False,0.5554702732130086,0.4059465859513913,0.6049927861878805,id10,consensus,-1,True,-1,0.46871247513103387,0.10968576923470497,-0.06364962073068137,0.0460361485040236,1.0,0.3736392924688323,0.36720499341204627,True,False,True,-0.04687124751310339,-0.010968576923470497,0.006364962073068137,-0.00460361485040236,0.05305117037514395,0.0019169673423936606,0.6747826086956522,0.5704347826086956,0.6052173913043478,0.28347826086956524,0.0460361485040236,0.3408695652173913,0.3333333333333333,0.7901076653490761,0.5591050641659803
1642,234,S2,4,234:S2,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4624670380541702,0.5272136141625107,0.3222666921077679,0.5351337929710048,0.36761901654449036,0.00061761293795063,0.00061761293795063,0.22661870503597123,-1,True,False,0.5554702732130086,0.4059465859513913,0.6049927861878805,id10,target_split,-1,True,-1,0.46871247513103387,0.10968576923470497,-0.06364962073068137,0.0460361485040236,1.0,0.3736392924688323,0.36720499341204627,True,False,True,-0.04687124751310339,-0.010968576923470497,0.006364962073068137,-0.00460361485040236,0.05305117037514395,0.0019169673423936606,0.6747826086956522,0.5704347826086956,0.6052173913043478,0.28347826086956524,0.0460361485040236,0.3408695652173913,0.3333333333333333,0.7901076653490761,0.5591050641659803
1430,204,Q3,2,204:Q3,1,public_loss_tomography,1,1,0.7468085106382979,0.7468085106382979,0.5,0.5125889027623167,0.5125889027623167,-0.0013175503671852382,0.0013175503671852382,0.5467625899280576,1,True,False,0.5875454878943507,0.5011829177069204,0.4948701759238244,id09,bad_mode,1,True,1,0.2830179868312835,-0.06765915676680354,-0.05846769359783825,-0.12612685036464177,0.9615384615384616,0.29078560566946365,0.4635626230920727,False,False,False,0.02830179868312835,-0.006765915676680354,-0.005846769359783826,-0.012612685036464177,-0.007606896656042195,0.0025247692945670475,0.5617391304347826,0.3269565217391304,0.5791304347826087,0.5269565217391304,0.06765915676680354,0.4469565217391304,0.3333333333333333,0.25937919128508125,0.5590094232741574
1643,234,S3,5,234:S3,1,public_loss_tomography,1,1,0.6795714285714287,0.6795714285714287,0.4574468085106383,0.7123842569856753,0.7123842569856753,-0.0006521197440299239,0.0006521197440299239,0.2392086330935252,1,True,False,0.5434415973168432,0.3636217221680909,0.5363178239350204,id10,residual,1,True,"-1,1",-0.19561223167660555,-0.08961463051979417,-0.09631432955432236,-0.18592896007411652,0.9615384615384616,0.28312302657935023,0.518016824895975,True,True,False,-0.019561223167660555,-0.008961463051979417,-0.009631432955432236,-0.018592896007411652,-0.014466205962188505,0.0008081124884188676,0.44,0.44869565217391305,0.7791304347826087,0.7443478260869565,0.09631432955432236,0.5634782608695652,1.0,0.103603364979195,0.5581398475061536
252,36,Q1,0,36:Q1,-1,public_loss_tomography,1,1,0.48622462006079026,0.48622462006079026,0.2127659574468085,0.7873006825955611,0.7873006825955611,0.000676781238470252,0.000676781238470252,0.2697841726618705,-1,True,False,0.40193874625301323,0.348159941483714,0.4281810145916864,id02,bad_mode,-1,True,-1,0.6011948995592329,0.06349471245408987,0.16028478000453392,0.22377949245862377,1.0,0.3555288973168492,0.7162621482549563,True,True,False,-0.06011948995592329,-0.006349471245408987,-0.016028478000453393,-0.02237794924586238,0.01777357178116523,0.0022749848455701285,0.7617391304347826,0.2747826086956522,0.9443478260869566,0.8486956521739131,0.06349471245408987,0.42434782608695654,1.0,0.14325242965099125,0.5579719125660247
1279,182,S3,5,182:S3,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.845030297749948,0.9180851063829786,0.8389261395210116,0.8,0.7231862466433796,0.002132059834605044,0.002132059834605044,0.7248201438848921,-1,False,True,0.903381543993658,0.8137053289691794,0.7606176989914123,id08,scalar,1,True,1,-0.10910027337687353,-0.04438755198338422,0.09288284414933622,0.048495292165952,1.0,0.32678953106843,0.6766414810871196,True,False,True,-0.010910027337687353,-0.004438755198338422,0.009288284414933621,0.0048495292165952,0.005971283905814362,4.639276686402294e-05,0.2573913043478261,0.1791304347826087,0.7704347826086957,0.3095652173913043,0.048495292165952,0.3652173913043478,0.3333333333333333,0.8519949628840907,0.5563128413679496
1279,182,S3,5,182:S3,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.845030297749948,0.9180851063829786,0.8389261395210116,0.8,0.7231862466433796,0.002132059834605044,0.002132059834605044,0.7248201438848921,-1,False,True,0.903381543993658,0.8137053289691794,0.7606176989914123,id08,target_split,1,True,1,-0.10910027337687353,-0.04438755198338422,0.09288284414933622,0.048495292165952,1.0,0.32678953106843,0.6766414810871196,True,False,True,-0.010910027337687353,-0.004438755198338422,0.009288284414933621,0.0048495292165952,0.005971283905814362,4.639276686402294e-05,0.2573913043478261,0.1791304347826087,0.7704347826086957,0.3095652173913043,0.048495292165952,0.3652173913043478,0.3333333333333333,0.8519949628840907,0.5563128413679496
970,138,S2,4,138:S2,1,public_loss_tomography,1,1,0.6374231003039514,0.6374231003039514,0.35106382978723405,0.5624687671757662,0.5624687671757662,-0.004080553762244692,0.004080553762244692,0.8992805755395683,1,True,False,0.5062296094748978,0.6579679324292055,0.3577074453506902,id06,scalar,1,True,1,-0.23815746767703372,-0.04433814495834897,-0.05120381156711337,-0.09554195652546235,1.0,0.3152441201867072,0.5359301131009537,True,True,False,-0.023815746767703372,-0.004433814495834898,-0.005120381156711338,-0.009554195652546235,0.004192349695682607,0.00020829250763590434,0.5182608695652174,0.1617391304347826,0.5269565217391304,0.44,0.09554195652546235,0.5565217391304348,1.0,0.10718602262019075,0.5560817299631267
970,138,S2,4,138:S2,1,public_loss_tomography,1,1,0.6374231003039514,0.6374231003039514,0.35106382978723405,0.5624687671757662,0.5624687671757662,-0.004080553762244692,0.004080553762244692,0.8992805755395683,1,True,False,0.5062296094748978,0.6579679324292055,0.3577074453506902,id06,consensus,1,True,1,-0.23815746767703372,-0.04433814495834897,-0.05120381156711337,-0.09554195652546235,1.0,0.3152441201867072,0.5359301131009537,True,True,False,-0.023815746767703372,-0.004433814495834898,-0.005120381156711338,-0.009554195652546235,0.004192349695682607,0.00020829250763590434,0.5182608695652174,0.1617391304347826,0.5269565217391304,0.44,0.09554195652546235,0.5565217391304348,1.0,0.10718602262019075,0.5560817299631267
970,138,S2,4,138:S2,1,public_loss_tomography,1,1,0.6374231003039514,0.6374231003039514,0.35106382978723405,0.5624687671757662,0.5624687671757662,-0.004080553762244692,0.004080553762244692,0.8992805755395683,1,True,False,0.5062296094748978,0.6579679324292055,0.3577074453506902,id06,target_split,1,True,1,-0.23815746767703372,-0.04433814495834897,-0.05120381156711337,-0.09554195652546235,1.0,0.3152441201867072,0.5359301131009537,True,True,False,-0.023815746767703372,-0.004433814495834898,-0.005120381156711338,-0.009554195652546235,0.004192349695682607,0.00020829250763590434,0.5182608695652174,0.1617391304347826,0.5269565217391304,0.44,0.09554195652546235,0.5565217391304348,1.0,0.10718602262019075,0.5560817299631267
1644,234,S4,6,234:S4,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.46764290443898243,0.667966565349544,0.3198332281373498,0.8,0.7011775490027802,-0.00032920547884625426,0.00032920547884625426,0.09172661870503597,1,False,True,0.6581949071202732,0.4411681785583007,0.7089612884853055,id10,bad_mode,-1,True,-1,0.05870496328618249,0.06202995912337589,-0.08284354629514253,-0.020813587171766637,1.0,0.3969443596691113,0.5718336562316745,True,False,True,-0.00587049632861825,-0.006202995912337589,0.008284354629514252,0.0020813587171766637,-0.03235083544644368,0.0007693049107741698,0.12695652173913044,0.2573913043478261,0.7530434782608696,0.15304347826086956,0.06202995912337589,0.41391304347826086,0.3333333333333333,0.8310333979130017,0.5551816861646302
530,75,S3,5,75:S3,1,"listener_dropout,route_toxicity_fusion",2,2,0.3371022223112777,0.38668749999999996,0.0598863636363636,0.3855456695655455,0.2408020906659183,-0.0023061982660152035,0.0023061982660152035,0.7715827338129496,1,True,False,0.41529773185518953,0.5924189392186344,0.35971979117304576,id03,bad_mode,1,True,1,0.0979302938065492,-0.12676164604636864,0.01663094775719633,-0.11013069828917231,0.6923076923076923,0.5890245043165255,0.11598191591305795,False,True,True,0.00979302938065492,-0.012676164604636865,0.001663094775719633,-0.011013069828917232,-0.035677784850890015,-0.000929593279006255,0.23130434782608697,0.64,0.22260869565217392,0.4834782608695652,0.12676164604636864,0.6643478260869565,0.3333333333333333,0.7398630498492784,0.5549640413700802
1139,162,S3,5,162:S3,-1,public_loss_tomography,1,1,0.8180851063829787,0.8180851063829787,0.8085106382978723,0.8,0.8,-0.00019966385089116584,0.00019966385089116584,0.03597122302158273,1,False,True,0.6659071900220103,0.32966847611859157,0.6910851277070786,id07,bad_mode,1,False,-1,0.19850188013221703,-0.15128674697284697,-0.283544492451018,-0.4348312394238649,0.8846153846153846,0.26588551086384205,0.6520793971151928,False,False,False,0.019850188013221706,-0.015128674697284697,-0.0283544492451018,-0.043483123942386494,0.014791182037786621,0.0005984120397110188,0.44869565217391305,0.7530434782608696,0.9965217391304347,0.9965217391304347,0.15128674697284697,0.7286956521739131,0.3333333333333333,0.29708254608970525,0.5548104262968232
137,19,S2,4,19:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,7,0.8140724397026187,0.864305619930475,0.9198653760720201,0.5700349982149544,0.4727888450524575,-0.002323975417350538,0.002323975417350538,0.7877697841726619,1,True,False,0.853302218831293,0.7681748073308122,0.7082013942841342,id01,bad_mode,1,True,1,0.0470131699348254,-0.09597159276154665,0.0632630757662183,-0.032708516995328354,0.6153846153846154,0.5854680619908341,0.3972946114733183,False,True,True,0.00470131699348254,-0.009597159276154666,0.00632630757662183,-0.0032708516995328357,-0.022473324147558538,0.0012765101027951697,0.11826086956521739,0.4747826086956522,0.5965217391304348,0.23130434782608697,0.09597159276154665,0.56,0.3333333333333333,0.7961255889613305,0.5543363768782713
1643,234,S3,5,234:S3,1,public_loss_tomography,1,1,0.6795714285714287,0.6795714285714287,0.4574468085106383,0.7123842569856753,0.7123842569856753,-0.0006521197440299239,0.0006521197440299239,0.2392086330935252,1,True,False,0.5434415973168432,0.3636217221680909,0.5363178239350204,id10,bad_mode,1,True,"-1,1",-0.19561223167660555,-0.08961463051979417,-0.09631432955432236,-0.18592896007411652,0.9615384615384616,0.28312302657935023,0.518016824895975,True,True,False,-0.019561223167660555,-0.008961463051979417,-0.009631432955432236,-0.018592896007411652,-0.014466205962188505,0.0008081124884188676,0.44,0.44869565217391305,0.7791304347826087,0.7443478260869565,0.08961463051979417,0.5391304347826087,1.0,0.103603364979195,0.5532702822887624
1042,148,S4,6,148:S4,1,public_loss_tomography,1,1,0.6784574468085105,0.6784574468085105,0.10638297872340426,0.2170020446046002,0.2170020446046002,-0.06438345007939761,0.06438345007939761,0.9712230215827338,1,True,False,0.5006678283198825,0.6564602491858311,0.30028398734277434,id06,scalar,-1,False,1,0.23636754365179888,-0.013759086647463052,-0.0020976766966847105,-0.015856763344147762,1.0,0.8025580771634436,0.13228908390857766,False,False,False,-0.02363675436517989,0.0013759086647463052,0.00020976766966847107,0.0015856763344147763,-0.000731965789661615,-4.3643327446468705e-05,0.5095652173913043,0.07478260869565218,0.07478260869565218,0.1356521739130435,0.015856763344147762,0.1582608695652174,0.3333333333333333,0.19312448344838223,0.5520208788969203
1042,148,S4,6,148:S4,1,public_loss_tomography,1,1,0.6784574468085105,0.6784574468085105,0.10638297872340426,0.2170020446046002,0.2170020446046002,-0.06438345007939761,0.06438345007939761,0.9712230215827338,1,True,False,0.5006678283198825,0.6564602491858311,0.30028398734277434,id06,target_split,-1,False,1,0.23636754365179888,-0.013759086647463052,-0.0020976766966847105,-0.015856763344147762,1.0,0.8025580771634436,0.13228908390857766,False,False,False,-0.02363675436517989,0.0013759086647463052,0.00020976766966847107,0.0015856763344147763,-0.000731965789661615,-4.3643327446468705e-05,0.5095652173913043,0.07478260869565218,0.07478260869565218,0.1356521739130435,0.015856763344147762,0.1582608695652174,0.3333333333333333,0.19312448344838223,0.5520208788969203
1278,182,S2,4,182:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,7,0.84221493325816,0.8861977838933951,0.8238722219393312,0.5694697308981828,0.47352943535079123,0.0008232723693944632,0.0008232723693944632,0.381294964028777,-1,False,True,0.8558555679442407,0.5729197624478555,0.7833904236642555,id08,consensus,-1,False,1,-0.1318772315992733,-0.1024690165581669,0.1916335514242609,0.08916453486609399,0.9615384615384616,0.3224635862331061,0.6515874809874463,True,False,True,0.013187723159927332,0.01024690165581669,-0.01916335514242609,-0.0089164534866094,0.02574348421985939,0.0022794685667253192,0.3008695652173913,0.5095652173913043,0.9704347826086956,0.4052173913043478,0.08916453486609399,0.5304347826086957,0.3333333333333333,0.8469841628641561,0.5508415501590542
1430,204,Q3,2,204:Q3,1,public_loss_tomography,1,1,0.7468085106382979,0.7468085106382979,0.5,0.5125889027623167,0.5125889027623167,-0.0013175503671852382,0.0013175503671852382,0.5467625899280576,1,True,False,0.5875454878943507,0.5011829177069204,0.4948701759238244,id09,residual,1,True,1,0.2830179868312835,-0.06765915676680354,-0.05846769359783825,-0.12612685036464177,0.9615384615384616,0.29078560566946365,0.4635626230920727,False,False,False,0.02830179868312835,-0.006765915676680354,-0.005846769359783826,-0.012612685036464177,-0.007606896656042195,0.0025247692945670475,0.5617391304347826,0.3269565217391304,0.5791304347826087,0.5269565217391304,0.05846769359783825,0.4043478260869565,0.3333333333333333,0.25937919128508125,0.5504876841437226
1430,204,Q3,2,204:Q3,1,public_loss_tomography,1,1,0.7468085106382979,0.7468085106382979,0.5,0.5125889027623167,0.5125889027623167,-0.0013175503671852382,0.0013175503671852382,0.5467625899280576,1,True,False,0.5875454878943507,0.5011829177069204,0.4948701759238244,id09,target_split,1,True,1,0.2830179868312835,-0.06765915676680354,-0.05846769359783825,-0.12612685036464177,0.9615384615384616,0.29078560566946365,0.4635626230920727,False,False,False,0.02830179868312835,-0.006765915676680354,-0.005846769359783826,-0.012612685036464177,-0.007606896656042195,0.0025247692945670475,0.5617391304347826,0.3269565217391304,0.5791304347826087,0.5269565217391304,0.05846769359783825,0.4043478260869565,0.3333333333333333,0.25937919128508125,0.5504876841437226
1279,182,S3,5,182:S3,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.845030297749948,0.9180851063829786,0.8389261395210116,0.8,0.7231862466433796,0.002132059834605044,0.002132059834605044,0.7248201438848921,-1,False,True,0.903381543993658,0.8137053289691794,0.7606176989914123,id08,bad_mode,1,True,1,-0.10910027337687353,-0.04438755198338422,0.09288284414933622,0.048495292165952,1.0,0.32678953106843,0.6766414810871196,True,False,True,-0.010910027337687353,-0.004438755198338422,0.009288284414933621,0.0048495292165952,0.005971283905814362,4.639276686402294e-05,0.2573913043478261,0.1791304347826087,0.7704347826086957,0.3095652173913043,0.04438755198338422,0.3356521739130435,0.3333333333333333,0.8519949628840907,0.5503997978896887
1356,193,S3,5,193:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.5340659141286007,0.5782499999999999,0.31128656758411066,0.4769978875411094,0.3277466019601934,0.0015422810815420953,0.0015422810815420953,0.5899280575539568,-1,False,True,0.5882775099080406,0.5791762738484265,0.5377430928559527,id08,bad_mode,-1,False,1,0.31352147114399637,0.03214569797149875,0.04736522591857095,0.0795109238900697,0.9615384615384616,0.3270526802076606,0.5957071506735541,True,True,False,-0.03135214711439964,-0.003214569797149875,-0.004736522591857095,-0.00795109238900697,0.007614413107184248,0.0011004180717329795,0.5791304347826087,0.12695652173913044,0.49217391304347824,0.37043478260869567,0.03214569797149875,0.26260869565217393,1.0,0.11914143013471082,0.5472703085250609
177,25,Q3,2,25:Q3,-1,public_loss_tomography,1,1,0.4703355155482815,0.4703355155482815,0.010638297872340425,0.1906763328726704,0.1906763328726704,0.0006053954614003294,0.0006053954614003294,0.21942446043165467,-1,True,False,0.3684677464868221,0.25427057209246995,0.3921924858532949,id01,residual,-1,True,-1,-0.6545574409905942,0.07702029260749833,0.056878840357687074,0.1338991329651854,1.0,0.275060844580833,0.42478871294895637,False,False,False,0.06545574409905942,-0.007702029260749834,-0.005687884035768708,-0.013389913296518542,0.01434301583712938,0.0012079822356372005,0.7878260869565218,0.3617391304347826,0.5617391304347826,0.5617391304347826,0.056878840357687074,0.39217391304347826,0.3333333333333333,0.25162440925645796,0.5472116043414744
177,25,Q3,2,25:Q3,-1,public_loss_tomography,1,1,0.4703355155482815,0.4703355155482815,0.010638297872340425,0.1906763328726704,0.1906763328726704,0.0006053954614003294,0.0006053954614003294,0.21942446043165467,-1,True,False,0.3684677464868221,0.25427057209246995,0.3921924858532949,id01,target_split,-1,True,-1,-0.6545574409905942,0.07702029260749833,0.056878840357687074,0.1338991329651854,1.0,0.275060844580833,0.42478871294895637,False,False,False,0.06545574409905942,-0.007702029260749834,-0.005687884035768708,-0.013389913296518542,0.01434301583712938,0.0012079822356372005,0.7878260869565218,0.3617391304347826,0.5617391304347826,0.5617391304347826,0.056878840357687074,0.39217391304347826,0.3333333333333333,0.25162440925645796,0.5472116043414744
715,102,Q2,1,102:Q2,-1,public_loss_tomography,1,1,0.9648936170212765,0.9648936170212765,1.0,0.8,0.8,0.00021551792341401678,0.00021551792341401678,0.04316546762589928,-1,True,False,0.7740348495964784,0.3633974582095146,0.7677168619792355,id04,residual,1,False,-1,-0.226430784719372,0.1771183080572149,-0.04944542959419987,0.12767287846301503,0.7692307692307693,0.33385572059976215,0.21824070394732414,False,True,True,-0.0226430784719372,0.01771183080572149,-0.004944542959419988,0.012767287846301503,-0.028243200980196725,-0.000550472117692366,0.5008695652173913,0.8226086956521739,0.5095652173913043,0.5356521739130434,0.04944542959419987,0.37130434782608696,0.3333333333333333,0.7603148074561317,0.5462835146081194
715,102,Q2,1,102:Q2,-1,public_loss_tomography,1,1,0.9648936170212765,0.9648936170212765,1.0,0.8,0.8,0.00021551792341401678,0.00021551792341401678,0.04316546762589928,-1,True,False,0.7740348495964784,0.3633974582095146,0.7677168619792355,id04,target_split,1,False,-1,-0.226430784719372,0.1771183080572149,-0.04944542959419987,0.12767287846301503,0.7692307692307693,0.33385572059976215,0.21824070394732414,False,True,True,-0.0226430784719372,0.01771183080572149,-0.004944542959419988,0.012767287846301503,-0.028243200980196725,-0.000550472117692366,0.5008695652173913,0.8226086956521739,0.5095652173913043,0.5356521739130434,0.04944542959419987,0.37130434782608696,0.3333333333333333,0.7603148074561317,0.5462835146081194
1042,148,S4,6,148:S4,1,public_loss_tomography,1,1,0.6784574468085105,0.6784574468085105,0.10638297872340426,0.2170020446046002,0.2170020446046002,-0.06438345007939761,0.06438345007939761,0.9712230215827338,1,True,False,0.5006678283198825,0.6564602491858311,0.30028398734277434,id06,consensus,1,True,1,0.23636754365179888,-0.013759086647463052,-0.0020976766966847105,-0.015856763344147762,1.0,0.8025580771634436,0.13228908390857766,False,False,False,0.02363675436517989,-0.0013759086647463052,-0.00020976766966847107,-0.0015856763344147763,0.0006631449538492262,3.957903523493789e-05,0.5095652173913043,0.07478260869565218,0.07478260869565218,0.1356521739130435,0.015856763344147762,0.1582608695652174,0.3333333333333333,0.19312448344838223,0.545551313679529
722,103,Q2,1,103:Q2,-1,public_loss_tomography,1,1,0.7773936170212766,0.7773936170212766,0.776595744680851,0.8,0.8,0.0027906314098175393,0.0027906314098175393,0.8201438848920863,-1,True,False,0.6384763389581805,0.6983907155185609,0.5013911846487593,id04,residual,-1,True,-1,-0.3463248374645532,0.23785858528492,0.02825288702346716,0.26611147230838716,0.9615384615384616,0.7167451936145051,0.1061693687171056,False,False,False,0.03463248374645533,-0.023785858528492,-0.002825288702346716,-0.026611147230838718,0.03233826894697378,0.0007257299743442386,0.6052173913043478,0.9530434782608695,0.3356521739130435,0.8747826086956522,0.02825288702346716,0.2426086956521739,0.3333333333333333,0.1879005404100878,0.5453119894532532
722,103,Q2,1,103:Q2,-1,public_loss_tomography,1,1,0.7773936170212766,0.7773936170212766,0.776595744680851,0.8,0.8,0.0027906314098175393,0.0027906314098175393,0.8201438848920863,-1,True,False,0.6384763389581805,0.6983907155185609,0.5013911846487593,id04,target_split,-1,True,-1,-0.3463248374645532,0.23785858528492,0.02825288702346716,0.26611147230838716,0.9615384615384616,0.7167451936145051,0.1061693687171056,False,False,False,0.03463248374645533,-0.023785858528492,-0.002825288702346716,-0.026611147230838718,0.03233826894697378,0.0007257299743442386,0.6052173913043478,0.9530434782608695,0.3356521739130435,0.8747826086956522,0.02825288702346716,0.2426086956521739,0.3333333333333333,0.1879005404100878,0.5453119894532532
