source,style,row,target,q_prob,source_delta_logit,h027_cell_score,public_source_strength,private_safety,private_conflict,human_direction_agree,train_pred_gain,public_bad_energy,public_good_energy
h023_hs_pareto,public_memory_bridge,205,S2,0.9648775232800744,0.9741886036738179,5.198142865961625,6.460402845432436,0.4326,0.5021583673469387,0.0,-0.004607043709075664,0.0,0.0
h023_hs_pareto,public_memory_bridge,127,S3,0.1896404622071162,0.17066838975943677,5.181785542053061,0.694263281219627,0.9873142857142857,0.0,1.0,0.0357435378360014,0.0,0.0
h023_hs_pareto,public_memory_bridge,162,S2,0.8515356164122527,0.4183346105576107,5.1207847034865335,3.8754904838642497,0.32820000000000005,0.42045795918367346,0.0,0.10658594857178455,0.0,0.0
h023_hs_pareto,public_memory_bridge,62,S3,0.5325961891486999,0.1192599539178724,5.118996960147583,0.6279604604328122,0.9138285714285714,0.0,1.0,0.05566291681504227,0.0,0.0
h023_hs_pareto,public_memory_bridge,147,Q3,0.871850211487267,0.3747171376693643,5.095599014736273,2.8937013012797657,0.4202285714285715,0.5389547755102041,0.0,0.1718819354719527,0.0,0.0
h023_hs_pareto,public_memory_bridge,114,Q2,0.4502648586269374,0.15803226226388797,5.095159967623445,1.1526872568654856,0.9057142857142857,0.0,1.0,0.031877682611535826,0.0,0.0
h023_hs_pareto,public_memory_bridge,119,Q1,0.3599872117825173,-0.25039007026439974,5.089796873160728,2.4501657212449532,0.8203142857142857,0.0,0.0,0.028565194678809854,0.0,0.0
h023_hs_pareto,public_memory_bridge,64,Q1,0.7666973411170269,0.21665180251073046,5.042883512880184,1.6194663770127533,0.6759428571428572,0.03420571428571429,1.0,0.017247279076553823,0.0,0.0
h023_hs_pareto,public_memory_bridge,149,Q2,0.7783502572553623,0.2947343730394423,5.035078312448821,2.708844081028785,0.5176857142857143,0.4590899591836735,0.0,0.13793517681944234,0.0,0.0
h023_hs_pareto,public_memory_bridge,163,S3,0.8793644618465963,0.46532658876775557,5.011437562733105,4.00333791586885,0.22862857142857143,0.38554285714285713,0.0,0.112603955025573,0.0,0.0
h023_hs_pareto,public_memory_bridge,219,S3,0.6540538553764945,0.18709262548599132,4.999246933954255,1.512483688946601,0.7110571428571428,0.13012897959183672,1.0,0.04064791231954058,0.0,0.0
h023_hs_pareto,public_memory_bridge,154,S4,0.3536035506344062,-0.28162644321444835,4.990903646781944,3.022544400073688,0.6528571428571429,0.009757714285714286,0.0,0.018082835792416672,0.0,0.0
h023_hs_pareto,public_memory_bridge,90,S2,0.7404499662862047,0.3047471046543614,4.989391222682292,3.099135739935845,0.6962857142857143,0.14419412244897958,0.0,0.026122688262071536,0.0,0.0
h023_hs_pareto,public_memory_bridge,161,S4,0.4240570975856231,-0.09543862845567325,4.98400708068788,0.1327762855063815,0.8339714285714286,0.0,1.0,0.11790466585902586,0.0,0.0
h023_hs_pareto,public_memory_bridge,130,Q3,0.8051802621008287,0.4052822594400636,4.982942700883491,4.397317081041412,0.4034285714285714,0.21119069387755104,0.0,0.010353145105805046,0.0,0.0
h023_hs_pareto,public_memory_bridge,235,S2,0.5002488543655322,0.18798494513434538,4.93115870142634,1.6523575072571839,0.7067428571428572,0.0,1.0,0.005033168001854868,0.0,0.0
h023_hs_pareto,public_memory_bridge,117,S2,0.2796482764614835,0.1796886093079263,4.875660385128103,1.2595637644097335,0.9657714285714286,0.0,1.0,0.019691999154407207,0.0,0.0
h023_hs_pareto,public_memory_bridge,7,Q1,0.1671989861792666,0.1556510991545783,4.817278273468113,0.4840882004418096,0.9086000000000001,0.0,1.0,0.025576752841927453,0.0,0.0
h023_hs_pareto,public_memory_bridge,37,Q3,0.5111590552401432,-0.1891370545485153,4.7574053238159255,1.615359726395624,0.42762857142857147,0.0,1.0,0.05360632464010869,8.3750324290582e-12,0.0
h023_hs_pareto,public_memory_bridge,126,S3,0.1480234406390193,0.021009024333698223,4.757060794689288,-0.6970147069829409,0.9954571428571428,0.0,1.0,0.07345077000614406,0.0,0.0
h023_hs_pareto,public_memory_bridge,7,S2,0.6244490814290664,0.2261926802741273,4.746159914736121,2.1907007317871936,0.7911142857142858,0.0,1.0,-0.03671613477552309,0.0,0.0
h023_hs_pareto,public_memory_bridge,57,Q3,0.5132473993458999,-0.14250722332200289,4.738784290215297,0.8899332514558004,0.8620285714285714,0.0,1.0,0.002943112631921642,0.0,0.0
h023_hs_pareto,public_memory_bridge,223,Q3,0.6550126427738353,0.27297680279727926,4.722261204318145,2.8881285532601777,0.7846571428571428,0.0,0.0,-0.018340262257619245,0.0,0.0
h023_hs_pareto,public_memory_bridge,128,Q1,0.4083470015019119,-0.09770246409179462,4.70585012164368,0.3254896101726945,0.8110285714285714,0.0,1.0,0.03550436220111573,0.0,0.0
h023_hs_pareto,public_memory_bridge,170,Q1,0.5560940020521309,-0.21114919592537776,4.695262630021064,2.0527606942886467,0.7271714285714286,0.0,1.0,0.0020911208102098863,0.0,0.0
h023_hs_pareto,public_memory_bridge,125,S3,0.1792024388987323,0.1446788599726141,4.60402651932765,0.4405440119496879,0.9823142857142858,0.0,1.0,0.05318355055631568,0.0,0.0
h023_hs_pareto,public_memory_bridge,19,S2,0.6950992727568058,0.3464076802007912,4.57716791704232,4.167847628801941,0.5708571428571428,0.17807673469387755,0.0,-0.046553930202203976,0.0,0.0
h023_hs_pareto,public_memory_bridge,149,Q3,0.8278130966206281,0.3000773495639295,4.566871503313001,2.4264436981288777,0.539,0.5846,0.0,0.14362842562539815,0.0,0.0
h023_hs_pareto,public_memory_bridge,46,Q3,0.7460954242356028,0.3448542401847051,4.552808686931073,3.772040603604104,0.5325142857142857,0.4110367346938775,0.0,0.02279397706315137,0.0,0.0
h023_hs_pareto,public_memory_bridge,180,S2,0.6652135715809848,0.23504727285555982,4.521548204487734,2.3684091114853514,0.4281714285714286,0.23759608163265308,1.0,0.026745876338247692,0.0,0.0
h023_hs_pareto,public_memory_bridge,245,Q3,0.5580500573167207,-0.13223870766886642,4.519935168722648,0.6748683520206816,0.9762857142857143,0.0,1.0,0.02446531504688125,0.00029793362955585337,0.0
h023_hs_pareto,public_memory_bridge,139,Q2,0.5398931017673767,-0.18898864730617526,4.513058626349756,1.747522766615791,0.8410857142857143,0.0,1.0,-0.04672965269085357,0.0,0.0
h023_hs_pareto,public_memory_bridge,66,S2,0.4930112972937074,-0.13426951151468372,4.498436958434914,0.7848408139268898,0.7418,0.0,1.0,0.012301610146781859,0.0,0.0
h023_hs_pareto,public_memory_bridge,77,Q3,0.7371083895306605,-0.117541151655574,4.494467411912494,0.3464361355756627,0.9427714285714285,0.0,1.0,-0.002856034115030224,0.0,0.0
h023_hs_pareto,public_memory_bridge,195,Q1,0.2105588465177783,-0.41620173711824004,4.490413401335643,4.708446030362434,0.4654571428571429,0.1321795918367347,0.0,-0.06760066402122421,0.0,0.0
h023_hs_pareto,public_memory_bridge,62,S2,0.3300012923048925,-0.2964231180432186,4.4407943386167466,3.2522310615629304,0.6557428571428572,0.41831559183673467,0.0,0.023868290361495837,0.0,0.0
h023_hs_pareto,public_memory_bridge,116,S3,0.1394770378775848,0.1618887851312074,4.435477274469111,0.3717142282372921,0.9605714285714286,0.0,1.0,0.00863247909584201,0.0,0.0
h023_hs_pareto,public_memory_bridge,190,S2,0.6505091901899839,0.24436377114652957,4.375161747627834,2.307815137260649,0.8597714285714286,0.0,0.0,-0.01587696032600506,0.0,0.0
h023_hs_pareto,public_memory_bridge,43,S3,0.9420976306754212,0.7040740705780495,4.319684895037385,5.077525163387999,0.18445714285714285,0.40321567346938775,0.0,0.03590817551994599,0.0,0.0
h023_hs_pareto,public_memory_bridge,156,S2,0.7417944404163331,0.30541644298702253,4.290835173732635,3.019291995393237,0.5688285714285715,0.286449306122449,0.0,0.032621615536583076,0.0,0.0
h023_hs_pareto,public_memory_bridge,63,S2,0.5369467269878219,0.17422954126706644,4.275186001573966,1.4635187583227278,0.7871714285714285,0.0,1.0,0.0016840037038929057,0.0,0.0
h023_hs_pareto,public_memory_bridge,147,S1,0.8143455707521551,-0.03611271364504187,4.222360328775017,-0.6892223548219785,0.8734285714285714,0.0,0.0,0.16872454529928096,0.0,0.0
h023_hs_pareto,public_memory_bridge,68,S2,0.4423795533077532,-0.1380011442285643,4.218003438355964,0.7221597379218547,0.7279142857142856,0.0,1.0,0.016886800577314977,0.0,0.0
h023_hs_pareto,public_memory_bridge,199,S3,0.6741142983142349,0.25823154351423616,4.209462202012146,2.5917127926220265,0.6595428571428572,0.12062563265306124,1.0,0.01060594788403334,0.0003235829972163318,0.0
h023_hs_pareto,public_memory_bridge,4,S2,0.7557610476547327,0.34429030963084517,4.2049001929695,3.680380238699596,0.5526857142857143,0.2084734693877551,0.0,-0.025408540096960332,0.0,0.0
h023_hs_pareto,public_memory_bridge,162,S1,0.8526652856148214,0.36009222871473656,4.164227091808085,2.9749139848197537,0.36374285714285715,0.48332326530612246,0.0,0.10602292739300562,0.0,0.0
h023_hs_pareto,public_memory_bridge,94,S3,0.5383044678899523,0.17958890148853177,4.137391598611129,1.5457608969764396,0.6344,0.0,1.0,0.0030408178029891412,0.0,0.0
h023_hs_pareto,public_memory_bridge,105,S3,0.5722172552841315,0.19919412446962387,4.090971291209701,1.924613440869673,0.6822285714285714,0.20780408163265304,1.0,-0.013423945397193339,0.0,0.0
h023_hs_pareto,public_memory_bridge,128,Q3,0.8149324759770472,0.25729775910000074,3.9254533942625067,1.9264931294346823,0.6038285714285714,0.3508721632653061,0.0,0.08748765856078497,0.0,0.0
h023_hs_pareto,public_memory_bridge,35,S1,0.8726028872835938,-0.037067056667637654,3.916511878546115,-0.611141823382658,0.8730857142857142,0.0,1.0,0.051699380459006114,0.0,0.0
h023_hs_pareto,public_memory_bridge,200,Q1,0.5631944162519738,-0.08753420512124793,3.908624590961204,0.014997791595693115,0.9184,0.0,1.0,-0.0006969895446627975,0.0,0.0
h023_hs_pareto,public_memory_bridge,13,S2,0.665290356930278,0.24905268875075198,3.8979497902255673,2.4514586052580447,0.6093428571428572,0.1327518367346939,1.0,0.0029265380024870486,0.0,0.0
h023_hs_pareto,public_memory_bridge,240,Q1,0.5749570435273371,-0.14684851079113942,3.8933566996298214,1.0090387949999753,0.7675142857142858,0.007377632653061224,1.0,0.004295727838309494,0.0,0.0
h023_hs_pareto,public_memory_bridge,119,S2,0.1186554985659276,-0.4114329376711712,3.8914665194708924,3.1392432960790373,0.5449999999999999,0.4711689795918368,0.0,0.045990438731005286,0.0,0.0
h023_hs_pareto,public_memory_bridge,200,S2,0.5957641856148517,0.15083173700937513,3.880810788113688,0.9715335289334929,0.7342857142857143,0.0689142857142857,1.0,-0.019258667476941216,0.0,0.0
h023_hs_pareto,public_memory_bridge,72,S4,0.2340038878419262,0.16833727312294733,3.85853516472423,0.9027389902251404,0.8205428571428572,0.0,1.0,-0.02996929459712211,0.0,0.0
h023_hs_pareto,public_memory_bridge,174,S1,0.5449827506184319,0.1410848458194359,3.8515670829456976,0.9559465419897437,0.2618857142857143,0.0,1.0,0.05769755263571615,0.0,0.0
h023_hs_pareto,public_memory_bridge,130,Q1,0.3216115489859313,-0.16129889563411748,3.824403407273608,1.2099288238188513,0.4838571428571428,0.04012963265306123,1.0,-0.010059572451476791,0.0,0.0
h023_hs_pareto,public_memory_bridge,23,Q1,0.1957822707826499,0.11139623374411789,3.8236139926989394,0.052738869015331626,0.9434285714285714,0.0,1.0,0.025153981020178785,0.0,0.0
h023_hs_pareto,public_memory_bridge,118,Q1,0.5692067327520233,0.17391975944622584,3.8150954113643594,1.2733989100383598,0.8446285714285714,0.0,1.0,-0.03866285234569995,0.0,0.0
h023_hs_pareto,public_memory_bridge,131,Q2,0.553004572295716,0.06511885230060066,3.81494321560722,-0.29129505287367624,0.910457142857143,0.0,1.0,-0.000622768194774949,0.0,0.0
h023_hs_pareto,public_memory_bridge,149,S4,0.9697047290168426,0.7731548851392711,3.8013852757825206,3.6170287936390166,0.4257142857142857,0.7501968979591837,0.0,0.127352155914441,0.0,0.0
h023_hs_pareto,public_memory_bridge,112,S1,0.3232681145036571,0.2140529151793188,3.7938119602603573,1.7742216023037891,0.6520571428571428,0.0,1.0,-0.04927753123272428,0.0,0.0
h023_hs_pareto,public_memory_bridge,68,S3,0.5139675599943386,0.06959911377013864,3.790113342836884,-0.313076658125653,0.7721142857142856,0.0,1.0,0.04888102284347935,0.0,0.0
h023_hs_pareto,public_memory_bridge,207,S2,0.8706411130811272,0.45020257293654775,3.767427815843428,3.963133312447724,0.4356285714285714,0.41673012244897956,0.0,-0.005087655378112496,0.0,0.0
h023_hs_pareto,public_memory_bridge,12,Q1,0.4771511706543564,0.09398871163772085,3.760301807425843,0.176868502851534,0.7916571428571427,0.0,1.0,0.02588206046365613,0.0,0.0
h023_hs_pareto,public_memory_bridge,64,S2,0.461545352007685,0.06274899298010717,3.7496022744994337,-0.17653532831462582,0.8880857142857143,0.0,1.0,0.023387292486148528,0.0,0.0
h023_hs_pareto,public_memory_bridge,127,S2,0.1509190274238491,-0.3379297548737259,3.744056903914734,2.561456562574268,0.5954571428571428,0.6464375510204081,0.0,0.08331516926514433,0.0,0.0
h023_hs_pareto,public_memory_bridge,93,S3,0.5764497451874558,0.06459166862468099,3.7264362650305434,-0.3213134310735977,0.9051428571428572,0.0,1.0,0.03774822189158027,0.0,0.0
h023_hs_pareto,public_memory_bridge,142,Q3,0.808888642538197,0.33581676531443794,3.7191600013921575,3.0922748148481554,0.6868857142857143,0.3962478367346939,0.0,-0.01343649724729926,0.0,0.0
h023_hs_pareto,public_memory_bridge,89,S2,0.767504860818591,0.3302904907137312,3.715374966929548,3.2451035539659294,0.5997142857142856,0.5002244897959183,0.0,0.005709893172089574,0.0,0.0
h023_hs_pareto,public_memory_bridge,30,S3,0.9077171038891928,0.4717369511951863,3.7111805710900487,3.3822210461751077,0.37597142857142857,0.29020408163265304,0.0,0.03413241354932128,0.0,0.0
h023_hs_pareto,public_memory_bridge,208,S2,0.7766777494906639,0.24682096088885908,3.7024730870392117,1.9723961966577876,0.4865714285714286,0.35418318367346946,1.0,0.01491324017395553,0.0,0.0
h023_hs_pareto,public_memory_bridge,177,Q1,0.2102382650778592,0.08000558834270577,3.7021297640407056,-0.3515403330047992,0.8072571428571429,0.0,1.0,0.05872116342582955,0.0002201577373055436,0.0
h023_hs_pareto,public_memory_bridge,57,Q1,0.4841305528463924,-0.06343629640188127,3.6933802990425786,-0.25800084529921014,0.7793428571428571,0.0,1.0,0.027213453831214367,0.0,0.0
h023_hs_pareto,public_memory_bridge,162,Q3,0.5757437926544638,0.11269955272291529,3.6528212407063725,0.30150987251079675,0.7032,0.0,0.0,0.10199207302673091,0.0,0.0
h023_hs_pareto,public_memory_bridge,189,S3,0.6693662746250948,0.20743919503771707,3.6477361391003016,1.8055339373572297,0.6178571428571429,0.1703284897959184,1.0,-0.009739231899053317,0.0,0.0
h023_hs_pareto,public_memory_bridge,209,S3,0.7380101109287184,0.2534956045451955,3.6467149637052803,2.3931936796973523,0.6946857142857144,0.24467591836734695,1.0,-0.04536459871026132,0.0,0.0
h023_hs_pareto,public_memory_bridge,162,Q1,0.4698936589038849,-0.035346876566881805,3.6389489179587446,-0.5177977324243016,0.6364571428571428,0.0,1.0,0.10626743601243617,0.0,0.0
h023_hs_pareto,public_memory_bridge,187,S4,0.6193219672485369,0.19051653879541747,3.635570831330042,1.5981939571423143,0.5877714285714286,0.0,1.0,-0.04239431270672565,0.0,0.0
h023_hs_pareto,public_memory_bridge,159,Q3,0.5906175589969311,-0.11909571176001515,3.616604887894387,0.5867948262179918,0.6606,0.0,1.0,0.058344921979370426,0.0004189667852803892,0.0
h023_hs_pareto,public_memory_bridge,247,Q1,0.2698001501342547,-0.29957486634219854,3.6117922839601464,3.028473162756365,0.6400571428571429,0.47932751020408165,0.0,-0.0004742316698568195,0.0,0.0
h023_hs_pareto,public_memory_bridge,67,S3,0.5035156043136813,0.1055373196467306,3.6016209460800477,0.2948831557683354,0.7825142857142856,0.0,1.0,-0.005663566987015441,0.0,0.0
h023_hs_pareto,public_memory_bridge,238,Q1,0.4368368692313565,-0.15936101270308195,3.5841656901669143,1.1363407434954325,0.7052285714285714,0.0,1.0,-0.034224477258205495,0.0,0.0
h023_hs_pareto,public_memory_bridge,195,S3,0.6250603111832498,0.13592733199725338,3.5826884416519014,0.776204625761658,0.77,0.0,1.0,-0.02739142632762972,0.0,0.0
h023_hs_pareto,public_memory_bridge,153,S1,0.8169203571153006,0.3268993099130002,3.572705113980623,2.815950334315421,0.4190857142857143,0.2325835102040816,0.0,0.02781890047437828,0.0,0.0
h023_hs_pareto,public_memory_bridge,64,S1,0.5393856009798428,0.17352051007391422,3.55641406370525,1.5681121491982568,0.39694285714285715,0.0,1.0,0.011216653461248617,0.00038508781859302235,0.0
h023_hs_pareto,public_memory_bridge,59,S3,0.503231223124923,0.04729651073209473,3.5352013027172506,-0.45645727875955416,0.8328,0.0,1.0,0.0351291301579926,0.0,0.0
h023_hs_pareto,public_memory_bridge,35,Q3,0.6689748766249036,-0.04042520721024612,3.529549739409325,-0.5538269421157413,0.7963714285714285,0.0,1.0,0.038068569316133574,0.0,0.0
h023_hs_pareto,public_memory_bridge,130,Q2,0.7472415348338791,0.2489174799251328,3.5127851152070777,2.006801302285752,0.7325714285714287,0.0,0.0,-0.02230748105356827,0.0,0.0
h023_hs_pareto,public_memory_bridge,64,S4,0.0310130254572436,-0.8837902937881115,3.501272896232297,4.795374491807695,0.4451142857142857,0.742264,0.0,0.030071780134768276,0.0,0.0
h023_hs_pareto,public_memory_bridge,151,Q3,0.834778518942264,0.29985056781883324,3.4650714634899504,2.3369639210504594,0.6501428571428571,0.691137306122449,0.0,0.07142462718359963,0.0,0.0
h023_hs_pareto,public_memory_bridge,18,S2,0.6682384289006945,0.2403096297747902,3.4619975124411377,2.4598358458226053,0.2143142857142857,0.27147004081632653,1.0,0.02870663621921652,0.0,0.0023320435913558955
h023_hs_pareto,public_memory_bridge,59,Q3,0.6380458331424321,-0.10587090494638662,3.4408478425865727,0.31799590438251524,0.8908285714285714,0.0,1.0,0.039803405125359397,0.0006171567552137275,0.0
h023_hs_pareto,public_memory_bridge,183,S3,0.6494845235336368,0.23914131473689143,3.414158995891855,2.4328765860829535,0.3631714285714286,0.3490063673469388,1.0,-0.015849025838594166,0.0,0.0
h023_hs_pareto,public_memory_bridge,52,Q3,0.7037798032631326,0.27738022433023146,3.409155351901437,2.8410899772051956,0.6426571428571428,0.4667502040816327,0.0,-0.005171095962193043,0.0,0.0
h023_hs_pareto,public_memory_bridge,169,Q3,0.5428569345048001,-0.08879874403279403,3.4039105050878646,0.004186570848492312,0.7743142857142857,0.0,1.0,0.010873866626349038,0.00010891388461465931,0.0
h023_hs_pareto,public_memory_bridge,148,Q2,0.8132758284428104,0.2755203766966188,3.3514540505888144,2.10817331672412,0.4777142857142857,0.40114595918367346,0.0,0.0715599911473008,0.0,0.0
h023_hs_pareto,public_memory_bridge,115,S3,0.1520296324155224,0.04116726428439854,3.33970201096444,-0.696051079578958,0.9863714285714286,0.0,1.0,-0.0006638680758193405,0.0,0.0
h023_hs_pareto,public_memory_bridge,124,S4,0.2847710752422986,-0.24556553072616438,3.304165025771325,2.1141410871078823,0.6702,0.43852930612244895,0.0,0.029488164986241388,0.0,0.0
h023_hs_pareto,public_memory_bridge,106,Q1,0.8718538995353069,0.43314368864776553,3.3015768628167734,3.697548729221902,0.38862857142857143,0.4293234285714285,0.0,-0.006464880913770866,0.0,0.0
h023_hs_pareto,public_memory_bridge,151,Q2,0.7958998804173194,0.153401139665025,3.297655168639814,0.5871379904675479,0.5914285714285714,0.5892388571428571,0.0,0.16900208883731868,0.0,0.0
h023_hs_pareto,public_memory_bridge,162,S4,0.2368711147431553,-0.21383075854279232,3.292600860513537,1.4903337041284674,0.3621428571428571,0.3313371428571429,0.0,0.11867361143629385,0.0,0.0
h023_hs_pareto,public_memory_bridge,76,S4,0.2269683725958173,0.050803526936116894,3.279518149867264,-0.39313232014502625,0.8069142857142857,0.0,1.0,-0.003399564990619587,0.0,0.0
h023_hs_pareto,public_memory_bridge,213,S2,0.9262813980867785,0.6557003544391649,3.26003726221305,5.333884524886822,0.3270857142857143,0.5295002448979592,0.0,-0.07204872966803669,0.0,0.0
h023_hs_pareto,public_memory_bridge,84,S1,0.6455658486152928,0.20591753403232022,3.2599596503256048,1.8827173111466522,0.40477142857142856,0.19574530612244898,1.0,-0.028018647228371586,0.0,0.0
h023_hs_pareto,public_memory_bridge,120,Q1,0.4358329263607683,-0.13902706819261945,3.236102081122874,0.6683823552377576,0.8494,0.0,0.0,0.021428140536756228,0.0,0.0
h023_hs_pareto,public_memory_bridge,71,S3,0.5616553526087245,0.13067853548169425,3.235688307041043,0.7734752482157715,0.7003428571428572,0.01703069387755102,1.0,-0.04543212623590123,0.0,0.0
h023_hs_pareto,public_memory_bridge,9,S2,0.6264774630122943,0.12715169152258526,3.225458343215218,0.5507136444315591,0.7144857142857143,0.05310661224489796,1.0,0.00017991100624722053,0.0,0.0
h023_hs_pareto,public_memory_bridge,206,S2,0.8979947543668592,0.5040373966009726,3.2099596241719537,4.161171910415265,0.45754285714285714,0.4369712653061224,0.0,-0.04922038631434931,0.0,0.0
h023_hs_pareto,public_memory_bridge,150,Q2,0.7893895020623932,0.15814422231133762,3.1840584516376524,0.6080791555576371,0.6181428571428571,0.4655539591836734,0.0,0.13800013928656737,0.0,0.0
h023_hs_pareto,public_memory_bridge,37,Q1,0.1510068698294214,0.0042898660853956105,3.16528803524775,-1.0782825503619156,0.9068285714285714,0.0,1.0,0.052903246975045295,0.00018404778844475621,0.0
h023_hs_pareto,public_memory_bridge,197,S2,0.4505558876459209,0.05432529785558665,3.1645926431750198,-0.36376194727216554,0.9304285714285715,0.0,1.0,-0.0013220874213868562,0.0,0.0
h023_hs_pareto,public_memory_bridge,89,S3,0.5359325158893041,0.10227764152199867,3.1542386136918097,0.26037298544465864,0.8622571428571427,0.0,1.0,0.008481578450936592,0.0,0.0
h023_hs_pareto,public_memory_bridge,13,Q3,0.5284526050672183,-0.05831179299013045,3.134170616670995,-0.3838286196560971,0.8368,0.0,1.0,0.015116868693493648,0.0,0.0
h023_hs_pareto,public_memory_bridge,94,S1,0.694296164464241,-0.08652485389460596,3.1201054604470104,0.0366014618783191,0.7212571428571429,0.0,1.0,0.01763173879536434,0.0,0.0
h023_hs_pareto,public_memory_bridge,36,S2,0.9829864541039186,1.137698324122507,3.1199023389188474,4.850094208590728,0.45868571428571436,0.7839151020408164,0.0,0.046951539561589685,0.0,0.0
h023_hs_pareto,public_memory_bridge,48,S4,0.8915102235172992,0.4567851588988614,3.1187486783934872,3.6886151432060044,0.3696285714285714,0.489724081632653,0.0,-0.0013633803856217467,0.0,0.0
h023_hs_pareto,public_memory_bridge,56,S4,0.8745011712348573,0.3717230514635499,3.1161436023423414,2.764887909060203,0.4328571428571429,0.6045257142857143,0.0,0.05918667969885758,0.0,0.0
h023_hs_pareto,public_memory_bridge,219,Q1,0.438228492338384,0.009325366601290103,3.1140652319970847,-0.8332063388376957,0.9484,0.0,1.0,-0.0032859013526089624,0.0,0.0
h023_hs_pareto,public_memory_bridge,210,S2,0.8473548613135773,0.4008008725323593,3.1130511089026727,3.6627753996036403,0.4316857142857143,0.48093257142857143,0.0,-0.02289885241871054,0.0,0.0
h023_hs_pareto,public_memory_bridge,146,Q1,0.1595544436418103,0.025788494648658844,3.1122954084518,-0.6477803443728808,0.8877428571428572,0.0,1.0,-0.02181772235049388,0.0,0.0
h023_hs_pareto,public_memory_bridge,135,Q3,0.8562971781344753,0.3518505118489381,3.0997435753815514,2.7836667218172884,0.44348571428571426,0.505114612244898,0.0,0.0371821475941294,0.0,0.0
h023_hs_pareto,public_memory_bridge,99,S3,0.5360251344852335,0.18719956840474525,3.0714861362144568,1.661344819606757,0.5727428571428571,0.0,1.0,-0.06977421999100272,0.0,0.0
h023_hs_pareto,public_memory_bridge,190,S3,0.6429908838206753,0.10681625254533372,3.071372889999938,0.3390485389072014,0.7412285714285715,0.01681338775510204,1.0,-0.005091634613464646,0.0,0.0
h023_hs_pareto,public_memory_bridge,70,S1,0.9280268387906698,0.548908765979983,3.0382703459463194,3.7985569850444847,0.27934285714285717,0.480785306122449,0.0,0.017320726319356935,0.0,0.0
h023_hs_pareto,public_memory_bridge,114,S2,0.2650135620005792,0.03196465509865076,3.0172087776977823,-0.7574170781881809,0.9543999999999999,0.0,1.0,0.003963126177306946,0.0,0.0
h023_hs_pareto,public_memory_bridge,82,S3,0.4959644010973487,0.11276085628081198,2.9978903324863837,0.450388963354539,0.6448571428571428,0.0,1.0,-0.020210672529513404,0.0,0.0
h023_hs_pareto,public_memory_bridge,84,Q1,0.3342100733567023,0.07705505086696629,2.995917333235133,-0.13648167029685873,0.6201428571428572,0.0,1.0,0.0008981422257756756,0.0,0.0
h023_hs_pareto,public_memory_bridge,134,Q3,0.6301482712121402,-0.2201125356687479,2.9842027721233135,2.0085408786265346,0.7910285714285714,0.0,1.0,-0.007028538511548217,0.001501019392288443,0.0
h023_hs_pareto,public_memory_bridge,20,S2,0.733825348842409,0.28157340663066366,2.9819755521695526,2.6109880300801898,0.5234857142857143,0.3343281632653061,0.0,-0.009081004827133287,0.0,0.0
h023_hs_pareto,public_memory_bridge,70,S3,0.4346573686376279,0.053362591736399234,2.9783584095994358,-0.32748750999618786,0.6946,0.0,1.0,0.016807485774151622,0.0,0.0
h023_hs_pareto,public_memory_bridge,202,S3,0.7462448158827392,0.16779494111076287,2.973918936395205,1.057714245788465,0.48402857142857153,0.09975836734693878,1.0,-0.003411139136011489,0.0,0.0
h023_hs_pareto,public_memory_bridge,163,Q3,0.5335486926785271,-0.09230762038887147,2.9651568746569223,0.18758023811088675,0.6408571428571429,0.0,1.0,0.0882819676376974,0.0004212371014673533,0.0
h023_hs_pareto,public_memory_bridge,146,S4,0.9782777323322938,0.7369326645559768,2.903988601250488,2.4384543043287006,0.3748285714285714,0.7046644897959184,0.0,0.1580527208165686,0.0,0.0
h023_hs_pareto,public_memory_bridge,207,S3,0.7572436197057387,0.28882688591880434,2.901263775132506,2.6822394194621992,0.5125428571428572,0.34282285714285715,0.0,-0.015239903172634458,0.0,0.0
h023_hs_pareto,public_memory_bridge,242,S3,0.5026873162668439,0.0934012298148828,2.895374220358365,0.06944938870868232,0.8706857142857143,0.0,1.0,-0.03900594839905111,0.0,0.0
h023_hs_pareto,public_memory_bridge,171,Q3,0.3228247761767015,-0.2445270815156308,2.8918921525691355,2.1213302853483538,0.45202857142857145,0.05859102040816327,0.0,-0.007643424586227903,0.0,0.0
h023_hs_pareto,public_memory_bridge,164,S3,0.8734434540916437,0.39916656184027066,2.8684440396803796,3.2410887626345333,0.4484,0.6226824489795918,0.0,0.010187197867233747,0.0,0.0
h023_hs_pareto,public_memory_bridge,43,S4,0.8981845892302891,0.4149069017249274,2.8409609603445127,2.959683026528767,0.23477142857142858,0.40768261224489794,0.0,0.04561348558558245,0.0,0.0
h023_hs_pareto,public_memory_bridge,18,Q3,0.5567724307674851,-0.09030434219561878,2.83558647165398,0.23024664079565535,0.7414,0.0,1.0,0.004096101971473513,0.0,0.0
h023_hs_pareto,public_memory_bridge,103,S2,0.5412028449066635,-0.1280751522849918,2.8287465201802506,0.5119815879078796,0.7826,0.0,0.0,0.01863452761216801,0.0,0.0
h023_hs_pareto,public_memory_bridge,11,Q3,0.4727710160492862,-0.13104438812292973,2.8257855711926436,0.6362027004685945,0.6810285714285714,0.0,1.0,0.011053729982598055,0.0,0.0
h023_hs_pareto,public_memory_bridge,85,S3,0.5387100667620307,0.11695424089760077,2.8256389797467008,0.5204317894270529,0.5766571428571429,0.0,1.0,-0.013559604364909526,0.0,0.0
