row,target,h012_prob,h015_prob,h016_prob,joint_q_median,joint_q_mean,joint_q_std,joint_weight_mean,joint_weight_median,joint_logit_delta,abs_joint_logit_delta,agree_h015_direction,agree_h016_direction,joint_oracle_cell_gain,h015_cell_gain_under_joint_q,h016_cell_gain_under_joint_q,weight_score,q_shift_score,oracle_gain_score,h015_gain_score,h016_gain_score,consensus_score,conflict_score
58,Q1,0.8094465078221236,0.81386445486644,0.8094465078221236,0.7990311824901599,0.7990315159707232,5.533433074953292e-07,0.0005564112107032201,0.000556411303996448,-0.06616752379001456,0.06616752379001456,False,False,1.9301376121582015e-07,-2.03115655204172e-07,0.0,0.15542857142857142,0.636,0.5788571428571428,0.2794285714285714,0.2757142857142857,0.316,0.88
22,S1,0.8592644779110615,0.871030766327036,0.8681702087248666,0.8682386095118059,0.8682386223543429,2.0343142542514605e-08,0.0005682307527214659,0.0005682307571844551,0.07627956769725852,0.07627956769725852,True,True,1.92690267917001e-07,1.730925334322998e-07,1.9267865176702373e-07,0.7022857142857143,0.7125714285714285,0.5782857142857143,0.7765714285714286,0.7777142857142857,0.6971428571428572,0.26371428571428573
187,Q2,0.6146480170849976,0.627567180509597,0.6146480170849976,0.6019847144071229,0.6019846748257002,6.156314032228239e-08,0.0005714202961197057,0.0005714202861245251,-0.053150972981778066,0.053150972981778066,False,False,1.9267109940452743e-07,-6.0036841068688e-07,0.0,0.7594285714285715,0.49542857142857144,0.5777142857142857,0.11828571428571429,0.2757142857142857,0.31542857142857145,0.8794285714285714
153,Q1,0.414726237976352,0.4050884370713234,0.4074913458534783,0.4015517001744856,0.40155206330161847,5.921543096666791e-07,0.0005352833143950237,0.0005352833918050913,-0.0545427736850867,0.0545427736850867,True,True,1.919995981575601e-07,1.7809480968534746e-07,1.5283152335398679e-07,0.002857142857142857,0.5091428571428571,0.5771428571428572,0.7828571428571428,0.7445714285714286,0.6965714285714286,0.26371428571428573
239,S1,0.5012128623676527,0.5012128623676527,0.5012128623676527,0.488212641509791,0.48821248864502037,2.3986472932673177e-07,0.0005658647965160217,0.0005658647620895091,-0.05200963056508509,0.05200963056508509,False,False,1.9128343685088044e-07,0.0,0.0,0.6422857142857142,0.48514285714285715,0.5765714285714286,0.498,0.2757142857142857,0.31485714285714284,0.8788571428571429
161,S2,0.6750899464867767,0.7052553022626231,0.6750899464867767,0.6872631687276487,0.6872630620346881,1.643218531801856e-07,0.0005602651304854878,0.0005602651044585357,0.05605769568021013,0.05605769568021013,True,False,1.905160160593507e-07,-2.4076673332069574e-07,0.0,0.3028571428571429,0.5268571428571428,0.576,0.25257142857142856,0.2757142857142857,0.6045714285714285,0.7531428571428571
245,S4,0.6129855221073262,0.6234195582266376,0.6129855221073262,0.6005847583629937,0.600584727433688,7.659188637818122e-08,0.0005884189398330759,0.0005884189314982497,-0.05197701836805596,0.05197701836805596,False,False,1.8998498006588667e-07,-4.5853342654720753e-07,0.0,0.8914285714285715,0.4845714285714286,0.5754285714285714,0.14857142857142858,0.2757142857142857,0.3142857142857143,0.8782857142857143
218,S3,0.6794833528657549,0.7021814555493974,0.6965938575191233,0.6917341761808131,0.6917338351181734,5.582829862695946e-07,0.0005462326368930029,0.0005462325550453541,0.0568407502058933,0.0568407502058933,True,True,1.895145746605034e-07,4.790741866858282e-08,1.5908734615465867e-07,0.027428571428571427,0.5371428571428571,0.5748571428571428,0.6211428571428571,0.7514285714285714,0.696,0.26371428571428573
170,Q2,0.3653782265559203,0.3632959297813021,0.3638160272298233,0.3530787577029914,0.3530787182679222,5.7572806315018574e-08,0.0005776416417111164,0.0005776416339346116,-0.053437283024218574,0.053437283024218574,True,True,1.893515126139115e-07,5.846945404637703e-08,4.486576283751289e-08,0.8348571428571429,0.4977142857142857,0.5742857142857143,0.6434285714285715,0.5777142857142857,0.6954285714285714,0.26371428571428573
208,Q1,0.1057746578087682,0.0991511096765122,0.1007715473649772,0.0978932751507887,0.09789344384820453,2.6624344310696944e-07,0.0005615940821479182,0.000561594095318248,-0.08620813460796661,0.08620813460796661,True,True,1.8860161518542596e-07,1.8360895665592888e-07,1.6271007057008864e-07,0.43028571428571427,0.7605714285714286,0.5737142857142857,0.7857142857142857,0.756,0.6948571428571428,0.26371428571428573
21,Q2,0.5109468880355982,0.5134918572403016,0.5128556753619706,0.5238888964919134,0.5238888668367606,5.253297529964156e-08,0.0005616167168765619,0.0005616167105691038,0.05183384402453122,0.05183384402453122,True,True,1.8831911180828313e-07,6.675658653921666e-08,5.1432299887111945e-08,0.43257142857142855,0.48342857142857143,0.5731428571428572,0.6611428571428571,0.596,0.6942857142857143,0.26371428571428573
36,S4,0.7080821306066887,0.719229522066728,0.7080821306066887,0.6962671665851178,0.6962672801766524,1.7790861394717192e-07,0.0005620403969151965,0.0005620404283247551,-0.05650262797992733,0.05650262797992733,False,False,1.8831689526117477e-07,-5.338410654041017e-07,0.0,0.4594285714285714,0.5325714285714286,0.5725714285714286,0.12857142857142856,0.2757142857142857,0.31314285714285717,0.8777142857142857
51,S2,0.9028672236319304,0.9164849211825848,0.9028672236319304,0.8951314191670668,0.8951315526692292,2.103568589528534e-07,0.0005643794090391521,0.0005643794475805046,-0.08523404295963255,0.08523404295963255,False,False,1.8817213116364136e-07,-1.3772875603213382e-06,0.0,0.5834285714285714,0.7588571428571429,0.572,0.038285714285714284,0.2757142857142857,0.31257142857142856,0.8771428571428571
11,S3,0.8422241438292339,0.8646352815584789,0.8422241438292339,0.8516636565130786,0.8516632753624479,6.065149543988424e-07,0.0005516367541213129,0.0005516366538299323,0.0728386041705682,0.0728386041705682,True,False,1.8804438609383437e-07,-1.9829861937887918e-07,0.0,0.06457142857142857,0.6891428571428572,0.5714285714285714,0.2834285714285714,0.2757142857142857,0.6028571428571429,0.7502857142857143
146,Q3,0.7470921278780218,0.763254805818305,0.7592818724933952,0.7584934006249071,0.7584928725553278,8.420803858020881e-07,0.0005410078858668673,0.0005410077558039151,0.061274071446621114,0.061274071446621114,True,True,1.8799891186908276e-07,1.5421554392446798e-07,1.8707949849246928e-07,0.008571428571428572,0.5834285714285714,0.5708571428571428,0.7611428571428571,0.7731428571428571,0.6937142857142857,0.26371428571428573
157,S1,0.8182854454970628,0.838976443412713,0.8339891866490607,0.8282057822559129,0.8282055549068422,3.6417185660373186e-07,0.0005599250738520645,0.0005599250139296475,0.06819014363979936,0.06819014363979936,True,True,1.87994457047602e-07,-4.822593989440247e-08,1.2097745356236253e-07,0.2874285714285714,0.6497142857142857,0.5702857142857143,0.41314285714285715,0.7085714285714285,0.6931428571428572,0.26371428571428573
116,Q1,0.66315394314966,0.6806512428101987,0.6763219737396557,0.6754312046250665,0.6754309676296503,3.7660113155461033e-07,0.0005535942876682224,0.0005535942307958384,0.0554726570422458,0.0554726570422458,True,True,1.879231691202413e-07,1.5332320615244566e-07,1.869203610456248e-07,0.09371428571428571,0.5217142857142857,0.5697142857142857,0.7594285714285715,0.7725714285714286,0.6925714285714286,0.26371428571428573
34,Q3,0.684030898133628,0.6904439213557243,0.684030898133628,0.672097625157053,0.6720974702914103,2.401175249096437e-07,0.0005741530309127102,0.0005741529894210278,-0.05467098031422779,0.05467098031422779,False,False,1.878975911851786e-07,-2.5946051513910376e-07,0.0,0.8034285714285714,0.5108571428571429,0.5691428571428572,0.23942857142857144,0.2757142857142857,0.312,0.8765714285714286
107,Q1,0.857835928954095,0.8738047117323524,0.869962527503978,0.8667197693803724,0.8667197856677924,3.543248268120257e-08,0.0005686324669775498,0.000568632471926191,0.07483076136967548,0.07483076136967548,True,True,1.8730098776365338e-07,5.989102570916796e-08,1.6105763152880666e-07,0.7097142857142857,0.7028571428571428,0.5685714285714286,0.6468571428571429,0.7542857142857143,0.692,0.26371428571428573
201,S1,0.2945719626788293,0.2818696632156126,0.2850139131994013,0.2829564979942468,0.28295652680289257,4.991391123295094e-08,0.0005723095714125977,0.0005723095774566588,-0.05656190749693435,0.05656190749693435,True,True,1.872528450985411e-07,1.8558429961631732e-07,1.8130017095278885e-07,0.7731428571428571,0.5337142857142857,0.568,0.7885714285714286,0.7674285714285715,0.6914285714285714,0.26371428571428573
45,S2,0.9427014993868272,0.9556007158138684,0.9427014993868272,0.9485232700527234,0.9485234309945622,2.5771071780071624e-07,0.0005756909187884803,0.0005756909649113027,0.113301229875165,0.113301229875165,True,False,1.8667173308663935e-07,-1.371956016543694e-07,0.0,0.8154285714285714,0.8382857142857143,0.5674285714285714,0.33714285714285713,0.2757142857142857,0.6022857142857143,0.7474285714285714
3,S3,0.8345777914923951,0.8527165254650055,0.8345777914923951,0.8249110705351094,0.8249112786034676,3.3599079224721694e-07,0.0005593742167570151,0.0005593742748201038,-0.06844333894274834,0.06844333894274834,False,False,1.8643950316865574e-07,-1.4535784737591792e-06,0.0,0.2571428571428571,0.6508571428571429,0.5668571428571428,0.03371428571428572,0.2757142857142857,0.31142857142857144,0.876
137,Q1,0.2728610911604159,0.2567168729744131,0.2728610911604159,0.28437940921592836,0.28437937556767706,5.2339926318204596e-08,0.0005604590408875601,0.0005604590366705346,0.05731385763209407,0.05731385763209407,False,False,1.8577858611498755e-07,-9.131852074377364e-07,0.0,0.31885714285714284,0.5417142857142857,0.5662857142857143,0.06742857142857143,0.2757142857142857,0.31085714285714283,0.8754285714285714
97,Q1,0.833406658466897,0.8404116718032867,0.833406658466897,0.8237700770464517,0.8237700801727464,1.9152234636196418e-08,0.000560973003714065,0.0005609730051324346,-0.06786401095319894,0.06786401095319894,False,False,1.847952814899447e-07,-3.789059474642708e-07,0.0,0.3605714285714286,0.6468571428571429,0.5657142857142857,0.18114285714285713,0.2757142857142857,0.3102857142857143,0.8748571428571429
74,Q1,0.7573007249061464,0.7656090065478924,0.7573007249061464,0.7462982888874514,0.7462984092877591,1.948178688967663e-07,0.0005666110400856645,0.0005666110741314655,-0.05897114732806075,0.05897114732806075,False,False,1.8472595319415107e-07,-3.932705264912485e-07,0.0,0.6651428571428571,0.5588571428571428,0.5651428571428572,0.1742857142857143,0.2757142857142857,0.3097142857142857,0.8742857142857143
218,Q2,0.5060109546025708,0.5038973701583201,0.5044257822795843,0.493186688273597,0.4931867629821267,1.2922163863904435e-07,0.0005612602136845245,0.0005612602308964191,-0.0512999107641924,0.0512999107641924,True,True,1.8462071151026306e-07,5.584328197930654e-08,4.282279365254687e-08,0.39257142857142857,0.48,0.5645714285714286,0.6382857142857142,0.5725714285714286,0.6902857142857143,0.26371428571428573
167,Q2,0.2558675632151669,0.249094997259797,0.2507768500740518,0.24492320673780765,0.24492316822048152,5.378058537276634e-08,0.0005786904010842581,0.0005786903950649434,-0.05831569148542326,0.05831569148542326,True,True,1.8377206135507785e-07,1.567483888150286e-07,1.3072719693073174e-07,0.8434285714285714,0.5508571428571428,0.564,0.7645714285714286,0.7171428571428572,0.6891428571428572,0.26371428571428573
35,Q3,0.6778649996388983,0.6778649996388983,0.6778649996388983,0.6656135674862746,0.6656141087864692,8.634195661478279e-07,0.0005370912634877939,0.000537091405984351,-0.055565473694554335,0.055565473694554335,False,False,1.8339578708981573e-07,0.0,0.0,0.005142857142857143,0.5228571428571429,0.5634285714285714,0.498,0.2757142857142857,0.30914285714285716,0.8731428571428571
177,Q2,0.3266537831660461,0.3203292981327305,0.3266537831660461,0.3386413321177432,0.33864133873953267,9.392535508808202e-09,0.0005648739026749503,0.0005648739040959698,0.054004015725297116,0.054004015725297116,False,False,1.8339371330442438e-07,-2.4740682360929794e-07,0.0,0.6057142857142858,0.504,0.5628571428571428,0.24857142857142858,0.2757142857142857,0.30857142857142855,0.8725714285714286
43,Q3,0.707699737905288,0.707699737905288,0.707699737905288,0.6959593379846629,0.6959595832212249,4.004113379356561e-07,0.0005544369422299152,0.0005544370093507779,-0.05610854885333949,0.05610854885333949,False,False,1.8330339299009681e-07,0.0,0.0,0.11142857142857143,0.5274285714285715,0.5622857142857143,0.498,0.2757142857142857,0.308,0.872
0,Q3,0.5541805485467693,0.5541805485467693,0.5541805485467693,0.5415282178415087,0.5415278599227761,5.689385318970799e-07,0.0005653828716921059,0.0005653827874012965,-0.05108005125596832,0.05108005125596832,False,False,1.8284717760796812e-07,0.0,0.0,0.6245714285714286,0.4765714285714286,0.5617142857142857,0.498,0.2757142857142857,0.30742857142857144,0.8708571428571429
31,Q1,0.4727978533753843,0.4727978533753843,0.4727978533753843,0.4600519786552294,0.4600521001436084,1.984047225709853e-07,0.0005594960131765095,0.0005594960407191376,-0.05121726889750769,0.05121726889750769,False,False,1.825172969835979e-07,0.0,0.0,0.26457142857142857,0.4777142857142857,0.5611428571428572,0.498,0.2757142857142857,0.3062857142857143,0.8702857142857143
138,Q1,0.3894243550190952,0.3787942841465186,0.3894243550190952,0.40196443767083145,0.40196416194966783,4.2144007029479053e-07,0.0005537266090350603,0.0005537265597845162,0.052445956745575895,0.052445956745575895,False,False,1.8241858333430777e-07,-4.445098508572507e-07,0.0,0.09657142857142857,0.4897142857142857,0.5605714285714286,0.15314285714285714,0.2757142857142857,0.3057142857142857,0.8697142857142857
189,S4,0.4246553606202554,0.4111064130439459,0.4144818774994959,0.41217763902051635,0.4121776636052581,3.575421831541069e-08,0.0005702179402529362,0.0005702179460995465,-0.051279065667404256,0.051279065667404256,True,True,1.8217139134141258e-07,1.808203504712518e-07,1.7593035595338307e-07,0.7331428571428571,0.4794285714285714,0.56,0.7845714285714286,0.7634285714285715,0.688,0.26371428571428573
249,S4,0.807074839684664,0.830056473485996,0.807074839684664,0.8170404211262002,0.8170401745313175,3.801014360611476e-07,0.0005596253160520169,0.000559625251150926,0.0653092619246951,0.0653092619246951,True,False,1.808773509590336e-07,-1.4862032658749552e-07,0.0,0.26971428571428574,0.6268571428571429,0.5594285714285714,0.3274285714285714,0.2757142857142857,0.5954285714285714,0.7411428571428571
170,S3,0.7855412665097083,0.811040540748912,0.7855412665097083,0.7750817872138295,0.7750816924178174,1.4877771110818188e-07,0.0005626768928216991,0.0005626768673158687,-0.061023938177346304,0.061023938177346304,False,False,1.805962860835911e-07,-2.0882124990409345e-06,0.0,0.4977142857142857,0.5788571428571428,0.5588571428571428,0.016,0.2757142857142857,0.304,0.8691428571428571
197,S3,0.6719072970146687,0.682063818501532,0.6719072970146687,0.6599408268570947,0.6599409559446788,2.066891171598034e-07,0.0005586357867591369,0.0005586358209343805,-0.05379364703053657,0.05379364703053657,False,False,1.8033752959489347e-07,-4.4263306039037046e-07,0.0,0.22342857142857142,0.5011428571428571,0.5582857142857143,0.15485714285714286,0.2757142857142857,0.30342857142857144,0.8685714285714285
224,S3,0.7129285037891733,0.7349334638030065,0.7295344349655125,0.7243825890643087,0.7243823500534569,3.938061771620648e-07,0.0005527299674530705,0.0005527299084199952,0.05665613920053025,0.05665613920053025,True,True,1.7860482259950445e-07,2.1985868543680148e-08,1.4157664739181104e-07,0.08,0.5342857142857143,0.5577142857142857,0.5748571428571428,0.7342857142857143,0.6868571428571428,0.26371428571428573
39,Q1,0.7724843006345128,0.8007435292438313,0.7724843006345128,0.7829794426263489,0.7829792065331783,3.6168059206847676e-07,0.0005619736764719514,0.0005619736154796736,0.060721915971835516,0.060721915971835516,True,False,1.7806203772816662e-07,-3.658341549376132e-07,0.0,0.456,0.5748571428571428,0.5571428571428572,0.184,0.2757142857142857,0.592,0.74
207,Q2,0.3983893148636905,0.3880655080631099,0.3906374509572741,0.3861494473019243,0.3861494556327681,1.2248477544915095e-08,0.0005665486707791598,0.0005665486730621736,-0.05134620685027719,0.05134620685027719,True,True,1.777013528460916e-07,1.7331929026099596e-07,1.536982186413548e-07,0.6611428571428571,0.4805714285714286,0.5565714285714286,0.7777142857142857,0.7457142857142857,0.6862857142857143,0.26371428571428573
222,S1,0.5780757773958867,0.5979040425982184,0.592974231250355,0.5905060613051599,0.5905060155524263,6.824248448603843e-08,0.0005580632009345647,0.0005580631911901861,0.05117856660567188,0.05117856660567188,True,True,1.77254616647269e-07,1.138582262054984e-07,1.7021624001517737e-07,0.2057142857142857,0.47714285714285715,0.556,0.7222857142857143,0.7611428571428571,0.6857142857142857,0.26371428571428573
73,S1,0.8069944702798388,0.8234195996945742,0.8194190861997183,0.8168220834124433,0.8168223261312454,3.840799194809269e-07,0.0005638407911987459,0.0005638408583570175,0.06436542449548655,0.06436542449548655,True,True,1.7713767300858927e-07,9.355102049888399e-08,1.643356208249394e-07,0.5605714285714286,0.6177142857142857,0.5554285714285714,0.7011428571428572,0.7571428571428571,0.6851428571428572,0.26371428571428573
114,S4,0.4660806130687429,0.4660806130687429,0.4660806130687429,0.4785383832846309,0.47853840163124745,3.6195712741291786e-08,0.000568646024952488,0.0005686460291566468,0.049987011669939935,0.049987011669939935,False,False,1.771372309173546e-07,0.0,0.0,0.7108571428571429,0.46514285714285714,0.5548571428571428,0.498,0.2757142857142857,0.3017142857142857,0.8674285714285714
22,S4,0.5468883897300478,0.5585369700296176,0.5556303479498459,0.55937448045663,0.5593744204928877,8.538333746624105e-08,0.0005611223622446497,0.0005611223486566465,0.050517542098028306,0.050517542098028306,True,True,1.7681028094164943e-07,1.7601206657179198e-07,1.6087175513054652e-07,0.376,0.4697142857142857,0.5542857142857143,0.78,0.7531428571428571,0.6845714285714286,0.26371428571428573
200,S1,0.5830316312566362,0.5857910821825376,0.5851017169365209,0.5953773076266745,0.5953772717000761,6.02649007236422e-08,0.0005608878297496195,0.0005608878223368572,0.05100924962478415,0.05100924962478415,True,True,1.7633989299795077e-07,6.987896597909398e-08,5.405754843416366e-08,0.352,0.476,0.5537142857142857,0.6662857142857143,0.6011428571428571,0.684,0.26371428571428573
61,S3,0.4684272284552447,0.471584651987981,0.4707950729877896,0.4811007127322302,0.4811004304343231,4.558841616789163e-07,0.0005472636459922616,0.0005472635912372002,0.05082616223961395,0.05082616223961395,True,True,1.7633381821242601e-07,7.696314294945732e-08,5.977582898137222e-08,0.03142857142857143,0.47314285714285714,0.5531428571428572,0.68,0.616,0.6834285714285714,0.26371428571428573
230,Q1,0.420173327910561,0.420173327910561,0.420173327910561,0.4325361628968206,0.4325359963905029,2.6869684279117197e-07,0.0005589946660356298,0.0005589946361199154,0.05055081835774322,0.05055081835774322,False,False,1.7488903288275586e-07,0.0,0.0,0.24171428571428571,0.4702857142857143,0.5525714285714286,0.498,0.2757142857142857,0.30114285714285716,0.8668571428571429
186,Q2,0.6122129019098861,0.6249810766102895,0.6122129019098861,0.6001380036157274,0.6001379645769301,6.031761373517275e-08,0.0005706087565013831,0.0005706087466921458,-0.05058347193770629,0.05058347193770629,False,False,1.745731350444597e-07,-5.704734121773998e-07,0.0,0.7417142857142857,0.47085714285714286,0.552,0.12228571428571429,0.2757142857142857,0.3,0.8662857142857143
232,Q2,0.4825549017866537,0.4801190679413134,0.4807279423345846,0.47010978166658607,0.47010981403660507,5.198966101873858e-08,0.0005614097009550452,0.0005614097084187435,-0.04989487571738929,0.04989487571738929,True,True,1.7423442050629106e-07,6.149823447918458e-08,4.737451079571013e-08,0.41714285714285715,0.464,0.5514285714285714,0.6502857142857142,0.584,0.6828571428571428,0.26371428571428573
62,S1,0.4940055304908845,0.4940055304908845,0.4940055304908845,0.481585136912532,0.48158518834075537,8.235167667799859e-08,0.0005634094849368544,0.0005634094977276896,-0.04971375712756833,0.04971375712756833,False,False,1.7390747596770182e-07,0.0,0.0,0.5422857142857143,0.46114285714285713,0.5508571428571428,0.498,0.2757142857142857,0.2988571428571429,0.8657142857142858
162,Q2,0.3880807994237367,0.3880807994237367,0.3880807994237367,0.37611396347018694,0.37611397170394684,1.5968013035786016e-08,0.0005731258373145911,0.0005731258406556565,-0.050688841408352225,0.050688841408352225,False,False,1.7347847602405083e-07,0.0,0.0,0.7885714285714286,0.4714285714285714,0.5502857142857143,0.498,0.2757142857142857,0.29828571428571427,0.8651428571428571
211,Q2,0.4225824105097232,0.413680117593212,0.4159006474785255,0.4103734888077194,0.41037349300853593,9.235385237490221e-09,0.0005642821895103671,0.0005642821902634302,-0.05024036343052102,0.05024036343052102,True,True,1.728178089805002e-07,1.6008916284723073e-07,1.372908746196953e-07,0.5788571428571428,0.468,0.5497142857142857,0.7668571428571429,0.7274285714285714,0.6822857142857143,0.26371428571428573
235,S1,0.430803712081588,0.430803712081588,0.430803712081588,0.41874010646999765,0.41873999409073076,1.7463008460674075e-07,0.0005781767660147974,0.0005781767417989253,-0.04937473870811376,0.04937473870811376,False,False,1.719786342583364e-07,0.0,0.0,0.8382857142857143,0.45771428571428574,0.5491428571428572,0.498,0.2757142857142857,0.2977142857142857,0.8645714285714285
94,S2,0.6523945331552778,0.6656648783771749,0.6523945331552778,0.6406176303189781,0.6406177331715351,1.547649927301759e-07,0.000563863392535501,0.0005638634206058027,-0.05153553036405434,0.05153553036405434,False,False,1.71543185467207e-07,-6.138584485617347e-07,0.0,0.5611428571428572,0.48228571428571426,0.5485714285714286,0.11371428571428571,0.2757142857142857,0.29714285714285715,0.864
233,S3,0.5038852981847026,0.5074359269484762,0.5065483260846375,0.5163979149342199,0.5163976416386888,4.379363975920484e-07,0.0005456958092214112,0.000545695754517101,0.05007368543364033,0.05007368543364033,True,True,1.7092468743416578e-07,8.322745773736783e-08,6.500074225134262e-08,0.023428571428571427,0.4662857142857143,0.548,0.6874285714285714,0.6245714285714286,0.6817142857142857,0.26371428571428573
211,S3,0.721596339659754,0.7446885291194931,0.7390351579279874,0.7327377145023016,0.7327373805115632,5.36133820098854e-07,0.0005486230836185219,0.0005486230007754385,0.05616347420254286,0.05616347420254286,True,True,1.7091720343321528e-07,-3.30869315300696e-08,1.1480051034610202e-07,0.038857142857142854,0.5285714285714286,0.5474285714285714,0.42742857142857144,0.7011428571428572,0.6811428571428572,0.26371428571428573
123,S2,0.2269255776844952,0.1947438113836479,0.2269255776844952,0.21666735723594815,0.21666740394382822,6.790337802487331e-08,0.0005631854029799591,0.000563185410086626,-0.05944096634404139,0.05944096634404139,True,False,1.7075702453999494e-07,-6.69153752572205e-07,0.0,0.5314285714285715,0.5634285714285714,0.5468571428571428,0.09942857142857142,0.2757142857142857,0.5845714285714285,0.7354285714285714
216,S3,0.7123115426092491,0.7356452037500893,0.7299267895469379,0.7235300885260906,0.7235297893074412,4.834305965992199e-07,0.0005506440446022879,0.0005506439705453566,0.05540291078782378,0.05540291078782378,True,True,1.7043494226275915e-07,-3.5383543115894864e-08,1.135682953187187e-07,0.054857142857142854,0.5211428571428571,0.5462857142857143,0.4257142857142857,0.6988571428571428,0.6805714285714286,0.26371428571428573
21,Q1,0.2288550606198645,0.2022420698250602,0.2288550606198645,0.21848171814592734,0.2184819083524,3.0451282850981114e-07,0.0005528630395476151,0.000552863065789917,-0.059748737053823,0.059748737053823,True,False,1.7038765139880853e-07,-2.728141690618856e-07,0.0,0.08228571428571428,0.5657142857142857,0.5457142857142857,0.23314285714285715,0.2757142857142857,0.5828571428571429,0.7348571428571429
154,S2,0.5975868830748047,0.6082377257831717,0.5975868830748047,0.5856651891497722,0.5856651093107637,1.3187637681303796e-07,0.0005770587102784963,0.0005770586896152536,-0.049346561377074494,0.049346561377074494,False,False,1.6999610446832252e-07,-4.430009619025336e-07,0.0,0.828,0.45714285714285713,0.5451428571428572,0.15428571428571428,0.2757142857142857,0.29542857142857143,0.8634285714285714
92,S1,0.4803993637843391,0.4803993637843391,0.4803993637843391,0.46811876391229307,0.4681187887174883,3.9882817115857066e-08,0.0005603237884922874,0.0005603237945957463,-0.04925544784611438,0.04925544784611438,False,False,1.6939450590860207e-07,0.0,0.0,0.30857142857142855,0.45485714285714285,0.5445714285714286,0.498,0.2757142857142857,0.2948571428571429,0.8628571428571429
153,S1,0.7629137586121474,0.790494743522485,0.7629137586121474,0.7733055226033578,0.7733053727409107,2.370772868863655e-07,0.0005607520813315665,0.0005607520423768993,0.05834998392434132,0.05834998392434132,True,False,1.6912200266638684e-07,-3.21472672094529e-07,0.0,0.34,0.5514285714285714,0.544,0.20342857142857143,0.2757142857142857,0.5822857142857143,0.7337142857142858
87,S2,0.6773982515353408,0.7015523350733073,0.6956113745760455,0.6888462806017823,0.68884622416564,8.592846809270297e-08,0.0005598398490957458,0.0005598398351430869,0.05289030273860895,0.05289030273860895,True,True,1.6894140887492614e-07,-4.5184322748370595e-08,1.0868547445527155e-07,0.2822857142857143,0.4942857142857143,0.5434285714285715,0.4165714285714286,0.6914285714285714,0.6794285714285714,0.26371428571428573
196,Q3,0.3010967663332897,0.290245118036861,0.3010967663332897,0.3124806902366518,0.31248037611042295,5.032455364827389e-07,0.0005517933153932649,0.0005517932703575924,0.05353336129751962,0.05353336129751962,False,False,1.6871659825155538e-07,-4.839308281001198e-07,0.0,0.06514285714285714,0.49942857142857144,0.5428571428571428,0.14285714285714285,0.2757142857142857,0.2937142857142857,0.8622857142857143
199,S2,0.5088591102595905,0.5088591102595905,0.5088591102595905,0.4965972352703275,0.4965972503928429,2.3063683394617826e-08,0.0005602846743442102,0.0005602846784274641,-0.04905141904502178,0.04905141904502178,False,False,1.685025902461904e-07,0.0,0.0,0.30514285714285716,0.4542857142857143,0.5422857142857143,0.498,0.2757142857142857,0.29314285714285715,0.8617142857142858
218,Q1,0.3489429524171712,0.3352775954787235,0.3386692291369531,0.33717884556595984,0.3371790604765024,3.5095034496557545e-07,0.0005497340302180262,0.0005497340716210221,-0.05220289287499991,0.05220289287499991,True,True,1.6834042979202483e-07,1.6388642206186224e-07,1.656124821461251e-07,0.04742857142857143,0.4868571428571429,0.5417142857142857,0.7691428571428571,0.7594285714285715,0.6788571428571428,0.26371428571428573
212,S4,0.7246945759762846,0.7479650618586443,0.7422715632287485,0.7354735386045287,0.7354733802368701,2.295999751321763e-07,0.0005728262967255567,0.0005728262553401282,0.05470409519824948,0.05470409519824948,True,True,1.6817588074546067e-07,-6.637331791790211e-08,9.937847468991775e-08,0.7828571428571428,0.5114285714285715,0.5411428571428571,0.3982857142857143,0.6782857142857143,0.6782857142857143,0.26371428571428573
109,S1,0.1835054750871709,0.1625713655291013,0.1676174051176291,0.17419320210880326,0.1741932210809757,2.968046585970908e-08,0.0005726559326877939,0.0005726559351424632,-0.0634201023380887,0.0634201023380887,True,True,1.6795298048291315e-07,-1.1085525959918361e-07,8.012127907015312e-08,0.7794285714285715,0.608,0.5405714285714286,0.35485714285714287,0.6485714285714286,0.6777142857142857,0.26371428571428573
84,S1,0.597169978723375,0.6175926271019306,0.6125226973853389,0.6091367464861489,0.6091366505554812,1.4977344847672786e-07,0.0005621327328556336,0.0005621327106631094,0.04999791681064092,0.04999791681064092,True,True,1.6787666498142895e-07,8.30164027385967e-08,1.5431412777565827e-07,0.4645714285714286,0.4657142857142857,0.54,0.6868571428571428,0.7462857142857143,0.6771428571428572,0.26371428571428573
120,S2,0.2735950197434383,0.2447741831670878,0.2735950197434383,0.2627683832337218,0.2627684981718239,1.9865619602618515e-07,0.0005629835244889805,0.0005629835425674993,-0.05517044001724325,0.05517044001724325,True,False,1.6742107872670016e-07,-3.1779276841036377e-07,0.0,0.5182857142857142,0.5182857142857142,0.5394285714285715,0.20514285714285715,0.2757142857142857,0.5805714285714285,0.732
41,S2,0.9152538423877782,0.9436009805998,0.9152538423877782,0.9219063870277984,0.9219063933296622,7.653195028445947e-09,0.0005666458097729388,0.0005666458120936862,0.08899436966648988,0.08899436966648988,True,False,1.6565542168140143e-07,-2.085519186005556e-06,0.0,0.6674285714285715,0.7731428571428571,0.5388571428571428,0.01657142857142857,0.2757142857142857,0.5782857142857143,0.7308571428571429
