fold,block_mode,family,k,context_variant,target,true_rate,pred_rate,oracle_rate
geom_r01,fixed_4,label_rate,10,prior_label,Q2,0.5,0.44968658685684204,0.34090909361839294
geom_r01,fixed_4,label_rate,10,prior_label,Q3,0.75,0.5570511221885681,0.7272727489471436
geom_r01,fixed_4,label_rate,10,prior_label,S1,0.25,0.6341045498847961,0.4318181872367859
geom_r01,fixed_4,label_rate,10,prior_label,S2,0.0,0.5293099880218506,0.22727273404598236
geom_r01,fixed_4,label_rate,10,prior_label,S3,0.25,0.6109001636505127,0.15909090638160706
geom_r01,fixed_4,label_rate,10,prior_label,S4,0.75,0.4582494795322418,0.40909090638160706
geom_r01,fixed_4,label_rate,10,prior_label,Q1,0.5,0.6193287372589111,0.29411765933036804
geom_r01,fixed_4,label_rate,10,prior_label,Q2,0.75,0.5262821316719055,0.5588235259056091
geom_r01,fixed_4,label_rate,10,prior_label,Q3,1.0,0.5913031101226807,0.7352941036224365
geom_r01,fixed_4,label_rate,10,prior_label,S1,0.5,0.6588740348815918,0.5882353186607361
geom_r01,fixed_4,label_rate,10,prior_label,S2,0.25,0.5282794833183289,0.5
geom_r01,fixed_4,label_rate,10,prior_label,S3,0.5,0.5578851699829102,0.8382353186607361
geom_r01,fixed_4,label_rate,10,prior_label,S4,0.5,0.4766029417514801,0.22058823704719543
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.5,0.4774147868156433,0.5303030610084534
geom_r01,fixed_6,label_state,8,prior_label,Q2,1.0,0.49753016233444214,0.6212120652198792
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.5,0.6061484217643738,0.6666666865348816
geom_r01,fixed_6,label_state,8,prior_label,S1,0.6666666865348816,0.6562440395355225,0.6818182468414307
geom_r01,fixed_6,label_state,8,prior_label,S2,0.6666666865348816,0.555421769618988,0.4848484992980957
geom_r01,fixed_6,label_state,8,prior_label,S3,0.8333333134651184,0.7008455991744995,0.7121212482452393
geom_r01,fixed_6,label_state,8,prior_label,S4,0.6666666865348816,0.4503726661205292,0.40909090638160706
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.3333333432674408,0.4973684549331665,0.5256410241127014
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.6666666865348816,0.5175758600234985,0.5897435545921326
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.5,0.5725870728492737,0.6410256028175354
geom_r01,fixed_6,label_state,8,prior_label,S1,0.5,0.6767851710319519,0.8717949390411377
geom_r01,fixed_6,label_state,8,prior_label,S2,0.6666666865348816,0.6596536636352539,0.8846153616905212
geom_r01,fixed_6,label_state,8,prior_label,S3,0.8333333134651184,0.7325240969657898,0.7948718667030334
geom_r01,fixed_6,label_state,8,prior_label,S4,0.6666666865348816,0.5603813529014587,0.6282051801681519
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.6666666865348816,0.4807122051715851,0.5303030610084534
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.6666666865348816,0.5361601114273071,0.6212120652198792
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.6666666865348816,0.5891435146331787,0.6666666865348816
geom_r01,fixed_6,label_state,8,prior_label,S1,0.8333333134651184,0.8122004270553589,0.6818182468414307
geom_r01,fixed_6,label_state,8,prior_label,S2,0.8333333134651184,0.8642924427986145,0.4848484992980957
geom_r01,fixed_6,label_state,8,prior_label,S3,0.8333333134651184,0.7936908006668091,0.7121212482452393
geom_r01,fixed_6,label_state,8,prior_label,S4,0.8333333134651184,0.6459923982620239,0.40909090638160706
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.3333333432674408,0.4789506494998932,0.5256410241127014
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.6666666865348816,0.5309427380561829,0.5897435545921326
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.6666666865348816,0.5898420214653015,0.6410256028175354
geom_r01,fixed_6,label_state,8,prior_label,S1,0.8333333134651184,0.805955171585083,0.8717949390411377
geom_r01,fixed_6,label_state,8,prior_label,S2,0.8333333134651184,0.8577224612236023,0.8846153616905212
geom_r01,fixed_6,label_state,8,prior_label,S3,0.8333333134651184,0.7896194458007812,0.7948718667030334
geom_r01,fixed_6,label_state,8,prior_label,S4,1.0,0.6445589065551758,0.6282051801681519
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.5,0.4567287862300873,0.5256410241127014
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.6666666865348816,0.504795491695404,0.5897435545921326
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.6666666865348816,0.5759734511375427,0.6410256028175354
geom_r01,fixed_6,label_state,8,prior_label,S1,1.0,0.7891427278518677,0.8717949390411377
geom_r01,fixed_6,label_state,8,prior_label,S2,1.0,0.8571542501449585,0.8846153616905212
geom_r01,fixed_6,label_state,8,prior_label,S3,1.0,0.7879636883735657,0.7948718667030334
geom_r01,fixed_6,label_state,8,prior_label,S4,0.6666666865348816,0.6521787047386169,0.6282051801681519
geom_r01,fixed_6,label_state,8,prior_label,Q1,1.0,0.6065958142280579,0.8750000596046448
geom_r01,fixed_6,label_state,8,prior_label,Q2,1.0,0.5497511029243469,0.4583333134651184
geom_r01,fixed_6,label_state,8,prior_label,Q3,1.0,0.6501139402389526,0.7083333134651184
geom_r01,fixed_6,label_state,8,prior_label,S1,1.0,0.7475587725639343,0.5416666269302368
geom_r01,fixed_6,label_state,8,prior_label,S2,0.3333333432674408,0.6842375993728638,0.3333333134651184
geom_r01,fixed_6,label_state,8,prior_label,S3,0.1666666716337204,0.6558871269226074,0.2916666567325592
geom_r01,fixed_6,label_state,8,prior_label,S4,0.0,0.5637417435646057,0.4791666567325592
geom_r01,fixed_6,label_state,8,prior_label,Q1,1.0,0.5656450986862183,0.8750000596046448
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.8333333134651184,0.5745031833648682,0.4583333134651184
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.8333333134651184,0.6565117239952087,0.7083333134651184
geom_r01,fixed_6,label_state,8,prior_label,S1,1.0,0.6774444580078125,0.5416666269302368
geom_r01,fixed_6,label_state,8,prior_label,S2,0.6666666865348816,0.5223144888877869,0.3333333134651184
geom_r01,fixed_6,label_state,8,prior_label,S3,0.5,0.6641711592674255,0.2916666567325592
geom_r01,fixed_6,label_state,8,prior_label,S4,0.1666666716337204,0.45431578159332275,0.4791666567325592
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.3333333432674408,0.863842785358429,0.8750000596046448
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.8333333134651184,0.4603342115879059,0.4583333134651184
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.5,0.7058879733085632,0.7083333134651184
geom_r01,fixed_6,label_state,8,prior_label,S1,0.6666666865348816,0.5493311882019043,0.5416666269302368
geom_r01,fixed_6,label_state,8,prior_label,S2,0.1666666716337204,0.34755632281303406,0.3333333134651184
geom_r01,fixed_6,label_state,8,prior_label,S3,0.0,0.3054453432559967,0.2916666567325592
geom_r01,fixed_6,label_state,8,prior_label,S4,0.6666666865348816,0.482863187789917,0.4791666567325592
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.5,0.29296356439590454,0.5256410241127014
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.8333333134651184,0.5474093556404114,0.5897435545921326
geom_r01,fixed_6,label_state,8,prior_label,Q3,1.0,0.6395825743675232,0.6410256028175354
geom_r01,fixed_6,label_state,8,prior_label,S1,1.0,0.8734443187713623,0.8717949390411377
geom_r01,fixed_6,label_state,8,prior_label,S2,0.8333333134651184,0.9485325813293457,0.8846153616905212
geom_r01,fixed_6,label_state,8,prior_label,S3,0.8333333134651184,0.916102945804596,0.7948718667030334
geom_r01,fixed_6,label_state,8,prior_label,S4,0.6666666865348816,0.8590043783187866,0.6282051801681519
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.8333333134651184,0.4795996844768524,0.5256410241127014
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.8333333134651184,0.49510306119918823,0.5897435545921326
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.1666666716337204,0.581175684928894,0.6410256028175354
geom_r01,fixed_6,label_state,8,prior_label,S1,1.0,0.7424941658973694,0.8717949390411377
geom_r01,fixed_6,label_state,8,prior_label,S2,1.0,0.7588620185852051,0.8846153616905212
geom_r01,fixed_6,label_state,8,prior_label,S3,0.6666666865348816,0.7508098483085632,0.7948718667030334
geom_r01,fixed_6,label_state,8,prior_label,S4,0.5,0.5827050805091858,0.6282051801681519
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.5,0.4570137858390808,0.8750000596046448
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.6666666865348816,0.4449272155761719,0.4583333134651184
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.6666666865348816,0.5596634149551392,0.7083333134651184
geom_r01,fixed_6,label_state,8,prior_label,S1,0.6666666865348816,0.6972941756248474,0.5416666269302368
geom_r01,fixed_6,label_state,8,prior_label,S2,0.6666666865348816,0.7185205221176147,0.3333333134651184
geom_r01,fixed_6,label_state,8,prior_label,S3,0.3333333432674408,0.7305253744125366,0.2916666567325592
geom_r01,fixed_6,label_state,8,prior_label,S4,0.3333333432674408,0.5607806444168091,0.4791666567325592
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.3333333432674408,0.45094969868659973,0.5256410241127014
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.3333333432674408,0.4285564124584198,0.5897435545921326
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.8333333134651184,0.5522815585136414,0.6410256028175354
geom_r01,fixed_6,label_state,8,prior_label,S1,0.6666666865348816,0.6830617785453796,0.8717949390411377
geom_r01,fixed_6,label_state,8,prior_label,S2,0.6666666865348816,0.7087928056716919,0.8846153616905212
geom_r01,fixed_6,label_state,8,prior_label,S3,0.6666666865348816,0.7240307927131653,0.7948718667030334
geom_r01,fixed_6,label_state,8,prior_label,S4,0.3333333432674408,0.5573399066925049,0.6282051801681519
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.5,0.4040629267692566,0.46666663885116577
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.8333333134651184,0.291105180978775,0.46666669845581055
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.1666666716337204,0.4889084994792938,0.44999995827674866
geom_r01,fixed_6,label_state,8,prior_label,S1,0.6666666865348816,0.6006762385368347,0.5166666507720947
geom_r01,fixed_6,label_state,8,prior_label,S2,1.0,0.6757148504257202,0.5666667222976685
geom_r01,fixed_6,label_state,8,prior_label,S3,0.8333333134651184,0.6747130155563354,0.7333332896232605
geom_r01,fixed_6,label_state,8,prior_label,S4,0.5,0.5400318503379822,0.6000000238418579
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.6666666865348816,0.33922335505485535,0.23333331942558289
geom_r01,fixed_6,label_state,8,prior_label,Q2,1.0,0.16654732823371887,0.3333333432674408
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.0,0.46613362431526184,0.2666666805744171
geom_r01,fixed_6,label_state,8,prior_label,S1,0.8333333134651184,0.5762475728988647,0.6333333253860474
geom_r01,fixed_6,label_state,8,prior_label,S2,1.0,0.6775147914886475,0.966666579246521
geom_r01,fixed_6,label_state,8,prior_label,S3,0.6666666865348816,0.6498532295227051,0.8999999761581421
geom_r01,fixed_6,label_state,8,prior_label,S4,0.5,0.49055537581443787,0.8333333134651184
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.1666666716337204,0.53056800365448,0.5303030610084534
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.8333333134651184,0.5396286249160767,0.6212120652198792
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.8333333134651184,0.6469141840934753,0.6666666865348816
geom_r01,fixed_6,label_state,8,prior_label,S1,0.1666666716337204,0.7076753973960876,0.6818182468414307
geom_r01,fixed_6,label_state,8,prior_label,S2,0.3333333432674408,0.6356085538864136,0.4848484992980957
geom_r01,fixed_6,label_state,8,prior_label,S3,0.3333333432674408,0.6949771046638489,0.7121212482452393
geom_r01,fixed_6,label_state,8,prior_label,S4,0.8333333134651184,0.5325545072555542,0.40909090638160706
geom_r01,fixed_6,label_state,8,prior_label,Q1,0.1666666716337204,0.5140929222106934,0.8750000596046448
geom_r01,fixed_6,label_state,8,prior_label,Q2,0.5,0.5604335069656372,0.4583333134651184
geom_r01,fixed_6,label_state,8,prior_label,Q3,0.6666666865348816,0.6664472222328186,0.7083333134651184
geom_r01,fixed_6,label_state,8,prior_label,S1,0.1666666716337204,0.6922407150268555,0.5416666269302368
geom_r01,fixed_6,label_state,8,prior_label,S2,0.1666666716337204,0.5524929761886597,0.3333333134651184
geom_r01,fixed_6,label_state,8,prior_label,S3,0.3333333432674408,0.696810245513916,0.2916666567325592
geom_r01,fixed_6,label_state,8,prior_label,S4,0.8333333134651184,0.4564764201641083,0.4791666567325592
geom_r02,submission_like,label_rate,10,past_label,Q1,0.4615384638309479,0.6321802735328674,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,0.5384615659713745,0.6737592816352844,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.6153846383094788,0.6600582599639893,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.5384615659713745,0.7673383355140686,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.5384615659713745,0.6970731616020203,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,0.7692307829856873,0.7011148929595947,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.4615384638309479,0.5272420644760132,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.625,0.41897478699684143,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,0.75,0.5089282393455505,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.875,0.6287803053855896,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.875,0.8229345083236694,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.9375,0.8391586542129517,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.8047511577606201,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.625,0.6898434162139893,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,1.0,0.6626397371292114,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,0.9090909361839294,0.7843638062477112,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.6363636255264282,0.7424356937408447,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.9090909361839294,0.7480870485305786,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.5454545617103577,0.5579767823219299,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,0.6363636255264282,0.291065514087677,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.1818181872367859,0.6695447564125061,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.20000000298023224,0.6406203508377075,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,0.800000011920929,0.5269411206245422,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.800000011920929,0.7502821683883667,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.6000000238418579,0.8016505837440491,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.6000000238418579,0.74033123254776,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,0.6000000238418579,0.5294471383094788,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.7001729011535645,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.0,0.33822786808013916,0.2222222238779068
geom_r02,submission_like,label_rate,10,past_label,Q2,0.3333333432674408,0.3650336265563965,0.6942460536956787
geom_r02,submission_like,label_rate,10,past_label,Q3,1.0,0.4906551241874695,0.8846558928489685
geom_r02,submission_like,label_rate,10,past_label,S1,1.0,0.7076991200447083,0.961309552192688
geom_r02,submission_like,label_rate,10,past_label,S2,1.0,0.7682449817657471,0.9960317611694336
geom_r02,submission_like,label_rate,10,past_label,S3,0.3333333432674408,0.7538685202598572,0.9589284658432007
geom_r02,submission_like,label_rate,10,past_label,S4,0.6666666865348816,0.6080567836761475,0.9910714030265808
geom_r02,submission_like,label_rate,10,past_label,Q1,0.0,0.4716649353504181,0.39349204301834106
geom_r02,submission_like,label_rate,10,past_label,Q2,0.0,0.6639541387557983,0.20777778327465057
geom_r02,submission_like,label_rate,10,past_label,Q3,1.0,0.7950872182846069,0.44904765486717224
geom_r02,submission_like,label_rate,10,past_label,S1,0.0,0.7321615815162659,0.36571428179740906
geom_r02,submission_like,label_rate,10,past_label,S2,0.0,0.7409133315086365,0.21761903166770935
geom_r02,submission_like,label_rate,10,past_label,S3,0.0,0.6362742185592651,0.11047620326280594
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.7291225790977478,0.47428572177886963
geom_r02,submission_like,label_rate,10,past_label,Q1,0.0,0.5853362679481506,0.2222222238779068
geom_r02,submission_like,label_rate,10,past_label,Q2,1.0,0.6069140434265137,0.6942460536956787
geom_r02,submission_like,label_rate,10,past_label,Q3,1.0,0.7510326504707336,0.8846558928489685
geom_r02,submission_like,label_rate,10,past_label,S1,1.0,0.6982202529907227,0.961309552192688
geom_r02,submission_like,label_rate,10,past_label,S2,1.0,0.622513473033905,0.9960317611694336
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.4374462962150574,0.9589284658432007
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.6736594438552856,0.9910714030265808
geom_r02,submission_like,label_rate,10,past_label,Q1,0.6666666865348816,0.6194917559623718,0.8374999761581421
geom_r02,submission_like,label_rate,10,past_label,Q2,1.0,0.5525160431861877,0.8843138217926025
geom_r02,submission_like,label_rate,10,past_label,Q3,0.8333333134651184,0.7344706058502197,0.946078360080719
geom_r02,submission_like,label_rate,10,past_label,S1,1.0,0.7158465385437012,0.9007353186607361
geom_r02,submission_like,label_rate,10,past_label,S2,0.6666666865348816,0.640045702457428,0.6845588684082031
geom_r02,submission_like,label_rate,10,past_label,S3,0.5,0.5173400640487671,0.1928921639919281
geom_r02,submission_like,label_rate,10,past_label,S4,0.6666666865348816,0.6234782934188843,0.8262254595756531
geom_r02,submission_like,label_rate,10,past_label,Q1,0.7142857313156128,0.5011043548583984,0.39349204301834106
geom_r02,submission_like,label_rate,10,past_label,Q2,0.5714285969734192,0.5570964217185974,0.20777778327465057
geom_r02,submission_like,label_rate,10,past_label,Q3,0.8571428656578064,0.49074599146842957,0.44904765486717224
geom_r02,submission_like,label_rate,10,past_label,S1,0.5714285969734192,0.6218065023422241,0.36571428179740906
geom_r02,submission_like,label_rate,10,past_label,S2,0.1428571492433548,0.4396437108516693,0.21761903166770935
geom_r02,submission_like,label_rate,10,past_label,S3,0.1428571492433548,0.39445218443870544,0.11047620326280594
geom_r02,submission_like,label_rate,10,past_label,S4,0.5714285969734192,0.516444981098175,0.47428572177886963
geom_r02,submission_like,label_rate,10,past_label,Q1,1.0,0.5577830672264099,0.39349204301834106
geom_r02,submission_like,label_rate,10,past_label,Q2,0.4000000059604645,0.5393374562263489,0.20777778327465057
geom_r02,submission_like,label_rate,10,past_label,Q3,0.4000000059604645,0.5909148454666138,0.44904765486717224
geom_r02,submission_like,label_rate,10,past_label,S1,0.20000000298023224,0.6272762417793274,0.36571428179740906
geom_r02,submission_like,label_rate,10,past_label,S2,0.20000000298023224,0.4648464322090149,0.21761903166770935
geom_r02,submission_like,label_rate,10,past_label,S3,0.0,0.33723992109298706,0.11047620326280594
geom_r02,submission_like,label_rate,10,past_label,S4,0.6000000238418579,0.5655911564826965,0.47428572177886963
geom_r02,submission_like,label_rate,10,past_label,Q1,1.0,0.7165013551712036,0.39349204301834106
geom_r02,submission_like,label_rate,10,past_label,Q2,0.0,0.19125300645828247,0.20777778327465057
geom_r02,submission_like,label_rate,10,past_label,Q3,0.5,0.6581892371177673,0.44904765486717224
geom_r02,submission_like,label_rate,10,past_label,S1,0.5,0.7030103802680969,0.36571428179740906
geom_r02,submission_like,label_rate,10,past_label,S2,0.0,0.6448017954826355,0.21761903166770935
geom_r02,submission_like,label_rate,10,past_label,S3,0.0,0.5222321152687073,0.11047620326280594
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.583486020565033,0.47428572177886963
geom_r02,submission_like,label_rate,10,past_label,Q1,0.0,0.15221215784549713,0.08264821767807007
geom_r02,submission_like,label_rate,10,past_label,Q2,0.0,0.23822002112865448,0.07333468645811081
geom_r02,submission_like,label_rate,10,past_label,Q3,0.0,0.3537757098674774,0.22673314809799194
geom_r02,submission_like,label_rate,10,past_label,S1,1.0,0.8046297430992126,0.800427258014679
geom_r02,submission_like,label_rate,10,past_label,S2,0.75,0.893805205821991,0.9311693906784058
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.8818973898887634,0.9094424247741699
geom_r02,submission_like,label_rate,10,past_label,S4,0.75,0.6888031959533691,0.6603039503097534
geom_r02,submission_like,label_rate,10,past_label,Q1,0.0,0.1796244978904724,0.08264821767807007
geom_r02,submission_like,label_rate,10,past_label,Q2,0.0,0.34815266728401184,0.07333468645811081
geom_r02,submission_like,label_rate,10,past_label,Q3,0.1666666716337204,0.47953322529792786,0.22673314809799194
geom_r02,submission_like,label_rate,10,past_label,S1,0.8333333134651184,0.8339921236038208,0.800427258014679
geom_r02,submission_like,label_rate,10,past_label,S2,1.0,0.9078330397605896,0.9311693906784058
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.8933253288269043,0.9094424247741699
geom_r02,submission_like,label_rate,10,past_label,S4,0.8333333134651184,0.7479814887046814,0.6603039503097534
geom_r02,submission_like,label_rate,10,past_label,Q1,1.0,0.32921740412712097,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,1.0,0.38899466395378113,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,1.0,0.6649206280708313,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,1.0,0.8987888693809509,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,1.0,0.9515179395675659,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.8877482414245605,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.8264293074607849,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.46666666865348816,0.5874001979827881,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,0.2666666805744171,0.7400747537612915,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.46666666865348816,0.7694218754768372,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.7333333492279053,0.6985636949539185,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.6000000238418579,0.7255622148513794,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,0.7333333492279053,0.5430216193199158,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.46666666865348816,0.688323438167572,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.0,0.5782492756843567,0.08264821767807007
geom_r02,submission_like,label_rate,10,past_label,Q2,0.0,0.9122907519340515,0.07333468645811081
geom_r02,submission_like,label_rate,10,past_label,Q3,0.0,0.6330611705780029,0.22673314809799194
geom_r02,submission_like,label_rate,10,past_label,S1,0.0,0.6570870280265808,0.800427258014679
geom_r02,submission_like,label_rate,10,past_label,S2,1.0,0.7705133557319641,0.9311693906784058
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.3847753405570984,0.9094424247741699
geom_r02,submission_like,label_rate,10,past_label,S4,1.0,0.8716247081756592,0.6603039503097534
geom_r02,submission_like,label_rate,10,past_label,Q1,0.5,0.2616408169269562,0.2222222238779068
geom_r02,submission_like,label_rate,10,past_label,Q2,1.0,0.9088610410690308,0.6942460536956787
geom_r02,submission_like,label_rate,10,past_label,Q3,0.5,0.21771331131458282,0.8846558928489685
geom_r02,submission_like,label_rate,10,past_label,S1,0.5,0.3449688255786896,0.961309552192688
geom_r02,submission_like,label_rate,10,past_label,S2,1.0,0.8584434390068054,0.9960317611694336
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.6370415687561035,0.9589284658432007
geom_r02,submission_like,label_rate,10,past_label,S4,1.0,0.8887924551963806,0.9910714030265808
geom_r02,submission_like,label_rate,10,past_label,Q1,0.5,0.2133769392967224,0.39349204301834106
geom_r02,submission_like,label_rate,10,past_label,Q2,0.3333333432674408,0.758616030216217,0.20777778327465057
geom_r02,submission_like,label_rate,10,past_label,Q3,0.3333333432674408,0.6018917560577393,0.44904765486717224
geom_r02,submission_like,label_rate,10,past_label,S1,0.3333333432674408,0.2823227047920227,0.36571428179740906
geom_r02,submission_like,label_rate,10,past_label,S2,0.5,0.6615844368934631,0.21761903166770935
geom_r02,submission_like,label_rate,10,past_label,S3,0.6666666865348816,0.6273094415664673,0.11047620326280594
geom_r02,submission_like,label_rate,10,past_label,S4,0.5,0.6414729952812195,0.47428572177886963
geom_r02,submission_like,label_rate,10,past_label,Q1,0.5,0.4107041358947754,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,1.0,0.7044058442115784,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.5,0.5514023303985596,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.5,0.520763635635376,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.5,0.6584100127220154,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.6722419261932373,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.5678960680961609,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.5,0.3923443853855133,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,1.0,0.7671857476234436,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,1.0,0.4473423659801483,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,1.0,0.5091962814331055,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.5,0.4955139756202698,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,1.0,0.5668492317199707,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.0,0.48157578706741333,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.5384615659713745,0.6807457208633423,0.6976198554039001
geom_r02,submission_like,label_rate,10,past_label,Q2,0.4615384638309479,0.656237006187439,0.6502827405929565
geom_r02,submission_like,label_rate,10,past_label,Q3,0.5384615659713745,0.6250674724578857,0.6197409629821777
geom_r02,submission_like,label_rate,10,past_label,S1,0.4615384638309479,0.7406607866287231,0.7579638361930847
geom_r02,submission_like,label_rate,10,past_label,S2,0.692307710647583,0.6615574359893799,0.6575322151184082
geom_r02,submission_like,label_rate,10,past_label,S3,0.5384615659713745,0.7026674747467041,0.7079218029975891
geom_r02,submission_like,label_rate,10,past_label,S4,0.6153846383094788,0.445941299200058,0.43252700567245483
geom_r02,submission_like,label_rate,10,past_label,Q1,0.1818181872367859,0.6923869252204895,0.39349204301834106
geom_r02,submission_like,label_rate,10,past_label,Q2,0.5454545617103577,0.6922703385353088,0.20777778327465057
geom_r02,submission_like,label_rate,10,past_label,Q3,0.6363636255264282,0.6962612271308899,0.44904765486717224
geom_r02,submission_like,label_rate,10,past_label,S1,0.1818181872367859,0.7749919295310974,0.36571428179740906
geom_r02,submission_like,label_rate,10,past_label,S2,0.1818181872367859,0.6750721335411072,0.21761903166770935
