row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health
163,id07,2024-07-25,2024-07-24,Q3,2,1143,0.5327399843983157,0.5564345831554423,0.5362106109220155,1,1,0,0.0062643356979046,0.868,0.766,0.11416,0.0,0,0,0,0,0.6345061728395062,0.0001747467356908,-0.00024674574373076804,-2.4201794094791396e-05,2.4201794094791396e-05,0.0013363984479827873,-3.2343240066678206e-08,0.0034706265236997824,0.0139488787153417,1,0.3291428571428571,0.2057142857142857,0.8662857142857143,0.3742857142857143,0.16285714285714287,0.0,0.95,0.3811617142857142
167,id07,2024-08-15,2024-08-14,S4,6,1175,0.4187952550026659,0.3922106409455375,0.4153738905065821,1,1,0,0.0053070829712372,0.784,0.90232,0.04672,0.0,0,0,0,0,0.6603395061728395,0.0001766764542682,-4.395280859356302e-05,-2.406423207745867e-05,2.406423207745867e-05,0.0010366137817778515,-2.4945314619394315e-08,0.003421364496083823,0.01407251137078358,-1,0.3068571428571429,0.20342857142857143,0.7822857142857143,0.29028571428571426,0.16342857142857142,0.0,1.02,0.38101954285714285
36,id02,2024-09-04,2024-09-03,S3,5,257,0.8929273399075288,0.8929273399075288,0.8940993025372943,0,0,0,0.0051902579973541,0.776,0.0,0.6264400000000001,0.0,0,0,0,1,0.0,0.0077557957549855,-0.0012427679339956812,-7.206143164240064e-06,7.206143164240064e-06,0.0013823626366482348,-9.96150306458355e-09,0.0011719626297654884,0.01231746603720385,1,0.236,0.11714285714285715,0.7742857142857142,0.7982857142857143,0.14285714285714285,0.25,1.08,0.3809808
148,id06,2024-08-22,2024-08-21,Q1,0,1036,0.1524053285679352,0.1335145856616744,0.1500706210723349,1,1,0,0.0111607625391771,0.948,0.97,0.11684,0.0,0,0,0,1,0.5687191358024691,0.0001977370629997,-0.01581444085648998,-2.118733100209269e-05,2.118733100209269e-05,0.0008222193761089309,-1.7420634077954063e-08,0.0023347074956003022,0.018188339245432283,-1,0.276,0.19314285714285714,0.9462857142857143,0.3782857142857143,0.21314285714285713,0.25,0.92,0.38078537142857144
152,id07,2024-07-14,2024-07-13,S3,5,1069,0.8550275428828948,0.8360580771019774,0.8528334698861717,1,1,0,0.0071810002890942,0.88,0.93544,0.01124,0.0,0,0,0,0,0.6403086419753087,0.0001746092123524,-0.002116017012379171,-1.9337371799099667e-05,1.9337371799099667e-05,0.0004418877112968079,-8.544946966799588e-09,0.00219407299672314,0.017590412657846333,-1,0.22742857142857142,0.18342857142857144,0.8782857142857143,0.24628571428571427,0.2057142857142857,0.0,1.08,0.3805611428571429
135,id06,2024-07-14,2024-07-13,Q1,0,945,0.3265168623517541,0.373167655697431,0.332467224835243,1,1,0,0.007764552516943,0.892,0.7319199999999999,0.05012,0.0,0,0,0,0,0.4361111111111111,0.0002068823016788,-0.001325158323106753,-8.025667657762803e-05,8.025667657762803e-05,0.00030498741183884487,-2.4477276072198015e-08,0.005950362483488902,0.02693415833455237,1,0.30514285714285716,0.31885714285714284,0.8902857142857142,0.29828571428571427,0.2777142857142857,0.0,0.92,0.3800493714285714
110,id05,2024-10-02,2024-10-01,S3,5,775,0.1128446788230897,0.108818885161944,0.1119846933062383,1,1,0,0.00612431708797,0.86,0.88744,-0.0256799999999999,0.0,0,0,0,0,0.4858641975308642,8.947969674838463e-05,-0.0008255929937449216,-3.7020060912884567e-06,3.7020060912884567e-06,0.006435680625757649,-2.3824928878141923e-08,0.0008599855168514026,0.00861905915395278,-1,0.30342857142857144,0.08514285714285715,0.8582857142857143,0.2102857142857143,0.104,0.0,1.08,0.37983908571428576
201,id09,2024-08-06,2024-08-05,S2,4,1411,0.6740743567667979,0.6740743567667979,0.6813641794086452,0,0,0,0.0025459327918149,0.388,0.0,0.4721599999999999,0.0,0,0,0,0,0.0,0.0017091104968172,-0.0005589663988976391,-0.00012141548317134987,0.00012141548317134987,0.0004098010640618506,-4.975619419720289e-08,0.007289822641847299,0.03337695301382049,1,0.36857142857142855,0.3702857142857143,0.3862857142857143,0.6022857142857143,0.3211428571428571,0.0,1.05,0.37972799999999995
56,id02,2024-10-14,2024-10-13,Q2,1,393,0.6413264507944202,0.6413264507944202,0.6056559615161725,0,1,0,0.0087160913017307,0.908,0.8963199999999999,0.03272,0.0,0,0,0,0,0.4645061728395061,7.490488589712019e-05,-0.00040050212558370317,-0.002728609993188802,0.002728609993188802,0.0013551249400058337,-3.6976074533192935e-06,0.035670489278247675,0.1520375876083478,-1,0.9394285714285714,0.8782857142857143,0.9062857142857143,0.2742857142857143,0.8074285714285714,0.0,0.62,0.37969508571428573
187,id08,2024-08-09,2024-08-08,Q1,0,1309,0.2916653546167345,0.2916653546167345,0.2817695282604741,0,0,0,0.0021824728260109,0.28,0.0,0.45528,0.0,0,0,0,0,0.0,0.0062578424769735,-0.0010184980825592399,-0.00023861315541473527,0.00023861315541473527,0.0008733014040767053,-2.083812036548614e-07,0.009895826356260407,0.04839150193602082,-1,0.49314285714285716,0.4645714285714286,0.2782857142857143,0.5902857142857143,0.4268571428571429,0.0,0.92,0.3796656
70,id03,2024-09-16,2024-09-15,S3,5,495,0.4339995467608516,0.421593213516457,0.432356369008125,1,1,0,0.0096569118204311,0.924,0.778,0.08368,0.0,0,0,0,0,0.5080246913580247,8.181097928749645e-05,-1.2011594631314193e-05,-5.497455235037307e-06,5.497455235037307e-06,0.001892169712733033,-1.040211829284325e-08,0.001643177752726599,0.006692245945351505,-1,0.24057142857142857,0.10228571428571429,0.9222857142857143,0.3342857142857143,0.08114285714285714,0.0,1.08,0.3792589714285714
96,id04,2024-10-17,2024-10-16,S1,3,675,0.5002995727195579,0.5002995727195579,0.4862646599823722,0,0,1,0.0061746483094199,0.864,0.0,-0.1001599999999999,0.0,0,0,0,0,0.0,0.0017411607230496,-0.0006347237314668154,-0.000394005023988786,0.000394005023988786,0.0025636301246639596,-1.0100831487665978e-06,0.014034912737185712,0.056153477637243834,-1,0.7074285714285714,0.5251428571428571,0.8622857142857143,0.13028571428571428,0.4645714285714286,0.0,1.02,0.3791310857142857
239,id10,2024-09-16,2024-09-15,S1,3,1676,0.5012128623676527,0.5012128623676527,0.4903791829224487,0,0,0,0.0017230569973269,0.184,0.0,0.56016,0.4,0,0,1,0,0.0,0.0016657255198023,-0.00038118557002394686,-0.00023474874570639237,0.00023474874570639237,0.00013918721550252355,-3.267402425758273e-08,0.010833679445204025,0.043339477706348405,-1,0.3314285714285714,0.45885714285714285,0.18228571428571427,0.7142857142857143,0.3965714285714286,0.25,1.02,0.37908445714285716
10,id01,2024-08-13,2024-08-12,Q2,1,71,0.5036388558656353,0.5036388558656353,0.446074126997159,0,1,0,0.0040867529134726,0.66,0.85744,-0.0255199999999999,0.0,0,0,0,0,0.5076543209876543,0.0001361887691608,-0.0009678467746548189,-0.006638738653422904,0.006638738653422904,0.0011095396242572738,-7.365943591061089e-06,0.0575647288684763,0.2311014127587892,-1,0.9817142857142858,0.976,0.6582857142857143,0.21428571428571427,0.9114285714285715,0.0,0.62,0.37898651428571434
36,id02,2024-09-04,2024-09-03,Q1,0,252,0.4739815525917726,0.4739815525917726,0.4701343610615556,0,0,0,0.0051902579973541,0.776,0.0,0.6264400000000001,0.0,0,0,0,1,0.0,0.0077557957549855,-0.0012427679339956812,-2.969038143940672e-05,2.969038143940672e-05,0.0012090126153665537,-3.58960457152877e-08,0.003847191530217009,0.015437053634947337,-1,0.3422857142857143,0.232,0.7742857142857142,0.7982857142857143,0.18514285714285714,0.25,0.92,0.37898217142857143
199,id08,2024-09-18,2024-09-17,Q3,2,1395,0.2282897672931714,0.2282897672931714,0.222197349901652,0,0,0,0.0009931286923954,0.064,0.0,0.56044,0.2,0,0,1,0,0.0,0.0059028588892565,-0.0008508671587249868,-0.00010601365421414322,0.00010601365421414322,0.0021659461907536596,-2.2961987051299914e-07,0.006092417391519417,0.03491347627210861,-1,0.5074285714285715,0.35314285714285715,0.062285714285714285,0.7182857142857143,0.32971428571428574,0.25,0.95,0.37894142857142854
136,id06,2024-07-16,2024-07-15,S4,6,958,0.8793211893789878,0.8852515515588449,0.8800493904202091,1,1,0,0.0108643543320813,0.944,0.90304,0.0522799999999999,0.0,0,0,0,0,0.4475771604938272,3.342888235851162e-05,-0.0005284658707913362,-2.5029338155957426e-06,2.5029338155957426e-06,0.010436080163399742,-2.6120817943241157e-08,0.000728201041221288,0.006880284649064539,1,0.31085714285714283,0.07314285714285715,0.9422857142857143,0.30228571428571427,0.08285714285714285,0.0,1.02,0.3787347428571428
61,id03,2024-08-19,2024-08-18,S1,3,430,0.604026200472991,0.6204674432205529,0.6063203145082555,1,1,0,0.0052363901044524,0.78,0.6932799999999999,-0.0594799999999999,0.0,0,0,0,0,0.4094907407407407,2.9851565576795232e-05,-9.3872867039207e-06,-1.1009521791116583e-05,1.1009521791116583e-05,0.004818554887005183,-5.304998503017487e-08,0.0022941140352644718,0.00960129155049222,1,0.3737142857142857,0.13542857142857143,0.7782857142857142,0.1702857142857143,0.112,0.0,1.02,0.3785540571428571
91,id04,2024-09-25,2024-09-24,S3,5,642,0.5233996338007635,0.5157852359558831,0.522533791665822,1,1,0,0.0132399179447996,0.972,0.98392,0.09836,0.0,0,0,0,1,0.6616666666666666,0.0002707154985552,-0.0014869935406526416,-1.5025756761044562e-06,1.5025756761044562e-06,0.002593312664484675,-3.896648530188309e-09,0.0008658421349414525,0.003470692156900171,-1,0.18457142857142858,0.056,0.9702857142857143,0.35828571428571426,0.048,0.25,1.08,0.3782715428571429
240,id10,2024-09-17,2024-09-16,S2,4,1684,0.3827356879589614,0.3827356879589614,0.3917679176748255,0,0,0,0.0022665152382534,0.312,0.0,0.51488,0.0,0,0,0,0,0.0,0.0037308270720206,-0.0005880652030919745,-0.0001721553267106657,0.0001721553267106657,0.00023400161206608446,-4.028462397605922e-08,0.009032229715864093,0.03806576779196469,1,0.3502857142857143,0.4125714285714286,0.3102857142857143,0.6622857142857143,0.35314285714285715,0.0,1.05,0.37786200000000003
21,id01,2024-09-10,2024-09-09,S1,3,150,0.2859099096964376,0.2859099096964376,0.2800258570128192,0,0,0,0.0020256691562894,0.248,0.0,0.26644,0.0,0,0,0,0,0.0,0.0015880974437397,-0.0002452909032489292,-8.514264140246919e-05,8.514264140246919e-05,0.002688901939858777,-2.2894021363179961e-07,0.005884052683618413,0.029000982326990887,-1,0.5062857142857143,0.32571428571428573,0.24628571428571427,0.4662857142857143,0.2897142857142857,0.0,1.02,0.3778138285714286
104,id04,2024-10-28,2024-10-27,Q2,1,729,0.6106389100995935,0.6106389100995935,0.5744517708427551,0,0,0,0.0019862161710372,0.24,0.0,0.5938000000000001,0.2,0,0,1,1,0.0,0.0042491918904797,-0.0009964398111025183,-0.002725886787237841,0.002725886787237841,0.0011644463308204866,-3.1741488676311485e-06,0.03618713925683836,0.1499607825488834,-1,0.9257142857142857,0.8771428571428571,0.2382857142857143,0.7582857142857143,0.8028571428571428,0.5,0.62,0.3773178285714286
245,id10,2024-09-22,2024-09-21,Q2,1,1716,0.3903690193550775,0.3903690193550775,0.366443124184715,0,0,0,0.0027113841044836,0.436,0.0,0.7095600000000002,0.4,0,0,1,1,0.0,0.0065037384529959,-0.0011022698587614319,-0.001212150558334124,0.001212150558334124,0.002355191849640463,-2.8548471155256658e-06,0.023925895170362532,0.10174512401967611,-1,0.9114285714285715,0.7337142857142858,0.4342857142857143,0.8622857142857143,0.6685714285714286,0.5,0.62,0.3771513142857143
31,id02,2024-08-30,2024-08-29,S2,4,221,0.9999670949632326,0.9999670949632326,0.999999,0,0,0,0.0047555442179068,0.732,0.0,0.4748799999999999,0.0,0,0,0,0,0.0,0.0087506201135803,-0.0018391311632872788,-2.8411920005080683e-05,2.8411920005080683e-05,0.00013822528326924482,-3.927245690925401e-09,3.190503676742118e-05,3.4936576448382066,1,0.18628571428571428,0.22857142857142856,0.7302857142857143,0.6062857142857143,0.9954285714285714,0.0,1.05,0.376872
238,id10,2024-08-23,2024-08-22,Q3,2,1668,0.515135789011768,0.515135789011768,0.5275379430343281,0,0,0,0.000875840196974,0.056,0.0,0.52652,0.0,0,0,0,0,0.0,0.0065026848493572,-0.0009448623821251794,-0.0003080950640441671,0.0003080950640441671,0.0006781756024010567,-2.0894255565494517e-07,0.012402154022560063,0.04970169219427909,1,0.4937142857142857,0.48628571428571427,0.054285714285714284,0.6782857142857143,0.43314285714285716,0.0,0.95,0.37659628571428566
38,id02,2024-09-06,2024-09-05,S4,6,272,0.6859713092796756,0.6859713092796756,0.6977068547287092,0,0,0,0.0030792827092204,0.54,0.0,0.76868,0.4,0,0,1,1,0.0,0.0115307712613336,-0.0016912878594445688,-0.00032188577838410115,0.00032188577838410115,-0.0013422019987020422,4.3203573510090315e-07,0.011735545449033546,0.05505035918269974,1,0.05942857142857143,0.49542857142857144,0.5382857142857143,0.9102857142857143,0.45885714285714285,0.5,1.02,0.37658400000000003
167,id07,2024-08-15,2024-08-14,Q1,0,1169,0.1647731313648371,0.2002852563682795,0.16955528225438,1,1,0,0.0053070829712372,0.784,0.90232,0.04672,0.0,0,0,0,0,0.6603395061728395,0.0001766764542682,-4.395280859356302e-05,-8.245002283902014e-05,8.245002283902014e-05,0.00036527407913620585,-3.011685616728222e-08,0.004782150889542897,0.034351481390532346,1,0.32571428571428573,0.3211428571428571,0.7822857142857143,0.29028571428571426,0.3274285714285714,0.0,0.92,0.37629051428571425
181,id07,2024-09-02,2024-09-01,S2,4,1271,0.6993015587560818,0.6993015587560818,0.708574611012225,0,0,0,0.0010364805908999,0.072,0.0,0.4899199999999999,0.2,0,0,0,0,0.0,0.0085681367963458,-0.0012240970199653661,-0.00020568826652755945,0.00020568826652755945,0.0005228905060011727,-1.0755244176309964e-07,0.009273052256143166,0.04449718691025051,1,0.42228571428571426,0.43714285714285717,0.07028571428571428,0.6302857142857143,0.4022857142857143,0.0,1.05,0.37618199999999996
102,id04,2024-10-25,2024-10-24,S1,3,717,0.9999704219951868,0.9999704219951868,0.999999,0,0,0,0.0049726393075288,0.756,0.0,0.52976,0.0,0,0,0,0,0.0,0.0021327318698997,-0.0007373587039461814,-2.5191382167977616e-05,2.5191382167977616e-05,0.00017566310490307044,-4.4251964084267905e-09,2.8578004813151203e-05,3.387059582885936,1,0.19085714285714286,0.21371428571428572,0.7542857142857143,0.6822857142857143,0.9925714285714285,0.0,1.02,0.3761177142857143
165,id07,2024-07-27,2024-07-26,S3,5,1160,0.8668407944956277,0.8668407944956277,0.882125008022084,0,0,1,0.0028120276500711,0.468,0.0,-0.1402399999999999,0.0,0,0,0,0,0.0,0.0036502778419168,-0.0006115951492894187,-0.0010467646077730874,0.0010467646077730874,0.000756593286516338,-7.919750748040257e-07,0.01528421352645637,0.13939921984655146,1,0.6674285714285715,0.6982857142857143,0.4662857142857143,0.08628571428571429,0.7817142857142857,0.0,1.08,0.37600045714285707
121,id05,2024-11-13,2024-11-12,Q1,0,847,0.7349774449575134,0.7634031891761485,0.7387529064648731,1,1,0,0.0087977423240187,0.912,0.93736,0.00436,0.0,0,0,0,0,0.6339197530864197,0.0001504063754006,-0.0014452890237572308,-3.670128499466685e-05,3.670128499466685e-05,0.0009403862837577228,-3.4513385005267837e-08,0.0037754615073597453,0.01947194914365813,1,0.33885714285714286,0.252,0.9102857142857143,0.2382857142857143,0.22457142857142856,0.0,0.92,0.37531268571428567
12,id01,2024-08-15,2024-08-14,S4,6,90,0.4779634589053493,0.4779634589053493,0.4976817220994157,0,0,0,0.0030060580199991,0.52,0.0,0.6442800000000002,0.2,0,0,0,1,0.0,0.0065319663933766,-0.0011816450558001274,-0.0007784318685480907,0.0007784318685480907,-0.0006414791817057485,4.993478380499059e-07,0.019718263194066388,0.07893012571179092,1,0.05828571428571429,0.6445714285714286,0.5182857142857142,0.8182857142857143,0.5737142857142857,0.25,1.02,0.3750977142857143
83,id04,2024-09-14,2024-09-13,Q3,2,583,0.6767337403086884,0.6767337403086884,0.6918719277858429,0,0,0,0.0015974482576455,0.156,0.0,0.39884,0.0,0,0,0,0,0.0,0.0082470365827935,-0.0011994440183687052,-0.0005281863059087843,0.0005281863059087843,0.0002217902778042423,-1.171465875199058e-07,0.015138187477154563,0.07008376260501914,1,0.4308571428571429,0.5662857142857143,0.15428571428571428,0.5662857142857143,0.5342857142857143,0.0,0.95,0.37473428571428563
37,id02,2024-09-05,2024-09-04,S1,3,262,0.6106167539817798,0.6106167539817798,0.5981703275334794,0,0,0,0.0007934530740849,0.052,0.0,0.33652,0.0,0,0,0,0,0.0,0.0009904488569263,-0.00018552200307895124,-0.0003245562530905799,0.0003245562530905799,0.0004351215276708073,-1.412214126598863e-07,0.012446426448300407,0.05205820804182537,-1,0.45371428571428574,0.4977142857142857,0.05028571428571429,0.5102857142857142,0.44742857142857145,0.0,1.02,0.37473051428571424
191,id08,2024-08-14,2024-08-13,Q3,2,1339,0.260425802654818,0.260425802654818,0.2536788951048585,0,0,0,0.0026531164371117,0.416,0.0,0.45544,0.0,0,0,0,0,0.0,0.0015168537295414,-0.0002166945376517975,-0.00011884328354383467,0.00011884328354383467,0.0011619438863164887,-1.3808922674353564e-07,0.006746907549959491,0.03533005072441875,-1,0.4502857142857143,0.3668571428571429,0.4142857142857143,0.5942857142857143,0.3325714285714286,0.0,0.95,0.374338
68,id03,2024-08-28,2024-08-27,S3,5,481,0.4965714702836949,0.4965714702836949,0.4896125503561759,0,0,0,0.0022973584013406,0.324,0.0,0.51968,0.0,0,0,0,0,0.0,0.0046030969678175,-0.0006702008644734747,-9.686697870481265e-05,9.686697870481265e-05,0.0003971664214457847,-3.847231128845547e-08,0.006958919927519014,0.02784144389156075,-1,0.3474285714285714,0.3417142857142857,0.3222857142857143,0.6742857142857143,0.2845714285714286,0.0,1.08,0.3738404571428571
35,id02,2024-09-03,2024-09-02,Q1,0,245,0.2328595934961838,0.2570187060349652,0.236058341743156,1,1,0,0.0125915861593214,0.968,0.95848,-0.0016399999999999,0.0,0,0,0,1,0.5170061728395062,0.0002480690723259,-4.976048911637625e-05,-2.8548589726784535e-05,2.8548589726784535e-05,0.0005818150286681233,-1.6609998550323633e-08,0.0031987482469722217,0.017821737571726892,1,0.2714285714285714,0.2302857142857143,0.9662857142857143,0.2302857142857143,0.2102857142857143,0.25,0.92,0.37335702857142866
25,id01,2024-09-14,2024-09-13,Q3,2,177,0.5568442417683024,0.5568442417683024,0.5466609875162727,0,0,0,0.0013623264686563,0.112,0.0,0.29544,0.0,0,0,0,0,0.0,0.0051178941540852,-0.0007315611981741037,-0.00020979988232039393,0.00020979988232039393,0.0014359604996924081,-3.012643438522013e-07,0.010183254252029705,0.04117563021125753,-1,0.5434285714285715,0.44057142857142856,0.11028571428571429,0.4942857142857143,0.37885714285714284,0.0,0.95,0.37299171428571426
196,id08,2024-09-11,2024-09-10,S4,6,1378,0.275109141731654,0.3057759139426538,0.2789248837991142,1,1,0,0.0055178560914589,0.816,0.88504,0.04592,0.0,0,0,0,0,0.5946296296296296,0.0001122388626986,-0.0004397146396155468,-3.6401001469288374e-05,3.6401001469288374e-05,0.0003063771263931858,-1.1152434227994706e-08,0.0038157420674601594,0.019052401908319916,1,0.244,0.25142857142857145,0.8142857142857143,0.2822857142857143,0.22171428571428572,0.0,1.02,0.37276628571428566
35,id02,2024-09-03,2024-09-02,S1,3,248,0.8670677603417359,0.8766669290684354,0.8683155449463007,1,1,0,0.0125915861593214,0.968,0.95848,-0.0016399999999999,0.0,0,0,0,1,0.5170061728395062,0.0002480690723259,-4.976048911637625e-05,-6.772054716996934e-06,6.772054716996934e-06,0.0011839571712649792,-8.017822746387348e-09,0.0012477846045647611,0.0108690043260804,1,0.224,0.11142857142857143,0.9662857142857143,0.2302857142857143,0.12571428571428572,0.25,1.02,0.37195028571428573
150,id06,2024-08-24,2024-08-23,S3,5,1055,0.9719910779083728,0.9675692414264006,0.9718466141254776,1,1,0,0.0152479208607209,0.992,0.9952,0.13108,0.0,0,0,0,1,0.7366358024691358,0.0001195422083947,-0.005545167109850403,-3.826532536665983e-07,3.826532536665983e-07,0.004324547366405603,-1.6548021203904227e-09,0.0001444637828952322,0.005293159240528755,-1,0.15657142857142858,0.029714285714285714,0.9902857142857143,0.4062857142857143,0.06285714285714286,0.25,1.08,0.37179771428571434
151,id06,2024-08-25,2024-08-24,Q3,2,1059,0.8051517532471274,0.7891865299655976,0.8030150111803502,1,1,0,0.0151574696826504,0.988,0.98104,0.1517199999999999,0.0,0,0,0,1,0.6308333333333332,0.0001581116348795,-0.005566391279089289,-1.4511156814778214e-05,1.4511156814778214e-05,0.0004200414370480811,-6.095287161709497e-09,0.002136742066777164,0.013563858495016623,-1,0.20857142857142857,0.15314285714285714,0.9862857142857143,0.4342857142857143,0.16,0.25,0.95,0.37129257142857136
139,id06,2024-07-19,2024-07-18,S2,4,977,0.9999959868557176,0.9999732361447288,0.999999,1,1,0,0.0073264476060059,0.884,0.724,0.0923999999999999,0.0,0,0,0,0,0.4446141975308642,0.0002252004015516,-0.00046902966989447034,-1.6235737775373925e-06,1.6235737775373925e-06,0.0002468875518774079,-4.0084015522856215e-10,3.013144282415503e-06,1.3895780575228773,1,0.13028571428571428,0.05828571428571429,0.8822857142857143,0.3422857142857143,0.9742857142857143,0.0,1.05,0.371292
141,id06,2024-08-10,2024-08-09,Q3,2,989,0.7562264261211414,0.7562264261211414,0.7787689213982782,0,0,1,0.0053586052282582,0.796,0.0,0.0973999999999999,0.2,0,0,0,0,0.0,0.0078520614904118,-0.0011229664386161174,-0.0014086853804237132,0.0014086853804237132,0.0002604758990320453,-3.669285909191654e-07,0.02254249527713681,0.12640558892308773,1,0.5685714285714286,0.7662857142857142,0.7942857142857143,0.35428571428571426,0.7468571428571429,0.0,0.95,0.3712491428571428
70,id03,2024-09-16,2024-09-15,S1,3,493,0.8884936940057166,0.8816197144593356,0.8875345736236293,1,1,0,0.0096569118204311,0.924,0.778,0.08368,0.0,0,0,0,0,0.5080246913580247,8.181097928749645e-05,-1.2011594631314193e-05,-4.6310229462331876e-06,4.6310229462331876e-06,0.0036917893008287252,-1.7096760964796e-08,0.0009591203820873417,0.009644781443681083,-1,0.2737142857142857,0.09428571428571429,0.9222857142857143,0.3342857142857143,0.11257142857142857,0.0,1.02,0.3709769142857143
186,id08,2024-08-08,2024-08-07,S2,4,1306,0.5971208842060499,0.5971208842060499,0.5729248980794889,0,0,1,0.0020593698993653,0.256,0.0,-0.3302,0.0,0,0,0,0,0.0,0.0048416152355585,-0.0006916621683749545,-0.001209436339948855,0.001209436339948855,0.001220082110362878,-1.4756116419943543e-06,0.024195986126561042,0.09968826314237117,-1,0.7834285714285715,0.732,0.2542857142857143,0.010285714285714285,0.6588571428571428,0.0,1.05,0.37040999999999996
143,id06,2024-08-13,2024-08-12,Q2,1,1002,0.7519442253721398,0.7519442253721398,0.7906296236499518,0,1,0,0.0076371803121133,0.888,0.9001599999999998,0.12776,0.0,0,0,0,0,0.3980246913580247,0.0001997654190682,-0.0006235935984694153,-0.004165389770217631,0.004165389770217631,0.0004187146763482474,-1.744109829500976e-06,0.03868539827781203,0.2197162665234924,1,0.8251428571428572,0.9411428571428572,0.8862857142857142,0.4022857142857143,0.9051428571428571,0.0,0.62,0.37038091428571424
6,id01,2024-08-07,2024-08-06,Q3,2,44,0.6207118969909945,0.6207118969909945,0.6262374788190724,0,0,0,0.0024633332882091,0.372,0.0,0.6772400000000001,0.4,0,0,1,1,0.0,0.0061712909426898,-0.0008854905220438969,-6.496777761422212e-05,6.496777761422212e-05,0.0004170165511994532,-2.7092638559775948e-08,0.005525581828077941,0.02353807492857113,1,0.31885714285714284,0.3,0.3702857142857143,0.8342857142857143,0.2542857142857143,0.5,0.95,0.37013085714285704
116,id05,2024-10-16,2024-10-15,S4,6,818,0.3931603892922221,0.3931603892922221,0.4145171071635001,0,0,1,0.002592940445889,0.404,0.0,-0.17012,0.2,0,0,0,0,0.0,0.0109027340049532,-0.0015670130487400022,-0.0009501235312024958,0.0009501235312024958,0.0014765163665412548,-1.4028729440564556e-06,0.02135671787127802,0.08872416047263904,1,0.772,0.6817142857142857,0.4022857142857143,0.06628571428571428,0.6154285714285714,0.0,1.02,0.3701026285714286
86,id04,2024-09-19,2024-09-18,S3,5,607,0.5123759521423337,0.5123759521423337,0.5495356934442197,0,0,0,0.0024279895453689,0.36,0.0,0.44536,0.0,0,0,0,0,0.0,0.0067178394017647,-0.0009626995101874354,-0.0027693454177930565,0.0027693454177930565,-0.002784972138433883,7.712549830253204e-06,0.03715974130188604,0.14928096287623469,1,0.024,0.8805714285714286,0.35828571428571426,0.5862857142857143,0.7988571428571428,0.0,1.08,0.3700820571428572
150,id06,2024-08-24,2024-08-23,Q3,2,1052,0.8358827983208474,0.8138508605796733,0.8336826260114977,1,1,0,0.0152479208607209,0.992,0.9952,0.13108,0.0,0,0,0,1,0.7366358024691358,0.0001195422083947,-0.005545167109850403,-1.7580544194928382e-05,1.7580544194928382e-05,0.0002944791771182723,-5.177104187813929e-09,0.0022001723093497683,0.015952661820545888,-1,0.1982857142857143,0.17085714285714285,0.9902857142857143,0.4062857142857143,0.19028571428571428,0.25,0.95,0.37002771428571424
177,id07,2024-08-28,2024-08-27,Q1,0,1239,0.1972620294652307,0.1972620294652307,0.1840131560884527,0,0,0,0.0015236324324157,0.136,0.0,0.39732,0.0,0,0,0,0,0.0,0.0022294456494292,-0.0008218633605116622,-0.0005639691840506611,0.0005639691840506611,0.00022781899231669737,-1.2848289120809164e-07,0.013248873376777992,0.08589557285366078,-1,0.44342857142857145,0.5782857142857143,0.13428571428571429,0.5622857142857143,0.6045714285714285,0.0,0.92,0.3699504
164,id07,2024-07-26,2024-07-25,Q1,0,1148,0.5726236359257583,0.6200051391919204,0.5785182382955152,1,1,0,0.006486653062082,0.872,0.91432,0.06648,0.0,0,0,0,0,0.5522530864197531,0.0001473447963868,-0.0009360083201989825,-7.107495999258973e-05,7.107495999258973e-05,0.00026055283962450886,-1.8518782652267613e-08,0.005894602369756918,0.02412993612345432,1,0.28114285714285714,0.308,0.8702857142857143,0.3262857142857143,0.25942857142857145,0.0,0.92,0.3696770285714286
144,id06,2024-08-14,2024-08-13,S2,4,1012,0.9999959292610848,0.9999728520521736,0.999999,1,1,0,0.0059506498763992,0.856,0.7095999999999999,0.1058,0.0,0,0,0,0,0.3261265432098765,0.0002523431232126,-0.002989800177495475,-1.666919095250906e-06,1.666919095250906e-06,0.00023312236513270133,-3.8859612196975384e-10,3.070738915145199e-06,1.4038276053337366,1,0.12914285714285714,0.05885714285714286,0.8542857142857143,0.36228571428571427,0.9748571428571429,0.0,1.05,0.36927
150,id06,2024-08-24,2024-08-23,S2,4,1054,0.997425887183088,0.9842447698924992,0.997510262916376,1,1,0,0.0152479208607209,0.992,0.9952,0.13108,0.0,0,0,0,1,0.7366358024691358,0.0001195422083947,-0.005545167109850403,-1.401788572739926e-06,1.401788572739926e-06,0.0002013819222775172,-2.8229487740502356e-10,8.437573328801129e-05,0.03341241154054675,1,0.12228571428571429,0.054285714285714284,0.9902857142857143,0.4062857142857143,0.32171428571428573,0.25,1.05,0.36894599999999994
