row,support_Q1,rollback_beta_Q1,over_beta_Q1,add_beta_Q1,neg_cost_Q1,gain_Q1,mem_dis_Q1,support_Q2,rollback_beta_Q2,over_beta_Q2,add_beta_Q2,neg_cost_Q2,gain_Q2,mem_dis_Q2,support_Q3,rollback_beta_Q3,over_beta_Q3,add_beta_Q3,neg_cost_Q3,gain_Q3,mem_dis_Q3,support_S1,rollback_beta_S1,over_beta_S1,add_beta_S1,neg_cost_S1,gain_S1,mem_dis_S1,support_S2,rollback_beta_S2,over_beta_S2,add_beta_S2,neg_cost_S2,gain_S2,mem_dis_S2,support_S3,rollback_beta_S3,over_beta_S3,add_beta_S3,neg_cost_S3,gain_S3,mem_dis_S3,support_S4,rollback_beta_S4,over_beta_S4,add_beta_S4,neg_cost_S4,gain_S4,mem_dis_S4,support_count,outside_count,rollback_sum_support,rollback_neg_sum_support,add_sum_outside,add_neg_sum_outside,over_neg_sum_support,neg_cost_sum,lock_cost_sum,posterior_gain_sum,memory_disagree_count,identity_mean,route_mean,joint_vector_mean,public_row_subset_mean,support_code,h032_row_full_reliability_q,h032_private_safe,h032_cell_score
124,True,-0.0001754422771225,0.0006807444829865,0.0,-0.0001754422771225,0.0010044287466974,True,False,0.0,0.0,0.0072018108672557,0.0,-0.0,False,True,0.0022252506675841,0.002417580862059,0.0,0.0,0.0006648862782767,True,True,0.0001613839171193,0.0001891720931493,0.0,0.0,0.0218558102937529,True,True,5.8855820087978976e-05,0.0004475099113472,0.0,0.0,0.0052000547503476,True,True,1.3871660566697256e-05,6.627460449012576e-05,0.0,0.0,0.0090797925677556,False,True,1.6950398793953256e-05,-0.0012660613012859,0.0,-0.0012660613012859,0.0044529645060367,True,6,1,0.0023008701870295294,-0.0001754422771225,0.0072018108672557,0.0,-0.0012660613012859,-0.0014415035784084,0.009502681054285228,0.0422579371428669,5,0.56257,0.6011222040816326,0.6311020408163266,0.4822857142857142,1011111,0.9718875502008032,0.9716585104256614,0.23384882162152162
125,False,0.0,0.0,-0.0022600511774104,-0.0022600511774104,-0.0,False,False,0.0,0.0,0.0079331998246094,0.0,-0.0,False,False,0.0,0.0,-0.0007954927017674,-0.0007954927017674,-0.0,False,True,3.958033723530818e-05,0.0005499399351835,0.0,0.0,0.0276934882317724,False,True,3.786808339652939e-05,0.0003057850582191,0.0,0.0,0.0049924606476385,True,True,-0.0001256971746724,-5.9260305993263854e-05,0.0,-0.0001256971746724,0.0223833844122161,False,True,0.0001700982965555,-0.0012096194350708,0.0,-0.0012096194350708,0.0027128416867714,True,4,3,0.00012184954251493757,-0.0001256971746724,0.0048776559454316,-0.0030555438791778,-0.001268879741064064,-0.004390860488921,0.004999505487946538,0.057782174978398396,2,0.5484936734693877,0.6061124190476191,0.513061224489796,0.7422857142857142,0001111,0.931726907630522,0.9256808967727421,0.23120307834641846
126,False,0.0,0.0,0.001479507865116,0.0,-0.0,False,False,0.0,0.0,0.0375940064817534,0.0,-0.0,False,False,0.0,0.0,0.0026822793231894,0.0,-0.0,False,True,-0.0001967567951185,0.0011344650286404,0.0,-0.0001967567951185,0.0028550766415932,True,True,0.0001329980260963,-0.000896881350067,0.0,-0.000896881350067,0.0021864624085821,False,True,0.0001061857438512,0.0003272606607269,0.0,0.0,0.0166161935266372,False,False,0.0,0.0,-4.380522366329003e-05,-4.380522366329003e-05,-0.0,False,3,4,4.2426974828999996e-05,-0.0001967567951185,0.04171198844639551,-4.380522366329003e-05,-0.000896881350067,-0.00113744336884879,0.04175441542122451,0.0216577325768125,1,0.4340951020408163,0.5072017995464853,0.37159183673469387,0.6422857142857142,0001110,0.9959839357429718,0.8673109646095583,0.15197830968318213
127,True,-0.0004863691564237,0.0001373733003176,0.0,-0.0004863691564237,0.0023408123741717,False,False,0.0,0.0,-0.0002338255011263,-0.0002338255011263,-0.0,False,False,0.0,0.0,-0.0008248224756012,-0.0008248224756012,-0.0,False,True,-0.0003324640045351,0.0001910811992476,0.0,-0.0003324640045351,0.0195569421466291,True,True,-0.0003558557424164,0.0001401950679448,0.0,-0.0003558557424164,0.0102184893972914,True,True,-0.0001210307923775,-0.0005628315121961,0.0,-0.0005628315121961,0.0125689379028455,False,False,0.0,0.0,-0.0108734287165343,-0.0108734287165343,-0.0,False,4,3,-0.0012957196957527,-0.0012957196957527,-0.0119320766932618,-0.0119320766932618,-0.0005628315121961,-0.013669597108833099,-0.0132277963890145,0.0446851818209377,2,0.5567822448979592,0.6072642140589569,0.6325714285714286,0.6502857142857142,1001110,0.9759036144578314,0.9216405580372787,0.21149818447053464
128,True,0.0001223757668522,0.0011426498966756,0.0,0.0,0.0012165317124729,False,False,0.0,0.0,0.0023685482595077,0.0,-0.0,False,True,0.0009731210183554,0.0019964144804566,0.0,0.0,0.0006778783061833,True,True,-4.472739196001474e-05,-5.734202896362416e-05,0.0,-5.734202896362416e-05,0.0331352265420432,True,True,-8.091175393465831e-05,3.076248788115321e-05,0.0,-8.091175393465831e-05,0.0277226900122724,True,True,0.0002013087546568,0.0002904232102967,0.0,0.0,0.0064265870353446,True,True,3.240191402524524e-05,0.0006843043386189,0.0,0.0,0.005204036845443,True,6,1,0.001203568307994972,-0.00012563914589467306,0.0023685482595077,0.0,-5.734202896362416e-05,-0.00013825378289828246,0.003572116567502672,0.07438295045375941,5,0.6855212244897959,0.7249488653061225,0.6444081632653061,0.8422857142857144,1011111,0.6666666666666666,0.6848676682500466,1.8355367623745071
129,True,0.0016633255149461,0.0037195511741394,0.0,0.0,0.0007616065921218,False,True,0.0003456856755351,0.0003044708013217,0.0,0.0,0.0009782513737606,True,False,0.0,0.0,0.0017822345504865,0.0,-0.0,False,True,-5.112694834603827e-05,-5.945683868649992e-05,0.0,-5.945683868649992e-05,0.0204039878223946,True,True,-7.524732348435571e-05,7.836204996989803e-05,0.0,-7.524732348435571e-05,0.0509671334907816,True,True,0.0005000027610218,0.0007025065292561,0.0,0.0,0.0008800954225173,False,True,0.0001421275811681,-0.0005125550638083,0.0,-0.0005125550638083,0.0014159660442246,False,6,1,0.002524767260840706,-0.00012637427183039398,0.0017822345504865,0.0,-0.0005720119024948,-0.0006472592259791557,0.004307001811327206,0.0754070407458005,3,0.6119663265306122,0.6728410575963719,0.5224489795918367,0.8782857142857142,1101111,0.674698795180723,0.8743028486168607,1.959702762355483
130,True,-0.000510467523216,-0.0007491103883816,0.0,-0.0007491103883816,0.0040458789150563,True,True,-0.0001586320052777,0.0001536909821611,0.0,-0.0001586320052777,0.0534667785305132,False,True,0.0003753168341204,0.0002323240238239,0.0,0.0,0.0046531786564451,True,True,-4.7086465626362435e-05,-5.971128024499692e-05,0.0,-5.971128024499692e-05,0.0222985796520285,True,True,0.0001336764925761,-0.001209249856265,0.0,-0.001209249856265,0.0014734369856351,False,False,0.0,0.0,-0.010063679008979,-0.010063679008979,-0.0,False,True,0.0003880991099721,-0.0014647017511145,0.0,-0.0014647017511145,0.0005285229611467,False,6,1,0.00018090644254853755,-0.0007161859941200625,-0.010063679008979,-0.010063679008979,-0.003482773276006097,-0.013705084290262796,-0.009882772566430463,0.08646637570082488,3,0.6289714285714286,0.6755416544217688,0.4261224489795918,0.8862857142857142,1111101,0.1887550200803212,0.7368569047438932,1.650092349917698
131,True,-0.000445476454608,-0.0007608695664122,0.0,-0.0007608695664122,0.021404401298854,False,True,0.0002186696902431,0.0024301220683001,0.0,0.0,0.0046940615909281,False,True,-0.0001536932502554,-0.0038147153965472,0.0,-0.0038147153965472,0.0007226597342195,False,True,-0.000570251984068,0.0039529749956393,0.0,-0.000570251984068,0.0011977070973872,True,True,0.0002583426065915,0.0002489003616117,0.0,0.0,0.007294619496251,False,True,0.0020925589621325,-0.0010224013732599,0.0,-0.0010224013732599,0.0001798750302332,True,True,2.6655229495023247e-05,0.0011379959658085,0.0,0.0,0.0011664997754836,False,7,0,0.0014268047995307234,-0.0011694216889314,0.0,0.0,-0.0055979863362193,-0.0061682383202873,0.0014268047995307234,0.03665982402335661,2,0.510898775510204,0.58252260861678,0.49877551020408156,0.3102857142857142,1111111,0.7951807228915663,1.217639863614032,0.23113903913664538
132,True,0.0001449412643809,-0.0023019834497548,0.0,-0.0023019834497548,0.0008038430685019,True,True,9.872439769742172e-05,0.0025428696213681,0.0,0.0,0.0009928514201418,True,True,0.0002205688585653,-0.0012418651936562,0.0,-0.0012418651936562,0.0030001145478752,True,True,0.0002211681054591,0.0007184297102534,0.0,0.0,0.0045356341055144,False,True,-8.762680835800273e-05,0.000105056720885,0.0,-8.762680835800273e-05,0.0234174385139915,False,True,-0.0001815497324007,0.0001994543551246,0.0,-0.0001815497324007,0.0142603052082511,True,True,0.0004157721652695,-0.0012840962063101,0.0,-0.0012840962063101,0.0013673027448075,False,7,0,0.0008319982506135189,-0.0002691765407587027,0.0,0.0,-0.0048279448497211,-0.005097121390479803,0.0008319982506135189,0.0483774896090834,4,0.6312310204081634,0.6742171972789116,0.5271020408163265,0.6622857142857143,1111111,0.0923694779116465,0.7695278663148759,0.3940149008808832
133,True,-0.0006865213424461,0.0002784963295633,0.0,-0.0006865213424461,0.0022046016085118,True,True,5.531902689553352e-05,0.0006676977537703,0.0,0.0,0.0087762854804938,True,False,0.0,0.0,0.0008117793351989,0.0,-0.0,False,True,0.0001211355546321,-0.0002206454425018,0.0,-0.0002206454425018,0.0072708706305021,False,True,7.54504036051766e-05,0.0002692616108832,0.0,0.0,0.0049880434378164,False,False,0.0,0.0,0.0118892145633861,0.0,-0.0,False,True,8.998372665921646e-05,0.0009445553434276,0.0,0.0,0.0007329815800427,True,5,2,-0.00034463263065407344,-0.0006865213424461,0.012700993898585,0.0,-0.0002206454425018,-0.0009071667849478999,0.012356361267930927,0.023972782737366798,3,0.5036465306122448,0.572189004988662,0.512,0.3182857142857142,1101101,0.923694779116466,0.9969172703438832,0.22245805563712137
134,True,3.707392855982482e-05,0.0002112802248414,0.0,0.0,0.0007581893725184,False,False,0.0,0.0,0.0003682283707779,0.0,-0.0,False,True,0.0001668673530105,0.0006047161403534,0.0,0.0,0.0290850940841769,False,True,0.0007415687597966,0.001670217350361,0.0,0.0,0.000179178209644,True,True,-5.838831625580197e-05,0.0001758605822836,0.0,-5.838831625580197e-05,0.0214503218323416,False,False,0.0,0.0,0.0005101717032737,0.0,-0.0,False,True,-1.919334776703042e-05,-0.000435476630176,0.0,-0.000435476630176,0.004428822823892,False,5,2,0.0008679283773440925,-7.75816640228324e-05,0.0008784000740516,0.0,-0.000435476630176,-0.000493864946431802,0.0017463284513956924,0.0559016063225729,1,0.5732242857142857,0.6165558748299319,0.580734693877551,0.7102857142857142,1011101,0.2570281124497992,0.7736803261098816,0.2712404158383176
135,True,8.346649509881099e-05,-0.0008665210995651,0.0,-0.0008665210995651,0.0163807060897909,False,True,-0.0001907948519046,-0.0013918816932314,0.0,-0.0013918816932314,0.0054978167751441,True,True,-8.310676192364322e-05,-0.0013022681470844,0.0,-0.0013022681470844,0.0010216642553947,True,True,-8.558062933974077e-05,-4.906924532846062e-05,0.0,-8.558062933974077e-05,0.0149026545192824,True,True,-2.942301678187358e-05,0.0008173612405842,0.0,-2.942301678187358e-05,0.0016145334693875,True,True,-4.138836718033498e-05,-0.0001413574572164,0.0,-0.0001413574572164,0.0599901424624076,True,True,0.0001497632045262,0.0006354464352717,0.0,0.0,0.0075039855479985,False,7,0,-0.00019706392750518155,-0.00043029362713019255,0.0,0.0,-0.0037510976424257607,-0.0038170320432189143,-0.00019706392750518155,0.1069115031194057,5,0.6634763265306124,0.7045806585034012,0.415265306122449,0.6462857142857142,1111111,0.4216867469879518,0.7585088059785187,1.9082181302706966
136,True,-0.0004362316508355,6.095736466481197e-05,0.0,-0.0004362316508355,0.0034381713830718,False,True,0.0014798789368534,0.0048269450389938,0.0,0.0,0.0009583009818436,False,False,0.0,0.0,-0.0326962575475363,-0.0326962575475363,-0.0,False,True,-4.453547605879215e-05,-8.060489533672123e-05,0.0,-8.060489533672123e-05,0.0317623330746815,True,False,0.0,0.0,-0.001538908473113,-0.001538908473113,-0.0,False,True,0.0007774330787599,-0.0003798245899157,0.0,-0.0003798245899157,0.0009392462446931,True,True,0.0005071221627055,-0.0024466559754166,0.0,-0.0024466559754166,0.0011394378054464,False,5,2,0.002283667051424508,-0.00048076712689429217,-0.0342351660206493,-0.0342351660206493,-0.0029070854606690214,-0.03757848313215382,-0.03195149896922479,0.0382374894897364,2,0.4066610204081632,0.4682930448979592,0.2555918367346938,0.38228571428571423,1101011,0.0602409638554216,0.48256190698468027,1.5797370581965084
137,False,0.0,0.0,0.0011731966535716,0.0,-0.0,False,True,-0.0003852802760321,-0.0007525024284086,0.0,-0.0007525024284086,0.0021082665982957,False,True,0.0001462274347154,-1.654101350915697e-05,0.0,-1.654101350915697e-05,0.0020018314400327,True,True,-4.307422491566436e-05,-7.870911689809131e-05,0.0,-7.870911689809131e-05,0.0304945950853144,True,True,0.0001130085203222,-0.0001018040430418,0.0,-0.0001018040430418,0.019445947595963,False,True,2.5723026646314244e-06,-0.0002192908120152,0.0,-0.0002192908120152,0.0060318555063294,True,False,0.0,0.0,0.0029823648806525,0.0,-0.0,False,5,2,-0.00016654624324553293,-0.0004283545009477644,0.0041555615342241,0.0,-0.0011688474138728483,-0.0011688474138728483,0.003989015290978567,0.0600824962259352,3,0.48877734693877556,0.5324283337868481,0.3893877551020407,0.2462857142857142,0111110,0.1004016064257028,0.4622467804310634,1.7174612904941575
138,False,0.0,0.0,-0.0013010406431679,-0.0013010406431679,-0.0,False,True,9.037553703904648e-05,0.0002923730682063,0.0,0.0,0.0176095161205593,True,True,0.0001818965190367,2.5589465048136104e-05,0.0,0.0,0.0671280235311033,False,False,0.0,0.0,-0.0015876461019508,-0.0015876461019508,-0.0,False,True,0.0005752709794496,0.0002685305627935,0.0,0.0,0.0008637669065484,True,True,-1.4924754733884784e-05,0.0001072548752807,0.0,-1.4924754733884784e-05,0.0397081079411099,True,True,0.0001884822811529,0.000254509550187,0.0,0.0,0.0088028328771201,False,5,2,0.0010211005619443615,-1.4924754733884784e-05,-0.0028886867451187,-0.0028886867451187,0.0,-0.0029036114998525846,-0.0018675861831743384,0.134112247376441,3,0.7183612244897958,0.7257098775510203,0.7048979591836735,0.9382857142857145,0110111,0.0522088353413654,0.49767768889775343,0.742598415732575
139,True,-0.0009135465254685,-0.0015389646688095,0.0,-0.0015389646688095,0.0014589809429841,False,True,-0.0001626202341284,0.0027450678912252,0.0,-0.0001626202341284,0.0010243483240465,False,True,0.0002131570244939,0.0010432128724663,0.0,0.0,0.0052796350742989,True,False,0.0,0.0,-7.462891277725268e-06,-7.462891277725268e-06,-0.0,False,True,-5.830763473776678e-05,-4.225101005152163e-05,0.0,-5.830763473776678e-05,0.0557313295130625,True,True,-3.825736404346567e-05,-0.000142726206905,0.0,-0.000142726206905,0.0455919165593917,True,True,-9.26367299501953e-05,-0.0001458363688822,0.0,-0.0001458363688822,0.0046285580603727,False,6,1,-0.0010522114638344278,-0.0012653684883283276,-7.462891277725268e-06,-7.462891277725268e-06,-0.0018697782546482217,-0.002055918004740592,-0.001059674355112153,0.11371476847415639,3,0.5937230612244898,0.6480499156462585,0.36302040816326536,0.7942857142857144,1110111,0.7911646586345381,0.9103103109311775,3.212587211484966
140,False,0.0,0.0,0.0010984967362802,0.0,-0.0,False,True,0.0007066034577626,0.0001571859195284,0.0,0.0,0.0082066895596231,True,True,3.605216992814156e-05,-5.86321119014451e-06,0.0,-5.86321119014451e-06,0.0770011093649103,False,True,0.0001966695828671,0.0003102814998338,0.0,0.0,0.0058356058171165,True,True,-4.868728091281003e-05,-6.272399882697905e-05,0.0,-6.272399882697905e-05,0.1056687153005476,True,True,8.625977566773876e-07,6.488058697437088e-05,0.0,0.0,0.055147562726354,True,True,0.0003338580423335,0.0004556193492684,0.0,0.0,0.0086907044274013,False,6,1,0.001225358569735209,-4.868728091281003e-05,0.0010984967362802,0.0,-6.858721001712356e-05,-6.858721001712356e-05,0.002323855306015409,0.2605503871959528,4,0.7969561224489795,0.8203021442176871,0.6341224489795919,0.9942857142857146,0111111,0.21686746987951797,0.6348991107733191,2.52645632267939
141,True,0.0014903789038861,0.0023129811850314,0.0,0.0,0.0013843391230553,True,False,0.0,0.0,-0.0002689220243088,-0.0002689220243088,-0.0,False,True,0.0002406101100422,0.0029425157503823,0.0,0.0,0.0016847013238689,True,True,-4.7214922164198815e-05,-3.378400625903611e-05,0.0,-4.7214922164198815e-05,0.0727526586112792,True,True,-6.117365054716192e-05,-4.186988329873498e-05,0.0,-6.117365054716192e-05,0.0596346561482835,True,True,-7.757123806770712e-06,0.0003563003526708,0.0,-7.757123806770712e-06,0.0112039804436507,False,True,-1.533194276100016e-05,-4.910814478052646e-05,0.0,-4.910814478052646e-05,0.0206384201666216,True,6,1,0.0015995113746491683,-0.0001314776392791316,-0.0002689220243088,-0.0002689220243088,-0.00012476203433829755,-0.00043417586560745786,0.0013305893503403683,0.1672987558167592,5,0.693600612244898,0.7360756970521543,0.44351020408163266,0.8942857142857142,1011111,0.3092369477911647,0.5494927589204646,3.4602095517231155
142,False,0.0,0.0,0.0009443097144698,0.0,-0.0,False,True,0.0009170155683398,-0.0020251965131151,0.0,-0.0020251965131151,0.0011939023696494,True,True,0.0001381896055142,0.000248523857768,0.0,0.0,0.0010950408625877,True,True,-4.730897945156678e-05,-5.472477520176049e-05,0.0,-5.472477520176049e-05,0.0390946477786254,True,True,-5.7978163634985864e-05,-4.0981573003597654e-05,0.0,-5.7978163634985864e-05,0.0616020333868233,True,True,0.0003870181205867,0.0010758505139218,0.0,0.0,0.000741663788168,False,True,-4.952333278839739e-05,9.032678665941528e-05,0.0,-4.952333278839739e-05,0.0602233312663556,True,6,1,0.00128741281856575,-0.00015481047587495003,0.0009443097144698,0.0,-0.0021209028613204577,-0.0021874227847402433,0.00223172253303555,0.1639506194522094,5,0.6483146938775511,0.7052012480725623,0.43314285714285716,0.9462857142857145,0111111,0.9116465863453816,0.8786419493304501,3.3971845013192286
143,True,-0.0004017505762984,-0.0005701514847418,0.0,-0.0005701514847418,0.0059964769292282,True,True,-0.0004235665115061,-0.0007105085811415,0.0,-0.0007105085811415,0.0208409772140176,True,True,2.798139882826015e-05,0.0014186120859139,0.0,0.0,0.0029583593540979,True,True,-4.741908982490492e-05,-5.8666531897974704e-05,0.0,-5.8666531897974704e-05,0.0279252694512648,True,True,-6.271961751549285e-05,5.535575513212832e-05,0.0,-6.271961751549285e-05,0.0515510827540666,True,True,0.0005258573578964,0.0001136015114466,0.0,0.0,0.0012723493404154,True,True,-4.757385778144229e-05,7.962227428296435e-05,0.0,-4.757385778144229e-05,0.0510346914981242,True,7,0,-0.0004291908962016799,-0.00098302965292634,0.0,0.0,-0.0013393265977812746,-0.0014496200730782097,-0.0004291908962016799,0.16157920654121471,7,0.7467826530612245,0.7884901587301588,0.35273469387755096,0.9782857142857145,1111111,0.7791164658634538,0.7034824599942612,2.77215226209432
144,True,-0.0001965593690876,0.000479733762705,0.0,-0.0001965593690876,0.0164459683207541,True,True,0.0004043737977971,4.865625672168912e-05,0.0,0.0,0.0097877846199583,True,True,0.0002882181092055,0.0026261205303304,0.0,0.0,0.0014396961953437,True,True,0.0003747033373411,-0.0004460337817664,0.0,-0.0004460337817664,0.0025973680507143,True,True,-5.567674822722352e-05,-4.149612906541792e-05,0.0,-5.567674822722352e-05,0.0583658905634132,True,True,0.0010164275884679,0.0008635887919911,0.0,0.0,0.000677475466492,True,True,-4.4980178277499954e-05,-8.252194678195751e-05,0.0,-8.252194678195751e-05,0.0731198976775389,True,7,0,0.0017865065372192762,-0.00029721629559232345,0.0,0.0,-0.0005700518576137755,-0.000780791845863181,0.0017865065372192762,0.16243408089421452,7,0.7394555102040817,0.7702136707482994,0.4973061224489797,0.9222857142857145,1111111,0.5180722891566265,0.5929329903325244,3.3926002030070435
145,True,0.0012355923295682,0.0021626887498921,0.0,0.0,0.0008833750264497,False,True,-0.0002367166116449,-6.739267334965062e-05,0.0,-0.0002367166116449,0.0098787904191509,True,False,0.0,0.0,-0.0012890061440094,-0.0012890061440094,-0.0,False,True,6.138900624186477e-06,0.0001894670435697,0.0,0.0,0.0086336341743138,True,True,-5.573379726835416e-05,-5.3461170417189226e-05,0.0,-5.573379726835416e-05,0.0762316484728067,True,True,0.0005431500040577,0.0001797660595215,0.0,0.0,0.015088038125156,False,True,0.0001039712786552,0.0002129000985835,0.0,0.0,0.0141264721457628,True,6,1,0.0015964021039920322,-0.00029245040891325415,-0.0012890061440094,-0.0012890061440094,-0.00012085384376683985,-0.001581456552922654,0.0003073959599826323,0.1248419583636399,4,0.7496181632653062,0.7825667029478457,0.6383673469387755,0.9542857142857145,1101111,0.8915662650602408,0.978746735772415,1.9122239702322745
146,True,0.000688854500139,0.0005669757072676,0.0,0.0,0.0127869705903384,False,True,-0.0003008249042575,-0.0006220825849003,0.0,-0.0006220825849003,0.006259006091619,True,True,-0.0003123715532611,0.0007712752882303,0.0,-0.0003123715532611,0.003606721683925,True,True,0.0002229736944517,-0.0001314757599696,0.0,-0.0001314757599696,0.003793600456694,True,True,-0.0001686397092141,0.0001103583482354,0.0,-0.0001686397092141,0.024989724626094,True,True,0.0004134036594989,0.0003426275249071,0.0,0.0,0.010375094957513,False,True,-7.215668711827128e-05,7.125291383191418e-05,0.0,-7.215668711827128e-05,0.0323522378604084,True,7,0,0.00047123900023862876,-0.0008539928538509711,0.0,0.0,-0.0007535583448699,-0.0013067262944633712,0.00047123900023862876,0.09416335626659181,5,0.8053502040816328,0.8279518403628118,0.6921632653061226,0.8502857142857144,1111111,0.5461847389558233,0.8473534900433425,0.6552194492458412
147,True,-0.0002466307301721,-0.0001708839388253,0.0,-0.0002466307301721,0.0027888687088711,True,True,-9.98836701996835e-06,0.0002033728290513,0.0,-9.98836701996835e-06,0.0167012415126927,True,True,-0.0001367213545724,0.000281286095261,0.0,-0.0001367213545724,0.0052341548582663,True,True,-0.0001232633666004,0.0006738155261373,0.0,-0.0001232633666004,0.0154725480071454,False,True,-5.6956069709153795e-05,-6.855262502692966e-05,0.0,-6.855262502692966e-05,0.0794031196234219,True,True,0.0003913688023301,0.0002794973928438,0.0,0.0,0.0068766704661675,False,True,-3.998648978339834e-05,6.553157428199145e-05,0.0,-3.998648978339834e-05,0.0444278077196003,True,7,0,-0.0002221775755273204,-0.0006135463778574203,0.0,0.0,-0.00023943656385222965,-0.0006251429331751963,-0.0002221775755273204,0.1709044108961652,5,0.813020612244898,0.8330733242630386,0.5951836734693877,0.9662857142857143,1111111,0.4979919678714859,0.7976159405183099,2.168797059560946
148,True,0.0001596103031462,6.577053067120961e-05,0.0,0.0,0.0198244935626812,False,True,-5.728328451509848e-05,0.0005005415240804,0.0,-5.728328451509848e-05,0.0272269160982837,True,True,0.0004018504402022,0.0006438127375722,0.0,0.0,0.0039502197260735,True,True,-4.233001971174915e-05,3.4056027949898927e-05,0.0,-4.233001971174915e-05,0.0136818516520542,True,True,-5.741524881313726e-05,-5.6620223323388106e-05,0.0,-5.741524881313726e-05,0.0598455400822789,True,False,0.0,0.0,-0.0034805280212459,-0.0034805280212459,-0.0,False,True,-4.333286394390352e-05,5.6996647888455214e-05,0.0,-4.333286394390352e-05,0.0409531908882949,True,6,1,0.00036109932636451157,-0.0002003614169838884,-0.0034805280212459,-0.0034805280212459,-5.6620223323388106e-05,-0.0036808894382297885,-0.0031194286948813886,0.1654822120096664,5,0.7602602040816328,0.7889817795918368,0.5377142857142857,0.9582857142857143,1111101,0.6385542168674698,0.6989254676908877,2.2143177107932073
149,True,0.0002981896496574,0.0001517097461464,0.0,0.0,0.0293397662434427,False,True,0.0001718779006399,-0.0011150073154228,0.0,-0.0011150073154228,0.007179433241958,True,True,0.0003446631083716,0.0010848403391839,0.0,0.0,0.001118511177767,True,True,-0.0003513155372209,-5.4631313114795254e-05,0.0,-0.0003513155372209,0.0078656613376553,False,True,0.0001811905537046,-0.0005117833795638,0.0,-0.0005117833795638,0.0013997470886296,False,True,-7.568908406358425e-05,0.0001163784394107,0.0,-7.568908406358425e-05,0.0156566707669623,True,True,8.142444953453429e-06,-5.3921746823995675e-06,0.0,-5.3921746823995675e-06,0.0281316113588324,True,7,0,0.0005770590360424693,-0.00042700462128448423,0.0,0.0,-0.0016868141827837946,-0.0020591874909534837,0.0005770590360424693,0.0906914012152473,4,0.7395951020408164,0.7885896707482993,0.5134693877551021,0.9142857142857145,1111111,0.6706827309236948,0.9978788049423369,0.4924413959327177
150,False,0.0,0.0,-0.0007287851537023,-0.0007287851537023,-0.0,False,True,0.0005379390859726,-0.0002130525282291,0.0,-0.0002130525282291,0.0151758097415144,True,True,0.0002170790267391,0.0001994469351014,0.0,0.0,0.0301919182916451,True,True,0.0001262392253715,-0.0002573652683608,0.0,-0.0002573652683608,0.0236525820502228,False,True,-8.17448056459672e-05,7.702783487428374e-05,0.0,-8.17448056459672e-05,0.0486449974494301,True,True,0.0003896876441989,-0.0001269052083814,0.0,-0.0001269052083814,0.0019012235040279,True,True,-1.917381920505957e-05,-8.694160709680037e-07,0.0,-1.917381920505957e-05,0.0278991371508685,True,6,1,0.0011700263574310732,-0.00010091862485102677,-0.0007287851537023,-0.0007287851537023,-0.000598192421042268,-0.0014270267835246268,0.00044124120372877315,0.1474656681877088,5,0.8099655102040817,0.8316606494331066,0.7038367346938774,0.9702857142857145,0111111,0.9839357429718876,0.8775765735564772,0.8321021206623319
151,True,-2.6644123733921967e-05,-0.0002040804551985,0.0,-0.0002040804551985,0.0065558923734263,False,True,0.0007843163478246,0.0001428425601242,0.0,0.0,0.0101858846367347,True,True,-0.0005849632709872,-0.0032939583495178,0.0,-0.0032939583495178,0.0007261354176361,True,True,0.000108687646318,-0.0002737638917907,0.0,-0.0002737638917907,0.0505045936982304,False,True,-0.0001005675282436,7.602596768531147e-05,0.0,-0.0001005675282436,0.0332173133992377,True,True,8.474215722693766e-05,-0.0001086140953172,0.0,-0.0001086140953172,0.0058533399135067,True,True,0.0006546068692342,-0.0008160776758055,0.0,-0.0008160776758055,0.0004981810462654,False,7,0,0.0009201780976390156,-0.000712174922964722,0.0,0.0,-0.0046964944676297,-0.0047970619958733005,0.0009201780976390156,0.10754134048503729,4,0.7542167346938776,0.7956264054421769,0.6306938775510204,0.9502857142857143,1111111,0.9397590361445785,1.1173848141148883,0.6322099094323869
152,False,0.0,0.0,0.0021934670697372,0.0,-0.0,False,True,0.0001370403799937,0.0002265778676242,0.0,0.0,0.028003108550306,False,False,0.0,0.0,0.0124241713865052,0.0,-0.0,False,True,8.857716403812028e-05,-2.5468127616168417e-05,0.0,-2.5468127616168417e-05,0.0175371289245992,True,True,0.0002393295210515,0.0007118236907965,0.0,0.0,0.0061306688310357,False,True,-4.163600880667055e-06,-2.5093624399747247e-05,0.0,-2.5093624399747247e-05,0.0210812641174191,True,True,0.000112642661088,0.000301427514724,0.0,0.0,0.013226355950468,True,5,2,0.0005734261252906532,-4.163600880667055e-06,0.0146176384562424,0.0,-5.0561752015915664e-05,-5.0561752015915664e-05,0.015191064581533055,0.085978526373828,3,0.6572487755102042,0.6772965315192743,0.584,0.8062857142857142,0101111,0.0963855421686747,0.48924195327944303,0.3251531635841768
