row_id,subject_id,lifelog_date,regime,target,action,direction,strength,base_subject_prior,candidate_hint_p,candidate_delta,nearest_label_days,coverage_anomaly_score,s4_context_token_count,reason
131,id06,2024-07-09,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,4,0.4943,7,multiple S4 context tokens present; capped only
132,id06,2024-07-10,hole,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,4,0.9005,6,Q1 signal unreliable; avoid coverage-driven movement
132,id06,2024-07-10,hole,Q2,MOVE,UP,0.65,0.3958,0.4769,0.0811,4,0.9005,6,hole row with close labeled neighbor; coverage/deviation anomaly present
132,id06,2024-07-10,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,4,0.9005,6,close prev/next Q3 agree; temporal completion looks credible
132,id06,2024-07-10,hole,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,4,0.9005,6,S1 mostly subject/static; keep stable
132,id06,2024-07-10,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,4,0.9005,6,S2 is subject/static dominated; day-level features are brittle
132,id06,2024-07-10,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,4,0.9005,6,S3 is subject/static dominated; day-level features are brittle
132,id06,2024-07-10,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,4,0.9005,6,multiple S4 context tokens present; capped only
133,id06,2024-07-11,hole,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,3,0.352,0,Q1 signal unreliable; avoid coverage-driven movement
133,id06,2024-07-11,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,3,0.352,0,hole row with close labeled neighbor
133,id06,2024-07-11,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,3,0.352,0,close prev/next Q3 agree; temporal completion looks credible
133,id06,2024-07-11,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,3,0.352,0,very close S1 neighbors agree; tiny only
133,id06,2024-07-11,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,0.352,0,S2 is subject/static dominated; day-level features are brittle
133,id06,2024-07-11,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,3,0.352,0,S3 is subject/static dominated; day-level features are brittle
133,id06,2024-07-11,hole,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,3,0.352,0,no strong S4 context event
134,id06,2024-07-12,hole,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,2,0.3872,6,Q1 signal unreliable; avoid coverage-driven movement
134,id06,2024-07-12,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,2,0.3872,6,hole row with close labeled neighbor
134,id06,2024-07-12,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,2,0.3872,6,close prev/next Q3 agree; temporal completion looks credible
134,id06,2024-07-12,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,2,0.3872,6,very close S1 neighbors agree; tiny only
134,id06,2024-07-12,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.3872,6,S2 is subject/static dominated; day-level features are brittle
134,id06,2024-07-12,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,2,0.3872,6,S3 is subject/static dominated; day-level features are brittle
134,id06,2024-07-12,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,2,0.3872,6,multiple S4 context tokens present; capped only
135,id06,2024-07-13,hole,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,1,0.3947,0,Q1 signal unreliable; avoid coverage-driven movement
135,id06,2024-07-13,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,1,0.3947,0,hole row with close labeled neighbor
135,id06,2024-07-13,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,1,0.3947,0,close prev/next Q3 agree; temporal completion looks credible
135,id06,2024-07-13,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,1,0.3947,0,very close S1 neighbors agree; tiny only
135,id06,2024-07-13,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.3947,0,S2 is subject/static dominated; day-level features are brittle
135,id06,2024-07-13,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,0.3947,0,S3 is subject/static dominated; day-level features are brittle
135,id06,2024-07-13,hole,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,1,0.3947,0,no strong S4 context event
136,id06,2024-07-15,hole,Q1,TINY_MOVE,UP,0.15,0.1458,0.2313,0.0854,1,0.6335,7,very close Q1 neighbors agree; tiny only
136,id06,2024-07-15,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,1,0.6335,7,hole row with close labeled neighbor
136,id06,2024-07-15,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,1,0.6335,7,close prev/next Q3 agree; temporal completion looks credible
136,id06,2024-07-15,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,1,0.6335,7,very close S1 neighbors agree; tiny only
136,id06,2024-07-15,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.6335,7,S2 is subject/static dominated; day-level features are brittle
136,id06,2024-07-15,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,0.6335,7,S3 is subject/static dominated; day-level features are brittle
136,id06,2024-07-15,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,1,0.6335,7,multiple S4 context tokens present; capped only
137,id06,2024-07-16,hole,Q1,TINY_MOVE,UP,0.15,0.1458,0.2313,0.0854,2,0.3913,7,very close Q1 neighbors agree; tiny only
137,id06,2024-07-16,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,2,0.3913,7,hole row with close labeled neighbor
137,id06,2024-07-16,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,2,0.3913,7,close prev/next Q3 agree; temporal completion looks credible
137,id06,2024-07-16,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,2,0.3913,7,very close S1 neighbors agree; tiny only
137,id06,2024-07-16,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.3913,7,S2 is subject/static dominated; day-level features are brittle
137,id06,2024-07-16,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,2,0.3913,7,S3 is subject/static dominated; day-level features are brittle
137,id06,2024-07-16,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,2,0.3913,7,multiple S4 context tokens present; capped only
138,id06,2024-07-17,hole,Q1,TINY_MOVE,UP,0.15,0.1458,0.2313,0.0854,3,0.4148,7,very close Q1 neighbors agree; tiny only
138,id06,2024-07-17,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,3,0.4148,7,hole row with close labeled neighbor
138,id06,2024-07-17,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,3,0.4148,7,close prev/next Q3 agree; temporal completion looks credible
138,id06,2024-07-17,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,3,0.4148,7,very close S1 neighbors agree; tiny only
138,id06,2024-07-17,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,0.4148,7,S2 is subject/static dominated; day-level features are brittle
138,id06,2024-07-17,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,3,0.4148,7,S3 is subject/static dominated; day-level features are brittle
138,id06,2024-07-17,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,3,0.4148,7,multiple S4 context tokens present; capped only
139,id06,2024-07-18,hole,Q1,TINY_MOVE,UP,0.15,0.1458,0.2313,0.0854,3,2.0101,0,very close Q1 neighbors agree; tiny only
139,id06,2024-07-18,hole,Q2,MOVE,UP,0.65,0.3958,0.4769,0.0811,3,2.0101,0,hole row with close labeled neighbor; coverage/deviation anomaly present
139,id06,2024-07-18,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,3,2.0101,0,close prev/next Q3 agree; temporal completion looks credible
139,id06,2024-07-18,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,3,2.0101,0,very close S1 neighbors agree; tiny only
139,id06,2024-07-18,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,2.0101,0,S2 is subject/static dominated; day-level features are brittle
139,id06,2024-07-18,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,3,2.0101,0,S3 is subject/static dominated; day-level features are brittle
139,id06,2024-07-18,hole,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,3,2.0101,0,no strong S4 context event
140,id06,2024-07-20,hole,Q1,TINY_MOVE,UP,0.15,0.1458,0.2313,0.0854,1,0.4258,0,very close Q1 neighbors agree; tiny only
140,id06,2024-07-20,hole,Q2,TINY_MOVE,UP,0.45,0.3958,0.4323,0.0365,1,0.4258,0,hole row with close labeled neighbor
140,id06,2024-07-20,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,1,0.4258,0,close prev/next Q3 agree; temporal completion looks credible
140,id06,2024-07-20,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,1,0.4258,0,very close S1 neighbors agree; tiny only
140,id06,2024-07-20,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.4258,0,S2 is subject/static dominated; day-level features are brittle
140,id06,2024-07-20,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,0.4258,0,S3 is subject/static dominated; day-level features are brittle
140,id06,2024-07-20,hole,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,1,0.4258,0,no strong S4 context event
141,id06,2024-08-09,hole,Q1,TINY_MOVE,HOLD,0.15,0.1458,0.1313,-0.0146,1,1.1212,6,very close Q1 neighbors agree; tiny only
141,id06,2024-08-09,hole,Q2,MOVE,UP,0.9,0.3958,0.6493,0.2535,1,1.1212,6,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
141,id06,2024-08-09,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,1,1.1212,6,close prev/next Q3 agree; temporal completion looks credible
141,id06,2024-08-09,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,1,1.1212,6,very close S1 neighbors agree; tiny only
141,id06,2024-08-09,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,1.1212,6,S2 is subject/static dominated; day-level features are brittle
141,id06,2024-08-09,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,1.1212,6,S3 is subject/static dominated; day-level features are brittle
141,id06,2024-08-09,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,1,1.1212,6,multiple S4 context tokens present; capped only
142,id06,2024-08-11,hole,Q1,TINY_MOVE,HOLD,0.15,0.1458,0.1313,-0.0146,1,0.4992,0,very close Q1 neighbors agree; tiny only
142,id06,2024-08-11,hole,Q2,MOVE,UP,0.7,0.3958,0.6073,0.2115,1,0.4992,0,hole row with close labeled neighbor; prev/next Q2 agree
142,id06,2024-08-11,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,1,0.4992,0,close prev/next Q3 agree; temporal completion looks credible
142,id06,2024-08-11,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,1,0.4992,0,very close S1 neighbors agree; tiny only
142,id06,2024-08-11,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.4992,0,S2 is subject/static dominated; day-level features are brittle
142,id06,2024-08-11,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,0.4992,0,S3 is subject/static dominated; day-level features are brittle
142,id06,2024-08-11,hole,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,1,0.4992,0,no strong S4 context event
143,id06,2024-08-12,hole,Q1,TINY_MOVE,HOLD,0.15,0.1458,0.1313,-0.0146,2,0.4515,5,very close Q1 neighbors agree; tiny only
143,id06,2024-08-12,hole,Q2,MOVE,UP,0.7,0.3958,0.6073,0.2115,2,0.4515,5,hole row with close labeled neighbor; prev/next Q2 agree
143,id06,2024-08-12,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,2,0.4515,5,close prev/next Q3 agree; temporal completion looks credible
143,id06,2024-08-12,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,2,0.4515,5,very close S1 neighbors agree; tiny only
143,id06,2024-08-12,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.4515,5,S2 is subject/static dominated; day-level features are brittle
143,id06,2024-08-12,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,2,0.4515,5,S3 is subject/static dominated; day-level features are brittle
143,id06,2024-08-12,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,2,0.4515,5,multiple S4 context tokens present; capped only
144,id06,2024-08-13,hole,Q1,TINY_MOVE,HOLD,0.15,0.1458,0.1313,-0.0146,2,0.369,6,very close Q1 neighbors agree; tiny only
144,id06,2024-08-13,hole,Q2,MOVE,UP,0.7,0.3958,0.6073,0.2115,2,0.369,6,hole row with close labeled neighbor; prev/next Q2 agree
144,id06,2024-08-13,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,2,0.369,6,close prev/next Q3 agree; temporal completion looks credible
144,id06,2024-08-13,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,2,0.369,6,very close S1 neighbors agree; tiny only
144,id06,2024-08-13,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.369,6,S2 is subject/static dominated; day-level features are brittle
144,id06,2024-08-13,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,2,0.369,6,S3 is subject/static dominated; day-level features are brittle
144,id06,2024-08-13,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,2,0.369,6,multiple S4 context tokens present; capped only
145,id06,2024-08-14,hole,Q1,TINY_MOVE,HOLD,0.15,0.1458,0.1313,-0.0146,1,0.3777,5,very close Q1 neighbors agree; tiny only
145,id06,2024-08-14,hole,Q2,MOVE,UP,0.7,0.3958,0.6073,0.2115,1,0.3777,5,hole row with close labeled neighbor; prev/next Q2 agree
145,id06,2024-08-14,hole,Q3,MOVE,UP,0.55,0.5,0.725,0.225,1,0.3777,5,close prev/next Q3 agree; temporal completion looks credible
145,id06,2024-08-14,hole,S1,TINY_MOVE,HOLD,0.12,0.9375,0.9425,0.005,1,0.3777,5,very close S1 neighbors agree; tiny only
145,id06,2024-08-14,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.3777,5,S2 is subject/static dominated; day-level features are brittle
145,id06,2024-08-14,hole,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,0.3777,5,S3 is subject/static dominated; day-level features are brittle
145,id06,2024-08-14,hole,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,1,0.3777,5,multiple S4 context tokens present; capped only
146,id06,2024-08-19,tail,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,1,0.5427,6,Q1 signal unreliable; avoid coverage-driven movement
146,id06,2024-08-19,tail,Q2,FREEZE,UP,0.0,0.3958,0.6073,0.2115,1,0.5427,6,
146,id06,2024-08-19,tail,Q3,TINY_MOVE,UP,0.25,0.5,0.6,0.1,1,0.5427,6,near Q3 neighbor exists but evidence is not clean
146,id06,2024-08-19,tail,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,1,0.5427,6,S1 mostly subject/static; keep stable
146,id06,2024-08-19,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.5427,6,S2 is subject/static dominated; day-level features are brittle
146,id06,2024-08-19,tail,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,1,0.5427,6,S3 is subject/static dominated; day-level features are brittle
146,id06,2024-08-19,tail,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,1,0.5427,6,multiple S4 context tokens present; capped only
147,id06,2024-08-20,tail,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,2,0.467,7,Q1 signal unreliable; avoid coverage-driven movement
147,id06,2024-08-20,tail,Q2,FREEZE,UP,0.0,0.3958,0.6073,0.2115,2,0.467,7,
147,id06,2024-08-20,tail,Q3,TINY_MOVE,UP,0.25,0.5,0.6,0.1,2,0.467,7,near Q3 neighbor exists but evidence is not clean
147,id06,2024-08-20,tail,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,2,0.467,7,S1 mostly subject/static; keep stable
147,id06,2024-08-20,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.467,7,S2 is subject/static dominated; day-level features are brittle
147,id06,2024-08-20,tail,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,2,0.467,7,S3 is subject/static dominated; day-level features are brittle
147,id06,2024-08-20,tail,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,2,0.467,7,multiple S4 context tokens present; capped only
148,id06,2024-08-21,tail,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,3,0.424,6,Q1 signal unreliable; avoid coverage-driven movement
148,id06,2024-08-21,tail,Q2,FREEZE,UP,0.0,0.3958,0.6073,0.2115,3,0.424,6,
148,id06,2024-08-21,tail,Q3,TINY_MOVE,UP,0.25,0.5,0.6,0.1,3,0.424,6,near Q3 neighbor exists but evidence is not clean
148,id06,2024-08-21,tail,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,3,0.424,6,S1 mostly subject/static; keep stable
148,id06,2024-08-21,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,0.424,6,S2 is subject/static dominated; day-level features are brittle
148,id06,2024-08-21,tail,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,3,0.424,6,S3 is subject/static dominated; day-level features are brittle
148,id06,2024-08-21,tail,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,3,0.424,6,multiple S4 context tokens present; capped only
149,id06,2024-08-22,tail,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,4,0.3632,5,Q1 signal unreliable; avoid coverage-driven movement
149,id06,2024-08-22,tail,Q2,FREEZE,UP,0.0,0.3958,0.6073,0.2115,4,0.3632,5,
149,id06,2024-08-22,tail,Q3,TINY_MOVE,UP,0.25,0.5,0.6,0.1,4,0.3632,5,near Q3 neighbor exists but evidence is not clean
149,id06,2024-08-22,tail,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,4,0.3632,5,S1 mostly subject/static; keep stable
149,id06,2024-08-22,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,4,0.3632,5,S2 is subject/static dominated; day-level features are brittle
149,id06,2024-08-22,tail,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,4,0.3632,5,S3 is subject/static dominated; day-level features are brittle
149,id06,2024-08-22,tail,S4,TINY_MOVE,UP,0.35,0.8542,0.8826,0.0285,4,0.3632,5,multiple S4 context tokens present; capped only
150,id06,2024-08-23,tail,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,5,0.6805,0,Q1 signal unreliable; avoid coverage-driven movement
150,id06,2024-08-23,tail,Q2,FREEZE,UP,0.2,0.3958,0.6493,0.2535,5,0.6805,0,coverage/deviation anomaly present
150,id06,2024-08-23,tail,Q3,TINY_MOVE,UP,0.25,0.5,0.6,0.1,5,0.6805,0,near Q3 neighbor exists but evidence is not clean
150,id06,2024-08-23,tail,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,5,0.6805,0,S1 mostly subject/static; keep stable
150,id06,2024-08-23,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,5,0.6805,0,S2 is subject/static dominated; day-level features are brittle
150,id06,2024-08-23,tail,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,5,0.6805,0,S3 is subject/static dominated; day-level features are brittle
150,id06,2024-08-23,tail,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,5,0.6805,0,no strong S4 context event
151,id06,2024-08-24,tail,Q1,FREEZE,HOLD,0.0,0.1458,0.1458,0.0,6,0.4144,0,Q1 signal unreliable; avoid coverage-driven movement
151,id06,2024-08-24,tail,Q2,FREEZE,UP,0.0,0.3958,0.6073,0.2115,6,0.4144,0,
151,id06,2024-08-24,tail,Q3,TINY_MOVE,UP,0.25,0.5,0.6,0.1,6,0.4144,0,near Q3 neighbor exists but evidence is not clean
151,id06,2024-08-24,tail,S1,FREEZE,HOLD,0.0,0.9375,0.9375,0.0,6,0.4144,0,S1 mostly subject/static; keep stable
151,id06,2024-08-24,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,6,0.4144,0,S2 is subject/static dominated; day-level features are brittle
151,id06,2024-08-24,tail,S3,FREEZE,HOLD,0.0,0.9583,0.9583,0.0,6,0.4144,0,S3 is subject/static dominated; day-level features are brittle
151,id06,2024-08-24,tail,S4,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,6,0.4144,0,no strong S4 context event
152,id07,2024-07-13,hole,Q1,TINY_MOVE,DOWN,0.15,0.5102,0.4592,-0.051,1,0.5435,0,very close Q1 neighbors agree; tiny only
152,id07,2024-07-13,hole,Q2,MOVE,DOWN,0.7,0.5102,0.3316,-0.1786,1,0.5435,0,hole row with close labeled neighbor; prev/next Q2 agree
152,id07,2024-07-13,hole,Q3,TINY_MOVE,HOLD,0.25,0.5102,0.5082,-0.002,1,0.5435,0,near Q3 neighbor exists but evidence is not clean
152,id07,2024-07-13,hole,S1,TINY_MOVE,UP,0.12,0.7959,0.8122,0.0163,1,0.5435,0,very close S1 neighbors agree; tiny only
152,id07,2024-07-13,hole,S2,FREEZE,HOLD,0.0,0.7143,0.7143,0.0,1,0.5435,0,S2 is subject/static dominated; day-level features are brittle
152,id07,2024-07-13,hole,S3,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,1,0.5435,0,S3 is subject/static dominated; day-level features are brittle
152,id07,2024-07-13,hole,S4,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,1,0.5435,0,no strong S4 context event
153,id07,2024-07-14,hole,Q1,TINY_MOVE,DOWN,0.15,0.5102,0.4592,-0.051,2,0.688,0,very close Q1 neighbors agree; tiny only
153,id07,2024-07-14,hole,Q2,MOVE,DOWN,0.9,0.5102,0.3727,-0.1375,2,0.688,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
153,id07,2024-07-14,hole,Q3,TINY_MOVE,HOLD,0.25,0.5102,0.5082,-0.002,2,0.688,0,near Q3 neighbor exists but evidence is not clean
153,id07,2024-07-14,hole,S1,TINY_MOVE,UP,0.12,0.7959,0.8122,0.0163,2,0.688,0,very close S1 neighbors agree; tiny only
153,id07,2024-07-14,hole,S2,FREEZE,HOLD,0.0,0.7143,0.7143,0.0,2,0.688,0,S2 is subject/static dominated; day-level features are brittle
153,id07,2024-07-14,hole,S3,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,2,0.688,0,S3 is subject/static dominated; day-level features are brittle
153,id07,2024-07-14,hole,S4,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,2,0.688,0,no strong S4 context event
154,id07,2024-07-15,hole,Q1,TINY_MOVE,DOWN,0.15,0.5102,0.4592,-0.051,3,1.0308,0,very close Q1 neighbors agree; tiny only
154,id07,2024-07-15,hole,Q2,MOVE,DOWN,0.9,0.5102,0.3727,-0.1375,3,1.0308,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
154,id07,2024-07-15,hole,Q3,TINY_MOVE,HOLD,0.25,0.5102,0.5082,-0.002,3,1.0308,0,near Q3 neighbor exists but evidence is not clean
154,id07,2024-07-15,hole,S1,TINY_MOVE,UP,0.12,0.7959,0.8122,0.0163,3,1.0308,0,very close S1 neighbors agree; tiny only
154,id07,2024-07-15,hole,S2,FREEZE,HOLD,0.0,0.7143,0.7143,0.0,3,1.0308,0,S2 is subject/static dominated; day-level features are brittle
154,id07,2024-07-15,hole,S3,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,3,1.0308,0,S3 is subject/static dominated; day-level features are brittle
154,id07,2024-07-15,hole,S4,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,3,1.0308,0,no strong S4 context event
155,id07,2024-07-16,hole,Q1,FREEZE,HOLD,0.0,0.5102,0.5102,0.0,4,0.3268,0,Q1 signal unreliable; avoid coverage-driven movement
155,id07,2024-07-16,hole,Q2,MOVE,DOWN,0.7,0.5102,0.3316,-0.1786,4,0.3268,0,hole row with close labeled neighbor; prev/next Q2 agree
155,id07,2024-07-16,hole,Q3,TINY_MOVE,HOLD,0.25,0.5102,0.5082,-0.002,4,0.3268,0,near Q3 neighbor exists but evidence is not clean
155,id07,2024-07-16,hole,S1,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,4,0.3268,0,S1 mostly subject/static; keep stable
155,id07,2024-07-16,hole,S2,FREEZE,HOLD,0.0,0.7143,0.7143,0.0,4,0.3268,0,S2 is subject/static dominated; day-level features are brittle
155,id07,2024-07-16,hole,S3,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,4,0.3268,0,S3 is subject/static dominated; day-level features are brittle
155,id07,2024-07-16,hole,S4,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,4,0.3268,0,no strong S4 context event
156,id07,2024-07-17,hole,Q1,FREEZE,HOLD,0.0,0.5102,0.5102,0.0,5,0.8921,0,Q1 signal unreliable; avoid coverage-driven movement
156,id07,2024-07-17,hole,Q2,MOVE,DOWN,0.9,0.5102,0.3727,-0.1375,5,0.8921,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
156,id07,2024-07-17,hole,Q3,TINY_MOVE,HOLD,0.25,0.5102,0.5082,-0.002,5,0.8921,0,near Q3 neighbor exists but evidence is not clean
156,id07,2024-07-17,hole,S1,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,5,0.8921,0,S1 mostly subject/static; keep stable
156,id07,2024-07-17,hole,S2,FREEZE,HOLD,0.0,0.7143,0.7143,0.0,5,0.8921,0,S2 is subject/static dominated; day-level features are brittle
156,id07,2024-07-17,hole,S3,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,5,0.8921,0,S3 is subject/static dominated; day-level features are brittle
156,id07,2024-07-17,hole,S4,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,5,0.8921,0,no strong S4 context event
157,id07,2024-07-18,hole,Q1,FREEZE,HOLD,0.0,0.5102,0.5102,0.0,6,0.4248,0,Q1 signal unreliable; avoid coverage-driven movement
157,id07,2024-07-18,hole,Q2,MOVE,DOWN,0.7,0.5102,0.3316,-0.1786,6,0.4248,0,hole row with close labeled neighbor; prev/next Q2 agree
157,id07,2024-07-18,hole,Q3,TINY_MOVE,HOLD,0.25,0.5102,0.5082,-0.002,6,0.4248,0,near Q3 neighbor exists but evidence is not clean
157,id07,2024-07-18,hole,S1,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,6,0.4248,0,S1 mostly subject/static; keep stable
157,id07,2024-07-18,hole,S2,FREEZE,HOLD,0.0,0.7143,0.7143,0.0,6,0.4248,0,S2 is subject/static dominated; day-level features are brittle
157,id07,2024-07-18,hole,S3,FREEZE,HOLD,0.0,0.7959,0.7959,0.0,6,0.4248,0,S3 is subject/static dominated; day-level features are brittle
157,id07,2024-07-18,hole,S4,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,6,0.4248,0,no strong S4 context event
158,id07,2024-07-19,hole,Q1,FREEZE,HOLD,0.0,0.5102,0.5102,0.0,7,0.6868,0,Q1 signal unreliable; avoid coverage-driven movement
