subject_id,sleep_date,lifelog_date,row_id,s4_anchor_p,s4_cola_p,cola_shift,cola_abs_shift,cola_direction,cola_says_move,regime,nearest_label_days,neighbor_agree_S4,neighbor_mean_S4,coverage_anomaly_score,s4_context_token_count,action,direction,strength,base_subject_prior,candidate_hint_p,candidate_delta,reason,action_allows_move,context_token_evidence,direction_agree,three_way_intersection,candidate_safe_intersection,s4_cola_context_score
id03,2024-08-24,2024-08-23,65,0.17554991265315104,0.16017654357443598,-0.01537336907871506,0.01537336907871506,DOWN,False,hole,6,True,0.0,0.7091,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.228
id03,2024-08-28,2024-08-27,68,0.17602106869301642,0.16115859833706875,-0.014862470355947677,0.014862470355947677,DOWN,False,hole,2,True,0.0,0.582,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.22
id01,2024-08-03,2024-08-02,3,0.41259184691107137,0.42650290726918716,0.01391106035811579,0.01391106035811579,UP,False,hole,5,False,0.5,0.6414,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.216
id01,2024-09-09,2024-09-08,20,0.5310779476362667,0.5449759766860053,0.01389802904973858,0.01389802904973858,UP,False,tail,8,False,1.0,0.6882,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.212
id02,2024-10-13,2024-10-12,55,0.6776445609844267,0.6913662145697208,0.013721653585294091,0.013721653585294091,UP,False,tail,15,False,0.0,0.4723,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.204
id02,2024-10-03,2024-10-02,46,0.5959269938204548,0.6094814594546576,0.013554465634202817,0.013554465634202817,UP,False,tail,5,False,0.0,0.5357,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.196
id04,2024-09-15,2024-09-14,84,0.5373564524410028,0.5508126593356627,0.013456206894659872,0.013456206894659872,UP,False,hole,2,False,0.5,0.5041,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.192
id02,2024-10-01,2024-09-30,45,0.7341368442068603,0.7210094637416617,-0.013127380465198568,0.013127380465198568,DOWN,False,tail,3,False,0.0,0.4316,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.188
id04,2024-09-10,2024-09-09,80,0.5971481761771509,0.5841444951329048,-0.013003681044246096,0.013003681044246096,DOWN,False,hole,1,False,0.5,0.4058,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.18
id07,2024-07-22,2024-07-21,160,0.5576543654726781,0.5692269075946058,0.01157254212192771,0.01157254212192771,UP,False,hole,7,True,1.0,0.3731,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.172
id02,2024-09-06,2024-09-05,38,0.6986189906785117,0.7096781487640937,0.011059158085582,0.011059158085582,UP,False,hole,5,False,0.5,0.6712,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.168
id10,2024-08-05,2024-08-04,228,0.7095852309475658,0.7205314464380964,0.010946215490530653,0.010946215490530653,UP,False,hole,2,False,0.5,0.6274,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.164
id05,2024-09-29,2024-09-28,107,0.4688996489151899,0.47965714670049525,0.010757497785305326,0.010757497785305326,UP,False,hole,1,False,0.5,0.4414,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.16
id07,2024-07-21,2024-07-20,159,0.496652532802386,0.4858992401931078,-0.010753292609278209,0.010753292609278209,DOWN,False,hole,8,True,1.0,0.2808,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.156
id02,2024-10-16,2024-10-15,58,0.5824242131003006,0.5931700334643148,0.01074582036401428,0.01074582036401428,UP,False,tail,18,False,0.0,0.4851,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.152
id07,2024-08-30,2024-08-29,179,0.42597081131152253,0.4160232014235133,-0.009947609888009246,0.009947609888009246,DOWN,False,tail,16,False,0.0,0.376,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.148
id05,2024-10-11,2024-10-10,114,0.4346747973442351,0.4248788100978309,-0.00979598724640418,0.00979598724640418,DOWN,False,hole,1,True,0.0,0.5016,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.144
id03,2024-08-23,2024-08-22,64,0.23123564515604678,0.22147641580945648,-0.009759229346590292,0.009759229346590292,DOWN,False,hole,7,True,0.0,0.8849,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.14
id03,2024-08-17,2024-08-16,59,0.1827298577434593,0.17304994883432964,-0.009679908909129648,0.009679908909129648,DOWN,False,hole,1,True,0.0,0.7714,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.136
id08,2024-08-10,2024-08-09,188,0.5037884092108885,0.5129740915366111,0.009185682325722588,0.009185682325722588,UP,False,hole,2,False,0.5,0.5057,0,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,no strong S4 context event,False,False,False,False,False,0.132
id04,2024-09-27,2024-09-26,93,0.5019746002422303,0.5109206486448908,0.008946048402660556,0.008946048402660556,UP,False,hole,1,True,0.0,0.8309,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.124
id04,2024-10-20,2024-10-19,99,0.4928092448494987,0.5016654802143993,0.0088562353649006,0.0088562353649006,UP,False,hole,1,True,1.0,1.0387,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.12
id09,2024-09-19,2024-09-18,224,0.44162186126564995,0.4332306546563202,-0.008391206609329738,0.008391206609329738,DOWN,False,tail,15,False,1.0,0.4367,0,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,no strong S4 context event,False,False,False,False,False,0.116
id03,2024-09-21,2024-09-20,74,0.15321978204494743,0.16057481111476302,0.007355029069815583,0.007355029069815583,UP,False,tail,8,False,1.0,0.7744,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.108
id07,2024-07-27,2024-07-26,165,0.38503313418255253,0.3919362825117454,0.006903148329192865,0.006903148329192865,UP,False,hole,2,True,1.0,0.4231,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.104
id03,2024-08-19,2024-08-18,61,0.3010615898809069,0.2943484816218522,-0.006713108259054745,0.006713108259054745,DOWN,False,hole,3,True,0.0,0.5528,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.096
id05,2024-10-17,2024-10-16,117,0.3536376600419713,0.347506666529888,-0.006130993512083294,0.006130993512083294,DOWN,False,hole,2,True,0.0,1.2441,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.088
id02,2024-09-01,2024-08-31,33,0.7215867496192512,0.7274213978514288,0.005834648232177608,0.005834648232177608,UP,False,hole,7,False,0.5,0.9556,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.084
id01,2024-09-02,2024-09-01,14,0.5407404015456971,0.5359383235481537,-0.004802077997543397,0.004802077997543397,DOWN,False,tail,1,False,1.0,0.716,0,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,no strong S4 context event,False,False,False,False,False,0.08
id02,2024-10-05,2024-10-04,48,0.5890802197010943,0.5846084925494198,-0.004471727151674432,0.004471727151674432,DOWN,False,tail,7,False,0.0,0.4166,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.076
id06,2024-07-14,2024-07-13,135,0.7933566964547004,0.7975446636011125,0.004187967146412119,0.004187967146412119,UP,False,hole,1,True,1.0,0.3947,0,FREEZE,HOLD,0.0,0.8542,0.8542,0.0,no strong S4 context event,False,False,False,False,False,0.072
id05,2024-10-01,2024-09-30,109,0.5198745883501895,0.5237127913802131,0.003838203030023579,0.003838203030023579,UP,False,hole,3,False,0.5,0.7536,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.068
id04,2024-09-21,2024-09-20,88,0.42478437641855044,0.42103229922750113,-0.003752077191049308,0.003752077191049308,DOWN,False,hole,3,True,0.0,0.5972,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.064
id02,2024-08-27,2024-08-26,28,0.7680872224215048,0.7647605766115346,-0.003326645809970219,0.003326645809970219,DOWN,False,hole,2,False,0.5,0.387,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.06
id07,2024-08-21,2024-08-20,172,0.36149211969772266,0.3646835135741925,0.003191393876469828,0.003191393876469828,UP,False,tail,7,False,0.0,0.5498,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.056
id02,2024-09-10,2024-09-09,42,0.7540634064928728,0.7571708081849892,0.0031074016921163183,0.0031074016921163183,UP,False,hole,1,False,0.5,0.3489,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.052
id03,2024-10-05,2024-10-04,77,0.15007869228929552,0.14754711549700017,-0.002531576792295348,0.002531576792295348,DOWN,False,tail,22,False,1.0,0.7744,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.048
id10,2024-09-16,2024-09-15,239,0.672066145196734,0.6695646578364808,-0.0025014873602532406,0.0025014873602532406,DOWN,False,tail,1,False,1.0,0.5454,0,FREEZE,HOLD,0.0,0.6667,0.6667,0.0,no strong S4 context event,False,False,False,False,False,0.044
id02,2024-10-08,2024-10-07,51,0.7276345192184367,0.7294194273633814,0.0017849081449446969,0.0017849081449446969,UP,False,tail,10,False,0.0,0.7316,0,FREEZE,HOLD,0.0,0.75,0.75,0.0,no strong S4 context event,False,False,False,False,False,0.036
id03,2024-09-16,2024-09-15,70,0.26795510998965744,0.26627556550835463,-0.0016795444813028082,0.0016795444813028082,DOWN,False,tail,3,False,1.0,1.8263,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.032
id05,2024-10-18,2024-10-17,118,0.4280307192667844,0.4268939006017571,-0.001136818665027295,0.001136818665027295,DOWN,False,hole,1,True,0.0,0.4906,0,FREEZE,HOLD,0.0,0.4091,0.4091,0.0,no strong S4 context event,False,False,False,False,False,0.028
id04,2024-09-24,2024-09-23,90,0.5806294864357351,0.579622543389378,-0.0010069430463570672,0.0010069430463570672,DOWN,False,hole,4,True,0.0,0.7952,0,FREEZE,HOLD,0.0,0.5088,0.5088,0.0,no strong S4 context event,False,False,False,False,False,0.024
id07,2024-08-16,2024-08-15,168,0.44104116918895303,0.4415940967990236,0.000552927610070586,0.000552927610070586,UP,False,tail,2,False,0.0,0.7283,0,FREEZE,HOLD,0.0,0.4694,0.4694,0.0,no strong S4 context event,False,False,False,False,False,0.016
id03,2024-09-19,2024-09-18,73,0.15655454869545615,0.1562537012710489,-0.0003008474244072523,0.0003008474244072523,DOWN,False,tail,6,False,1.0,0.5783,0,FREEZE,HOLD,0.0,0.1515,0.1515,0.0,no strong S4 context event,False,False,False,False,False,0.008
