fold,subject_id,target,y,p_subj,ll_subj,ll_marg,ll_lift_vs_marg
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,1,0.5753521840478363,0.5527729316864404,0.39759105167725844,-0.15518188000918193
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,1,0.5753521840478363,0.5527729316864404,0.39759105167725844,-0.15518188000918193
mirror_v1_seed1,id10,S2,1,0.5753521840478363,0.5527729316864404,0.39759105167725844,-0.15518188000918193
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id10,S2,0,0.5753521840478363,0.8564951219409834,1.1145488809309223,0.2580537589899389
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,0,0.7961603613777526,1.5904216794499522,1.1145488809309223,-0.47587279851902986
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,0,0.7961603613777526,1.5904216794499522,1.1145488809309223,-0.47587279851902986
mirror_v1_seed1,id01,S3,0,0.7961603613777526,1.5904216794499522,1.1145488809309223,-0.47587279851902986
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id01,S3,0,0.7961603613777526,1.5904216794499522,1.1145488809309223,-0.47587279851902986
mirror_v1_seed1,id01,S3,1,0.7961603613777526,0.22795465441061968,0.39759105167725844,0.16963639726663876
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,0,0.8138855473449046,1.681393457655679,1.1145488809309223,-0.5668445767247567
mirror_v1_seed1,id02,S3,0,0.8138855473449046,1.681393457655679,1.1145488809309223,-0.5668445767247567
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,0,0.8138855473449046,1.681393457655679,1.1145488809309223,-0.5668445767247567
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id02,S3,1,0.8138855473449046,0.20593552809282836,0.39759105167725844,0.19165552358443008
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id03,S3,0,0.5641772415227793,0.8305196355377226,1.1145488809309223,0.28402924539319974
mirror_v1_seed1,id03,S3,1,0.5641772415227793,0.5723868188336746,0.39759105167725844,-0.17479576715641615
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,1,0.6164457878012866,0.48378489568421,0.39759105167725844,-0.08619384400695157
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id04,S3,0,0.6164457878012866,0.95827430649996,1.1145488809309223,0.15627457443096227
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,1,0.35088034495149123,1.0473100112091571,0.39759105167725844,-0.6497189595318986
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,1,0.35088034495149123,1.0473100112091571,0.39759105167725844,-0.6497189595318986
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,1,0.35088034495149123,1.0473100112091571,0.39759105167725844,-0.6497189595318986
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id05,S3,1,0.35088034495149123,1.0473100112091571,0.39759105167725844,-0.6497189595318986
mirror_v1_seed1,id05,S3,0,0.35088034495149123,0.43213821093819593,1.1145488809309223,0.6824106699927264
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id06,S3,1,0.8178454293162896,0.20108192195093186,0.39759105167725844,0.1965091297263266
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,0,0.6901858548482045,1.1717826930623814,1.1145488809309223,-0.05723381213145906
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,0,0.6901858548482045,1.1717826930623814,1.1145488809309223,-0.05723381213145906
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id07,S3,1,0.6901858548482045,0.3707943628078672,0.39759105167725844,0.02679668886939124
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id08,S3,0,0.6919076346993966,1.1773556536261618,1.1145488809309223,-0.06280677269523949
mirror_v1_seed1,id08,S3,1,0.6919076346993966,0.3683028081410878,0.39759105167725844,0.029288243536170655
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,0,0.7247317899491813,1.290009347344932,1.1145488809309223,-0.17546046641400959
mirror_v1_seed1,id09,S3,1,0.7247317899491813,0.32195363747163835,0.39759105167725844,0.07563741420562009
mirror_v1_seed1,id10,S3,1,0.6266342353298875,0.46739226529859795,0.39759105167725844,-0.06980121362133951
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,1,0.6266342353298875,0.46739226529859795,0.39759105167725844,-0.06980121362133951
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,1,0.6266342353298875,0.46739226529859795,0.39759105167725844,-0.06980121362133951
mirror_v1_seed1,id10,S3,1,0.6266342353298875,0.46739226529859795,0.39759105167725844,-0.06980121362133951
mirror_v1_seed1,id10,S3,1,0.6266342353298875,0.46739226529859795,0.39759105167725844,-0.06980121362133951
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id10,S3,0,0.6266342353298875,0.9851967374819691,1.1145488809309223,0.12935214344895318
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,0,0.5291737248258988,0.7532660955226835,0.8238592874151861,0.07059319189250257
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id01,S4,1,0.5291737248258988,0.6364384987186869,0.5775624311262595,-0.05887606759242736
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,0,0.6570716617975597,1.0702337801678814,0.8238592874151861,-0.2463744927526953
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,0,0.6570716617975597,1.0702337801678814,0.8238592874151861,-0.2463744927526953
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,0,0.6570716617975597,1.0702337801678814,0.8238592874151861,-0.2463744927526953
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,1,0.6570716617975597,0.4199621921723901,0.5775624311262595,0.15760023895386938
mirror_v1_seed1,id02,S4,0,0.6570716617975597,1.0702337801678814,0.8238592874151861,-0.2463744927526953
mirror_v1_seed1,id02,S4,0,0.6570716617975597,1.0702337801678814,0.8238592874151861,-0.2463744927526953
mirror_v1_seed1,id03,S4,0,0.37434990638651966,0.4689640200451268,0.8238592874151861,0.35489526737005933
mirror_v1_seed1,id03,S4,0,0.37434990638651966,0.4689640200451268,0.8238592874151861,0.35489526737005933
mirror_v1_seed1,id03,S4,0,0.37434990638651966,0.4689640200451268,0.8238592874151861,0.35489526737005933
