subject_id,lifelog_date,Q1,Q2,Q3,S1,S2,S3,S4,base_Q1,stack_Q1,base_Q2,stack_Q2,base_Q3,stack_Q3,base_S1,stack_S1,base_S2,stack_S2,base_S3,stack_S3,base_S4,stack_S4
id09,2024-08-29,0,0,0,0,0,1,0,0.4345593754186613,0.5747986782106157,0.3869866738892524,0.6405950769241324,0.2885602430127645,0.4487850784536031,0.5653822805676807,0.654802741248449,0.5532685736101187,0.8023397518562302,0.65055413936676,0.7421157850331646,0.5483870923590292,0.5713582757164539
id09,2024-08-30,1,1,1,0,0,0,0,0.48739428558289133,0.5749981011330417,0.3869866738892524,0.6611840515049658,0.4022073534673676,0.5931637281554755,0.3810162915849338,0.6445307610632871,0.5462648025665681,0.7029797610867488,0.6207620704804616,0.701940921218237,0.5483870923590292,0.5202118911023691
id09,2024-08-31,1,1,1,1,1,1,1,0.3782065279305288,0.5338337999318897,0.3869866738892524,0.6197161272050349,0.38165237585568396,0.5256282014606837,0.5005508453530828,0.6482782173757208,0.551086936240481,0.7609027405720665,0.6375920163138483,0.7419750121981948,0.5483870923590292,0.5573671186173231
id09,2024-09-01,1,1,1,0,0,0,0,0.5108365558632657,0.5795098596304904,0.3869866738892524,0.5772955890839445,0.44654855660519377,0.5454967968660814,0.624761847233076,0.6736133721757452,0.5558588468938163,0.7582383275719896,0.6321333792866932,0.7378454520240583,0.5483870923590292,0.4899160409549598
id09,2024-09-02,1,1,1,1,0,0,1,0.48910038901956926,0.5770356905163403,0.3869866738892524,0.5818526637621149,0.43807021839337074,0.5441271862961505,0.6146082334223915,0.6640422016711811,0.5554017354691597,0.7519514197895434,0.6167371022539843,0.7280992225804029,0.5483870923590292,0.49463958375596423
id09,2024-09-03,1,1,1,1,1,1,1,0.41931225989148685,0.5551961582416904,0.3869866738892524,0.5915561545927989,0.4009249353047866,0.5172145962841741,0.5957666134679457,0.6539009989079777,0.5542084444256131,0.765776481397834,0.6197242763039144,0.735125888250766,0.5483870923590292,0.5285789096759679
id10,2024-08-31,1,1,1,1,1,1,1,0.39064977879159396,0.45279869180209165,0.5000000000000008,0.5740559355011621,0.5642147742054969,0.6226277843913864,0.39939157109146983,0.5044934498502927,0.3679240315828461,0.5187627196763184,0.47144492586723474,0.4666870873115409,0.49999999999999867,0.5309047740340664
id10,2024-09-01,0,0,0,0,0,0,1,0.5201442052108024,0.7020164547011029,0.5000000000000008,0.8034039668965085,0.5809701932981017,0.95,0.49765412940057524,0.8807311286335727,0.95,0.09536624762716105,0.47704706482674014,0.7090887119643828,0.49999999999999867,0.42715177707791036
id10,2024-09-02,0,0,0,0,0,0,1,0.15404204277727374,0.3498257573306146,0.5000000000000008,0.47438154843114866,0.5761392260498566,0.5410642987523754,0.5601586923341724,0.46427685168625943,0.363946345945532,0.567807261245874,0.4384570767405882,0.5059107004194534,0.49999999999999867,0.5830005621179423
id10,2024-09-05,1,0,0,1,0,1,0,0.5076346617701984,0.5186310818578466,0.5000000000000008,0.549919292698243,0.5275856428155853,0.5653006468897013,0.5722429336300937,0.5119633728889412,0.3654584361736976,0.557377528879041,0.4441513308399847,0.4391317147416732,0.49999999999999867,0.4898794692322414
id10,2024-09-07,1,1,0,1,1,1,1,0.6248107544083152,0.5523690285726086,0.5000000000000008,0.5908535671963505,0.567976751292577,0.6429021474600052,0.44185484985794815,0.5242802595000619,0.36726787654945187,0.4904314307642924,0.45501468210872303,0.41554286229338333,0.49999999999999867,0.453656875812304
id10,2024-09-08,1,1,1,0,1,1,1,0.6880708415543483,0.5919242302004859,0.5000000000000008,0.6236664749959968,0.49223969652161537,0.6037636399005419,0.4507372409146676,0.5302503493050871,0.37080056548304613,0.5214114106960404,0.4657133103746157,0.4079998693245969,0.49999999999999867,0.4606369556003154
id10,2024-09-11,0,0,0,0,0,0,1,0.5339316069133707,0.5363738174274382,0.5000000000000008,0.5656000401401337,0.532566277030617,0.5899580153208346,0.5338852725994038,0.4980016039878623,0.36458223817805113,0.5169697186082608,0.4127074746744897,0.4019968989927422,0.49999999999999867,0.4732552678062563
id10,2024-09-14,1,0,0,1,0,0,1,0.5952881235766417,0.5324956643201448,0.5000000000000008,0.5648862486691026,0.5879492842541659,0.6342995931916643,0.48917350151904343,0.5385665129332087,0.3735489653858627,0.5175955353570976,0.47725466871940314,0.45014027759260966,0.49999999999999867,0.4605003677770019
id01,2024-08-18,0,0,0,0,1,1,1,0.3615757688087381,0.4500969345684523,0.5016769747776388,0.5499334652861468,0.7104866965555274,0.5305508623084033,0.6136402777151025,0.6609148921078054,0.45944081287293104,0.7422308636878445,0.7678378683670083,0.7567432757147932,0.5000000000000018,0.552194732542316
id01,2024-08-19,0,1,1,0,1,1,0,0.4964910599033494,0.49443612433466544,0.5845060014853835,0.5596009145594805,0.6753740036715139,0.538918962496957,0.6618875393438027,0.7223519748237522,0.4611361421836998,0.6571935033130467,0.7794243020221516,0.7080681883243829,0.5000000000000018,0.526589569505322
id01,2024-08-20,0,0,1,0,0,1,0,0.6116143382140053,0.5214234790728844,0.5845060014853835,0.5573645888906188,0.6700860940602952,0.5708497931905053,0.6870911309514169,0.7411095370138617,0.4611020500123443,0.6335588286000458,0.7776869164133958,0.6801465733851654,0.5000000000000018,0.4934970982276185
id01,2024-08-21,0,1,0,0,1,1,0,0.95,0.6624006139825801,0.5433914246948592,0.6453819015664678,0.7033547762414689,0.8579401545390387,0.6722307897553956,0.46837494240792055,0.45925493529962463,0.16652054710335035,0.054182677808420024,0.18669548133264435,0.5000000000000018,0.12639469099950776
id01,2024-08-23,1,0,0,1,0,1,0,0.8834856705017073,0.5757596320721293,0.5016769747776388,0.5396942694826322,0.6813784072804271,0.65037258012454,0.6517520663607802,0.7304994381167338,0.4595088908300266,0.6514401189857707,0.7704334053802857,0.6242593980802059,0.5000000000000018,0.4283067207814739
id01,2024-08-24,1,1,1,1,1,1,0,0.6441868733617739,0.513485914502725,0.5433914246948592,0.5413489676062614,0.7972778659708463,0.6095329277553202,0.6873576533276654,0.7292931264943429,0.46020417119872886,0.6411418462100592,0.7478754766678171,0.664125468446039,0.5000000000000018,0.4302348301961097
id01,2024-08-25,1,1,1,1,0,1,1,0.5634515897543074,0.5003448276728072,0.5016769747776388,0.5470713623836828,0.7196909705316029,0.6071706485780279,0.7121814675314267,0.7134277113175285,0.46068305503193835,0.6941734290964544,0.7604851136229436,0.7129055855248618,0.5000000000000018,0.463951296996391
id01,2024-08-26,1,0,1,0,0,0,1,0.48174940863207794,0.4850235752944523,0.5016769747776388,0.5554786586603525,0.6543256532452342,0.5715027223792368,0.6593899472411328,0.6786473341043157,0.45963070354414604,0.7121514685478482,0.7491944501629159,0.7260951331235772,0.5000000000000018,0.5181921340403074
id01,2024-08-27,1,1,0,1,1,0,1,0.5612533458182722,0.5205632085266495,0.5845060014853835,0.572966764775109,0.5028039015913016,0.5193507117677917,0.5982722124921498,0.6948936356218748,0.45964644792161585,0.6611350210910498,0.7708798883544068,0.6866563412729166,0.5000000000000018,0.5851875973943365
id01,2024-08-28,0,0,0,0,0,1,0,0.28657975573788036,0.4699463516148283,0.5016769747776388,0.5834846977576283,0.41262729266309045,0.5091761176957491,0.6821064454245487,0.6550225218406569,0.4641153384952589,0.7603464628729503,0.7823809274207992,0.7882445224662441,0.5000000000000018,0.6293113910282759
id01,2024-08-29,1,0,1,1,1,0,1,0.6875647453416974,0.5307848137839949,0.5433914246948592,0.5472682264324967,0.6757224444269998,0.5937703553770908,0.6731615582319554,0.7350028359927567,0.46411028006370375,0.6623368971590826,0.782655000379195,0.6775517864843557,0.5000000000000018,0.48305977522597887
id01,2024-08-31,1,1,1,1,1,1,1,0.6695761382342394,0.5191009511958348,0.5016769747776388,0.5445393948537197,0.6794231204429454,0.6007244590998112,0.630158758679314,0.6943305487167949,0.46066668679315126,0.6884877607149301,0.7482781662893249,0.6767330979728665,0.5000000000000018,0.4858302009135668
id02,2024-09-12,0,0,1,0,1,1,1,0.43403334393715576,0.3756467360097682,0.5072471386992554,0.47832914182205616,0.6869609175511736,0.5208539120620476,0.8632511993401734,0.8556315053135988,0.807809478396478,0.8394805048225916,0.9060793708978131,0.8843236072275001,0.4999999999999989,0.6956195495875567
id02,2024-09-13,1,0,1,1,1,1,1,0.41704180155727355,0.372937650381898,0.5072471386992554,0.4797911274541419,0.6787099079955154,0.5127063035776568,0.8506527276149748,0.8493373233209803,0.8068932584503608,0.8405034117483746,0.9003859440066055,0.8844220809666978,0.4999999999999989,0.7025037728869901
id02,2024-09-15,0,0,1,1,1,1,0,0.4709592871190392,0.388372781558808,0.4616591278072781,0.48578523162970344,0.6129521084114388,0.5617025487016867,0.8938797702855431,0.8500698796383249,0.8060185679351393,0.8509608639318191,0.896094955499148,0.8868710180334783,0.4999999999999989,0.6835891736442495
id02,2024-09-16,1,1,1,1,1,1,0,0.5594171467327549,0.39931581848730513,0.4616591278072781,0.4732070295826804,0.6652021261372686,0.5617970570851885,0.8502366639169353,0.8451712246092513,0.8046457747135014,0.8446989733985641,0.8871548154207303,0.8707837391549221,0.4999999999999989,0.670741313707015
id02,2024-09-18,1,1,1,1,1,0,1,0.4806345348151492,0.4055701715838077,0.5072471386992554,0.4994948090140133,0.5018545991350966,0.5246868226792337,0.8704047620582063,0.8486360967798423,0.8049506664937365,0.83384709205442,0.8962081732691551,0.8774821843081341,0.4999999999999989,0.7213642014497775
id02,2024-09-19,1,1,1,1,1,0,1,0.5646911726628215,0.40790875701206164,0.5527149501353658,0.48043432776946676,0.662496398357659,0.5150223515278204,0.8261889384135148,0.8614482286729896,0.804118741102022,0.8030951676552868,0.8972970759631705,0.8539504489135152,0.4999999999999989,0.6919847075888002
id02,2024-09-20,1,1,1,1,1,1,1,0.4882736344484358,0.3929778315901857,0.5527149501353658,0.4845068890556656,0.6667601939080552,0.5066145244541502,0.837092993388419,0.8579841460731832,0.8044446321746251,0.8080117261097849,0.8943346895747557,0.8644152756865533,0.4999999999999989,0.6975455681604931
id02,2024-09-21,1,1,1,1,1,1,1,0.6227177062671774,0.4190642443808581,0.5527149501353658,0.478512050140245,0.6933092650564925,0.5479644952069542,0.8657493593930592,0.8755834439664002,0.8047967184526509,0.7907454463493284,0.9010644709274467,0.8476721175901337,0.4999999999999989,0.6579458824985326
id02,2024-09-22,0,1,1,1,1,1,1,0.4613615949654744,0.40941074905391533,0.6403670944640936,0.5085736277944353,0.5286652488114543,0.4516339309212779,0.8268301052900129,0.8666418040691224,0.805606358070407,0.7636163011932113,0.898526099159434,0.8528835531927449,0.4999999999999989,0.7451255273081909
id02,2024-09-23,0,1,1,1,1,1,1,0.4743417834172461,0.38632849537283837,0.4616591278072781,0.47790186286192093,0.6020068516504671,0.5292931206931606,0.8477918632073382,0.8415197831293256,0.8077097503447871,0.8620810480779458,0.9067426576599742,0.8878612598304024,0.4999999999999989,0.7143018836575665
id02,2024-09-24,0,0,0,1,1,1,1,0.5481887501442915,0.4078011933024119,0.5527149501353658,0.48708276216246305,0.6659989241013903,0.5388952785223802,0.8729473676760754,0.8691936619611612,0.8033846687058799,0.7942839725089372,0.8929753151174143,0.8568457438507696,0.4999999999999989,0.6695659240554862
id02,2024-09-25,0,0,0,1,1,0,1,0.44518405878031897,0.41449025335595,0.6548673590288664,0.5182424854393214,0.4887839122595988,0.45330945672676387,0.8530033365216058,0.8717790968586211,0.8039779399812738,0.7511716270291856,0.8988188695433666,0.8532462595001709,0.4999999999999989,0.745721582745041
id02,2024-09-26,1,0,0,1,1,1,0,0.45937841190283973,0.39005773371037183,0.4616591278072781,0.4876382558533925,0.5468101631805041,0.5402692795883479,0.8822755089092719,0.8471391847500502,0.8098651806799995,0.8607754438236541,0.9082003844310289,0.8919851812926989,0.4999999999999989,0.7158792118984726
id02,2024-09-27,1,1,1,1,1,1,0,0.4364552296067826,0.36972010617542206,0.4616591278072781,0.4701229692835341,0.6956335190969852,0.5354568701301569,0.8632530508848024,0.8482436452538721,0.8102236580848348,0.8625479066885341,0.9096167373442784,0.8927511022828842,0.4999999999999989,0.6937741018201673
id03,2024-08-31,1,1,1,1,1,0,1,0.600952558723835,0.5563290622781075,0.751367369621867,0.6226197138814181,0.50973557172838,0.5745900850932043,0.6716168212184365,0.6788552789887702,0.44750246632386126,0.31957083270340864,0.4668436716737909,0.44775941662750757,0.5000000000000066,0.4428154630090334
id03,2024-09-01,1,1,1,1,1,0,0,0.8290531626618131,0.5904644047248955,0.5617341783567593,0.6038643826049406,0.5546305242583419,0.7509042572347467,0.8120213119073131,0.661738087814607,0.45497846713117485,0.3900268739951986,0.3988154563025719,0.43665069829192366,0.5000000000000066,0.2948439101343918
id03,2024-09-02,1,1,1,1,1,0,0,0.9230503888006105,0.6329577353871425,0.5617341783567593,0.611991974061362,0.41798157738848535,0.7373883909227031,0.7574000165651696,0.6555451080224662,0.4474344966528784,0.4011724246166668,0.4500304509182607,0.421975123923228,0.5000000000000066,0.331004535152892
id03,2024-09-04,1,1,0,1,0,1,0,0.8666979117328145,0.5765686877174175,0.5617341783567593,0.5754249391916544,0.7062331915630543,0.7156172370021839,0.6846178986214178,0.6557412332846764,0.45285943261368655,0.43077722714362315,0.4608522744904341,0.44069601739556186,0.5000000000000066,0.3137866718940548
id03,2024-09-05,1,1,0,1,0,1,0,0.8716788852213027,0.591684714733946,0.5617341783567593,0.5900946490645957,0.6075755218793037,0.7299766301244556,0.7326372663168602,0.6558383745454917,0.4529979165333927,0.4122062333505492,0.4372745804317974,0.4335987956757851,0.5000000000000066,0.31236537208430565
id03,2024-09-06,1,1,0,1,0,0,0,0.7713610246714312,0.5709316375210398,0.6836735966641575,0.5973046585778992,0.6458603650917212,0.6514810845041984,0.6829786357658951,0.685281869809803,0.45013005995635935,0.3443072192732151,0.4612417546745362,0.4230638695776697,0.5000000000000066,0.36090812738649214
id03,2024-09-07,1,1,1,1,0,0,0,0.8367318280872635,0.5830608338551216,0.6040504097017241,0.5899804759739771,0.623379869480853,0.6994766300758332,0.7182802052106861,0.675154935870437,0.45415302482965947,0.4009814988576236,0.46754647491569756,0.44349323445329464,0.5000000000000066,0.33572925285354116
id03,2024-09-09,1,1,1,1,1,1,0,0.8575981708477683,0.6061662013018626,0.5617341783567593,0.6052640522247448,0.4472400209116601,0.7174292292152258,0.751892499330317,0.6550425100439321,0.45275651239945547,0.43081683922083114,0.4602474693190047,0.45482964937046844,0.5000000000000066,0.3550410870903508
id03,2024-09-11,1,1,1,1,1,0,0,0.8366941281252006,0.5782600652719314,0.5185004236033635,0.5853425004726012,0.5486229324587555,0.7070302509886216,0.6718597377879646,0.6186516890486015,0.4523945499922493,0.4897259945780537,0.461500020868505,0.4731557075750074,0.5000000000000066,0.3656680009097901
id03,2024-09-12,0,1,1,0,1,1,1,0.8762833660916748,0.5966492830188521,0.6040504097017241,0.5920973565677442,0.6334576490320728,0.7202590525600365,0.7435989177979256,0.6837418954356878,0.45087735601314,0.37796429033829243,0.45685950729012353,0.4239962245633472,0.5000000000000066,0.3072807255597399
id04,2024-09-30,1,1,1,1,1,1,1,0.41208289842475143,0.4438531390570017,0.48575732130674426,0.5577969063702936,0.7912409983212183,0.6473076290117901,0.7144124881610562,0.6174468475655561,0.5152735812381954,0.6214661060208547,0.5023918517259073,0.6512929691512307,0.49999999999999645,0.41013877154934725
id04,2024-10-01,1,1,1,1,0,0,1,0.5028278731411923,0.46220030140400725,0.48575732130674426,0.5484129620385807,0.8099905809935019,0.6589324953016916,0.7354754748313312,0.6570732195812824,0.5212432065061946,0.627843555016904,0.5526678561909789,0.652930920340166,0.49999999999999645,0.3961611867473645
id04,2024-10-02,1,1,1,1,1,0,1,0.44812198838997075,0.4606552354017946,0.48575732130674426,0.5685339527748832,0.6483839806431121,0.6303892726670964,0.6796521005084218,0.6022573431327152,0.5157831782815695,0.6337453245747466,0.5101364498186146,0.6512297240121387,0.49999999999999645,0.46615089017632355
id04,2024-10-03,1,0,1,1,0,0,0,0.3496697669969882,0.4284971803643855,0.48575732130674426,0.5556252125580868,0.8195848618726238,0.6312867207983703,0.705123055529654,0.6117383659843088,0.5146860377234406,0.6372266277532517,0.5139615666944121,0.6695073477195301,0.49999999999999645,0.4195041919485514
id04,2024-10-04,1,1,1,1,1,0,1,0.4604530255339829,0.44888823092480035,0.531141483969559,0.5528881067238701,0.8072722213835394,0.6086131260721985,0.6327589355523826,0.6251118050041029,0.5199432812916246,0.6020783716662463,0.5268646708927016,0.6269669128207914,0.49999999999999645,0.44352672855113395
id04,2024-10-05,1,1,1,1,1,0,1,0.5282937253382264,0.469768675319636,0.4406068276067785,0.5513410911083815,0.7433799780654545,0.6818310515428687,0.7503926978801535,0.639056012154419,0.5179428989020516,0.6564401406657637,0.5403122825765319,0.6629218118430463,0.49999999999999645,0.39866688864798727
id04,2024-10-06,1,1,1,1,1,1,1,0.43657440893722604,0.4531173907623046,0.531141483969559,0.5587324810696349,0.7581373917591262,0.6117139257962517,0.6934443037868223,0.651722801695434,0.5213129444898887,0.614953829377679,0.5623944253707442,0.660141238805131,0.49999999999999645,0.4516796334422835
id04,2024-10-07,0,1,1,1,1,1,1,0.3863183762873251,0.44325482279972106,0.5760162874321143,0.5651509513968866,0.8027297383375434,0.5952348680075924,0.6718457654785646,0.6404860401820961,0.5154990064151246,0.5596830225126942,0.5173490412842493,0.6268263828545627,0.49999999999999645,0.44046609844737333
id04,2024-10-08,0,1,1,1,0,0,0,0.42424635177264053,0.4548015937105161,0.4406068276067785,0.5622025204353579,0.6549421917764181,0.6502852660907451,0.7398788262203438,0.6196134630409276,0.5210075916655125,0.6844984949038558,0.5516765841119514,0.6990416290028303,0.49999999999999645,0.45565436402429105
id04,2024-10-09,1,1,1,1,1,1,1,0.7612867236194447,0.5154169005711271,0.48575732130674426,0.5403797308747933,0.8031338299397413,0.7002024046194398,0.7026504281882676,0.6699023775783304,0.5219416912444673,0.5784659620949861,0.5291677593274702,0.5655740488478059,0.49999999999999645,0.35463000529244215
id04,2024-10-10,1,1,1,1,1,0,1,0.5055288301764868,0.4665166673340025,0.531141483969559,0.555845009770547,0.7887133498944794,0.6330291347858151,0.6917055785111408,0.6524032056738733,0.5149256362591054,0.588848529159412,0.5399848764461608,0.6253886643672235,0.49999999999999645,0.41767451285501483
id04,2024-10-11,1,1,0,1,0,0,0,0.4578807816008697,0.5028867370619043,0.48575732130674426,0.6029209440548806,0.27416902813558447,0.5970562218579976,0.6888150773479861,0.587822295683643,0.5167041538360594,0.6649910176641934,0.5485857911945915,0.676216688840208,0.49999999999999645,0.5799035892741977
id04,2024-10-12,0,1,1,0,0,1,0,0.43276665343658116,0.4522492041385895,0.531141483969559,0.5578735566966959,0.786445536705869,0.6252828949144527,0.7251195007819814,0.6617597771305177,0.5239204809689102,0.6050503070557768,0.5555323454983913,0.6586465455288766,0.49999999999999645,0.42799437856297123
id04,2024-10-13,1,0,1,1,1,1,1,0.4566402079604574,0.4557924245913185,0.531141483969559,0.5524535218060947,0.8039259640217914,0.6254495933872474,0.7319109816815859,0.6786626483883347,0.527999250552369,0.6140007645026855,0.5836812189709434,0.6659449864887372,0.49999999999999645,0.42549920310709827
id04,2024-10-20,1,1,1,1,1,1,1,0.5287835529300237,0.4766485295656239,0.531141483969559,0.5598635768522013,0.7446846926736915,0.6437693228087025,0.7292768687264666,0.6697461961178124,0.5205674773249082,0.586970391793682,0.5502757409447765,0.6325908825750174,0.49999999999999645,0.41809041795587687
id04,2024-10-22,1,0,0,1,1,0,0,0.5165550180525126,0.4709668802859827,0.4406068276067785,0.5562847155951429,0.6720051458067069,0.6633115703548945,0.7239533747640131,0.6267490164614671,0.5204037682608587,0.6718563629646863,0.549546592434419,0.6727991442965113,0.49999999999999645,0.43871416459778007
id04,2024-10-26,1,1,1,0,0,0,0,0.5129272639744519,0.465371558490415,0.48575732130674426,0.5518300531232977,0.7723741223271566,0.654631726430013,0.7173904227295677,0.6465037368046269,0.5203328123674198,0.6273404783280764,0.5433415359266965,0.6478600150440705,0.49999999999999645,0.41185856739607773
id05,2024-10-25,1,0,1,1,1,0,1,0.6114293999070417,0.8278753840096706,0.49512303220618475,0.45732293009017594,0.6424361663107394,0.6024177197396481,0.5856860739406827,0.6126215315055361,0.42919714372299644,0.10466790808067788,0.19586609904729807,0.07163824570879802,0.4516129076409819,0.3937141380147063
id05,2024-10-26,1,0,1,1,1,0,0,0.4081241389101645,0.8067219161562931,0.49512303220618475,0.47484351426410615,0.5522414922740451,0.5426433002939263,0.5307910361555926,0.5514677178275814,0.41981279318438974,0.12080897039564144,0.1858247707181856,0.08565964851644306,0.4516129076409819,0.47153799792445233
id05,2024-10-27,0,0,1,0,0,0,0,0.5614368784925087,0.8199845413858577,0.4545148518183822,0.4586435083085033,0.6005309778668968,0.5891427692004347,0.5265851292437631,0.5595670648798284,0.42086127183472133,0.12530092063009057,0.18538636818890272,0.07689997829088942,0.4516129076409819,0.42753084580373746
id05,2024-10-28,0,0,1,0,1,1,1,0.7220352324767153,0.8418344697400734,0.5759976314923003,0.4604680870454451,0.6327593058453193,0.5660922679549468,0.49409196354587764,0.6302939538769282,0.427340039052227,0.07987884797896377,0.20243854694345453,0.054915434096422924,0.4516129076409819,0.4183039046913033
id05,2024-10-29,0,0,0,0,0,0,0,0.5410926895974436,0.8003798431720835,0.4545148518183822,0.442919230695607,0.5744013753438011,0.46520246321394265,0.2121304372877311,0.4537392723485182,0.42314616767191987,0.16692310516912232,0.20723028956747272,0.07574177602219155,0.4516129076409819,0.586207203623086
id05,2024-10-30,1,0,0,1,1,0,1,0.19231833155634642,0.8065218881319219,0.8224426835515316,0.5312170262128922,0.4633158332219587,0.3583324010698435,0.5011940824200909,0.6366255185271709,0.41907324635527116,0.05,0.161626370575284,0.06024210262901618,0.4516129076409819,0.566442833328278
id05,2024-11-02,0,0,0,0,0,0,0,0.4712993851677324,0.805047168914846,0.49512303220618475,0.45644127689788416,0.5650376346626284,0.5033158412173391,0.4425764912948382,0.5652768683360885,0.4388563442070595,0.1444689079428313,0.2510910517992218,0.09169162753694099,0.4516129076409819,0.5310946959730599
id05,2024-11-04,1,0,1,1,0,0,0,0.6737321492563565,0.8313994933678467,0.49512303220618475,0.44683473621876496,0.7255463998372936,0.6205823960879163,0.5853125793386023,0.6275422391720576,0.4263022087350877,0.09909020171148464,0.19795790234133895,0.06589627586602312,0.4516129076409819,0.3573099550298105
id05,2024-11-05,0,0,1,0,0,1,0,0.5923237109419546,0.8276668358185083,0.4545148518183822,0.4589381153550512,0.5519663560533923,0.5936829164582638,0.5702711520830611,0.5899386233653907,0.4294497476403255,0.1300116854229273,0.21709670294524228,0.0816501005698218,0.4516129076409819,0.4350262674744348
id05,2024-11-09,0,1,1,0,0,0,0,0.09096905485447436,0.7481195085605808,0.49725360207705216,0.46853222018311186,0.6044160781056238,0.4828905105984532,0.6368695753883978,0.5830992583189227,0.4494507740011132,0.16387731740168085,0.23690269887373097,0.14657248156889302,0.4516129076409819,0.5329476939187655
id05,2024-11-10,0,0,0,0,0,0,0,0.5187730856771798,0.8092936234658537,0.5357956587389114,0.4669734061565365,0.5825538821515187,0.489329946805104,0.31050697249155346,0.4975446258551983,0.4163042579467541,0.10768280359937779,0.15901056596687393,0.06291118472779336,0.4516129076409819,0.5237033160559346
id05,2024-11-11,1,1,1,1,1,1,0,0.39877496370316634,0.7890119863854665,0.49512303220618475,0.44891658884995334,0.7773617919197443,0.548789969981369,0.5150848533165769,0.5701171574140811,0.426630054126852,0.12130447136657693,0.19455846756235035,0.08555527753850667,0.4516129076409819,0.4203567928535762
id05,2024-11-14,1,1,1,1,0,0,1,0.4892645940890232,0.8169901660455364,0.5759976314923003,0.47636131554321914,0.559556201941198,0.5076014805476525,0.4708781580611703,0.5820086921205517,0.42608491080428607,0.09408632583640769,0.19541495652028062,0.07010606189008518,0.4516129076409819,0.4922242707456677
id06,2024-07-26,0,0,0,1,1,1,0,0.18567223234425947,0.27133522197516796,0.5048495303439782,0.4495548623322227,0.5672055698805428,0.4485111807316639,0.9453464552654998,0.8954030466089086,0.9242334486987934,0.8991697774903852,0.95,0.9438264896250008,0.499999999999995,0.8231955718167829
id06,2024-07-27,0,0,0,0,1,1,1,0.17094720284977127,0.270841220776527,0.5430306900205472,0.44855023976417974,0.5749855829395538,0.41139615152307824,0.9203726776507707,0.8930602260373933,0.9245508085923891,0.8891912817363176,0.95,0.9401992731661848,0.499999999999995,0.8338430985007669
id06,2024-07-28,0,0,0,1,1,1,1,0.10034983856525387,0.2582837862542853,0.5807128709562459,0.4518616023470439,0.542819795026847,0.36770451099904206,0.9147255839782169,0.8955090650277073,0.9247215369958207,0.8882966540451084,0.95,0.9435830315082016,0.499999999999995,0.8585602705019821
id06,2024-07-29,1,0,1,1,1,1,1,0.24848524148356824,0.2863851192196772,0.5048495303439782,0.4540857746360775,0.5292171467936431,0.4689065897447449,0.95,0.9002132432887094,0.9249627735129726,0.8937690962498176,0.95,0.9400486003423933,0.499999999999995,0.8171838073192295
id06,2024-07-30,0,0,1,1,1,1,1,0.12947688975166693,0.25959726788926685,0.5430306900205472,0.4513658625013544,0.5774273693335968,0.4178652832948734,0.9436519526710673,0.8992385034623901,0.9257334849258468,0.8925591149384939,0.95,0.9450434568450313,0.499999999999995,0.835277695156815
id06,2024-07-31,0,1,1,1,1,1,1,0.3837657584932357,0.3089898966501726,0.5048495303439782,0.44252148202387737,0.5636419234835794,0.48723997233553024,0.9430709664963278,0.9050746101888328,0.924483813157958,0.8857271694748118,0.95,0.9296171603597329,0.499999999999995,0.7993895509100083
id06,2024-08-01,0,1,1,1,1,1,1,0.1701343683158384,0.26711522236115587,0.4666117242293236,0.4452487208107956,0.5426096708599681,0.44568235479747403,0.9328989958877253,0.8825742389950019,0.9248901040275255,0.913173533401868,0.95,0.9474069054150132,0.499999999999995,0.8309817620802838
id06,2024-08-02,0,1,1,1,1,1,1,0.20231373672374459,0.26977408940102615,0.4287622275565731,0.4406155537358583,0.5472424912358288,0.4733033649476514,0.9411672117512482,0.8815589686241828,0.9251408237242237,0.9215126018151474,0.95,0.949010649361167,0.499999999999995,0.8222217487595177
id06,2024-08-03,0,0,0,1,1,1,1,0.3253902861702192,0.3000216199902999,0.5048495303439782,0.45023142084917545,0.5419711341602657,0.48400014876238134,0.9497889141386572,0.9023288614951693,0.9253806084755619,0.8869969079780746,0.95,0.9337850710182743,0.499999999999995,0.8043433901938538
id06,2024-08-04,0,0,1,1,1,1,1,0.05,0.2364211876707602,0.7369672224089607,0.47038437096169256,0.5121922018840918,0.29304037606803285,0.9359905284709863,0.9183731882704028,0.9242242223270076,0.8336203195697897,0.95,0.9390006065324522,0.499999999999995,0.8835564182727919
id06,2024-08-05,0,1,1,1,1,1,1,0.2142833870008611,0.284187447925157,0.5430306900205472,0.45856269869833954,0.5198527840657431,0.43872783931901166,0.9455627824892758,0.9009075735176573,0.9248217703088343,0.8835567380713929,0.95,0.9384174948851046,0.499999999999995,0.8279468341106545
id06,2024-08-10,0,1,1,1,1,1,1,0.4013310765017358,0.32023951357426594,0.5807128709562459,0.4515643365868549,0.5522849337038434,0.45860260118937507,0.9365309435468003,0.9134666584226057,0.9249095946075392,0.8521420125996844,0.95,0.9186189576292559,0.499999999999995,0.8036791528786067
id06,2024-08-15,0,1,1,1,1,1,1,0.21432060752779225,0.2854482287777794,0.5807128709562459,0.4566525537727273,0.5618358948031406,0.41436072801305024,0.9257770125957263,0.9008533108920093,0.9235590053392864,0.8678068620703125,0.95,0.9326512033750671,0.499999999999995,0.8267705989416458
