token,phase,target,n,rate,global_rate,lift_vs_global
wifi_bssid:98:25:4a:80:6f:62,appearance,S3,34,0.7647058823529411,0.6622222222222223,0.10248366013071886
wifi_bssid:98:25:4a:80:6f:62,continuing,S3,34,0.6764705882352942,0.6622222222222223,0.01424836601307189
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,S3,25,0.64,0.6622222222222223,-0.022222222222222254
wifi_bssid:98:25:4a:80:6f:62,appearance,S4,34,0.8235294117647058,0.56,0.2635294117647058
wifi_bssid:98:25:4a:80:6f:62,continuing,S4,34,0.7352941176470589,0.56,0.17529411764705882
wifi_bssid:98:25:4a:80:6f:62,disappearance_edge,S4,25,0.64,0.56,0.07999999999999996
wifi_bssid:9c:a3:a9:d2:db:72,appearance,Q1,13,0.5384615384615384,0.4955555555555556,0.042905982905982853
wifi_bssid:9c:a3:a9:d2:db:72,continuing,Q1,34,0.47058823529411764,0.4955555555555556,-0.024967320261437942
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,Q1,8,0.75,0.4955555555555556,0.2544444444444444
wifi_bssid:9c:a3:a9:d2:db:72,appearance,Q2,13,0.46153846153846156,0.5622222222222222,-0.10068376068376061
wifi_bssid:9c:a3:a9:d2:db:72,continuing,Q2,34,0.38235294117647056,0.5622222222222222,-0.17986928104575162
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,Q2,8,0.375,0.5622222222222222,-0.18722222222222218
wifi_bssid:9c:a3:a9:d2:db:72,appearance,Q3,13,0.5384615384615384,0.6,-0.06153846153846154
wifi_bssid:9c:a3:a9:d2:db:72,continuing,Q3,34,0.4117647058823529,0.6,-0.18823529411764706
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,Q3,8,0.5,0.6,-0.09999999999999998
wifi_bssid:9c:a3:a9:d2:db:72,appearance,S1,13,0.38461538461538464,0.6822222222222222,-0.29760683760683754
wifi_bssid:9c:a3:a9:d2:db:72,continuing,S1,34,0.5882352941176471,0.6822222222222222,-0.0939869281045751
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,S1,8,0.5,0.6822222222222222,-0.18222222222222217
wifi_bssid:9c:a3:a9:d2:db:72,appearance,S2,13,0.3076923076923077,0.6511111111111111,-0.3434188034188034
wifi_bssid:9c:a3:a9:d2:db:72,continuing,S2,34,0.7647058823529411,0.6511111111111111,0.11359477124183004
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,S2,8,0.5,0.6511111111111111,-0.15111111111111108
wifi_bssid:9c:a3:a9:d2:db:72,appearance,S3,13,0.6153846153846154,0.6622222222222223,-0.04683760683760685
wifi_bssid:9c:a3:a9:d2:db:72,continuing,S3,34,0.7058823529411765,0.6622222222222223,0.04366013071895425
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,S3,8,0.5,0.6622222222222223,-0.16222222222222227
wifi_bssid:9c:a3:a9:d2:db:72,appearance,S4,13,0.38461538461538464,0.56,-0.17538461538461542
wifi_bssid:9c:a3:a9:d2:db:72,continuing,S4,34,0.6176470588235294,0.56,0.057647058823529385
wifi_bssid:9c:a3:a9:d2:db:72,disappearance_edge,S4,8,0.875,0.56,0.31499999999999995
wifi_bssid:9e:25:4a:80:6f:61,appearance,Q1,33,0.24242424242424243,0.4955555555555556,-0.25313131313131315
wifi_bssid:9e:25:4a:80:6f:61,continuing,Q1,34,0.38235294117647056,0.4955555555555556,-0.11320261437908502
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,Q1,23,0.5217391304347826,0.4955555555555556,0.026183574879227012
wifi_bssid:9e:25:4a:80:6f:61,appearance,Q2,33,0.36363636363636365,0.5622222222222222,-0.19858585858585853
wifi_bssid:9e:25:4a:80:6f:61,continuing,Q2,34,0.6176470588235294,0.5622222222222222,0.05542483660130726
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,Q2,23,0.5652173913043478,0.5622222222222222,0.002995169082125604
wifi_bssid:9e:25:4a:80:6f:61,appearance,Q3,33,0.36363636363636365,0.6,-0.23636363636363633
wifi_bssid:9e:25:4a:80:6f:61,continuing,Q3,34,0.5588235294117647,0.6,-0.04117647058823526
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,Q3,23,0.5652173913043478,0.6,-0.034782608695652195
wifi_bssid:9e:25:4a:80:6f:61,appearance,S1,33,0.5151515151515151,0.6822222222222222,-0.16707070707070704
wifi_bssid:9e:25:4a:80:6f:61,continuing,S1,34,0.5882352941176471,0.6822222222222222,-0.0939869281045751
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,S1,23,0.8260869565217391,0.6822222222222222,0.14386473429951696
wifi_bssid:9e:25:4a:80:6f:61,appearance,S2,33,0.696969696969697,0.6511111111111111,0.04585858585858593
wifi_bssid:9e:25:4a:80:6f:61,continuing,S2,34,0.6176470588235294,0.6511111111111111,-0.03346405228758165
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,S2,23,0.7391304347826086,0.6511111111111111,0.08801932367149756
wifi_bssid:9e:25:4a:80:6f:61,appearance,S3,33,0.7575757575757576,0.6622222222222223,0.0953535353535353
wifi_bssid:9e:25:4a:80:6f:61,continuing,S3,34,0.6764705882352942,0.6622222222222223,0.01424836601307189
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,S3,23,0.6521739130434783,0.6622222222222223,-0.010048309178743997
wifi_bssid:9e:25:4a:80:6f:61,appearance,S4,33,0.8484848484848485,0.56,0.28848484848484846
wifi_bssid:9e:25:4a:80:6f:61,continuing,S4,34,0.7352941176470589,0.56,0.17529411764705882
wifi_bssid:9e:25:4a:80:6f:61,disappearance_edge,S4,23,0.6521739130434783,0.56,0.09217391304347822
wifi_bssid:9e:25:4a:80:73:13,appearance,Q1,33,0.24242424242424243,0.4955555555555556,-0.25313131313131315
wifi_bssid:9e:25:4a:80:73:13,continuing,Q1,29,0.3793103448275862,0.4955555555555556,-0.1162452107279694
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,Q1,23,0.5217391304347826,0.4955555555555556,0.026183574879227012
wifi_bssid:9e:25:4a:80:73:13,appearance,Q2,33,0.3939393939393939,0.5622222222222222,-0.16828282828282826
wifi_bssid:9e:25:4a:80:73:13,continuing,Q2,29,0.6551724137931034,0.5622222222222222,0.09295019157088125
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,Q2,23,0.5652173913043478,0.5622222222222222,0.002995169082125604
wifi_bssid:9e:25:4a:80:73:13,appearance,Q3,33,0.42424242424242425,0.6,-0.17575757575757572
wifi_bssid:9e:25:4a:80:73:13,continuing,Q3,29,0.5517241379310345,0.6,-0.0482758620689655
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,Q3,23,0.5217391304347826,0.6,-0.07826086956521738
wifi_bssid:9e:25:4a:80:73:13,appearance,S1,33,0.5454545454545454,0.6822222222222222,-0.13676767676767676
wifi_bssid:9e:25:4a:80:73:13,continuing,S1,29,0.5862068965517241,0.6822222222222222,-0.09601532567049809
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,S1,23,0.8260869565217391,0.6822222222222222,0.14386473429951696
wifi_bssid:9e:25:4a:80:73:13,appearance,S2,33,0.6666666666666666,0.6511111111111111,0.015555555555555545
wifi_bssid:9e:25:4a:80:73:13,continuing,S2,29,0.7241379310344828,0.6511111111111111,0.07302681992337168
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,S2,23,0.6956521739130435,0.6511111111111111,0.044541062801932374
wifi_bssid:9e:25:4a:80:73:13,appearance,S3,33,0.7272727272727273,0.6622222222222223,0.06505050505050503
wifi_bssid:9e:25:4a:80:73:13,continuing,S3,29,0.7586206896551724,0.6622222222222223,0.09639846743295011
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,S3,23,0.6086956521739131,0.6622222222222223,-0.053526570048309186
wifi_bssid:9e:25:4a:80:73:13,appearance,S4,33,0.8181818181818182,0.56,0.2581818181818182
wifi_bssid:9e:25:4a:80:73:13,continuing,S4,29,0.7586206896551724,0.56,0.19862068965517232
wifi_bssid:9e:25:4a:80:73:13,disappearance_edge,S4,23,0.6956521739130435,0.56,0.1356521739130434
wifi_bssid:b4:a9:4f:45:df:9e,appearance,Q1,12,0.5,0.4955555555555556,0.0044444444444444176
wifi_bssid:b4:a9:4f:45:df:9e,continuing,Q1,35,0.5142857142857142,0.4955555555555556,0.018730158730158653
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,Q1,7,0.7142857142857143,0.4955555555555556,0.21873015873015872
wifi_bssid:b4:a9:4f:45:df:9e,appearance,Q2,12,0.4166666666666667,0.5622222222222222,-0.1455555555555555
wifi_bssid:b4:a9:4f:45:df:9e,continuing,Q2,35,0.4,0.5622222222222222,-0.16222222222222216
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,Q2,7,0.2857142857142857,0.5622222222222222,-0.2765079365079365
wifi_bssid:b4:a9:4f:45:df:9e,appearance,Q3,12,0.5,0.6,-0.09999999999999998
wifi_bssid:b4:a9:4f:45:df:9e,continuing,Q3,35,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,Q3,7,0.42857142857142855,0.6,-0.17142857142857143
wifi_bssid:b4:a9:4f:45:df:9e,appearance,S1,12,0.3333333333333333,0.6822222222222222,-0.34888888888888886
wifi_bssid:b4:a9:4f:45:df:9e,continuing,S1,35,0.6285714285714286,0.6822222222222222,-0.053650793650793616
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,S1,7,0.42857142857142855,0.6822222222222222,-0.2536507936507936
wifi_bssid:b4:a9:4f:45:df:9e,appearance,S2,12,0.3333333333333333,0.6511111111111111,-0.31777777777777777
wifi_bssid:b4:a9:4f:45:df:9e,continuing,S2,35,0.8,0.6511111111111111,0.14888888888888896
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,S2,7,0.42857142857142855,0.6511111111111111,-0.22253968253968254
wifi_bssid:b4:a9:4f:45:df:9e,appearance,S3,12,0.5833333333333334,0.6622222222222223,-0.0788888888888889
wifi_bssid:b4:a9:4f:45:df:9e,continuing,S3,35,0.6857142857142857,0.6622222222222223,0.023492063492063453
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,S3,7,0.7142857142857143,0.6622222222222223,0.052063492063492034
wifi_bssid:b4:a9:4f:45:df:9e,appearance,S4,12,0.5,0.56,-0.06000000000000005
wifi_bssid:b4:a9:4f:45:df:9e,continuing,S4,35,0.6285714285714286,0.56,0.0685714285714285
wifi_bssid:b4:a9:4f:45:df:9e,disappearance_edge,S4,7,0.7142857142857143,0.56,0.15428571428571425
wifi_bssid:ee:5c:68:90:0c:eb,appearance,Q1,24,0.375,0.4955555555555556,-0.12055555555555558
wifi_bssid:ee:5c:68:90:0c:eb,continuing,Q1,16,0.375,0.4955555555555556,-0.12055555555555558
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,Q1,11,0.45454545454545453,0.4955555555555556,-0.04101010101010105
wifi_bssid:ee:5c:68:90:0c:eb,appearance,Q2,24,0.4583333333333333,0.5622222222222222,-0.10388888888888886
wifi_bssid:ee:5c:68:90:0c:eb,continuing,Q2,16,0.8125,0.5622222222222222,0.2502777777777778
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,Q2,11,0.6363636363636364,0.5622222222222222,0.07414141414141417
wifi_bssid:ee:5c:68:90:0c:eb,appearance,Q3,24,0.4166666666666667,0.6,-0.1833333333333333
wifi_bssid:ee:5c:68:90:0c:eb,continuing,Q3,16,0.625,0.6,0.025000000000000022
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,Q3,11,0.6363636363636364,0.6,0.036363636363636376
wifi_bssid:ee:5c:68:90:0c:eb,appearance,S1,24,0.5416666666666666,0.6822222222222222,-0.14055555555555554
wifi_bssid:ee:5c:68:90:0c:eb,continuing,S1,16,0.4375,0.6822222222222222,-0.24472222222222217
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,S1,11,0.7272727272727273,0.6822222222222222,0.04505050505050512
wifi_bssid:ee:5c:68:90:0c:eb,appearance,S2,24,0.6666666666666666,0.6511111111111111,0.015555555555555545
wifi_bssid:ee:5c:68:90:0c:eb,continuing,S2,16,0.5625,0.6511111111111111,-0.08861111111111108
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,S2,11,0.45454545454545453,0.6511111111111111,-0.19656565656565655
wifi_bssid:ee:5c:68:90:0c:eb,appearance,S3,24,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:ee:5c:68:90:0c:eb,continuing,S3,16,0.625,0.6622222222222223,-0.03722222222222227
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,S3,11,0.45454545454545453,0.6622222222222223,-0.20767676767676774
wifi_bssid:ee:5c:68:90:0c:eb,appearance,S4,24,0.8333333333333334,0.56,0.2733333333333333
wifi_bssid:ee:5c:68:90:0c:eb,continuing,S4,16,0.875,0.56,0.31499999999999995
wifi_bssid:ee:5c:68:90:0c:eb,disappearance_edge,S4,11,0.6363636363636364,0.56,0.0763636363636363
