row,subject_id,sleep_date,lifelog_date,target,target_family,h012_prob,h042_base_prob,h050_route_prob,h056_objective_prob,h055_listener_posterior,hsjepa_decoded_prob,delta_vs_h042,soft_listener_gain,listener_aux_score,overlaps_h050_action,overlaps_h056_action
196,id08,2024-09-11,2024-09-10,S2,objective sleep-stage ratio,0.4931376115584038,0.4931376115584038,0.4931376115584038,0.4751583790512055,0.4775008442053672,0.47515837905120556,-0.01797923250719824,0.0004783292484422663,0.6133714285714286,False,True
196,id08,2024-09-11,2024-09-10,S3,objective sleep-stage ratio,0.6648560920325519,0.6648560920325519,0.6648560920325519,0.6433493311520789,0.6461898217821612,0.6433493311520789,-0.021506760880472986,0.0007573486111742689,0.3808571428571429,False,True
196,id08,2024-09-11,2024-09-10,S4,objective sleep-stage ratio,0.3057759139426538,0.3057759139426538,0.3057759139426538,0.275109141731654,0.2789994599561557,0.275109141731654,-0.030666772210999782,0.0016802344662033564,0.6552285714285715,False,True
203,id09,2024-08-08,2024-08-07,Q1,subjective sleep satisfaction,0.28974070217753,0.28974070217753,0.28974070217753,0.28974070217753,0.2732177354837883,0.27079061745608096,-0.018950084721449045,0.0006561728979918025,0.4131428571428571,False,False
203,id09,2024-08-08,2024-08-07,Q3,subjective sleep quality,0.512369232683463,0.512369232683463,0.512369232683463,0.512369232683463,0.4886586641123624,0.48510387220230894,-0.027265360481154077,0.00109932018987835,0.3642857142857143,False,False
203,id09,2024-08-08,2024-08-07,S1,objective sleep-stage ratio,0.3140670277201526,0.3140670277201526,0.3140670277201526,0.2961012735142818,0.2984107192397235,0.2961012735142818,-0.01796575420587082,0.000561442783902466,0.297,False,True
203,id09,2024-08-08,2024-08-07,S2,objective sleep-stage ratio,0.8480366680189729,0.8480366680189729,0.8480366680189729,0.8825848674575779,0.8784986037165574,0.8825848674575779,0.03454819943860499,0.0037413340314397803,0.7983142857142856,False,True
203,id09,2024-08-08,2024-08-07,S3,objective sleep-stage ratio,0.7462152274232368,0.7462152274232368,0.7462152274232368,0.7738912129526796,0.7704057403948971,0.7738912129526796,0.027675985529442837,0.0015447332423552673,0.6100857142857143,False,True
203,id09,2024-08-08,2024-08-07,S4,objective sleep-stage ratio,0.548140032024972,0.548140032024972,0.548140032024972,0.5452623960101037,0.5456379155141768,0.5452623960101037,-0.0028776360148682345,1.2349914111697835e-05,0.1474,False,True
216,id09,2024-09-07,2024-09-06,Q1,subjective sleep satisfaction,0.6941527606483747,0.6941527606483747,0.6941527606483747,0.6941527606483747,0.7204153253087335,0.7242336572718125,0.030080896623437825,0.0016155576501162283,0.6374,False,False
216,id09,2024-09-07,2024-09-06,Q3,subjective sleep quality,0.5652126475696383,0.5652126475696383,0.5652126475696383,0.5652126475696383,0.5620482150034695,0.561573107889705,-0.003639539679933246,1.9904141766335925e-05,0.0647714285714285,False,False
216,id09,2024-09-07,2024-09-06,S1,objective sleep-stage ratio,0.738614928283719,0.738614928283719,0.738614928283719,0.7464521810909844,0.7454387830536741,0.7464521810909844,0.007837252807265438,0.00011857343740528936,0.5741142857142858,False,True
216,id09,2024-09-07,2024-09-06,S2,objective sleep-stage ratio,0.8362439853354363,0.8362439853354363,0.8362439853354363,0.8679487087346899,0.8641295151602255,0.8679487087346899,0.031704723399253565,0.002918575121337086,0.8588285714285714,False,True
216,id09,2024-09-07,2024-09-06,S3,objective sleep-stage ratio,0.7123115426092491,0.7123115426092491,0.7123115426092491,0.7265160243736092,0.7246882504379447,0.7265160243736092,0.014204481764360066,0.00036864517524437534,0.3997142857142857,False,True
216,id09,2024-09-07,2024-09-06,S4,objective sleep-stage ratio,0.7242283652650949,0.7242283652650949,0.7242283652650949,0.7510442145596277,0.7476473138916617,0.7510442145596277,0.026815849294532734,0.0013676568169831427,0.6574857142857142,False,True
225,id09,2024-09-20,2024-09-19,Q1,subjective sleep satisfaction,0.801538070136574,0.801538070136574,0.801538070136574,0.801538070136574,0.7840575339714538,0.7813414165635846,-0.020196653572989387,0.0009185463992668064,0.4746,False,False
225,id09,2024-09-20,2024-09-19,Q3,subjective sleep quality,0.5378806108052907,0.5378806108052907,0.5378806108052907,0.5378806108052907,0.5349056688414026,0.5344592080366557,-0.003421402768635007,1.7396896403676365e-05,0.2726571428571428,False,False
225,id09,2024-09-20,2024-09-19,S1,objective sleep-stage ratio,0.8242869589054703,0.8242869589054703,0.8242869589054703,0.8266301418917917,0.82632591548863,0.8266301418917917,0.0023431829863214126,1.4072895616723535e-05,0.2714857142857143,False,True
225,id09,2024-09-20,2024-09-19,S2,objective sleep-stage ratio,0.826640860517286,0.826640860517286,0.826640860517286,0.8592049652935004,0.8552671695223393,0.8592049652935004,0.03256410477621441,0.002931959014107921,0.7681714285714285,False,True
225,id09,2024-09-20,2024-09-19,S3,objective sleep-stage ratio,0.6615114270496529,0.6615114270496529,0.6615114270496529,0.6880246666568411,0.6846308093869115,0.6880246666568411,0.02651323960718821,0.0011807634555607294,0.5063714285714286,False,True
225,id09,2024-09-20,2024-09-19,S4,objective sleep-stage ratio,0.7207422229403673,0.7207422229403673,0.7207422229403673,0.7259312035133701,0.7252577931799794,0.7259312035133701,0.005188980573002877,4.968341687927591e-05,0.2440571428571428,False,True
226,id09,2024-09-21,2024-09-20,Q1,subjective sleep satisfaction,0.815328434022721,0.815328434022721,0.815328434022721,0.815328434022721,0.8328170428253567,0.8353229572294302,0.019994523206709136,0.0010190525085010949,0.5159142857142858,False,False
226,id09,2024-09-21,2024-09-20,Q3,subjective sleep quality,0.5954099007214854,0.5954099007214854,0.5954099007214854,0.5954099007214854,0.5871128704338581,0.5858639138410584,-0.00954598688042696,0.00013936336650144376,0.4776857142857142,False,False
226,id09,2024-09-21,2024-09-20,S1,objective sleep-stage ratio,0.9085811386893252,0.9085811386893252,0.9085811386893252,0.9408724383441954,0.937363185376768,0.9408724383441954,0.03229129965487021,0.005441604279434659,0.8783714285714285,False,True
226,id09,2024-09-21,2024-09-20,S2,objective sleep-stage ratio,0.6840535280799244,0.6840535280799244,0.6840535280799244,0.6307974550557078,0.6379619912978429,0.6307974550557078,-0.05325607302421653,0.0046879164663360395,0.724057142857143,False,True
226,id09,2024-09-21,2024-09-20,S3,objective sleep-stage ratio,0.6969514982777963,0.6969514982777963,0.6969514982777963,0.7224372020437904,0.7191886560016757,0.7224372020437904,0.025485703765994017,0.0011613708069392326,0.666657142857143,False,True
226,id09,2024-09-21,2024-09-20,S4,objective sleep-stage ratio,0.7129828787402035,0.7129828787402035,0.7129828787402035,0.7104535414465696,0.710784203150271,0.7104535414465696,-0.0025293372936339154,1.1527761453633545e-05,0.4338000000000001,False,True
235,id10,2024-08-18,2024-08-17,Q1,subjective sleep satisfaction,0.4355529727548952,0.4355529727548952,0.4355529727548952,0.4355529727548952,0.4071985244841515,0.4029933931220585,-0.03255957963283668,0.0016074779804637895,0.5195428571428571,False,False
235,id10,2024-08-18,2024-08-17,Q3,subjective sleep quality,0.7753091320952864,0.7753091320952864,0.7753091320952864,0.7753091320952864,0.8045938508497341,0.8087279120522933,0.03341877995700693,0.0024884527344102847,0.7030571428571428,False,False
235,id10,2024-08-18,2024-08-17,S1,objective sleep-stage ratio,0.430803712081588,0.430803712081588,0.430803712081588,0.4417929445429617,0.4403560913080789,0.4417929445429617,0.010989232461373677,0.00018155063318403553,0.3775428571428572,False,True
235,id10,2024-08-18,2024-08-17,S2,objective sleep-stage ratio,0.4533883540294493,0.4533883540294493,0.4533883540294493,0.5303664385931507,0.5203294381263719,0.5303664385931507,0.07697808456370137,0.008790397282784745,0.7902571428571429,False,True
235,id10,2024-08-18,2024-08-17,S3,objective sleep-stage ratio,0.4613214853159579,0.4613214853159579,0.4613214853159579,0.4755402929376646,0.4736829182776156,0.4755402929376646,0.014218807621706686,0.0003001705473123506,0.3664857142857143,False,True
235,id10,2024-08-18,2024-08-17,S4,objective sleep-stage ratio,0.6850138996476511,0.6850138996476511,0.6850138996476511,0.694453103168171,0.6932308996359453,0.694453103168171,0.009439203520519857,0.00015369201120329912,0.3635428571428571,False,True
242,id10,2024-09-19,2024-09-18,Q1,subjective sleep satisfaction,0.336003281181561,0.336003281181561,0.336003281181561,0.336003281181561,0.3520515725795982,0.3544889852448131,0.018485704063252117,0.0005598158546173959,0.3632571428571428,False,False
242,id10,2024-09-19,2024-09-18,Q3,subjective sleep quality,0.5513049554907772,0.5513049554907772,0.5513049554907772,0.5513049554907772,0.554516982823922,0.5549984010984279,0.003693445607650725,2.0394046936433874e-05,0.2926285714285714,False,False
242,id10,2024-09-19,2024-09-18,S1,objective sleep-stage ratio,0.0738893679630276,0.0738893679630276,0.0738893679630276,0.0849014734008791,0.0833848644501616,0.08490147340087914,0.011012105437851541,0.000619518717512535,0.8227714285714286,False,True
242,id10,2024-09-19,2024-09-18,S2,objective sleep-stage ratio,0.3058150119389916,0.3058150119389916,0.3058150119389916,0.3083050702729131,0.3079796430084582,0.30830507027291315,0.0024900583339215743,1.077294856965949e-05,0.4091714285714286,False,True
242,id10,2024-09-19,2024-09-18,S3,objective sleep-stage ratio,0.4793487896208542,0.4793487896208542,0.4793487896208542,0.4857339631340035,0.4849008056121281,0.4857339631340035,0.006385173513149323,6.0347996569176665e-05,0.4144571428571428,False,True
242,id10,2024-09-19,2024-09-18,S4,objective sleep-stage ratio,0.7276485102151402,0.7276485102151402,0.7276485102151402,0.7514569022531574,0.7484318721447313,0.7514569022531574,0.023808392038017212,0.0010835689967377826,0.5553714285714286,False,True
