row,subject_id,sleep_date,lifelog_date,target,current_prob,listener_prob,candidate_prob,delta_vs_current_best,applied_logit_step,planner,selected_rank,solver_score,no_cohort_score,cohort_score,known_bad_same_direction,listener_gain,row_state_route,current_best_action_cell
207,id09,2024-08-12,2024-08-11,S2,0.8109870673810248,0.8476733478424956,0.8344716327520689,0.023484565371044153,0.1612194977719616,no_cohort_equation_hsjepa,226,0.4718946666666667,0.4922971428571429,,0.2703198239252762,0.002715956184507373,False,False
52,id02,2024-10-09,2024-10-08,Q3,0.6429020389494344,0.6751423875556152,0.6630656634934213,0.020163624543986902,0.08900374324615835,no_cohort_equation_hsjepa,227,0.4718192,0.41168,,0.11097620458164936,0.00133151341233817,False,False
31,id02,2024-08-30,2024-08-29,S3,0.9388626524625228,0.9640926231220004,0.9559735325773998,0.017110880114877047,0.3463929752737623,no_cohort_equation_hsjepa,228,0.4691363809523811,0.4952114285714287,,0.6274057461803211,0.0038966990851665995,False,False
195,id08,2024-09-10,2024-09-09,S2,0.5081526608341731,0.4635407293817247,0.4804632971678296,-0.027689363666343503,-0.1108001513108506,no_cohort_equation_hsjepa,229,0.4690093333333333,0.4828685714285714,,0.166258009965596,0.0023014127299718634,False,False
195,id08,2024-09-10,2024-09-09,Q1,0.2879505930243843,0.2322727966320067,0.2525119416253562,-0.03543865139902813,-0.17990140115221384,no_cohort_equation_hsjepa,230,0.4689352761904762,0.48276571428571435,,0.23620706320592988,0.004612508681891225,False,False
236,id10,2024-08-19,2024-08-18,Q3,0.6553392000030569,0.620636817932285,0.6339920416417936,-0.02134715836126333,-0.09321089479093894,no_cohort_equation_hsjepa,231,0.4688152380952383,0.4854628571428573,,0.10852637741841697,0.0015116385349318584,False,False
209,id09,2024-08-14,2024-08-13,Q1,0.1191103146158261,0.1026859729273124,0.10867686316497326,-0.010433451450852838,-0.1034457826336043,no_cohort_equation_hsjepa,232,0.468375238095238,0.48973714285714276,,0.08815364457305463,0.0007828594859562443,False,False
42,id02,2024-09-10,2024-09-09,S4,0.6724804014480787,0.6541689297581279,0.661184889782904,-0.011295511665174729,-0.05084612007136381,no_cohort_equation_hsjepa,233,0.46810994285714286,0.4464914285714286,,4.440892098500626e-16,0.0004345741529971914,False,False
39,id02,2024-09-07,2024-09-06,S1,0.9496704728139584,0.9551653134401789,0.9531480778239021,0.0034776050099436517,0.07525510892184763,no_cohort_equation_hsjepa,234,0.46781207619047616,0.45213714285714285,,0.0,0.00019084938673596952,False,False
11,id01,2024-08-14,2024-08-13,Q1,0.5153668089923147,0.5395955628609098,0.5304044289472354,0.0150376199549207,0.06028135187619873,no_cohort_equation_hsjepa,235,0.4677521904761906,0.49385142857142866,,3.077026827780216e-11,0.0006799402608270722,False,False
137,id06,2024-07-17,2024-07-16,S2,0.9134919808146024,0.890284718750305,0.899685850730999,-0.013806130083603319,-0.16329858711794557,no_cohort_equation_hsjepa,236,0.46621447619047607,0.49260571428571415,,0.23122603584342727,0.0017949211049123615,False,False
30,id02,2024-08-29,2024-08-28,S3,0.8598852237511999,0.891508785842372,0.8803048992774792,0.020419675526279324,0.1809836393190411,no_cohort_equation_hsjepa,237,0.4648087619047619,0.48346285714285714,,0.32475438620998687,0.002617361690764153,False,False
246,id10,2024-09-23,2024-09-22,S2,0.4366433842466221,0.4785282387782265,0.462543993920343,0.02590060967372093,0.10469080746899947,no_cohort_equation_hsjepa,238,0.4643214285714286,0.4818628571428572,,0.1380885701981444,0.0020447817518177702,False,False
38,id02,2024-09-06,2024-09-05,S3,0.9381766551384754,0.9647991840656456,0.9563197884488261,0.01814313331035078,0.36653996795748317,no_cohort_equation_hsjepa,239,0.46373714285714285,0.4903542857142857,,0.531325347034,0.004339227252489447,False,False
46,id02,2024-10-03,2024-10-02,S3,0.9030694791462266,0.8896435811654879,0.8949274321172996,-0.008142047028926958,-0.08971365161897707,no_cohort_equation_hsjepa,240,0.4631276761904761,0.38921142857142854,,0.0607499804412881,0.0005661537735441868,False,False
76,id03,2024-10-04,2024-10-03,S2,0.4959453022668407,0.4792998904552268,0.4856217384560716,-0.010323563810769099,-0.04130976080501757,no_cohort_equation_hsjepa,241,0.4630265714285715,0.38937142857142865,,3.1606661732297425e-15,0.0003202037823470949,False,False
81,id04,2024-09-12,2024-09-11,S2,0.6851585567141559,0.6636925800638991,0.6719356329862971,-0.013222923727858826,-0.06062840201880821,no_cohort_equation_hsjepa,242,0.46251952380952377,0.45592000000000005,,6.562272947263637e-11,0.000607813243183708,False,False
247,id10,2024-09-25,2024-09-24,S2,0.3180565517565907,0.3619725191981133,0.34496250247507015,0.026905950718479454,0.1214607717793079,no_cohort_equation_hsjepa,243,0.46224780952380945,0.48149714285714285,,0.19100747059757806,0.0024971324820198815,False,False
219,id09,2024-09-10,2024-09-09,S2,0.7148122477044718,0.6737025644643074,0.6896874772051821,-0.02512477049928974,-0.12021353853224755,no_cohort_equation_hsjepa,244,0.4615483809523809,0.4745142857142857,,0.1673214003107264,0.002315874898476289,False,False
113,id05,2024-10-07,2024-10-06,S2,0.2280191339382252,0.1858642419987059,0.20113268420133784,-0.026886449736887363,-0.15969983985742872,no_cohort_equation_hsjepa,245,0.46114457142857135,0.48291428571428563,,0.226919381664769,0.0030967759411120177,False,False
224,id09,2024-09-19,2024-09-18,S2,0.7881020629167889,0.826745651704927,0.8127585673652428,0.02465650444845391,0.15451235955984477,no_cohort_equation_hsjepa,246,0.4607571428571428,0.4869485714285714,,0.25146707912712185,0.002746045695685706,False,False
170,id07,2024-08-18,2024-08-17,S4,0.5636181146079399,0.5830944666282879,0.5757205354371695,0.012102420829229632,0.04937083228933168,no_cohort_equation_hsjepa,247,0.46006959999999997,0.4720342857142857,,0.0,0.0004474094618563962,False,False
197,id08,2024-09-14,2024-09-13,Q3,0.310650881602232,0.2888551144915892,0.29703037359063916,-0.013620508011592813,-0.0644011523507264,no_cohort_equation_hsjepa,248,0.4596119238095238,0.3696228571428571,,0.09060265907212905,0.0006515283278830664,False,False
249,id10,2024-09-27,2024-09-26,Q1,0.5153371494238242,0.5657999849816058,0.5467271722215384,0.03139002279771419,0.12608784411169371,no_cohort_equation_hsjepa,249,0.45921952380952386,0.4748800000000001,,0.15871765974930746,0.0029597648184864767,False,False
96,id04,2024-10-17,2024-10-16,S2,0.7268566645527601,0.7154141211466277,0.7197961792493109,-0.00706048530344916,-0.03528178430106486,no_cohort_equation_hsjepa,250,0.45882483809523805,0.46856,,0.0,0.00018840546714993245,False,False
105,id04,2024-10-29,2024-10-28,Q3,0.6964978275551837,0.7071307317693533,0.7031159527602004,0.0066181252050167005,0.03150426320695462,no_cohort_equation_hsjepa,251,0.4575471238095237,0.42866285714285707,,0.0,0.000155750251041753,False,False
62,id03,2024-08-20,2024-08-19,S3,0.5028274670809111,0.5360966726972868,0.5234761145856185,0.020648647504707407,0.08266356537276147,no_cohort_equation_hsjepa,252,0.45609733333333313,0.47159999999999985,,0.09994202046117516,0.0012803602192079655,False,False
206,id09,2024-08-11,2024-08-10,S2,0.8417227697296561,0.8680264923135544,0.8584972134099617,0.016774443680305562,0.13176143386059133,no_cohort_equation_hsjepa,253,0.4550611428571428,0.4772685714285714,,0.23709603463243623,0.0015941771840084495,False,False
62,id03,2024-08-20,2024-08-19,Q1,0.7334139017389413,0.7697378586123057,0.7563553543651805,0.022941452626239256,0.1207875689700907,no_cohort_equation_hsjepa,254,0.45281413333333326,0.46703999999999996,,0.1399379036400259,0.00202713539216004,False,False
1,id01,2024-08-01,2024-07-31,Q1,0.0950246972067914,0.1053362535521843,0.10130636972223006,0.006281672515438666,0.07097792731506368,no_cohort_equation_hsjepa,255,0.452693980952381,0.40069714285714286,,0.08204415101269324,0.00034338337440070754,False,False
36,id02,2024-09-04,2024-09-03,S2,0.948772238755665,0.9660186104613392,0.9602485783616697,0.011476339606004693,0.26565941020147443,no_cohort_equation_hsjepa,256,0.4494367619047618,0.4751199999999999,,0.43207142084660033,0.0020636673331632105,False,False
66,id03,2024-08-25,2024-08-24,S2,0.526553215055173,0.4799985329925322,0.4976922092951742,-0.028861005759998837,-0.11554410835799171,no_cohort_equation_hsjepa,257,0.44839457142857136,0.46384,,0.13001258410810007,0.0025057683067226666,False,False
12,id01,2024-08-15,2024-08-14,S3,0.8372632240978997,0.8074473544846792,0.8192414699666246,-0.018021754131275047,-0.12678765934508848,no_cohort_equation_hsjepa,258,0.44793780952380957,0.4733485714285715,,0.14501422553025756,0.0017793896727092418,False,False
18,id01,2024-09-07,2024-09-06,Q3,0.5789288095039751,0.5614204024609124,0.5680940852758843,-0.01083472422809073,-0.04429832427548469,no_cohort_equation_hsjepa,259,0.44789215238095237,0.3541142857142857,,0.04235696100860664,0.00036151476809909155,False,False
66,id03,2024-08-25,2024-08-24,Q1,0.9886989098935578,0.9967375503625012,0.9940741676183509,0.005375257724793081,0.651,no_cohort_equation_hsjepa,260,0.4476951428571428,0.4628685714285714,,1.3887195788628954,0.002586013224477185,False,False
