cell_key,row,subject_id,target,expert,expert_family,expert_pred,selection_score,true_gain,model_name,feature_view,row_episode_score,row_episode_route,row_episode_route_family,expert_matches_row_episode_route,family_matches_row_episode,law_name
115:S4,115,id03,S4,subject_prior,prior,0.16,-0.01731046246952743,0.12020944639922546,episode_gbdt_shallow,episode_route_gate,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:Q1,116,id03,Q1,core_knn_blend,core_geometry,0.732,-0.00094614603341521,-0.01741193147682224,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:Q2,116,id03,Q2,core_knn_blend,core_geometry,0.6751428571428572,-0.006488488956215961,0.0,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:Q3,116,id03,Q3,global_prior,prior,0.5995475113122172,-0.008905300633995146,0.29167388710309916,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:S1,116,id03,S1,subject_prior,prior,0.8,-0.00997229202477965,0.016201974576280476,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:S2,116,id03,S2,subject_prior,prior,0.52,-0.00997229202477965,0.021661496781179346,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:S3,116,id03,S3,subject_prior,prior,0.48,-0.005797249779719997,0.049415359563350414,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
116:S4,116,id03,S4,subject_prior,prior,0.16,-0.02023825370465215,0.1030955090269742,episode_gbdt_shallow,episode_route_gate,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:Q1,117,id03,Q1,subject_prior,prior,0.84,0.004788683979257429,0.15534186519741147,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:Q2,117,id03,Q2,subject_prior,prior,0.76,-0.015197525441622286,0.06283571109022174,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:Q3,117,id03,Q3,core_knn_blend,core_geometry,0.7394285714285715,-0.00997229202477965,-0.04816340137862296,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:S1,117,id03,S1,core_knn_blend,core_geometry,0.7228571428571429,-0.004069335429485493,-0.017630231376270677,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:S2,117,id03,S2,subject_prior,prior,0.52,-0.00997229202477965,-0.03163708494318229,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:S3,117,id03,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.5572329846315145,0.011746965428554653,-0.18037223782863843,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
117:S4,117,id03,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.3928084318107948,0.01945179123589759,-0.16921568703635853,episode_gbdt_shallow,episode_route_gate,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:Q1,118,id03,Q1,subject_prior,prior,0.84,-0.00915376736015221,0.10309550902697404,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:Q2,118,id03,Q2,core_knn_blend,core_geometry,0.6622857142857144,-0.005977509398870428,-0.0926397415224226,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:Q3,118,id03,Q3,subject_prior,prior,0.76,-0.00997229202477965,0.0274407461549534,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:S1,118,id03,S1,subject_prior,prior,0.8,-0.00997229202477965,0.016201974576280476,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:S2,118,id03,S2,raw_action_core_health__wide_listener_health,raw_action_core_health,0.5502382397431059,-0.004069335429485493,-0.015652723418692727,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:S3,118,id03,S3,subject_prior,prior,0.48,-0.008039253658073483,0.030119398906935824,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
118:S4,118,id03,S4,raw_action_core_health__high_margin_listener_health,raw_action_core_health,0.36124228768161665,0.01945179123589759,-0.17078116728570109,episode_gbdt_shallow,episode_route_gate,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:Q1,119,id03,Q1,core_knn_blend,core_geometry,0.7705714285714287,-0.00094614603341521,0.0,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:Q2,119,id03,Q2,core_knn_blend,core_geometry,0.6880000000000001,-0.006488488956215961,0.0,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:Q3,119,id03,Q3,global_prior,prior,0.5995475113122172,-0.012190461831672978,-0.19216157403609063,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:S1,119,id03,S1,subject_prior,prior,0.8,-0.00997229202477965,-0.015943650397136078,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:S2,119,id03,S2,core_knn_blend,core_geometry,0.556,-0.004069335429485493,0.02339592025752124,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:S3,119,id03,S3,subject_prior,prior,0.48,-0.008039253658073483,-0.031637084943182514,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
119:S4,119,id03,S4,subject_prior,prior,0.16,-0.01731046246952743,0.08626953719299726,episode_gbdt_shallow,episode_route_gate,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:Q1,120,id03,Q1,core_knn_blend,core_geometry,0.7577142857142858,-0.00094614603341521,0.03452586884907366,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:Q2,120,id03,Q2,core_knn_blend,core_geometry,0.7394285714285715,-0.006488488956215961,0.01754089019867161,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:Q3,120,id03,Q3,subject_prior,prior,0.76,-0.00997229202477965,-0.006744124475373037,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:S1,120,id03,S1,core_knn_blend,core_geometry,0.7228571428571429,-0.005977509398870428,-0.08519813986544894,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:S2,120,id03,S2,hsjepa_action_health__strict_listener_health,core_action_health,0.5510978252716191,-0.004069335429485493,-0.05406707445292491,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:S3,120,id03,S3,core_knn_blend,core_geometry,0.5468571428571429,-0.00227519593254694,-0.13266405568862016,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
120:S4,120,id03,S4,raw_action_core_health__balanced_listener_health,raw_action_core_health,0.413330140763482,0.02979397949410155,-0.1855576088525041,episode_gbdt_shallow,episode_route_gate,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:Q1,121,id03,Q1,global_prior,prior,0.48868778280542985,0.13609651879859058,0.8013886507253316,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:Q2,121,id03,Q2,core_knn_blend,core_geometry,0.6880000000000001,-0.006488488956215961,0.03809178252901463,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:Q3,121,id03,Q3,core_knn_blend,core_geometry,0.7394285714285715,-0.00997229202477965,0.035394964935268336,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:S1,121,id03,S1,subject_prior,prior,0.8,-0.00997229202477965,0.0,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:S2,121,id03,S2,subject_prior,prior,0.52,-0.011880465994164584,-0.0669394826751093,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:S3,121,id03,S3,subject_prior,prior,0.48,-0.005797249779719997,-0.031637084943182514,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
121:S4,121,id03,S4,subject_prior,prior,0.16,0.004046385892961462,-0.5626723364179718,episode_gbdt_shallow,episode_route_gate,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
166:Q1,166,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,0.04095125058193305,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
166:Q2,166,id04,Q2,subject_prior,prior,0.38636363636363635,-0.003315604768080956,-0.015757548102371288,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
166:Q3,166,id04,Q3,global_prior,prior,0.5926773455377574,-0.015266408060604763,-0.17809656575255312,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
166:S1,166,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.008104138219581003,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
166:S2,166,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,0.04880644951330504,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
166:S3,166,id04,S3,core_knn_blend,core_geometry,0.5182142857142857,-0.009580874651369984,0.027048981904959857,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
166:S4,166,id04,S4,subject_prior,prior,0.4772727272727273,-0.004218988691228286,0.19919785771785603,episode_gbdt_shallow,episode_route_gate,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:Q1,167,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.038269040314942604,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:Q2,167,id04,Q2,subject_prior,prior,0.38636363636363635,-0.003315604768080956,-0.015757548102371288,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:Q3,167,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,0.021661496781179346,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:S1,167,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.08071667118329023,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:S2,167,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,-0.031014297357597642,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:S3,167,id04,S3,subject_prior,prior,0.5681818181818182,-0.004218988691228286,0.00338919548671901,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
167:S4,167,id04,S4,subject_prior,prior,0.4772727272727273,-0.004218988691228286,0.07564761833931477,episode_gbdt_shallow,episode_route_gate,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:Q1,168,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.08779773216237452,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:Q2,168,id04,Q2,core_knn_blend,core_geometry,0.41821428571428576,-0.003315604768080956,-0.0302798574998141,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:Q3,168,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,0.004294924282880697,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:S1,168,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.08071667118329023,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:S2,168,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,0.028246045069125758,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:S3,168,id04,S3,subject_prior,prior,0.5681818181818182,-0.004218988691228286,0.04362353421807319,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
168:S4,168,id04,S4,global_prior,prior,0.5583524027459954,0.0138171195729882,0.26203601038622804,episode_gbdt_shallow,episode_route_gate,0.004259632465162703,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:Q1,169,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,0.012084845830672153,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:Q2,169,id04,Q2,core_knn_blend,core_geometry,0.4310714285714286,-0.009580874651369984,0.0,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:Q3,169,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,0.004294924282880697,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:S1,169,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.04506933245305261,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:S2,169,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,0.008099868461929838,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:S3,169,id04,S3,subject_prior,prior,0.5681818181818182,-0.004218988691228286,0.04362353421807319,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
169:S4,169,id04,S4,global_prior,prior,0.5583524027459954,0.0048884612541397485,0.26203601038622804,episode_gbdt_shallow,episode_route_gate,-0.005624813700027665,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:Q1,170,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,0.06419504271807208,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:Q2,170,id04,Q2,global_prior,prior,0.5537757437070938,0.0048884612541397485,0.2807658636266741,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:Q3,170,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,0.021661496781179346,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:S1,170,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.04506933245305261,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:S2,170,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,0.02198834757670265,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:S3,170,id04,S3,subject_prior,prior,0.5681818181818182,-0.004218988691228286,-0.05464481462106485,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
170:S4,170,id04,S4,subject_prior,prior,0.4772727272727273,-0.004218988691228286,-0.06440264234124826,episode_gbdt_shallow,episode_route_gate,-0.0026702517371139916,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:Q1,171,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.08779773216237452,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:Q2,171,id04,Q2,subject_prior,prior,0.38636363636363635,-0.003315604768080956,0.017548027959302215,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:Q3,171,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,0.021661496781179346,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:S1,171,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.09807486979304791,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:S2,171,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,-0.06865596027864973,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:S3,171,id04,S3,core_knn_blend,core_geometry,0.46678571428571436,-0.007539303883458575,-0.19913930159472282,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
171:S4,171,id04,S4,subject_prior,prior,0.4772727272727273,-0.004218988691228286,-0.06000017719158546,episode_gbdt_shallow,episode_route_gate,0.009168003125667068,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:Q1,172,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.0633399913163345,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:Q2,172,id04,Q2,core_knn_blend,core_geometry,0.4310714285714286,-0.009580874651369984,-0.029389870413179642,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:Q3,172,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,-0.012775191488722859,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:S1,172,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.06305183500348505,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:S2,172,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,-0.011648442004166759,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:S3,172,id04,S3,core_knn_blend,core_geometry,0.5182142857142857,-0.009580874651369984,0.0,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
172:S4,172,id04,S4,global_prior,prior,0.5583524027459954,0.0048884612541397485,0.29241809407435093,episode_gbdt_shallow,episode_route_gate,-0.0008206570653187598,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:Q1,173,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.0633399913163345,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:Q2,173,id04,Q2,core_knn_blend,core_geometry,0.4310714285714286,-0.009580874651369984,0.0,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:Q3,173,id04,Q3,subject_prior,prior,0.75,-0.009580874651369984,0.03933500539867696,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:S1,173,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,-0.04506933245305261,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:S2,173,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,-0.014863314698452035,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:S3,173,id04,S3,subject_prior,prior,0.5681818181818182,-0.004218988691228286,-0.05464481462106485,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
173:S4,173,id04,S4,global_prior,prior,0.5583524027459954,0.0048884612541397485,-0.2780424029978743,episode_gbdt_shallow,episode_route_gate,0.005927488389182122,global_prior,prior_reset,1.0,1.0,episode_route_gate__episode_gbdt_shallow
174:Q1,174,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.01298610517071952,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
174:Q2,174,id04,Q2,subject_prior,prior,0.38636363636363635,-0.01057757431735224,0.05200119637269185,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
174:Q3,174,id04,Q3,global_prior,prior,0.5926773455377574,-0.004218988691228286,-0.08293766043607442,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
174:S1,174,id04,S1,global_prior,prior,0.6773455377574371,-0.004218988691228286,0.19416035661278164,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
174:S2,174,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,0.14146729388676693,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
174:S3,174,id04,S3,core_knn_blend,core_geometry,0.4796428571428572,-0.007539303883458575,-0.14913867253453894,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
174:S4,174,id04,S4,global_prior,prior,0.5583524027459954,-0.001667638814635021,-0.028999908584815715,episode_gbdt_shallow,episode_route_gate,0.004364172839381054,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:Q1,175,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.0633399913163345,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:Q2,175,id04,Q2,subject_prior,prior,0.38636363636363635,-0.01057757431735224,-0.051507557145931804,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:Q3,175,id04,Q3,global_prior,prior,0.5926773455377574,-0.013147647010076723,-0.1027076618370783,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:S1,175,id04,S1,subject_prior,prior,0.7272727272727273,-0.004218988691228286,-0.009596661530295092,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:S2,175,id04,S2,global_prior,prior,0.6498855835240275,-0.004218988691228286,-0.1049319781747099,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:S3,175,id04,S3,subject_prior,prior,0.5681818181818182,-0.004218988691228286,-0.06808579354945349,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
175:S4,175,id04,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7600620013734175,0.003962872660177863,0.3558171131237646,episode_gbdt_shallow,episode_route_gate,0.004426871387110488,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
176:Q1,176,id04,Q1,global_prior,prior,0.4874141876430206,-0.004218988691228286,-0.0633399913163345,episode_gbdt_shallow,episode_route_gate,0.01283802737362403,core_knn_blend,core_reset,0.0,0.0,episode_route_gate__episode_gbdt_shallow
