pg_true_calendar_rhythm_prototype,pg_true_calendar_rhythm_confidence,pg_true_calendar_rhythm_entropy,pg_true_calendar_rhythm_p0,pg_true_calendar_rhythm_p1,pg_true_calendar_rhythm_p2,pg_true_phone_behavior_prototype,pg_true_phone_behavior_confidence,pg_true_phone_behavior_entropy,pg_true_phone_behavior_p0,pg_true_phone_behavior_p1,pg_true_phone_behavior_p2,pg_true_body_activity_sleep_prototype,pg_true_body_activity_sleep_confidence,pg_true_body_activity_sleep_entropy,pg_true_body_activity_sleep_p0,pg_true_body_activity_sleep_p1,pg_true_body_activity_sleep_p2,pg_true_app_social_context_prototype,pg_true_app_social_context_confidence,pg_true_app_social_context_entropy,pg_true_app_social_context_p0,pg_true_app_social_context_p1,pg_true_app_social_context_p2,pg_true_mobility_environment_prototype,pg_true_mobility_environment_confidence,pg_true_mobility_environment_entropy,pg_true_mobility_environment_p0,pg_true_mobility_environment_p1,pg_true_mobility_environment_p2
0,0.6504425485315228,0.6750933779004605,0.6504425485315228,0.3227900873625861,0.0267673641058911,2,0.6442998605574178,0.8147799552900261,0.15751881786271413,0.19818132157986806,0.6442998605574178,1,0.5487506708932548,0.911301549727733,0.22504606345099618,0.5487506708932548,0.22620326565574908,2,0.7267113332359838,0.7046227870726403,0.1208725714176125,0.1524160953464038,0.7267113332359838,2,0.5510673830517983,0.8940336183432576,0.16326047014757356,0.28567214680062825,0.5510673830517983
1,0.6892808852320101,0.6640010399334066,0.27551013218919135,0.6892808852320101,0.03520898257879854,2,0.5322972198942595,0.8715004052550087,0.12004884107726052,0.34765393902848,0.5322972198942595,1,0.42586183302599456,0.9679979926789919,0.35580957081653325,0.42586183302599456,0.21832859615747216,1,0.5726042719732868,0.8144466698959972,0.08427795418102965,0.5726042719732868,0.3431177738456837,0,0.5349503961546961,0.9204822375095635,0.5349503961546961,0.21209751623588483,0.252952087609419
2,0.9548417646811238,0.19513923607138817,0.018029098956014542,0.027129136362861565,0.9548417646811238,0,0.6253746510152507,0.8321148338420498,0.6253746510152507,0.15154898857388577,0.22307636041086373,1,0.5560629893843072,0.9041195693324874,0.2388467463821477,0.5560629893843072,0.20509026423354504,2,0.7298373848850517,0.6942735237996012,0.1024817601126839,0.1676808550022644,0.7298373848850517,0,0.5215036018933107,0.9173375221340767,0.5215036018933107,0.17754988539413424,0.300946512712555
1,0.5875303907419935,0.7229321569856976,0.3788580278361042,0.5875303907419935,0.03361158142190223,2,0.5059478584933971,0.8822643172703055,0.12203744417588189,0.372014697330721,0.5059478584933971,2,0.6677339630237341,0.7863763737054793,0.14721760886923407,0.18504842810703176,0.6677339630237341,1,0.6309682318565475,0.8287801700953193,0.1583481333693548,0.6309682318565475,0.2106836347740978,1,0.5279461704722976,0.885698433601422,0.13383026637473158,0.5279461704722976,0.33822356315297075
1,0.5621901341657205,0.721779778306004,0.40849683152101335,0.5621901341657205,0.029313034313266168,2,0.5331129451981206,0.8252685026904046,0.08118390372676808,0.3857031510751114,0.5331129451981206,0,0.6094311217205525,0.8547682136441743,0.6094311217205525,0.20667465637885907,0.18389422190058852,1,0.7211110633671238,0.709580810159035,0.111451678472514,0.7211110633671238,0.16743725816036212,2,0.4534674957464479,0.8936853593975963,0.1242804767276044,0.4222520275259476,0.4534674957464479
0,0.6330760730823409,0.6837586731474898,0.6330760730823409,0.3409209408184412,0.026002986099217806,2,0.6729556277925802,0.7746161485529952,0.12805808580887,0.19898628639854973,0.6729556277925802,1,0.48003020444820405,0.954096746083411,0.22551904386525454,0.48003020444820405,0.29445075168654156,2,0.43640811454133366,0.9204410911247453,0.4139561311211322,0.14963575433753407,0.43640811454133366,2,0.4828017378353025,0.9566963956154769,0.2568668696002081,0.26033139256448934,0.4828017378353025
0,0.681332579425791,0.6446702871781119,0.681332579425791,0.2957560454313679,0.02291137514284113,2,0.6620222009868925,0.7919823256318622,0.1434584590567353,0.19451933995637236,0.6620222009868925,1,0.44217965694468103,0.9645181408833349,0.21787359152912533,0.44217965694468103,0.3399467515261937,2,0.4720558945046949,0.9613804384103394,0.282794194973177,0.2451499105221281,0.4720558945046949,2,0.5559115863787322,0.9028722502627222,0.2469255196289291,0.19716289399233874,0.5559115863787322
1,0.7227799370743188,0.6178702505344149,0.2502341197386374,0.7227799370743188,0.02698594318704377,2,0.5749995300071556,0.7982372810337209,0.07310319977439475,0.35189727021844963,0.5749995300071556,0,0.49730785427112145,0.93823415556274,0.49730785427112145,0.3032998218592843,0.19939232386959424,2,0.369004460561809,0.9970704061263741,0.3042274286676143,0.32676811077057655,0.369004460561809,2,0.44349882336280166,0.9372810385292344,0.17057234614344774,0.3859288304937506,0.44349882336280166
1,0.7175861791833457,0.6139986374179676,0.2595746717980154,0.7175861791833457,0.022839149018639017,2,0.6173849739327496,0.7759850793268115,0.07348720319775962,0.3091278228694908,0.6173849739327496,0,0.45142538621340716,0.9591814839782276,0.45142538621340716,0.3379145818443359,0.21066003194225683,1,0.535689796482028,0.8243002401937138,0.08104552180152279,0.535689796482028,0.3832646817164493,0,0.42166167231877744,0.9731745216791046,0.42166167231877744,0.34920336461628415,0.2291349630649384
1,0.70550436708541,0.6171049505879058,0.27497606281042664,0.70550436708541,0.019519570104163487,2,0.5237157788692944,0.8173313060536809,0.07411581864311403,0.40216840248759156,0.5237157788692944,0,0.39395235361781233,0.9863821544427462,0.39395235361781233,0.34870197446728934,0.2573456719148983,1,0.5704122534650926,0.8117496228446337,0.08143173079700339,0.5704122534650926,0.34815601573790395,2,0.49254929009804166,0.9141183922362386,0.15371315235973948,0.35373755754221886,0.49254929009804166
1,0.6809454847397702,0.6307459037933774,0.30191350800299727,0.6809454847397702,0.01714100725723245,2,0.5996186446753371,0.8120068684928639,0.09460608739061174,0.3057752679340512,0.5996186446753371,0,0.46464519562393836,0.9585041611743663,0.46464519562393836,0.31580488439004273,0.21954991998601883,0,0.6866109948408663,0.7546858880590734,0.6866109948408663,0.11751122086586074,0.19587778429327288,1,0.4847559866183728,0.8886882891942773,0.12339938481146517,0.4847559866183728,0.39184462857016195
1,0.6364457540234738,0.6555769341902583,0.34782213324360545,0.6364457540234738,0.015732112732920942,2,0.5298024162971795,0.8163018881423776,0.07444925298290936,0.3957483307199111,0.5298024162971795,0,0.5173570493816071,0.9187830063551529,0.5173570493816071,0.30627613686035726,0.17636681375803562,2,0.5248252821834459,0.9104128203540267,0.16733072709255425,0.30784399072399987,0.5248252821834459,2,0.43443316453983255,0.9244347295884789,0.15391529475363533,0.4116515407065322,0.43443316453983255
0,0.7231651861846466,0.5887865148190045,0.7231651861846466,0.262324042354525,0.01451077146082836,2,0.7131888913357108,0.6894626611847685,0.06894290675554193,0.21786820190874723,0.7131888913357108,0,0.37505718011007266,0.9942146611626771,0.37505718011007266,0.3404767038596104,0.28446611603031696,2,0.5850578022806324,0.877253969555318,0.1848976105066227,0.23004458721274496,0.5850578022806324,2,0.5010940344165072,0.9450822304025964,0.23642130587260593,0.2624846597108869,0.5010940344165072
0,0.7595999471475146,0.5509575426120052,0.7595999471475146,0.2262710377777675,0.01412901507471789,0,0.49643965134313184,0.8859811056587273,0.49643965134313184,0.12324621732580192,0.38031413133106623,1,0.503058338241773,0.9441079177814069,0.25810471130392554,0.503058338241773,0.2388369504543015,2,0.7536920423517699,0.6454687261879015,0.07438683535983219,0.1719211222883979,0.7536920423517699,2,0.6022029593803592,0.8616654227503173,0.1834313764157544,0.2143656642038865,0.6022029593803592
1,0.7710878915194611,0.5521166749736109,0.2085904372920904,0.7710878915194611,0.020321671188448524,1,0.545963081806785,0.8914328345124053,0.30060863184877995,0.545963081806785,0.15342828634443498,0,0.5365693417334686,0.9181174849088644,0.5365693417334686,0.2052007051471091,0.2582299531194223,1,0.5035513495722762,0.8491026844213582,0.09317807350987972,0.5035513495722762,0.4032705769178441,0,0.43187807693300057,0.9803948421748931,0.43187807693300057,0.29661886411879224,0.2715030589482071
1,0.7433432650295799,0.581965907745683,0.23682469113416263,0.7433432650295799,0.0198320438362574,2,0.5580302302588828,0.842324476591801,0.10219020862111358,0.3397795611200036,0.5580302302588828,2,0.5102886088098354,0.9393879131047306,0.25417023910612174,0.2355411520840429,0.5102886088098354,1,0.5907675530656988,0.7995671790157693,0.0797468892533571,0.5907675530656988,0.329485557680944,0,0.5343624316074457,0.9178821904305795,0.5343624316074457,0.2673564667828513,0.19828110160970308
1,0.7394856733755085,0.5881073008073342,0.23972053182704714,0.7394856733755085,0.020793794797444424,0,0.7949990820795637,0.590851762608376,0.7949990820795637,0.1074209540626113,0.09757996385782501,0,0.5634925035751471,0.8947919064075723,0.5634925035751471,0.24987426751679714,0.18663322890805575,1,0.6690238555694178,0.7673821415411196,0.10686103532834225,0.6690238555694178,0.22411510910224,2,0.585068478074389,0.8633192635115601,0.14720421945484483,0.26772730247076615,0.585068478074389
1,0.6913833975210995,0.6349811603774754,0.2864960901710995,0.6913833975210995,0.022120512307801068,2,0.5044300250114286,0.8388073203628365,0.08583012802307691,0.4097398469654945,0.5044300250114286,0,0.5221311309242773,0.8794398542976269,0.5221311309242773,0.3534793682319895,0.12438950084373318,1,0.5963037075319093,0.8657834240821072,0.22700123388332905,0.5963037075319093,0.17669505858476167,1,0.5934672516191651,0.8347499921311553,0.11429638954308727,0.5934672516191651,0.2922363588377476
1,0.6363090632976998,0.6770581555846551,0.33973469955000096,0.6363090632976998,0.02395623715229923,1,0.6781104049576165,0.7447257198127829,0.08909359740013689,0.6781104049576165,0.23279599764224643,0,0.4257037913112526,0.9336135908305516,0.4257037913112526,0.4101798481095399,0.16411636057920756,1,0.4982617586068644,0.9213516154525567,0.3349186419022481,0.4982617586068644,0.16681959949088748,1,0.5844810400346746,0.8529639782045058,0.1301027238741552,0.5844810400346746,0.2854162360911702
1,0.5810291989721362,0.7077491390514752,0.3929207325411594,0.5810291989721362,0.02605006848670433,2,0.5435855700822806,0.8441791501242277,0.0985283523173059,0.35788607760041363,0.5435855700822806,1,0.4220586041456086,0.9452268222531691,0.3991710645515507,0.4220586041456086,0.17877033130284078,0,0.5165729297090365,0.8868776975416709,0.5165729297090365,0.3531288429063265,0.130298227384637,1,0.6455571308573345,0.7934393839419803,0.11255157816357435,0.6455571308573345,0.24189129097909118
0,0.62103020809934,0.6951453943178468,0.62103020809934,0.35087024092009833,0.02809955098056174,0,0.6919950116455417,0.7543349087682077,0.6919950116455417,0.13534351125354938,0.172661477100909,0,0.3735255618590909,0.9938181229740967,0.3735255618590909,0.281487889255744,0.34498654888516506,2,0.6312985683497706,0.8317799788190993,0.18235554375110788,0.18634588789912146,0.6312985683497706,2,0.5224649829834599,0.9298774686942766,0.21944918620853346,0.2580858308080067,0.5224649829834599
2,0.9408031865421863,0.24159129168086008,0.032898560614940696,0.026298252842872964,0.9408031865421863,0,0.7639842613626565,0.6393766295137246,0.7639842613626565,0.08820217807377538,0.147813560563568,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,0,0.4482833259362396,0.8994145336803803,0.4482833259362396,0.12922824118706486,0.42248843287669546,2,0.4127810135091869,0.9629958367664833,0.38183544458777674,0.2053835419030364,0.4127810135091869
1,0.680751924058386,0.6704113641492162,0.28432353021986456,0.680751924058386,0.034924545721749425,1,0.47130450896842313,0.9608743903982595,0.23952261589550633,0.47130450896842313,0.2891728751360705,0,0.6230144745290735,0.8400464670257745,0.6230144745290735,0.2021484232952289,0.17483710217569753,0,0.6143445746101105,0.8381482581860529,0.6143445746101105,0.2431407820790971,0.1425146433107924,1,0.6347546830076722,0.8129592866171336,0.12827979924176308,0.6347546830076722,0.23696551775056468
1,0.672054179847779,0.6672915002480211,0.29792542542752287,0.672054179847779,0.030020394724698064,2,0.5411776697934292,0.8276462035781795,0.0847367058617164,0.3740856243448543,0.5411776697934292,1,0.4635304729411505,0.9665560803312899,0.27942195856025737,0.4635304729411505,0.25704756849859206,1,0.6065468827943613,0.8532657992276139,0.22978095902377463,0.6065468827943613,0.16367215818186406,1,0.6158147792378398,0.8282207253248031,0.12702950077265515,0.6158147792378398,0.25715571998950515
1,0.6576765449723421,0.6681313184633862,0.31654440721293414,0.6576765449723421,0.025779047814723857,0,0.4209370316335058,0.9638176656708909,0.4209370316335058,0.20828733626743665,0.37077563209905756,1,0.4205633652177295,0.9711633060093094,0.22370107163624672,0.4205633652177295,0.3557355631460236,0,0.4999454262432433,0.937072117363307,0.4999454262432433,0.3005498760704866,0.19950469768627008,1,0.5113935020674796,0.9123553046285983,0.16064013171601263,0.5113935020674796,0.3279663662165079
1,0.6346902424300694,0.6737770242174477,0.3430653001576995,0.6346902424300694,0.022244457412231168,2,0.6242507535620475,0.7521149938313263,0.05959828271028592,0.31615096372766655,0.6242507535620475,1,0.4429921225978192,0.9763541797116594,0.27358258904724647,0.4429921225978192,0.2834252883549343,1,0.6710745841723099,0.7620415845477091,0.10213621742212745,0.6710745841723099,0.2267891984055626,1,0.5696408996006276,0.850272044728498,0.11588856359127084,0.5696408996006276,0.31447053680810155
1,0.5989346939273533,0.683752977048291,0.3816467024404183,0.5989346939273533,0.01941860363222834,2,0.49383992482344985,0.8783435921345732,0.11553293101536632,0.3906271441611837,0.49383992482344985,1,0.5188532400981946,0.901195301932748,0.3323033364310011,0.5188532400981946,0.14884342347080426,0,0.5385712075686164,0.9024829971995052,0.5385712075686164,0.29565379825715393,0.1657749941742296,1,0.6167440353384469,0.8270866840195413,0.12641694828807976,0.6167440353384469,0.2568390163734733
0,0.7040494132638662,0.6121936089921264,0.7040494132638662,0.27891534512951355,0.017035241606620392,2,0.6946151418775758,0.7268205363561325,0.08772781130516925,0.21765704681725495,0.6946151418775758,1,0.5673345982259401,0.8946134926318496,0.20077990629909626,0.5673345982259401,0.2318854954749636,2,0.49655798288725306,0.9423209802355026,0.2931134489520161,0.2103285681607309,0.49655798288725306,2,0.6191667728379618,0.8333487972048275,0.1411049625451903,0.23972826461684782,0.6191667728379618
0,0.7554873797789152,0.5579688844492432,0.7554873797789152,0.2293778191885772,0.01513480103250772,2,0.4351087708971194,0.9774295543533106,0.3086694474840688,0.2562217816188117,0.4351087708971194,2,0.6033311952826338,0.8564212273346354,0.16475465690479602,0.2319141478125702,0.6033311952826338,2,0.5316575127398665,0.8568072107922239,0.1057449852317536,0.36259750202838,0.5316575127398665,2,0.5643204579447633,0.8909628057048046,0.17617740853806518,0.2595021335171715,0.5643204579447633
1,0.7763241902059878,0.5441162442317756,0.2041537641680439,0.7763241902059878,0.019522045625968393,2,0.6928631569504125,0.717257961966158,0.07541904630286758,0.2317177967467199,0.6928631569504125,1,0.6299868733687597,0.8302921881591014,0.2095552761952325,0.6299868733687597,0.16045785043600788,1,0.518087330103523,0.8565460939964248,0.10183536138818203,0.518087330103523,0.3800773085082949,1,0.5606941777312052,0.8945872980537323,0.17928705387400248,0.5606941777312052,0.2600187683947922
1,0.7675427455298085,0.5489002541776259,0.21546746317043947,0.7675427455298085,0.01698979129975197,2,0.3937662994056323,0.9926623739946578,0.3074209371117744,0.2988127634825934,0.3937662994056323,1,0.6226592867834907,0.8336755576640257,0.22836394384739445,0.6226592867834907,0.14897676936911486,1,0.48692015095786906,0.9451100227750363,0.20571715957869927,0.48692015095786906,0.3073626894634318,1,0.5761610697337657,0.8869087904625188,0.19800139864942087,0.5761610697337657,0.22583753161681341
1,0.6922139279492538,0.6186255488141617,0.29198330592226707,0.6922139279492538,0.0158027661284791,1,0.48247077800549043,0.8851252759760423,0.11968391217776447,0.48247077800549043,0.39784530981674504,1,0.47757705320390487,0.9074348349236652,0.3812983558883705,0.47757705320390487,0.14112459090772458,1,0.4064079655625738,0.9754214211005231,0.36402448137225657,0.4064079655625738,0.22956755306516952,1,0.579009035530406,0.8417372634502742,0.11225833823013082,0.579009035530406,0.3087326262394632
1,0.6235987767265396,0.6644850798018115,0.35990014556795935,0.6235987767265396,0.0165010777055011,2,0.6247569202764625,0.7640501188154928,0.06808655655783989,0.3071565231656976,0.6247569202764625,1,0.44018615021007296,0.9617276884382209,0.34941419857236866,0.44018615021007296,0.21039965121755821,1,0.7671807610560305,0.6312837590914162,0.08170973584056877,0.7671807610560305,0.15110950310340088,1,0.605131301088702,0.8173043558338622,0.10337863537784667,0.605131301088702,0.29149006353345136
0,0.6978038209658153,0.6185536458718108,0.6978038209658153,0.28469673666150763,0.017499442372677042,2,0.6562564696357917,0.7439647465859309,0.07008133443912885,0.27366219592507945,0.6562564696357917,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,1,0.6684841171982099,0.7327357341341807,0.06913741767980548,0.6684841171982099,0.26237846512198465,2,0.6054727130011556,0.8449133268065174,0.14152936633045507,0.25299792066838933,0.6054727130011556
0,0.7167853087561346,0.6056817112167784,0.7167853087561346,0.26430426390000533,0.01891042734386006,2,0.7067128434630249,0.7116616667671474,0.08524137525177482,0.2080457812852003,0.7067128434630249,1,0.5856432399570948,0.8781169356300284,0.19348870974645635,0.5856432399570948,0.22086805029644885,0,0.5166660345764221,0.9218840256807613,0.5166660345764221,0.18212916584144984,0.3012047995821279,2,0.6254548286432403,0.8184065562264832,0.12395753512765212,0.2505876362291075,0.6254548286432403
1,0.72613835694486,0.6140864740990292,0.24712996781886273,0.72613835694486,0.026731675236277383,1,0.7463002670727198,0.6347346836713111,0.0537113506359726,0.7463002670727198,0.19998838229130775,0,0.6390858123533726,0.8229044964969001,0.6390858123533726,0.1836368478202188,0.17727733982640845,1,0.7349340044349535,0.6933747880808643,0.12656250492254176,0.7349340044349535,0.13850349064250472,1,0.5402442545027727,0.8967433652414492,0.1571497989624148,0.5402442545027727,0.3026059465348126
1,0.6890791864195096,0.6487393030897096,0.28344909323620937,0.6890791864195096,0.027471720344280987,2,0.43582561954095456,0.9102556776204024,0.1391254673513136,0.4250489131077318,0.43582561954095456,0,0.5784111993674068,0.8725192600323795,0.5784111993674068,0.26569030014584866,0.15589850048674456,1,0.5894656207058817,0.8606625381651203,0.2623384037286482,0.5894656207058817,0.1481959755654701,1,0.6535476883597137,0.792272250722431,0.12268097648748784,0.6535476883597137,0.22377133515279848
1,0.6769161625574294,0.649049175098608,0.29971490242018783,0.6769161625574294,0.023368935022382815,1,0.4900961707341415,0.8673269290700144,0.10545868903604794,0.4900961707341415,0.40444514022981043,1,0.5891203318354736,0.8498155044865892,0.2808774194236018,0.5891203318354736,0.13000224874092464,0,0.44347934264372857,0.9622938743367749,0.44347934264372857,0.34322327567539285,0.21329738168087858,1,0.506720501181335,0.867259693765805,0.10837338115845327,0.506720501181335,0.3849061176602117
1,0.6544122218333721,0.6568654736466042,0.32538379729969785,0.6544122218333721,0.020203980866929948,2,0.5252685841563002,0.8995008557122551,0.15025802730203783,0.3244733885416619,0.5252685841563002,0,0.5260222775164155,0.8703475370774787,0.5260222775164155,0.35742286524490585,0.11655485723867857,2,0.3577309387045639,0.9971566386794625,0.2971037491076439,0.34516531218779223,0.3577309387045639,1,0.5887719235695612,0.826582131265476,0.10239194796249419,0.5887719235695612,0.3088361284679446
1,0.7865953563883871,0.5298564926421144,0.19458060473816255,0.7865953563883871,0.018824038873450372,0,0.7415484084025051,0.6829845538390358,0.7415484084025051,0.1348039377996025,0.12364765379789229,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.6230175286104912,0.8052214646856137,0.10401068997377984,0.27297178141572903,0.6230175286104912,2,0.42627918373305446,0.979838359527612,0.3182807323490855,0.2554400839178601,0.42627918373305446
1,0.764983491375482,0.5536951101582249,0.21722101273840302,0.764983491375482,0.017795495886114916,2,0.5358101683614898,0.801472543435248,0.066065062108441,0.39812476953006926,0.5358101683614898,0,0.4754238006187306,0.9429076225732126,0.4754238006187306,0.19093579069343403,0.33364040868783534,0,0.5414900061937054,0.9168247987339221,0.5414900061937054,0.2212396210604114,0.23727037274588322,2,0.5480857109984382,0.9113335840219041,0.21474688865190303,0.23716740034965883,0.5480857109984382
1,0.7230134991537732,0.598266369456317,0.25877169551336815,0.7230134991537732,0.0182148053328587,1,0.5221255351447591,0.8120785614898524,0.07052861383858866,0.5221255351447591,0.4073458510166522,0,0.432007874762555,0.9808410325554859,0.432007874762555,0.2857427420421326,0.2822493831953124,2,0.5907786303017233,0.8307530264055489,0.10793626116864007,0.30128510852963664,0.5907786303017233,2,0.5063487469559488,0.9409652725653099,0.2276995782866268,0.2659516747574245,0.5063487469559488
1,0.6652352798409344,0.6480116385415878,0.3152459027103508,0.6652352798409344,0.019518817448714813,1,0.5158076144503877,0.8069883461978552,0.06660354846039802,0.5158076144503877,0.4175888370892142,0,0.48027870351641566,0.9268571033753463,0.48027870351641566,0.3532908964326379,0.16643040005094653,1,0.5534691104785209,0.8234720322430236,0.08494062879989038,0.5534691104785209,0.3615902607215888,2,0.5582392882887417,0.9025518016236219,0.20603268674896266,0.23572802496229572,0.5582392882887417
1,0.601568076664738,0.6874118289319125,0.3772278666173215,0.601568076664738,0.02120405671794051,0,0.36890773159550805,0.9931721565363646,0.36890773159550805,0.354010852605796,0.27708141579869594,2,0.4941480221315495,0.9497546319033594,0.2442677390539189,0.26158423881453163,0.4941480221315495,2,0.6413248651586103,0.785978657931247,0.09850394602925357,0.2601711888121362,0.6413248651586103,2,0.5508240000442978,0.8945923654663657,0.16407656864547987,0.2850994313102223,0.5508240000442978
0,0.6500742454133236,0.6658739985273554,0.6500742454133236,0.3271894455786714,0.022736309008004937,0,0.4372622829966916,0.9583589010620891,0.4372622829966916,0.20242489953509202,0.3603128174682165,1,0.42533712785367905,0.9521560029436319,0.18915301975356857,0.42533712785367905,0.38550985239275254,2,0.47003713909416023,0.9406451794122359,0.34618298096674627,0.1837798799390936,0.47003713909416023,2,0.5418819357001542,0.916246536804106,0.21755099052986368,0.2405670737699821,0.5418819357001542
0,0.666651450378238,0.6607114936241427,0.666651450378238,0.30813119871319233,0.02521735090856957,2,0.48334509022328503,0.9547885728739577,0.2796847696695242,0.23697014010719067,0.48334509022328503,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.522864640179302,0.8375613486061877,0.08797242060086906,0.3891629392198289,0.522864640179302,2,0.5401429664332072,0.9176029153232249,0.21838721576017103,0.2414698178066217,0.5401429664332072
1,0.6985085751492779,0.6519695846975632,0.26848610117364186,0.6985085751492779,0.033005323677080305,1,0.5890608409307346,0.7688438898881558,0.05811035560496652,0.5890608409307346,0.3528288034642989,2,0.3713237943688611,0.9969836135759117,0.3205599254282544,0.30811628020288445,0.3713237943688611,0,0.4200197150225812,0.983247464641858,0.4200197150225812,0.2653139683252807,0.3146663166521381,2,0.49433086520826086,0.9484898463943221,0.23296290680413448,0.2727062279876047,0.49433086520826086
1,0.6597242976373273,0.6862014446685566,0.3053163272774313,0.6597242976373273,0.03495937508524136,1,0.5475247935126183,0.9120591332392366,0.21863270737840396,0.5475247935126183,0.23384249910897778,0,0.5281536147307531,0.9258922940458711,0.5281536147307531,0.2176070215184299,0.25423936375081707,2,0.6694845172055427,0.7757391711769529,0.1221003446160702,0.2084151381783872,0.6694845172055427,2,0.5233276348717014,0.9294371055218593,0.22026503193588232,0.2564073331924163,0.5233276348717014
0,0.6569378415657805,0.6623046452161245,0.6569378415657805,0.31998480902380894,0.0230773494104106,2,0.4409824992128884,0.9629812205894953,0.2135699700267347,0.3454475307603769,0.4409824992128884,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.6840479345290936,0.7198733490019409,0.0699879804554385,0.2459640850154678,0.6840479345290936,2,0.5375995912904353,0.9194016131603229,0.21792485611858126,0.24447555259098336,0.5375995912904353
0,0.7067709223701766,0.618025234853399,0.7067709223701766,0.27286586908512794,0.02036320854469545,2,0.5475869031944374,0.8923637745566848,0.1564931039345273,0.29591999287103526,0.5475869031944374,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.7540397765365584,0.6536573343809357,0.0877689643574559,0.15819125910598575,0.7540397765365584,2,0.5369912374396485,0.9200920220482538,0.22056843258359995,0.24244032997675158,0.5369912374396485
0,0.7642945517865998,0.5462059166023515,0.7642945517865998,0.221383827238452,0.014321620974948181,2,0.5906311405964648,0.8737868966992023,0.19532785953508547,0.21404099986844966,0.5906311405964648,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,1,0.5285737983774746,0.8394639961238924,0.09062022229920093,0.5285737983774746,0.3808059793233244,2,0.5457753698017722,0.9127535024264536,0.21180238336065713,0.24242224683757063,0.5457753698017722
1,0.6371640313642537,0.6728664531264911,0.34039498923208567,0.6371640313642537,0.02244097940366055,2,0.6005144731155703,0.8149717773793012,0.09797343436251685,0.3015120925219129,0.6005144731155703,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,1,0.5454752950921691,0.8095760498075739,0.07306459881560969,0.5454752950921691,0.3814601060922213,2,0.5839978045555301,0.8655033545944588,0.14986593049451677,0.2661362649499531,0.5839978045555301
1,0.5808459587878299,0.7022926674710838,0.39530164527550243,0.5808459587878299,0.023852395936667648,2,0.6704740412634499,0.777869078975458,0.12933911962804637,0.20018683910850382,0.6704740412634499,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,1,0.5762347885306434,0.8875575802783171,0.2066703641314294,0.5762347885306434,0.21709484733792733,2,0.5473828484989177,0.9118097255745694,0.21413552514261372,0.23848162635846862,0.5473828484989177
0,0.6646356295562282,0.6530415172741274,0.6646356295562282,0.3139884072087157,0.021375963235056045,2,0.5400677874100696,0.8600067259926913,0.111625036143727,0.3483071764462034,0.5400677874100696,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.6756676082247977,0.7375147192758775,0.07908085470685866,0.2452515370683437,0.6756676082247977,2,0.5297832213602979,0.9256154635250293,0.22530419260348408,0.24491258603621804,0.5297832213602979
0,0.7151647535959127,0.6072383706038827,0.7151647535959127,0.26588691132994247,0.018948335074144902,2,0.5099924125923665,0.9365247883909062,0.27514387621386266,0.21486371119377085,0.5099924125923665,1,0.4839376885264383,0.9423682973742888,0.3200243151118373,0.4839376885264383,0.1960379963617245,2,0.6399415958892883,0.8203727898639184,0.1622755596803936,0.19778284443031816,0.6399415958892883,2,0.5508240000442978,0.8945923654663657,0.16407656864547987,0.2850994313102223,0.5508240000442978
1,0.760742893287007,0.5674101349069495,0.21739545040989153,0.760742893287007,0.02186165630310146,1,0.6321021621173291,0.7613414254380886,0.06970171451896562,0.6321021621173291,0.2981961233637054,1,0.5915067328732827,0.873261579995071,0.2081736104505248,0.5915067328732827,0.20031965667619248,1,0.6382847990498095,0.8107600412668974,0.13014968649722944,0.6382847990498095,0.23156551445296106,0,0.5529079291114147,0.8942818703301324,0.5529079291114147,0.16602292800678567,0.2810691428817997
1,0.7370755930746141,0.5808691478735658,0.2462743559415073,0.7370755930746141,0.016650050983878617,1,0.6069352631840775,0.7761350723959162,0.06897856688086781,0.6069352631840775,0.3240861699350546,2,0.41018429399770184,0.9700996690946982,0.37125348159260296,0.21856222440969506,0.41018429399770184,1,0.6655008592587178,0.7802038956870571,0.1226564419645766,0.6655008592587178,0.21184269877670553,2,0.5508240000442978,0.8945923654663657,0.16407656864547987,0.2850994313102223,0.5508240000442978
