flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score
898,128,id06,2024-07-07,2024-07-06,Q3,2,0.7729574831683087,0.7584911647383782,0.0005876075270627,0.5438114285714285,0.7328571428571429,0.3016364285714286,0.7313428571428572,0.9182857142857144,0.5371897142857144,0.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0806616529152512,-6.023933993067724e-08,-0.0005876075270627,1.0,0.0,0.0,0.0,0.1195868811385061,0.0126767596006421,0.836,0.2685714285714285,0.1788571428571428,0.0,0.0,,0.4527285714285715,0.7585162485102187,-0.08052471469934819,0.00053236167061399,0.08052471469934819,1.0,0.0,1.0,0.4199869142857143
899,128,id06,2024-07-07,2024-07-06,S1,3,0.9999771775503488,0.999999,1.869494307915257e-05,0.4072742857142857,0.7328571428571429,0.5535744571428571,0.1040428571428571,0.1785714285714285,0.4754832,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.018949281202326,-7.670509379136171e-09,-1.8583181334302207e-05,1.0,1.0,1.0,0.0,0.0,7.327676372112288,0.1785714285714285,0.9817142857142858,0.9817142857142858,0.0,0.0,,0.7066428571428571,0.999999,3.1277665080335613,1.3006927041515117e-05,3.1277665080335613,1.0,0.0,1.0,0.5713170857142856
900,128,id06,2024-07-07,2024-07-06,S2,4,0.9672789969212284,0.9887277680058654,0.0096723050225968,0.9303085714285716,0.7328571428571429,0.8165893142857141,0.0314142857142857,0.1785714285714285,0.8980200000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.0728414939112352,-3.93954068051405e-06,-0.009549006647589,1.0,1.0,1.0,0.0,0.0,0.8383714548008615,0.1785714285714285,0.9611428571428572,0.9611428571428572,0.0,0.0,,0.9537342857142858,0.988991933646794,1.1115880624714207,0.009286037647777273,1.1115880624714207,1.0,0.0,1.0,0.8605686857142856
901,128,id06,2024-07-07,2024-07-06,S3,5,0.9451213960952204,0.9623329299678068,0.0031917864442314,0.9410171428571428,0.7328571428571429,0.8205538857142858,0.0648714285714285,0.1785714285714285,0.9198020571428572,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.389030223253334,-5.927972550244808e-06,-0.0031433977715138,1.0,1.0,1.0,0.0,0.0,0.2946699310313275,0.1785714285714285,0.8508571428571429,0.852,0.0,0.0,,0.8984657142857144,0.9624231210388624,0.3968754120400919,0.0029614842070027625,0.3968754120400919,1.0,0.0,1.0,0.7958179428571428
902,128,id06,2024-07-07,2024-07-06,S4,6,0.9132721920383364,0.92903940186273,0.0016643099007852,0.8723542857142859,0.7328571428571429,0.7858620000000001,0.0680714285714285,0.1785714285714285,0.8101014857142858,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2148105781224168,-2.310834096350532e-06,-0.0016380262642051,1.0,1.0,1.0,0.0,0.0,0.3030336840454197,0.1785714285714285,0.8577142857142858,0.8594285714285714,0.0,0.0,,0.870442857142857,0.9291265832606681,0.21909016870163844,0.0015384088321166445,0.21909016870163844,1.0,0.0,1.0,0.7477489142857142
903,129,id06,2024-07-08,2024-07-07,Q1,0,0.3522956289759569,0.3453553076580432,0.0001058680966181,0.2507885714285714,0.663397142857143,0.2923210857142857,0.5000571428571429,0.4925714285714285,0.3380132571428571,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0305551731371949,5.57530358981841e-07,-0.0001058680966181,1.0,0.0,0.0,0.0,0.0333860938846041,0.0194181950279972,0.6617142857142857,0.3182857142857143,0.1788571428571428,0.0,0.0,,0.3446371428571428,0.34536801438586767,-0.03049897030944193,9.600756763561424e-05,0.03049897030944193,0.0,1.0,1.0,0.3439212857142857
904,129,id06,2024-07-08,2024-07-07,Q2,1,0.5460220644417693,0.5087408104985625,0.0027932704367326,0.8642057142857144,0.663397142857143,0.6503630285714286,0.2351,0.1785714285714285,0.4439908571428571,1.0,0.0,0,6.0,5.71228967627096,1.0,1.0,-0.1496439849067674,-7.570558827058834e-06,-0.0027932704367326,1.0,0.0,0.0,0.0,0.0,0.0771936978778657,0.1785714285714285,0.516,0.54,0.0,0.0,,0.7596057142857143,0.5087193491861822,-0.1497298563348228,0.002544432526251139,0.1497298563348228,1.0,0.0,1.0,0.7389940857142856
905,129,id06,2024-07-08,2024-07-07,Q3,2,0.706568915901757,0.6838725828759443,0.0012244561939438,0.8881200000000001,0.663397142857143,0.5288006857142858,0.5367999999999999,0.7977142857142857,0.7359297142857143,1.0,0.0,0,14.0,13.439530590522722,2.0,1.0,-0.1094565333996078,-4.186419913088404e-06,-0.0012132873884581,1.0,0.0,1.0,0.0,0.0319204800581058,0.0531581188534528,0.6542857142857142,0.4611428571428571,0.4148571428571428,0.0,0.0,,0.7212142857142858,0.6838643601835273,-0.10718970562307006,0.0011140013658215153,0.10718970562307006,1.0,0.0,1.0,0.6091943714285715
906,129,id06,2024-07-08,2024-07-07,S1,3,0.9999803025710006,0.999999,1.571711567904178e-05,0.3962228571428571,0.663397142857143,0.5146245142857142,0.1127571428571428,0.1785714285714285,0.4541855999999999,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,2.942614865893405,-1.1424404995454332e-08,-1.5709453864330794e-05,1.0,1.0,1.0,0.0,0.0,6.953941782148902,0.1785714285714285,0.9788571428571428,0.9788571428571428,0.0,0.0,,0.6912142857142858,0.999999,2.980506817177787,1.109651324675524e-05,2.980506817177787,1.0,0.0,1.0,0.5568905999999999
907,129,id06,2024-07-08,2024-07-07,S2,4,0.993291558834372,0.999999,0.0067212260474213,0.8325428571428574,0.663397142857143,0.7361856571428573,0.0337285714285714,0.1785714285714285,0.8205600000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,8.705748307653971,-1.6592991212819532e-06,-0.0067211388694605,1.0,1.0,1.0,0.0,0.0,2.313016074177314,0.1785714285714285,0.972,0.972,0.0,0.0,,0.9199457142857144,0.999999,8.817851931739384,0.004108494323247127,8.817851931739384,1.0,0.0,1.0,0.8326750571428573
908,129,id06,2024-07-08,2024-07-07,S3,5,0.9302673749700684,0.927777664668062,4.726080636396901e-05,0.616,0.663397142857143,0.6218258857142858,0.2256999999999999,0.1785714285714285,0.5840886857142857,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.038366738007214,-3.564497893494722e-07,-4.6940279192768826e-05,1.0,1.0,1.0,0.0,0.0,0.1291756877082172,0.1785714285714285,0.6342857142857142,0.6457142857142857,0.0,0.0,,0.7384828571428571,0.9277357525502127,-0.03838631989682151,4.44256992030434e-05,0.03838631989682151,1.0,0.0,1.0,0.5085187714285715
909,129,id06,2024-07-08,2024-07-07,S4,6,0.896942120189294,0.8908506262895175,0.0001973126488676,0.8207942857142858,0.663397142857143,0.5759603428571429,0.3708571428571429,0.5965714285714285,0.7017250285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.0652716725749183,-2.3657634633928276e-06,-0.0001959655317588,1.0,1.0,1.0,0.0,0.0151848743066052,0.0901888843093679,0.544,0.5474285714285714,0.536,0.0,0.0,,0.7503828571428572,0.8908218470260563,-0.06453708237562772,0.0001810286509205672,0.06453708237562772,1.0,0.0,1.0,0.5403391714285715
910,130,id06,2024-07-09,2024-07-08,Q1,0,0.3577652796047096,0.3415580994983573,0.0005755745852003,0.6056228571428571,0.6730171428571429,0.6260546857142857,0.1714428571428571,0.1785714285714285,0.5093382857142857,1.0,0.0,0,13.0,10.2939173997288,2.0,1.0,-0.0712817752282513,-5.845172497063455e-07,-0.0005755745852003,1.0,1.0,0.0,0.0,0.0,0.1719815439321798,0.1785714285714285,0.7125714285714285,0.7148571428571429,0.0,0.0,,0.7573714285714287,0.34152231533002436,-0.07144089341817461,0.0005263623983624566,0.07144089341817461,0.0,0.0,1.0,0.5458917714285714
911,130,id06,2024-07-09,2024-07-08,Q2,1,0.6974188471038374,0.7524960243260993,0.0074676784642255,0.71768,0.6730171428571429,0.5861198285714285,0.2043571428571428,0.1785714285714285,0.3850554285714286,1.0,0.0,0,19.0,17.03114565244288,3.0,1.0,0.2910714848264242,-1.8990925614960917e-06,-0.0073614346075542,1.0,1.0,1.0,0.0,0.0,0.5140257906019579,0.1785714285714285,0.9371428571428572,0.9371428571428572,0.0,0.0,,0.7971742857142857,0.7526537527012837,0.27777948918481354,0.006855981699790625,0.27777948918481354,0.0,0.0,1.0,0.7393591999999999
912,130,id06,2024-07-09,2024-07-08,Q3,2,0.7337454201038323,0.7465431885095791,0.0004235821457534,0.5261657142857143,0.6730171428571429,0.4521104571428571,0.3942571428571428,0.6017142857142858,0.4762757142857143,0.0,1.0,0,13.0,10.2939173997288,2.0,1.0,0.0665508193382009,-2.2392222641338594e-07,-0.0004235821457534,1.0,1.0,0.0,0.0,0.0148323658294854,0.2052352268550472,0.5405714285714286,0.7674285714285715,0.7491428571428571,0.0,0.0,,0.6009000000000001,0.7465925319082835,0.06681161362961863,0.00038874423595958163,0.06681161362961863,0.0,0.0,1.0,0.4111880571428571
913,130,id06,2024-07-09,2024-07-08,S1,3,0.9999797655728808,0.999999,1.6227226636700213e-05,0.3140742857142857,0.6730171428571429,0.4798953714285713,0.1350428571428571,0.1785714285714285,0.3827448,0.0,1.0,0,11.0,8.46508252903368,2.0,1.0,3.007404701147439,-1.0146415272680471e-08,-1.6227226636700213e-05,1.0,1.0,0.0,0.0,0.0,7.082094125445595,0.1785714285714285,0.9794285714285714,0.9794285714285714,0.0,0.0,,0.59972,0.999999,3.007404701147438,1.1424795174631006e-05,3.007404701147438,0.0,0.0,1.0,0.42900188571428577
914,130,id06,2024-07-09,2024-07-08,S2,4,0.934913276682152,0.930865891029992,0.0001320856048777,0.60496,0.6730171428571429,0.6227004,0.1751285714285714,0.1785714285714285,0.5476380000000001,1.0,1.0,0,11.0,8.46508252903368,2.0,1.0,-0.0646661951475291,-6.046406107386203e-07,-0.0001320856048777,1.0,1.0,0.0,0.0,0.0,0.2361598569841332,0.1785714285714285,0.8057142857142857,0.8068571428571428,0.0,0.0,,0.7491142857142857,0.9308084512427091,-0.06555840369648669,0.0001234396432187035,0.06555840369648669,0.0,0.0,1.0,0.48811417142857144
915,130,id06,2024-07-09,2024-07-08,S3,5,0.9541874079464956,0.9654154770030102,0.0015703399712054,0.2596457142857142,0.6730171428571429,0.2495698285714285,0.58,0.7382857142857143,0.4286982857142857,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.2928511774880409,4.760381817192057e-06,-0.0015703399712054,1.0,1.0,0.0,0.0,0.0559065487185015,3.988636088081421e-10,0.7348571428571429,0.1651428571428571,0.1788571428571428,0.0,0.0,,0.3802714285714285,0.9654084943967315,0.29264206535124604,0.0014360268234682172,0.29264206535124604,0.0,0.0,1.0,0.5053033142857142
916,130,id06,2024-07-09,2024-07-08,S4,6,0.9088018490295834,0.9055188038144296,6.433377192366363e-05,0.6654685714285715,0.6730171428571429,0.5125314857142858,0.3558,0.612,0.5520764571428571,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,-0.038985249327395,-1.2354638766392895e-06,-6.433377192366362e-05,1.0,1.0,0.0,0.0,0.0154235458818515,0.0711681493734812,0.5468571428571428,0.5017142857142857,0.5,0.0,0.0,,0.6688028571428571,0.9054980788840977,-0.03922746796934895,5.923761748161116e-05,0.03922746796934895,0.0,0.0,1.0,0.3894088571428571
917,131,id06,2024-07-10,2024-07-09,Q1,0,0.1393062550493462,0.1644204808309518,0.0025088636260431,0.7712800000000001,0.6308571428571428,0.6894688571428571,0.0893857142857142,0.1785714285714285,0.6584729142857143,1.0,0.0,0,18.0,15.950336981343682,3.0,1.0,0.2018945355839096,-1.4347146692404694e-06,-0.002483631191753,1.0,1.0,1.0,0.0,0.0,0.4867005486066686,0.1785714285714285,0.9348571428571428,0.9348571428571428,0.0,0.0,,0.8767285714285715,0.16455384253004143,0.19633588540067226,0.0022996388170033466,0.19633588540067226,1.0,0.0,1.0,0.7739035428571429
918,131,id06,2024-07-10,2024-07-09,Q2,1,0.5368577828514431,0.5525262867052918,0.0004945346619296,0.6682285714285714,0.6308571428571428,0.5358795999999999,0.2507,0.1785714285714285,0.3403729142857142,1.0,0.0,0,17.0,15.454141515568562,3.0,1.0,0.0653635520943161,-1.5053401512364675e-06,-0.0004896640842177,1.0,1.0,1.0,0.0,0.0,0.1507216805939036,0.1785714285714285,0.6748571428571428,0.6857142857142857,0.0,0.0,,0.7065857142857143,0.552570062142062,0.06336122100593353,0.0004526098701393977,0.06336122100593353,1.0,0.0,1.0,0.6050954285714286
919,131,id06,2024-07-10,2024-07-09,Q3,2,0.7359383285255177,0.7311862789370379,5.7880121925424355e-05,0.4679542857142857,0.6308571428571428,0.2968763714285712,0.6311142857142857,0.848,0.429372857142857,0.0,1.0,0,6.0,5.379710015317759,2.0,1.0,-0.0243140406520299,-8.355627892218077e-08,-5.788012192542436e-05,1.0,1.0,0.0,0.0,0.0400854272043618,0.0421649752092727,0.6925714285714286,0.4234285714285714,0.3634285714285714,0.0,0.0,,0.4557971428571428,0.731179650694601,-0.02434776282358575,5.280385304462509e-05,0.02434776282358575,1.0,0.0,1.0,0.3104883428571429
920,131,id06,2024-07-10,2024-07-09,S1,3,0.4449659218740104,0.4247540743128568,0.0008297825944696,0.7979314285714287,0.6308571428571428,0.6992592571428571,0.1169857142857142,0.1785714285714285,0.7020106285714286,1.0,0.0,0,16.0,14.962578163183842,3.0,1.0,-0.0851858975570105,-1.8823147635049376e-06,-0.0008213592520094,1.0,1.0,1.0,0.0,0.0,0.1166419611040017,0.1785714285714285,0.6108571428571429,0.6228571428571429,0.0,0.0,,0.8459571428571429,0.42472449846926436,-0.08237652460099681,0.0007575154415624397,0.08237652460099681,1.0,0.0,1.0,0.6753910857142857
921,131,id06,2024-07-10,2024-07-09,S2,4,0.8829916701436188,0.8543097895781325,0.0037298200377897,0.86828,0.6308571428571428,0.7370014285714286,0.0366999999999999,0.1785714285714285,0.816018,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,-0.2599301853930716,-2.8767822634616726e-06,-0.0036950639691605,1.0,1.0,1.0,0.0,0.0,0.2958628776992405,0.1785714285714285,0.852,0.8537142857142858,0.0,0.0,,0.9172371428571428,0.8542178625184519,-0.252997667992106,0.003400738520479507,0.252997667992106,1.0,0.0,1.0,0.8147021142857142
922,131,id06,2024-07-10,2024-07-09,S3,5,0.9517175149417152,0.9525254260160768,7.140230427277183e-06,0.6055771428571429,0.6308571428571428,0.4523262857142857,0.3883142857142857,0.5068571428571429,0.5358219428571428,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.0183161561984894,-5.406116341825545e-07,-7.07226516752854e-06,1.0,1.0,1.0,0.0,0.0247173225823237,0.0392205336700178,0.6131428571428571,0.4125714285714286,0.3994285714285714,0.0,0.0,,0.6222742857142858,0.9525362488826049,0.017962481455345625,6.675841802361582e-06,0.017962481455345625,1.0,0.0,1.0,0.3676164571428572
923,131,id06,2024-07-10,2024-07-09,S4,6,0.8404787462671999,0.8515564051546225,0.0004665439461365,0.2672457142857142,0.6308571428571428,0.1366837714285713,0.7307428571428571,0.7908571428571428,0.3937258285714285,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092541672394062,0.0126706537066636,0.8268571428571428,0.2674285714285714,0.1788571428571428,0.0,0.0,,-0.6802057142857143,0.8515166903287877,0.0847520419346337,0.00042205973648684614,0.0847520419346337,0.0,0.0,0.0,0.2377305142857143
924,132,id06,2024-07-11,2024-07-10,Q1,0,0.1492039815087218,0.1386245272626302,0.0004497721744828,0.7111371428571429,0.7058171428571429,0.6918620000000002,0.1447571428571428,0.1785714285714285,0.612567542857143,1.0,0.0,0,6.0,5.71228967627096,1.0,1.0,-0.0859034325552992,-6.713920872477391e-07,-0.0004497721744828,1.0,0.0,0.0,0.0,0.0,0.1710323818384967,0.1785714285714285,0.712,0.7142857142857143,0.0,0.0,,0.7692000000000001,0.13858340993752724,-0.08624781921849678,0.00041310090504992347,0.08624781921849678,1.0,0.0,1.0,0.6143526285714285
925,132,id06,2024-07-11,2024-07-10,Q2,1,0.656931050130059,0.6637910841785086,0.0001047427632062,0.6887028571428571,0.7058171428571429,0.5034298857142857,0.3184,0.3942857142857143,0.348238057142857,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0305871082328564,-1.4014279416058857e-06,-0.0001047427632062,1.0,0.0,0.0,0.0,0.0016284967864035,0.0604829214781139,0.3925714285714285,0.4765714285714286,0.5062857142857143,0.0,0.0,,0.6075457142857142,0.6638097085822121,0.030670562331811313,9.585693643432425e-05,0.030670562331811313,1.0,0.0,1.0,0.47091902857142864
926,132,id06,2024-07-11,2024-07-10,Q3,2,0.7307932218606301,0.7131254029646856,0.0007827923501768,0.3517714285714285,0.7058171428571429,0.1803988857142857,0.8125714285714286,0.932,0.4493934285714285,1.0,1.0,0,3.0,2.88867031863696,1.0,1.0,-0.088038663684267,3.143854623798873e-07,-0.0007827923501768,1.0,0.0,0.0,0.0,0.1837131104802007,0.0,0.9011428571428572,0.0777142857142857,0.1788571428571428,0.0,0.0,,0.3070657142857143,0.7131709552493264,-0.08781598801025559,0.0007080671351069601,0.08781598801025559,0.0,1.0,1.0,0.4264208
927,132,id06,2024-07-11,2024-07-10,S1,3,0.9088797406235304,0.8914753701973694,0.0017331219406714,0.89912,0.7058171428571429,0.7858910285714287,0.0697,0.1785714285714285,0.8322325714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1914964209697936,-2.68187715625001e-06,-0.0017036163131252,1.0,1.0,1.0,0.0,0.0,0.3107996362051777,0.1785714285714285,0.8628571428571429,0.864,0.0,0.0,,0.9135228571428572,0.891393765588163,-0.19497516763586908,0.0015858928176732956,0.19497516763586908,1.0,0.0,1.0,0.7856504
928,132,id06,2024-07-11,2024-07-10,S2,4,0.9060132637497244,0.8721560499542845,0.0061154788500604,0.9231542857142856,0.7058171428571429,0.7999392571428572,0.0303285714285714,0.1785714285714285,0.8963100000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.3410484862642166,-3.0258789664251337e-06,-0.0060088819034933,1.0,1.0,1.0,0.0,0.0,0.5081951484664704,0.1785714285714285,0.9365714285714286,0.9365714285714286,0.0,0.0,,0.9430314285714286,0.8719974802129887,-0.347163692563788,0.005580506560470044,0.347163692563788,1.0,0.0,1.0,0.8482034285714286
929,132,id06,2024-07-11,2024-07-10,S3,5,0.9747834045141448,0.981441673261674,0.0009912752530628,0.7774114285714286,0.7058171428571429,0.7258048571428573,0.0890142857142857,0.1785714285714285,0.790344,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3091364431640539,-1.0029567755811474e-06,-0.0009760334836016,1.0,1.0,1.0,0.0,0.0,0.7463229940788898,0.1785714285714285,0.9594285714285714,0.9594285714285714,0.0,0.0,,0.8725742857142857,0.9816692067547823,0.3259590899268021,0.0009752083590424676,0.3259590899268021,1.0,0.0,1.0,0.7528397142857143
930,132,id06,2024-07-11,2024-07-10,S4,6,0.8676458117171113,0.862770374494241,0.0001024374390402,0.6776228571428571,0.7058171428571429,0.6013057714285714,0.2580571428571429,0.3817142857142857,0.6200142857142857,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0412414497690585,-5.268373382100333e-07,-0.0001007397412705,1.0,1.0,1.0,0.0,0.0009534296802972,0.1507914189078055,0.3805714285714285,0.6754285714285714,0.6834285714285714,0.0,0.0,,0.7379714285714287,0.8627265482281228,-0.04217916246557096,9.48255540591525e-05,0.04217916246557096,1.0,0.0,1.0,0.5167500571428572
931,133,id06,2024-07-12,2024-07-11,Q1,0,0.1712951372009323,0.148718029573742,0.0018626957827524,0.8572000000000001,0.6680171428571429,0.7478199428571428,0.1014714285714285,0.1785714285714285,0.7160964571428572,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1717803766634309,-2.3739269873302387e-06,-0.0018524293511231,1.0,1.0,1.0,0.0,0.0,0.1848943905320716,0.1785714285714285,0.7314285714285714,0.7337142857142858,0.0,0.0,,0.8873457142857144,0.1486719623689235,-0.16857918487740742,0.0017066653206754823,0.16857918487740742,1.0,0.0,1.0,0.770229657142857
932,133,id06,2024-07-12,2024-07-11,Q2,1,0.7174950458348419,0.7212586787670654,3.5036204069083254e-05,0.4341314285714286,0.6680171428571429,0.4367490857142856,0.3315285714285714,0.1785714285714285,0.2423455999999999,1.0,1.0,0,11.0,9.30390473819112,2.0,1.0,0.0186437074536562,-1.2305453397356957e-07,-3.5036204069083254e-05,1.0,1.0,0.0,0.0,0.0,0.195763104146189,0.1785714285714285,0.7548571428571429,0.7577142857142857,0.0,0.0,,0.5661999999999999,0.7213218287411683,0.018957838570499486,3.296970682609146e-05,0.018957838570499486,1.0,0.0,1.0,0.43394217142857144
933,133,id06,2024-07-12,2024-07-11,Q3,2,0.80472747816515,0.8377792252724012,0.0036395086377247,0.7169942857142857,0.6680171428571429,0.5550700571428571,0.3258857142857143,0.4394285714285714,0.6742285714285714,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2283967317147852,-5.963993681789092e-07,-0.0036078915950425,1.0,1.0,1.0,0.0,0.0044643808830366,0.1003602376817956,0.428,0.5691428571428572,0.5851428571428572,0.0,0.0,,0.7706400000000001,0.8377973690837414,0.22582235360398384,0.0033269774805267938,0.22582235360398384,1.0,0.0,1.0,0.7399086285714285
934,133,id06,2024-07-12,2024-07-11,S1,3,0.939572280761955,0.9326476999679778,0.0004079910724159,0.7361371428571428,0.6680171428571429,0.6854981142857142,0.1185,0.1785714285714285,0.677688,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1216670968719094,-1.000521164606464e-06,-0.000401023820321,1.0,1.0,1.0,0.0,0.0,0.3711571761849954,0.1785714285714285,0.9028571428571428,0.904,0.0,0.0,,0.8348028571428572,0.9325405679175323,-0.11759057977231935,0.0003817489497203175,0.11759057977231935,1.0,0.0,1.0,0.6592914857142856
935,133,id06,2024-07-12,2024-07-11,S2,4,0.9260960338443308,0.918915311519669,0.000365981266428,0.746,0.6680171428571429,0.6899616571428571,0.1245285714285714,0.1785714285714285,0.6967439999999999,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.104814057730653,-1.1036517097896068e-06,-0.000361905897325,1.0,1.0,1.0,0.0,0.0,0.2697540955592494,0.1785714285714285,0.8331428571428572,0.8342857142857143,0.0,0.0,,0.7918257142857144,0.9188340443618793,-0.10160181229695509,0.0003398433633639564,0.10160181229695509,1.0,0.0,1.0,0.6062993714285714
936,133,id06,2024-07-12,2024-07-11,S3,5,0.943247383559343,0.9457073837279036,5.7308162988212175e-05,0.8889542857142857,0.6680171428571429,0.6201257142857142,0.3568,0.5571428571428572,0.7655657142857143,0.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.0472510194327618,-9.598037225574598e-06,-5.64832020479394e-05,1.0,1.0,1.0,0.0,0.0116529426992733,0.0118881427836152,0.5137142857142857,0.2628571428571428,0.3594285714285714,0.0,0.0,,0.7097257142857143,0.9457032857533145,0.046838329427547176,5.202558373329502e-05,0.046838329427547176,1.0,0.0,1.0,0.4639948571428572
937,133,id06,2024-07-12,2024-07-11,S4,6,0.9169623290549336,0.9357196665169352,0.0024895142176649,0.9279714285714286,0.6680171428571429,0.7825090857142858,0.0832714285714285,0.1785714285714285,0.8436507428571429,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2798614083968501,-6.710776769484949e-06,-0.0024696873765104,1.0,1.0,1.0,0.0,0.0,0.1361827791203361,0.1785714285714285,0.6462857142857142,0.6582857142857143,0.0,0.0,,0.9087285714285712,0.9357565089925198,0.2769028721668696,0.002287198136023849,0.2769028721668696,1.0,0.0,1.0,0.8070985142857142
938,134,id06,2024-07-13,2024-07-12,Q1,0,0.2945353176737419,0.2857219917808307,0.0001880193340041,0.1793771428571428,0.6691571428571429,0.0935620571428571,0.8034571428571429,0.608,0.1398873142857142,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461009707097258,0.0419794082228982,0.7102857142857143,0.4228571428571429,0.1788571428571428,0.0,0.0,,-0.7834342857142857,0.2857312557914417,-0.04274979051570971,0.00017080822198956014,0.04274979051570971,0.0,0.0,0.0,-0.22445054285714283
939,134,id06,2024-07-13,2024-07-12,Q2,1,0.6266883514147056,0.6143454887602925,0.0003241892556891,0.1446857142857142,0.6691571428571429,-0.0006441714285714,0.7975714285714286,0.4902857142857142,0.0303091428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095095679292195,0.0059040419797516,0.4925714285714285,0.2142857142857142,0.1788571428571428,0.0,0.0,,-0.8370000000000001,0.6143461823797346,-0.05241731739197242,0.000294894656275968,0.05241731739197242,0.0,0.0,0.0,-0.17293185714285714
940,134,id06,2024-07-13,2024-07-12,Q3,2,0.6798245201357891,0.626711902491911,0.0063111278532677,0.8617028571428572,0.6691571428571429,0.5145108,0.5779714285714286,0.4468571428571428,0.5647722857142857,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046527473857544,0.3468034212148361,0.4331428571428571,0.884,0.8834285714285715,0.0,0.0,,-0.50484,0.6266009247624676,-0.23530338632210313,0.005757831869788621,0.23530338632210313,0.0,0.0,0.0,0.148628942857143
941,134,id06,2024-07-13,2024-07-12,S1,3,0.9721976859151346,0.972883243730004,8.764346421968883e-06,0.4297771428571428,0.6691571428571429,0.3850133142857142,0.5355285714285715,0.1785714285714285,0.2571857142857142,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789823837756593,0.1785714285714285,0.52,0.544,0.0,0.0,,-0.5958485714285715,0.9729121255019625,0.026767666242708987,8.669736234728775e-06,0.026767666242708987,0.0,0.0,0.0,-0.19092997142857135
942,134,id06,2024-07-13,2024-07-12,S2,4,0.9191713177666018,0.9067459730456524,0.0009939123877629,0.6335485714285716,0.6691571428571429,0.4911623428571429,0.4171857142857143,0.1785714285714285,0.450486,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689892283408277,0.1785714285714285,0.9468571428571428,0.9468571428571428,0.0,0.0,,-0.4854314285714287,0.9065792772073042,-0.1585753534239358,0.0009255720686666691,0.1585753534239358,0.0,0.0,0.0,0.07915460000000007
943,134,id06,2024-07-13,2024-07-12,S3,5,0.9494729187845814,0.9605032179092646,0.0013664511163085,0.1814628571428571,0.6691571428571429,0.0871779999999999,0.7627428571428572,0.516,0.2298425142857142,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368688253732302,0.0,0.6725714285714286,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7916628571428572,0.960498199808716,0.25770830859643246,0.0012490300732514725,0.25770830859643246,0.0,0.0,0.0,-0.04388225714285707
