flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,candidate_spec,h085_applied_alpha,h085_unit,candidate_id
1140,162,id07,2024-07-24,2024-07-23,S4,6,0.2776637294351317,0.2414680451906494,0.0033610552867859,0.7998685714285715,0.6345771428571428,0.7057465714285716,0.0476714285714285,0.1785714285714285,0.7822292571428573,1.0,0.0,0,19.0,16.10663576316056,3.0,1.0,-0.1899575985497691,-1.0993853617957457e-06,-0.0033428914592664,1.0,1.0,1.0,0.0,0.0,0.3835299621755843,0.1785714285714285,0.908,0.9085714285714286,0.0,0.0,,0.8876314285714285,0.24136436988289786,-0.18913389247699985,0.0030830065547912122,0.18913389247699985,1.0,0.0,1.0,0.7946865142857142,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1365,195,id08,2024-09-10,2024-09-09,Q1,0,0.2879505930243843,0.2322276997904737,0.0079031571418186,0.9068057142857144,0.7628571428571429,0.7333858857142856,0.2123999999999999,0.4325714285714285,0.7627746285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2953879956869515,-4.0626237309198974e-06,-0.0078518909730785,1.0,1.0,1.0,0.0,0.0038712920058523,0.2363051254929576,0.4228571428571429,0.8062857142857143,0.8,0.0,0.0,,0.8836457142857144,0.2321632337644294,-0.29077806111687377,0.007233097575478742,0.29077806111687377,1.0,0.0,1.0,0.8041590285714286,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1366,195,id08,2024-09-10,2024-09-09,Q2,1,0.6372657358605699,0.6534353755774137,0.0005693021312026,0.5968742857142857,0.7628571428571429,0.4729631428571428,0.3423428571428571,0.364,0.3285681142857143,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0706581060906468,-6.443840993101195e-07,-0.0005693021312026,1.0,0.0,0.0,0.0,6.396612406422975e-11,0.0688798599752196,0.364,0.4948571428571429,0.5257142857142857,0.0,0.0,,0.6035971428571428,0.6534432852891121,0.07069303428292129,0.0005188243724837394,0.07069303428292129,1.0,0.0,1.0,0.5650079428571428,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1367,195,id08,2024-09-10,2024-09-09,Q3,2,0.245948057641614,0.2583477290020563,0.0004099593794101,0.6101771428571429,0.7628571428571429,0.6705774285714285,0.2163857142857143,0.1785714285714285,0.5520042857142857,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.0680765942577125,-2.766087379718056e-07,-0.000407091883407,1.0,1.0,1.0,0.0,0.0,0.1394448965944641,0.1785714285714285,0.6554285714285715,0.6662857142857143,0.0,0.0,,0.7679228571428571,0.2583787585560785,0.0659287970994833,0.00037464200830450434,0.0659287970994833,1.0,0.0,1.0,0.6112858857142857,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1368,195,id08,2024-09-10,2024-09-09,S1,3,0.1782777642948237,0.1602366219772419,0.001141920707977,0.8813085714285716,0.7628571428571429,0.6606152571428574,0.2755142857142857,0.6285714285714286,0.7850910857142858,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1304911603013455,-3.444666298099322e-06,-0.001133973473792,1.0,1.0,1.0,0.0,0.0163953327366878,0.110664529705846,0.5571428571428572,0.5954285714285714,0.5805714285714285,0.0,0.0,,0.8173428571428574,0.1602045458872255,-0.1286473270211086,0.0010449662446798125,0.1286473270211086,1.0,0.0,1.0,0.6803129714285715,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1369,195,id08,2024-09-10,2024-09-09,S2,4,0.5081526608341731,0.4631892876184303,0.004045987395167,0.8324742857142857,0.7628571428571429,0.7833015428571428,0.0454142857142857,0.1785714285714285,0.8085300000000001,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1854427906486792,-1.6851137852728095e-06,-0.0040236283154635,1.0,1.0,1.0,0.0,0.0,0.3081180677910394,0.1785714285714285,0.8611428571428571,0.8628571428571429,0.0,0.0,,0.8791171428571427,0.46310216810615895,-0.18047365781868646,0.0036968280945903764,0.18047365781868646,1.0,0.0,1.0,0.7791273714285714,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1370,195,id08,2024-09-10,2024-09-09,S3,5,0.5927041699619153,0.619993602074191,0.0015541548748332,0.7976342857142859,0.7628571428571429,0.7642357142857144,0.0742428571428571,0.1785714285714285,0.7801734857142858,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1177332194168573,-1.4558892250959075e-06,-0.0015456381251632,1.0,1.0,1.0,0.0,0.0,0.1949192067958284,0.1785714285714285,0.7537142857142857,0.7565714285714286,0.0,0.0,,0.8839171428571428,0.6200429190304597,0.11457477059842397,0.0014202526963216222,0.11457477059842397,1.0,0.0,1.0,0.7475753142857143,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1371,195,id08,2024-09-10,2024-09-09,S4,6,0.356595612473472,0.3432981854423451,0.0003875445710083,0.6701542857142858,0.7628571428571429,0.6992311428571429,0.1373857142857142,0.1785714285714285,0.6214014857142858,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0609366686166336,-5.695531481234061e-07,-0.0003835154553783,1.0,1.0,1.0,0.0,0.0,0.1550375511308933,0.1785714285714285,0.6817142857142857,0.6914285714285714,0.0,0.0,,0.8039742857142858,0.3432567138129344,-0.05864356924377645,0.0003550216326326794,0.05864356924377645,1.0,0.0,1.0,0.6201343428571429,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1435,205,id09,2024-08-10,2024-08-09,Q1,0,0.7361036685423867,0.7712095433143926,0.0032702104661319,0.3684457142857143,0.8066571428571427,0.2958365999999999,0.7344857142857143,0.8308571428571428,0.4869744,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831249290020997,2.7275209868449224e-11,0.792,0.16,0.1788571428571428,0.0,0.0,,-0.6218171428571428,0.7712030791400355,0.18930231365943473,0.0029815300890999596,0.18930231365943473,0.0,0.0,0.0,0.41674622857142857,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1437,205,id09,2024-08-10,2024-08-09,Q3,2,0.4952672527579447,0.4968488951271078,5.003541931003497e-06,0.3658457142857143,0.8066571428571427,0.2875543714285713,0.7314571428571429,0.8582857142857143,0.3882242857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541868956372822,0.02477042424985,0.7302857142857143,0.3445714285714286,0.1788571428571428,0.0,0.0,,-0.6163542857142859,0.49684836559646556,0.006324849800567998,4.550170004335996e-06,0.006324849800567998,0.0,0.0,0.0,0.08593965714285715,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1438,205,id09,2024-08-10,2024-08-09,S1,3,0.999966985574648,0.999999,2.8517993227208515e-05,0.4048514285714286,0.8066571428571427,0.5885797142857143,0.1074714285714285,0.1785714285714285,0.4896641142857142,1.0,1.0,0,19.0,16.10663576316056,3.0,1.0,3.3608528576576058,-3.744298378340519e-09,-2.835039425607743e-05,1.0,1.0,1.0,0.0,0.0,8.089021029784115,0.1785714285714285,0.9914285714285714,0.9914285714285714,0.0,0.0,,0.7145514285714285,0.999999,3.4969766127712507,1.9237596339812437e-05,3.4969766127712507,1.0,0.0,1.0,0.5941561142857144,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1439,205,id09,2024-08-10,2024-08-09,S2,4,0.9120536048553756,0.9524343227195132,0.012027099290587,0.8584742857142857,0.8066571428571427,0.8175920571428572,0.0274428571428571,0.1785714285714285,0.8632620000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.6490062439222484,-1.5318121967302172e-06,-0.0118541525444851,1.0,1.0,1.0,0.0,0.0,1.0589320542453886,0.1785714285714285,0.9657142857142856,0.9657142857142856,0.0,0.0,,0.9371514285714284,0.9527417749561259,0.6647459101616455,0.011279008154788772,0.6647459101616455,1.0,0.0,1.0,0.8606127999999998,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1440,205,id09,2024-08-10,2024-08-09,S3,5,0.6951116275099871,0.7183358449537541,0.001291602548082,0.9196114285714286,0.8066571428571427,0.7610471428571428,0.2023142857142857,0.4188571428571429,0.8820637714285715,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.1103735447640673,-3.3402100719773185e-06,-0.0012678010122268,1.0,1.0,1.0,0.0,0.0029589099581965,0.0681080626094933,0.4085714285714286,0.492,0.5177142857142857,0.0,0.0,,0.8486228571428572,0.7183531683730454,0.11218068011287774,0.0011784107733497917,0.11218068011287774,1.0,0.0,1.0,0.7169977714285716,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1441,205,id09,2024-08-10,2024-08-09,S4,6,0.6149292248806427,0.6089669502121493,7.49208744059704e-05,0.6227371428571429,0.8066571428571427,0.5935545142857142,0.2904285714285714,0.4382857142857143,0.5823034285714285,1.0,1.0,0,15.0,14.01604773638352,3.0,1.0,-0.0244446684833481,-2.431387827870193e-07,-7.342254774417519e-05,1.0,1.0,1.0,0.0,0.0048438553904773,0.0277144580426624,0.4365714285714285,0.3594285714285714,0.4177142857142857,0.0,0.0,,0.6887199999999999,0.6089648321244995,-0.02511701105337255,6.821762709907642e-05,0.02511701105337255,1.0,0.0,1.0,0.4849526857142856,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1449,207,id09,2024-08-12,2024-08-11,Q1,0,0.1410836978432536,0.119161586426069,0.0020763604758998,0.6552571428571429,0.4920571428571429,0.5667141142857144,0.1025,0.1785714285714285,0.5588080000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.198891026568127,-9.954042379515291e-07,-0.0020681800198285,1.0,1.0,1.0,0.0,0.0,0.4245981025664047,0.1785714285714285,0.9211428571428572,0.9211428571428572,0.0,0.0,,0.8108314285714285,0.11904770248171105,-0.1951610397812138,0.0019160813043131442,0.1951610397812138,1.0,0.0,1.0,0.7318737142857143,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1453,207,id09,2024-08-12,2024-08-11,S2,4,0.8109870673810248,0.8480105380524938,0.0047216517464435,0.7338,0.4920571428571429,0.6061822285714287,0.0468428571428571,0.1785714285714285,0.6949139999999999,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2691620020681672,-1.5525280729168483e-06,-0.0047032859131313,1.0,1.0,1.0,0.0,0.0,0.4645825917684889,0.1785714285714285,0.932,0.932,0.0,0.0,,0.8609114285714284,0.8481411383817488,0.26365884300986653,0.0043456688274047806,0.26365884300986653,1.0,0.0,1.0,0.7859785714285713,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1454,207,id09,2024-08-12,2024-08-11,S3,5,0.7003153016550947,0.7085760406275927,0.0001634437729199,0.4479200000000001,0.4920571428571429,0.4608325142857143,0.2100428571428571,0.1785714285714285,0.4468422857142857,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.0406630295596128,-1.324097317126601e-07,-0.0001627667423877,1.0,1.0,1.0,0.0,0.0,0.2455438373571182,0.1785714285714285,0.8165714285714286,0.8165714285714286,0.0,0.0,,0.6352142857142856,0.7086333707675982,0.03995616870471985,0.00015086838804045932,0.03995616870471985,1.0,0.0,1.0,0.46127131428571433,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1455,207,id09,2024-08-12,2024-08-11,S4,6,0.5473135038659307,0.5226210593071415,0.0012271010480531,0.7129142857142858,0.4920571428571429,0.5929518285714288,0.0986142857142857,0.1785714285714285,0.6248520000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1017391482320992,-1.583179953868622e-06,-0.0012219751972324,1.0,1.0,1.0,0.0,0.0,0.1241743935718982,0.1785714285714285,0.6245714285714286,0.6348571428571429,0.0,0.0,,0.8078485714285714,0.5225834243446059,-0.09942674614654126,0.0011199070633106656,0.09942674614654126,1.0,0.0,1.0,0.6787691428571427,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1498,214,id09,2024-08-21,2024-08-20,Q1,0,0.1838684798060808,0.1899569436609715,0.0001224766274025,0.5047657142857144,0.7187171428571428,0.2850718571428571,0.6484,0.876,0.4614299428571429,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0400648322595242,-8.647679721321679e-08,-0.0001224766274025,1.0,0.0,0.0,0.0,0.1255916146322192,0.0023913358455258,0.8422857142857143,0.1868571428571428,0.1788571428571428,0.0,0.0,,0.4642771428571428,0.18992488091533938,0.03985644772111763,0.00011022447387715184,0.03985644772111763,1.0,0.0,1.0,0.37095848571428586,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1500,214,id09,2024-08-21,2024-08-20,Q3,2,0.4238169312076764,0.4319643749646238,0.0001356934426751,0.50776,0.7187171428571428,0.4280531428571427,0.5217142857142857,0.6777142857142857,0.4743702857142857,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,0.0326988440457856,-8.462445250139881e-08,-0.0001354073449836,1.0,0.0,1.0,0.0,0.0214474093718944,0.0746426031874114,0.5982857142857143,0.5131428571428571,0.4948571428571429,0.0,0.0,,0.5720085714285713,0.4319706828673633,0.0333085321382699,0.00012365871757635816,0.0333085321382699,1.0,0.0,1.0,0.4246220285714286,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1501,214,id09,2024-08-21,2024-08-20,S1,3,0.3920773133983516,0.3537791957239574,0.0031163392173767,0.8212057142857142,0.7187171428571428,0.7561810857142857,0.0500142857142857,0.1785714285714285,0.7736612571428572,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1647648622111214,-1.606994587346178e-06,-0.0031001512897984,1.0,1.0,1.0,0.0,0.0,0.2879359776822955,0.1785714285714285,0.8474285714285714,0.848,0.0,0.0,,0.8669685714285714,0.3537061768929855,-0.16419900991343955,0.002849657077841128,0.16419900991343955,1.0,0.0,1.0,0.7585985428571427,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1502,214,id09,2024-08-21,2024-08-20,S2,4,0.7926331365803142,0.8231729173158806,0.0029491144830305,0.883702857142857,0.7187171428571428,0.7860190285714284,0.0515,0.1785714285714285,0.836496,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1981878221007475,-2.814341170893363e-06,-0.0029342002790343,1.0,1.0,1.0,0.0,0.0,0.2338038389246269,0.1785714285714285,0.8022857142857143,0.8034285714285714,0.0,0.0,,0.9224028571428572,0.8232399398476189,0.19758350491126553,0.0027034297416894115,0.19758350491126553,1.0,0.0,1.0,0.8114660285714287,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1503,214,id09,2024-08-21,2024-08-20,S3,5,0.6858424350085603,0.7225043270180118,0.0031905207224115,0.8021714285714285,0.7187171428571428,0.7471122857142856,0.0465,0.1785714285714285,0.8064082285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1771164339803433,-1.3724855711208028e-06,-0.003174115442777,1.0,1.0,1.0,0.0,0.0,0.2800445577882591,0.1785714285714285,0.8422857142857143,0.8434285714285714,0.0,0.0,,0.9013914285714286,0.7225725234834994,0.17650498494708056,0.0029193187656340047,0.17650498494708056,1.0,0.0,1.0,0.8009755142857142,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1504,214,id09,2024-08-21,2024-08-20,S4,6,0.5041038035168963,0.4811744673106446,0.0010516845531844,0.7496171428571428,0.7187171428571428,0.7188247428571428,0.0880142857142857,0.1785714285714285,0.6959897142857143,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.0922489667561681,-1.0800660868274854e-06,-0.0010461437236695,1.0,1.0,1.0,0.0,0.0,0.0968071118199901,0.1785714285714285,0.5622857142857143,0.5857142857142857,0.0,0.0,,0.8023685714285714,0.48114725011667264,-0.09186235012534669,0.0009593531503161445,0.09186235012534669,1.0,0.0,1.0,0.6592406,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1533,219,id09,2024-09-10,2024-09-09,Q1,0,0.4359340719777999,0.4737906657012411,0.0028978827557888,0.8740857142857145,0.4856171428571429,0.6694725142857143,0.1231857142857142,0.1785714285714285,0.7234038857142858,1.0,0.0,0,13.0,12.46125883138968,2.0,1.0,0.1588271346587436,-3.952189637644016e-06,-0.0028809144453966,1.0,0.0,1.0,0.0,0.0,0.1936202753504444,0.1785714285714285,0.7497142857142857,0.7531428571428571,0.0,0.0,,0.8445771428571428,0.4738527009278573,0.15299542353759354,0.002644983727877137,0.15299542353759354,1.0,0.0,1.0,0.7435270857142856,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1534,219,id09,2024-09-10,2024-09-09,Q2,1,0.5764198708519599,0.6000309282337836,0.0011477416724576,0.7423257142857145,0.4856171428571429,0.3893504000000001,0.3241142857142857,0.3965714285714286,0.3854203428571429,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0975003429679781,-2.2065321597988552e-06,-0.0011477416724576,1.0,0.0,0.0,0.0,0.0017393812275333,0.0395168137724527,0.3942857142857143,0.4137142857142857,0.4588571428571428,0.0,0.0,,0.6140714285714286,0.6000357634761414,0.09752049037108956,0.0010453084087909126,0.09752049037108956,1.0,0.0,1.0,0.5987268571428571,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1535,219,id09,2024-09-10,2024-09-09,Q3,2,0.5477750256385395,0.5371203920903985,0.0002288385544889,0.2594057142857143,0.4856171428571429,0.1413599428571428,0.6723428571428572,0.7394285714285714,0.3599577142857141,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044302017366294,0.0208898494536515,0.7022857142857143,0.3274285714285714,0.1788571428571428,0.0,0.0,,-0.7251828571428572,0.5371178828071658,-0.04293970230485172,0.00020832436604922844,0.04293970230485172,0.0,0.0,0.0,0.14187011428571428,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1536,219,id09,2024-09-10,2024-09-09,S1,3,0.3556525509614147,0.3356523179255463,0.0008804441501933,0.6561028571428572,0.4856171428571429,0.5616016571428573,0.1046714285714285,0.1785714285714285,0.6305581714285715,1.0,1.0,0,14.0,11.27218915886184,3.0,1.0,-0.0848413482107637,-5.175545308545501e-07,-0.0008636766245211,1.0,1.0,1.0,0.0,0.0,0.201792157191134,0.1785714285714285,0.7622857142857142,0.7651428571428571,0.0,0.0,,0.7757342857142857,0.3356046272302803,-0.08865982682875728,0.0008055673395406249,0.08865982682875728,1.0,0.0,1.0,0.6452664571428571,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1537,219,id09,2024-09-10,2024-09-09,S2,4,0.7148122477044718,0.6734163623033589,0.0040912004709485,0.8325885714285716,0.4856171428571429,0.6502981142857143,0.0441285714285714,0.1785714285714285,0.8040120000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1955915420170788,-1.983369106410961e-06,-0.0040246340130872,1.0,1.0,1.0,0.0,0.0,0.3287589935408183,0.1785714285714285,0.876,0.8771428571428571,0.0,0.0,,0.8777514285714286,0.6733249473502766,-0.19561008105966293,0.0037329301348597577,0.19561008105966293,1.0,0.0,1.0,0.7868324571428571,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1538,219,id09,2024-09-10,2024-09-09,S3,5,0.6105950000494658,0.6386873874154849,0.0016751559422525,0.7133828571428573,0.4856171428571429,0.5909058857142857,0.0667857142857142,0.1785714285714285,0.7222546285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1201014391012823,-8.291362866347194e-07,-0.0016485387725482,1.0,1.0,1.0,0.0,0.0,0.230143033699334,0.1785714285714285,0.7942857142857143,0.796,0.0,0.0,,0.8152771428571428,0.6387369527492921,0.12007240066801322,0.0015309017288639426,0.12007240066801322,1.0,0.0,1.0,0.7067414285714284,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1539,219,id09,2024-09-10,2024-09-09,S4,6,0.662130546212568,0.6965061575061263,0.002688527840961,0.8815485714285715,0.4856171428571429,0.5908427999999999,0.1803428571428571,0.4177142857142857,0.8011488,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.1582755697945768,-3.9999832608850856e-06,-0.0026405095535254,1.0,1.0,1.0,0.0,0.0029258224146173,0.0135269877086795,0.4074285714285714,0.2725714285714286,0.3908571428571428,0.0,0.0,,0.7950685714285715,0.696508899413737,0.157925136284504,0.0024502606504805957,0.157925136284504,1.0,0.0,1.0,0.7232744000000001,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1547,221,id09,2024-09-13,2024-09-12,Q1,0,0.6311380265838183,0.6272452726925377,3.249873136257353e-05,0.4725142857142857,0.740097142857143,0.3177214857142859,0.5881142857142857,0.7605714285714286,0.4200246857142857,1.0,1.0,0,4.0,3.88345480557584,1.0,1.0,-0.0166850500974641,-9.120792281260201e-08,-3.249873136257353e-05,1.0,0.0,0.0,0.0,0.0914891627151342,0.0,0.8022857142857143,0.0777142857142857,0.1788571428571428,0.0,0.0,,0.4579914285714285,0.6272719901876844,-0.016570777658263647,2.916670491015516e-05,0.016570777658263647,1.0,0.0,1.0,0.3210566285714286,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1550,221,id09,2024-09-13,2024-09-12,S1,3,0.640568011851968,0.6401482812930374,3.825208262364655e-07,0.2433885714285714,0.740097142857143,0.3373849142857143,0.4919714285714286,0.5697142857142857,0.3132973714285714,1.0,1.0,0,13.0,10.2939173997288,2.0,1.0,-0.0018225416449251,-2.0162448158927671e-10,-3.825208262364655e-07,1.0,1.0,0.0,0.0,0.0170708917125344,0.0937848260121076,0.5645714285714286,0.556,0.5382857142857143,0.0,0.0,,0.4656657142857143,0.6401192631474829,-0.0019485089456179328,3.978790897862794e-07,0.0019485089456179328,1.0,0.0,1.0,0.2627074285714285,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1551,221,id09,2024-09-13,2024-09-12,S2,4,0.8841649877845671,0.922945066590478,0.0082070597227701,0.8457542857142857,0.740097142857143,0.7794361714285714,0.0289285714285714,0.1785714285714285,0.8195640000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.4444573064299744,-1.9553422674408746e-06,-0.0080829364066375,1.0,1.0,1.0,0.0,0.0,0.6118901797269488,0.1785714285714285,0.9508571428571428,0.9508571428571428,0.0,0.0,,0.9345742857142856,0.9231329273808261,0.4532188275785347,0.007610320584005792,0.4532188275785347,1.0,0.0,1.0,0.8472321142857144,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1552,221,id09,2024-09-13,2024-09-12,S3,5,0.7316642822190701,0.7400966809457011,0.0001823092546504,0.5299257142857143,0.740097142857143,0.3775842000000001,0.5005999999999999,0.9045714285714286,0.5433202285714286,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.0427991729293931,-1.0944920318772573e-07,-0.0001793217146991,1.0,1.0,1.0,0.0,0.0564639752770306,0.2306548837121163,0.7377142857142858,0.7954285714285714,0.7205714285714285,0.0,0.0,,0.6129542857142856,0.7401464047625839,0.04364673066755653,0.00016795079729836626,0.04364673066755653,1.0,0.0,1.0,0.4526458285714286,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1553,221,id09,2024-09-13,2024-09-12,S4,6,0.7573026823379848,0.7852051092295687,0.0021770341344308,0.8095600000000001,0.740097142857143,0.7598978857142857,0.0528142857142857,0.1785714285714285,0.7509065142857143,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1561641680095261,-1.6636933226436283e-06,-0.0021418878076955,1.0,1.0,1.0,0.0,0.0,0.1635264468113512,0.1785714285714285,0.6977142857142857,0.7034285714285714,0.0,0.0,,0.8912028571428573,0.785259883128939,0.15863822856423027,0.0019930212871970276,0.15863822856423027,1.0,0.0,1.0,0.7810582857142857,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1596,228,id10,2024-08-05,2024-08-04,Q1,0,0.2505258880819858,0.2718449741169065,0.0011885415792688,0.2860342857142857,0.544837142857143,0.2842728571428572,0.4769428571428571,0.4908571428571429,0.3956473142857142,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.1105274982007552,1.7195090360664175e-06,-0.0011885415792688,1.0,0.0,0.0,0.0,0.0085253549204132,0.0527222661837018,0.4822857142857142,0.4588571428571428,0.4731428571428571,0.0,0.0,,0.4075228571428571,0.2718449550945373,0.11052740210162537,0.0010802729155170443,0.11052740210162537,0.0,1.0,1.0,0.5205847142857143,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1599,228,id10,2024-08-05,2024-08-04,S1,3,0.1341836451843391,0.1403613130205699,0.0001621647489202,0.6893257142857143,0.544837142857143,0.3797424857142858,0.4562571428571428,0.8365714285714285,0.6067484571428572,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.0514629345327683,-9.07852815875146e-07,-0.0001594728970837,1.0,1.0,1.0,0.0,0.0380567254347429,0.1209331692182687,0.6805714285714286,0.6182857142857143,0.5554285714285714,0.0,0.0,,0.6418114285714285,0.1403923001137889,0.052428001861489104,0.0001489142133394017,0.052428001861489104,1.0,0.0,1.0,0.4629783142857144,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
1600,228,id10,2024-08-05,2024-08-04,S2,4,0.3520141785973153,0.3668834448115839,0.0004816340617662,0.6366171428571429,0.544837142857143,0.4889098857142858,0.2345142857142857,0.4457142857142857,0.6115500000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.0637101973181025,-4.078208067405209e-07,-0.0004736741361361,1.0,1.0,1.0,0.0,0.0046391162680273,0.2218381430224976,0.432,0.7868571428571428,0.7828571428571428,0.0,0.0,,0.7163714285714287,0.366952320727714,0.06488354199745916,0.0004421616898643288,0.06488354199745916,1.0,0.0,1.0,0.557823342857143,eqv2_routeproto_c760_a070,0.7,route,h085_eqv2_routeproto_c760_a070_419a2a78
