flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,candidate_spec,h085_applied_alpha,h085_unit,candidate_id
931,133,id06,2024-07-12,2024-07-11,Q1,0,0.1712951372009323,0.148718029573742,0.0018626957827524,0.8572000000000001,0.6680171428571429,0.7478199428571428,0.1014714285714285,0.1785714285714285,0.7160964571428572,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1717803766634309,-2.3739269873302387e-06,-0.0018524293511231,1.0,1.0,1.0,0.0,0.0,0.1848943905320716,0.1785714285714285,0.7314285714285714,0.7337142857142858,0.0,0.0,,0.8873457142857144,0.1486719623689235,-0.16857918487740742,0.0017066653206754823,0.16857918487740742,1.0,0.0,1.0,0.770229657142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
933,133,id06,2024-07-12,2024-07-11,Q3,2,0.80472747816515,0.8377792252724012,0.0036395086377247,0.7169942857142857,0.6680171428571429,0.5550700571428571,0.3258857142857143,0.4394285714285714,0.6742285714285714,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2283967317147852,-5.963993681789092e-07,-0.0036078915950425,1.0,1.0,1.0,0.0,0.0044643808830366,0.1003602376817956,0.428,0.5691428571428572,0.5851428571428572,0.0,0.0,,0.7706400000000001,0.8377973690837414,0.22582235360398384,0.0033269774805267938,0.22582235360398384,1.0,0.0,1.0,0.7399086285714285,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
934,133,id06,2024-07-12,2024-07-11,S1,3,0.939572280761955,0.9326476999679778,0.0004079910724159,0.7361371428571428,0.6680171428571429,0.6854981142857142,0.1185,0.1785714285714285,0.677688,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1216670968719094,-1.000521164606464e-06,-0.000401023820321,1.0,1.0,1.0,0.0,0.0,0.3711571761849954,0.1785714285714285,0.9028571428571428,0.904,0.0,0.0,,0.8348028571428572,0.9325405679175323,-0.11759057977231935,0.0003817489497203175,0.11759057977231935,1.0,0.0,1.0,0.6592914857142856,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
937,133,id06,2024-07-12,2024-07-11,S4,6,0.9169623290549336,0.9357196665169352,0.0024895142176649,0.9279714285714286,0.6680171428571429,0.7825090857142858,0.0832714285714285,0.1785714285714285,0.8436507428571429,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2798614083968501,-6.710776769484949e-06,-0.0024696873765104,1.0,1.0,1.0,0.0,0.0,0.1361827791203361,0.1785714285714285,0.6462857142857142,0.6582857142857143,0.0,0.0,,0.9087285714285712,0.9357565089925198,0.2769028721668696,0.002287198136023849,0.2769028721668696,1.0,0.0,1.0,0.8070985142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
946,135,id06,2024-07-14,2024-07-13,Q2,1,0.6690357346201358,0.731281933754894,0.0090692259600684,0.8038514285714287,0.3853771428571428,0.4894825714285715,0.1989857142857143,0.1785714285714285,0.3999673142857142,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.3060871380224294,-4.5480128414197554e-06,-0.0088985141429071,1.0,1.0,1.0,0.0,0.0,0.3046494015836651,0.1785714285714285,0.8594285714285714,0.8611428571428571,0.0,0.0,,0.7641971428571428,0.7313698886397084,0.29775688902943565,0.008300853560652133,0.29775688902943565,1.0,0.0,1.0,0.7764711428571429,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
953,136,id06,2024-07-16,2024-07-15,Q2,1,0.5593206571344809,0.6016595266193581,0.0036658322131808,0.8112057142857143,0.5288971428571428,0.5610057714285714,0.1805,0.1785714285714285,0.3982915428571428,1.0,0.0,0,13.0,11.98110182324088,3.0,1.0,0.1808510876511733,-5.526029441119323e-06,-0.0035649650417381,1.0,1.0,1.0,0.0,0.0,0.1725498856899516,0.1785714285714285,0.7142857142857143,0.7165714285714285,0.0,0.0,,0.7847514285714287,0.6017054515128099,0.17417080146188163,0.0033455469662604376,0.17417080146188163,1.0,0.0,1.0,0.7685076571428571,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
960,137,id06,2024-07-17,2024-07-16,Q2,1,0.5663821927532503,0.5880177151993246,0.0009570339095844,0.7790057142857143,0.600277142857143,0.5762347999999999,0.2324142857142857,0.1785714285714285,0.3942243428571429,1.0,0.0,0,12.0,11.52500803970272,2.0,1.0,0.0905462133218162,-3.017177987114326e-06,-0.0009470698291798,1.0,0.0,1.0,0.0,0.0,0.1245623470117902,0.1785714285714285,0.6262857142857143,0.6365714285714286,0.0,0.0,,0.7301028571428572,0.588049656603856,0.08880299310972795,0.0008737702012999726,0.08880299310972795,1.0,0.0,1.0,0.6513810571428572,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
963,137,id06,2024-07-17,2024-07-16,S2,4,0.9134919808146024,0.8900304229882968,0.0032313708368596,0.8188000000000001,0.600277142857143,0.6982935428571428,0.0407857142857142,0.1785714285714285,0.79347,1.0,0.0,0,15.0,12.2084399505488,3.0,1.0,-0.2687242024435843,-1.7241591189427524e-06,-0.0032265930887088,1.0,1.0,1.0,0.0,0.0,0.6268172553376072,0.1785714285714285,0.952,0.952,0.0,0.0,,0.9011685714285717,0.8898630782107624,-0.26769420936114185,0.0029665082246170815,0.26769420936114185,1.0,0.0,1.0,0.8006314571428571,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
964,137,id06,2024-07-17,2024-07-16,S3,5,0.965694943919707,0.9745020842347952,0.0012820487980551,0.8599885714285714,0.600277142857143,0.7156199428571428,0.1068714285714285,0.1785714285714285,0.8230402285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3115195451401728,-2.833868381996585e-06,-0.0012728877921682,1.0,1.0,1.0,0.0,0.0,0.4089797658704055,0.1785714285714285,0.9182857142857144,0.9182857142857144,0.0,0.0,,0.8912142857142857,0.9746275654606188,0.31083684312742976,0.0012099780643654995,0.31083684312742976,1.0,0.0,1.0,0.7608545428571429,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
967,138,id06,2024-07-18,2024-07-17,Q2,1,0.6967156497515476,0.7246269665275982,0.0018774226389074,0.7453714285714286,0.804777142857143,0.6602208571428572,0.2164714285714285,0.1785714285714285,0.4159526857142857,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.1358237803245526,-1.1573758512191053e-06,-0.0018774226389074,1.0,0.0,0.0,0.0,0.0,0.3227161858414737,0.1785714285714285,0.8708571428571429,0.8725714285714286,0.0,0.0,,0.746417142857143,0.72472052772331,0.136292707729202,0.001722371646542431,0.136292707729202,1.0,0.0,1.0,0.7222793142857143,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
968,138,id06,2024-07-18,2024-07-17,Q3,2,0.4927743691253319,0.4321963733197079,0.0073676515867672,0.9622742857142856,0.804777142857143,0.8663614285714285,0.1166428571428571,0.1785714285714285,0.8454457142857141,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2479050465070215,-4.869222831107984e-06,-0.0073187635516054,1.0,1.0,1.0,0.0,0.0,0.5367815247005342,0.1785714285714285,0.9417142857142856,0.9417142857142856,0.0,0.0,,0.9483,0.43201854702141573,-0.24471570899698175,0.006747784480329533,0.24471570899698175,1.0,0.0,1.0,0.8549366857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
969,138,id06,2024-07-18,2024-07-17,S1,3,0.9262208792442524,0.9154308552193552,0.0008162267351449,0.9104742857142858,0.804777142857143,0.8367106857142859,0.1347857142857143,0.1785714285714285,0.829289142857143,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1505891580039894,-2.9140570715284063e-06,-0.0008105021982775,1.0,1.0,1.0,0.0,0.0,0.0956396441254898,0.1785714285714285,0.5605714285714286,0.584,0.0,0.0,,0.8826657142857144,0.9154190879405042,-0.14836359707136815,0.000742216602661272,0.14836359707136815,1.0,0.0,1.0,0.7422541142857144,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
971,138,id06,2024-07-18,2024-07-17,S3,5,0.9951216136908172,0.9996862736136602,0.0037142326506797,0.8294171428571429,0.804777142857143,0.8018034857142857,0.0383,0.1785714285714285,0.8674930285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.7927174053603614,-1.18473429816903e-06,-0.0037069743742507,1.0,1.0,1.0,0.0,0.0,2.389923684337805,0.1785714285714285,0.9725714285714284,0.9725714285714284,0.0,0.0,,0.9218714285714288,0.999999,8.49745909426283,0.0029857680019552773,8.49745909426283,1.0,0.0,1.0,0.8412824000000001,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
972,138,id06,2024-07-18,2024-07-17,S4,6,0.8634695569049544,0.8351738943457109,0.0032170155511125,0.91712,0.804777142857143,0.8436217714285714,0.0397,0.1785714285714285,0.8689234285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.225217890324394,-2.561231972494446e-06,-0.0031942262951154,1.0,1.0,1.0,0.0,0.0,0.3382756835328679,0.1785714285714285,0.88,0.8805714285714286,0.0,0.0,,0.9378142857142858,0.8350797811592565,-0.22234559360701334,0.0029360662776191093,0.22234559360701334,1.0,0.0,1.0,0.836192342857143,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
981,140,id06,2024-07-21,2024-07-20,Q2,1,0.6048681746914182,0.6399866910016273,0.002609347621039,0.8688057142857143,0.846017142857143,0.7400425714285714,0.2101571428571428,0.1785714285714285,0.4591755428571428,0.0,1.0,0,13.0,12.4930001637224,2.0,1.0,0.1535884531692017,-3.0374862395997496e-06,-0.002586025103192,1.0,0.0,1.0,0.0,0.0,0.2347124836060839,0.1785714285714285,0.8028571428571428,0.804,0.0,0.0,,0.7708628571428572,0.6400497505301835,0.1497889855186333,0.002385213761819438,0.1497889855186333,1.0,0.0,1.0,0.7344012571428571,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
982,140,id06,2024-07-21,2024-07-20,Q3,2,0.64958246860714,0.6197958608844669,0.0019251758379024,0.67572,0.846017142857143,0.7462679428571428,0.2013,0.1785714285714285,0.6524708571428571,1.0,0.0,0,20.0,17.07462788718024,3.0,1.0,-0.1310843392933318,-2.598890428407583e-07,-0.001912242756763,1.0,1.0,1.0,0.0,0.0,0.6743991603613817,0.1785714285714285,0.956,0.956,0.0,0.0,,0.8354885714285715,0.6195801969201361,-0.12943765110244,0.0017758486232462012,0.12943765110244,1.0,0.0,1.0,0.748097257142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
983,140,id06,2024-07-21,2024-07-20,S1,3,0.954608877024379,0.9618153090408756,0.000632123616605,0.8247371428571428,0.846017142857143,0.814565542857143,0.1244714285714285,0.1785714285714285,0.7687536,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1843971077782076,-1.486793957882119e-06,-0.000628269473971,1.0,1.0,1.0,0.0,0.0,0.3249164304911705,0.1785714285714285,0.8725714285714286,0.8748571428571429,0.0,0.0,,0.8802885714285715,0.9619252028545686,0.18339897794886184,0.0005957279153912254,0.18339897794886184,1.0,0.0,1.0,0.7354923428571429,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
985,140,id06,2024-07-21,2024-07-20,S3,5,0.9960938897116238,0.9994360496623552,0.0022563299510225,0.7471828571428571,0.846017142857143,0.7809168571428573,0.0581,0.1785714285714285,0.7976077714285714,1.0,0.0,0,20.0,17.07462788718024,3.0,1.0,1.9773236135034031,-5.643157321854331e-07,-0.0022497631459697,1.0,1.0,1.0,0.0,0.0,2.797396225979214,0.1785714285714285,0.9731428571428572,0.9731428571428572,0.0,0.0,,0.8877171428571428,0.999999,8.274210105701766,0.002389795561737011,8.274210105701766,1.0,0.0,1.0,0.8221188571428572,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
986,140,id06,2024-07-21,2024-07-20,S4,6,0.8348399209834176,0.8011519555138755,0.003912383692871,0.93988,0.846017142857143,0.8747223428571429,0.0426142857142857,0.1785714285714285,0.8807087999999998,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2318372685785802,-3.511078359480149e-06,-0.0038856453219518,1.0,1.0,1.0,0.0,0.0,0.2874977809711064,0.1785714285714285,0.8468571428571429,0.8474285714285714,0.0,0.0,,0.94514,0.8010703721022883,-0.22732715064293396,0.0035653914084017857,0.22732715064293396,1.0,0.0,1.0,0.8514494857142858,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1009,144,id06,2024-08-14,2024-08-13,Q2,1,0.7177693067748002,0.8059110184342224,0.0206762581192556,0.82172,0.640817142857143,0.6208313714285715,0.1596142857142857,0.1785714285714285,0.4092106285714286,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.4980711427410826,-8.52299251271798e-06,-0.0201774699699897,1.0,1.0,1.0,0.0,0.0,0.2629573531739267,0.1785714285714285,0.8291428571428572,0.8308571428571428,0.0,0.0,,0.82926,0.8059961499310715,0.4907775410791706,0.018972145629936987,0.4907775410791706,1.0,0.0,1.0,0.8219498285714285,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1018,145,id06,2024-08-15,2024-08-14,S1,3,0.5079862798158347,0.4811066497153182,0.0014452666274318,0.7262685714285714,0.7951771428571428,0.7453246285714286,0.0718142857142857,0.1785714285714285,0.7122572571428571,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1081382480437181,-5.621214823782058e-07,-0.0014376527639452,1.0,1.0,1.0,0.0,0.0,0.3392992666020722,0.1785714285714285,0.8805714285714286,0.8811428571428571,0.0,0.0,,0.8636771428571429,0.4810328467501832,-0.10785287271149656,0.0013224933861759602,0.10785287271149656,1.0,0.0,1.0,0.7364479428571428,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1020,145,id06,2024-08-15,2024-08-14,S3,5,0.9287371041949244,0.9089850431629808,0.0027261164221769,0.8974057142857143,0.7951771428571428,0.8290942285714284,0.0467285714285714,0.1785714285714285,0.8912345142857142,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2675828115112105,-2.3877879138627275e-06,-0.0027106703475388,1.0,1.0,1.0,0.0,0.0,0.4584844927696639,0.1785714285714285,0.9308571428571428,0.9308571428571428,0.0,0.0,,0.9351171428571428,0.9088413709952545,-0.2678805095215382,0.0025027314935724965,0.2678805095215382,1.0,0.0,1.0,0.8275414857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1021,145,id06,2024-08-15,2024-08-14,S4,6,0.9138292947073038,0.9269863753582824,0.0011541406472286,0.7764685714285715,0.7951771428571428,0.7686679428571428,0.0725,0.1785714285714285,0.7464826285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1809515186141491,-9.75976287583655e-07,-0.0011483592278592,1.0,1.0,1.0,0.0,0.0,0.4505844692636915,0.1785714285714285,0.928,0.928,0.0,0.0,,0.8809742857142857,0.9271103143694099,0.18181190489166,0.0010744641221878681,0.18181190489166,1.0,0.0,1.0,0.7579539428571429,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1029,147,id06,2024-08-21,2024-08-20,Q1,0,0.1262579302233636,0.1134197682944174,0.0007698852791474,0.8100971428571427,0.920377142857143,0.8437724,0.1219571428571428,0.1785714285714285,0.6834022857142857,0.0,0.0,0,7.0,6.690561435404001,2.0,1.0,-0.1235631409793425,-1.4851391022408516e-06,-0.000768840776118,1.0,0.0,1.0,0.0,0.0,0.2330524450599813,0.1785714285714285,0.8005714285714286,0.8017142857142857,0.0,0.0,,0.8119542857142857,0.11336385788080294,-0.12237372181775186,0.000708333388981297,0.12237372181775186,1.0,0.0,1.0,0.676601657142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1030,147,id06,2024-08-21,2024-08-20,Q2,1,0.7460696818773138,0.771360677515155,0.0017274037034621,0.7324857142857142,0.920377142857143,0.70927,0.2094142857142857,0.1785714285714285,0.4055331428571427,1.0,0.0,0,7.0,6.690561435404001,2.0,1.0,0.1402322402871974,-1.1930463548521531e-06,-0.0017250426858309,1.0,0.0,1.0,0.0,0.0,0.3110529760716394,0.1785714285714285,0.864,0.8651428571428571,0.0,0.0,,0.7664799999999998,0.7714542184278814,0.1387816698970583,0.0015863977368715254,0.1387816698970583,1.0,0.0,1.0,0.7458036,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1032,147,id06,2024-08-21,2024-08-20,S1,3,0.8197434756711621,0.7976209961924992,0.0016063944517614,0.7926799999999999,0.920377142857143,0.8375433714285716,0.0696714285714285,0.1785714285714285,0.7613571428571427,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1450537195354788,-1.105255216102552e-06,-0.0015993048147508,1.0,1.0,1.0,0.0,0.0,0.3964994093128676,0.1785714285714285,0.9125714285714286,0.9131428571428571,0.0,0.0,,0.8953057142857144,0.7975109339964426,-0.14380083039816882,0.0014731984947931043,0.14380083039816882,1.0,0.0,1.0,0.781208857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1035,147,id06,2024-08-21,2024-08-20,S4,6,0.9780412979073642,0.9935494323404732,0.0077285250950121,0.8813599999999999,0.920377142857143,0.8830274857142857,0.0335,0.1785714285714285,0.8490305142857144,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.2574985491553623,-1.913659426005037e-06,-0.0077073418657896,1.0,1.0,1.0,0.0,0.0,1.4115710139943694,0.1785714285714285,0.9702857142857144,0.9702857142857144,0.0,0.0,,0.9457742857142856,0.9939700129142061,1.3085737846322245,0.007736732906721604,1.3085737846322245,1.0,0.0,1.0,0.8777486857142855,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1037,148,id06,2024-08-22,2024-08-21,Q2,1,0.8053003646868163,0.9628488305379768,0.1105033489324301,0.8638971428571429,0.6861771428571428,0.6628999428571428,0.1626999999999999,0.1785714285714285,0.4325049142857143,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,1.8547468195542176,-1.2717062596274388e-05,-0.1086181927647715,1.0,1.0,1.0,0.0,0.0,0.6330857555516178,0.1785714285714285,0.9531428571428572,0.9531428571428572,0.0,0.0,,0.8549685714285714,0.963038986719369,1.8404729412771692,0.0917965839499687,1.8404729412771692,1.0,0.0,1.0,0.8372039428571427,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1042,148,id06,2024-08-22,2024-08-21,S4,6,0.9974938621405658,0.9983096980148298,0.0001504682083832,0.4582342857142857,0.7161771428571428,0.5731580000000001,0.2632428571428571,0.1785714285714285,0.5142898285714286,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,0.394653215606727,-2.682504673608582e-08,-0.0001504682083832,1.0,0.0,0.0,0.0,0.0,3.4769525389990292,0.1785714285714285,0.9748571428571428,0.9748571428571428,0.0,0.0,,0.6786771428571429,0.999264691045905,1.2279810931418558,0.0008141804763273025,1.2279810931418558,1.0,0.0,1.0,0.6637820571428572,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1044,149,id06,2024-08-23,2024-08-22,Q2,1,0.7341328135155835,0.7796186282704696,0.0055149271484469,0.8260914285714288,0.7514571428571428,0.6755886285714287,0.1624714285714285,0.1785714285714285,0.4174300571428571,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.2547666220321049,-3.891615706513909e-06,-0.0054087067410288,1.0,1.0,1.0,0.0,0.0,0.2430340702090325,0.1785714285714285,0.8148571428571428,0.8148571428571428,0.0,0.0,,0.8379914285714286,0.779695086144583,0.24819729727707096,0.005051121533014236,0.24819729727707096,1.0,0.0,1.0,0.8223041714285715,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1051,150,id06,2024-08-24,2024-08-23,Q2,1,0.7826729064812187,0.8890395806448228,0.038696627560558,0.8696228571428573,0.6454571428571428,0.6460857714285715,0.1875571428571428,0.1785714285714285,0.4369724571428571,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.8111771148496788,-1.2090637315308223e-05,-0.0378268725621978,1.0,1.0,1.0,0.0,0.0,0.383302184101118,0.1785714285714285,0.9074285714285716,0.908,0.0,0.0,,0.8421114285714285,0.8891621715628077,0.8009002084388852,0.035767216694447546,0.8009002084388852,1.0,0.0,1.0,0.8277746857142857,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1058,151,id06,2024-08-25,2024-08-24,Q2,1,0.7887665583504021,0.8939212069770993,0.0388066273187455,0.8718171428571428,0.6780171428571429,0.6627762857142857,0.2207,0.1785714285714285,0.4391017142857142,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.8239590193456945,-1.4995373348382966e-05,-0.0378919142634243,1.0,1.0,1.0,0.0,0.0,0.3289713175168496,0.1785714285714285,0.8765714285714286,0.8777142857142857,0.0,0.0,,0.8432771428571427,0.8940264418548975,0.8150392138745413,0.035872282085819884,0.8150392138745413,1.0,0.0,1.0,0.8293441714285714,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1061,151,id06,2024-08-25,2024-08-24,S2,4,0.9981439428441186,0.998512435704624,3.934155003913753e-05,0.403,0.7080171428571429,0.5408174285714287,0.3351285714285714,0.1785714285714285,0.4874879999999999,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,0.2216834577455344,-1.0398812883710049e-08,-3.9341550039137536e-05,1.0,0.0,0.0,0.0,0.0,3.3307603116267783,0.1785714285714285,0.9737142857142858,0.9737142857142858,0.0,0.0,,0.6423457142857143,0.9994557396358161,1.2280953383128663,0.000603073089084828,1.2280953383128663,1.0,0.0,1.0,0.6351408000000001,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1065,152,id07,2024-07-14,2024-07-13,Q2,1,0.5076083726478272,0.5928643431079633,0.0146375098743017,0.790337142857143,0.3359571428571429,0.3060433714285714,0.3733142857142857,0.6651428571428571,0.3937212571428571,1.0,1.0,0,9.0,8.5980539737064,2.0,1.0,0.3628118405028132,-3.7682233126710966e-06,-0.0140527011190397,0.0,1.0,1.0,0.0,0.019535596840926,0.3324276563563231,0.5857142857142857,0.8777142857142857,0.8668571428571429,0.0,0.0,,0.6378828571428572,0.5929851169288715,0.3458837083694923,0.013372074080515661,0.3458837083694923,0.0,0.0,1.0,0.6291982571428572,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1076,153,id07,2024-07-15,2024-07-14,S3,5,0.7816938213861303,0.7508204745183357,0.0027047560247882,0.7320342857142857,0.5406571428571428,0.6274956,0.0687571428571428,0.1785714285714285,0.7224706285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1741595821386645,-1.2542297254315636e-06,-0.0026918613027234,1.0,1.0,1.0,0.0,0.0,0.4264468395304413,0.1785714285714285,0.9217142857142856,0.9217142857142856,0.0,0.0,,0.8577685714285714,0.7507233682280835,-0.1730905827368654,0.0024714333664677124,0.1730905827368654,1.0,0.0,1.0,0.7574013142857143,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1077,153,id07,2024-07-15,2024-07-14,S4,6,0.3900164080200194,0.3618125749105188,0.0016874910736209,0.7658285714285715,0.5406571428571428,0.6425074857142856,0.0826428571428571,0.1785714285714285,0.6895258285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1213690636387338,-1.729334065554463e-06,-0.0016797666261389,1.0,1.0,1.0,0.0,0.0,0.1602094309115218,0.1785714285714285,0.692,0.6982857142857143,0.0,0.0,,0.8430714285714285,0.3617666291246373,-0.1204614201959266,0.0015417549203299297,0.1204614201959266,1.0,0.0,1.0,0.7195317142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1078,154,id07,2024-07-16,2024-07-15,Q1,0,0.2620073014612743,0.3052528740351681,0.0046799195515891,0.9285257142857144,0.5506171428571428,0.5512714857142857,0.3766,0.7451428571428571,0.7735202285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2201554793810173,-5.5647454027247294e-06,-0.0046578908445994,1.0,1.0,1.0,0.0,0.0255187267176768,0.09027695461798,0.6182857142857143,0.5491428571428572,0.516,0.0,0.0,,0.7863542857142858,0.3052723552151094,0.21324601474093186,0.004253729684091656,0.21324601474093186,1.0,0.0,1.0,0.7269514285714285,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
1082,154,id07,2024-07-16,2024-07-15,S2,4,0.5975868830748046,0.5779865004065591,0.0007947842431439,0.7551771428571428,0.5506171428571428,0.6400359428571427,0.0982142857142857,0.1785714285714285,0.715026,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.083564763045024,-1.056576370485653e-06,-0.0007911463569167,1.0,1.0,1.0,0.0,0.0,0.1497309617661761,0.1785714285714285,0.6737142857142857,0.6828571428571428,0.0,0.0,,0.8177685714285714,0.5779429891761836,-0.08108564173729738,0.0007262313925011643,0.08108564173729738,1.0,0.0,1.0,0.6575161142857142,eqv2_cell_sourceagree_c900_a075,0.75,cell,h085_eqv2_cell_sourceagree_c900_a075_f154e2bb
