flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,public_loss_gradient,feature_std,release_sign,sign_stability,supported_release,support_signs,bad_tangent_dot_sign,public_gradient_abs,prototype_step,prototype_predicted_loss_delta,old_global_energy,new_global_energy,global_energy_delta,old_subject_energy,new_subject_energy,subject_energy_delta,old_combined_energy,new_combined_energy,combined_energy_delta,subject_id,abs_grad_rank,stability_rank,support_rank,invariant_good_rank,subject_good_rank,responsibility_score,target_family,anchor_coverage,base_probability,inferred_label_value,label_direction_room,bad_axis_alignment,bad_axis_abs,public_gradient_per_logit,coverage_rank,label_room_rank,gradient_rank,private_energy_rank,subject_energy_rank,anti_bad_rank,toxicity_rank,public_inclusion_score,label_direction_confidence,private_safety_score,toxicity_score,public_private_gap,tomography_score,_priority,released_logit_step,predicted_public_delta,incremental_energy_delta,incremental_subject_delta,variant
165,23,S2,4,23:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.4201991594004154,0.5346117447859027,0.19617967882885773,0.5310676334584692,0.36616899410324505,1.685668478739296e-05,1.685668478739296e-05,0.008992805755395683,-1,False,True,0.5430145701677207,0.2971364884785173,0.6272160525650549,0.16024212968323423,0.14051774352380328,-1,1.0,False,1,-1.685668478739296e-05,0.16024212968323423,-0.2979847205429201,-0.33981264597215977,0.5704707713256755,0.6510967230120976,0.08062595168642217,0.0497784841853689,0.055796005682133734,0.0060175214967648355,0.5893865953161157,0.6722992051713085,0.08291260985519278,id01,0.9478260869565217,0.7217391304347827,0.7,0.008695652173913044,0.05217391304347826,0.6321866790529223,S,0.5384615384615384,0.5580241924177816,0,0.5580241924177816,-0.0011940429382285823,0.0011940429382285823,1.1403693630768394,0.1391304347826087,0.6347826086956522,0.9478260869565217,0.008695652173913044,0.05217391304347826,0.40869565217391307,0.6,0.706,0.8069565217391304,0.37092291867839,0.7661425994059604,0.33507708132160996,0.32469220261333304,0.5768045119849541,-0.07348637993271294,-0.0838016162786905,0.015257627867007906,0.000833810797901173,public_private_boundary_probe
1662,237,S1,3,237:S1,-1,"listener_dropout,route_frontier",2,2,0.3705994331965271,0.381151647389578,0.10287878787878783,0.4547443282431507,0.281336609856055,-0.003905455802275484,0.003905455802275484,0.8902877697841727,1,False,True,0.4258333022192834,0.6575197299798712,0.34511912209836587,-0.08679553144179061,0.11728043576991597,1,1.0,False,-1,-0.003905455802275484,0.08679553144179061,0.16965439115882255,-0.12555583499836084,0.7492195679886783,0.7762628306262875,0.027043262637609256,0.02685931163318487,0.03633419350673012,0.009474881873545248,0.7594261064092885,0.790069824158845,0.03064371774955643,id10,0.8956521739130435,0.7217391304347827,0.5043478260869565,0.05217391304347826,0.008695652173913044,0.5730028935724767,S,0.7692307692307693,0.6611860135143813,1,0.33881398648561867,-0.2766428856021874,0.2766428856021874,-0.7400682890714059,0.5478260869565217,0.25217391304347825,0.8956521739130435,0.05217391304347826,0.008695652173913044,0.9391304347826087,0.06956521739130435,0.6954782608695652,0.7624347826086957,0.3635862237944049,0.568900003733686,0.3318920370751603,0.37929672242236084,0.5371032647899356,0.06967012729013054,-0.05156065190299398,0.011218487819241285,0.003742225673703744,public_private_boundary_probe
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,-1.009247449922183,0.2689013311490242,1,1.0,True,1,-0.008584684782060007,1.009247449922183,0.29800000000000004,-1.1184613285165657,0.7905543891928581,0.8275081978403295,0.03695380864747133,0.043374705252440526,0.046746514464190606,0.003371809211750079,0.8070367771887855,0.8452718733367219,0.03823509614793641,id07,1.0,0.7217391304347827,0.5043478260869565,0.043478260869565216,0.06086956521739131,0.6181736795432071,S,0.9615384615384616,0.9223507042282848,1,0.0776492957717152,-0.6080959791455207,0.6080959791455207,-3.7532259346193477,1.0,0.043478260869565216,1.0,0.043478260869565216,0.06086956521739131,0.9826086956521739,0.02608695652173913,0.7598260869565218,0.7895652173913043,0.45290179447510287,0.43380452295129024,0.3069242924814189,0.4767785917445532,0.5293173577945071,0.06731408405746803,-0.25264496604963577,0.009195312541147138,0.0007952810811015024,public_private_boundary_probe
397,56,S3,5,56:S3,1,public_loss_tomography,1,1,0.8622340425531915,0.8622340425531915,0.8297872340425532,0.8,0.8,-0.0014278165312500172,0.0014278165312500172,0.5503597122302158,1,True,False,0.6940667644900954,0.5844596317897992,0.5937141281662858,-0.11106586396437401,0.08114198816650613,1,1.0,True,1,-0.0014278165312500172,0.11106586396437401,0.21206098100040924,-0.2902657009045938,0.8296055741876619,0.8576784506100609,0.028072876422398974,0.017288876608498916,0.01750003585323386,0.00021115924473494307,0.8361753472988915,0.8643284642342898,0.028153116935398237,id02,0.9217391304347826,0.7217391304347827,0.5043478260869565,0.06086956521739131,0.4434782608695652,0.650876769274937,S,0.8461538461538461,0.8958213060093945,1,0.10417869399060553,-0.10113935615027818,0.10113935615027818,-1.3687841088692956,0.9347826086956522,0.0782608695652174,0.9217391304347826,0.06086956521739131,0.4434782608695652,0.7217391304347827,0.28695652173913044,0.7219565217391305,0.7753043478260869,0.5248921413761205,0.4351467708698842,0.19706438036301,0.47450016232734704,0.47095106593511754,0.04761267159736099,-0.06517146826328019,0.006474176459505876,1.2076252551299071e-05,public_private_boundary_probe
787,112,S1,3,112:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.4524223336815679,0.5669264437689969,0.3695876324065195,0.8,0.6296569831710154,-0.0005605912810569909,0.0005605912810569909,0.18884892086330934,1,True,False,0.6120286731934972,0.4748603380947746,0.6752419437657711,-0.04748519088093565,0.11071861392511796,1,1.0,True,1,-0.0005605912810569909,0.04748519088093565,0.10096899151931968,-0.04330375593929618,2.2701151337105965,2.2138753934962594,-0.056239740214337086,0.03245572569474915,0.027304137181452675,-0.005151588513296477,2.282448309474601,2.2242509656252114,-0.05819734384938968,id05,0.7217391304347827,0.7217391304347827,0.9434782608695652,0.9826086956521739,0.991304347826087,0.7827071964066119,S,0.8076923076923077,0.2783128243770914,1,0.7216871756229086,-0.039709472462772344,0.039709472462772344,-0.42888173178406286,0.8434782608695652,0.8260869565217391,0.7217391304347827,0.9826086956521739,0.991304347826087,0.5130434782608696,0.4956521739130435,0.7730434782608697,0.8928695652173914,0.8225187593781353,0.252991341825476,-0.049475281117265624,0.6871868763139858,0.611657994381144,0.2970727474862595,-0.1274090744077566,-0.16497839464675002,-0.013971254230844696,qs_dual_subset_route
372,53,Q2,1,53:Q2,-1,public_loss_tomography,1,1,0.6292544072948328,0.6292544072948328,0.5531914893617021,0.8,0.8,0.0017436271996776745,0.0017436271996776745,0.658273381294964,-1,True,False,0.5257470866785453,0.5891286831536443,0.45165714358602294,0.05138537246507158,0.07233312559165554,-1,1.0,True,-1,-0.0017436271996776745,0.05138537246507158,-0.1077836241821505,-0.07656936747765852,1.248438754240626,1.2284970648601357,-0.019941689380490235,0.056342127905549946,0.05543773838739467,-0.0009043895181552741,1.2698487628447348,1.2495634054473457,-0.020285357397389125,id02,0.7478260869565218,0.7217391304347827,0.5043478260869565,0.8956521739130435,0.8608695652173913,0.6969890990859585,Q,0.7692307692307693,0.7124645921500611,0,0.7124645921500611,-0.12350979869039837,0.12350979869039837,0.7103988946248366,0.5478260869565217,0.8173913043478261,0.7478260869565218,0.8956521739130435,0.8608695652173913,0.7913043478260869,0.21739130434782608,0.682695652173913,0.8601739130434783,0.6856507642755523,0.19377991481596585,-0.0029551121016392345,0.6062558012671646,0.6037802693879687,-0.2411500564083176,-0.1713127335111858,-0.040380620253045674,-0.0011964503584828146,qs_dual_subset_route
909,129,S4,6,129:S4,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.5020460841976871,0.5163090961761299,0.3406939518666263,0.5368177578959871,0.35636055951354956,0.0016086223687107196,0.0016086223687107196,0.60431654676259,-1,True,False,0.5624633080605482,0.5900616687029967,0.5279245579023593,0.11408252588522694,0.0780314018341237,-1,1.0,True,-1,-0.0016086223687107196,0.11408252588522694,-0.21733187478191424,-0.3177409177294843,1.2892885239257372,1.2494393456555688,-0.03984917827016843,0.07068016592381174,0.06987217671268357,-0.0008079892111281656,1.3161469869767857,1.2759907728063886,-0.04015621417039705,id06,0.9304347826086956,0.7217391304347827,0.808695652173913,0.9565217391304348,0.8434782608695652,0.8065158684201226,S,0.7692307692307693,0.896942120189294,0,0.896942120189294,-0.11394673412129651,0.11394673412129651,1.4620078994318133,0.5478260869565217,0.9217391304347826,0.9304347826086956,0.9565217391304348,0.8434782608695652,0.7652173913043478,0.24347826086956523,0.8058260869565218,0.9159999999999999,0.7823274166174816,0.19233048998925598,0.023498670339040184,0.6762056484034762,0.6013018040983261,-0.29031252717621303,-0.4244392080356364,-0.05415777585256598,-0.0009675772100890961,qs_dual_subset_route
789,112,S3,5,112:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4622262923811535,0.5087491986961834,0.35837071954339406,0.5175749935185845,0.3454399006604978,-0.0024643512943980867,0.0024643512943980867,0.8057553956834532,1,True,False,0.5531026028893422,0.6806830428750044,0.48231758369272154,-0.09397727765659648,0.0936691112846436,1,0.9615384615384616,True,1,-0.0024643512943980867,0.09397727765659648,0.17778192775526006,-0.17836682079976265,2.2701151337105965,2.2003126976555594,-0.06980243605503711,0.03245572569474915,0.03236677926288667,-8.894643186248274e-05,2.282448309474601,2.2126120737754564,-0.06983623569914466,id05,0.9043478260869565,0.3130434782608696,0.808695652173913,1.0,0.6173913043478261,0.6989311990709903,S,0.7692307692307693,0.1227302198976564,1,0.8772697801023436,-0.17456227588660936,0.17456227588660936,-1.0032899465760534,0.5478260869565217,0.8956521739130435,0.9043478260869565,1.0,0.6173913043478261,0.8608695652173913,0.14782608695652175,0.702086956521739,0.8871036789297659,0.7693718941425333,0.1925842093924094,-0.06728493762079424,0.6445924103424434,0.5913950727479652,0.2773548023484214,-0.2782672848307596,-0.11182628473313061,0.0001236880040180119,qs_dual_subset_route
1665,237,S4,6,237:S4,-1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.35632551479925084,0.4458785597381342,0.10296287341500106,0.3184251790589961,0.17496305659281797,0.0007041628103204858,0.0007041628103204858,0.29856115107913667,-1,True,False,0.4765220602610188,0.39682173628762263,0.5193396233686659,0.06379870337408498,0.08652387618607627,-1,1.0,True,-1,-0.0007041628103204858,0.06379870337408498,-0.12947294516432506,-0.09546735985040401,0.7492195679886783,0.6993676387937702,-0.04985192919490811,0.02685931163318487,0.026196413721449537,-0.0006628979117353322,0.7594261064092885,0.709322276007921,-0.050103830401367566,id10,0.8521739130434782,0.7217391304347827,0.808695652173913,0.9739130434782609,0.8173913043478261,0.7698087470330673,S,0.6153846153846154,0.7011269097951344,0,0.7011269097951344,-0.049879358938668635,0.049879358938668635,0.7373537361742897,0.23478260869565218,0.808695652173913,0.8521739130434782,0.9739130434782609,0.8173913043478261,0.5739130434782609,0.43478260869565216,0.7066086956521739,0.8394782608695652,0.7365913878417779,0.2812521353773734,-0.029982692189604032,0.5868953272123237,0.56496560079866,-0.25297393375002775,-0.1865312752052902,-0.09355041082152271,-0.00043085866610670723,qs_dual_subset_route
670,95,S3,5,95:S3,1,"listener_dropout,public_loss_tomography,route_toxicity_fusion",3,3,0.3996895446419528,0.6841495440729484,0.21666102514506771,0.8,0.43184178239196425,-0.0012819794359609853,0.0012819794359609853,0.539568345323741,1,True,False,0.5854834793945544,0.6128419730893192,0.5324527693304193,-0.0440750743467637,0.06308449115080879,1,1.0,True,1,-0.0012819794359609853,0.0440750743467637,0.09501063009011046,-0.06638082527991976,0.5693268638211363,0.5420451258441553,-0.02728173797698097,0.06271533650370825,0.06230476026039748,-0.00041057624331077014,0.5931586916925454,0.5657209347431064,-0.027437756949439063,id04,0.6782608695652174,0.7217391304347827,0.808695652173913,0.9304347826086956,0.7391304347826086,0.725155617572694,S,0.7692307692307693,0.5184440313613685,1,0.4815559686386315,-0.09080898834913896,0.09080898834913896,-0.6986673514001804,0.5478260869565217,0.48695652173913045,0.6782608695652174,0.9304347826086956,0.7391304347826086,0.7130434782608696,0.2956521739130435,0.6484347826086956,0.7749565217391304,0.7640517915991059,0.2360028520378709,-0.11561700899041027,0.5910029454720227,0.5622159173430035,0.2430006291615537,-0.1697766059648802,-0.05979593344314704,0.00035588290798917177,qs_dual_subset_route
1403,200,S1,3,200:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6520019878411648,0.7305431633835457,0.616599697955804,0.8,0.5005801579853324,-0.0008385037179635339,0.0008385037179635339,0.40827338129496404,1,True,False,0.7568934571392085,0.620746218606768,0.7302309978948055,-0.07352595237450356,0.1295762424550617,1,1.0,True,1,-0.0008385037179635339,0.07352595237450356,0.14646898171487113,-0.08311146526451048,0.8199949710002574,0.7967332311511417,-0.023261739849115726,0.07640755771573948,0.08354240095754502,0.007134843241805536,0.8490298429322384,0.8284793435150088,-0.02055049941722953,id08,0.8782608695652174,0.7217391304347827,0.9434782608695652,0.9043478260869565,0.017391304347826087,0.7850159966205342,S,0.8076923076923077,0.5830316312566362,1,0.41696836874336385,-0.05939539451206731,0.05939539451206731,-0.5674338982317926,0.8434782608695652,0.391304347826087,0.8782608695652174,0.9043478260869565,0.017391304347826087,0.6347826086956522,0.3739130434782609,0.7791304347826087,0.825391304347826,0.7348792553779333,0.3957814807954689,0.04425117940467538,0.6257238576265726,0.5477107515727634,0.24849391991112954,-0.1410038736620711,-0.027741669529891544,0.012887811120840795,qs_dual_subset_route
1404,200,S2,4,200:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6775635487483526,0.7305431633835457,0.6685321043725687,0.5602516980610964,0.4395874324080465,-0.000656896354207217,0.000656896354207217,0.25539568345323743,1,True,False,0.7330592341363877,0.47551892740884605,0.7322034597047369,-0.04003214924804397,0.12498659093137678,1,1.0,True,1,-0.000656896354207217,0.04003214924804397,0.08794658734318336,-0.02816854899507954,0.8199949710002574,0.8092830462983954,-0.010711924701861997,0.07640755771573948,0.07539396214595631,-0.0010135955697831711,0.8490298429322384,0.8379327519138589,-0.011097091018379523,id08,0.6434782608695652,0.7217391304347827,0.808695652173913,0.808695652173913,0.8956521739130435,0.7331155644183438,S,0.8076923076923077,0.5589778589474749,1,0.44102214105252513,-0.04653124044152798,0.04653124044152798,-0.3202915524756044,0.8434782608695652,0.41739130434782606,0.6434782608695652,0.808695652173913,0.8956521739130435,0.5391304347826087,0.46956521739130436,0.6757391304347826,0.7888695652173913,0.7812040965276346,0.2784676745123291,-0.10546496609285194,0.6092772957313803,0.5415273109683987,0.252181891670044,-0.0807717295892331,-0.026026581089498513,-0.001356270204814089,qs_dual_subset_route
908,129,S3,5,129:S3,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.5006904402343323,0.5429112462006078,0.2901665716323116,0.8,0.4926903564877339,0.001490044065037626,0.001490044065037626,0.5665467625899281,-1,True,False,0.6168854513210286,0.6575151999992603,0.5815780312381555,0.05167013936050022,0.13943982004797723,-1,1.0,True,-1,-0.001490044065037626,0.05167013936050022,-0.10828118608920999,-0.04012414799032796,1.2892885239257372,1.2787266568286029,-0.010561867097134359,0.07068016592381174,0.0709786060530848,0.0002984401292730615,1.3161469869767857,1.305698527128775,-0.010448459848010572,id06,0.7652173913043478,0.7217391304347827,0.9434782608695652,0.8,0.391304347826087,0.7386147156896253,S,0.8076923076923077,0.9302673749700684,0,0.9302673749700684,-0.1055472422927565,0.1055472422927565,0.3705551207877492,0.8434782608695652,0.9391304347826087,0.7652173913043478,0.8,0.391304347826087,0.7304347826086957,0.2782608695652174,0.8051304347826087,0.9255652173913043,0.740824999952163,0.3183215719284331,0.0643054348304457,0.6576700702210139,0.538399603658544,-0.27855910380926197,-0.10322150235856825,-0.027655398383585217,0.0009959454881996593,qs_dual_subset_route
1442,206,Q1,0,206:Q1,-1,public_loss_tomography,1,1,0.45826200607902734,0.45826200607902734,0.1702127659574468,0.5682027141746866,0.5682027141746866,0.002919458141756058,0.002919458141756058,0.8381294964028777,-1,True,False,0.38061404716486746,0.5943051259623028,0.2869536651315828,0.025775394856404205,0.14034430952783036,-1,1.0,True,-1,-0.002919458141756058,0.025775394856404205,-0.06303632559065282,-0.011577143297525272,0.36834400416447777,0.3516640200586157,-0.016679984105862078,0.08653478251485679,0.08381667313558075,-0.0027181093792760375,0.40122722152012336,0.3835143558501364,-0.017712865669986977,id09,0.43478260869565216,0.7217391304347827,0.5043478260869565,0.8782608695652174,0.9565217391304348,0.5835069431985528,Q,0.7692307692307693,0.6947225896786429,0,0.6947225896786429,-0.20679976054513952,0.20679976054513952,0.18365828257035907,0.5478260869565217,0.7913043478260869,0.43478260869565216,0.8782608695652174,0.9565217391304348,0.9043478260869565,0.10434782608695652,0.5540869565217392,0.7980869565217391,0.6709596522628656,0.14997848825325938,-0.11687269574112635,0.56148928537553,0.518755194652935,-0.18603963765595463,-0.03416772034190453,-0.04890127748551315,-0.007563097941552244,qs_dual_subset_route
668,95,S1,3,95:S1,1,"listener_dropout,route_toxicity_fusion",2,2,0.3227113131294596,0.3272683227114716,0.033465909090909046,0.2755621472445604,0.1503970587017767,0.0038423568544189734,0.0038423568544189734,0.8830935251798561,-1,False,True,0.3875703734658648,0.6338701138981524,0.3187601066537507,0.053136475942002145,0.11726811525698823,-1,1.0,False,1,-0.0038423568544189734,0.053136475942002145,-0.11084325786649636,-0.05022524743447037,0.5693268638211363,0.556487456499826,-0.012839407321310281,0.06271533650370825,0.0607805536022964,-0.0019347829014118509,0.5931586916925454,0.5795840668686987,-0.013574624823846748,id04,0.782608695652174,0.7217391304347827,0.5043478260869565,0.8521739130434782,0.9391304347826087,0.6847938684501905,S,0.7692307692307693,0.8848950677598506,0,0.8848950677598506,-0.27217327286113,0.27217327286113,0.45311955279195676,0.5478260869565217,0.9043478260869565,0.782608695652174,0.8521739130434782,0.9391304347826087,0.9304347826086956,0.0782608695652174,0.7350434782608696,0.8855652173913043,0.6095509057967771,0.24688285953192232,0.1254925724640925,0.5973880540690304,0.49732540607566994,-0.22312289055313594,-0.10110134438508567,-0.026490538370140926,-0.0038531907516031194,qs_dual_subset_route
266,38,Q1,0,38:Q1,-1,public_loss_tomography,1,1,0.4853512041150339,0.4853512041150339,0.2553191489361702,0.8,0.8,0.0003199198206508288,0.0003199198206508288,0.07913669064748201,-1,True,False,0.406538547983198,0.2777646808081558,0.478955884034431,0.05590820295536963,0.04641471639251985,-1,1.0,True,-1,-0.0003199198206508288,0.05590820295536963,-0.1156861865943723,-0.13934819173630184,0.6930208038828631,0.6983933847577993,0.005372580874936195,0.012114852461167416,0.012904724050420716,0.0007898715892533,0.6976244478181067,0.7032971798969592,0.005672732078852438,id02,0.808695652173913,0.7217391304347827,0.5043478260869565,0.33043478260869563,0.30434782608695654,0.5949592111555726,Q,0.46153846153846156,0.5321733181983741,0,0.5321733181983741,-0.022661514257724703,0.022661514257724703,1.2045361320871872,0.0782608695652174,0.5826086956521739,0.808695652173913,0.33043478260869563,0.30434782608695654,0.4608695652173913,0.5478260869565217,0.5966956521739131,0.7631304347826087,0.4465695876930228,0.5533023307637553,0.15012606448089028,0.363119457659882,0.49249585388014616,-0.1910355127410208,-0.23010917760836178,0.013028397769945577,0.001818444381827945,qs_dual_subset_route
1644,234,S4,6,234:S4,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.46764290443898243,0.667966565349544,0.3198332281373498,0.8,0.7011775490027802,-0.00032920547884625426,0.00032920547884625426,0.09172661870503597,1,False,True,0.6581949071202732,0.4411681785583007,0.7089612884853055,0.011313164602721727,0.19271223367555584,-1,1.0,True,-1,0.00032920547884625426,0.011313164602721727,-0.03776704401027758,-0.0022171129320509835,1.1984634445218905,1.1857425954315308,-0.012720849090359643,0.04614115537256717,0.04635677948913469,0.00021562411656752406,1.215997083563466,1.203358171637402,-0.012638911926063923,id10,0.24347826086956523,0.7217391304347827,0.9434782608695652,0.8260869565217391,0.43478260869565216,0.5944416199218524,S,0.8076923076923077,0.6494810838121613,0,0.6494810838121613,0.023319263674937772,0.023319263674937772,0.05870496328618249,0.8434782608695652,0.7565217391304347,0.24347826086956523,0.8260869565217391,0.43478260869565216,0.3652173913043478,0.6434782608695652,0.572695652173913,0.7914782608695651,0.717826328025184,0.44606008940643677,-0.14513067585127093,0.5453086947782678,0.4900845174480567,-0.23389469481046823,-0.013730779471681396,-0.06957082499425749,0.00284292944101458,qs_dual_subset_route
40,5,S3,5,5:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4931473100543802,0.5348143105446118,0.270630001927545,0.4717269685576571,0.3152673331131913,0.0010941913701311538,0.0010941913701311538,0.48201438848920863,-1,False,True,0.5587597809289844,0.5173886106521771,0.541991248794362,0.16027127904464877,0.08381644847874474,-1,1.0,False,1,-0.0010941913701311538,0.16027127904464877,-0.29800000000000004,-0.5698265915838363,0.695677207160895,0.6490619896020419,-0.04661521755885312,0.08541775452034846,0.09162308371592567,0.006205329195577217,0.7281359538786274,0.6838787614140936,-0.044257192464533746,id01,0.9565217391304348,0.7217391304347827,0.7,0.9652173913043478,0.043478260869565216,0.7515754779921158,S,0.4230769230769231,0.789998902831536,0,0.789998902831536,-0.07750702436773897,0.07750702436773897,1.912169770415558,0.043478260869565216,0.8521739130434782,0.9565217391304348,0.9652173913043478,0.043478260869565216,0.6695652173913044,0.3391304347826087,0.7214782608695652,0.8448695652173913,0.5677992821719706,0.4894705654189567,0.15367897869759461,0.5087002181412742,0.48017145329214883,-0.20029220641056428,-0.3829927023481143,-0.03192590267953688,0.003647614316230244,qs_dual_subset_route
645,92,Q2,1,92:Q2,-1,public_loss_tomography,1,1,0.885904255319149,0.885904255319149,0.8404255319148937,0.8,0.8,0.0026126970283073068,0.0026126970283073068,0.8129496402877698,-1,True,False,0.7090720836390316,0.7147042866191273,0.5442488120787303,-0.061788463423992204,0.07046609739271117,1,0.9615384615384616,False,-1,0.0026126970283073068,0.061788463423992204,0.12305390286997599,-0.10790027911276759,0.9653896386291416,0.9345746183998322,-0.030815020229309376,0.13713649509163153,0.136474154568113,-0.0006623405235185453,1.0175015067639617,0.9864347971357151,-0.031066709628246536,id04,0.8260869565217391,0.3130434782608696,0.17391304347826086,0.9391304347826087,0.808695652173913,0.6157124029474624,Q,0.7307692307692307,0.4572885450824042,1,0.5427114549175958,0.18507034305549397,0.18507034305549397,-0.876853773803336,0.3,0.6086956521739131,0.8260869565217391,0.9391304347826087,0.808695652173913,0.20869565217391303,0.8,0.5548260869565217,0.7801471571906354,0.5245326547896265,0.5074330890937511,0.030293432166895173,0.4575174373718215,0.478400503799655,0.18248147790024716,-0.16000957254604176,-0.043363019515227696,-0.0005907931262287835,qs_dual_subset_route
1725,246,S1,3,246:S1,-1,public_loss_tomography,1,1,0.851063829787234,0.851063829787234,0.7978723404255319,0.8,0.8,0.0022287573128787785,0.0022287573128787785,0.762589928057554,-1,True,False,0.6837582538517974,0.6834437524081981,0.5373813530246968,-0.08061894412283686,0.06741406741067282,1,1.0,False,-1,0.0022287573128787785,0.08061894412283686,0.15886228500156677,-0.18997977973570357,0.6716273042451089,0.6113466482418906,-0.0602806560032183,0.08526342496486992,0.0836417712123019,-0.0016216537525680225,0.7040274057317595,0.6431305213025653,-0.060896884429194165,id10,0.8869565217391304,0.7217391304347827,0.17391304347826086,0.991304347826087,0.9217391304347826,0.7328795814858527,S,0.7307692307692307,0.4339038700706565,1,0.5660961299293434,0.15787398079950687,0.15787398079950687,-1.1958771695486434,0.3,0.6434782608695652,0.8869565217391304,0.991304347826087,0.9217391304347826,0.23478260869565218,0.7739130434782608,0.673608695652174,0.8172173913043479,0.5446467112188588,0.46803596605952347,0.1289619844333152,0.5121001094133785,0.4725543275702575,0.18713601051941192,-0.2237916825805795,-0.07024020600899261,-0.0016966296906354567,qs_dual_subset_route
179,25,S2,4,25:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6328338936704837,0.6723195249130939,0.5291822100808139,0.559245261133719,0.4365680113704231,-0.0010804058898597642,0.0010804058898597642,0.4676258992805755,1,True,False,0.6855362128548834,0.5632209160816299,0.64230669977218,-0.03592558325109534,0.1407743243881353,1,1.0,True,1,-0.0010804058898597642,0.03592558325109534,0.08077134737776609,-0.020612833889527386,0.41527701075141504,0.40642437420044536,-0.008852636550969684,0.0751316623967979,0.07662716847552685,0.0014955060787289476,0.44382704246219823,0.43554269822114555,-0.008284344241052677,id01,0.5739130434782609,0.7217391304347827,0.808695652173913,0.7304347826086957,0.20869565217391303,0.6540336201437379,S,0.8076923076923077,0.6409082270461411,1,0.35909177295385886,-0.07653053014151645,0.07653053014151645,-0.25519982715060513,0.8434782608695652,0.3130434782608696,0.5739130434782609,0.7304347826086957,0.20869565217391303,0.6608695652173913,0.34782608695652173,0.6343478260869566,0.7533913043478261,0.6808481109944435,0.3869530457617618,-0.04650028490748692,0.5454553957465721,0.4695313254277994,0.21291911763384577,-0.05433692201721679,-0.014540137503329997,0.004724321551972388,qs_dual_subset_route
167,23,S4,6,23:S4,1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.47363994654576214,0.7369629179331307,0.34875591016548463,0.8,0.5979750271069766,-0.0018527604913341625,0.0018527604913341625,0.6654676258992805,1,True,False,0.636616768605508,0.6875909487446452,0.5483887564598869,-0.031133244863031363,0.05811398374044037,1,1.0,True,1,-0.0018527604913341625,0.031133244863031363,0.07239788450017187,-0.03878551977741655,0.5704707713256755,0.5661351439524386,-0.004335627373236894,0.0497784841853689,0.05005539262406541,0.000276908438696509,0.5893865953161157,0.5851561931495834,-0.004230402166532254,id01,0.5304347826086957,0.7217391304347827,0.808695652173913,0.6434782608695652,0.4,0.6342065090638378,S,0.7692307692307693,0.4919517385756492,1,0.5080482614243508,-0.13124025327690922,0.13124025327690922,-0.5357272528774577,0.5478260869565217,0.5304347826086957,0.5304347826086957,0.6434782608695652,0.4,0.8,0.20869565217391303,0.5949565217391304,0.7579130434782609,0.6949116641852581,0.31456250950646947,-0.09995514244612769,0.5182558095768861,0.4574693118745337,0.218139393453453,-0.11686321799917326,-0.0043915246405853425,0.0019773989518537607,qs_dual_subset_route
1675,239,Q3,2,239:Q3,-1,public_loss_tomography,1,1,0.6910984802431611,0.6910984802431611,0.6382978723404256,0.8,0.8,0.0002679292083919156,0.0002679292083919156,0.046762589928057555,-1,True,False,0.5718294149460225,0.3085065552124229,0.6200827634010281,0.027406090607980514,0.055269194999492725,-1,1.0,True,-1,-0.0002679292083919156,0.027406090607980514,-0.06588557562994128,-0.03267038818802583,1.285676186744102,1.292446213071345,0.006770026327242995,0.05893995177635469,0.06117363847117531,0.0022336866948206163,1.3080733684191168,1.3156921956903915,0.00761882727127472,id10,0.46956521739130436,0.7217391304347827,0.5043478260869565,0.2782608695652174,0.09565217391304348,0.5008840107391896,Q,0.7692307692307693,0.5304341744929829,0,0.5304341744929829,-0.018978760252123063,0.018978760252123063,0.49586556504454343,0.5478260869565217,0.5739130434782609,0.46956521739130436,0.2782608695652174,0.09565217391304348,0.4434782608695652,0.5652173913043478,0.5397391304347826,0.7565217391304349,0.451458256581618,0.5915543832499555,0.08828087385316463,0.37406208043111333,0.45492456167500456,-0.17316326654064274,-0.08586570100813469,0.02487257451579139,0.006567596518567934,qs_dual_subset_route
